osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,ref,junction,bridge
26959524,True,,Colón,residential,False,143.792,"LINESTRING (-58.5842504 -34.4204115, -58.583462 -34.4192938)",40,,,
205303343,False,2,José Manuel Estrada,residential,True,15.04,"LINESTRING (-58.5842504 -34.4204115, -58.5843375 -34.4205261)",40,,,
208688197,True,2,Avenida del Libertador General San Martín,secondary,False,95.667,"LINESTRING (-58.5842504 -34.4204115, -58.5850975 -34.4199096)",,,,
57953903,True,,Vicente López,residential,False,13.97,"LINESTRING (-58.5835993 -34.4208168, -58.5836955 -34.4209142)",40,,,
59854684,True,2,Avenida del Libertador General San Martín,secondary,False,74.821,"LINESTRING (-58.5835993 -34.4208168, -58.5840878 -34.4205117, -58.5842263 -34.4204252, -58.5842504 -34.4204115)",,,,
474421132,True,2,General Lavalle,tertiary,False,112.637,"LINESTRING (-58.5808454 -34.4208443, -58.5800684 -34.4200599)",,,,
26959526,True,,Ricardo Fernández,residential,False,97.903,"LINESTRING (-58.5843322 -34.418784, -58.583462 -34.4192938)",40,,,
701190206,True,,Tacuarí,residential,False,143.503,"LINESTRING (-58.5843322 -34.418784, -58.5850975 -34.4199096)",40,,,
26959524,True,,Colón,residential,False,134.37,"LINESTRING (-58.583462 -34.4192938, -58.5827573 -34.4182344)",40,,,
26959526,True,,Ricardo Fernández,residential,False,98.02300000000001,"LINESTRING (-58.583462 -34.4192938, -58.5827003 -34.4197467, -58.5826048 -34.4198191)",40,,,
26959526,True,,Ricardo Fernández,residential,False,197.585,"LINESTRING (-58.5826048 -34.4198191, -58.5808454 -34.4208443)",40,,,
57953903,True,,Vicente López,residential,False,75.094,"LINESTRING (-58.5826048 -34.4198191, -58.5831276 -34.4203388)",40,,,
"[958854313, 247730235]",True,1,"['Montes de Oca', 'Enciso']",residential,False,160.13,"LINESTRING (-58.5791528 -34.4251701, -58.5792767 -34.4253607, -58.5792678 -34.4254001, -58.5791767 -34.4254786, -58.5782389 -34.4262252)",40,,,
383397068,False,2,Avenida Italia,tertiary,True,118.937,"LINESTRING (-58.5779909 -34.4229941, -58.576875 -34.4235389)",,,,
383397070,False,2,Avenida Italia,tertiary,False,82.224,"LINESTRING (-58.5779909 -34.4229941, -58.5787638 -34.4226195)",,,,
383397071,True,1,Montes de Oca,residential,False,144.454,"LINESTRING (-58.5779909 -34.4229941, -58.5785284 -34.4242152)",40,,,
26959529,True,,Montes de Oca,residential,False,78.872,"LINESTRING (-58.5774014 -34.4210492, -58.5774537 -34.4213055, -58.5775529 -34.4217474)",40,,,
259819428,False,,Enciso,residential,True,134.27,"LINESTRING (-58.5771944 -34.4270712, -58.5772489 -34.4270237, -58.5782389 -34.4262252)",40,,,
26959499,True,2,Avenida Intendente Ubieto,secondary,False,71.506,"LINESTRING (-58.5824781 -34.4253278, -58.5825996 -34.4251268, -58.5826647 -34.4250132, -58.5827199 -34.4248937, -58.5827455 -34.4248189, -58.5827681 -34.4247337)",60,RNA003,,
954741057,True,2,,secondary,False,51.06400000000001,"LINESTRING (-58.5824781 -34.4253278, -58.5825303 -34.4252722, -58.5826006 -34.4252324, -58.5826823 -34.4252123, -58.5827676 -34.4252138, -58.5828482 -34.4252367, -58.5829164 -34.4252788, -58.5829465 -34.4253066)",,RNA003,roundabout,
"[40363336, 969557382, 40363335]",False,2,"['25 de Mayo', 'Avenida Dardo Rocha', 'Puente Salas']",secondary,True,58.391,"LINESTRING (-58.5853899 -34.4262353, -58.5853301 -34.4262584, -58.5852575 -34.4262865, -58.5848781 -34.4264293, -58.5848114 -34.4264545)",,RP27,,yes
256522119,True,1,General Lavalle,residential,False,112.276,"LINESTRING (-58.5853899 -34.4262353, -58.5852196 -34.4256404, -58.5850924 -34.425256)",40,,,
40035077,False,2,Avenida Dardo Rocha,secondary,False,42.248000000000005,"LINESTRING (-58.5844097 -34.4266389, -58.584524 -34.4265756, -58.5846877 -34.4265012, -58.5848114 -34.4264545)",,RP27,,
266744503,True,1,General Lavalle,residential,False,119.114,"LINESTRING (-58.5846608 -34.4240464, -58.5845947 -34.4239498, -58.5843641 -34.4237197, -58.5840797 -34.4233856, -58.5839161 -34.423171)",40,,,
53795890,False,,Intendente Jove,residential,False,137.776,"LINESTRING (-58.5848516 -34.422235, -58.5858014 -34.4231949)",40,,,
53795584,True,,Avellaneda,residential,False,62.25,"LINESTRING (-58.5848516 -34.422235, -58.5850586 -34.4220686, -58.5852031 -34.4219926, -58.5854046 -34.4219234)",40,,,
208688233,True,,General Campos,residential,False,58.793,"LINESTRING (-58.5862845 -34.4228474, -58.5858014 -34.4231949)",40,,,
208688237,False,,José Manuel Estrada,residential,False,130.653,"LINESTRING (-58.5862845 -34.4228474, -58.5854046 -34.4219234)",40,,,
53795588,True,,Emilio Picasso,residential,False,166.364,"LINESTRING (-58.5846721 -34.4209513, -58.5862856 -34.420268)",40,,,
970123864,False,,José Manuel Estrada,residential,False,56.368,"LINESTRING (-58.5846721 -34.4209513, -58.5843375 -34.4205261)",40,,,
970123864,False,,José Manuel Estrada,residential,True,127.273,"LINESTRING (-58.5846721 -34.4209513, -58.5854046 -34.4219234)",40,,,
205303337,True,2,Avenida del Libertador General San Martín,secondary,False,73.008,"LINESTRING (-58.5843375 -34.4205261, -58.5836955 -34.4209142)",,,,
205303343,False,2,José Manuel Estrada,residential,False,15.04,"LINESTRING (-58.5843375 -34.4205261, -58.5842504 -34.4204115)",40,,,
970123864,False,,José Manuel Estrada,residential,True,56.368,"LINESTRING (-58.5843375 -34.4205261, -58.5846721 -34.4209513)",40,,,
53795584,True,,Avellaneda,residential,False,134.89,"LINESTRING (-58.5839161 -34.423171, -58.5848516 -34.422235)",40,,,
266744503,True,1,General Lavalle,residential,False,120.962,"LINESTRING (-58.5839161 -34.423171, -58.5835755 -34.4228807, -58.5829601 -34.4224225)",40,,,
208688237,False,,José Manuel Estrada,residential,True,130.653,"LINESTRING (-58.5854046 -34.4219234, -58.5862845 -34.4228474)",40,,,
970123864,False,,José Manuel Estrada,residential,False,127.273,"LINESTRING (-58.5854046 -34.4219234, -58.5846721 -34.4209513)",40,,,
266744503,True,1,General Lavalle,residential,False,140.206,"LINESTRING (-58.5850924 -34.425256, -58.5846608 -34.4240464)",40,,,
425692448,True,,Sargento Díaz,residential,False,121.747,"LINESTRING (-58.5850924 -34.425256, -58.5856909 -34.4248698, -58.5861197 -34.4245632)",40,,,
53795890,False,,Intendente Jove,residential,True,137.776,"LINESTRING (-58.5858014 -34.4231949, -58.5848516 -34.422235)",40,,,
208688233,True,,General Campos,residential,False,88.39,"LINESTRING (-58.5858014 -34.4231949, -58.5850869 -34.4237283)",40,,,
57939568,True,,Bourdieu,residential,False,164.076,"LINESTRING (-58.5827818 -34.4271471, -58.5819331 -34.4259234, -58.5818981 -34.4258643)",40,,,
189876234,True,,Juncal,residential,False,159.357,"LINESTRING (-58.5804683 -34.4266785, -58.5818981 -34.4258643)",40,,,
559265629,True,,Montes de Oca,residential,False,60.205,"LINESTRING (-58.5804683 -34.4266785, -58.5808809 -34.4270996)",40,,,
559265629,True,,Montes de Oca,residential,False,56.0,"LINESTRING (-58.5794876 -34.4256911, -58.579877 -34.426079)",40,,,
694568633,False,,Coronel Vilela,residential,True,130.735,"LINESTRING (-58.5794876 -34.4256911, -58.5794153 -34.4257419, -58.5784116 -34.4264622)",40,,,
57938878,True,,Luis García,residential,False,121.115,"LINESTRING (-58.5817148 -34.4245574, -58.5821507 -34.4252435, -58.5821958 -34.425304, -58.5822455 -34.4253536, -58.5823049 -34.4253654, -58.5823445 -34.4253697, -58.5824602 -34.4253603)",40,,,
57938878,True,,Luis García,residential,False,57.724000000000004,"LINESTRING (-58.5815031 -34.4241001, -58.581471 -34.424128, -58.5814647 -34.4241602, -58.5814779 -34.4241929, -58.5817148 -34.4245574)",40,,,
57939568,True,,Bourdieu,residential,False,119.919,"LINESTRING (-58.5818981 -34.4258643, -58.5812893 -34.4249099)",40,,,
559265013,False,,Juncal,residential,False,50.419,"LINESTRING (-58.5818981 -34.4258643, -58.5823757 -34.4256398)",40,,,
57938877,True,,Martín Pescador,residential,False,55.313,"LINESTRING (-58.5812893 -34.4249099, -58.5817148 -34.4245574)",40,,,
"[57939568, 267412933]",True,,"['Coronel Vilela', 'Bourdieu']",residential,False,255.406,"LINESTRING (-58.5812893 -34.4249099, -58.581018 -34.4245054, -58.5809992 -34.4244765, -58.5809763 -34.4244587, -58.580941 -34.4244432, -58.5808921 -34.4244489, -58.5808588 -34.4244717, -58.5807323 -34.4245968, -58.5805229 -34.4248137, -58.5801637 -34.4251235, -58.5795951 -34.4255704, -58.5794876 -34.4256911)",40,,,
694568633,False,,Coronel Vilela,residential,False,130.735,"LINESTRING (-58.5784116 -34.4264622, -58.5794153 -34.4257419, -58.5794876 -34.4256911)",40,,,
57939551,True,,Albarellos,residential,False,63.543,"LINESTRING (-58.5788009 -34.4269349, -58.5784116 -34.4264622)",40,,,
57939553,True,,Martín Pescador,residential,False,136.869,"LINESTRING (-58.5788009 -34.4269349, -58.5800331 -34.4262406)",40,,,
57942215,True,,Albarellos,residential,False,136.301,"LINESTRING (-58.5782389 -34.4262252, -58.577437 -34.4251932)",40,,,
259819428,False,,Enciso,residential,False,134.27,"LINESTRING (-58.5782389 -34.4262252, -58.5772489 -34.4270237, -58.5771944 -34.4270712)",40,,,
278318943,False,2,Avenida Italia,tertiary,False,129.339,"LINESTRING (-58.5756754 -34.4241503, -58.576875 -34.4235389)",,,,
205303357,True,,Sarmiento,residential,False,173.031,"LINESTRING (-58.5756754 -34.4241503, -58.5758053 -34.4246161, -58.5759181 -34.4250207, -58.5759432 -34.4251106, -58.5760983 -34.4256668)",,,,
958854211,True,,Albarellos,residential,False,6.67,"LINESTRING (-58.577437 -34.4251932, -58.5773791 -34.4251569)",40,,,
958854212,True,2,Avenida Daniel M. Cazón,secondary,False,147.469,"LINESTRING (-58.577437 -34.4251932, -58.5762866 -34.4261197)",40,,,
278318943,False,2,Avenida Italia,tertiary,True,129.339,"LINESTRING (-58.576875 -34.4235389, -58.5756754 -34.4241503)",,,,
383397068,False,2,Avenida Italia,tertiary,False,118.937,"LINESTRING (-58.576875 -34.4235389, -58.5779909 -34.4229941)",,,,
383397069,True,,Albarellos,residential,False,132.789,"LINESTRING (-58.576875 -34.4235389, -58.5765547 -34.4223743)",40,,,
57942224,False,,Coronel Morales,residential,True,89.724,"LINESTRING (-58.5757854 -34.4228727, -58.5765547 -34.4223743)",40,,,
57942214,False,,Coronel Pizarro,residential,False,124.621,"LINESTRING (-58.5759414 -34.4204519, -58.5772015 -34.4200329)",40,,,
383397069,True,,Albarellos,residential,False,86.365,"LINESTRING (-58.5759414 -34.4204519, -58.5757179 -34.4196974)",40,,,
57942224,False,,Coronel Morales,residential,False,89.724,"LINESTRING (-58.5765547 -34.4223743, -58.5757854 -34.4228727)",40,,,
57942224,False,,Coronel Morales,residential,True,115.075,"LINESTRING (-58.5765547 -34.4223743, -58.5775529 -34.4217474)",40,,,
383397069,True,,Albarellos,residential,False,100.752,"LINESTRING (-58.5765547 -34.4223743, -58.5762777 -34.4214975)",40,,,
57942214,False,,Coronel Pizarro,residential,True,124.621,"LINESTRING (-58.5772015 -34.4200329, -58.5759414 -34.4204519)",40,,,
26959529,True,,Montes de Oca,residential,False,114.511,"LINESTRING (-58.5772015 -34.4200329, -58.5773662 -34.4208384, -58.5773965 -34.4209942, -58.5774014 -34.4210492)",40,,,
57942214,False,,Coronel Pizarro,residential,False,150.885,"LINESTRING (-58.5772015 -34.4200329, -58.5778714 -34.4198044, -58.578727 -34.4195254)",40,,,
57942214,False,,Coronel Pizarro,residential,True,150.885,"LINESTRING (-58.578727 -34.4195254, -58.5778714 -34.4198044, -58.5772015 -34.4200329)",40,,,
57947526,True,,Bourdieu,residential,False,116.032,"LINESTRING (-58.5802205 -34.4244884, -58.5794806 -34.423642)",40,,,
26960072,True,,Enciso,residential,False,124.179,"LINESTRING (-58.5802205 -34.4244884, -58.5797604 -34.4248341, -58.5791528 -34.4251701)",40,,,
958854314,True,,Bourdieu,residential,False,6.816,"LINESTRING (-58.5794806 -34.423642, -58.5794403 -34.4235905)",40,,,
958854315,True,2,Avenida Daniel M. Cazón,secondary,False,108.838,"LINESTRING (-58.5794806 -34.423642, -58.5792358 -34.4238056, -58.5788441 -34.4240673, -58.5786396 -34.4242077, -58.5785647 -34.4242641)",40,,,
57954008,False,,Delfín Leocadio Garasa,residential,True,79.864,"LINESTRING (-58.5839238 -34.42167, -58.5833467 -34.4211322)",40,,,
57954008,False,,Delfín Leocadio Garasa,residential,False,79.864,"LINESTRING (-58.5833467 -34.4211322, -58.5839238 -34.42167)",40,,,
205303337,True,2,Avenida del Libertador General San Martín,secondary,False,139.545,"LINESTRING (-58.5833467 -34.4211322, -58.5823135 -34.4217812, -58.5822258 -34.4218334, -58.5821293 -34.4218843)",,,,
53795583,True,,General Campos,residential,False,52.712,"LINESTRING (-58.5850869 -34.4237283, -58.5846608 -34.4240464)",40,,,
208688214,True,,Ayacucho,residential,False,132.637,"LINESTRING (-58.5850869 -34.4237283, -58.5861197 -34.4245632)",40,,,
978160654,False,,Ayacucho,residential,True,69.071,"LINESTRING (-58.5850869 -34.4237283, -58.5846164 -34.4232433)",,,,
137006069,True,,Vivanco,residential,False,130.091,"LINESTRING (-58.5770361 -34.4192658, -58.5757179 -34.4196974)",40,,,
26959529,True,,Montes de Oca,residential,False,86.637,"LINESTRING (-58.5770361 -34.4192658, -58.5770845 -34.4194943, -58.5772015 -34.4200329)",40,,,
958854213,True,2,Avenida Daniel M. Cazón,secondary,False,148.584,"LINESTRING (-58.5773791 -34.4251569, -58.5785284 -34.4242152)",40,,,
958854214,True,,Albarellos,residential,False,185.76,"LINESTRING (-58.5773791 -34.4251569, -58.576875 -34.4235389)",40,,,
259819433,False,,Sarmiento,residential,True,9.537,"LINESTRING (-58.576249 -34.4260868, -58.576195 -34.4260135)",,,,
958853993,False,,Sarmiento,residential,False,5.028,"LINESTRING (-58.576249 -34.4260868, -58.5762866 -34.4261197)",,,,
958853994,True,2,Avenida Daniel M. Cazón,secondary,False,146.409,"LINESTRING (-58.576249 -34.4260868, -58.5767974 -34.4256356, -58.5773791 -34.4251569)",40,,,
958854310,True,1,Montes de Oca,residential,False,6.376,"LINESTRING (-58.5785284 -34.4242152, -58.5785647 -34.4242641)",40,,,
958854311,True,2,Avenida Daniel M. Cazón,secondary,False,108.725,"LINESTRING (-58.5785284 -34.4242152, -58.5794403 -34.4235905)",40,,,
241687072,True,,General Bartolomé Mitre,residential,False,79.37699999999998,"LINESTRING (-58.5799357 -34.4220288, -58.5799982 -34.4219825, -58.5800312 -34.4219674, -58.5800715 -34.421963, -58.5801168 -34.4219621, -58.5801548 -34.4219734, -58.5802513 -34.4220435, -58.5803426 -34.4221177, -58.5803865 -34.4221699, -58.5804109 -34.4222196, -58.5804258 -34.42226, -58.5804443 -34.422298, -58.5805014 -34.4223829)",40,,,
261163983,True,2,General Bartolomé Mitre,tertiary,False,68.505,"LINESTRING (-58.5799357 -34.4220288, -58.5799841 -34.422016, -58.5800173 -34.4220158, -58.5800514 -34.4220235, -58.5800836 -34.4220401, -58.5801264 -34.4220715, -58.5804253 -34.4223249, -58.5805014 -34.4223829)",,,,
559265013,False,,Juncal,residential,True,50.419,"LINESTRING (-58.5823757 -34.4256398, -58.5818981 -34.4258643)",40,,,
57936014,True,1,Juncal,residential,False,21.271,"LINESTRING (-58.5823757 -34.4256398, -58.5823973 -34.425599, -58.5824186 -34.4255544, -58.5824314 -34.4255181, -58.582445 -34.4254581)",40,,,
955916740,True,2,,secondary,False,11.029,"LINESTRING (-58.582445 -34.4254581, -58.5824461 -34.4254085, -58.5824602 -34.4253603)",,RNA003,roundabout,
"[189876248, 59854683, 189876228]",True,2,Puente Arístides Sacriste,secondary,False,115.094,"LINESTRING (-58.5821293 -34.4218843, -58.5818358 -34.4220665, -58.5813315 -34.4224022, -58.5812705 -34.4224457, -58.581247 -34.4224792, -58.5812281 -34.4225164, -58.5812174 -34.4225456, -58.5812102 -34.4225662)",,,,yes
1100962665,True,,,secondary_link,False,19.430999999999997,"LINESTRING (-58.5821293 -34.4218843, -58.5821093 -34.4218375, -58.5821039 -34.4217932, -58.5821079 -34.4217601, -58.5821165 -34.4217133)",,,,
955916742,False,,,residential,False,17.363,"LINESTRING (-58.5847449 -34.4263083, -58.5848114 -34.4264545)",,,,
261163982,True,2,General Bartolomé Mitre,tertiary,False,35.617000000000004,"LINESTRING (-58.5805014 -34.4223829, -58.5805334 -34.422401, -58.5805633 -34.4224116, -58.5806156 -34.4224236, -58.5806663 -34.4224304, -58.5807253 -34.4224322, -58.5808773 -34.4224246)",,,,
383397070,False,2,Avenida Italia,tertiary,True,82.224,"LINESTRING (-58.5787638 -34.4226195, -58.5779909 -34.4229941)",,,,
383397070,False,2,Avenida Italia,tertiary,False,116.39999999999999,"LINESTRING (-58.5787638 -34.4226195, -58.579729 -34.4221468, -58.579853 -34.4220824)",,,,
59854684,True,2,Avenida del Libertador General San Martín,secondary,False,168.63,"LINESTRING (-58.5821165 -34.4217133, -58.5835993 -34.4208168)",,,,
958854317,True,,Bourdieu,residential,False,124.531,"LINESTRING (-58.5794403 -34.4235905, -58.5787638 -34.4226195)",40,,,
958854316,True,2,Avenida Daniel M. Cazón,secondary,False,150.19599999999997,"LINESTRING (-58.5794403 -34.4235905, -58.5800541 -34.4231829, -58.5803255 -34.4230027, -58.5804159 -34.4229419, -58.580433 -34.4229302, -58.5804525 -34.4229248, -58.580552 -34.4228582, -58.5805772 -34.4228357, -58.5805957 -34.4228089, -58.5806065 -34.4227786, -58.5806098 -34.4227479, -58.5806064 -34.4226957)",40,,,
26959507,True,2,Avenida del Libertador General San Martín,secondary,False,95.538,"LINESTRING (-58.5851767 -34.4200172, -58.5844655 -34.4204485, -58.5843375 -34.4205261)",,,,
"[1036144752, 26959529]",True,,"['Vivanco', 'Montes de Oca']",residential,False,117.33699999999999,"LINESTRING (-58.5774607 -34.4185126, -58.5770091 -34.4186463, -58.576973 -34.4186639, -58.5769489 -34.4186808, -58.576931 -34.4187012, -58.5769242 -34.4187221, -58.5769246 -34.4187518, -58.5769297 -34.4187878, -58.5770361 -34.4192658)",40,,,
57953905,False,,Boena,residential,True,96.106,"LINESTRING (-58.5802533 -34.4188358, -58.5807064 -34.4196151)",40,,,
269058306,False,,Eduardo Madero,residential,True,123.455,"LINESTRING (-58.5827573 -34.4182344, -58.5826586 -34.418296, -58.581697 -34.4189182)",40,,,
57953905,False,,Boena,residential,False,96.106,"LINESTRING (-58.5807064 -34.4196151, -58.5802533 -34.4188358)",40,,,
26959521,True,,Eduardo Madero,residential,False,119.425,"LINESTRING (-58.5807064 -34.4196151, -58.5808833 -34.4194946, -58.581697 -34.4189182)",40,,,
57938877,True,,Martín Pescador,residential,False,183.519,"LINESTRING (-58.579877 -34.426079, -58.5812893 -34.4249099)",40,,,
559265629,True,,Montes de Oca,residential,False,22.976,"LINESTRING (-58.579877 -34.426079, -58.5800331 -34.4262406)",40,,,
559265629,True,,Montes de Oca,residential,False,62.962,"LINESTRING (-58.5800331 -34.4262406, -58.5804683 -34.4266785)",40,,,
259819431,True,,Pedro Guareschi,residential,False,37.784,"LINESTRING (-58.576195 -34.4260135, -58.5759358 -34.4257494)",,,,
259819433,False,,Sarmiento,residential,False,9.537,"LINESTRING (-58.576195 -34.4260135, -58.576249 -34.4260868)",,,,
205303357,True,,Sarmiento,residential,False,39.558,"LINESTRING (-58.5760983 -34.4256668, -58.576195 -34.4260135)",,,,
259829372,True,,,residential,False,19.893,"LINESTRING (-58.5760983 -34.4256668, -58.576088 -34.4256998, -58.5760616 -34.4257267, -58.5760352 -34.4257399, -58.5760258 -34.4257446, -58.575987 -34.4257536, -58.5759358 -34.4257494)",,,,
299402207,False,,,residential,False,76.715,"LINESTRING (-58.5830978 -34.4219033, -58.5832873 -34.422053, -58.5832994 -34.4220926, -58.5829601 -34.4224225)",,,,
299402207,False,,,residential,True,76.715,"LINESTRING (-58.5829601 -34.4224225, -58.5832994 -34.4220926, -58.5832873 -34.422053, -58.5830978 -34.4219033)",,,,
"[303412723, 955183422]",True,2,General Lavalle,residential,False,97.14699999999999,"LINESTRING (-58.5829601 -34.4224225, -58.5825004 -34.4221471, -58.5822909 -34.4220042, -58.5821996 -34.4219519, -58.5821293 -34.4218843)",40,,,
85137048,True,4,General Bartolomé Mitre,residential,False,145.596,"LINESTRING (-58.5787466 -34.4208296, -58.5787066 -34.4206743, -58.5787003 -34.4206299, -58.5786915 -34.4205678, -58.5786873 -34.4204387, -58.5786958 -34.4202963, -58.5787027 -34.4201966, -58.5787233 -34.4199582, -58.578727 -34.4195254)",40,,,
828929193,False,4,General Bartolomé Mitre,residential,True,31.477,"LINESTRING (-58.5787466 -34.4208296, -58.5788051 -34.4209917, -58.5788536 -34.4210984)",40,,,
954741061,True,2,,secondary,False,6.678,"LINESTRING (-58.5837188 -34.4269639, -58.5837914 -34.4269594)",,RNA003;RP27,roundabout,
"[1218612746, 40035076]",True,1,Avenida Dardo Rocha,secondary,False,66.978,"LINESTRING (-58.5837914 -34.4269594, -58.5839164 -34.4268946, -58.5844097 -34.4266389)",,RP27,,
241673823,True,,Sáenz Peña,residential,False,114.493,"LINESTRING (-58.5762777 -34.4214975, -58.5774014 -34.4210492)",40,,,
383397069,True,,Albarellos,residential,False,120.288,"LINESTRING (-58.5762777 -34.4214975, -58.5759414 -34.4204519)",40,,,
205303337,True,2,Avenida del Libertador General San Martín,secondary,False,40.14,"LINESTRING (-58.5836955 -34.4209142, -58.5833467 -34.4211322)",,,,
"[26959496, 26959504, 158748221]",True,2,Puente Arístides Sacriste,secondary,False,112.149,"LINESTRING (-58.5809406 -34.4224272, -58.5810156 -34.4224312, -58.5810806 -34.4224336, -58.5811425 -34.4224286, -58.5811913 -34.4224153, -58.581233 -34.4223965, -58.5812581 -34.4223799, -58.5812911 -34.4223583, -58.5817957 -34.4220243, -58.5818643 -34.4219642, -58.5819268 -34.4218998)",,,,yes
483334107,True,2,,secondary,False,21.099,"LINESTRING (-58.5809406 -34.4224272, -58.5809962 -34.4224393, -58.5810478 -34.4224603, -58.5810933 -34.4224893, -58.581131 -34.4225251)",,,roundabout,
158748217,True,2,Avenida Intendente Ubieto,secondary,False,8.583,"LINESTRING (-58.581131 -34.4225251, -58.5812102 -34.4225662)",60,RNA003,,
969557497,True,2,,secondary,False,15.825,"LINESTRING (-58.581131 -34.4225251, -58.5811593 -34.4225664, -58.5811772 -34.4226115, -58.5811839 -34.4226586)",,,roundabout,
484453832,True,2,,secondary,False,14.414000000000001,"LINESTRING (-58.5811839 -34.4226586, -58.5811792 -34.4227059, -58.5811632 -34.4227515, -58.5811502 -34.4227845)",,,roundabout,
969557496,True,2,,secondary,False,0.951,"LINESTRING (-58.5811502 -34.4227845, -58.5811446 -34.4227917)",,,roundabout,
616036845,True,2,,secondary,False,5.182,"LINESTRING (-58.5806064 -34.4226957, -58.5806067 -34.4226491)",,,roundabout,
26959501,True,2,General Bartolomé Mitre,tertiary,False,97.317,"LINESTRING (-58.5806067 -34.4226491, -58.5805909 -34.4226118, -58.5805684 -34.4225817, -58.5805285 -34.4225354, -58.5804797 -34.422484, -58.5803645 -34.4223879, -58.5803241 -34.4223542, -58.580204 -34.422254, -58.5800615 -34.4221352, -58.5800047 -34.4220981, -58.5799585 -34.4220834, -58.579853 -34.4220824)",,,,
484453827,True,2,,secondary,False,38.434000000000005,"LINESTRING (-58.5806067 -34.4226491, -58.5806297 -34.4225672, -58.5806613 -34.4225218, -58.5807042 -34.4224833, -58.5807561 -34.4224533, -58.5808148 -34.4224334, -58.5808773 -34.4224246)",,,roundabout,
