osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,ref
139743284,False,4,tertiary,40,False,25.029000000000003,"LINESTRING (-58.6407196 -34.6513647, -58.6406653 -34.6515057, -58.6406489 -34.6515403, -58.6406373 -34.6515792)",,
225760138,True,2,tertiary,40,False,24.286,"LINESTRING (-58.6409788 -34.6513174, -58.640859 -34.6513391, -58.6407196 -34.6513647)",Gobernador Inocencio Arias,
47903595,True,,residential,40,False,83.909,"LINESTRING (-58.6402535 -34.6568511, -58.6411522 -34.6566996)",Gustavo Adolfo Bécquer,
453436373,True,,residential,40,False,146.057,"LINESTRING (-58.6402535 -34.6568511, -58.6405505 -34.6581417)",Gobernador Luis Monteverde,
231658199,False,4,primary,,False,95.264,"LINESTRING (-58.6405505 -34.6581417, -58.6395385 -34.6583443)",Avenida Estanislao Zeballos,RP7
231658199,False,4,primary,,True,73.424,"LINESTRING (-58.6405505 -34.6581417, -58.6413348 -34.6580009)",Avenida Estanislao Zeballos,RP7
585017793,False,,residential,40,True,100.708,"LINESTRING (-58.6405505 -34.6581417, -58.6407922 -34.6590253)",Gobernador Luis Monteverde,
231658199,False,4,primary,,False,91.191,"LINESTRING (-58.642414 -34.6578031, -58.6414409 -34.6579816)",Avenida Estanislao Zeballos,RP7
585017756,False,4,primary,,True,13.819,"LINESTRING (-58.642414 -34.6578031, -58.6425608 -34.6577737)",Avenida Estanislao Zeballos,RP7
47903588,True,1,tertiary,40,False,142.216,"LINESTRING (-58.642414 -34.6578031, -58.6422057 -34.6570678, -58.6420611 -34.6565575)",Martín Irigoyen,
231658200,False,4,primary,,False,65.832,"LINESTRING (-58.6439735 -34.6574795, -58.6432734 -34.6576169)",Avenida Estanislao Zeballos,RP7
585017792,False,2,residential,40,True,100.695,"LINESTRING (-58.6439735 -34.6574795, -58.6442272 -34.6583607)",Buenos Aires,
654238350,False,4,primary,,True,43.852,"LINESTRING (-58.6439735 -34.6574795, -58.6444387 -34.6573841)",Avenida Estanislao Zeballos,RP7
47903595,True,,residential,40,False,147.897,"LINESTRING (-58.6420611 -34.6565575, -58.6436464 -34.6562956)",Gustavo Adolfo Bécquer,
