osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref
649610856,False,2,General Lamadrid,tertiary,40,True,121.096,"LINESTRING (-71.0700006 -39.9504785, -71.0686327 -39.9507724)",
649610858,False,2,General Lamadrid,secondary,40,False,121.891,"LINESTRING (-71.0700006 -39.9504785, -71.0713719 -39.9501678)",
649610859,False,2,Padre Domingo Milanesio,tertiary,40,True,120.619,"LINESTRING (-71.0700006 -39.9504785, -71.0696349 -39.9494306)",
887990112,False,2,Padre Domingo Milanesio,secondary,40,False,123.87,"LINESTRING (-71.0700006 -39.9504785, -71.0702206 -39.9510487, -71.0702499 -39.9511285, -71.0704039 -39.9515487)",
47895874,False,2,San Martín,residential,40,False,119.653,"LINESTRING (-71.0713719 -39.9501678, -71.0709976 -39.9491307)",
649610858,False,2,General Lamadrid,secondary,40,False,118.292,"LINESTRING (-71.0713719 -39.9501678, -71.0726995 -39.9498581)",
649610858,False,2,General Lamadrid,secondary,40,True,121.891,"LINESTRING (-71.0713719 -39.9501678, -71.0700006 -39.9504785)",
47895874,False,2,San Martín,residential,40,True,123.34700000000001,"LINESTRING (-71.0713719 -39.9501678, -71.0715806 -39.9507054, -71.0717757 -39.951233)",
47895874,False,2,San Martín,residential,40,True,119.387,"LINESTRING (-71.0717757 -39.951233, -71.0721463 -39.9522684)",
47895875,False,2,Coronel Suárez,secondary,40,False,117.787,"LINESTRING (-71.0717757 -39.951233, -71.0730991 -39.9509283)",
47895875,False,2,Coronel Suárez,secondary,40,True,122.089,"LINESTRING (-71.0717757 -39.951233, -71.0704039 -39.9515487)",
47895874,False,2,San Martín,residential,40,False,123.34700000000001,"LINESTRING (-71.0717757 -39.951233, -71.0715806 -39.9507054, -71.0713719 -39.9501678)",
47895875,False,2,Coronel Suárez,secondary,40,False,122.089,"LINESTRING (-71.0704039 -39.9515487, -71.0717757 -39.951233)",
93457340,False,,Padre Domingo Milanesio,residential,,False,118.245,"LINESTRING (-71.0704039 -39.9515487, -71.0708092 -39.9525657)",
649610854,False,2,Coronel Suárez,tertiary,40,True,120.238,"LINESTRING (-71.0704039 -39.9515487, -71.0699216 -39.9516557, -71.0690489 -39.9518492)",
887990112,False,2,Padre Domingo Milanesio,secondary,40,True,123.87,"LINESTRING (-71.0704039 -39.9515487, -71.0702499 -39.9511285, -71.0702206 -39.9510487, -71.0700006 -39.9504785)",
47895875,False,2,Coronel Suárez,secondary,40,True,12.292,"LINESTRING (-71.0759401 -39.9503087, -71.0758026 -39.950342)",
452157777,True,2,Ruta Nacional 40,primary,60,False,144.339,"LINESTRING (-71.0759401 -39.9503087, -71.0764045 -39.951557)",RN40
649610857,False,2,Coronel Suárez,residential,40,False,11.207,"LINESTRING (-71.0759401 -39.9503087, -71.0760675 -39.9502838)",
93457339,False,2,O'Higgins,residential,40,False,123.78,"LINESTRING (-71.0726995 -39.9498581, -71.0730991 -39.9509283)",
93457339,False,2,O'Higgins,residential,40,True,117.887,"LINESTRING (-71.0726995 -39.9498581, -71.0723547 -39.9488314)",
649610858,False,2,General Lamadrid,secondary,40,False,119.254,"LINESTRING (-71.0726995 -39.9498581, -71.0740456 -39.949566)",
649610858,False,2,General Lamadrid,secondary,40,True,118.292,"LINESTRING (-71.0726995 -39.9498581, -71.0713719 -39.9501678)",
93457342,False,2,Olavarría,residential,40,False,120.853,"LINESTRING (-71.0696349 -39.9494306, -71.0709976 -39.9491307)",
649610859,False,2,Padre Domingo Milanesio,tertiary,40,False,120.619,"LINESTRING (-71.0696349 -39.9494306, -71.0700006 -39.9504785)",
649610861,False,2,Padre Domingo Milanesio,residential,40,True,124.093,"LINESTRING (-71.0696349 -39.9494306, -71.0692449 -39.9483554)",
887983864,False,,Olavarría,residential,,True,121.856,"LINESTRING (-71.0696349 -39.9494306, -71.0682594 -39.949729)",
