osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry
24501475,2,Castellanos,residential,False,True,76.48,,"LINESTRING (-61.5993479 -32.7864053, -61.5991825 -32.7857317)"
136596532,2,Sanguineti,residential,False,True,127.133,,"LINESTRING (-61.5993479 -32.7864053, -61.6006804 -32.7861766)"
24501477,2,Rivadavia,residential,False,True,78.897,,"LINESTRING (-61.602028 -32.7859439, -61.6018586 -32.7852488)"
136596532,2,Sanguineti,residential,False,False,128.606,,"LINESTRING (-61.602028 -32.7859439, -61.6006804 -32.7861766)"
136596532,2,Sanguineti,residential,False,True,72.64,,"LINESTRING (-61.602028 -32.7859439, -61.6027878 -32.785807)"
24501478,2,Pío Chiodi,residential,False,True,72.303,,"LINESTRING (-61.603093 -32.7844065, -61.602926 -32.7837716)"
24501494,2,San Martín,residential,False,False,56.929,,"LINESTRING (-61.603093 -32.7844065, -61.6036894 -32.784303)"
24501494,2,San Martín,residential,False,True,58.008,,"LINESTRING (-61.603093 -32.7844065, -61.6024853 -32.784512)"
24501479,2,Crucianelli,residential,False,True,72.53,40,"LINESTRING (-61.6047587 -32.7854662, -61.6045934 -32.7848289)"
24501496,2,Sanguineti,residential,False,False,72.901,,"LINESTRING (-61.6047587 -32.7854662, -61.6039938 -32.7855939)"
24501496,2,Sanguineti,residential,False,True,127.2,,"LINESTRING (-61.6047587 -32.7854662, -61.6060937 -32.785245)"
24501481,2,Doctor J. Iraci,residential,False,False,72.044,,"LINESTRING (-61.6074792 -32.7850195, -61.6076369 -32.7856537)"
24501481,2,Doctor J. Iraci,residential,False,True,75.654,,"LINESTRING (-61.6074792 -32.7850195, -61.6073213 -32.7843522)"
24501496,2,Sanguineti,residential,False,False,131.925,,"LINESTRING (-61.6074792 -32.7850195, -61.6060937 -32.785245)"
24501496,2,Sanguineti,residential,False,True,131.346,,"LINESTRING (-61.6074792 -32.7850195, -61.608855 -32.7847798)"
24501496,2,Sanguineti,residential,False,False,131.346,,"LINESTRING (-61.608855 -32.7847798, -61.6074792 -32.7850195)"
142936328,2,San Luis,residential,False,False,75.733,,"LINESTRING (-61.608855 -32.7847798, -61.6086911 -32.7841128)"
24501479,2,Crucianelli,residential,False,False,72.53,40,"LINESTRING (-61.6045934 -32.7848289, -61.6047587 -32.7854662)"
24501479,2,Crucianelli,residential,False,True,74.366,40,"LINESTRING (-61.6045934 -32.7848289, -61.6044254 -32.7841752)"
24501495,2,Bolivia,residential,False,False,128.545,,"LINESTRING (-61.6045934 -32.7848289, -61.6059401 -32.7845953)"
24501496,2,Sanguineti,residential,False,True,72.901,,"LINESTRING (-61.6039938 -32.7855939, -61.6047587 -32.7854662)"
24501497,2,Tomás Deán,residential,False,False,94.188,,"LINESTRING (-61.6039938 -32.7855939, -61.6038923 -32.7851489, -61.6037998 -32.7847627)"
136596531,2,Sanguineti,residential,False,False,115.203,,"LINESTRING (-61.6039938 -32.7855939, -61.6033912 -32.785702, -61.6027878 -32.785807)"
24501494,2,San Martín,residential,False,False,70.256,,"LINESTRING (-61.6036894 -32.784303, -61.6044254 -32.7841752)"
24501494,2,San Martín,residential,False,True,56.929,,"LINESTRING (-61.6036894 -32.784303, -61.603093 -32.7844065)"
136596529,2,Tomás Deán,residential,False,True,52.148,,"LINESTRING (-61.6036894 -32.784303, -61.6037998 -32.7847627)"
24501494,2,San Martín,residential,False,False,58.008,,"LINESTRING (-61.6024853 -32.784512, -61.603093 -32.7844065)"
24501494,2,San Martín,residential,False,True,73.835,,"LINESTRING (-61.6024853 -32.784512, -61.6017118 -32.7846463)"
24501498,2,Otto Bantle,residential,False,False,50.214,,"LINESTRING (-61.6024853 -32.784512, -61.6025846 -32.7849558)"
136596532,2,Sanguineti,residential,False,False,72.64,,"LINESTRING (-61.6027878 -32.785807, -61.602028 -32.7859439)"
136596530,2,Otto Bantle,residential,False,True,96.53800000000001,,"LINESTRING (-61.6027878 -32.785807, -61.6026826 -32.7853557, -61.6025846 -32.7849558)"
136596531,2,Sanguineti,residential,False,True,115.203,,"LINESTRING (-61.6027878 -32.785807, -61.6033912 -32.785702, -61.6039938 -32.7855939)"
24501498,2,Otto Bantle,residential,False,True,50.214,,"LINESTRING (-61.6025846 -32.7849558, -61.6024853 -32.784512)"
24501499,2,Virgen de la Merced,residential,False,False,115.612,,"LINESTRING (-61.6025846 -32.7849558, -61.6032227 -32.784856, -61.6037998 -32.7847627)"
136596530,2,Otto Bantle,residential,False,False,96.53800000000001,,"LINESTRING (-61.6025846 -32.7849558, -61.6026826 -32.7853557, -61.6027878 -32.785807)"
136596529,2,Tomás Deán,residential,False,False,52.148,,"LINESTRING (-61.6037998 -32.7847627, -61.6036894 -32.784303)"
24501497,2,Tomás Deán,residential,False,True,94.188,,"LINESTRING (-61.6037998 -32.7847627, -61.6038923 -32.7851489, -61.6039938 -32.7855939)"
24501499,2,Virgen de la Merced,residential,False,True,115.612,,"LINESTRING (-61.6037998 -32.7847627, -61.6032227 -32.784856, -61.6025846 -32.7849558)"
24501477,2,Rivadavia,residential,False,False,68.386,,"LINESTRING (-61.6017118 -32.7846463, -61.6018586 -32.7852488)"
24501477,2,Rivadavia,residential,False,True,72.446,,"LINESTRING (-61.6017118 -32.7846463, -61.6015536 -32.7840085)"
24501494,2,San Martín,residential,False,False,73.835,,"LINESTRING (-61.6017118 -32.7846463, -61.6024853 -32.784512)"
24501494,2,San Martín,residential,False,True,130.153,,"LINESTRING (-61.6017118 -32.7846463, -61.6003483 -32.784883)"
24501494,2,San Martín,residential,False,False,130.153,,"LINESTRING (-61.6003483 -32.784883, -61.6017118 -32.7846463)"
24501494,2,San Martín,residential,False,True,125.8,,"LINESTRING (-61.6003483 -32.784883, -61.5990304 -32.7851118)"
148907602,2,Belgrano,tertiary,False,False,72.584,,"LINESTRING (-61.6003483 -32.784883, -61.6001926 -32.7842435)"
148907602,2,Belgrano,tertiary,False,True,69.402,,"LINESTRING (-61.6003483 -32.784883, -61.600497 -32.7854945)"
24501475,2,Castellanos,residential,False,False,70.381,,"LINESTRING (-61.5990304 -32.7851118, -61.5991825 -32.7857317)"
24501475,2,Castellanos,residential,False,True,72.726,,"LINESTRING (-61.5990304 -32.7851118, -61.598864 -32.7844729)"
24501494,2,San Martín,residential,False,False,125.8,,"LINESTRING (-61.5990304 -32.7851118, -61.6003483 -32.784883)"
24501479,2,Crucianelli,residential,False,False,74.366,40,"LINESTRING (-61.6044254 -32.7841752, -61.6045934 -32.7848289)"
24501479,2,Crucianelli,residential,False,True,72.173,40,"LINESTRING (-61.6044254 -32.7841752, -61.6042841 -32.7835371)"
24501494,2,San Martín,residential,False,False,129.777,,"LINESTRING (-61.6044254 -32.7841752, -61.605785 -32.7839394)"
24501494,2,San Martín,residential,False,True,70.256,,"LINESTRING (-61.6044254 -32.7841752, -61.6036894 -32.784303)"
24501494,2,San Martín,residential,False,True,130.612,,"LINESTRING (-61.6085221 -32.783464, -61.6071538 -32.7837015)"
142936328,2,San Luis,residential,False,False,71.736,,"LINESTRING (-61.6085221 -32.783464, -61.6083669 -32.7828322)"
142936328,2,San Luis,residential,False,True,73.853,,"LINESTRING (-61.6085221 -32.783464, -61.6086911 -32.7841128)"
24501481,2,Doctor J. Iraci,residential,False,False,74.03,,"LINESTRING (-61.6071538 -32.7837015, -61.6073213 -32.7843522)"
24501481,2,Doctor J. Iraci,residential,False,True,71.878,,"LINESTRING (-61.6071538 -32.7837015, -61.6070003 -32.7830681)"
24501494,2,San Martín,residential,False,False,130.612,,"LINESTRING (-61.6071538 -32.7837015, -61.6085221 -32.783464)"
24501494,2,San Martín,residential,False,True,130.666,,"LINESTRING (-61.6071538 -32.7837015, -61.605785 -32.7839394)"
24501494,2,San Martín,residential,False,False,130.666,,"LINESTRING (-61.605785 -32.7839394, -61.6071538 -32.7837015)"
24501494,2,San Martín,residential,False,True,129.777,,"LINESTRING (-61.605785 -32.7839394, -61.6044254 -32.7841752)"
233812275,,Dr Ricardo Fischer,tertiary,False,False,74.36,,"LINESTRING (-61.605785 -32.7839394, -61.6059401 -32.7845953)"
233812275,,Dr Ricardo Fischer,tertiary,False,True,72.308,,"LINESTRING (-61.605785 -32.7839394, -61.6056342 -32.7833016)"
24501479,2,Crucianelli,residential,False,False,73.674,40,"LINESTRING (-61.6041272 -32.7828878, -61.6042841 -32.7835371)"
24501479,2,Crucianelli,residential,False,True,72.129,40,"LINESTRING (-61.6041272 -32.7828878, -61.6039737 -32.7822521)"
24501492,2,Roldán,residential,False,False,129.2,,"LINESTRING (-61.6041272 -32.7828878, -61.605481 -32.7826541)"
24501492,2,Roldán,residential,False,True,129.657,,"LINESTRING (-61.6041272 -32.7828878, -61.6027686 -32.7831223)"
24501479,2,Crucianelli,residential,False,False,72.129,40,"LINESTRING (-61.6039737 -32.7822521, -61.6041272 -32.7828878)"
24501491,2,Chile,residential,False,False,129.495,,"LINESTRING (-61.6039737 -32.7822521, -61.605331 -32.7820196)"
24501491,2,Chile,residential,False,True,129.705,,"LINESTRING (-61.6039737 -32.7822521, -61.6026142 -32.782485)"
24501479,2,Crucianelli,residential,False,False,72.173,40,"LINESTRING (-61.6042841 -32.7835371, -61.6044254 -32.7841752)"
24501479,2,Crucianelli,residential,False,True,73.674,40,"LINESTRING (-61.6042841 -32.7835371, -61.6041272 -32.7828878)"
24501493,2,Perú,residential,False,False,128.901,,"LINESTRING (-61.6042841 -32.7835371, -61.6056342 -32.7833016)"
24501493,2,Perú,residential,False,True,129.611,,"LINESTRING (-61.6042841 -32.7835371, -61.602926 -32.7837716)"
24501495,2,Bolivia,residential,False,True,130.791,,"LINESTRING (-61.6086911 -32.7841128, -61.6073213 -32.7843522)"
142936328,2,San Luis,residential,False,False,73.853,,"LINESTRING (-61.6086911 -32.7841128, -61.6085221 -32.783464)"
142936328,2,San Luis,residential,False,True,75.733,,"LINESTRING (-61.6086911 -32.7841128, -61.608855 -32.7847798)"
24501481,2,Doctor J. Iraci,residential,False,False,75.654,,"LINESTRING (-61.6073213 -32.7843522, -61.6074792 -32.7850195)"
24501481,2,Doctor J. Iraci,residential,False,True,74.03,,"LINESTRING (-61.6073213 -32.7843522, -61.6071538 -32.7837015)"
24501495,2,Bolivia,residential,False,False,130.791,,"LINESTRING (-61.6073213 -32.7843522, -61.6086911 -32.7841128)"
24501495,2,Bolivia,residential,False,True,131.918,,"LINESTRING (-61.6073213 -32.7843522, -61.6059401 -32.7845953)"
24501495,2,Bolivia,residential,False,False,131.918,,"LINESTRING (-61.6059401 -32.7845953, -61.6073213 -32.7843522)"
24501495,2,Bolivia,residential,False,True,128.545,,"LINESTRING (-61.6059401 -32.7845953, -61.6045934 -32.7848289)"
233812275,,Dr Ricardo Fischer,tertiary,False,False,73.657,,"LINESTRING (-61.6059401 -32.7845953, -61.6060937 -32.785245)"
233812275,,Dr Ricardo Fischer,tertiary,False,True,74.36,,"LINESTRING (-61.6059401 -32.7845953, -61.605785 -32.7839394)"
24501478,2,Pío Chiodi,residential,False,False,73.683,,"LINESTRING (-61.6027686 -32.7831223, -61.602926 -32.7837716)"
24501478,2,Pío Chiodi,residential,False,True,72.32,,"LINESTRING (-61.6027686 -32.7831223, -61.6026142 -32.782485)"
24501492,2,Roldán,residential,False,False,129.657,,"LINESTRING (-61.6027686 -32.7831223, -61.6041272 -32.7828878)"
24501492,2,Roldán,residential,False,True,131.05,,"LINESTRING (-61.6027686 -32.7831223, -61.6013954 -32.7833593)"
24501478,2,Pío Chiodi,residential,False,False,9.975,,"LINESTRING (-61.6024546 -32.7818117, -61.6024759 -32.7818996)"
24501478,2,Pío Chiodi,residential,False,False,72.32,,"LINESTRING (-61.6026142 -32.782485, -61.6027686 -32.7831223)"
24501478,2,Pío Chiodi,residential,False,True,66.365,,"LINESTRING (-61.6026142 -32.782485, -61.6024759 -32.7818996)"
24501491,2,Chile,residential,False,False,129.705,,"LINESTRING (-61.6026142 -32.782485, -61.6039737 -32.7822521)"
24501491,2,Chile,residential,False,True,131.139,,"LINESTRING (-61.6026142 -32.782485, -61.6012397 -32.7827206)"
24501478,2,Pío Chiodi,residential,False,False,72.303,,"LINESTRING (-61.602926 -32.7837716, -61.603093 -32.7844065)"
24501478,2,Pío Chiodi,residential,False,True,73.683,,"LINESTRING (-61.602926 -32.7837716, -61.6027686 -32.7831223)"
24501493,2,Perú,residential,False,False,129.611,,"LINESTRING (-61.602926 -32.7837716, -61.6042841 -32.7835371)"
24501493,2,Perú,residential,False,True,130.974,,"LINESTRING (-61.602926 -32.7837716, -61.6015536 -32.7840085)"
24501477,2,Rivadavia,residential,False,False,73.687,,"LINESTRING (-61.6013954 -32.7833593, -61.6015536 -32.7840085)"
24501477,2,Rivadavia,residential,False,True,72.497,,"LINESTRING (-61.6013954 -32.7833593, -61.6012397 -32.7827206)"
24501492,2,Roldán,residential,False,False,131.05,,"LINESTRING (-61.6013954 -32.7833593, -61.6027686 -32.7831223)"
24501492,2,Roldán,residential,False,True,129.867,,"LINESTRING (-61.6013954 -32.7833593, -61.6000346 -32.7835942)"
24501492,2,Roldán,residential,False,False,129.867,,"LINESTRING (-61.6000346 -32.7835942, -61.6013954 -32.7833593)"
24501492,2,Roldán,residential,False,True,126.919,,"LINESTRING (-61.6000346 -32.7835942, -61.5987047 -32.7838238)"
148907602,2,Belgrano,tertiary,False,False,72.679,,"LINESTRING (-61.6000346 -32.7835942, -61.5998756 -32.7829544)"
148907602,2,Belgrano,tertiary,False,True,73.694,,"LINESTRING (-61.6000346 -32.7835942, -61.6001926 -32.7842435)"
24501475,2,Castellanos,residential,False,False,73.697,,"LINESTRING (-61.5987047 -32.7838238, -61.598864 -32.7844729)"
24501475,2,Castellanos,residential,False,True,72.864,,"LINESTRING (-61.5987047 -32.7838238, -61.598544 -32.7831826)"
24501492,2,Roldán,residential,False,False,126.919,,"LINESTRING (-61.5987047 -32.7838238, -61.6000346 -32.7835942)"
24501492,2,Roldán,residential,False,True,130.239,,"LINESTRING (-61.6082076 -32.7821835, -61.6068429 -32.782419)"
142936328,2,San Luis,residential,False,True,73.654,,"LINESTRING (-61.6082076 -32.7821835, -61.6083669 -32.7828322)"
24501481,2,Doctor J. Iraci,residential,False,False,73.661,,"LINESTRING (-61.6068429 -32.782419, -61.6070003 -32.7830681)"
24501481,2,Doctor J. Iraci,residential,False,True,71.767,,"LINESTRING (-61.6068429 -32.782419, -61.6066895 -32.7817866)"
24501492,2,Roldán,residential,False,False,130.239,,"LINESTRING (-61.6068429 -32.782419, -61.6082076 -32.7821835)"
24501492,2,Roldán,residential,False,True,129.974,,"LINESTRING (-61.6068429 -32.782419, -61.605481 -32.7826541)"
24501492,2,Roldán,residential,False,False,129.974,,"LINESTRING (-61.605481 -32.7826541, -61.6068429 -32.782419)"
24501492,2,Roldán,residential,False,True,129.2,,"LINESTRING (-61.605481 -32.7826541, -61.6041272 -32.7828878)"
233812275,,Dr Ricardo Fischer,tertiary,False,False,73.409,,"LINESTRING (-61.605481 -32.7826541, -61.6056342 -32.7833016)"
233812275,,Dr Ricardo Fischer,tertiary,False,True,71.933,,"LINESTRING (-61.605481 -32.7826541, -61.605331 -32.7820196)"
24501477,2,Rivadavia,residential,False,False,9.695,,"LINESTRING (-61.6010855 -32.7820487, -61.6011064 -32.7821341)"
275857153,,Avenida 14 de Diciembre,tertiary,True,False,130.676,,"LINESTRING (-61.6010855 -32.7820487, -61.6024546 -32.7818117)"
24501477,2,Rivadavia,residential,False,False,72.497,,"LINESTRING (-61.6012397 -32.7827206, -61.6013954 -32.7833593)"
24501477,2,Rivadavia,residential,False,True,66.396,,"LINESTRING (-61.6012397 -32.7827206, -61.6011064 -32.7821341)"
24501491,2,Chile,residential,False,False,131.139,,"LINESTRING (-61.6012397 -32.7827206, -61.6026142 -32.782485)"
24501491,2,Chile,residential,False,True,130.146,,"LINESTRING (-61.6012397 -32.7827206, -61.5998756 -32.7829544)"
24501477,2,Rivadavia,residential,False,False,72.446,,"LINESTRING (-61.6015536 -32.7840085, -61.6017118 -32.7846463)"
24501477,2,Rivadavia,residential,False,True,73.687,,"LINESTRING (-61.6015536 -32.7840085, -61.6013954 -32.7833593)"
24501493,2,Perú,residential,False,False,130.974,,"LINESTRING (-61.6015536 -32.7840085, -61.602926 -32.7837716)"
24501493,2,Perú,residential,False,True,129.887,,"LINESTRING (-61.6015536 -32.7840085, -61.6001926 -32.7842435)"
24501493,2,Perú,residential,False,False,129.887,,"LINESTRING (-61.6001926 -32.7842435, -61.6015536 -32.7840085)"
24501493,2,Perú,residential,False,True,126.794,,"LINESTRING (-61.6001926 -32.7842435, -61.598864 -32.7844729)"
148907602,2,Belgrano,tertiary,False,False,73.694,,"LINESTRING (-61.6001926 -32.7842435, -61.6000346 -32.7835942)"
148907602,2,Belgrano,tertiary,False,True,72.584,,"LINESTRING (-61.6001926 -32.7842435, -61.6003483 -32.784883)"
24501475,2,Castellanos,residential,False,False,72.726,,"LINESTRING (-61.598864 -32.7844729, -61.5990304 -32.7851118)"
24501475,2,Castellanos,residential,False,True,73.697,,"LINESTRING (-61.598864 -32.7844729, -61.5987047 -32.7838238)"
24501493,2,Perú,residential,False,False,126.794,,"LINESTRING (-61.598864 -32.7844729, -61.6001926 -32.7842435)"
24501493,2,Perú,residential,False,True,130.421,,"LINESTRING (-61.6083669 -32.7828322, -61.6070003 -32.7830681)"
142936328,2,San Luis,residential,False,False,73.654,,"LINESTRING (-61.6083669 -32.7828322, -61.6082076 -32.7821835)"
142936328,2,San Luis,residential,False,True,71.736,,"LINESTRING (-61.6083669 -32.7828322, -61.6085221 -32.783464)"
24501481,2,Doctor J. Iraci,residential,False,False,71.878,,"LINESTRING (-61.6070003 -32.7830681, -61.6071538 -32.7837015)"
24501481,2,Doctor J. Iraci,residential,False,True,73.661,,"LINESTRING (-61.6070003 -32.7830681, -61.6068429 -32.782419)"
24501493,2,Perú,residential,False,False,130.421,,"LINESTRING (-61.6070003 -32.7830681, -61.6083669 -32.7828322)"
24501493,2,Perú,residential,False,True,130.322,,"LINESTRING (-61.6070003 -32.7830681, -61.6056342 -32.7833016)"
24501493,2,Perú,residential,False,False,130.322,,"LINESTRING (-61.6056342 -32.7833016, -61.6070003 -32.7830681)"
24501493,2,Perú,residential,False,True,128.901,,"LINESTRING (-61.6056342 -32.7833016, -61.6042841 -32.7835371)"
233812275,,Dr Ricardo Fischer,tertiary,False,False,72.308,,"LINESTRING (-61.6056342 -32.7833016, -61.605785 -32.7839394)"
233812275,,Dr Ricardo Fischer,tertiary,False,True,73.409,,"LINESTRING (-61.6056342 -32.7833016, -61.605481 -32.7826541)"
148907602,2,Belgrano,tertiary,False,True,9.42,,"LINESTRING (-61.599724 -32.7822721, -61.5997442 -32.7823551)"
275857153,,Avenida 14 de Diciembre,tertiary,True,False,129.682,,"LINESTRING (-61.599724 -32.7822721, -61.6010855 -32.7820487)"
24501491,2,Chile,residential,False,False,130.146,,"LINESTRING (-61.5998756 -32.7829544, -61.6012397 -32.7827206)"
24501491,2,Chile,residential,False,True,127.044,,"LINESTRING (-61.5998756 -32.7829544, -61.598544 -32.7831826)"
148907602,2,Belgrano,tertiary,False,False,67.762,,"LINESTRING (-61.5998756 -32.7829544, -61.5997442 -32.7823551)"
148907602,2,Belgrano,tertiary,False,True,72.679,,"LINESTRING (-61.5998756 -32.7829544, -61.6000346 -32.7835942)"
24501502,2,Bell Ville,residential,False,False,130.339,,"LINESTRING (-61.6016857 -32.7903558, -61.6030505 -32.7901158)"
24501502,2,Bell Ville,residential,False,True,131.713,,"LINESTRING (-61.6016857 -32.7903558, -61.6003051 -32.7905926)"
366411835,2,Martinez,tertiary,False,False,75.085,,"LINESTRING (-61.6016857 -32.7903558, -61.601525 -32.7896942)"
24501500,2,Bulevar Tortugas,residential,False,True,130.703,,"LINESTRING (-61.6010675 -32.7878089, -61.5996989 -32.7880495)"
148986365,2,Paseo Presidente Perón,residential,False,False,129.481,,"LINESTRING (-61.6010675 -32.7878089, -61.6024241 -32.7875738)"
366411835,2,Martinez,tertiary,False,True,68.504,,"LINESTRING (-61.6010675 -32.7878089, -61.6012142 -32.7884125)"
"[148907602, 366411835]",2,"['Belgrano', 'Martinez']",tertiary,False,False,185.078,,"LINESTRING (-61.6010675 -32.7878089, -61.600865 -32.786961, -61.600854 -32.7869202, -61.6006804 -32.7861766)"
136596532,2,Sanguineti,residential,False,False,127.133,,"LINESTRING (-61.6006804 -32.7861766, -61.5993479 -32.7864053)"
136596532,2,Sanguineti,residential,False,True,128.606,,"LINESTRING (-61.6006804 -32.7861766, -61.602028 -32.7859439)"
148907602,2,Belgrano,tertiary,False,False,77.76,,"LINESTRING (-61.6006804 -32.7861766, -61.600497 -32.7854945)"
"[148907602, 366411835]",2,"['Belgrano', 'Martinez']",tertiary,False,True,185.078,,"LINESTRING (-61.6006804 -32.7861766, -61.600854 -32.7869202, -61.600865 -32.786961, -61.6010675 -32.7878089)"
275858533,2,Delfo Cabrera,residential,False,False,131.219,,"LINESTRING (-61.6013736 -32.7890698, -61.5999996 -32.7893114)"
275858533,2,Delfo Cabrera,residential,False,True,129.899,,"LINESTRING (-61.6013736 -32.7890698, -61.6027338 -32.7888307)"
366411835,2,Martinez,tertiary,False,False,74.592,,"LINESTRING (-61.6013736 -32.7890698, -61.6012142 -32.7884125)"
