osmid,name,highway,junction,oneway,reversed,length,maxspeed,geometry,lanes,ref,width
41673740,Plaza Belgrano,residential,roundabout,True,False,105.58200000000001,,"LINESTRING (-58.0458492 -34.8709824, -58.0460626 -34.8709088, -58.0462934 -34.8708941, -58.046518 -34.8709399, -58.0467136 -34.8710414, -58.0468603 -34.8711883)",,,
359906190,Calle 467,tertiary,,False,True,44.518,40,"LINESTRING (-58.0479337 -34.867765, -58.0481754 -34.8681128)",,,
41673741,Plaza San Martín,tertiary,roundabout,True,False,97.971,,"LINESTRING (-58.0479337 -34.867765, -58.0477692 -34.8678229, -58.0475926 -34.8678467, -58.0474142 -34.867835, -58.0472444 -34.8677885, -58.0470933 -34.8677098, -58.0469696 -34.8676037)",,,
360611288,Camino Parque Centenario,primary,,True,False,98.31,60,"LINESTRING (-58.0527256 -34.8630511, -58.0516963 -34.8633126)",2,RP14,
332962492,Calle 14c,residential,,True,False,110.549,,"LINESTRING (-58.0501163 -34.8708495, -58.049062 -34.8713396)",,,
359906190,Calle 467,tertiary,,False,False,121.556,40,"LINESTRING (-58.0501163 -34.8708495, -58.0494545 -34.8699007)",,,
45020571,Calle 14b,residential,,True,False,116.538,,"LINESTRING (-58.0494545 -34.8699007, -58.0505498 -34.8693614)",,,
359906190,Calle 467,tertiary,,False,False,113.136,40,"LINESTRING (-58.0494545 -34.8699007, -58.0488287 -34.8690223)",,,
359906190,Calle 467,tertiary,,False,True,121.556,40,"LINESTRING (-58.0494545 -34.8699007, -58.0501163 -34.8708495)",,,
45020571,Calle 14b,residential,,True,False,48.968,,"LINESTRING (-58.0468603 -34.8711883, -58.0472987 -34.8709342)",,,
49071211,Rotonda 14b y 464,residential,,True,False,106.85300000000001,,"LINESTRING (-58.0520726 -34.8686183, -58.0519913 -34.8684381, -58.0519823 -34.868246, -58.0520465 -34.8680612, -58.0521776 -34.8679019, -58.0523626 -34.867784)",,,
49071599,Calle 464,residential,,False,True,42.631,30,"LINESTRING (-58.0523626 -34.867784, -58.0521266 -34.8674531)",,,
332962489,Calle 13c,residential,,True,False,201.174,,"LINESTRING (-58.0527103 -34.864703, -58.0508327 -34.8656516)",,,
1231043818,Calle 462,residential,,False,False,112.682,40,"LINESTRING (-58.0527103 -34.864703, -58.0520689 -34.863837)",,,
49071599,Calle 464,residential,,False,False,128.59,30,"LINESTRING (-58.0508327 -34.8656516, -58.0515516 -34.8666463)",,,
49071599,Calle 464,residential,,False,True,115.761,30,"LINESTRING (-58.0508327 -34.8656516, -58.0501937 -34.8647522)",,,
332962489,Calle 13c,residential,,True,False,116.432,,"LINESTRING (-58.0508327 -34.8656516, -58.0497348 -34.8661854)",,,
266396987,Calle 473 Bis,residential,,True,False,108.778,,"LINESTRING (-58.0445083 -34.8710977, -58.0439019 -34.8702554)",,,
49071591,Calle 14a,residential,,True,False,120.46,,"LINESTRING (-58.0466914 -34.8700793, -58.0455544 -34.8706301)",,,
49133653,Calle 472,residential,,True,False,110.028,30,"LINESTRING (-58.0466914 -34.8700793, -58.0472987 -34.8709342)",,,
49071591,Calle 14a,residential,,True,False,116.34,,"LINESTRING (-58.0521266 -34.8674531, -58.0510213 -34.8679749)",,,
49071599,Calle 464,residential,,False,False,42.631,30,"LINESTRING (-58.0521266 -34.8674531, -58.0523626 -34.867784)",,,
49071599,Calle 464,residential,,False,True,103.924,30,"LINESTRING (-58.0521266 -34.8674531, -58.0515516 -34.8666463)",,,
1231043818,Calle 462,residential,,False,False,67.497,40,"LINESTRING (-58.0520689 -34.863837, -58.0516963 -34.8633126)",,,
1231043818,Calle 462,residential,,False,True,112.682,40,"LINESTRING (-58.0520689 -34.863837, -58.0527103 -34.864703)",,,
49071599,Calle 464,residential,,False,False,115.761,30,"LINESTRING (-58.0501937 -34.8647522, -58.0508327 -34.8656516)",,,
49071599,Calle 464,residential,,False,True,142.707,30,"LINESTRING (-58.0501937 -34.8647522, -58.0494147 -34.8636393)",,,
283603091,Calle 13b,residential,,True,False,199.065,,"LINESTRING (-58.0501937 -34.8647522, -58.0520689 -34.863837)",,,
283603091,Calle 13b,residential,,True,False,116.355,,"LINESTRING (-58.0447353 -34.8674161, -58.0458275 -34.8668758)",,,
49133653,Calle 472,residential,,True,False,111.335,30,"LINESTRING (-58.0447353 -34.8674161, -58.0453289 -34.8682484, -58.0453526 -34.8682798)",,,
49071595,Calle 473,residential,,True,False,115.361,40,"LINESTRING (-58.0436513 -34.8679284, -58.0443015 -34.8688182)",,,
283603091,Calle 13b,residential,,True,False,114.129,,"LINESTRING (-58.0436513 -34.8679284, -58.0447353 -34.8674161)",,,
283603091,Calle 13b,residential,,True,False,114.884,,"LINESTRING (-58.0425744 -34.8684639, -58.0436513 -34.8679284)",,,
45020601,Diagonal 3,residential,,True,False,119.203,,"LINESTRING (-58.0447581 -34.8694715, -58.0456769 -34.8687093)",,,
49071595,Calle 473,residential,,True,False,32.25,40,"LINESTRING (-58.0447581 -34.8694715, -58.0449492 -34.8697155)",,,
45020601,Diagonal 3,residential,,True,False,121.906,,"LINESTRING (-58.0456769 -34.8687093, -58.0466025 -34.8679186)",,,
49133653,Calle 472,residential,,True,False,59.73,30,"LINESTRING (-58.0456769 -34.8687093, -58.0460172 -34.8691682)",,,
49071598,Diagonal 4,residential,,False,False,126.822,30,"LINESTRING (-58.0515516 -34.8666463, -58.050174 -34.8667988)",,,4
49071599,Calle 464,residential,,False,False,103.924,30,"LINESTRING (-58.0515516 -34.8666463, -58.0521266 -34.8674531)",,,
49071599,Calle 464,residential,,False,True,128.59,30,"LINESTRING (-58.0515516 -34.8666463, -58.0508327 -34.8656516)",,,
49071598,Diagonal 4,residential,,False,True,54.024,30,"LINESTRING (-58.0482533 -34.8670249, -58.0488434 -34.8669845)",,,4
347795814,Plaza San Martín,tertiary,roundabout,True,False,94.89,,"LINESTRING (-58.0482533 -34.8670249, -58.0482812 -34.8670991, -58.0482973 -34.8671755, -58.0483014 -34.867253, -58.0482934 -34.8673303, -58.0482895 -34.8673479, -58.0482734 -34.8674061, -58.0482418 -34.8674793, -58.0481992 -34.8675485, -58.048146 -34.8676127, -58.0480834 -34.8676708, -58.0480122 -34.8677218, -58.0479337 -34.867765)",,,
1231043818,Calle 462,residential,,False,True,67.497,40,"LINESTRING (-58.0516963 -34.8633126, -58.0520689 -34.863837)",,,
360611288,Camino Parque Centenario,primary,,True,False,211.87900000000002,60,"LINESTRING (-58.0516963 -34.8633126, -58.0509659 -34.8634701, -58.0507068 -34.863518, -58.050429 -34.8635542, -58.05018 -34.8635851, -58.049928 -34.8636085, -58.0497371 -34.8636229, -58.0496749 -34.8636276, -58.0495125 -34.8636358, -58.0494147 -34.8636393)",2,RP14,
41673738,Diagonal 91,residential,,False,True,83.465,,"LINESTRING (-58.0486656 -34.863686, -58.0484237 -34.8644099)",,,
360611288,Camino Parque Centenario,primary,,True,False,185.03400000000002,60,"LINESTRING (-58.0486656 -34.863686, -58.0481259 -34.8637152, -58.0479369 -34.8637285, -58.0477397 -34.8637494, -58.0475558 -34.8637786, -58.0473637 -34.8638169, -58.0472132 -34.8638528, -58.0470659 -34.8638912, -58.0469195 -34.8639354, -58.046694 -34.8640168)",2,RP14,
49071592,Calle 466,residential,,True,False,38.764,20,"LINESTRING (-58.0486278 -34.8666841, -58.0488434 -34.8669845)",,,
41673738,Diagonal 91,residential,,False,False,83.465,,"LINESTRING (-58.0484237 -34.8644099, -58.0486656 -34.863686)",,,
41673738,Diagonal 91,residential,,False,True,161.683,,"LINESTRING (-58.0484237 -34.8644099, -58.0479884 -34.8658194)",,,
49073854,Calle 13a,residential,,True,False,111.689,40,"LINESTRING (-58.0484237 -34.8644099, -58.0473576 -34.8649036)",,,
347795803,Calle 467,tertiary,,False,True,47.967,40,"LINESTRING (-58.0472119 -34.8667059, -58.0469311 -34.8663412)",,,
347795814,Plaza San Martín,tertiary,roundabout,True,False,45.588,,"LINESTRING (-58.0472119 -34.8667059, -58.0473666 -34.8666552, -58.0475312 -34.8666342, -58.0476973 -34.8666439)",,,
49073856,Calle 14,residential,,True,False,112.432,20,"LINESTRING (-58.0471055 -34.8686146, -58.0481754 -34.8681128)",,,
359906191,Calle 471,residential,,True,False,89.974,40,"LINESTRING (-58.0471055 -34.8686146, -58.0466025 -34.8679186)",,,
49071592,Calle 466,residential,,True,False,116.97,20,"LINESTRING (-58.0473576 -34.8649036, -58.0479884 -34.8658194)",,,
49073854,Calle 13a,residential,,True,False,116.194,40,"LINESTRING (-58.0473576 -34.8649036, -58.0462786 -34.8654587)",,,
49073854,Calle 13a,residential,,True,False,115.304,40,"LINESTRING (-58.0462786 -34.8654587, -58.0451756 -34.8659649)",,,
347795803,Calle 467,tertiary,,False,False,114.775,40,"LINESTRING (-58.0462786 -34.8654587, -58.0469311 -34.8663412)",,,
347795803,Calle 467,tertiary,,False,True,120.17699999999999,40,"LINESTRING (-58.0462786 -34.8654587, -58.0457122 -34.8646547, -58.0456159 -34.8645247)",,,
49071595,Calle 473,residential,,True,False,114.415,40,"LINESTRING (-58.0430232 -34.8670378, -58.0436513 -34.8679284)",,,
49071592,Calle 466,residential,,True,False,118.106,20,"LINESTRING (-58.0492694 -34.8675778, -58.0499264 -34.868493)",,,
49073856,Calle 14,residential,,True,False,115.159,20,"LINESTRING (-58.0492694 -34.8675778, -58.0503361 -34.8670241)",,,
323273593,Calle 465,residential,,True,False,29.092,30,"LINESTRING (-58.0503361 -34.8670241, -58.050174 -34.8667988)",,,
359906190,Calle 467,tertiary,,False,False,44.518,40,"LINESTRING (-58.0481754 -34.8681128, -58.0479337 -34.867765)",,,
359906190,Calle 467,tertiary,,False,True,117.388,40,"LINESTRING (-58.0481754 -34.8681128, -58.0488287 -34.8690223)",,,
49073856,Calle 14,residential,,True,False,116.192,20,"LINESTRING (-58.0481754 -34.8681128, -58.0486943 -34.867859, -58.0488188 -34.8677982, -58.0492694 -34.8675778)",,,
49133653,Calle 472,residential,,True,False,118.52,30,"LINESTRING (-58.0460172 -34.8691682, -58.0466914 -34.8700793)",,,
547146161,Calle 14,residential,,True,False,116.822,20,"LINESTRING (-58.0460172 -34.8691682, -58.0471055 -34.8686146)",,,
41671752,Diagonal 92,residential,,True,False,95.92,40,"LINESTRING (-58.0458275 -34.8668758, -58.0468506 -34.8670745)",,,
283603091,Calle 13b,residential,,True,False,116.924,,"LINESTRING (-58.0458275 -34.8668758, -58.0469311 -34.8663412)",,,
359906191,Calle 471,residential,,True,False,117.459,40,"LINESTRING (-58.0458275 -34.8668758, -58.0451756 -34.8659649)",,,
347795808,Camino Parque Centenario,primary,,True,False,114.398,60,"LINESTRING (-58.0445128 -34.8650585, -58.043445 -34.8655978)",2,RP14,
49073910,Calle 13c,residential,,True,False,119.253,,"LINESTRING (-58.046473 -34.8677274, -58.0453526 -34.8682798)",,,
359906191,Calle 471,residential,,True,False,111.513,40,"LINESTRING (-58.046473 -34.8677274, -58.0458275 -34.8668758)",,,
197245679,Calle 474,residential,,True,False,40.689,,"LINESTRING (-58.0427357 -34.8707887, -58.0429635 -34.8711033)",,,
49071595,Calle 473,residential,,True,False,115.72,40,"LINESTRING (-58.0449492 -34.8697155, -58.0455544 -34.8706301)",,,
271809794,Calle 14,residential,,True,False,114.878,20,"LINESTRING (-58.0449492 -34.8697155, -58.0460172 -34.8691682)",,,
278250638,Calle 12,residential,,False,True,108.81099999999999,40,"LINESTRING (-58.0422722 -34.8644496, -58.0431579 -34.8640252, -58.0433006 -34.8639541)",,,
304723420,Calle 12,residential,,False,False,29.497,40,"LINESTRING (-58.0443037 -34.8634579, -58.0442078 -34.8634936, -58.0440344 -34.863602)",,,
49169192,Calle 471,residential,,False,True,134.597,20,"LINESTRING (-58.0433006 -34.8639541, -58.042599 -34.8628893)",,,
278250638,Calle 12,residential,,False,True,13.213,40,"LINESTRING (-58.0433006 -34.8639541, -58.0434439 -34.8639369)",,,
278250638,Calle 12,residential,,False,False,108.81099999999999,40,"LINESTRING (-58.0433006 -34.8639541, -58.0431579 -34.8640252, -58.0422722 -34.8644496)",,,
49169470,Calle 463,residential,,False,True,99.427,40,"LINESTRING (-58.0502489 -34.8634748, -58.0499988 -34.8626045)",,,
300710804,Camino Parque Centenario,primary,,True,False,124.734,80,"LINESTRING (-58.0502489 -34.8634748, -58.0506274 -34.8634261, -58.0508772 -34.8633878, -58.0511481 -34.8633341, -58.0515848 -34.863241)",2,RP14,
323273593,Calle 465,residential,,True,False,118.454,30,"LINESTRING (-58.0523017 -34.8697512, -58.0516436 -34.8688329)",,,
332962492,Calle 14c,residential,,True,False,115.736,,"LINESTRING (-58.0523017 -34.8697512, -58.0512206 -34.8702958)",,,
49071592,Calle 466,residential,,True,False,112.621,20,"LINESTRING (-58.0512206 -34.8702958, -58.0518471 -34.8711685)",,,
332962492,Calle 14c,residential,,True,False,118.069,,"LINESTRING (-58.0512206 -34.8702958, -58.0501163 -34.8708495)",,,
359906191,Calle 471,residential,,True,False,121.064,40,"LINESTRING (-58.049062 -34.8713396, -58.0483983 -34.8703968)",,,
323273593,Calle 465,residential,,True,False,112.923,30,"LINESTRING (-58.052941 -34.8706208, -58.0523017 -34.8697512)",,,
49071602,Calle 15,residential,,True,False,116.911,,"LINESTRING (-58.0518471 -34.8711685, -58.052941 -34.8706208)",,,
49071595,Calle 473,residential,,True,False,83.74,40,"LINESTRING (-58.0443015 -34.8688182, -58.0447581 -34.8694715)",,,
49073910,Calle 13c,residential,,True,False,115.276,,"LINESTRING (-58.0443015 -34.8688182, -58.0432079 -34.8693375)",,,
49073910,Calle 13c,residential,,True,False,113.047,,"LINESTRING (-58.0453526 -34.8682798, -58.0443015 -34.8688182)",,,
49133653,Calle 472,residential,,True,False,56.18,30,"LINESTRING (-58.0453526 -34.8682798, -58.0456769 -34.8687093)",,,
197245679,Calle 474,residential,,True,False,116.124,,"LINESTRING (-58.0420857 -34.8698908, -58.0427357 -34.8707887)",,,
49073910,Calle 13c,residential,,True,False,119.443,,"LINESTRING (-58.0432079 -34.8693375, -58.0420857 -34.8698908)",,,
266396987,Calle 473 Bis,residential,,True,False,113.033,,"LINESTRING (-58.0432079 -34.8693375, -58.0425744 -34.8684639)",,,
49169192,Calle 471,residential,,False,False,134.597,20,"LINESTRING (-58.042599 -34.8628893, -58.0433006 -34.8639541)",,,
45020601,Diagonal 3,residential,,True,False,127.351,,"LINESTRING (-58.0429635 -34.8711033, -58.0439019 -34.8702554)",,,
283603091,Calle 13b,residential,,True,False,120.955,,"LINESTRING (-58.0490543 -34.8653083, -58.0501937 -34.8647522)",,,
323273593,Calle 465,residential,,True,False,115.281,30,"LINESTRING (-58.0490543 -34.8653083, -58.0484237 -34.8644099)",,,
45020571,Calle 14b,residential,,True,False,111.03,,"LINESTRING (-58.0483983 -34.8703968, -58.0494545 -34.8699007)",,,
359906191,Calle 471,residential,,True,False,111.389,40,"LINESTRING (-58.0483983 -34.8703968, -58.0477663 -34.8695397)",,,
323273593,Calle 465,residential,,True,False,115.614,30,"LINESTRING (-58.0497348 -34.8661854, -58.0490543 -34.8653083)",,,
332962489,Calle 13c,residential,,True,False,115.218,,"LINESTRING (-58.0497348 -34.8661854, -58.0486278 -34.8666841)",,,
333872633,Diagonal 3,residential,,False,False,48.454,,"LINESTRING (-58.0466025 -34.8679186, -58.0469696 -34.8676037)",,,
359906191,Calle 471,residential,,True,False,24.323,40,"LINESTRING (-58.0466025 -34.8679186, -58.046473 -34.8677274)",,,
49071591,Calle 14a,residential,,True,False,116.159,,"LINESTRING (-58.0499264 -34.868493, -58.0488287 -34.8690223)",,,
49071592,Calle 466,residential,,True,False,112.066,20,"LINESTRING (-58.0499264 -34.868493, -58.0505498 -34.8693614)",,,
45020571,Calle 14b,residential,,True,False,45.839,,"LINESTRING (-58.0516436 -34.8688329, -58.0520726 -34.8686183)",,,
323273593,Calle 465,residential,,True,False,111.02,30,"LINESTRING (-58.0516436 -34.8688329, -58.0510213 -34.8679749)",,,
283603091,Calle 13b,residential,,True,False,112.568,,"LINESTRING (-58.0469311 -34.8663412, -58.0479884 -34.8658194)",,,
347795803,Calle 467,tertiary,,False,False,47.967,40,"LINESTRING (-58.0469311 -34.8663412, -58.0472119 -34.8667059)",,,
347795803,Calle 467,tertiary,,False,True,114.775,40,"LINESTRING (-58.0469311 -34.8663412, -58.0462786 -34.8654587)",,,
49071591,Calle 14a,residential,,True,False,108.68,,"LINESTRING (-58.0455544 -34.8706301, -58.0445083 -34.8710977)",,,
49071595,Calle 473,residential,,True,False,47.517,40,"LINESTRING (-58.0455544 -34.8706301, -58.0458492 -34.8709824)",,,
49071591,Calle 14a,residential,,True,False,114.963,,"LINESTRING (-58.0477663 -34.8695397, -58.0466914 -34.8700793)",,,
359906191,Calle 471,residential,,True,False,119.23,40,"LINESTRING (-58.0477663 -34.8695397, -58.0471055 -34.8686146)",,,
45020571,Calle 14b,residential,,True,False,116.765,,"LINESTRING (-58.0472987 -34.8709342, -58.0483983 -34.8703968)",,,
49073854,Calle 13a,residential,,True,False,117.43,40,"LINESTRING (-58.0451756 -34.8659649, -58.0440655 -34.8664994)",,,
359906191,Calle 471,residential,,True,False,117.536,40,"LINESTRING (-58.0451756 -34.8659649, -58.0445128 -34.8650585)",,,
45020571,Calle 14b,residential,,True,False,115.807,,"LINESTRING (-58.0505498 -34.8693614, -58.0516436 -34.8688329)",,,
49071592,Calle 466,residential,,True,False,120.584,20,"LINESTRING (-58.0505498 -34.8693614, -58.0512206 -34.8702958)",,,
49071591,Calle 14a,residential,,True,False,115.312,,"LINESTRING (-58.0510213 -34.8679749, -58.0499264 -34.868493)",,,
323273593,Calle 465,residential,,True,False,122.823,30,"LINESTRING (-58.0510213 -34.8679749, -58.0503361 -34.8670241)",,,
49071598,Diagonal 4,residential,,False,False,54.024,30,"LINESTRING (-58.0488434 -34.8669845, -58.0482533 -34.8670249)",,,4
49071598,Diagonal 4,residential,,False,True,123.139,30,"LINESTRING (-58.0488434 -34.8669845, -58.050174 -34.8667988)",,,4
49071592,Calle 466,residential,,True,False,76.569,20,"LINESTRING (-58.0488434 -34.8669845, -58.0489922 -34.8671918, -58.0492694 -34.8675778)",,,
49071598,Diagonal 4,residential,,False,False,123.139,30,"LINESTRING (-58.050174 -34.8667988, -58.0488434 -34.8669845)",,,4
49071598,Diagonal 4,residential,,False,True,126.822,30,"LINESTRING (-58.050174 -34.8667988, -58.0515516 -34.8666463)",,,4
323273593,Calle 465,residential,,True,False,79.106,30,"LINESTRING (-58.050174 -34.8667988, -58.0497348 -34.8661854)",,,
304723108,Calle 12,residential,,True,False,26.122,40,"LINESTRING (-58.0440344 -34.863602, -58.0439063 -34.8638121)",,,
304723420,Calle 12,residential,,False,True,29.497,40,"LINESTRING (-58.0440344 -34.863602, -58.0442078 -34.8634936, -58.0443037 -34.8634579)",,,
304723177,Calle 12,residential,,True,False,24.527,40,"LINESTRING (-58.0437114 -34.8639588, -58.0434439 -34.8639369)",,,
484861915,,residential,roundabout,True,False,13.984,,"LINESTRING (-58.0437114 -34.8639588, -58.0436623 -34.8639105, -58.043653 -34.8638481)",,,
347795808,Camino Parque Centenario,primary,,True,False,116.842,60,"LINESTRING (-58.0456159 -34.8645247, -58.0445128 -34.8650585)",2,RP14,
347795803,Calle 467,tertiary,,False,False,120.17699999999999,40,"LINESTRING (-58.0456159 -34.8645247, -58.0457122 -34.8646547, -58.0462786 -34.8654587)",,,
49071592,Calle 466,residential,,True,False,14.277,20,"LINESTRING (-58.0465905 -34.8639205, -58.046694 -34.8640168)",,,
"[347795809, 360611285]",Camino Parque Centenario,primary,,True,False,256.254,60,"LINESTRING (-58.0465905 -34.8639205, -58.0469169 -34.8638209, -58.0471659 -34.8637525, -58.0474078 -34.8636958, -58.0475379 -34.8636716, -58.0476659 -34.8636499, -58.0478001 -34.8636307, -58.0479393 -34.8636174, -58.0482148 -34.8635982, -58.048741 -34.8635671, -58.0489234 -34.8635563, -58.0492644 -34.8635363, -58.0493412 -34.8635316)","['2', '3']",RP14,
49071599,Calle 464,residential,,False,False,142.707,30,"LINESTRING (-58.0494147 -34.8636393, -58.0501937 -34.8647522)",,,
49071599,Calle 464,residential,,False,True,13.725,30,"LINESTRING (-58.0494147 -34.8636393, -58.0493412 -34.8635316)",,,
360611288,Camino Parque Centenario,primary,,True,False,68.543,60,"LINESTRING (-58.0494147 -34.8636393, -58.0493297 -34.8636438, -58.0487653 -34.8636797, -58.0486656 -34.863686)",2,RP14,
"[738083715, 738083717, 430987051, 430987054, 360611281]",PBN City Bell,residential,,True,False,288.524,40,"LINESTRING (-58.0427643 -34.8657769, -58.0430853 -34.8655624, -58.0432555 -34.8654251, -58.0435229 -34.8652638, -58.0437054 -34.8651762, -58.044256 -34.8649117, -58.0442862 -34.8648896, -58.044319 -34.8648516, -58.0443376 -34.8648166, -58.0443455 -34.8647777, -58.0443415 -34.8647357, -58.0442462 -34.8645748, -58.0439053 -34.8641071, -58.0437779 -34.8639774)",,,
"[347795805, 784293790, 347795807]",Camino Parque Centenario,primary,,True,False,405.55899999999997,60,"LINESTRING (-58.0427643 -34.8657769, -58.0450169 -34.8646841, -58.0455482 -34.8644292, -58.0456245 -34.8643926, -58.0461936 -34.8641102, -58.0464274 -34.8640008, -58.0465905 -34.8639205)","['2', '3']",RP14,
300878715,Calle 473,residential,,False,True,13.223,40,"LINESTRING (-58.0423679 -34.8661228, -58.0422914 -34.8660218)",,,
41671752,Diagonal 92,residential,,True,False,160.44,40,"LINESTRING (-58.0423679 -34.8661228, -58.0425981 -34.8661739, -58.0440655 -34.8664994)",,,
49071595,Calle 473,residential,,True,False,118.008,40,"LINESTRING (-58.0423679 -34.8661228, -58.0424947 -34.8662999, -58.0430232 -34.8670378)",,,
300710316,Calle 12,residential,roundabout,True,False,11.263,,"LINESTRING (-58.0439063 -34.8638121, -58.0439227 -34.8638663, -58.0439109 -34.8639107)",,,
300710316,Calle 12,residential,roundabout,True,False,14.916,,"LINESTRING (-58.0439109 -34.8639107, -58.0438483 -34.8639656, -58.0437779 -34.8639774)",,,
"[738083716, 738083718, 430987052, 430987053, 301088370]",PBN City Bell,residential,,True,False,323.805,40,"LINESTRING (-58.0439109 -34.8639107, -58.0439903 -34.8640709, -58.0442935 -34.8645361, -58.044422 -34.8646842, -58.0444814 -34.8647107, -58.0445321 -34.8647232, -58.0446133 -34.8647207, -58.0446827 -34.8647101, -58.0452759 -34.8644159, -58.0453547 -34.8643767, -58.0455516 -34.8642857, -58.0464511 -34.8638652, -58.0465905 -34.8639205)",,,
49169470,Calle 463,residential,,False,False,99.427,40,"LINESTRING (-58.0499988 -34.8626045, -58.0502489 -34.8634748)",,,
304462778,Calle 12b,residential,,False,False,82.079,,"LINESTRING (-58.0499988 -34.8626045, -58.0491286 -34.8627917)",,,
304462778,Calle 12b,residential,,False,True,82.079,,"LINESTRING (-58.0491286 -34.8627917, -58.0499988 -34.8626045)",,,
278250638,Calle 12,residential,,False,False,13.213,40,"LINESTRING (-58.0434439 -34.8639369, -58.0433006 -34.8639541)",,,
482896704,Calle 12,residential,,True,False,21.481,40,"LINESTRING (-58.0434439 -34.8639369, -58.043653 -34.8638481)",,,
484861917,Calle 12,residential,roundabout,True,False,14.596,,"LINESTRING (-58.043653 -34.8638481, -58.0436886 -34.8637893, -58.0437584 -34.8637573)",,,
333872633,Diagonal 3,residential,,False,True,48.454,,"LINESTRING (-58.0469696 -34.8676037, -58.0466025 -34.8679186)",,,
41673741,Plaza San Martín,tertiary,roundabout,True,False,61.93500000000001,,"LINESTRING (-58.0469696 -34.8676037, -58.0469511 -34.8675798, -58.046909 -34.8675253, -58.0468637 -34.8674402, -58.0468347 -34.8673505, -58.0468227 -34.8672582, -58.0468281 -34.8671654, -58.0468491 -34.8670804, -58.0468506 -34.8670745)",,,
49071591,Calle 14a,residential,,True,False,112.713,,"LINESTRING (-58.0488287 -34.8690223, -58.0477663 -34.8695397)",,,
