osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,bridge,geometry
451754227,False,Ricardo Rojas,residential,40,True,46.645,,,,"LINESTRING (-58.2261679 -34.818782, -58.2266523 -34.8186485)"
"[451755672, 28673002, 1004615348, 28673020]",True,Ruta Provincial 36,primary,80,False,524.892,2,RP36,cantilever,"LINESTRING (-58.2261679 -34.818782, -58.2263576 -34.8202284, -58.2263955 -34.8205172, -58.2264107 -34.8206333, -58.2264611 -34.8210604, -58.2264766 -34.8212192, -58.2264996 -34.8213764, -58.2265343 -34.8216847, -58.2265565 -34.8219129, -58.2265683 -34.8221411, -58.2265729 -34.8222924, -58.226574 -34.822418, -58.2265676 -34.8225451, -58.2265432 -34.8227901, -58.2265022 -34.8230215, -58.2264583 -34.8232305, -58.2263992 -34.8234746)"
451754225,False,Arturo Capdevila,tertiary,40,True,62.067,2,,,"LINESTRING (-58.2263992 -34.8234746, -58.2270586 -34.8236108)"
481696321,False,Pi y Margall,residential,40,False,68.233,2,,,"LINESTRING (-58.2339827 -34.815629, -58.2342589 -34.8161992)"
"[161539355, 161539356, 41673022]",False,"['Gurruchaga', 'El Quijote']",residential,40,True,96.53699999999999,2,,yes,"LINESTRING (-58.2339827 -34.815629, -58.2345993 -34.8152168, -58.2346867 -34.8151508, -58.2347919 -34.8150706)"
548449830,False,Avenida Bosques,secondary,40,False,87.006,2,,,"LINESTRING (-58.2347919 -34.8150706, -58.2354367 -34.8156468)"
"[161539355, 161539356, 41673022]",False,"['Gurruchaga', 'El Quijote']",residential,40,False,96.537,2,,yes,"LINESTRING (-58.2347919 -34.8150706, -58.2346867 -34.8151508, -58.2345993 -34.8152168, -58.2339827 -34.815629)"
50808099,False,Naciones Unidas,residential,40,True,78.538,,,,"LINESTRING (-58.2249447 -34.8194277, -58.2255721 -34.8189444)"
50808286,False,Luis Agote,residential,40,True,104.826,,,,"LINESTRING (-58.2279779 -34.8197276, -58.226914 -34.8200824)"
50808287,False,Lord Byron,residential,40,True,153.964,,,,"LINESTRING (-58.2279779 -34.8197276, -58.22735 -34.8184425)"
50808286,False,Luis Agote,residential,40,False,73.461,,,,"LINESTRING (-58.2279779 -34.8197276, -58.2286523 -34.8195138, -58.2287286 -34.8194896)"
50808286,False,Luis Agote,residential,40,False,75.823,,,,"LINESTRING (-58.2287286 -34.8194896, -58.2295043 -34.8192458)"
50808288,False,José Canalejas Méndez,residential,40,False,155.327,,,,"LINESTRING (-58.2287286 -34.8194896, -58.2281125 -34.8181875)"
50808286,False,Luis Agote,residential,40,True,73.461,,,,"LINESTRING (-58.2287286 -34.8194896, -58.2286523 -34.8195138, -58.2279779 -34.8197276)"
50808286,False,Luis Agote,residential,40,True,75.823,,,,"LINESTRING (-58.2295043 -34.8192458, -58.2287286 -34.8194896)"
50808294,False,Hilario Ascasubi,residential,40,False,157.075,,,,"LINESTRING (-58.2295043 -34.8192458, -58.2288521 -34.8179386)"
50808286,False,Luis Agote,residential,40,False,75.92099999999999,,,,"LINESTRING (-58.2295043 -34.8192458, -58.2299159 -34.8191216, -58.2302849 -34.8190102)"
50808286,False,Luis Agote,residential,40,False,74.237,,,,"LINESTRING (-58.2302849 -34.8190102, -58.2310423 -34.8187671)"
50808293,False,Gabriel D'Annunzio,residential,40,False,158.379,,,,"LINESTRING (-58.2302849 -34.8190102, -58.2296301 -34.8176912)"
50808286,False,Luis Agote,residential,40,True,75.92099999999999,,,,"LINESTRING (-58.2302849 -34.8190102, -58.2299159 -34.8191216, -58.2295043 -34.8192458)"
50808286,False,Luis Agote,residential,40,False,73.83,,,,"LINESTRING (-58.2310423 -34.8187671, -58.2317903 -34.8185146)"
50808286,False,Luis Agote,residential,40,True,74.237,,,,"LINESTRING (-58.2310423 -34.8187671, -58.2302849 -34.8190102)"
50808292,False,Ramón de Campoamor,residential,40,False,158.413,,,,"LINESTRING (-58.2310423 -34.8187671, -58.2303806 -34.8174501)"
50808287,False,Lord Byron,residential,40,False,153.964,,,,"LINESTRING (-58.22735 -34.8184425, -58.2279779 -34.8197276)"
161539348,False,Ricardo Rojas,tertiary,40,False,67.685,2,,,"LINESTRING (-58.22735 -34.8184425, -58.2266523 -34.8186485)"
161539348,False,Ricardo Rojas,tertiary,40,True,75.16,2,,,"LINESTRING (-58.22735 -34.8184425, -58.2281125 -34.8181875)"
50808288,False,José Canalejas Méndez,residential,40,False,111.085,,,,"LINESTRING (-58.2281125 -34.8181875, -58.2279559 -34.8171968)"
50808288,False,José Canalejas Méndez,residential,40,True,155.327,,,,"LINESTRING (-58.2281125 -34.8181875, -58.2287286 -34.8194896)"
161539348,False,Ricardo Rojas,tertiary,40,False,75.16,2,,,"LINESTRING (-58.2281125 -34.8181875, -58.22735 -34.8184425)"
161539348,False,Ricardo Rojas,tertiary,40,True,72.969,2,,,"LINESTRING (-58.2281125 -34.8181875, -58.2288521 -34.8179386)"
50808288,False,José Canalejas Méndez,residential,40,True,111.085,,,,"LINESTRING (-58.2279559 -34.8171968, -58.2281125 -34.8181875)"
50808291,False,Naciones Unidas,residential,40,False,48.815,,,,"LINESTRING (-58.2279559 -34.8171968, -58.2283463 -34.8168968)"
50808291,False,Naciones Unidas,residential,40,True,167.114,,,,"LINESTRING (-58.2279559 -34.8171968, -58.2265993 -34.8182059)"
50808288,False,José Canalejas Méndez,residential,40,False,76.88300000000001,,,,"LINESTRING (-58.2279559 -34.8171968, -58.2277686 -34.816601, -58.2277204 -34.816536)"
50808291,False,Naciones Unidas,residential,40,False,109.695,,,,"LINESTRING (-58.2283463 -34.8168968, -58.2292137 -34.8162141)"
50808291,False,Naciones Unidas,residential,40,True,48.815,,,,"LINESTRING (-58.2283463 -34.8168968, -58.2279559 -34.8171968)"
50808294,False,Hilario Ascasubi,residential,40,True,124.706,,,,"LINESTRING (-58.2283463 -34.8168968, -58.2288521 -34.8179386)"
50808291,False,Naciones Unidas,residential,40,True,109.695,,,,"LINESTRING (-58.2292137 -34.8162141, -58.2283463 -34.8168968)"
50808293,False,Gabriel D'Annunzio,residential,40,False,85.002,,,,"LINESTRING (-58.2292137 -34.8162141, -58.2285896 -34.8156468)"
50808293,False,Gabriel D'Annunzio,residential,40,True,13.199,,,,"LINESTRING (-58.2292137 -34.8162141, -58.229246 -34.8163298)"
50808291,False,Naciones Unidas,residential,40,False,143.287,,,,"LINESTRING (-58.2292137 -34.8162141, -58.229663 -34.8158737, -58.2303541 -34.8153288)"
50808291,False,Naciones Unidas,residential,40,True,143.287,,,,"LINESTRING (-58.2303541 -34.8153288, -58.229663 -34.8158737, -58.2292137 -34.8162141)"
