osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed
95809206,True,Avenida Sarmiento,tertiary,False,109.53099999999999,"LINESTRING (-64.4368901 -31.6560013, -64.4369965 -31.6559733, -64.4379936 -31.6557047)",,
440206743,False,Avenida Illia,residential,True,58.314,"LINESTRING (-64.4368901 -31.6560013, -64.4368468 -31.6559349, -64.4366848 -31.6556886, -64.4365348 -31.6555822)",,
697413810,False,Avenida Illia,tertiary,True,12.484,"LINESTRING (-64.4368901 -31.6560013, -64.4369076 -31.6560671, -64.4369192 -31.6561108)",,
30452233,True,Padre Buteler,tertiary,False,58.13,"LINESTRING (-64.4366235 -31.6589806, -64.4360094 -31.6589724)",,
674521116,True,Paravachasca,residential,False,79.02,"LINESTRING (-64.4366235 -31.6589806, -64.4366068 -31.6596911)",,
796356086,True,Arzobispo Castellanos,residential,False,110.076,"LINESTRING (-64.4298508 -31.661612, -64.4288174 -31.6620662)",,
50552197,False,Leandro N. Alem,tertiary,False,59.916,"LINESTRING (-64.4384964 -31.6567607, -64.4385481 -31.6568815, -64.4385576 -31.6569488, -64.4385529 -31.6570192, -64.4385288 -31.6572904)",,
95809220,True,Leandro N. Alem,tertiary,False,54.912,"LINESTRING (-64.4384964 -31.6567607, -64.4384061 -31.6566876, -64.438241 -31.6563262)",,
50552198,False,Giorello,residential,False,53.241,"LINESTRING (-64.4385288 -31.6572904, -64.4379663 -31.6572928)",,
50552197,False,Leandro N. Alem,tertiary,False,72.82300000000001,"LINESTRING (-64.4385288 -31.6572904, -64.4387755 -31.6574806, -64.4388703 -31.6575818, -64.438948 -31.6576825, -64.4390022 -31.6577951)",,
50552197,False,Leandro N. Alem,tertiary,True,59.916,"LINESTRING (-64.4385288 -31.6572904, -64.4385529 -31.6570192, -64.4385576 -31.6569488, -64.4385481 -31.6568815, -64.4384964 -31.6567607)",,
187811900,True,Paravachasca,tertiary,False,51.859,"LINESTRING (-64.4366889 -31.6572747, -64.4366791 -31.657741)",,
50552198,False,Giorello,residential,True,121.069,"LINESTRING (-64.4366889 -31.6572747, -64.4371993 -31.6573082, -64.4379663 -31.6572928)",,
237730717,True,Margarita Funes,residential,False,57.72,"LINESTRING (-64.4366068 -31.6596911, -64.4371465 -31.6594494)",,
135357677,True,Intendente Martinez,residential,False,126.801,"LINESTRING (-64.4361588 -31.6598717, -64.4363862 -31.6609955)",,
237730717,True,Margarita Funes,residential,False,46.917,"LINESTRING (-64.4361588 -31.6598717, -64.4366068 -31.6596911)",,
95809220,True,Leandro N. Alem,tertiary,False,61.046,"LINESTRING (-64.438241 -31.6563262, -64.4380366 -31.6558055)",,
697413812,False,Avenida Padre Viera,tertiary,False,11.484,"LINESTRING (-64.438241 -31.6563262, -64.4383541 -31.6562888)",,
697413812,False,Avenida Padre Viera,tertiary,True,119.667,"LINESTRING (-64.438241 -31.6563262, -64.4370497 -31.6566866)",,
95809206,True,Avenida Sarmiento,tertiary,False,14.152,"LINESTRING (-64.4379936 -31.6557047, -64.43801 -31.6556834, -64.4380337 -31.6556678, -64.438062 -31.6556596, -64.4380919 -31.6556597, -64.4381201 -31.655668)",,
187811697,True,Avenida Franchini,tertiary,False,57.08,"LINESTRING (-64.4379936 -31.6557047, -64.4379313 -31.6555515, -64.4379347 -31.6552003)",,
30452233,True,Padre Buteler,tertiary,False,105.978,"LINESTRING (-64.4360094 -31.6589724, -64.4349723 -31.6593317)",,
135357677,True,Intendente Martinez,residential,False,100.993,"LINESTRING (-64.4360094 -31.6589724, -64.4361588 -31.6598717)",,
440206743,False,Avenida Illia,residential,False,46.038,"LINESTRING (-64.4361486 -31.6553305, -64.4365348 -31.6555822)",,
41278687,True,Padre Grenón,residential,False,40.919000000000004,"LINESTRING (-64.4361486 -31.6553305, -64.4362597 -31.6552521, -64.4365199 -31.655147)",,
440206742,False,Avenida Illia,tertiary,True,44.264,"LINESTRING (-64.4361486 -31.6553305, -64.4360961 -31.6552448, -64.4359511 -31.6549698)",,
95809213,True,Leandro N. Alem,tertiary,False,12.844,"LINESTRING (-64.4381201 -31.655668, -64.4381418 -31.6556819, -64.4381576 -31.6557007, -64.4381663 -31.6557226, -64.4381669 -31.6557457, -64.4381596 -31.6557679)",,
237729206,True,Arzobispo Castellanos,residential,False,145.924,"LINESTRING (-64.431211 -31.6609941, -64.4298508 -31.661612)",,
396010907,True,Urquiza,residential,False,141.654,"LINESTRING (-64.431211 -31.6609941, -64.4305468 -31.6598525)",,
169329199,True,Paraguay,residential,False,112.442,"LINESTRING (-64.4297268 -31.655017, -64.429604 -31.6540112)",,
701954056,True,Agustín Aguirre,residential,False,105.435,"LINESTRING (-64.4297268 -31.655017, -64.4286212 -31.6551327)",,
50552031,True,Ingeniero Olmos,residential,False,109.917,"LINESTRING (-64.4308951 -31.6548971, -64.4310291 -31.655879)",,
701954056,True,Agustín Aguirre,residential,False,111.383,"LINESTRING (-64.4308951 -31.6548971, -64.4297268 -31.655017)",,
701954055,True,Belisario Roldán,residential,False,109.275,"LINESTRING (-64.4324887 -31.6547163, -64.4323369 -31.6537421)",,
701954056,True,Agustín Aguirre,residential,False,152.171,"LINESTRING (-64.4324887 -31.6547163, -64.4308951 -31.6548971)",,
50551973,True,Agustín Aguirre,residential,False,86.158,"LINESTRING (-64.4333926 -31.6546249, -64.4324887 -31.6547163)",,
672507759,True,Lepri,residential,False,121.306,"LINESTRING (-64.4333926 -31.6546249, -64.4341737 -31.6554898)",,
170330482,True,3 de Febrero,residential,False,106.842,"LINESTRING (-64.4330852 -31.6612773, -64.4340911 -31.6608412)",,
791481391,True,San Martín,residential,False,121.802,"LINESTRING (-64.4330852 -31.6612773, -64.433686 -31.662246)",,
237729206,True,Arzobispo Castellanos,residential,False,140.299,"LINESTRING (-64.432519 -31.6604004, -64.431211 -31.6609941)",,
440206751,True,San Martín,residential,False,111.262,"LINESTRING (-64.432519 -31.6604004, -64.4330852 -31.6612773)",,
134475194,True,Rafael Lozada,residential,False,115.384,"LINESTRING (-64.4340911 -31.6608412, -64.4335361 -31.6599173)",1,
170330482,True,3 de Febrero,residential,False,151.374,"LINESTRING (-64.4340911 -31.6608412, -64.4354862 -31.6601755)",,
289607032,True,España,tertiary,False,140.234,"LINESTRING (-64.4318573 -31.6592641, -64.4305468 -31.6598525)",,
440206751,True,San Martín,residential,False,141.021,"LINESTRING (-64.4318573 -31.6592641, -64.432519 -31.6604004)",,
440206751,True,San Martín,residential,False,142.972,"LINESTRING (-64.4314215 -31.658033, -64.4318573 -31.6592641)",,
350629527,True,Avenida Belgrano,tertiary,False,159.277,"LINESTRING (-64.4313393 -31.6577817, -64.4314311 -31.6577721, -64.4330096 -31.6576073)",2,40
440206751,True,San Martín,residential,False,29.006,"LINESTRING (-64.4313393 -31.6577817, -64.4313722 -31.6578824, -64.4314215 -31.658033)",,
134475194,True,Rafael Lozada,residential,False,118.006,"LINESTRING (-64.4331693 -31.6586598, -64.4330712 -31.6580135, -64.4330259 -31.6577149, -64.4330096 -31.6576073)",1,
289607032,True,España,tertiary,False,141.192,"LINESTRING (-64.4331693 -31.6586598, -64.4327306 -31.6588619, -64.4318573 -31.6592641)",,
894985419,True,Avenida Belgrano,living_street,False,7.406,"LINESTRING (-64.4330096 -31.6576073, -64.4330871 -31.6575981)",1,20
440208941,True,Belisario Roldán,residential,False,113.26299999999999,"LINESTRING (-64.4330096 -31.6576073, -64.4329959 -31.6575209, -64.4329911 -31.657491, -64.4328457 -31.6565983)",,
50552157,True,Doctor Dino Carignani,residential,False,110.967,"LINESTRING (-64.4311548 -31.6567995, -64.4299942 -31.6569407)",,
50552031,True,Ingeniero Olmos,residential,False,110.603,"LINESTRING (-64.4311548 -31.6567995, -64.4313295 -31.6577294, -64.4313393 -31.6577817)",,
41278688,True,Brasil,residential,False,156.571,"LINESTRING (-64.4310291 -31.655879, -64.4326705 -31.6557042)",,
50552031,True,Ingeniero Olmos,residential,False,103.044,"LINESTRING (-64.4310291 -31.655879, -64.4311548 -31.6567995)",,
50552157,True,Doctor Dino Carignani,residential,False,161.6,"LINESTRING (-64.4328457 -31.6565983, -64.4311548 -31.6567995)",,
440208941,True,Belisario Roldán,residential,False,100.793,"LINESTRING (-64.4328457 -31.6565983, -64.4326705 -31.6557042)",,
674521119,False,Doctor Dino Carignani,residential,True,82.691,"LINESTRING (-64.4328457 -31.6565983, -64.4337059 -31.6564683)",,
41278688,True,Brasil,residential,False,135.683,"LINESTRING (-64.4326705 -31.6557042, -64.4340951 -31.6555684)",,
440208941,True,Belisario Roldán,residential,False,111.189,"LINESTRING (-64.4326705 -31.6557042, -64.4324887 -31.6547163)",,
41278686,True,Uruguay,residential,False,150.382,"LINESTRING (-64.4307598 -31.6539057, -64.4323369 -31.6537421)",,
50552031,True,Ingeniero Olmos,residential,False,110.98,"LINESTRING (-64.4307598 -31.6539057, -64.4308951 -31.6548971)",,
41278686,True,Uruguay,residential,False,84.393,"LINESTRING (-64.4323369 -31.6537421, -64.4332236 -31.6536626)",,
41281698,True,Prudencio Bustos,residential,False,114.719,"LINESTRING (-64.4294277 -31.6580327, -64.4294094 -31.6580011, -64.429158 -31.6575666, -64.4288921 -31.6571072)",,
350629527,True,Avenida Belgrano,tertiary,False,69.012,"LINESTRING (-64.4294277 -31.6580327, -64.429522 -31.6580217, -64.4298477 -31.6579837, -64.4300614 -31.6579588, -64.4301501 -31.6579485)",2,40
169329199,True,Paraguay,residential,False,113.03,"LINESTRING (-64.4301501 -31.6579485, -64.4301414 -31.6578922, -64.4299942 -31.6569407)",,
350629527,True,Avenida Belgrano,tertiary,False,114.07499999999999,"LINESTRING (-64.4301501 -31.6579485, -64.4302591 -31.6579332, -64.4303862 -31.6579154, -64.4307976 -31.6578577, -64.4312394 -31.6577957, -64.4313393 -31.6577817)",2,40
95809219,True,Mateo Beres,residential,False,167.716,"LINESTRING (-64.4298243 -31.6586862, -64.4307387 -31.6583122, -64.4314215 -31.658033)",,
