osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed
218698524,2,RP301,primary,roundabout,True,False,16.396,"LINESTRING (-65.3339266 -26.9260874, -65.3339992 -26.9261482, -65.3340276 -26.9262011)",,
147418638,,RP321,primary,,True,False,66.383,"LINESTRING (-65.33351 -26.9265271, -65.3333694 -26.9264919, -65.3333009 -26.9264759, -65.3332369 -26.9264663, -65.3328496 -26.9264846)",Ruta Provincial 321,
218698524,2,RP301,primary,roundabout,True,False,35.512,"LINESTRING (-65.33351 -26.9265271, -65.3334678 -26.9264418, -65.3334441 -26.9263314, -65.3334564 -26.9262182)",,
171886966,,RP301,primary,,True,False,78.248,"LINESTRING (-65.3335141 -26.9261343, -65.333553 -26.9259633, -65.3335557 -26.9258844, -65.3335477 -26.9257864, -65.3335282 -26.9256702, -65.3334946 -26.9254376)",Ruta Provincial 301,
218698524,2,RP301,primary,roundabout,True,False,44.719,"LINESTRING (-65.3335141 -26.9261343, -65.3336395 -26.9260569, -65.3337199 -26.9260403, -65.3338704 -26.9260604, -65.3339266 -26.9260874)",,
218698524,2,RP301,primary,roundabout,True,False,41.300999999999995,"LINESTRING (-65.3339987 -26.9264919, -65.3339222 -26.9265748, -65.3338129 -26.9266274, -65.33372 -26.9266345, -65.3336421 -26.9266243)",,
147418637,,RP321,primary,,True,False,67.587,"LINESTRING (-65.3328496 -26.9264846, -65.3331173 -26.9264067, -65.3332836 -26.9263196, -65.3333591 -26.926282, -65.3334564 -26.9262182)",Ruta Provincial 321,
218698524,2,RP301,primary,roundabout,True,False,10.943,"LINESTRING (-65.3334564 -26.9262182, -65.3335141 -26.9261343)",,
218698524,2,RP301,primary,roundabout,True,False,16.465,"LINESTRING (-65.3340621 -26.9263563, -65.3340293 -26.9264493, -65.3339987 -26.9264919)",,
218698524,2,RP301,primary,roundabout,True,False,17.072,"LINESTRING (-65.3336421 -26.9266243, -65.3335706 -26.926582, -65.33351 -26.9265271)",,
109607372,2,RP301,primary,,False,True,116.69500000000001,"LINESTRING (-65.3334946 -26.9254376, -65.333403 -26.9251106, -65.3332495 -26.924575, -65.3332087 -26.9244196)",Ruta Provincial 301,
171886963,2,RP301,primary,,True,False,85.749,"LINESTRING (-65.3334946 -26.9254376, -65.3335621 -26.925604, -65.3336206 -26.9257592, -65.3337113 -26.9258988, -65.333781 -26.9259633, -65.3338454 -26.9260183, -65.3339266 -26.9260874)",Ruta Provincial 301,
241553535,,,residential,,False,True,124.032,"LINESTRING (-65.3422871 -26.9256104, -65.3425619 -26.9266986)",Sáenz Peña,
241553534,,,residential,,False,False,88.459,"LINESTRING (-65.3422871 -26.9256104, -65.342197 -26.9253461, -65.3421347 -26.9253259, -65.3416603 -26.9255072)",Rivadavia,
241553535,,,residential,,False,False,124.032,"LINESTRING (-65.3425619 -26.9266986, -65.3422871 -26.9256104)",Sáenz Peña,
241554852,,,residential,,False,False,49.848,"LINESTRING (-65.337802 -26.9178388, -65.3373113 -26.9179364)",Álvarez Condarco,
241554763,,,residential,,False,True,139.574,"LINESTRING (-65.3358835 -26.9179136, -65.3345082 -26.9181815)",Álvarez Condarco,
798110701,,RP321,tertiary,,False,False,33.305,"LINESTRING (-65.3358835 -26.9179136, -65.3359635 -26.9182045)",San Martín,
241554824,,,residential,,False,False,40.884,"LINESTRING (-65.3373113 -26.9179364, -65.3374053 -26.9182944)",Eliseo Canton,
241554852,,,residential,,False,False,136.916,"LINESTRING (-65.3373113 -26.9179364, -65.3359635 -26.9182045)",Álvarez Condarco,
241554852,,,residential,,False,True,49.848,"LINESTRING (-65.3373113 -26.9179364, -65.337802 -26.9178388)",Álvarez Condarco,
241554787,,,residential,,False,False,166.537,"LINESTRING (-65.3390974 -26.9181687, -65.3374619 -26.91851)",Pasaje Matienzo,
1039685757,,,residential,,False,True,66.612,"LINESTRING (-65.3390974 -26.9181687, -65.3392561 -26.9187508)",Avellaneda,
241554758,,,residential,,False,True,75.224,"LINESTRING (-65.3345082 -26.9181815, -65.3346849 -26.9188394)",Dalmacio Quiles,
241554763,,,residential,,False,False,139.574,"LINESTRING (-65.3345082 -26.9181815, -65.3358835 -26.9179136)",Álvarez Condarco,
241554852,,,residential,,False,True,136.916,"LINESTRING (-65.3359635 -26.9182045, -65.3373113 -26.9179364)",Álvarez Condarco,
798110701,,RP321,tertiary,,False,False,41.353,"LINESTRING (-65.3359635 -26.9182045, -65.3360628 -26.9185657)",San Martín,
798110701,,RP321,tertiary,,False,True,33.305,"LINESTRING (-65.3359635 -26.9182045, -65.3358835 -26.9179136)",San Martín,
241554787,,,residential,,False,True,166.537,"LINESTRING (-65.3374619 -26.91851, -65.3390974 -26.9181687)",Pasaje Matienzo,
241554824,,,residential,,False,False,25.297,"LINESTRING (-65.3374619 -26.91851, -65.3375201 -26.9187315)",Eliseo Canton,
241554824,,,residential,,False,True,24.622,"LINESTRING (-65.3374619 -26.91851, -65.3374053 -26.9182944)",Eliseo Canton,
241554762,,,residential,,False,True,167.1,"LINESTRING (-65.3392561 -26.9187508, -65.3376156 -26.9190953)",Bartolomé Mitre,
1039685757,,,residential,,False,False,66.612,"LINESTRING (-65.3392561 -26.9187508, -65.3390974 -26.9181687)",Avellaneda,
1039685757,,,residential,,False,True,61.6,"LINESTRING (-65.3392561 -26.9187508, -65.3394029 -26.9192891)",Avellaneda,
241554806,,,residential,,False,False,140.401,"LINESTRING (-65.3362409 -26.9192134, -65.3348548 -26.9194719)",Bartolomé Mitre,
798110701,,RP321,tertiary,,False,False,18.466,"LINESTRING (-65.3362409 -26.9192134, -65.3362852 -26.9193747)",San Martín,
798110701,,RP321,tertiary,,False,True,74.154,"LINESTRING (-65.3362409 -26.9192134, -65.3360628 -26.9185657)",San Martín,
241554845,,RP321,tertiary,,True,False,79.776,"LINESTRING (-65.3394029 -26.9192891, -65.3386241 -26.9194694)",Manuel Ballesteros,
1039685757,,,residential,,False,False,61.6,"LINESTRING (-65.3394029 -26.9192891, -65.3392561 -26.9187508)",Avellaneda,
1039685758,,RP321,tertiary,,False,True,19.672,"LINESTRING (-65.3394029 -26.9192891, -65.3394498 -26.919461)",Avellaneda,
241554762,,,residential,,False,False,135.514,"LINESTRING (-65.3362852 -26.9193747, -65.3376156 -26.9190953)",Bartolomé Mitre,
798110701,,RP321,tertiary,,False,False,48.899,"LINESTRING (-65.3362852 -26.9193747, -65.3364027 -26.9198018)",San Martín,
798110701,,RP321,tertiary,,False,True,18.466,"LINESTRING (-65.3362852 -26.9193747, -65.3362409 -26.9192134)",San Martín,
241554760,,,residential,,False,True,174.945,"LINESTRING (-65.3394498 -26.919461, -65.3398158 -26.9210001)",Avellaneda,
1039685758,,RP321,tertiary,,False,False,19.672,"LINESTRING (-65.3394498 -26.919461, -65.3394029 -26.9192891)",Avellaneda,
1011508989,,RP321,tertiary,,False,True,48.081,"LINESTRING (-65.3394498 -26.919461, -65.339544 -26.9194262, -65.3398922 -26.919284)",Cayetano Nazca,
241554758,,,residential,,False,False,72.32,"LINESTRING (-65.3348548 -26.9194719, -65.3346849 -26.9188394)",Dalmacio Quiles,
241554758,,,residential,,False,True,10.358,"LINESTRING (-65.3348548 -26.9194719, -65.3348791 -26.9195625)",Dalmacio Quiles,
241554806,,,residential,,False,True,140.401,"LINESTRING (-65.3348548 -26.9194719, -65.3362409 -26.9192134)",Bartolomé Mitre,
241554758,,,residential,,False,False,10.358,"LINESTRING (-65.3348791 -26.9195625, -65.3348548 -26.9194719)",Dalmacio Quiles,
241554758,,,residential,,False,True,60.113,"LINESTRING (-65.3348791 -26.9195625, -65.3350172 -26.9200889)",Dalmacio Quiles,
241554816,,,residential,,False,False,139.378,"LINESTRING (-65.3348791 -26.9195625, -65.3335083 -26.9198404)",Bartolomé Mitre,
241554824,,,residential,,False,True,65.413,"LINESTRING (-65.3377659 -26.9196681, -65.3376156 -26.9190953)",Eliseo Canton,
241554845,,RP321,tertiary,,True,False,134.843,"LINESTRING (-65.3377659 -26.9196681, -65.3364384 -26.9199318)",Manuel Ballesteros,
241554782,,,residential,,False,False,141.028,"LINESTRING (-65.3364027 -26.9198018, -65.3350172 -26.9200889)",Manuel Ballesteros,
798110701,,RP321,tertiary,,False,False,14.882,"LINESTRING (-65.3364027 -26.9198018, -65.3364384 -26.9199318)",San Martín,
798110701,,RP321,tertiary,,False,True,48.899,"LINESTRING (-65.3364027 -26.9198018, -65.3362852 -26.9193747)",San Martín,
241554767,,,residential,,False,False,60.772,"LINESTRING (-65.3335083 -26.9198404, -65.3336383 -26.9203745)",,
241554816,,,residential,,False,True,139.378,"LINESTRING (-65.3335083 -26.9198404, -65.3348791 -26.9195625)",Bartolomé Mitre,
798110701,,RP321,tertiary,,False,True,14.882,"LINESTRING (-65.3364384 -26.9199318, -65.3364027 -26.9198018)",San Martín,
1011508990,,RP321,tertiary,,True,False,83.484,"LINESTRING (-65.3364384 -26.9199318, -65.3366504 -26.9206584)",San Martín,
241554879,,,residential,,False,True,102.415,"LINESTRING (-65.3362252 -26.9207035, -65.3352199 -26.9209153)",Deán Francisco de Salcedo,
241554758,,,residential,,False,False,94.064,"LINESTRING (-65.3352199 -26.9209153, -65.3350172 -26.9200889)",Dalmacio Quiles,
241554758,,,residential,,False,True,54.669,"LINESTRING (-65.3352199 -26.9209153, -65.3353377 -26.9213956)",Dalmacio Quiles,
241554879,,,residential,,False,False,102.415,"LINESTRING (-65.3352199 -26.9209153, -65.3362252 -26.9207035)",Deán Francisco de Salcedo,
241554879,,,residential,,False,True,144.653,"LINESTRING (-65.3352199 -26.9209153, -65.3347596 -26.9209876, -65.3345585 -26.9209956, -65.3342159 -26.9209404, -65.3340173 -26.9209319, -65.3337762 -26.9209613)",Deán Francisco de Salcedo,
241554760,,,residential,,False,False,174.945,"LINESTRING (-65.3398158 -26.9210001, -65.3394498 -26.919461)",Avellaneda,
241554760,,,residential,,False,True,158.561,"LINESTRING (-65.3398158 -26.9210001, -65.3401541 -26.9223938)",Avellaneda,
241554878,,,residential,,False,True,157.774,"LINESTRING (-65.3398158 -26.9210001, -65.3383043 -26.9214439)",Juan Luis Nougués,
241554878,,,residential,,False,False,19.065,"LINESTRING (-65.3398158 -26.9210001, -65.3399458 -26.9209535, -65.3399942 -26.9209361)",Juan Luis Nougués,
241554758,,,residential,,False,False,54.669,"LINESTRING (-65.3353377 -26.9213956, -65.3352199 -26.9209153)",Dalmacio Quiles,
241554758,,,residential,,False,True,72.882,"LINESTRING (-65.3353377 -26.9213956, -65.3354948 -26.9220359)",Dalmacio Quiles,
241554876,,,residential,,False,False,141.83499999999998,"LINESTRING (-65.3353377 -26.9213956, -65.3349555 -26.921469, -65.3339176 -26.9215224)",Juan Luis Nougués,
241554872,,,tertiary,,True,False,143.551,"LINESTRING (-65.3383043 -26.9214439, -65.3379956 -26.9201826)",Eliseo Canton,
241554878,,,residential,,False,False,157.774,"LINESTRING (-65.3383043 -26.9214439, -65.3398158 -26.9210001)",Juan Luis Nougués,
241554878,,,residential,,False,True,139.447,"LINESTRING (-65.3383043 -26.9214439, -65.3369355 -26.9217323)",Juan Luis Nougués,
241554767,,,residential,,False,True,63.947,"LINESTRING (-65.3339176 -26.9215224, -65.3337762 -26.9209613)",,
241554876,,,residential,,False,False,117.112,"LINESTRING (-65.3339176 -26.9215224, -65.3334304 -26.9215702, -65.3327639 -26.9217331)",Juan Luis Nougués,
241554876,,,residential,,False,True,141.83499999999998,"LINESTRING (-65.3339176 -26.9215224, -65.3349555 -26.921469, -65.3353377 -26.9213956)",Juan Luis Nougués,
241554878,,,residential,,False,False,139.447,"LINESTRING (-65.3369355 -26.9217323, -65.3383043 -26.9214439)",Juan Luis Nougués,
241554878,,,residential,,False,True,146.772,"LINESTRING (-65.3369355 -26.9217323, -65.3354948 -26.9220359)",Juan Luis Nougués,
1039685756,,,tertiary,,True,False,141.756,"LINESTRING (-65.3369355 -26.9217323, -65.3372471 -26.9229765)",San Martín,
241554876,,,residential,,False,True,117.112,"LINESTRING (-65.3327639 -26.9217331, -65.3334304 -26.9215702, -65.3339176 -26.9215224)",Juan Luis Nougués,
