osmid,lanes,name,highway,maxspeed,oneway,reversed,length,ref,geometry,junction
375671707,2,De la Paix Avenue,residential,60,False,False,50.829,,"LINESTRING (57.4767415 -20.2759515, 57.476483 -20.276339)",
1226195806,2,Candos Vacoas Road,secondary,60,False,False,52.015,B3,"LINESTRING (57.4767415 -20.2759515, 57.4765966 -20.2755039)",
996608975,2,Sir Seewoosagur Ramgoolam Avenue,residential,60,True,False,184.017,,"LINESTRING (57.4767415 -20.2759515, 57.4768931 -20.2757299, 57.4778112 -20.2746368)",
1003483382,2,Avenue des Kiwis,secondary,60,False,True,198.52100000000002,,"LINESTRING (57.4767415 -20.2759515, 57.4768612 -20.2758782, 57.4768967 -20.2758622, 57.4769381 -20.2758546, 57.4770507 -20.2758472, 57.4771749 -20.2758563, 57.4783046 -20.2759271, 57.4785494 -20.2759424, 57.478613 -20.2759464)",
22955628,2,Saint Jean Road,primary,60,False,False,32.033,A8,"LINESTRING (57.4749504 -20.2709431, 57.4751407 -20.270717)",
254305025,2,Jawaharlall Nehru Avenue,tertiary,60,True,False,66.589,,"LINESTRING (57.4749504 -20.2709431, 57.4748987 -20.2710281, 57.4745717 -20.2714242)",
510002823,2,Candos Vacoas Road,secondary,60,False,True,22.177,B3,"LINESTRING (57.4749504 -20.2709431, 57.4749742 -20.2709741, 57.4749977 -20.2710112, 57.4750507 -20.2711183)",
510279063,2,Palma Road,secondary,60,False,False,61.717999999999996,B2,"LINESTRING (57.4749504 -20.2709431, 57.4747892 -20.2710332, 57.4746386 -20.2711039, 57.4744239 -20.271195)",
510279063,2,Palma Road,secondary,60,False,True,41.133,B2,"LINESTRING (57.4700444 -20.2733102, 57.4703942 -20.2731394)",
989806103,2,Shakti Lane,residential,60,False,True,142.25,,"LINESTRING (57.4700444 -20.2733102, 57.4699773 -20.2734772, 57.4695632 -20.2745072)",
670102631,,,residential,,False,False,74.443,,"LINESTRING (57.4711128 -20.2758129, 57.4704536 -20.2755563)",
254305023,2,Pandit J.Nehru Road,tertiary,60,False,False,85.393,,"LINESTRING (57.4711128 -20.2758129, 57.4713661 -20.2755028, 57.4715981 -20.2751946)",
254305023,2,Pandit J.Nehru Road,tertiary,60,False,True,152.746,,"LINESTRING (57.4711128 -20.2758129, 57.4704362 -20.27669, 57.470259 -20.2769289)",
674529988,,,residential,,False,True,75.524,,"LINESTRING (57.4697577 -20.2686606, 57.4695076 -20.269298)",
750258792,2,Berthaud Street,primary,60,False,False,79.033,B73,"LINESTRING (57.4697577 -20.2686606, 57.4704411 -20.2689675)",
750258792,2,Berthaud Street,primary,60,False,True,46.269999999999996,B73,"LINESTRING (57.4697577 -20.2686606, 57.469537 -20.2685707, 57.4693508 -20.2684949)",
69020923,,,residential,,True,False,27.229,,"LINESTRING (57.4788167 -20.2701991, 57.478808 -20.2702396, 57.478785 -20.270275, 57.4787527 -20.2702996, 57.4787112 -20.2703136, 57.4786671 -20.2703135, 57.4786267 -20.2702997)",roundabout
69020923,,,residential,,True,False,13.953,,"LINESTRING (57.4787546 -20.2700938, 57.478788 -20.2701208, 57.4788096 -20.2701569, 57.4788167 -20.2701991)",roundabout
69020923,,,residential,,True,False,23.695,,"LINESTRING (57.4785687 -20.27016, 57.4785891 -20.2701234, 57.4786187 -20.2700974, 57.478659 -20.2700806, 57.478703 -20.2700777, 57.4787546 -20.2700938)",roundabout
103884290,2,Cossigny Avenue,residential,60,False,True,202.759,,"LINESTRING (57.4786267 -20.2702997, 57.4775486 -20.271817)",
69020923,,,residential,,True,False,17.943,,"LINESTRING (57.4786267 -20.2702997, 57.4785927 -20.2702732, 57.4785722 -20.2702415, 57.4785628 -20.2702011, 57.4785687 -20.27016)",roundabout
22955628,2,Saint Jean Road,primary,60,False,False,106.677,A8,"LINESTRING (57.4757581 -20.2699347, 57.4763644 -20.2691621)",
22955628,2,Saint Jean Road,primary,60,False,True,67.58699999999999,A8,"LINESTRING (57.4757581 -20.2699347, 57.4755853 -20.2701479, 57.4754687 -20.2702867, 57.4753609 -20.2704149)",
33435885,,Tristan d'Avice Avenue,residential,60,True,False,163.179,,"LINESTRING (57.4757581 -20.2699347, 57.4761854 -20.269966, 57.4766312 -20.2699996, 57.4773152 -20.2700737)",
750258792,2,Berthaud Street,primary,60,False,True,15.133,B73,"LINESTRING (57.4705776 -20.2690136, 57.4704411 -20.2689675)",
621325095,2,Berthaud Street,primary,60,True,False,111.019,B73,"LINESTRING (57.4705776 -20.2690136, 57.4706886 -20.2690428, 57.4709659 -20.2691517, 57.4715512 -20.2694135)",
22955628,2,Saint Jean Road,primary,60,False,True,40.694,A8,"LINESTRING (57.4753609 -20.2704149, 57.4751407 -20.270717)",
22955628,2,Saint Jean Road,primary,60,False,False,67.58699999999999,A8,"LINESTRING (57.4753609 -20.2704149, 57.4754687 -20.2702867, 57.4755853 -20.2701479, 57.4757581 -20.2699347)",
81217361,2,Monsignor Murphy Avenue,tertiary,60,True,False,164.798,,"LINESTRING (57.4753609 -20.2704149, 57.4746315 -20.2698873, 57.4744036 -20.2697186, 57.4741067 -20.2695138)",
396680447,,Bigaignon Avenue,residential,,False,True,90.309,,"LINESTRING (57.4768215 -20.2715907, 57.4761748 -20.2710507)",
22955628,2,Saint Jean Road,primary,60,False,False,48.169,A8,"LINESTRING (57.4764516 -20.2690443, 57.4767303 -20.2686989)",
22955628,2,Saint Jean Road,primary,60,False,True,15.947,A8,"LINESTRING (57.4764516 -20.2690443, 57.4763644 -20.2691621)",
81217369,2,Stevenson Avenue,residential,60,False,False,83.609,,"LINESTRING (57.4764516 -20.2690443, 57.475801 -20.2686051)",
176596112,,Rivet Avenue,residential,60,False,False,151.041,,"LINESTRING (57.4738961 -20.274451, 57.475112 -20.2751887)",
98379445,2,Monseigneur Leen Avenue,residential,60,False,False,313.418,,"LINESTRING (57.4738961 -20.274451, 57.4741319 -20.2740062, 57.4742393 -20.2737919, 57.4743245 -20.2736518, 57.4743727 -20.2735881, 57.4744591 -20.2735093, 57.4745271 -20.273434, 57.4745999 -20.2733413, 57.4746565 -20.2732495, 57.4753685 -20.2720046)",
98379445,2,Monseigneur Leen Avenue,residential,60,False,True,57.467999999999996,,"LINESTRING (57.4738961 -20.274451, 57.4737726 -20.2746213, 57.4735602 -20.2748599)",
103884290,2,Cossigny Avenue,residential,60,False,False,64.653,,"LINESTRING (57.476031 -20.2739228, 57.4763786 -20.2734414)",
1226195806,2,Candos Vacoas Road,secondary,60,False,True,33.684,B3,"LINESTRING (57.476031 -20.2739228, 57.4761298 -20.2742112)",
"[510002822, 510002823]",2,Candos Vacoas Road,secondary,60,False,False,224.225,B3,"LINESTRING (57.476031 -20.2739228, 57.475911 -20.273589, 57.4757915 -20.2732568, 57.4755754 -20.2726383, 57.4753685 -20.2720046)",
510002823,2,Candos Vacoas Road,secondary,60,False,False,25.401,B3,"LINESTRING (57.4753685 -20.2720046, 57.4753041 -20.2717843)",
98379445,2,Monseigneur Leen Avenue,residential,60,False,True,313.41800000000006,,"LINESTRING (57.4753685 -20.2720046, 57.4746565 -20.2732495, 57.4745999 -20.2733413, 57.4745271 -20.273434, 57.4744591 -20.2735093, 57.4743727 -20.2735881, 57.4743245 -20.2736518, 57.4742393 -20.2737919, 57.4741319 -20.2740062, 57.4738961 -20.274451)",
"[510002822, 510002823]",2,Candos Vacoas Road,secondary,60,False,True,224.22499999999997,B3,"LINESTRING (57.4753685 -20.2720046, 57.4755754 -20.2726383, 57.4757915 -20.2732568, 57.475911 -20.273589, 57.476031 -20.2739228)",
81217361,2,Monsignor Murphy Avenue,tertiary,60,True,False,32.691,,"LINESTRING (57.4741067 -20.2695138, 57.4738589 -20.2693338)",
98379436,2,Avenue des Moineaux,residential,60,False,False,173.665,,"LINESTRING (57.478613 -20.2759464, 57.4785908 -20.2756255, 57.4785513 -20.2755189, 57.4784982 -20.2754054, 57.4784241 -20.2753128, 57.4783352 -20.2752039, 57.4778112 -20.2746368)",
1003483382,2,Avenue des Kiwis,secondary,60,False,False,198.52100000000002,,"LINESTRING (57.478613 -20.2759464, 57.4785494 -20.2759424, 57.4783046 -20.2759271, 57.4771749 -20.2758563, 57.4770507 -20.2758472, 57.4769381 -20.2758546, 57.4768967 -20.2758622, 57.4768612 -20.2758782, 57.4767415 -20.2759515)",
176596345,2,Kingstone Avenue,residential,60,False,True,150.684,,"LINESTRING (57.4758912 -20.2770813, 57.4747308 -20.2762741)",
375671707,2,De la Paix Avenue,residential,60,False,True,91.952,,"LINESTRING (57.4758912 -20.2770813, 57.4764168 -20.2764174)",
29071693,2,Sir Seewoosagur Ramgoolam Avenue,residential,60,False,False,69.106,,"LINESTRING (57.4782228 -20.2741498, 57.4778112 -20.2746368)",
29071693,2,Sir Seewoosagur Ramgoolam Avenue,residential,60,False,True,32.786,,"LINESTRING (57.4782228 -20.2741498, 57.4784057 -20.27391)",
29071693,2,Sir Seewoosagur Ramgoolam Avenue,residential,60,False,True,69.106,,"LINESTRING (57.4778112 -20.2746368, 57.4782228 -20.2741498)",
98379436,2,Avenue des Moineaux,residential,60,False,True,173.665,,"LINESTRING (57.4778112 -20.2746368, 57.4783352 -20.2752039, 57.4784241 -20.2753128, 57.4784982 -20.2754054, 57.4785513 -20.2755189, 57.4785908 -20.2756255, 57.478613 -20.2759464)",
98379427,2,Sir Hilary Blood Avenue,residential,60,True,False,25.146,,"LINESTRING (57.4744665 -20.2760969, 57.4746 -20.2759086)",
176596345,2,Kingstone Avenue,residential,60,False,False,33.885,,"LINESTRING (57.4744665 -20.2760969, 57.4747308 -20.2762741)",
176596345,2,Kingstone Avenue,residential,60,False,True,158.212,,"LINESTRING (57.4744665 -20.2760969, 57.4733342 -20.2753383, 57.4732379 -20.275263)",
510279063,2,Palma Road,secondary,60,False,True,8.2,B2,"LINESTRING (57.4715418 -20.2725791, 57.4716098 -20.2725421)",
989808231,2,S.V. Murugan Avenue,residential,60,False,False,120.51,,"LINESTRING (57.4715418 -20.2725791, 57.4704558 -20.2722093)",
510279063,2,Palma Road,secondary,60,False,False,134.945,B2,"LINESTRING (57.4715418 -20.2725791, 57.4712931 -20.2727005, 57.4708093 -20.2729367, 57.4703942 -20.2731394)",
670102628,,,residential,,False,True,69.565,,"LINESTRING (57.4704558 -20.2722093, 57.4702147 -20.2727926)",
989808231,2,S.V. Murugan Avenue,residential,60,False,False,127.671,,"LINESTRING (57.4704558 -20.2722093, 57.4693034 -20.2718224)",
989808231,2,S.V. Murugan Avenue,residential,60,False,True,120.51,,"LINESTRING (57.4704558 -20.2722093, 57.4715418 -20.2725791)",
103884282,2,Northern Boundary Road,residential,60,False,False,331.212,,"LINESTRING (57.4704558 -20.2722093, 57.4711977 -20.2703158, 57.4715512 -20.2694135)",
989808231,2,S.V. Murugan Avenue,residential,60,False,True,127.671,,"LINESTRING (57.4693034 -20.2718224, 57.4704558 -20.2722093)",
