osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction
255665959,B28,Route Royale Flacq – Mahebourg,secondary,60,False,False,41.559,,"LINESTRING (57.7585793 -20.2583989, 57.7587553 -20.2587342)",
1000614864,B59,Belle Mare Palmar Trou d'Eau Douce Road,secondary,80,False,False,70.241,2,"LINESTRING (57.7585793 -20.2583989, 57.7592308 -20.2582393)",
203228490,B28,Route Royale Flacq – Mahebourg,secondary,60,False,True,96.87899999999999,,"LINESTRING (57.7585793 -20.2583989, 57.7582768 -20.2579052, 57.7581078 -20.2576484)",
1000614864,B59,Belle Mare Palmar Trou d'Eau Douce Road,secondary,80,False,False,92.419,2,"LINESTRING (57.7592308 -20.2582393, 57.7600987 -20.2580724)",
1000614864,B59,Belle Mare Palmar Trou d'Eau Douce Road,secondary,80,False,True,70.241,2,"LINESTRING (57.7592308 -20.2582393, 57.7585793 -20.2583989)",
"[389202441, 389202439]",,,residential,,False,"[False, True]",172.702,,"LINESTRING (57.7592308 -20.2582393, 57.7589196 -20.2575672, 57.7589115 -20.2574464, 57.7589598 -20.2573835, 57.7595279 -20.2570632)",
1000614864,B59,Belle Mare Palmar Trou d'Eau Douce Road,secondary,80,False,False,39.969,2,"LINESTRING (57.7603677 -20.2580247, 57.7607426 -20.2579505)",
1000614864,B59,Belle Mare Palmar Trou d'Eau Douce Road,secondary,80,False,True,28.558,2,"LINESTRING (57.7603677 -20.2580247, 57.7600987 -20.2580724)",
497768318,,,residential,,False,True,198.239,,"LINESTRING (57.7603677 -20.2580247, 57.76024 -20.2580946, 57.7601544 -20.2581645, 57.7600718 -20.2582474, 57.7591813 -20.2594008)",
1000614864,B59,Belle Mare Palmar Trou d'Eau Douce Road,secondary,80,False,True,39.969,2,"LINESTRING (57.7607426 -20.2579505, 57.7603677 -20.2580247)",
389202471,,,residential,,False,True,49.647000000000006,,"LINESTRING (57.7607426 -20.2579505, 57.7607349 -20.258133, 57.7607697 -20.2582453, 57.7608792 -20.2583503)",
22956445,B28,Route Royale Flacq – Mahebourg,secondary,60,False,False,30.32,,"LINESTRING (57.7552892 -20.2525565, 57.7554025 -20.2528076)",
1146844950,,,residential,,False,True,118.492,,"LINESTRING (57.7552892 -20.2525565, 57.7542548 -20.2529967)",
22956445,B28,Route Royale Flacq – Mahebourg,secondary,60,False,True,125.61,,"LINESTRING (57.7552892 -20.2525565, 57.7550798 -20.2520773, 57.7547896 -20.2515295)",
203228490,B28,Route Royale Flacq – Mahebourg,secondary,60,False,False,52.48,,"LINESTRING (57.7575383 -20.2567425, 57.757806 -20.2571421)",
387411457,,Petit Chenim,residential,60,False,True,204.714,,"LINESTRING (57.7575383 -20.2567425, 57.7557546 -20.2575101)",
203228490,B28,Route Royale Flacq – Mahebourg,secondary,60,False,True,65.465,,"LINESTRING (57.7575383 -20.2567425, 57.7572928 -20.2563447, 57.7572149 -20.2562383)",
255665959,B28,Route Royale Flacq – Mahebourg,secondary,60,False,False,55.761,,"LINESTRING (57.7591813 -20.2594008, 57.7594128 -20.2598528)",
255665959,B28,Route Royale Flacq – Mahebourg,secondary,60,False,True,86.423,,"LINESTRING (57.7591813 -20.2594008, 57.7587553 -20.2587342)",
497768318,,,residential,,False,False,198.239,,"LINESTRING (57.7591813 -20.2594008, 57.7600718 -20.2582474, 57.7601544 -20.2581645, 57.76024 -20.2580946, 57.7603677 -20.2580247)",
255665959,B28,Route Royale Flacq – Mahebourg,secondary,60,False,False,49.86,,"LINESTRING (57.7594128 -20.2598528, 57.759665 -20.2602337)",
255665959,B28,Route Royale Flacq – Mahebourg,secondary,60,False,True,55.761,,"LINESTRING (57.7594128 -20.2598528, 57.7591813 -20.2594008)",
389202467,,,residential,,False,False,45.563,,"LINESTRING (57.7594128 -20.2598528, 57.7598139 -20.2596906)",
255665959,B28,Route Royale Flacq – Mahebourg,secondary,60,False,True,49.86,,"LINESTRING (57.759665 -20.2602337, 57.7594128 -20.2598528)",
203228492,B27;B28,,secondary,,True,False,24.089,,"LINESTRING (57.7571787 -20.2560521, 57.7571584 -20.2560901, 57.7571267 -20.2561204, 57.7570853 -20.2561408, 57.7570391 -20.2561478, 57.7569929 -20.2561408)",roundabout
428771737,B28,Route Royale Flacq – Mahebourg,secondary,,True,False,21.13,,"LINESTRING (57.7571787 -20.2560521, 57.7571966 -20.2561234, 57.7571993 -20.2561805, 57.7572149 -20.2562383)",
203228492,B27;B28,,secondary,,True,False,3.997,,"LINESTRING (57.7569099 -20.2559447, 57.7569324 -20.2559156)",roundabout
203228492,B27;B28,,secondary,,True,False,17.454,,"LINESTRING (57.7569324 -20.2559156, 57.7569622 -20.2558929, 57.7569973 -20.2558782, 57.7570421 -20.2558726, 57.7570867 -20.25588)",roundabout
428771738,B28,Route Royale Flacq – Mahebourg,secondary,,True,False,28.393,,"LINESTRING (57.7569324 -20.2559156, 57.7569419 -20.2558493, 57.7569359 -20.255783, 57.7568998 -20.2556659)",
203228492,B27;B28,,secondary,,True,False,21.770000000000003,,"LINESTRING (57.7569515 -20.2561206, 57.7569188 -20.2560892, 57.7568985 -20.2560497, 57.7568923 -20.2560142, 57.7568962 -20.2559783, 57.7569099 -20.2559447)",roundabout
387289111,B27,,secondary,,True,False,37.111,,"LINESTRING (57.7569515 -20.2561206, 57.7568125 -20.256053, 57.7566303 -20.2559775)",
203228492,B27;B28,,secondary,,True,False,23.611,,"LINESTRING (57.7570867 -20.25588, 57.7571267 -20.2558999, 57.7571584 -20.2559303, 57.7571787 -20.2559682, 57.7571857 -20.2560102, 57.7571787 -20.2560521)",roundabout
203228492,B27;B28,,secondary,,True,False,4.868,,"LINESTRING (57.7569929 -20.2561408, 57.7569515 -20.2561206)",roundabout
387289110,B27,,secondary,,True,False,29.556000000000004,,"LINESTRING (57.7566303 -20.2559775, 57.7567551 -20.2559756, 57.756806 -20.2559693, 57.7569099 -20.2559447)",
1229668682,B27,Montagne Blanche Bel Air Road,secondary,60,False,False,211.969,,"LINESTRING (57.7566303 -20.2559775, 57.7565197 -20.255941, 57.7562951 -20.2558901, 57.7554947 -20.2558745, 57.7547511 -20.2559481, 57.7546208 -20.2559824)",
387411441,,,residential,,False,False,145.051,,"LINESTRING (57.7530782 -20.2601387, 57.7527805 -20.2593209, 57.7526181 -20.2589078)",
387411441,,,residential,,False,True,145.051,,"LINESTRING (57.7526181 -20.2589078, 57.7527805 -20.2593209, 57.7530782 -20.2601387)",
387411457,,Petit Chenim,residential,60,False,False,52.362,,"LINESTRING (57.7526181 -20.2589078, 57.7527698 -20.2588403, 57.7530706 -20.258704)",
387411457,,Petit Chenim,residential,60,False,False,180.335,,"LINESTRING (57.7539446 -20.2583018, 57.7555114 -20.2576165)",
387411457,,Petit Chenim,residential,60,False,True,63.617,,"LINESTRING (57.7539446 -20.2583018, 57.7534018 -20.2585626)",
