osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access
586327023,Strada Feroviară,residential,50,False,False,71.685,"LINESTRING (27.8037256 47.2083838, 27.8042509 47.2089207)",,
24253939,Strada Feroviară,residential,50,False,True,231.37900000000002,"LINESTRING (27.8037256 47.2083838, 27.8034117 47.2080629, 27.802924 47.2075643, 27.8026266 47.2072553, 27.8019871 47.2066715)",,
28424569,Strada Decebal,residential,50,False,True,87.517,"LINESTRING (27.8037256 47.2083838, 27.8035309 47.2084812, 27.8029808 47.2087622, 27.802897 47.208805, 27.8027954 47.2088529)",,
24194722,Strada Veronica Micle,residential,50,False,False,127.88999999999999,"LINESTRING (27.7978051 47.2062598, 27.7971017 47.2066224, 27.7964524 47.2069514)",,
28424540,Strada Mihai Eminescu,residential,50,True,False,224.108,"LINESTRING (27.7978051 47.2062598, 27.7979305 47.2063673, 27.7983661 47.206768, 27.7988317 47.207193, 27.7990755 47.2074184, 27.7991396 47.2074772, 27.7995483 47.2078531, 27.7995752 47.2078771)",,
1154445832,Strada Mihai Eminescu,residential,50,False,True,202.764,"LINESTRING (27.7978051 47.2062598, 27.7977729 47.2062295, 27.7974524 47.2059284, 27.797001 47.205514, 27.7962266 47.204785)",,
24194722,Strada Veronica Micle,residential,50,False,True,127.88999999999999,"LINESTRING (27.7964524 47.2069514, 27.7971017 47.2066224, 27.7978051 47.2062598)",,
24194720,Strada Decebal,residential,50,False,False,127.40800000000002,"LINESTRING (27.8000904 47.2102763, 27.8004961 47.2100638, 27.8010058 47.2097956, 27.8013637 47.2096086, 27.801424 47.2095748)",,
31763092,Strada Barbu Lăutaru,residential,50,False,True,236.35700000000003,"LINESTRING (27.8000904 47.2102763, 27.8000248 47.2102152, 27.7996148 47.2098337, 27.7994713 47.2097014, 27.7985339 47.2088235, 27.7982888 47.208602, 27.7982431 47.2085607)",,
24253939,Strada Feroviară,residential,50,False,False,231.37900000000002,"LINESTRING (27.8019871 47.2066715, 27.8026266 47.2072553, 27.802924 47.2075643, 27.8034117 47.2080629, 27.8037256 47.2083838)",,
"[24253939, 120441613]","['Strada Feroviară', 'Strada Alexandru cel Bun']",residential,50,False,True,571.854,"LINESTRING (27.8019871 47.2066715, 27.8019349 47.2066078, 27.8017393 47.2063852, 27.8015554 47.2061857, 27.8011837 47.205813, 27.8010974 47.2057026, 27.8008067 47.2053912, 27.8006812 47.2052567, 27.8005791 47.2051506, 27.8004945 47.2050595, 27.8003439 47.2048903, 27.7998639 47.2043608, 27.7997729 47.2042581, 27.7996888 47.2041587, 27.7996179 47.20405, 27.7996004 47.2040136, 27.7995952 47.2039832, 27.7995786 47.2039513, 27.7995654 47.2039365, 27.7995403 47.2039081, 27.7990162 47.2034434, 27.7989116 47.2033501, 27.7976048 47.204029, 27.797499 47.2040849)",,
31763111,Strada Vasile Alecsandri,residential,50,False,True,95.96600000000001,"LINESTRING (27.8019871 47.2066715, 27.8018471 47.206739, 27.801394 47.2069573, 27.8011589 47.2070776, 27.8010867 47.2071135, 27.8009585 47.2071779)",,
28424536,Strada Națională,tertiary,40,False,False,431.99199999999996,"LINESTRING (27.797499 47.2040849, 27.7975363 47.2041159, 27.7977479 47.2042916, 27.799045 47.205451, 27.7990741 47.2054758, 27.7990983 47.2054973, 27.7997851 47.2061126, 27.799816 47.2061366, 27.7998444 47.2061613, 27.8000049 47.2063113, 27.8008439 47.2070716, 27.8008995 47.2071244, 27.8009585 47.2071779)",4,yes
"[24253939, 120441613]","['Strada Feroviară', 'Strada Alexandru cel Bun']",residential,50,False,False,571.8539999999999,"LINESTRING (27.797499 47.2040849, 27.7976048 47.204029, 27.7989116 47.2033501, 27.7990162 47.2034434, 27.7995403 47.2039081, 27.7995654 47.2039365, 27.7995786 47.2039513, 27.7995952 47.2039832, 27.7996004 47.2040136, 27.7996179 47.20405, 27.7996888 47.2041587, 27.7997729 47.2042581, 27.7998639 47.2043608, 27.8003439 47.2048903, 27.8004945 47.2050595, 27.8005791 47.2051506, 27.8006812 47.2052567, 27.8008067 47.2053912, 27.8010974 47.2057026, 27.8011837 47.205813, 27.8015554 47.2061857, 27.8017393 47.2063852, 27.8019349 47.2066078, 27.8019871 47.2066715)",,
120441613,Strada Alexandru cel Bun,residential,50,False,True,123.69300000000001,"LINESTRING (27.797499 47.2040849, 27.7973587 47.204163, 27.7966452 47.2045578, 27.7962266 47.204785)",,
28424531,Strada Națională,tertiary,40,False,False,232.258,"LINESTRING (27.8009585 47.2071779, 27.8010062 47.2072205, 27.801087 47.207294, 27.8022926 47.208392, 27.802678 47.208743, 27.8026906 47.2087547, 27.8027669 47.2088262, 27.8027954 47.2088529)",4,permissive
