osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,bridge
178710600,Strada Serghei Lazo,residential,False,False,351.414,"LINESTRING (28.9718781 46.154604, 28.9718297 46.1546658, 28.9718217 46.1547252, 28.9718468 46.154828, 28.9721468 46.1556584, 28.972393 46.1566687, 28.9727394 46.1576863)",,,,
726842673,Strada Vasili Ceapaev,residential,False,False,143.81400000000002,"LINESTRING (28.9718781 46.154604, 28.9723771 46.1548124, 28.9733966 46.1552733, 28.9734583 46.1552914)",2,50,6,
178710636,,residential,False,True,102.379,"LINESTRING (28.971246 46.1552186, 28.9712074 46.1549928, 28.9711855 46.1547655, 28.9711684 46.1544993, 28.9712033 46.1543017)",,,,
178710603,Strada Grigori Dimitrov,residential,False,True,220.354,"LINESTRING (28.9631687 46.1572017, 28.9635844 46.1565421, 28.9638043 46.1562113, 28.9639359 46.1560414, 28.963999 46.1559751, 28.9640782 46.1559199, 28.9644454 46.1557283, 28.9647094 46.15559)",,,,
178710600,Strada Serghei Lazo,residential,False,True,351.41400000000004,"LINESTRING (28.9727394 46.1576863, 28.972393 46.1566687, 28.9721468 46.1556584, 28.9718468 46.154828, 28.9718217 46.1547252, 28.9718297 46.1546658, 28.9718781 46.154604)",,,,
301435374,Strada Vasili Ceapaev,living_street,False,False,132.751,"LINESTRING (28.9659975 46.1495845, 28.9677031 46.1497551)",,,,
301435374,Strada Vasili Ceapaev,living_street,False,True,99.938,"LINESTRING (28.9659975 46.1495845, 28.9647166 46.1494419)",,,,
1027623062,Strada Serghei Lazo,residential,False,True,47.201,"LINESTRING (28.9709848 46.1499778, 28.9710196 46.1504016)",,,,
1027623063,Strada Serghei Lazo,residential,False,False,209.77,"LINESTRING (28.9709848 46.1499778, 28.9737008 46.1501142)",,,,
301435374,Strada Vasili Ceapaev,living_street,False,True,254.716,"LINESTRING (28.9709848 46.1499778, 28.9706002 46.150005, 28.9694294 46.149922, 28.9677933 46.149762, 28.9677031 46.1497551)",,,,
1027623063,Strada Serghei Lazo,residential,False,True,209.77,"LINESTRING (28.9737008 46.1501142, 28.9709848 46.1499778)",,,,
1027623062,Strada Serghei Lazo,residential,False,False,47.201,"LINESTRING (28.9710196 46.1504016, 28.9709848 46.1499778)",,,,
1027623062,Strada Serghei Lazo,residential,False,True,155.578,"LINESTRING (28.9710196 46.1504016, 28.9711437 46.1517981)",,,,
301435375,Strada Serghei Lazo,residential,False,False,217.501,"LINESTRING (28.9710196 46.1504016, 28.9723158 46.1503919, 28.9727664 46.1503886, 28.9727996 46.1503929, 28.9728777 46.1504379, 28.9728857 46.150475, 28.9728976 46.1507146, 28.9729018 46.1507993, 28.9729171 46.1510529, 28.9729193 46.1510891)",,,,
176608087,Strada Frunze,residential,True,False,125.65799999999999,"LINESTRING (28.9646136 46.1544024, 28.9643561 46.1537581, 28.9643482 46.1537379, 28.9641815 46.1533127)",1,50,,
178710603,Strada Grigori Dimitrov,residential,False,False,30.693,"LINESTRING (28.964992 46.1553954, 28.9647094 46.15559)",,,,
1027623108,Strada Mihail Frunze,residential,False,False,30.608,"LINESTRING (28.964992 46.1553954, 28.9650827 46.1556634)",,,,
1027623108,Strada Mihail Frunze,residential,False,True,43.463,"LINESTRING (28.964992 46.1553954, 28.9649882 46.1553833, 28.9648738 46.1550132)",,,,
178710627,Strada Iuri Gagarin,residential,False,False,15.025000000000002,"LINESTRING (28.9643199 46.1513092, 28.9642826 46.151268, 28.9642743 46.1511817)",,,,
178710627,Strada Iuri Gagarin,residential,False,True,279.34900000000005,"LINESTRING (28.9643199 46.1513092, 28.9643615 46.1513303, 28.9644902 46.1513582, 28.9646883 46.151429, 28.9648855 46.1515089, 28.9650143 46.1515934, 28.9651796 46.1517413, 28.9653267 46.1519057, 28.9654179 46.152037, 28.9655399 46.1522708, 28.9656606 46.1524622, 28.9656942 46.1525523, 28.9656995 46.1527957, 28.9656641 46.1534226)",,,,
1027623066,Strada Iuri Gagarin,living_street,False,False,14.377,"LINESTRING (28.9643199 46.1513092, 28.9642556 46.151289, 28.964141 46.1512764)",,,,
178710627,Strada Iuri Gagarin,residential,False,True,15.025000000000002,"LINESTRING (28.9642743 46.1511817, 28.9642826 46.151268, 28.9643199 46.1513092)",,,,
350548827,Strada Vasili Ceapaev,living_street,False,True,123.452,"LINESTRING (28.9671393 46.1554142, 28.9679652 46.1554197, 28.9687398 46.1554603)",,,,
1027623108,Strada Mihail Frunze,residential,False,True,30.608,"LINESTRING (28.9650827 46.1556634, 28.964992 46.1553954)",,,,
767399415,,residential,False,False,31.124000000000002,"LINESTRING (28.9650827 46.1556634, 28.9650041 46.1556181, 28.964945 46.1556014, 28.9648834 46.1555902, 28.9648109 46.1555865, 28.9647094 46.15559)",,,,
178710603,Strada Grigori Dimitrov,residential,False,True,30.693,"LINESTRING (28.9647094 46.15559, 28.964992 46.1553954)",,,,
178710603,Strada Grigori Dimitrov,residential,False,False,220.35399999999998,"LINESTRING (28.9647094 46.15559, 28.9644454 46.1557283, 28.9640782 46.1559199, 28.963999 46.1559751, 28.9639359 46.1560414, 28.9638043 46.1562113, 28.9635844 46.1565421, 28.9631687 46.1572017)",,,,
767399415,,residential,False,True,31.124000000000002,"LINESTRING (28.9647094 46.15559, 28.9648109 46.1555865, 28.9648834 46.1555902, 28.964945 46.1556014, 28.9650041 46.1556181, 28.9650827 46.1556634)",,,,
726842673,Strada Vasili Ceapaev,residential,False,False,4.767,"LINESTRING (28.9734583 46.1552914, 28.9735153 46.1553081)",2,50,6,
1027623059,Strada Pădurii,living_street,False,True,14.308,"LINESTRING (28.9734583 46.1552914, 28.973593 46.15538)",,,,
726842673,Strada Vasili Ceapaev,residential,False,True,143.81400000000002,"LINESTRING (28.9734583 46.1552914, 28.9733966 46.1552733, 28.9723771 46.1548124, 28.9718781 46.154604)",2,50,6,
1027623062,Strada Serghei Lazo,residential,False,False,155.578,"LINESTRING (28.9711437 46.1517981, 28.9710196 46.1504016)",,,,
1027623062,Strada Serghei Lazo,residential,False,True,294.00800000000004,"LINESTRING (28.9711437 46.1517981, 28.9712422 46.1529068, 28.9713373 46.1533497, 28.9714729 46.1539529, 28.9715203 46.1544268)",,,,
1027623064,Strada Vasili Ceapaev,living_street,False,True,243.51299999999998,"LINESTRING (28.9711437 46.1517981, 28.9705216 46.1518211, 28.9699584 46.1518137, 28.9694112 46.1517765, 28.9680062 46.1516111)",,,,
1027623065,Strada Vasili Ceapaev,living_street,False,False,47.357,"LINESTRING (28.9668314 46.1511602, 28.9668799 46.1512722, 28.9669014 46.1514551, 28.9669067 46.1515805)",,,,
301435377,Strada Vasili Ceapaev,residential,False,False,84.764,"LINESTRING (28.9669067 46.1515805, 28.9680062 46.1516111)",,,,
301435377,Strada Vasili Ceapaev,residential,False,True,309.364,"LINESTRING (28.9669067 46.1515805, 28.9661381 46.1515591, 28.9660274 46.151561, 28.9659409 46.1515684, 28.9658618 46.1516121, 28.9657947 46.151692, 28.9657813 46.15181, 28.9657961 46.1519298, 28.9658366 46.1521061, 28.9660182 46.152325, 28.9660549 46.1525216, 28.9661407 46.1527241, 28.9662212 46.1528654, 28.9663607 46.1530549, 28.9665661 46.1532209, 28.9666665 46.1532955, 28.9668113 46.1534516)",,,,
1027623065,Strada Vasili Ceapaev,living_street,False,True,47.357000000000006,"LINESTRING (28.9669067 46.1515805, 28.9669014 46.1514551, 28.9668799 46.1512722, 28.9668314 46.1511602)",,,,
1027623081,Strada Iuri Gagarin,living_street,False,False,92.563,"LINESTRING (28.964141 46.1512764, 28.9639744 46.1521008)",,,,
1027623066,Strada Iuri Gagarin,living_street,False,True,14.377,"LINESTRING (28.964141 46.1512764, 28.9642556 46.151289, 28.9643199 46.1513092)",,,,
1027623081,Strada Iuri Gagarin,living_street,False,True,92.563,"LINESTRING (28.9639744 46.1521008, 28.964141 46.1512764)",,,,
301435375,Strada Serghei Lazo,residential,False,True,217.50100000000003,"LINESTRING (28.9729193 46.1510891, 28.9729171 46.1510529, 28.9729018 46.1507993, 28.9728976 46.1507146, 28.9728857 46.150475, 28.9728777 46.1504379, 28.9727996 46.1503929, 28.9727664 46.1503886, 28.9723158 46.1503919, 28.9710196 46.1504016)",,,,
301435374,Strada Vasili Ceapaev,living_street,False,False,99.938,"LINESTRING (28.9647166 46.1494419, 28.9659975 46.1495845)",,,,
1027623059,Strada Pădurii,living_street,False,False,136.909,"LINESTRING (28.9742662 46.1565027, 28.9740166 46.1558438, 28.9739763 46.1557825, 28.9739375 46.1557304, 28.973692 46.1554731, 28.973593 46.15538)",,,,
1203029414,,residential,False,True,147.37900000000002,"LINESTRING (28.9742662 46.1565027, 28.9742001 46.1565075, 28.9741736 46.1565077, 28.9741485 46.1565061, 28.974115 46.1565033, 28.9740868 46.1565003, 28.974064 46.1564968, 28.9740412 46.1564903, 28.9740187 46.1564824, 28.9740023 46.1564736, 28.9739849 46.1564634, 28.9739715 46.1564504, 28.9739574 46.1564323, 28.97395 46.1564141, 28.9738226 46.1559794, 28.9737502 46.1557509, 28.9736804 46.1555799, 28.973593 46.15538)",,,,
1027623059,Strada Pădurii,living_street,False,False,14.308,"LINESTRING (28.973593 46.15538, 28.9734583 46.1552914)",,,,
1027623059,Strada Pădurii,living_street,False,True,136.909,"LINESTRING (28.973593 46.15538, 28.973692 46.1554731, 28.9739375 46.1557304, 28.9739763 46.1557825, 28.9740166 46.1558438, 28.9742662 46.1565027)",,,,
1203029414,,residential,False,False,147.37900000000002,"LINESTRING (28.973593 46.15538, 28.9736804 46.1555799, 28.9737502 46.1557509, 28.9738226 46.1559794, 28.97395 46.1564141, 28.9739574 46.1564323, 28.9739715 46.1564504, 28.9739849 46.1564634, 28.9740023 46.1564736, 28.9740187 46.1564824, 28.9740412 46.1564903, 28.974064 46.1564968, 28.9740868 46.1565003, 28.974115 46.1565033, 28.9741485 46.1565061, 28.9741736 46.1565077, 28.9742001 46.1565075, 28.9742662 46.1565027)",,,,
