osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
251628054,M4,улица Шевченко,trunk,False,False,330.087,"LINESTRING (29.6116557 46.8553077, 29.61162 46.8554811, 29.611581 46.8556704, 29.611576 46.8556945, 29.6114709 46.8562042, 29.6113351 46.8568631, 29.611093 46.8579667, 29.6110686 46.858078, 29.6110319 46.8582454)",,,
"[1182401739, 251628055]",M4,улица Шевченко,trunk,False,True,72.0,"LINESTRING (29.6116557 46.8553077, 29.611731 46.8549257, 29.6117822 46.854666)",4,,
174103084,,,primary,False,True,123.093,"LINESTRING (29.6113935 46.8532556, 29.6114064 46.8534844, 29.6114165 46.8536638, 29.6114343 46.8539654, 29.611455 46.8542666, 29.6114592 46.8542888, 29.611468 46.8543117, 29.6114814 46.8543339, 29.6115011 46.854355)",,50,
411398659,,,primary,True,False,45.266000000000005,"LINESTRING (29.6113935 46.8532556, 29.6113261 46.8531414, 29.6112608 46.8530456, 29.6111917 46.8529736, 29.6111109 46.8528999)",,50,
174103083,,,residential,False,False,352.449,"LINESTRING (29.6087938 46.8525713, 29.6087739 46.852678, 29.6086867 46.8529502, 29.6083828 46.8538993, 29.6078381 46.8554982, 29.6078085 46.8555517, 29.6077604 46.8555833, 29.6076698 46.8556096)",,,
411400246,,Объездная дорога,primary,False,False,188.744,"LINESTRING (29.6087938 46.8525713, 29.6085772 46.8525482, 29.6081532 46.8525028, 29.6078904 46.8524748, 29.6074883 46.8524318, 29.6063415 46.8523093)",,50,
411400246,,Объездная дорога,primary,False,True,136.998,"LINESTRING (29.6087938 46.8525713, 29.6098819 46.8526875, 29.6100533 46.8527059, 29.6105764 46.8527485)",,50,
"[1182401739, 251628055]",M4,улица Шевченко,trunk,False,False,72.0,"LINESTRING (29.6117822 46.854666, 29.611731 46.8549257, 29.6116557 46.8553077)",4,,
739875822,M4,улица Шевченко,trunk,False,True,36.983,"LINESTRING (29.6117822 46.854666, 29.6118544 46.8543543, 29.6118583 46.8543375)",,50,
739875823,,,primary,True,False,41.512,"LINESTRING (29.6117822 46.854666, 29.611691 46.8544954, 29.6116375 46.854447, 29.6115011 46.854355)",,50,
224900374,,,primary,False,True,198.02400000000003,"LINESTRING (29.6123944 46.8530206, 29.6125756 46.8522967, 29.6125859 46.852251, 29.6125823 46.8522026, 29.6125647 46.8521569, 29.612524 46.8521044, 29.6124938 46.8520792, 29.6124561 46.8520556, 29.6124092 46.8520345, 29.6123542 46.8520181, 29.6123252 46.8520124, 29.6122958 46.8520086, 29.6122586 46.8520063, 29.6122201 46.8520068, 29.6121451 46.8520167, 29.6120774 46.8520368, 29.6119498 46.8520862, 29.6118352 46.8521455, 29.611542 46.8523738)",,20,
751644613,,,primary,False,False,162.55100000000002,"LINESTRING (29.6123944 46.8530206, 29.6120897 46.8543774, 29.6120735 46.8544036, 29.61205 46.854427, 29.6120151 46.8544488)",,,
224891703,,,residential,False,False,163.399,"LINESTRING (29.6108839 46.8589226, 29.6107224 46.8589065, 29.6087574 46.8587105)",,,
251628054,M4,улица Шевченко,trunk,False,True,76.138,"LINESTRING (29.6108839 46.8589226, 29.6110036 46.8583749, 29.6110319 46.8582454)",,,
288602629,,,residential,False,False,146.299,"LINESTRING (29.6076698 46.8556096, 29.6095645 46.8558383)",,,
"[174103083, 361405949]",,,residential,False,False,438.852,"LINESTRING (29.6076698 46.8556096, 29.6075015 46.8556037, 29.6066075 46.8555709, 29.6064029 46.855586, 29.6062848 46.8556176, 29.6061867 46.8556715, 29.6061445 46.8557508, 29.6055825 46.8583992, 29.6055483 46.8585425)",,,
174103083,,,residential,False,True,352.449,"LINESTRING (29.6076698 46.8556096, 29.6077604 46.8555833, 29.6078085 46.8555517, 29.6078381 46.8554982, 29.6083828 46.8538993, 29.6086867 46.8529502, 29.6087739 46.852678, 29.6087938 46.8525713)",,,
224900375,,,primary,True,False,30.397,"LINESTRING (29.6114381 46.8528053, 29.6114218 46.8528303, 29.6113997 46.8528531, 29.6113724 46.852873, 29.6113406 46.8528896, 29.6113052 46.8529023, 29.6112672 46.8529108, 29.6112277 46.8529148, 29.6111877 46.8529143, 29.6111484 46.8529093, 29.6111109 46.8528999)",,,roundabout
411398658,,,primary,True,False,50.186,"LINESTRING (29.6114381 46.8528053, 29.6114308 46.8528787, 29.6113935 46.8532556)",,,
224900375,,,primary,True,False,6.708,"LINESTRING (29.6111109 46.8528999, 29.6110728 46.8528847, 29.6110394 46.852865)",,,roundabout
224900375,,,primary,True,False,28.18,"LINESTRING (29.6110394 46.852865, 29.6110159 46.8528454, 29.610997 46.8528236, 29.6109833 46.8528001, 29.6109751 46.8527754, 29.6109725 46.8527501, 29.6109756 46.8527248, 29.6109844 46.8527002, 29.6109987 46.8526768, 29.6110181 46.8526552, 29.6110421 46.8526359)",,,roundabout
231648339,,,primary,True,False,37.894999999999996,"LINESTRING (29.6110394 46.852865, 29.6109265 46.8528186, 29.6108216 46.8527856, 29.6106978 46.8527654, 29.6105764 46.8527485)",,50,
224900375,,,primary,True,False,6.886,"LINESTRING (29.6110421 46.8526359, 29.6111169 46.852601)",,,roundabout
