osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry
102353916,306,Антим I,tertiary,False,True,110.494,,,"LINESTRING (24.0784233 43.2746174, 24.0792229 43.2754227)"
156498408,,14-ти септември,tertiary,False,False,76.924,,,"LINESTRING (24.0809644 43.2758406, 24.0819026 43.2757311)"
200197288,,Георги . Раковски,residential,False,False,167.326,2,50,"LINESTRING (24.0809644 43.2758406, 24.0820187 43.2771349)"
156498408,,14-ти септември,tertiary,False,True,89.323,,,"LINESTRING (24.0809644 43.2758406, 24.0807933 43.2759224, 24.080042 43.2762814)"
102353916,306,Антим I,tertiary,False,False,110.494,,,"LINESTRING (24.0792229 43.2754227, 24.0784233 43.2746174)"
200242008,,Тулча,residential,False,True,77.279,2,50,"LINESTRING (24.0792229 43.2754227, 24.0785029 43.275879)"
102353916,306,Антим I,tertiary,False,True,116.251,,,"LINESTRING (24.0792229 43.2754227, 24.0795806 43.2757977, 24.080042 43.2762814)"
156498445,306,П. Р. Славейков,tertiary,False,False,81.57,,,"LINESTRING (24.080042 43.2762814, 24.0792185 43.2767041)"
200197289,,Антим I,tertiary,False,False,182.357,2,50,"LINESTRING (24.080042 43.2762814, 24.0808228 43.2778197)"
102353916,306,Антим I,tertiary,False,False,116.251,,,"LINESTRING (24.080042 43.2762814, 24.0795806 43.2757977, 24.0792229 43.2754227)"
156498408,,14-ти септември,tertiary,False,False,89.323,,,"LINESTRING (24.080042 43.2762814, 24.0807933 43.2759224, 24.0809644 43.2758406)"
200195939,,Екзарх Йосиф,residential,False,False,96.389,2,50,"LINESTRING (24.0838853 43.2777333, 24.0828768 43.2781941)"
200195939,,Екзарх Йосиф,residential,False,True,142.972,2,50,"LINESTRING (24.0838853 43.2777333, 24.0853498 43.2770147)"
200206892,,Странджа,residential,False,False,57.132,2,50,"LINESTRING (24.0838853 43.2777333, 24.0841053 43.2782215)"
200206892,,Странджа,residential,False,True,75.28,2,50,"LINESTRING (24.0838853 43.2777333, 24.0833757 43.277167)"
200195939,,Екзарх Йосиф,residential,False,False,65.284,2,50,"LINESTRING (24.0828768 43.2781941, 24.0822051 43.278519)"
200195939,,Екзарх Йосиф,residential,False,True,96.389,2,50,"LINESTRING (24.0828768 43.2781941, 24.0838853 43.2777333)"
200197288,,Георги . Раковски,residential,False,False,126.103,2,50,"LINESTRING (24.0828768 43.2781941, 24.08366 43.2791744)"
200197288,,Георги . Раковски,residential,False,True,65.013,2,50,"LINESTRING (24.0828768 43.2781941, 24.0824688 43.2776905)"
200197298,,,residential,False,True,112.408,2,50,"LINESTRING (24.079626 43.277249, 24.0802293 43.2781595)"
200197308,,Иво Попович,residential,False,False,72.645,2,50,"LINESTRING (24.079626 43.277249, 24.0788718 43.277603)"
200197309,,,residential,False,False,69.94,2,50,"LINESTRING (24.079626 43.277249, 24.0793041 43.2767491, 24.0792185 43.2767041)"
200211051,,Търговска,residential,False,False,98.277,2,50,"LINESTRING (24.086412 43.2792173, 24.0875063 43.2788346)"
200211051,,Търговска,residential,False,True,84.696,2,50,"LINESTRING (24.086412 43.2792173, 24.0854678 43.2795454)"
200215651,,Тома Петков,residential,False,True,61.121,2,50,"LINESTRING (24.086412 43.2792173, 24.0866587 43.2797368)"
200197308,,Иво Попович,residential,False,True,84.437,2,50,"LINESTRING (24.0779952 43.2780145, 24.0788718 43.277603)"
200206909,,Георги Бенковски,residential,False,False,61.912,2,50,"LINESTRING (24.0779952 43.2780145, 24.0775733 43.2775501)"
200206909,,Георги Бенковски,residential,False,True,123.812,2,50,"LINESTRING (24.0779952 43.2780145, 24.0788437 43.2789409)"
284416606,,Нако Иванов,residential,False,False,82.953,2,50,"LINESTRING (24.0779952 43.2780145, 24.0771161 43.2783978)"
200241765,,Паисий Хилендарски,residential,False,False,147.683,2,50,"LINESTRING (24.0777806 43.2763195, 24.0768062 43.2751967)"
200241765,,Паисий Хилендарски,residential,False,True,102.263,2,50,"LINESTRING (24.0777806 43.2763195, 24.0784474 43.2771006)"
200242008,,Тулча,residential,False,True,88.519,2,50,"LINESTRING (24.0777806 43.2763195, 24.0769384 43.2768272)"
200242008,,Тулча,residential,False,False,76.281,2,50,"LINESTRING (24.0777806 43.2763195, 24.0780653 43.276143, 24.0785029 43.275879)"
156498445,306,П. Р. Славейков,tertiary,False,True,84.566,,,"LINESTRING (24.0767038 43.2779716, 24.0775733 43.2775501)"
284414911,,Васил Левски,residential,False,False,57.965,2,50,"LINESTRING (24.0767038 43.2779716, 24.0771161 43.2783978)"
284414910,,14-ти септември,tertiary,False,False,100.1,,,"LINESTRING (24.0867872 43.2762583, 24.0880058 43.2764108)"
284414910,,14-ти септември,tertiary,False,True,117.689,,,"LINESTRING (24.0867872 43.2762583, 24.0853546 43.2760785)"
284414914,,Калоян,residential,False,False,57.771,2,50,"LINESTRING (24.0867872 43.2762583, 24.0869001 43.2757453)"
200195939,,Екзарх Йосиф,residential,False,False,144.407,2,50,"LINESTRING (24.0867872 43.2762583, 24.0867016 43.2763507, 24.0853498 43.2770147)"
284414885,,Калоян,residential,False,True,64.404,2,50,"LINESTRING (24.0867872 43.2762583, 24.086884 43.2764093, 24.086942 43.2768197)"
284414890,,Цар Асен,residential,False,False,72.628,2,50,"LINESTRING (24.0841562 43.2759168, 24.084808 43.275468)"
284414890,,Цар Асен,residential,False,True,131.374,2,50,"LINESTRING (24.0841562 43.2759168, 24.0828768 43.2766436)"
284414910,,14-ти септември,tertiary,False,False,98.671,,,"LINESTRING (24.0841562 43.2759168, 24.0853546 43.2760785)"
284414910,,14-ти септември,tertiary,False,True,184.661,,,"LINESTRING (24.0841562 43.2759168, 24.0833213 43.275816, 24.0824195 43.2756993, 24.0819026 43.2757311)"
200197296,,,residential,False,True,124.938,2,50,"LINESTRING (24.0867607 43.278862, 24.0860901 43.2790533, 24.0857414 43.2785105)"
200197302,,Кубадин,residential,False,False,130.933,2,50,"LINESTRING (24.084808 43.275468, 24.0836171 43.2746713)"
284414890,,Цар Асен,residential,False,False,86.299,2,50,"LINESTRING (24.084808 43.275468, 24.0855751 43.2749291)"
284414890,,Цар Асен,residential,False,True,72.628,2,50,"LINESTRING (24.084808 43.275468, 24.0841562 43.2759168)"
156498445,306,П. Р. Славейков,tertiary,False,False,84.566,,,"LINESTRING (24.0775733 43.2775501, 24.0767038 43.2779716)"
156498445,306,П. Р. Славейков,tertiary,False,True,86.635,,,"LINESTRING (24.0775733 43.2775501, 24.0784474 43.2771006)"
200206909,,Георги Бенковски,residential,False,False,95.411,2,50,"LINESTRING (24.0775733 43.2775501, 24.0769384 43.2768272)"
