osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,ref,junction,access
33603764,,residential,False,False,113.409,"LINESTRING (25.3959841 42.6218895, 25.3960393 42.6219762, 25.3959721 42.6220621, 25.3950023 42.6224762)",,,,,,
29231505,Генерал Гурко,residential,False,False,143.311,"LINESTRING (25.3936636 42.6217711, 25.3932961 42.6213061, 25.3922795 42.6212408)",,,,,,
29389570,Шипченска епопея,secondary,True,False,59.82299999999999,"LINESTRING (25.3936636 42.6217711, 25.3938291 42.6216832, 25.3941777 42.6215021, 25.3942394 42.6214439)",,,,,,
367425556,Генерал Гурко,residential,False,False,29.576,"LINESTRING (25.3922795 42.6212408, 25.3920515 42.6210344)",,,,,,
29231505,Генерал Гурко,residential,False,True,143.311,"LINESTRING (25.3922795 42.6212408, 25.3932961 42.6213061, 25.3936636 42.6217711)",,,,,,
1189694234,,residential,False,False,77.65,"LINESTRING (25.3922795 42.6212408, 25.3921351 42.6212505, 25.3920755 42.621274, 25.3920138 42.6213179, 25.392001 42.6213665, 25.3920053 42.6217957)",,,,,,
"[29231497, 367425556]","['Д-р Баев', 'Генерал Гурко']",residential,False,True,47.537,"LINESTRING (25.3918026 42.6206792, 25.3917666 42.6207377, 25.3920515 42.6210344)",,,,,,
"[400064224, 855594497, 29231501]",Д-р Баев,residential,True,False,199.31600000000003,"LINESTRING (25.3918026 42.6206792, 25.3925832 42.6206434, 25.39258 42.6205675, 25.3925719 42.620477, 25.3925557 42.6204035, 25.3925322 42.620334, 25.3924799 42.6202376, 25.3924179 42.6201904, 25.3919231 42.6204207, 25.3917928 42.6204994, 25.3918026 42.6206792)",,,,,,
367425556,Генерал Гурко,residential,False,True,29.576,"LINESTRING (25.3920515 42.6210344, 25.3922795 42.6212408)",,,,,,
29231503,Любен Каравелов,residential,True,False,113.57900000000001,"LINESTRING (25.3920515 42.6210344, 25.3915104 42.6213906, 25.3910169 42.6217154)",,,,,,
"[29231497, 367425556]","['Д-р Баев', 'Генерал Гурко']",residential,False,False,47.537,"LINESTRING (25.3920515 42.6210344, 25.3917666 42.6207377, 25.3918026 42.6206792)",,,,,,
455785801,Петко Д. Петков,residential,False,True,69.29,"LINESTRING (25.3906371 42.6235112, 25.3906754 42.6228887)",,,,,,
29249420,Перник,residential,False,False,125.819,"LINESTRING (25.3906371 42.6235112, 25.3892743 42.6234021, 25.3891098 42.6233813)",,,,,,
29232370,,secondary,True,False,16.604,"LINESTRING (25.3904297 42.6223082, 25.3903985 42.6223273, 25.390361 42.6223387, 25.3903206 42.6223415, 25.3902809 42.6223353, 25.3902454 42.6223208)",,,,,roundabout,
29232370,,secondary,True,False,16.868,"LINESTRING (25.3902454 42.6223208, 25.390217 42.6222988, 25.3901989 42.6222716, 25.3901927 42.6222416, 25.3901991 42.6222116, 25.3902174 42.6221844)",,,,,roundabout,
29232374,Освобождение,secondary,False,False,151.262,"LINESTRING (25.3902454 42.6223208, 25.390152 42.6224006, 25.3897746 42.6227235, 25.3897222 42.6227664, 25.3892688 42.6231376, 25.3891708 42.6232496, 25.3891359 42.623325, 25.3891098 42.6233813)",2,50,,,,
41261359,Съединение,residential,False,False,40.176,"LINESTRING (25.3878016 42.6180081, 25.387825 42.6176472)",,,,,,
97373907,23-ти пехотен шипченски полк,primary,False,False,88.45599999999999,"LINESTRING (25.3878016 42.6180081, 25.3886307 42.6181278, 25.3888624 42.6181612)",2,50,,,,
30212573,6-ти септември,residential,False,False,100.876,"LINESTRING (25.3890836 42.6167466, 25.3878533 42.6168041)",,,,,,
41260986,Христо Ботев,secondary,False,True,32.901,"LINESTRING (25.3890836 42.6167466, 25.3892594 42.6164805)",2,,,,,
41260986,Христо Ботев,secondary,False,False,110.041,"LINESTRING (25.3890836 42.6167466, 25.3890228 42.6168834, 25.3889992 42.6169829, 25.3889071 42.6177245)",2,,,,,
29735975,Тонзос,residential,False,False,200.45499999999998,"LINESTRING (25.3915712 42.6147873, 25.3918084 42.6149791, 25.3920106 42.6157392, 25.3920928 42.6162263, 25.3921271 42.616376, 25.3921543 42.6165006)",,,,,,
41260987,Бачо Киро,tertiary,False,False,100.748,"LINESTRING (25.3915712 42.6147873, 25.3909573 42.6151463, 25.3906096 42.6153531)",,,,,,
29233780,Цар Иван Шишман,tertiary,False,True,85.322,"LINESTRING (25.3965373 42.6165117, 25.3954978 42.6165717)",,,,,,
29301211,Тракия,tertiary,False,False,100.296,"LINESTRING (25.3965373 42.6165117, 25.3977603 42.6165713)",,,,,,
725213161,Д-р Стамболски,residential,False,False,67.765,"LINESTRING (25.3965373 42.6165117, 25.396465 42.6171188)",,,,,,
29233781,Д-р Стамболски,tertiary,False,True,108.97399999999999,"LINESTRING (25.3965373 42.6165117, 25.396308 42.6160593, 25.3960477 42.6156005)",,,,,,
29233780,Цар Иван Шишман,tertiary,False,False,36.164,"LINESTRING (25.3917152 42.6165375, 25.3921543 42.6165006)",,,,,,
30097496,Розова Долина,primary,False,False,151.114,"LINESTRING (25.3917152 42.6165375, 25.3905703 42.6154712)",2,50,,,,
30097496,Розова Долина,primary,False,True,167.514,"LINESTRING (25.3917152 42.6165375, 25.3919376 42.616769, 25.392129 42.6169988, 25.3926971 42.6178557)",2,50,,,,
41260986,Христо Ботев,secondary,False,True,76.317,"LINESTRING (25.3886311 42.6196477, 25.3887369 42.6189658)",2,,,,,
41260986,Христо Ботев,secondary,False,False,35.503,"LINESTRING (25.3886311 42.6196477, 25.3886274 42.6198146, 25.3886436 42.6198999, 25.3886793 42.6199607)",2,,,,,
725213167,,primary,True,False,23.272000000000002,"LINESTRING (25.3904147 42.6154733, 25.3903855 42.6154525, 25.3903664 42.6154261, 25.3903591 42.6153967, 25.3903644 42.615367, 25.3903817 42.61534, 25.3904094 42.6153181, 25.3904448 42.6153035)",,,,,roundabout,
725213168,Бачо Киро,secondary,False,False,81.124,"LINESTRING (25.3904147 42.6154733, 25.3901418 42.6156777, 25.3896816 42.6159633)",,,,,,
29231494,Св. Св. Кирил и Методий,residential,False,True,83.929,"LINESTRING (25.3962293 42.6189165, 25.3965826 42.6182079)",2,50,,,,no
29389569,Св. Св. Кирил и Методий,secondary,False,False,115.11,"LINESTRING (25.3962293 42.6189165, 25.3961681 42.6190272, 25.3959072 42.6194809, 25.3956485 42.6198587)",2,50,,,,
30033315,Княз Александър Батенберг,primary,False,True,146.543,"LINESTRING (25.3962293 42.6189165, 25.3958809 42.6188576, 25.3950248 42.6187498, 25.394538 42.6187382, 25.3944602 42.6187364)",2,50,,,,
97373056,Княз Александър Батенберг,primary,False,False,142.11200000000002,"LINESTRING (25.3962293 42.6189165, 25.3963921 42.6189435, 25.3971824 42.6190531, 25.3974462 42.6190857, 25.3977218 42.619089, 25.3979415 42.6190629)",2,50,,,,
29389569,Св. Св. Кирил и Методий,secondary,False,True,8.431,"LINESTRING (25.3952456 42.6203591, 25.3952946 42.6202924)",2,50,,,,
367421548,Отец Паисий Хилендарски,tertiary,False,True,77.001,"LINESTRING (25.3952456 42.6203591, 25.3960668 42.6206973)",2,50,,,,
29389569,Св. Св. Кирил и Методий,secondary,False,False,130.535,"LINESTRING (25.3952456 42.6203591, 25.3949408 42.6207018, 25.3944194 42.6212944, 25.3943916 42.6213491)",2,50,,,,
"[29249131, 1041500612, 1041500613]",Старозагорска,tertiary,False,True,31.950000000000003,"LINESTRING (25.3988228 42.6215093, 25.3987478 42.6214922, 25.3985131 42.6214369, 25.3984506 42.6214224)",2,40,yes,,,
29232374,Освобождение,secondary,False,True,151.262,"LINESTRING (25.3891098 42.6233813, 25.3891359 42.623325, 25.3891708 42.6232496, 25.3892688 42.6231376, 25.3897222 42.6227664, 25.3897746 42.6227235, 25.390152 42.6224006, 25.3902454 42.6223208)",2,50,,,,
29249420,Перник,residential,False,True,125.819,"LINESTRING (25.3891098 42.6233813, 25.3892743 42.6234021, 25.3906371 42.6235112)",,,,,,
29301211,Тракия,tertiary,False,True,100.296,"LINESTRING (25.3977603 42.6165713, 25.3965373 42.6165117)",,,,,,
455795109,,residential,False,True,101.478,"LINESTRING (25.3977603 42.6165713, 25.397689 42.6156602)",,,,,,
30033315,Княз Александър Батенберг,primary,False,False,146.543,"LINESTRING (25.3944602 42.6187364, 25.394538 42.6187382, 25.3950248 42.6187498, 25.3958809 42.6188576, 25.3962293 42.6189165)",2,50,,,,
30033315,Княз Александър Батенберг,primary,False,True,111.42299999999999,"LINESTRING (25.3944602 42.6187364, 25.3943518 42.6187368, 25.3937023 42.6187395, 25.3932603 42.6187294, 25.3930993 42.6187193)",2,50,,,,
41232073,Йордан Стателов,residential,False,False,119.80899999999998,"LINESTRING (25.3944602 42.6187364, 25.3944535 42.6188065, 25.3944035 42.6193259, 25.3943768 42.6195046, 25.3942619 42.6197545, 25.394237 42.6197933)",,,,,,
29310754,Йордан Стателов,residential,True,False,75.69200000000001,"LINESTRING (25.394464 42.6180557, 25.3944611 42.6185804, 25.3944602 42.6187364)",,,,,,
29310757,Пейо Яворов,residential,False,False,174.185,"LINESTRING (25.394464 42.6180557, 25.3950736 42.6181029, 25.3952531 42.6181137, 25.3965826 42.6182079)",,,,,,
32310439,Климент Охридски,residential,False,True,153.063,"LINESTRING (25.394464 42.6180557, 25.3943849 42.6179681, 25.3938689 42.6179482, 25.3937093 42.6178634, 25.3932707 42.617843, 25.3928673 42.6178421, 25.3926971 42.6178557)",,,,,,
29231494,Св. Св. Кирил и Методий,residential,False,False,83.929,"LINESTRING (25.3965826 42.6182079, 25.3962293 42.6189165)",2,50,,,,no
29310757,Пейо Яворов,residential,False,False,135.26,"LINESTRING (25.3965826 42.6182079, 25.3981941 42.6184788)",,,,,,
725213161,Д-р Стамболски,residential,False,True,53.24,"LINESTRING (25.3965826 42.6182079, 25.396553 42.6177296)",,,,,,
29310757,Пейо Яворов,residential,False,True,174.185,"LINESTRING (25.3965826 42.6182079, 25.3952531 42.6181137, 25.3950736 42.6181029, 25.394464 42.6180557)",,,,,,
29310744,Генерал Столетов,residential,False,False,87.276,"LINESTRING (25.3877395 42.6217443, 25.3876945 42.6218353, 25.3872275 42.6224314)",,,,,,
"[1201409073, 29249130]",Стара планина,tertiary,False,True,209.398,"LINESTRING (25.3877395 42.6217443, 25.3885755 42.6219686, 25.3898892 42.6221595, 25.390143 42.6221834, 25.3902174 42.6221844)",,,,,,
29389629,Хината,residential,False,False,31.397,"LINESTRING (25.3960477 42.6156005, 25.3964289 42.6156326)",,,,,,
29233781,Д-р Стамболски,tertiary,False,False,108.97399999999999,"LINESTRING (25.3960477 42.6156005, 25.396308 42.6160593, 25.3965373 42.6165117)",,,,,,
29233781,Д-р Стамболски,tertiary,False,True,84.428,"LINESTRING (25.3960477 42.6156005, 25.3960239 42.6154314, 25.395945 42.614845)",,,,,,
41379674,Константин Величков,residential,False,True,180.38,"LINESTRING (25.3960477 42.6156005, 25.3954165 42.6156301, 25.393847 42.6156933)",,,,,,
29389629,Хината,residential,False,False,142.39,"LINESTRING (25.397689 42.6156602, 25.3993717 42.6153341)",,,,,,
455795109,,residential,False,False,101.478,"LINESTRING (25.397689 42.6156602, 25.3977603 42.6165713)",,,,,,
29389629,Хината,residential,False,True,103.358,"LINESTRING (25.397689 42.6156602, 25.3968714 42.6156698, 25.3964289 42.6156326)",,,,,,
367425557,Орешака,secondary,True,False,43.656,"LINESTRING (25.3937332 42.6232048, 25.3935618 42.6235766)",2,50,,,,
29389625,Константин Иречек,residential,False,False,151.813,"LINESTRING (25.3937332 42.6232048, 25.3932799 42.6231655, 25.3918841 42.6230958)",,,,,,
29389625,Константин Иречек,residential,False,True,101.542,"LINESTRING (25.3906754 42.6228887, 25.3918841 42.6230958)",,,,,,
455785801,Петко Д. Петков,residential,False,False,69.29,"LINESTRING (25.3906754 42.6228887, 25.3906371 42.6235112)",,,,,,
455785801,Петко Д. Петков,residential,False,True,66.828,"LINESTRING (25.3906754 42.6228887, 25.3905451 42.6222954)",,,,,,
29389625,Константин Иречек,residential,False,False,61.974999999999994,"LINESTRING (25.3906754 42.6228887, 25.3902888 42.622891, 25.3899314 42.6228182)",,,,,,
29231496,Бузлуджа,residential,False,True,94.466,"LINESTRING (25.3918841 42.6230958, 25.3919623 42.6222482)",,,,,,
29389625,Константин Иречек,residential,False,False,101.542,"LINESTRING (25.3918841 42.6230958, 25.3906754 42.6228887)",,,,,,
29389625,Константин Иречек,residential,False,True,151.813,"LINESTRING (25.3918841 42.6230958, 25.3932799 42.6231655, 25.3937332 42.6232048)",,,,,,
29231498,Славянска,residential,True,False,74.262,"LINESTRING (25.3979415 42.6190629, 25.3979911 42.6191475, 25.3979636 42.6192779, 25.3979008 42.6193746, 25.3977914 42.619545, 25.3976834 42.61967)",,,,,,
29393639,Хаджи Димитър,residential,False,False,68.458,"LINESTRING (25.3979415 42.6190629, 25.3980601 42.618878, 25.3980956 42.6187679, 25.3981941 42.6184788)",,,,,,
97373056,Княз Александър Батенберг,primary,False,True,142.112,"LINESTRING (25.3979415 42.6190629, 25.3977218 42.619089, 25.3974462 42.6190857, 25.3971824 42.6190531, 25.3963921 42.6189435, 25.3962293 42.6189165)",2,50,,,,
29393639,Хаджи Димитър,residential,False,True,85.242,"LINESTRING (25.3990471 42.6174516, 25.3983478 42.6180198)",,,,,,
455789517,Граф Игнатиев,residential,False,False,30.418,"LINESTRING (25.3990471 42.6174516, 25.3992595 42.6176761)",,,,,,
455789517,Граф Игнатиев,residential,False,True,226.81099999999998,"LINESTRING (25.3990471 42.6174516, 25.398491 42.6170864, 25.3983841 42.6170881, 25.3972147 42.6171068, 25.396465 42.6171188)",,,,,,
29389625,Константин Иречек,residential,False,True,61.974999999999994,"LINESTRING (25.3899314 42.6228182, 25.3902888 42.622891, 25.3906754 42.6228887)",,,,,,
29595404,Петко Р. Славейков,residential,False,False,126.274,"LINESTRING (25.3960668 42.6206973, 25.3953267 42.6216938)",,,,,,
367421548,Отец Паисий Хилендарски,tertiary,False,False,77.001,"LINESTRING (25.3960668 42.6206973, 25.3952456 42.6203591)",2,50,,,,
367421548,Отец Паисий Хилендарски,tertiary,False,True,60.435,"LINESTRING (25.3960668 42.6206973, 25.3966835 42.6209964)",2,50,,,,
29595404,Петко Р. Славейков,residential,False,True,62.855,"LINESTRING (25.3960668 42.6206973, 25.396309 42.6203901, 25.3963994 42.6201908)",,,,,,
29393639,Хаджи Димитър,residential,False,False,85.242,"LINESTRING (25.3983478 42.6180198, 25.3990471 42.6174516)",,,,,,
29393639,Хаджи Димитър,residential,False,True,52.565,"LINESTRING (25.3983478 42.6180198, 25.3981941 42.6184788)",,,,,,
29595406,Еделвайс,residential,False,False,156.817,"LINESTRING (25.3983478 42.6180198, 25.3977326 42.6177256, 25.3976192 42.6177076, 25.3974431 42.617707, 25.396553 42.6177296)",,,,,,
725213161,Д-р Стамболски,residential,False,False,53.24,"LINESTRING (25.396553 42.6177296, 25.3965826 42.6182079)",,,,,,
725213161,Д-р Стамболски,residential,False,True,68.299,"LINESTRING (25.396553 42.6177296, 25.396465 42.6171188)",,,,,,
29595406,Еделвайс,residential,False,True,156.817,"LINESTRING (25.396553 42.6177296, 25.3974431 42.617707, 25.3976192 42.6177076, 25.3977326 42.6177256, 25.3983478 42.6180198)",,,,,,
29310757,Пейо Яворов,residential,False,True,135.26,"LINESTRING (25.3981941 42.6184788, 25.3965826 42.6182079)",,,,,,
29393639,Хаджи Димитър,residential,False,False,52.565,"LINESTRING (25.3981941 42.6184788, 25.3983478 42.6180198)",,,,,,
29393639,Хаджи Димитър,residential,False,True,68.458,"LINESTRING (25.3981941 42.6184788, 25.3980956 42.6187679, 25.3980601 42.618878, 25.3979415 42.6190629)",,,,,,
29231495,Чудомир,residential,False,True,58.025,"LINESTRING (25.3953267 42.6216938, 25.3959841 42.6218895)",,,,,,
29595404,Петко Р. Славейков,residential,False,True,126.274,"LINESTRING (25.3953267 42.6216938, 25.3960668 42.6206973)",,,,,,
29231495,Чудомир,residential,False,False,77.11500000000001,"LINESTRING (25.3953267 42.6216938, 25.3946342 42.6214755, 25.3944554 42.6214302)",,,,,,
30189586,Кенали,residential,False,True,110.17,"LINESTRING (25.395945 42.614845, 25.3972913 42.6148415)",,,,,,
29233781,Д-р Стамболски,tertiary,False,False,84.428,"LINESTRING (25.395945 42.614845, 25.3960239 42.6154314, 25.3960477 42.6156005)",,,,,,
29233780,Цар Иван Шишман,tertiary,False,False,144.206,"LINESTRING (25.3921543 42.6165006, 25.3939155 42.6165463)",,,,,,
29233780,Цар Иван Шишман,tertiary,False,True,36.164,"LINESTRING (25.3921543 42.6165006, 25.3917152 42.6165375)",,,,,,
29735975,Тонзос,residential,False,True,200.45499999999998,"LINESTRING (25.3921543 42.6165006, 25.3921271 42.616376, 25.3920928 42.6162263, 25.3920106 42.6157392, 25.3918084 42.6149791, 25.3915712 42.6147873)",,,,,,
29735977,акад. Петко Стайнов,residential,True,False,52.578,"LINESTRING (25.3911244 42.6185247, 25.3911923 42.6180545)",,,,,,
97373907,23-ти пехотен шипченски полк,primary,False,True,104.271,"LINESTRING (25.3911244 42.6185247, 25.3898829 42.6183133)",2,50,,,,
97373907,23-ти пехотен шипченски полк,primary,False,False,163.062,"LINESTRING (25.3911244 42.6185247, 25.3919528 42.618618, 25.3921871 42.6186405, 25.3930993 42.6187193)",2,50,,,,
29735980,акад. Петко Стайнов,residential,True,False,89.147,"LINESTRING (25.3909624 42.6193175, 25.3911244 42.6185247)",,,,,,
441504408,Княз Александер Дондуков-Корсаков,residential,False,False,79.84,"LINESTRING (25.3909624 42.6193175, 25.3919255 42.6194327)",,,,,,
802920751,Георги Бенковски,residential,False,True,30.217,"LINESTRING (25.3909624 42.6193175, 25.3905971 42.6192777)",,,,,,
441504410,Георги Бенковски,residential,False,False,90.945,"LINESTRING (25.3909624 42.6193175, 25.390937 42.6194256, 25.3916215 42.6199234)",,,,,,
29735986,Генерал Гурко,residential,False,False,27.458,"LINESTRING (25.390531 42.6195198, 25.3905971 42.6192777)",,,,,,
29735986,Генерал Гурко,residential,False,True,65.931,"LINESTRING (25.390531 42.6195198, 25.3907518 42.6198305, 25.3909353 42.6200317)",,,,,,
"[41675160, 30213753]",,residential,True,False,64.29,"LINESTRING (25.390531 42.6195198, 25.3903712 42.6195256, 25.3900789 42.6195043, 25.3899872 42.6195059, 25.3899531 42.6195381, 25.3899628 42.6196739)",,,,,,
41260986,Христо Ботев,secondary,False,False,37.977,"LINESTRING (25.3888223 42.6186301, 25.3887369 42.6189658)",2,,,,,
41260986,Христо Ботев,secondary,False,True,5.611,"LINESTRING (25.3888223 42.6186301, 25.3888293 42.6185799)",2,,,,,
41262169,Патриарх Евтимий,residential,False,False,96.338,"LINESTRING (25.3888223 42.6186301, 25.3876544 42.6185205)",,,,,,
802920751,Георги Бенковски,residential,False,False,9.226,"LINESTRING (25.3904859 42.619264, 25.3905971 42.6192777)",,,,,,
30140653,Васил Априлов,residential,False,False,37.763,"LINESTRING (25.3963994 42.6201908, 25.3968106 42.620345)",,,,,,
30140653,Васил Априлов,residential,False,True,71.685,"LINESTRING (25.3963994 42.6201908, 25.3956485 42.6198587)",,,,,,
29595404,Петко Р. Славейков,residential,False,False,62.855,"LINESTRING (25.3963994 42.6201908, 25.396309 42.6203901, 25.3960668 42.6206973)",,,,,,
367421554,Славянска,residential,True,False,68.31,"LINESTRING (25.3970579 42.6204479, 25.396905 42.6206446, 25.3966835 42.6209964)",,,,,,
1046629806,,residential,False,True,169.3,"LINESTRING (25.3970579 42.6204479, 25.3972093 42.6205054, 25.3974205 42.6205925, 25.3975326 42.6206111, 25.3981421 42.6206548, 25.3982014 42.6206502, 25.3982296 42.6206272, 25.3986549 42.6201048)",,,,,,
41260986,Христо Ботев,secondary,False,False,32.901,"LINESTRING (25.3892594 42.6164805, 25.3890836 42.6167466)",2,,,,,
41260986,Христо Ботев,secondary,False,True,27.064,"LINESTRING (25.3892594 42.6164805, 25.3894167 42.6162664)",2,,,,,
"[174851881, 441501466]","['Мазалат', 'Сан Стефано']",residential,False,True,229.489,"LINESTRING (25.3892594 42.6164805, 25.389565 42.6165753, 25.3904491 42.616767, 25.3900395 42.617868)",,,,,,yes
30213752,Цар Симеон Велики,residential,True,False,109.005,"LINESTRING (25.3899628 42.6196739, 25.3886311 42.6196477)",,,,,,
802983273,Цар Симеон Велики,residential,True,False,50.414,"LINESTRING (25.3899628 42.6196739, 25.3899845 42.620127)",,,,,,
32308081,,residential,False,False,65.29,"LINESTRING (25.3954309 42.6171568, 25.3954978 42.6165717)",,,,,,
29233780,Цар Иван Шишман,tertiary,False,False,85.322,"LINESTRING (25.3954978 42.6165717, 25.3965373 42.6165117)",,,,,,
29233780,Цар Иван Шишман,tertiary,False,True,129.508,"LINESTRING (25.3954978 42.6165717, 25.3939155 42.6165463)",,,,,,
32308081,,residential,False,True,65.29,"LINESTRING (25.3954978 42.6165717, 25.3954309 42.6171568)",,,,,,
33603765,,residential,False,False,58.751000000000005,"LINESTRING (25.3967312 42.622026, 25.3965899 42.6219619, 25.3961868 42.6218004, 25.3961084 42.6217635)",,,,,,
1148061617,,residential,False,False,108.27000000000001,"LINESTRING (25.3967312 42.622026, 25.3969074 42.6217788, 25.3969213 42.6217571, 25.396949 42.6217533, 25.39778 42.6219732)",,,,,,
1148061617,,residential,False,True,92.855,"LINESTRING (25.3967312 42.622026, 25.3964918 42.6223247, 25.3961933 42.6227608)",,,,,,
33603764,,residential,False,True,113.409,"LINESTRING (25.3950023 42.6224762, 25.3959721 42.6220621, 25.3960393 42.6219762, 25.3959841 42.6218895)",,,,,,
30212573,6-ти септември,residential,False,True,100.876,"LINESTRING (25.3878533 42.6168041, 25.3890836 42.6167466)",,,,,,
41261359,Съединение,residential,False,False,75.23,"LINESTRING (25.3878533 42.6168041, 25.3878967 42.6161283)",,,,,,
41261359,Съединение,residential,False,True,41.526,"LINESTRING (25.3878533 42.6168041, 25.3878678 42.6171774)",,,,,,
30189586,Кенали,residential,False,False,33.997,"LINESTRING (25.3977062 42.6148257, 25.3972913 42.6148415)",,,,,,
41260986,Христо Ботев,secondary,False,False,27.064,"LINESTRING (25.3894167 42.6162664, 25.3892594 42.6164805)",2,,,,,
725213163,Христо Ботев,secondary,True,False,22.876,"LINESTRING (25.3894167 42.6162664, 25.3894539 42.6160625)",,,,,,
30194991,Мазалат,residential,False,False,125.38799999999999,"LINESTRING (25.3894167 42.6162664, 25.3890385 42.6162184, 25.3888523 42.6162093, 25.3878967 42.6161283)",,,,,,
41231975,Трапезица,residential,False,False,53.297,"LINESTRING (25.398243 42.6199153, 25.3976834 42.61967)",,,,,,
41231975,Трапезица,residential,False,True,39.748,"LINESTRING (25.398243 42.6199153, 25.3986549 42.6201048)",,,,,,
41231975,Трапезица,residential,False,True,53.297,"LINESTRING (25.3976834 42.61967, 25.398243 42.6199153)",,,,,,
367421554,Славянска,residential,True,False,100.506,"LINESTRING (25.3976834 42.61967, 25.3970579 42.6204479)",,,,,,
30140653,Васил Априлов,residential,False,False,71.685,"LINESTRING (25.3956485 42.6198587, 25.3963994 42.6201908)",,,,,,
29389569,Св. Св. Кирил и Методий,secondary,False,False,56.363,"LINESTRING (25.3956485 42.6198587, 25.3955551 42.619999, 25.395345 42.6202272, 25.3952946 42.6202924)",2,50,,,,
29389569,Св. Св. Кирил и Методий,secondary,False,True,115.11,"LINESTRING (25.3956485 42.6198587, 25.3959072 42.6194809, 25.3961681 42.6190272, 25.3962293 42.6189165)",2,50,,,,
30140653,Васил Априлов,residential,False,True,37.763,"LINESTRING (25.3968106 42.620345, 25.3963994 42.6201908)",,,,,,
233298805,,residential,False,False,150.497,"LINESTRING (25.3895035 42.6152644, 25.3892267 42.6152588, 25.3892176 42.6150199, 25.3879859 42.6149321)",,,,,,
751986069,Христо Ботев,residential,True,False,54.202,"LINESTRING (25.389449 42.6157502, 25.3895035 42.6152644)",,,,,,
41260988,Преслав,residential,False,False,124.889,"LINESTRING (25.389449 42.6157502, 25.3880678 42.615638, 25.3879323 42.6156252)",,,,,,
751986070,Христо Ботев,residential,False,False,22.716,"LINESTRING (25.389449 42.6157502, 25.3894376 42.6158621, 25.3894583 42.6159529)",,,,,,
441501468,Съединение,residential,False,False,43.772,"LINESTRING (25.3879323 42.6156252, 25.3879578 42.615232)",,,,,,
441501468,Съединение,residential,False,True,56.018,"LINESTRING (25.3879323 42.6156252, 25.3878967 42.6161283)",,,,,,
41260988,Преслав,residential,False,True,124.889,"LINESTRING (25.3879323 42.6156252, 25.3880678 42.615638, 25.389449 42.6157502)",,,,,,
41260989,Съединение,residential,False,False,30.974,"LINESTRING (25.387718 42.6182459, 25.3876544 42.6185205)",,,,,,
41260989,Съединение,residential,False,True,50.538,"LINESTRING (25.3875965 42.618973, 25.3876544 42.6185205)",,,,,,
41260992,Св. Никола,residential,False,True,93.317,"LINESTRING (25.3875965 42.618973, 25.3887369 42.6189658)",,,,,,
31908702,Христо Ботев,residential,True,False,80.46,"LINESTRING (25.3882467 42.6205156, 25.3879905 42.6212142)",,,,,,
31908702,Христо Ботев,residential,True,False,53.001999999999995,"LINESTRING (25.3884428 42.6200617, 25.3883405 42.6203292, 25.3882467 42.6205156)",,,,,,
