osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,ref
"[38652730, 38834253]","['1', '2']",Цар Борис III,residential,50,False,True,176.793,"LINESTRING (23.2083693 41.3965627, 23.2082588 41.3963582, 23.2080073 41.3960299, 23.2077883 41.3958052, 23.2075675 41.3956123, 23.2071744 41.3953034, 23.2071459 41.395281)",,,
799821652,1,,residential,30,True,False,31.456,"LINESTRING (23.2077124 41.3913798, 23.2080831 41.3914316)",,,
216649402,,Вардар,residential,,False,False,45.432,"LINESTRING (23.2077124 41.3913798, 23.2077146 41.3912244, 23.2076213 41.3909811)",,,
"[38834113, 799821653]","['1', '2']",Александър Стамболийски,residential,"['30', '50']",True,False,65.853,"LINESTRING (23.2077124 41.3913798, 23.2076194 41.391667, 23.2080065 41.3917277)",,,
38834120,,,residential,,False,False,45.704,"LINESTRING (23.2087855 41.3923613, 23.2086976 41.392767)",,,
320883138,,България,tertiary,,False,True,76.39,"LINESTRING (23.2020602 41.3923446, 23.2013566 41.3919049)",,,
38834103,2,Калабак,residential,50,False,False,81.575,"LINESTRING (23.2020602 41.3923446, 23.2020681 41.3921069, 23.2020844 41.3916112)",,,
38834103,2,Калабак,residential,50,False,True,46.118,"LINESTRING (23.2020602 41.3923446, 23.2020352 41.3925427, 23.2020126 41.3927578)",,,
320883139,,България,tertiary,,False,True,118.588,"LINESTRING (23.2020602 41.3923446, 23.2029506 41.3924939, 23.2034511 41.3925644)",,,
38893049,,Цар Борис III,residential,,False,True,108.309,"LINESTRING (23.2074857 41.3947095, 23.2077795 41.3944419, 23.2083111 41.3939576)",,,
"[465042697, 465042701, 465026862]",,Цар Борис III,residential,,True,False,56.139,"LINESTRING (23.2074857 41.3947095, 23.2074355 41.3947889, 23.2073725 41.3948929, 23.2073186 41.3949471, 23.2071759 41.3950849, 23.2071265 41.3951329)",,yes,
668369122,,Полковник Дрангов,tertiary,,True,False,24.247,"LINESTRING (23.2069261 41.395543, 23.2069336 41.3954562, 23.2069449 41.3953254)",,,
800699801,,Полковник Дрангов,tertiary,,False,True,90.51599999999999,"LINESTRING (23.2069261 41.395543, 23.2069041 41.3958978, 23.2068961 41.3963566)",,,
465026863,,Цар Борис III,residential,,True,False,24.563,"LINESTRING (23.208287 41.3931753, 23.2080969 41.3930066)",,,
38893048,,,residential,,True,False,37.147,"LINESTRING (23.2084193 41.391461, 23.2082875 41.3917801)",,,
"[798002201, 799821651]",1,,residential,50,True,False,160.288,"LINESTRING (23.2084193 41.391461, 23.2092291 41.3915983, 23.2102903 41.3917891)",,,
38898796,2,Гоце Делчев,residential,50,True,False,57.599,"LINESTRING (23.2080141 41.3926935, 23.2086976 41.392767)",,,
802870209,2,Гоце Делчев,residential,50,False,True,6.647,"LINESTRING (23.2080141 41.3926935, 23.2079363 41.3927064)",,,
465026863,,Цар Борис III,residential,,True,False,70.438,"LINESTRING (23.2079363 41.3927064, 23.207566 41.3921371)",,,
802870209,2,Гоце Делчев,residential,50,False,False,6.647,"LINESTRING (23.2079363 41.3927064, 23.2080141 41.3926935)",,,
802870209,2,Гоце Делчев,residential,50,False,True,124.012,"LINESTRING (23.2079363 41.3927064, 23.2065319 41.3930722)",,,
39406658,2,,residential,50,True,False,29.848,"LINESTRING (23.2086435 41.3931983, 23.208287 41.3931753)",,,
38893044,,,residential,,True,False,91.847,"LINESTRING (23.2086435 41.3931983, 23.2086041 41.3934746, 23.2085812 41.3936709, 23.2083111 41.3939576)",,,
216650275,,Яне Сандански,residential,,False,False,84.123,"LINESTRING (23.2086435 41.3931983, 23.208687 41.3932205, 23.2089946 41.3933873, 23.2091049 41.3934741, 23.2094011 41.3936937)",,,
38652729,2,,tertiary,,True,False,23.598000000000003,"LINESTRING (23.2069449 41.3953254, 23.2069053 41.3953061, 23.206875 41.395279, 23.2068565 41.3952465, 23.2068514 41.3952114, 23.2068602 41.3951766, 23.2068821 41.3951453)",roundabout,,
216642396,,Дунав,residential,50,False,False,125.369,"LINESTRING (23.2048515 41.3989878, 23.2063537 41.3990257)",,,
465020731,2,Свобода,residential,50,False,False,11.175,"LINESTRING (23.2048515 41.3989878, 23.2048512 41.3988873)",,,
465020731,2,Свобода,residential,50,False,True,76.052,"LINESTRING (23.2048515 41.3989878, 23.2048185 41.3996713)",,,
256942010,2,Марица,residential,50,False,False,123.938,"LINESTRING (23.2048185 41.3996713, 23.2063035 41.3997102)",,,
465020731,2,Свобода,residential,50,False,False,76.052,"LINESTRING (23.2048185 41.3996713, 23.2048515 41.3989878)",,,
216637539,2,,residential,50,False,False,76.228,"LINESTRING (23.2063035 41.3997102, 23.2063537 41.3990257)",,,
256942010,2,Марица,residential,50,False,True,123.938,"LINESTRING (23.2063035 41.3997102, 23.2048185 41.3996713)",,,
216637539,2,,residential,50,False,True,76.228,"LINESTRING (23.2063537 41.3990257, 23.2063035 41.3997102)",,,
216642396,,Дунав,residential,50,False,True,125.369,"LINESTRING (23.2063537 41.3990257, 23.2048515 41.3989878)",,,
216642396,,Дунав,residential,50,False,False,66.737,"LINESTRING (23.2063537 41.3990257, 23.2066552 41.399015, 23.2070417 41.398975, 23.2071393 41.3989401)",,,
800699801,,Полковник Дрангов,tertiary,,False,False,53.998,"LINESTRING (23.2069003 41.3978015, 23.2068735 41.3973163)",,,
818609101,,Полковник Дрангов,tertiary,,True,False,34.456,"LINESTRING (23.2069003 41.3978015, 23.2069445 41.3978648, 23.2070252 41.3980954)",,,
216642422,2,Папульо войвода,residential,50,False,False,196.388,"LINESTRING (23.2048512 41.3988873, 23.2024979 41.3989434)",,,
465020731,2,Свобода,residential,50,False,False,80.828,"LINESTRING (23.2048512 41.3988873, 23.2048502 41.3981604)",,,
465020731,2,Свобода,residential,50,False,True,11.175,"LINESTRING (23.2048512 41.3988873, 23.2048515 41.3989878)",,,
216642422,2,Папульо войвода,residential,50,False,True,196.388,"LINESTRING (23.2024979 41.3989434, 23.2048512 41.3988873)",,,
216642429,2,Цанко Церковски,residential,50,False,False,86.876,"LINESTRING (23.2024979 41.3989434, 23.2024818 41.3981622)",,,
180074627,2,бул. Рокфелер,primary,50,False,False,197.551,"LINESTRING (23.2048502 41.3981604, 23.2024818 41.3981622)",,,198
465020731,2,Свобода,residential,50,False,True,80.828,"LINESTRING (23.2048502 41.3981604, 23.2048512 41.3988873)",,,
"[180074627, 800699803]",2,бул. Рокфелер,primary,50,False,"[False, True]",89.194,"LINESTRING (23.2048502 41.3981604, 23.2054608 41.3981563, 23.2059194 41.3981637)",,,198
38834104,2,Васил Левски,residential,50,False,False,128.375,"LINESTRING (23.2036017 41.391804, 23.2020844 41.3916112)",,,
38834104,2,Васил Левски,residential,50,False,True,57.223,"LINESTRING (23.2036017 41.391804, 23.2042739 41.3919066)",,,
465022972,,Атанас Любенов,residential,,False,False,78.185,"LINESTRING (23.2036017 41.391804, 23.2037547 41.3911103)",,,
465022972,,Атанас Любенов,residential,,False,True,85.481,"LINESTRING (23.2036017 41.391804, 23.2034511 41.3925644)",,,
465022972,,Атанас Любенов,residential,,False,True,78.185,"LINESTRING (23.2037547 41.3911103, 23.2036017 41.391804)",,,
216645348,2,,residential,50,False,True,84.336,"LINESTRING (23.2042624 41.392665, 23.2042739 41.3919066)",,,
320883139,,България,tertiary,,False,False,68.595,"LINESTRING (23.2042624 41.392665, 23.2034511 41.3925644)",,,
320883139,,България,tertiary,,False,True,51.343,"LINESTRING (23.2042624 41.392665, 23.2048768 41.3926375)",,,
38834104,2,Васил Левски,residential,50,False,False,57.223,"LINESTRING (23.2042739 41.3919066, 23.2036017 41.391804)",,,
38834104,2,Васил Левски,residential,50,False,True,18.871,"LINESTRING (23.2042739 41.3919066, 23.2044987 41.3919256)",,,
216645348,2,,residential,50,False,False,84.336,"LINESTRING (23.2042739 41.3919066, 23.2042624 41.392665)",,,
38834103,2,Калабак,residential,50,False,False,95.025,"LINESTRING (23.202051 41.3946542, 23.2020025 41.3938004)",,,
38834103,2,Калабак,residential,50,False,True,106.648,"LINESTRING (23.202051 41.3946542, 23.2021097 41.3956123)",,,
38834104,2,Васил Левски,residential,50,False,False,18.871,"LINESTRING (23.2044987 41.3919256, 23.2042739 41.3919066)",,,
38834104,2,Васил Левски,residential,50,False,True,34.27,"LINESTRING (23.2044987 41.3919256, 23.2049039 41.3919764)",,,
216652466,,Атанас Любенов,residential,,False,False,86.915,"LINESTRING (23.2053613 41.3912741, 23.2049039 41.3919764)",,,
216652466,,Атанас Любенов,residential,,False,True,30.053,"LINESTRING (23.2053613 41.3912741, 23.2054939 41.3910228)",,,
216645742,2,,residential,50,False,True,24.346,"LINESTRING (23.2053613 41.3912741, 23.2053969 41.3912257, 23.2054773 41.3912057, 23.2056011 41.3912431)",,,
216645742,2,,residential,50,False,False,24.345999999999997,"LINESTRING (23.2056011 41.3912431, 23.2054773 41.3912057, 23.2053969 41.3912257, 23.2053613 41.3912741)",,,
216647316,2,Сандо Китанов,residential,50,True,False,147.794,"LINESTRING (23.2056011 41.3912431, 23.2057202 41.3915232, 23.2057444 41.3917337, 23.2057339 41.3920017, 23.2057044 41.392557)",,,
216645584,2,,residential,,False,True,22.25,"LINESTRING (23.2054939 41.3910228, 23.2057522 41.3909729)",,yes,
216647316,2,Сандо Китанов,residential,50,True,False,26.078,"LINESTRING (23.2054939 41.3910228, 23.2056011 41.3912431)",,,
216652466,,Атанас Любенов,residential,,False,False,30.053,"LINESTRING (23.2054939 41.3910228, 23.2053613 41.3912741)",,,
38813209,,Генерал Тодоров,residential,,False,False,100.381,"LINESTRING (23.2033055 41.395511, 23.2021097 41.3956123)",,,
38813209,,Генерал Тодоров,residential,,False,True,89.393,"LINESTRING (23.2033055 41.395511, 23.2043704 41.3954208)",,,
465022972,,Атанас Любенов,residential,,False,False,160.903,"LINESTRING (23.2033055 41.395511, 23.2031142 41.3940711)",,,
216647318,2,Връх Китка,tertiary,50,False,False,28.945,"LINESTRING (23.2064683 41.3948317, 23.2062069 41.3946605)",,,
216647318,2,Връх Китка,tertiary,50,False,True,19.746,"LINESTRING (23.2064683 41.3948317, 23.2066508 41.3949448)",,,
216647319,2,,residential,50,False,True,145.168,"LINESTRING (23.2032373 41.3933, 23.2048934 41.3937011)",,,
465022972,,Атанас Любенов,residential,,False,True,86.355,"LINESTRING (23.2032373 41.3933, 23.2031142 41.3940711)",,,
465022972,,Атанас Любенов,residential,,False,False,83.779,"LINESTRING (23.2032373 41.3933, 23.2034137 41.3927524, 23.2034511 41.3925644)",,,
216647320,2,,residential,50,False,True,73.546,"LINESTRING (23.2048768 41.3926375, 23.2049039 41.3919764)",,,
320883139,,България,tertiary,,False,False,51.343,"LINESTRING (23.2048768 41.3926375, 23.2042624 41.392665)",,,
320883141,2,,tertiary,50,False,False,118.275,"LINESTRING (23.2048768 41.3926375, 23.2048934 41.3937011)",,,
798858560,,,residential,,True,False,69.615,"LINESTRING (23.2048768 41.3926375, 23.2057044 41.392557)",,,
216647315,2,,residential,50,False,False,79.943,"LINESTRING (23.2048934 41.3937011, 23.2057857 41.3934388)",,,
216647318,2,Връх Китка,tertiary,50,False,True,152.924,"LINESTRING (23.2048934 41.3937011, 23.2062069 41.3946605)",,,
216647319,2,,residential,50,False,False,145.168,"LINESTRING (23.2048934 41.3937011, 23.2032373 41.3933)",,,
320883141,2,,tertiary,50,False,True,118.275,"LINESTRING (23.2048934 41.3937011, 23.2048768 41.3926375)",,,
320883142,2,,residential,50,False,False,89.092,"LINESTRING (23.2048934 41.3937011, 23.2048957 41.3937695, 23.2045363 41.3944509)",,,
216647315,2,,residential,50,False,True,79.943,"LINESTRING (23.2057857 41.3934388, 23.2048934 41.3937011)",,,
216647316,2,Сандо Китанов,residential,50,True,False,165.018,"LINESTRING (23.2057857 41.3934388, 23.2064683 41.3948317)",,,
38813209,,Генерал Тодоров,residential,,False,False,89.393,"LINESTRING (23.2043704 41.3954208, 23.2033055 41.395511)",,,
38813209,,Генерал Тодоров,residential,,False,True,115.114,"LINESTRING (23.2043704 41.3954208, 23.2057417 41.3953046)",,,
320883142,2,,residential,50,False,True,108.732,"LINESTRING (23.2043704 41.3954208, 23.2045363 41.3944509)",,,
216647477,,,residential,,False,True,125.683,"LINESTRING (23.2068672 41.3936597, 23.2080969 41.3930066)",,,
38893043,,Цар Борис III,residential,,True,False,34.923,"LINESTRING (23.2083122 41.3934888, 23.208287 41.3931753)",,,
802870209,2,Гоце Делчев,residential,50,False,False,124.012,"LINESTRING (23.2065319 41.3930722, 23.2079363 41.3927064)",,,
216647477,,,residential,,False,False,125.683,"LINESTRING (23.2080969 41.3930066, 23.2068672 41.3936597)",,,
465026863,,Цар Борис III,residential,,True,False,35.969,"LINESTRING (23.2080969 41.3930066, 23.2079363 41.3927064)",,,
216649159,,Братя Миладинови,residential,,True,False,82.839,"LINESTRING (23.210088 41.3921997, 23.2091599 41.3919347)",,,
216652057,2,Христо Ботев,residential,50,False,False,51.062,"LINESTRING (23.210088 41.3921997, 23.2099333 41.392644)",,,
216652057,2,Христо Ботев,residential,50,False,True,48.676,"LINESTRING (23.210088 41.3921997, 23.2102903 41.3917891)",,,
216652065,2,,residential,50,False,False,53.518,"LINESTRING (23.210088 41.3921997, 23.21069 41.3923661)",,,
668528211,1,Пере Тошев,residential,30,True,False,33.539,"LINESTRING (23.2080831 41.3914316, 23.2080065 41.3917277)",,,
799821652,1,,residential,30,True,False,28.236,"LINESTRING (23.2080831 41.3914316, 23.2084193 41.391461)",,,
38834113,2,Александър Стамболийски,residential,50,True,False,24.154,"LINESTRING (23.2080065 41.3917277, 23.2082875 41.3917801)",,,
216652057,2,Христо Ботев,residential,50,False,False,37.475,"LINESTRING (23.2099333 41.392644, 23.2097757 41.3929596)",,,
216652057,2,Христо Ботев,residential,50,False,True,51.062,"LINESTRING (23.2099333 41.392644, 23.210088 41.3921997)",,,
726529107,,Лазар Маджаров,residential,,False,False,60.152,"LINESTRING (23.2099333 41.392644, 23.2092487 41.3924741)",,,
216652062,2,,residential,50,False,False,77.221,"LINESTRING (23.2099333 41.392644, 23.2100816 41.3926862, 23.2106866 41.39304)",,,
216652057,2,Христо Ботев,residential,50,False,True,37.475,"LINESTRING (23.2097757 41.3929596, 23.2099333 41.392644)",,,
850313662,2,Гоце Делчев,residential,50,True,False,92.49199999999999,"LINESTRING (23.2097757 41.3929596, 23.2088853 41.3927905, 23.2086976 41.392767)",,,
216650621,2,Христо Ботев,residential,50,True,False,77.053,"LINESTRING (23.2094011 41.3936937, 23.2100312 41.393187)",,,
465906977,,Яне Сандански,residential,,True,False,86.118,"LINESTRING (23.2094011 41.3936937, 23.2100801 41.3942771)",,,
216650275,,Яне Сандански,residential,,False,True,84.123,"LINESTRING (23.2094011 41.3936937, 23.2091049 41.3934741, 23.2089946 41.3933873, 23.208687 41.3932205, 23.2086435 41.3931983)",,,
802870208,2,Гоце Делчев,residential,50,True,False,33.07,"LINESTRING (23.2100312 41.393187, 23.2097757 41.3929596)",,,
216652057,2,Христо Ботев,residential,50,False,False,48.676,"LINESTRING (23.2102903 41.3917891, 23.210088 41.3921997)",,,
216652057,2,Христо Ботев,residential,50,False,True,33.579,"LINESTRING (23.2102903 41.3917891, 23.2103974 41.391498)",,,
216652077,2,,residential,50,False,False,71.554,"LINESTRING (23.2105267 41.3945966, 23.2112212 41.3942189)",,,
465906977,,Яне Сандански,residential,,True,False,87.514,"LINESTRING (23.2105267 41.3945966, 23.2112224 41.3951857)",,,
216652077,2,,residential,50,False,True,60.602,"LINESTRING (23.2117595 41.3938529, 23.2112212 41.3942189)",,,
216659155,2,,residential,50,False,True,79.405,"LINESTRING (23.2117595 41.3938529, 23.2122804 41.3944506)",,,
216652070,2,,residential,50,False,False,59.391000000000005,"LINESTRING (23.2117595 41.3938529, 23.2117899 41.3934635, 23.2118011 41.3933197)",,,
467523333,2,,residential,50,False,False,76.235,"LINESTRING (23.2117595 41.3938529, 23.2115365 41.3934747, 23.2113898 41.3932259)",,,
216652070,2,,residential,50,False,False,68.207,"LINESTRING (23.2118729 41.3931957, 23.2119372 41.3925842)",,,
216652070,2,,residential,50,False,True,15.033,"LINESTRING (23.2118729 41.3931957, 23.2118011 41.3933197)",,,
467523336,2,Бяло море,residential,50,True,False,71.903,"LINESTRING (23.2118729 41.3931957, 23.2127345 41.3932145)",,,
216652057,2,Христо Ботев,residential,50,False,False,33.579,"LINESTRING (23.2103974 41.391498, 23.2102903 41.3917891)",,,
467289600,2,,residential,50,False,False,84.038,"LINESTRING (23.2103974 41.391498, 23.2095489 41.3913085, 23.2095194 41.3912196)",,,
467289600,2,,residential,50,False,True,68.842,"LINESTRING (23.2103974 41.391498, 23.2110243 41.3916282, 23.2111922 41.3916646)",,,
216652062,2,,residential,50,False,True,62.195,"LINESTRING (23.2113898 41.3932259, 23.2106866 41.39304)",,,
216652062,2,,residential,50,False,False,35.859,"LINESTRING (23.2113898 41.3932259, 23.2116343 41.3932817, 23.2118011 41.3933197)",,,
467523333,2,,residential,50,False,True,76.235,"LINESTRING (23.2113898 41.3932259, 23.2115365 41.3934747, 23.2117595 41.3938529)",,,
216652070,2,,residential,50,False,False,15.033,"LINESTRING (23.2118011 41.3933197, 23.2118729 41.3931957)",,,
216652062,2,,residential,50,False,True,35.859,"LINESTRING (23.2118011 41.3933197, 23.2116343 41.3932817, 23.2113898 41.3932259)",,,
216652070,2,,residential,50,False,True,59.391000000000005,"LINESTRING (23.2118011 41.3933197, 23.2117899 41.3934635, 23.2117595 41.3938529)",,,
216652062,2,,residential,50,False,False,62.195,"LINESTRING (23.2106866 41.39304, 23.2113898 41.3932259)",,,
216652062,2,,residential,50,False,True,77.221,"LINESTRING (23.2106866 41.39304, 23.2100816 41.3926862, 23.2099333 41.392644)",,,
216652067,2,,residential,50,False,True,86.892,"LINESTRING (23.2106866 41.39304, 23.2107081 41.3930158, 23.2115339 41.3925889)",,,
216659156,2,,residential,50,False,True,119.765,"LINESTRING (23.2121074 41.3915038, 23.2121194 41.3915842, 23.2121681 41.3917147, 23.2123518 41.3920568, 23.2125575 41.3925238)",,,
"[1046619412, 216652069]",2,,residential,50,False,True,102.59800000000001,"LINESTRING (23.2121074 41.3915038, 23.2120071 41.3914444, 23.2116148 41.3913064, 23.211592 41.3912991, 23.2115702 41.3912994, 23.2115516 41.3913096, 23.2114639 41.391441, 23.2111922 41.3916646)",,,
216652069,2,,residential,50,False,True,88.541,"LINESTRING (23.2111922 41.3916646, 23.21069 41.3923661)",,,
