osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,tunnel
26724903,Търговска,unclassified,False,False,33.588,"LINESTRING (23.567293 41.8218263, 23.567068 41.8217936, 23.5668949 41.8217695)",,,,
276391405,Тодор Каблешков,secondary,False,False,39.25,"LINESTRING (23.567293 41.8218263, 23.5672013 41.8218863, 23.5670914 41.8219612, 23.5669943 41.8220938)",2,19,,
273338951,,unclassified,False,False,38.355999999999995,"LINESTRING (23.5669943 41.8220938, 23.567002 41.8219374, 23.5669919 41.8218917, 23.5669563 41.8218409, 23.5668949 41.8217695)",,,,
276391405,Тодор Каблешков,secondary,False,False,57.48,"LINESTRING (23.5669943 41.8220938, 23.5667805 41.8225349, 23.5667587 41.82258)",2,19,,
276391405,Тодор Каблешков,secondary,False,True,39.25,"LINESTRING (23.5669943 41.8220938, 23.5670914 41.8219612, 23.5672013 41.8218863, 23.567293 41.8218263)",2,19,,
276391405,Тодор Каблешков,secondary,False,True,300.314,"LINESTRING (23.5620694 41.8249612, 23.5630882 41.8247466, 23.5634887 41.8246457, 23.5642694 41.8243906, 23.5650283 41.824079, 23.5653943 41.8239197)",2,19,,
560629687,Иван Козарев,residential,False,True,40.686,"LINESTRING (23.5620694 41.8249612, 23.5620502 41.8248755, 23.5620088 41.8246756, 23.5619935 41.8245997)",,,,
25473651,Георги Темелков,residential,False,False,37.159,"LINESTRING (23.5579957 41.8229481, 23.5584418 41.8229822)",,,,
25473832,1-ви Май,residential,False,False,65.377,"LINESTRING (23.5579957 41.8229481, 23.5576008 41.8224391)",,,,
25473651,Георги Темелков,residential,False,True,37.159,"LINESTRING (23.5584418 41.8229822, 23.5579957 41.8229481)",,,,
259536595,Димитър Благоев,residential,False,False,186.302,"LINESTRING (23.5584418 41.8229822, 23.5586564 41.8213144)",,,,
25473651,Георги Темелков,residential,False,False,77.231,"LINESTRING (23.5584418 41.8229822, 23.5593002 41.823089, 23.5593605 41.8230989)",,,,
25473651,Георги Темелков,residential,False,False,102.918,"LINESTRING (23.5593605 41.8230989, 23.5606016 41.8231346)",,,,
259536585,Иван Вазов,residential,False,False,39.564,"LINESTRING (23.5593605 41.8230989, 23.559364 41.8227431)",,,,
25473651,Георги Темелков,residential,False,True,77.231,"LINESTRING (23.5593605 41.8230989, 23.5593002 41.823089, 23.5584418 41.8229822)",,,,
25473651,Георги Темелков,residential,False,False,137.877,"LINESTRING (23.5606016 41.8231346, 23.5622623 41.8232116)",,,,
25473651,Георги Темелков,residential,False,True,102.918,"LINESTRING (23.5606016 41.8231346, 23.5593605 41.8230989)",,,,
259536597,Лиляна Димитрова,residential,False,True,114.85600000000001,"LINESTRING (23.5606016 41.8231346, 23.5606354 41.822954, 23.5606951 41.8228103, 23.5608003 41.8226966, 23.5612134 41.8223752, 23.561335 41.8223012)",,,,
25473651,Георги Темелков,residential,False,True,137.877,"LINESTRING (23.5622623 41.8232116, 23.5606016 41.8231346)",,,,
259536615,Иван Козарев,residential,False,True,87.351,"LINESTRING (23.5622623 41.8232116, 23.5624111 41.8224339)",,,,
25473651,Георги Темелков,residential,False,False,209.467,"LINESTRING (23.5622623 41.8232116, 23.5641042 41.8232297, 23.5644905 41.8232234, 23.5646879 41.823185, 23.5647624 41.8231406)",,,,
560629686,Иван Козарев,residential,True,False,156.411,"LINESTRING (23.5622623 41.8232116, 23.5622785 41.8233272, 23.5620129 41.8244598, 23.5619935 41.8245997)",,,,
25473651,Георги Темелков,residential,False,True,6.608,"LINESTRING (23.5648124 41.8230943, 23.5647624 41.8231406)",,,,
25473699,Васил Коларов,residential,False,True,133.686,"LINESTRING (23.5648124 41.8230943, 23.564417 41.8219287)",,,,
25473651,Георги Темелков,residential,False,False,172.155,"LINESTRING (23.5648124 41.8230943, 23.565014 41.8229291, 23.5651485 41.8227825, 23.5652822 41.8226043, 23.5654383 41.8223862, 23.5654649 41.8223488, 23.5658758 41.8217713)",,,,
25473651,Георги Темелков,residential,False,True,33.112,"LINESTRING (23.5660522 41.8215041, 23.5658758 41.8217713)",,,,
276391336,Иван Галчев,residential,False,False,99.999,"LINESTRING (23.5660522 41.8215041, 23.5649654 41.8211132)",,,,
276391336,Иван Галчев,residential,False,True,42.629,"LINESTRING (23.5660522 41.8215041, 23.5663618 41.8215994, 23.5665346 41.8216355)",,,,
273338949,Иван Козарев,residential,True,False,159.26,"LINESTRING (23.5619935 41.8245997, 23.5619178 41.8244253, 23.5621714 41.8233215, 23.5622623 41.8232116)",,,,
560629687,Иван Козарев,residential,False,False,40.686,"LINESTRING (23.5619935 41.8245997, 23.5620088 41.8246756, 23.5620502 41.8248755, 23.5620694 41.8249612)",,,,
25473683,Адам Трънка,residential,False,False,25.771,"LINESTRING (23.562485 41.8220604, 23.5627395 41.8221936)",,,,
25473683,Адам Трънка,residential,False,True,140.119,"LINESTRING (23.562485 41.8220604, 23.5611399 41.8212968)",,,,
259536615,Иван Козарев,residential,False,False,41.98,"LINESTRING (23.562485 41.8220604, 23.5624111 41.8224339)",,,,
259536615,Иван Козарев,residential,False,True,124.885,"LINESTRING (23.562485 41.8220604, 23.5626815 41.8210686, 23.562643 41.8209515)",,,,
25473699,Васил Коларов,residential,False,False,133.686,"LINESTRING (23.564417 41.8219287, 23.5648124 41.8230943)",,,,
25473699,Васил Коларов,residential,False,True,69.622,"LINESTRING (23.564417 41.8219287, 23.5647928 41.8213687)",,,,
259536581,Никола Вапцаров,residential,False,True,94.381,"LINESTRING (23.564417 41.8219287, 23.5633044 41.8221103)",,,,
25473683,Адам Трънка,residential,False,False,197.956,"LINESTRING (23.5627395 41.8221936, 23.5647624 41.8231406)",,,,
25473683,Адам Трънка,residential,False,True,25.771,"LINESTRING (23.5627395 41.8221936, 23.562485 41.8220604)",,,,
259536581,Никола Вапцаров,residential,False,False,47.718,"LINESTRING (23.5627395 41.8221936, 23.5633044 41.8221103)",,,,
25473699,Васил Коларов,residential,False,False,31.807,"LINESTRING (23.5649654 41.8211132, 23.5647928 41.8213687)",,,,
276391336,Иван Галчев,residential,False,False,57.992,"LINESTRING (23.5649654 41.8211132, 23.5643582 41.8208539)",,,,
276391336,Иван Галчев,residential,False,True,99.999,"LINESTRING (23.5649654 41.8211132, 23.5660522 41.8215041)",,,,
25473770,Пирин,residential,False,False,16.903,"LINESTRING (23.5643274 41.8184389, 23.5644046 41.8185796)",,,,
25473970,Попово езеро,residential,False,True,43.466,"LINESTRING (23.5643274 41.8184389, 23.5638381 41.8182981)",,,,
25473718,Пирин,residential,False,False,68.92699999999999,"LINESTRING (23.5643274 41.8184389, 23.5646196 41.818263, 23.564808 41.8180678, 23.5648932 41.8179912)",,,,
25473718,Пирин,residential,False,False,36.234,"LINESTRING (23.5649601 41.8178819, 23.5651481 41.8175877)",,,,
25473718,Пирин,residential,False,True,13.358,"LINESTRING (23.5649601 41.8178819, 23.5648932 41.8179912)",,,,
259536623,Шипка,residential,False,True,91.681,"LINESTRING (23.5649601 41.8178819, 23.5639637 41.8175236)",,,,
25473718,Пирин,residential,False,False,43.545,"LINESTRING (23.5651481 41.8175877, 23.5651876 41.8171972)",,,,
25473718,Пирин,residential,False,True,36.234,"LINESTRING (23.5651481 41.8175877, 23.5649601 41.8178819)",,,,
259536598,Петър Галчев,residential,False,True,50.654,"LINESTRING (23.5651481 41.8175877, 23.5652397 41.8180381)",,,,
259536602,Васил Априлов,residential,False,False,111.587,"LINESTRING (23.5651481 41.8175877, 23.5664837 41.8177153)",,,,
25473718,Пирин,residential,False,True,43.545,"LINESTRING (23.5651876 41.8171972, 23.5651481 41.8175877)",,,,
25473734,Хан Крум,residential,False,False,104.098,"LINESTRING (23.5651876 41.8171972, 23.5663747 41.8168911)",,,,
276391419,Атанас Попадиин,residential,False,True,88.224,"LINESTRING (23.5651876 41.8171972, 23.5641275 41.8171244)",,,,
25473742,Бенковски,residential,False,False,64.493,"LINESTRING (23.5664837 41.8177153, 23.5665749 41.8182913)",,,,
25473742,Бенковски,residential,False,True,92.091,"LINESTRING (23.5664837 41.8177153, 23.5663747 41.8168911)",,,,
259536602,Васил Априлов,residential,False,False,81.783,"LINESTRING (23.5664837 41.8177153, 23.5674649 41.8177941)",,,,
259536602,Васил Априлов,residential,False,True,111.587,"LINESTRING (23.5664837 41.8177153, 23.5651481 41.8175877)",,,,
25473734,Хан Крум,residential,False,True,104.098,"LINESTRING (23.5663747 41.8168911, 23.5651876 41.8171972)",,,,
25473742,Бенковски,residential,False,False,92.091,"LINESTRING (23.5663747 41.8168911, 23.5664837 41.8177153)",,,,
25473770,Пирин,residential,False,True,16.903,"LINESTRING (23.5644046 41.8185796, 23.5643274 41.8184389)",,,,
276391416,Хан Аспарух,residential,False,True,77.294,"LINESTRING (23.5644046 41.8185796, 23.5651721 41.8189746)",,,,
25473770,Пирин,residential,False,False,95.411,"LINESTRING (23.5644046 41.8185796, 23.5645849 41.8192064, 23.5646679 41.8194144)",,,,
259536603,Неофит Рилски,residential,False,False,172.933,"LINESTRING (23.5646679 41.8194144, 23.5631318 41.8183617)",,,,
25473770,Пирин,residential,False,False,45.68,"LINESTRING (23.5646679 41.8194144, 23.5648252 41.8194559, 23.5651887 41.819549)",,,,
25473770,Пирин,residential,False,True,95.411,"LINESTRING (23.5646679 41.8194144, 23.5645849 41.8192064, 23.5644046 41.8185796)",,,,
25473770,Пирин,residential,False,False,28.597,"LINESTRING (23.5651887 41.819549, 23.5655278 41.8195967)",,,,
25473770,Пирин,residential,False,True,45.68,"LINESTRING (23.5651887 41.819549, 23.5648252 41.8194559, 23.5646679 41.8194144)",,,,
"[77754787, 77500349]",,residential,False,False,17.773,"LINESTRING (23.5651887 41.819549, 23.5651882 41.8195937, 23.5651955 41.8197087)",,,yes,
77500350,Пирин,residential,False,False,58.375,"LINESTRING (23.5646707 41.8203834, 23.5643582 41.8208539)",,,,
77500350,Пирин,residential,False,True,57.58,"LINESTRING (23.5646707 41.8203834, 23.5649921 41.8199243)",,,,
25473777,Христо Ботев,residential,False,False,100.179,"LINESTRING (23.5646707 41.8203834, 23.5653058 41.8205497, 23.5657812 41.8207338)",,,,
77500350,Пирин,residential,False,True,58.375,"LINESTRING (23.5643582 41.8208539, 23.5646707 41.8203834)",,,,
276391336,Иван Галчев,residential,False,True,57.992,"LINESTRING (23.5643582 41.8208539, 23.5649654 41.8211132)",,,,
276391336,Иван Галчев,residential,False,False,98.739,"LINESTRING (23.5643582 41.8208539, 23.5634211 41.8205264, 23.5632711 41.8204931)",,,,
276391386,Григор Мицин,residential,False,True,61.823,"LINESTRING (23.5664989 41.8212533, 23.5667907 41.8207416)",,,,
25473777,Христо Ботев,residential,False,False,43.231,"LINESTRING (23.5664989 41.8212533, 23.5664697 41.8214064, 23.5665346 41.8216355)",,,,
25473777,Христо Ботев,residential,False,True,83.347,"LINESTRING (23.5664989 41.8212533, 23.5662661 41.8210454, 23.5659324 41.8208076, 23.5657812 41.8207338)",,,,
276391386,Григор Мицин,residential,False,False,61.823,"LINESTRING (23.5667907 41.8207416, 23.5664989 41.8212533)",,,,
25473787,Десилица,residential,False,False,180.914,"LINESTRING (23.5667907 41.8207416, 23.5666761 41.8206586, 23.5664963 41.8204422, 23.5661915 41.820101, 23.5659376 41.8199597, 23.5651955 41.8197087)",,,,
"[25473787, 203420781]","['Десилица', 'Охрид']",residential,False,True,264.51300000000003,"LINESTRING (23.5667907 41.8207416, 23.5674087 41.8209783, 23.5679838 41.8211329, 23.5681105 41.8211503, 23.5677086 41.8213592, 23.5674954 41.8213959, 23.5668148 41.8214427, 23.5666555 41.8216872)",,,,
276391412,Търговска,residential,False,True,60.815,"LINESTRING (23.5581033 41.8200791, 23.558837 41.8200912)",,,,
276391423,Христо Смирненски,residential,False,True,77.21,"LINESTRING (23.5581033 41.8200791, 23.5579943 41.8207687)",,,,
25473683,Адам Трънка,residential,False,False,57.175,"LINESTRING (23.5591362 41.8200972, 23.559625 41.8204601)",,,,
27225182,Юрий Гагарин,residential,False,False,27.606,"LINESTRING (23.5591362 41.8200972, 23.5591118 41.8198496)",,,,
276391412,Търговска,residential,False,False,24.803,"LINESTRING (23.5591362 41.8200972, 23.558837 41.8200912)",,,,
276391412,Търговска,residential,False,True,50.685,"LINESTRING (23.5591362 41.8200972, 23.5597075 41.82026)",,,,
259536582,Москва,residential,False,False,107.186,"LINESTRING (23.5605427 41.8203988, 23.5617377 41.8200299)",,,,
276391412,Търговска,residential,False,False,70.91,"LINESTRING (23.5605427 41.8203988, 23.5597075 41.82026)",,,,
276391412,Търговска,residential,False,True,160.952,"LINESTRING (23.5605427 41.8203988, 23.5624099 41.8207974)",,,,
259536582,Москва,residential,False,True,107.186,"LINESTRING (23.5617377 41.8200299, 23.5605427 41.8203988)",,,,
276553362,Александър Стамболийски,residential,False,True,11.263,"LINESTRING (23.5617377 41.8200299, 23.5618231 41.8201087)",,,,
276553362,Александър Стамболийски,residential,False,False,42.547,"LINESTRING (23.5617377 41.8200299, 23.5616892 41.8199485, 23.5615 41.819691)",,,,
25473832,1-ви Май,residential,False,True,65.377,"LINESTRING (23.5576008 41.8224391, 23.5579957 41.8229481)",,,,
276391423,Христо Смирненски,residential,False,False,132.538,"LINESTRING (23.5576008 41.8224391, 23.5577986 41.8217446, 23.5579275 41.8212723)",,,,
259536594,Любен Каравелов,residential,False,True,60.582,"LINESTRING (23.5579275 41.8212723, 23.5586564 41.8213144)",,,,
276391423,Христо Смирненски,residential,False,False,56.271,"LINESTRING (23.5579275 41.8212723, 23.5579943 41.8207687)",,,,
276391423,Христо Смирненски,residential,False,True,132.538,"LINESTRING (23.5579275 41.8212723, 23.5577986 41.8217446, 23.5576008 41.8224391)",,,,
25473970,Попово езеро,residential,False,False,159.4,"LINESTRING (23.5615089 41.8166108, 23.5615837 41.8166726, 23.5617409 41.81681, 23.5624048 41.817313, 23.5628339 41.8176494)",,,,
276391419,Атанас Попадиин,residential,False,False,118.43199999999999,"LINESTRING (23.5615089 41.8166108, 23.5621746 41.816597, 23.5624201 41.8165966, 23.5629163 41.8167065)",,,,
25473970,Попово езеро,residential,False,False,35.512,"LINESTRING (23.5634635 41.818143, 23.5638381 41.8182981)",,,,
25473970,Попово езеро,residential,False,True,75.728,"LINESTRING (23.5634635 41.818143, 23.5628339 41.8176494)",,,,
