osmid,highway,oneway,reversed,length,geometry,name,ref,bridge,lanes,maxspeed
27195939,residential,False,True,58.038,"LINESTRING (23.1601977 41.7239151, 23.1595194 41.7237881)",,,,,
27196012,residential,False,False,122.657,"LINESTRING (23.1601977 41.7239151, 23.1601499 41.724181, 23.1601803 41.7242551, 23.1604239 41.724395, 23.1611088 41.7245268)",,,,,
27196002,residential,False,False,144.201,"LINESTRING (23.1646807 41.7215368, 23.165015 41.7228094)",Спартак,,,,
27196002,residential,False,True,31.518,"LINESTRING (23.1646807 41.7215368, 23.1645329 41.7212757)",Спартак,,,,
670581225,residential,False,True,90.449,"LINESTRING (23.1646807 41.7215368, 23.1656282 41.7211349)",,,,,
27196021,residential,False,False,84.397,"LINESTRING (23.164341 41.7193108, 23.1652227 41.7189327)",Яне Сандански,,,,
27196021,residential,False,True,92.526,"LINESTRING (23.164341 41.7193108, 23.163367 41.7197156)",Яне Сандански,,,,
27196026,residential,False,False,155.516,"LINESTRING (23.164341 41.7193108, 23.1652056 41.7205516)",,,,,
27195939,residential,False,False,49.32,"LINESTRING (23.1589529 41.7236541, 23.1595194 41.7237881)",,,,,
1020300611,residential,False,False,42.757,"LINESTRING (23.1589529 41.7236541, 23.1594586 41.7235806)",Мир,,,,
"[27195985, 1020300611]",residential,False,True,239.075,"LINESTRING (23.1589529 41.7236541, 23.1587539 41.7236251, 23.1585017 41.7234631, 23.1583941 41.7233979, 23.1582568 41.7233749, 23.1580736 41.7233244, 23.1579907 41.7228728, 23.1580074 41.7228378, 23.1580557 41.7228164, 23.1592082 41.7227738)","['Перун', 'Мир']",,,,
27195970,residential,False,False,199.087,"LINESTRING (23.1661757 41.7185204, 23.1673457 41.7200834)",,,,,
27196021,residential,False,False,93.709,"LINESTRING (23.1661757 41.7185204, 23.1671653 41.7181147)",Яне Сандански,,,,
27196021,residential,False,True,91.423,"LINESTRING (23.1661757 41.7185204, 23.1652227 41.7189327)",Яне Сандански,,,,
27195993,residential,False,False,76.144,"LINESTRING (23.1678497 41.7190939, 23.1682967 41.7196919)",,,,,
27195993,residential,False,True,71.375,"LINESTRING (23.1678497 41.7190939, 23.1674732 41.7185168)",,,,,
27195976,residential,False,True,123.09100000000001,"LINESTRING (23.1574008 41.719917, 23.1579506 41.7195699, 23.1584832 41.7191621)",,,,,
27195948,residential,False,False,34.311,"LINESTRING (23.159119 41.7224725, 23.1592082 41.7227738)",,,,,
27195948,residential,False,True,12.516,"LINESTRING (23.159119 41.7224725, 23.1591712 41.7223669)",,,,,
27195956,residential,False,True,134.357,"LINESTRING (23.159119 41.7224725, 23.1575515 41.7221705)",,,,,
27195938,residential,False,True,114.642,"LINESTRING (23.1676747 41.7208494, 23.1663812 41.7204877)",,,,,
27196014,residential,False,True,98.459,"LINESTRING (23.1676747 41.7208494, 23.1676521 41.7199641)",,,,,
27196025,residential,False,True,93.087,"LINESTRING (23.1676747 41.7208494, 23.1672733 41.7216311)",,,,,
27196008,residential,False,True,165.993,"LINESTRING (23.1597187 41.7212659, 23.1606217 41.7225979)",Цар Симеон,,,,
27196021,residential,False,False,77.116,"LINESTRING (23.1597187 41.7212659, 23.1605207 41.7209157)",Яне Сандански,,,,
27196021,residential,False,True,96.751,"LINESTRING (23.1597187 41.7212659, 23.1587091 41.7217009)",Яне Сандански,,,,
27195991,residential,False,True,63.25,"LINESTRING (23.1619625 41.7239238, 23.1618423 41.7233621)",,,,,
27195948,residential,False,False,92.088,"LINESTRING (23.1592082 41.7227738, 23.1594586 41.7235806)",,,,,
27195948,residential,False,True,34.311,"LINESTRING (23.1592082 41.7227738, 23.159119 41.7224725)",,,,,
27195985,residential,False,True,21.082,"LINESTRING (23.1592082 41.7227738, 23.1594611 41.722756)",Перун,,,,
"[27195985, 1020300611]",residential,False,False,239.07500000000002,"LINESTRING (23.1592082 41.7227738, 23.1580557 41.7228164, 23.1580074 41.7228378, 23.1579907 41.7228728, 23.1580736 41.7233244, 23.1582568 41.7233749, 23.1583941 41.7233979, 23.1585017 41.7234631, 23.1587539 41.7236251, 23.1589529 41.7236541)","['Перун', 'Мир']",,,,
27195994,residential,False,False,53.676,"LINESTRING (23.1647811 41.7183063, 23.1650763 41.7187358)",,,,,
27196029,residential,False,False,178.456,"LINESTRING (23.1647811 41.7183063, 23.162776 41.7188857)",Струма,,,,
27196003,residential,False,False,79.743,"LINESTRING (23.162776 41.7188857, 23.1632171 41.7195228)",,,,,
27196029,residential,False,False,137.006,"LINESTRING (23.162776 41.7188857, 23.1612616 41.719376)",Струма,,,,
27196029,residential,False,True,178.456,"LINESTRING (23.162776 41.7188857, 23.1647811 41.7183063)",Струма,,,,
27196012,residential,False,True,122.65700000000001,"LINESTRING (23.1611088 41.7245268, 23.1604239 41.724395, 23.1601803 41.7242551, 23.1601499 41.724181, 23.1601977 41.7239151)",,,,,
27195976,residential,False,True,56.864,"LINESTRING (23.1584832 41.7191621, 23.1589686 41.7188012)",,,,,
27195976,residential,False,False,123.09100000000001,"LINESTRING (23.1584832 41.7191621, 23.1579506 41.7195699, 23.1574008 41.719917)",,,,,
27196020,residential,False,False,93.192,"LINESTRING (23.1612616 41.719376, 23.1618096 41.7201075)",,,,,
27196029,residential,False,True,137.006,"LINESTRING (23.1612616 41.719376, 23.162776 41.7188857)",Струма,,,,
27196029,residential,False,False,79.529,"LINESTRING (23.1612616 41.719376, 23.1604851 41.7195154, 23.1603507 41.7195796)",Струма,,,,
27196029,residential,False,True,36.104,"LINESTRING (23.1599842 41.7197545, 23.1603507 41.7195796)",Струма,,,,
27211724,tertiary,False,True,107.28,"LINESTRING (23.1599842 41.7197545, 23.1605706 41.7206143)",,1082,,,
27196029,residential,False,False,147.799,"LINESTRING (23.1599842 41.7197545, 23.1596117 41.7200026, 23.1586325 41.7206197)",Струма,,,,
"[1009603544, 27962778, 27211724]",tertiary,False,False,135.623,"LINESTRING (23.1599842 41.7197545, 23.1597499 41.7194963, 23.1597026 41.7194441, 23.1590864 41.7189003, 23.159028 41.718847, 23.1589686 41.7188012)",,1082,yes,,
27195956,residential,False,False,134.357,"LINESTRING (23.1575515 41.7221705, 23.159119 41.7224725)",,,,,
27196021,residential,False,False,109.347,"LINESTRING (23.1575515 41.7221705, 23.1587091 41.7217009)",Яне Сандански,,,,
27195959,residential,False,True,89.171,"LINESTRING (23.1660721 41.7226659, 23.165015 41.7228094)",,,,,
27196025,residential,False,False,152.245,"LINESTRING (23.1660721 41.7226659, 23.1672733 41.7216311)",,,,,
27196026,residential,False,True,168.543,"LINESTRING (23.1660721 41.7226659, 23.1656619 41.7211814)",,,,,
27195959,residential,False,False,207.808,"LINESTRING (23.1660721 41.7226659, 23.1675065 41.7224552, 23.1683896 41.7220424)",,,,,
27196014,residential,False,False,121.096,"LINESTRING (23.1690245 41.7203338, 23.1676521 41.7199641)",,,,,
27195975,residential,False,True,197.369,"LINESTRING (23.1635488 41.7216808, 23.1624248 41.7201166)",Пирин,,,,
27195985,residential,False,False,89.78,"LINESTRING (23.1635488 41.7216808, 23.162597 41.7220645)",Перун,,,,
27195985,residential,False,True,93.273,"LINESTRING (23.1635488 41.7216808, 23.1645329 41.7212757)",Перун,,,,
"[27195959, 27195975]",residential,False,False,240.00799999999998,"LINESTRING (23.1635488 41.7216808, 23.1638933 41.7229626, 23.165015 41.7228094)",Пирин,,,,
27195991,residential,False,False,195.411,"LINESTRING (23.1605207 41.7209157, 23.161637 41.722463)",,,,,
27195991,residential,False,True,27.007,"LINESTRING (23.1605207 41.7209157, 23.1603678 41.7207013)",,,,,
27196021,residential,False,False,89.711,"LINESTRING (23.1605207 41.7209157, 23.1614629 41.7205203)",Яне Сандански,,,,
27196021,residential,False,True,77.116,"LINESTRING (23.1605207 41.7209157, 23.1597187 41.7212659)",Яне Сандански,,,,
27195987,residential,False,True,195.813,"LINESTRING (23.1614629 41.7205203, 23.162597 41.7220645)",Цар Самуил,,,,
27196021,residential,False,False,53.529,"LINESTRING (23.1614629 41.7205203, 23.1620239 41.7202828)",Яне Сандански,,,,
27196021,residential,False,True,89.711,"LINESTRING (23.1614629 41.7205203, 23.1605207 41.7209157)",Яне Сандански,,,,
27196029,residential,False,True,27.972,"LINESTRING (23.158375 41.720782, 23.1586325 41.7206197)",Струма,,,,
27195939,residential,False,False,58.038,"LINESTRING (23.1595194 41.7237881, 23.1601977 41.7239151)",,,,,
27195939,residential,False,True,49.32,"LINESTRING (23.1595194 41.7237881, 23.1589529 41.7236541)",,,,,
27196024,residential,False,True,23.618,"LINESTRING (23.1595194 41.7237881, 23.1594586 41.7235806)",,,,,
27195970,residential,False,True,199.087,"LINESTRING (23.1673457 41.7200834, 23.1661757 41.7185204)",,,,,
27195985,residential,False,False,91.81,"LINESTRING (23.1673457 41.7200834, 23.1663812 41.7204877)",Перун,,,,
27195985,residential,False,True,28.682,"LINESTRING (23.1673457 41.7200834, 23.1676521 41.7199641)",Перун,,,,
27195939,residential,False,True,87.988,"LINESTRING (23.161236 41.7237551, 23.1601977 41.7239151)",,,,,
27195980,residential,False,False,12.272,"LINESTRING (23.1683896 41.7220424, 23.1684844 41.7221271)",,,,,
27195959,residential,False,True,207.808,"LINESTRING (23.1683896 41.7220424, 23.1675065 41.7224552, 23.1660721 41.7226659)",,,,,
27195980,residential,False,True,107.01,"LINESTRING (23.1683896 41.7220424, 23.1682809 41.7219004, 23.1672733 41.7216311)",,,,,
27195980,residential,False,False,142.78,"LINESTRING (23.1656619 41.7211814, 23.1672733 41.7216311)",,,,,
27196026,residential,False,False,168.543,"LINESTRING (23.1656619 41.7211814, 23.1660721 41.7226659)",,,,,
27196026,residential,False,True,5.879,"LINESTRING (23.1656619 41.7211814, 23.1656282 41.7211349)",,,,,
27195993,residential,False,False,71.375,"LINESTRING (23.1674732 41.7185168, 23.1678497 41.7190939)",,,,,
27195993,residential,False,True,51.499,"LINESTRING (23.1674732 41.7185168, 23.1671653 41.7181147)",,,,,
27195959,residential,False,False,89.171,"LINESTRING (23.165015 41.7228094, 23.1660721 41.7226659)",,,,,
27196002,residential,False,True,144.201,"LINESTRING (23.165015 41.7228094, 23.1646807 41.7215368)",Спартак,,,,
"[27195975, 27195959]",residential,False,True,240.00799999999998,"LINESTRING (23.165015 41.7228094, 23.1638933 41.7229626, 23.1635488 41.7216808)",Пирин,,,,
27195985,residential,False,False,93.273,"LINESTRING (23.1645329 41.7212757, 23.1635488 41.7216808)",Перун,,,,
27195985,residential,False,True,87.415,"LINESTRING (23.1645329 41.7212757, 23.1654474 41.7208857)",Перун,,,,
27196002,residential,False,False,31.518,"LINESTRING (23.1645329 41.7212757, 23.1646807 41.7215368)",Спартак,,,,
27196002,residential,False,True,44.741,"LINESTRING (23.1645329 41.7212757, 23.1642703 41.7209243)",Спартак,,,,
27195938,residential,False,False,114.642,"LINESTRING (23.1663812 41.7204877, 23.1676747 41.7208494)",,,,,
27195938,residential,False,True,197.845,"LINESTRING (23.1663812 41.7204877, 23.1652227 41.7189327)",,,,,
27195985,residential,False,False,89.247,"LINESTRING (23.1663812 41.7204877, 23.1654474 41.7208857)",Перун,,,,
27195985,residential,False,True,91.81,"LINESTRING (23.1663812 41.7204877, 23.1673457 41.7200834)",Перун,,,,
1020300610,residential,False,True,91.705,"LINESTRING (23.1629323 41.7232273, 23.1621568 41.7233286, 23.1618423 41.7233621)",,,,,
27195985,residential,False,False,87.415,"LINESTRING (23.1654474 41.7208857, 23.1645329 41.7212757)",Перун,,,,
27195985,residential,False,True,89.247,"LINESTRING (23.1654474 41.7208857, 23.1663812 41.7204877)",Перун,,,,
27196026,residential,False,False,31.512,"LINESTRING (23.1654474 41.7208857, 23.1656282 41.7211349)",,,,,
27196026,residential,False,True,42.224,"LINESTRING (23.1654474 41.7208857, 23.1652056 41.7205516)",,,,,
27195948,residential,False,False,83.397,"LINESTRING (23.1587091 41.7217009, 23.1591712 41.7223669)",,,,,
27196021,residential,False,False,96.751,"LINESTRING (23.1587091 41.7217009, 23.1597187 41.7212659)",Яне Сандански,,,,
27196021,residential,False,True,109.347,"LINESTRING (23.1587091 41.7217009, 23.1575515 41.7221705)",Яне Сандански,,,,
27195948,residential,False,True,92.088,"LINESTRING (23.1594586 41.7235806, 23.1592082 41.7227738)",,,,,
27196024,residential,False,False,23.618,"LINESTRING (23.1594586 41.7235806, 23.1595194 41.7237881)",,,,,
1020300611,residential,False,False,199.243,"LINESTRING (23.1594586 41.7235806, 23.1618189 41.7232531)",Мир,,,,
1020300611,residential,False,True,42.757,"LINESTRING (23.1594586 41.7235806, 23.1589529 41.7236541)",Мир,,,,
27195993,residential,False,False,51.499,"LINESTRING (23.1671653 41.7181147, 23.1674732 41.7185168)",,,,,
27196021,residential,False,True,93.709,"LINESTRING (23.1671653 41.7181147, 23.1661757 41.7185204)",Яне Сандански,,,,
27195985,residential,False,False,61.468,"LINESTRING (23.1682967 41.7196919, 23.1676521 41.7199641)",Перун,,,,
27195993,residential,False,True,76.144,"LINESTRING (23.1682967 41.7196919, 23.1678497 41.7190939)",,,,,
27195980,residential,False,True,12.272,"LINESTRING (23.1684844 41.7221271, 23.1683896 41.7220424)",,,,,
27195951,residential,False,True,384.06199999999995,"LINESTRING (23.1684844 41.7221271, 23.167878 41.722568, 23.1674461 41.7228124, 23.1672702 41.7228675, 23.166685 41.723099, 23.166291 41.723085, 23.165851 41.723193, 23.165026 41.72322, 23.164327 41.723273)",,,,,
27195980,residential,False,False,49.724999999999994,"LINESTRING (23.1684844 41.7221271, 23.168833 41.7223648, 23.1689446 41.72241)",,,,,
27195980,residential,False,True,142.78,"LINESTRING (23.1672733 41.7216311, 23.1656619 41.7211814)",,,,,
27196025,residential,False,False,93.087,"LINESTRING (23.1672733 41.7216311, 23.1676747 41.7208494)",,,,,
27196025,residential,False,True,152.245,"LINESTRING (23.1672733 41.7216311, 23.1660721 41.7226659)",,,,,
27195980,residential,False,False,107.01,"LINESTRING (23.1672733 41.7216311, 23.1682809 41.7219004, 23.1683896 41.7220424)",,,,,
27195985,residential,False,False,85.588,"LINESTRING (23.161637 41.722463, 23.1606217 41.7225979)",Перун,,,,
27195985,residential,False,True,91.167,"LINESTRING (23.161637 41.722463, 23.162597 41.7220645)",Перун,,,,
27195991,residential,False,False,89.143,"LINESTRING (23.161637 41.722463, 23.1618189 41.7232531)",,,,,
27195991,residential,False,True,195.411,"LINESTRING (23.161637 41.722463, 23.1605207 41.7209157)",,,,,
27195991,residential,False,False,12.275,"LINESTRING (23.1618189 41.7232531, 23.1618423 41.7233621)",,,,,
27195991,residential,False,True,89.143,"LINESTRING (23.1618189 41.7232531, 23.161637 41.722463)",,,,,
1020300611,residential,False,True,199.243,"LINESTRING (23.1618189 41.7232531, 23.1594586 41.7235806)",Мир,,,,
27195938,residential,False,False,197.845,"LINESTRING (23.1652227 41.7189327, 23.1663812 41.7204877)",,,,,
27196021,residential,False,False,91.423,"LINESTRING (23.1652227 41.7189327, 23.1661757 41.7185204)",Яне Сандански,,,,
27196021,residential,False,True,84.397,"LINESTRING (23.1652227 41.7189327, 23.164341 41.7193108)",Яне Сандански,,,,
27195951,residential,False,False,384.062,"LINESTRING (23.164327 41.723273, 23.165026 41.72322, 23.165851 41.723193, 23.166291 41.723085, 23.166685 41.723099, 23.1672702 41.7228675, 23.1674461 41.7228124, 23.167878 41.722568, 23.1684844 41.7221271)",,,,,
27195991,residential,False,False,27.007,"LINESTRING (23.1603678 41.7207013, 23.1605207 41.7209157)",,,,,
1098027024,primary,False,True,118.031,"LINESTRING (23.1603678 41.7207013, 23.1591259 41.7212185)",Македония,1,,2,
1098027024,primary,False,False,19.414,"LINESTRING (23.1603678 41.7207013, 23.1604428 41.7206691, 23.1605706 41.7206143)",Македония,1,,2,
27211724,tertiary,False,False,107.28,"LINESTRING (23.1605706 41.7206143, 23.1599842 41.7197545)",,1082,,,
"[1098027024, 1098027025]",primary,False,False,117.262,"LINESTRING (23.1605706 41.7206143, 23.1607103 41.7205572, 23.1613417 41.7202989, 23.1618096 41.7201075)",Македония,1,,2,40
1098027024,primary,False,True,19.414,"LINESTRING (23.1605706 41.7206143, 23.1604428 41.7206691, 23.1603678 41.7207013)",Македония,1,,2,
27196003,residential,False,True,79.743,"LINESTRING (23.1632171 41.7195228, 23.162776 41.7188857)",,,,,
1098027025,primary,False,False,177.396,"LINESTRING (23.1632171 41.7195228, 23.1650763 41.7187358)",Македония,1,,2,40
1098027025,primary,False,True,126.578,"LINESTRING (23.1632171 41.7195228, 23.1618851 41.7200772)",Македония,1,,2,40
27195994,residential,False,True,53.676,"LINESTRING (23.1650763 41.7187358, 23.1647811 41.7183063)",,,,,
1098027025,primary,False,True,177.396,"LINESTRING (23.1650763 41.7187358, 23.1632171 41.7195228)",Македония,1,,2,40
27196020,residential,False,True,93.192,"LINESTRING (23.1618096 41.7201075, 23.1612616 41.719376)",,,,,
1098027025,primary,False,False,7.115,"LINESTRING (23.1618096 41.7201075, 23.1618851 41.7200772)",Македония,1,,2,40
"[1098027024, 1098027025]",primary,False,True,117.262,"LINESTRING (23.1618096 41.7201075, 23.1613417 41.7202989, 23.1607103 41.7205572, 23.1605706 41.7206143)",Македония,1,,2,40
297590054,residential,False,False,25.6,"LINESTRING (23.1618851 41.7200772, 23.1620239 41.7202828)",,,,,
1098027025,primary,False,False,126.578,"LINESTRING (23.1618851 41.7200772, 23.1632171 41.7195228)",Македония,1,,2,40
1098027025,primary,False,True,7.115,"LINESTRING (23.1618851 41.7200772, 23.1618096 41.7201075)",Македония,1,,2,40
27196021,residential,False,False,38.061,"LINESTRING (23.1620239 41.7202828, 23.1624248 41.7201166)",Яне Сандански,,,,
27196021,residential,False,True,53.529,"LINESTRING (23.1620239 41.7202828, 23.1614629 41.7205203)",Яне Сандански,,,,
297590054,residential,False,True,25.6,"LINESTRING (23.1620239 41.7202828, 23.1618851 41.7200772)",,,,,
27195948,residential,False,False,12.516,"LINESTRING (23.1591712 41.7223669, 23.159119 41.7224725)",,,,,
27195948,residential,False,True,83.397,"LINESTRING (23.1591712 41.7223669, 23.1587091 41.7217009)",,,,,
409537219,residential,False,False,49.611999999999995,"LINESTRING (23.1591712 41.7223669, 23.1593191 41.7225356, 23.1594611 41.722756)",,,,,
27195985,residential,False,False,21.082,"LINESTRING (23.1594611 41.722756, 23.1592082 41.7227738)",Перун,,,,
27195985,residential,False,True,97.913,"LINESTRING (23.1594611 41.722756, 23.1606217 41.7225979)",Перун,,,,
409537219,residential,False,True,49.611999999999995,"LINESTRING (23.1594611 41.722756, 23.1593191 41.7225356, 23.1591712 41.7223669)",,,,,
1098027024,primary,False,False,118.031,"LINESTRING (23.1591259 41.7212185, 23.1603678 41.7207013)",Македония,1,,2,
670572411,residential,False,True,78.372,"LINESTRING (23.1591259 41.7212185, 23.1588589 41.7208469, 23.1586325 41.7206197)",,,,,
27196029,residential,False,False,27.972,"LINESTRING (23.1586325 41.7206197, 23.158375 41.720782)",Струма,,,,
27196029,residential,False,True,147.799,"LINESTRING (23.1586325 41.7206197, 23.1596117 41.7200026, 23.1599842 41.7197545)",Струма,,,,
670572411,residential,False,False,78.372,"LINESTRING (23.1586325 41.7206197, 23.1588589 41.7208469, 23.1591259 41.7212185)",,,,,
27195976,residential,False,False,56.864,"LINESTRING (23.1589686 41.7188012, 23.1584832 41.7191621)",,,,,
"[1009603544, 27962778, 27211724]",tertiary,False,True,135.623,"LINESTRING (23.1589686 41.7188012, 23.159028 41.718847, 23.1590864 41.7189003, 23.1597026 41.7194441, 23.1597499 41.7194963, 23.1599842 41.7197545)",,1082,yes,,
670581224,residential,False,False,72.445,"LINESTRING (23.1683347 41.7228761, 23.1689446 41.72241)",,,,,
27196026,residential,False,False,5.879,"LINESTRING (23.1656282 41.7211349, 23.1656619 41.7211814)",,,,,
27196026,residential,False,True,31.512,"LINESTRING (23.1656282 41.7211349, 23.1654474 41.7208857)",,,,,
670581225,residential,False,False,90.449,"LINESTRING (23.1656282 41.7211349, 23.1646807 41.7215368)",,,,,
27196026,residential,False,False,42.224,"LINESTRING (23.1652056 41.7205516, 23.1654474 41.7208857)",,,,,
27196026,residential,False,True,155.516,"LINESTRING (23.1652056 41.7205516, 23.164341 41.7193108)",,,,,
670581226,residential,False,True,87.996,"LINESTRING (23.1652056 41.7205516, 23.1642703 41.7209243)",,,,,
27196002,residential,False,False,44.741,"LINESTRING (23.1642703 41.7209243, 23.1645329 41.7212757)",Спартак,,,,
27196002,residential,False,True,153.897,"LINESTRING (23.1642703 41.7209243, 23.163367 41.7197156)",Спартак,,,,
670581226,residential,False,False,87.996,"LINESTRING (23.1642703 41.7209243, 23.1652056 41.7205516)",,,,,
27195991,residential,False,False,63.25,"LINESTRING (23.1618423 41.7233621, 23.1619625 41.7239238)",,,,,
27195991,residential,False,True,12.275,"LINESTRING (23.1618423 41.7233621, 23.1618189 41.7232531)",,,,,
1020300610,residential,False,False,91.705,"LINESTRING (23.1618423 41.7233621, 23.1621568 41.7233286, 23.1629323 41.7232273)",,,,,
1148814078,unclassified,False,False,46.272999999999996,"LINESTRING (23.1598888 41.7193539, 23.1601149 41.7194299, 23.1603507 41.7195796)",,,,,
27196029,residential,False,False,36.104,"LINESTRING (23.1603507 41.7195796, 23.1599842 41.7197545)",Струма,,,,
27196029,residential,False,True,79.529,"LINESTRING (23.1603507 41.7195796, 23.1604851 41.7195154, 23.1612616 41.719376)",Струма,,,,
1148814078,unclassified,False,True,46.272999999999996,"LINESTRING (23.1603507 41.7195796, 23.1601149 41.7194299, 23.1598888 41.7193539)",,,,,
