osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,maxspeed
318923179,False,6,Стефан Стамболов,primary,False,10.672,"LINESTRING (24.1779906 42.6970545, 24.1781196 42.6970396)",,
149592936,False,,,residential,False,187.44400000000002,"LINESTRING (24.1779906 42.6970545, 24.1781154 42.6972038, 24.1797772 42.6980926)",,
"[318923178, 318923179, 319061660]",False,6,Стефан Стамболов,primary,True,42.352999999999994,"LINESTRING (24.1779906 42.6970545, 24.1778687 42.6970636, 24.1776829 42.6970725, 24.177475 42.6970917)",yes,
318923179,False,6,Стефан Стамболов,primary,False,73.6,"LINESTRING (24.1822539 42.6984567, 24.1825796 42.6990738)",,
149592811,False,,,residential,False,76.785,"LINESTRING (24.1822539 42.6984567, 24.1815506 42.6982961, 24.1813484 42.6982818)",,
318923179,False,6,Стефан Стамболов,primary,True,168.649,"LINESTRING (24.1822539 42.6984567, 24.1819582 42.6977335, 24.1817915 42.6974945, 24.181562 42.6973348, 24.1812291 42.6972448)",,
318923182,False,6,Цар Освободител,primary,False,118.553,"LINESTRING (24.1843079 42.7006204, 24.1854493 42.7012785)",,
318923182,False,6,Цар Освободител,primary,True,72.988,"LINESTRING (24.1843079 42.7006204, 24.1836346 42.7001891)",,
149592881,False,,,residential,False,102.07,"LINESTRING (24.1843079 42.7006204, 24.1840606 42.7008619, 24.1838807 42.7010654, 24.1837015 42.7014144)",,
"[30063952, 30063953]",False,,,residential,False,127.30100000000002,"LINESTRING (24.1806216 42.7010014, 24.1806399 42.7011602, 24.1806358 42.7011869, 24.1806081 42.7012185, 24.1805763 42.7012384, 24.1803276 42.7012958, 24.180291 42.7013086, 24.1802599 42.7013293, 24.1801767 42.7014805, 24.1800256 42.7014508, 24.1798615 42.7014266, 24.1795406 42.7014022)",,
"[149594685, 149592854]",False,,,residential,True,145.637,"LINESTRING (24.1806216 42.7010014, 24.1805628 42.7010094, 24.1805033 42.7009881, 24.1804545 42.7009455, 24.1803835 42.7003567, 24.1811591 42.7003361)",,
1016507162,False,,,residential,True,14.210999999999999,"LINESTRING (24.1806216 42.7010014, 24.1806756 42.7009809, 24.1807397 42.7009703, 24.180787 42.7009728)",,
30063950,False,,,residential,False,21.829,"LINESTRING (24.1809954 42.7011159, 24.1809926 42.7009196)",,
"[32803731, 149592683, 149592903]",False,,,residential,False,17.131,"LINESTRING (24.1809954 42.7011159, 24.1810404 42.7011114, 24.1811645 42.7011119, 24.1812044 42.7011088)",yes,
149594687,False,,,residential,False,145.53799999999998,"LINESTRING (24.1809954 42.7011159, 24.1809829 42.7012269, 24.1809361 42.7014017, 24.1804783 42.7021757, 24.1804187 42.7023455)",,
1016507161,False,,,residential,False,23.308,"LINESTRING (24.1809954 42.7011159, 24.180911 42.7010569, 24.180787 42.7009728)",,
256778559,True,,,residential,False,161.74,"LINESTRING (24.1811786 42.6998293, 24.1811454 42.6993637, 24.181043 42.6990121, 24.1807846 42.6987706, 24.1804382 42.6985742)",,50
"[256778560, 149592906, 149592675]",False,,бул. Цар Освободител,secondary,False,25.137,"LINESTRING (24.1811786 42.6998293, 24.1812332 42.6998326, 24.1814323 42.699843, 24.1814854 42.6998456)",yes,50
256778561,False,,бул. Цар Освободител,secondary,True,108.644,"LINESTRING (24.1811786 42.6998293, 24.1810635 42.6998344, 24.1806152 42.699866, 24.1803763 42.6998684, 24.1802029 42.6998741, 24.180059 42.6998714, 24.1798517 42.6998675)",,50
149592897,False,,Александър Стамболийски,residential,False,52.915,"LINESTRING (24.1798517 42.6998675, 24.1798692 42.6993918)",,
256778561,False,,бул. Цар Освободител,secondary,False,108.644,"LINESTRING (24.1798517 42.6998675, 24.180059 42.6998714, 24.1802029 42.6998741, 24.1803763 42.6998684, 24.1806152 42.699866, 24.1810635 42.6998344, 24.1811786 42.6998293)",,50
"[256778561, 149592882]",False,,бул. Цар Освободител,secondary,True,154.22199999999998,"LINESTRING (24.1798517 42.6998675, 24.1795853 42.6998471, 24.179256 42.699816, 24.1788225 42.6997902, 24.1785404 42.6997815, 24.1782159 42.6998038, 24.1779794 42.6998485)",,50
149592658,False,,Княз Момчил Пирдопски,tertiary,False,139.596,"LINESTRING (24.1827195 42.7029759, 24.1843473 42.7033568)",,50
149592658,False,,Княз Момчил Пирдопски,tertiary,True,41.894,"LINESTRING (24.1827195 42.7029759, 24.1822654 42.702801)",,50
149592928,False,,,residential,False,93.96300000000001,"LINESTRING (24.1827195 42.7029759, 24.1827078 42.7031868, 24.182782 42.7038184)",,
149592658,False,,Княз Момчил Пирдопски,tertiary,False,37.499,"LINESTRING (24.1812231 42.7026288, 24.1816756 42.7026849)",,50
149592658,False,,Княз Момчил Пирдопски,tertiary,True,57.373,"LINESTRING (24.1812231 42.7026288, 24.1805313 42.7027169)",,50
149592867,False,,,residential,True,152.142,"LINESTRING (24.1812231 42.7026288, 24.181834 42.7039213)",,
149592658,False,,Княз Момчил Пирдопски,tertiary,False,57.373,"LINESTRING (24.1805313 42.7027169, 24.1812231 42.7026288)",,50
149592664,False,,,residential,False,147.87900000000002,"LINESTRING (24.1805313 42.7027169, 24.1805784 42.7029163, 24.1809035 42.7035276, 24.1810671 42.7039832)",,
149592664,False,,,residential,True,188.921,"LINESTRING (24.1805313 42.7027169, 24.1805386 42.7025535, 24.1805501 42.7024622, 24.1805917 42.7023479, 24.1806801 42.7021586, 24.1811027 42.701453, 24.1811864 42.7012624, 24.1812044 42.7011088)",,
"[149592705, 149592915]",False,,Панагюрско Шосе,tertiary,"[False, True]",33.307,"LINESTRING (24.1805313 42.7027169, 24.1803947 42.7026685, 24.180148 42.7026184)",yes,
149592902,False,,,residential,True,27.311,"LINESTRING (24.1770197 42.7014551, 24.1773433 42.7013937)",,
149592902,False,,,residential,False,103.997,"LINESTRING (24.1770197 42.7014551, 24.1763179 42.7015824, 24.1758451 42.7017886)",,
319061662,False,,Панагюрско Шосе,tertiary,False,106.594,"LINESTRING (24.1770197 42.7014551, 24.1764106 42.7007137, 24.1763227 42.7006474)",,50
319061662,False,,Панагюрско Шосе,tertiary,True,85.503,"LINESTRING (24.1770197 42.7014551, 24.1772259 42.7019475, 24.1772934 42.7020626, 24.1773898 42.7021697)",,50
149592882,False,,бул. Цар Освободител,secondary,False,125.183,"LINESTRING (24.1763227 42.7006474, 24.1764495 42.7005852, 24.177271 42.7001768, 24.1776036 42.7000305)",,
149592882,False,,бул. Цар Освободител,secondary,True,97.807,"LINESTRING (24.1763227 42.7006474, 24.1762483 42.7006807, 24.1753848 42.7010929, 24.1753182 42.7011256)",,
319061662,False,,Панагюрско Шосе,tertiary,False,98.842,"LINESTRING (24.1763227 42.7006474, 24.1762386 42.7005738, 24.1756797 42.6998957)",,50
319061662,False,,Панагюрско Шосе,tertiary,True,106.594,"LINESTRING (24.1763227 42.7006474, 24.1764106 42.7007137, 24.1770197 42.7014551)",,50
149592852,False,,Княз Александър Батенберг,residential,True,70.551,"LINESTRING (24.1792684 42.7025712, 24.1794747 42.7019551)",,50
149592915,False,,Панагюрско Шосе,tertiary,True,45.459,"LINESTRING (24.1792684 42.7025712, 24.1798245 42.70256)",,
319061661,False,,Княз Александър Батенберг,tertiary,False,183.45,"LINESTRING (24.1792684 42.7025712, 24.1790096 42.70421)",,50
319061662,False,,Панагюрско Шосе,tertiary,False,61.693000000000005,"LINESTRING (24.1792684 42.7025712, 24.1789849 42.7025979, 24.1785169 42.7026221)",,50
149592892,False,,,residential,True,101.509,"LINESTRING (24.1784331 42.7026219, 24.1779391 42.7034595)",,
319061662,False,,Панагюрско Шосе,tertiary,False,69.356,"LINESTRING (24.1784331 42.7026219, 24.1776764 42.7023394)",,50
319061662,False,,Панагюрско Шосе,tertiary,True,6.848,"LINESTRING (24.1784331 42.7026219, 24.1785169 42.7026221)",,50
149592685,False,,,residential,False,128.552,"LINESTRING (24.1776764 42.7023394, 24.1765624 42.7031557)",,
319061662,False,,Панагюрско Шосе,tertiary,False,30.076,"LINESTRING (24.1776764 42.7023394, 24.1773898 42.7021697)",,50
319061662,False,,Панагюрско Шосе,tertiary,True,69.356,"LINESTRING (24.1776764 42.7023394, 24.1784331 42.7026219)",,50
149592829,False,,,residential,True,90.917,"LINESTRING (24.1773898 42.7021697, 24.1763142 42.7023788)",,
319061662,False,,Панагюрско Шосе,tertiary,True,30.076,"LINESTRING (24.1773898 42.7021697, 24.1776764 42.7023394)",,50
319061662,False,,Панагюрско Шосе,tertiary,False,85.503,"LINESTRING (24.1773898 42.7021697, 24.1772934 42.7020626, 24.1772259 42.7019475, 24.1770197 42.7014551)",,50
30063956,False,,,residential,False,91.815,"LINESTRING (24.180148 42.7026184, 24.1799938 42.7034363)",,
149592915,False,,Панагюрско Шосе,tertiary,False,27.221,"LINESTRING (24.180148 42.7026184, 24.1798245 42.70256)",,
"[149592705, 149592915]",False,,Панагюрско Шосе,tertiary,"[False, True]",33.307,"LINESTRING (24.180148 42.7026184, 24.1803947 42.7026685, 24.1805313 42.7027169)",yes,
30063956,False,,,residential,True,42.633,"LINESTRING (24.1790096 42.70421, 24.1794445 42.7039982)",,
319061661,False,,Княз Александър Батенберг,tertiary,True,183.45,"LINESTRING (24.1790096 42.70421, 24.1792684 42.7025712)",,50
319061661,False,,Княз Александър Батенберг,tertiary,False,94.428,"LINESTRING (24.1790096 42.70421, 24.1788942 42.704311, 24.1786098 42.7049972)",,50
149592931,False,,,residential,True,44.206,"LINESTRING (24.1785585 42.7051209, 24.1780178 42.705134)",,
319061661,False,,Княз Александър Батенберг,tertiary,True,14.379,"LINESTRING (24.1785585 42.7051209, 24.1786098 42.7049972)",,50
30063956,False,,,residential,False,40.912,"LINESTRING (24.1798508 42.7037832, 24.1794445 42.7039982)",,
30063956,False,,,residential,True,40.951,"LINESTRING (24.1798508 42.7037832, 24.1799373 42.703679, 24.1799938 42.7034363)",,
149592898,False,,,residential,True,138.871,"LINESTRING (24.1798508 42.7037832, 24.1799978 42.7038172, 24.1802737 42.7049346)",,
149592852,False,,Княз Александър Батенберг,residential,False,61.715,"LINESTRING (24.1795406 42.7014022, 24.1794747 42.7019551)",,50
"[30063952, 30063953]",False,,,residential,True,127.30099999999999,"LINESTRING (24.1795406 42.7014022, 24.1798615 42.7014266, 24.1800256 42.7014508, 24.1801767 42.7014805, 24.1802599 42.7013293, 24.180291 42.7013086, 24.1803276 42.7012958, 24.1805763 42.7012384, 24.1806081 42.7012185, 24.1806358 42.7011869, 24.1806399 42.7011602, 24.1806216 42.7010014)",,
"[260157084, 149592852]",False,,Княз Александър Батенберг,residential,True,234.93099999999998,"LINESTRING (24.1795406 42.7014022, 24.1795073 42.7011016, 24.179488 42.7010617, 24.1794514 42.7010457, 24.1794048 42.7010433, 24.1788683 42.7011466, 24.1788053 42.7011334, 24.1787427 42.7010825, 24.1786341 42.7009792, 24.1786214 42.7009432, 24.1785575 42.7004989, 24.1785279 42.7004671, 24.1784787 42.7004441, 24.1778258 42.7004995)",,50
149592707,False,,,residential,False,196.883,"LINESTRING (24.1817209 42.7009146, 24.1816756 42.7026849)",,
149592903,False,,,residential,False,118.248,"LINESTRING (24.1817209 42.7009146, 24.1829964 42.7004124)",,
149592903,False,,,residential,True,47.622,"LINESTRING (24.1817209 42.7009146, 24.1813134 42.7010857, 24.1812044 42.7011088)",,
149592858,False,,,residential,False,88.218,"LINESTRING (24.1829964 42.7004124, 24.1828276 42.701196)",,
149592903,False,,,residential,False,37.828,"LINESTRING (24.1829964 42.7004124, 24.1831121 42.700083)",,
149592903,False,,,residential,True,118.248,"LINESTRING (24.1829964 42.7004124, 24.1817209 42.7009146)",,
318923182,False,6,Цар Освободител,primary,False,72.988,"LINESTRING (24.1836346 42.7001891, 24.1843079 42.7006204)",,
1016507170,False,,Цар Освободител,secondary,False,44.298,"LINESTRING (24.1836346 42.7001891, 24.1831121 42.700083)",,50
1016507172,False,6,Стефан Стамболов,primary,True,24.965,"LINESTRING (24.1836346 42.7001891, 24.1834621 42.7000038)",,
