osmid,name,highway,oneway,reversed,length,maxspeed,geometry,access,bridge,lanes,ref,width,tunnel
24936096,Здравец,residential,False,False,79.607,,"LINESTRING (23.200748 42.7671243, 23.1999064 42.7667626)",,,,,,
31001131,Янтра,residential,False,False,65.424,,"LINESTRING (23.200748 42.7671243, 23.2011258 42.7666054)",,,,,,
31001131,Янтра,residential,False,True,69.372,,"LINESTRING (23.200748 42.7671243, 23.2002951 42.7676522)",,,,,,
24936122,Струма,residential,False,False,154.875,,"LINESTRING (23.2008335 42.7655474, 23.1999064 42.7667626)",,,,,,
24936125,Бор,residential,False,False,121.186,,"LINESTRING (23.2008335 42.7655474, 23.1996845 42.7648573)",,,,,,
24936125,Бор,residential,False,True,48.285,,"LINESTRING (23.2008335 42.7655474, 23.2013026 42.7658119)",,,,,,
24936096,Здравец,residential,False,False,105.776,,"LINESTRING (23.1999064 42.7667626, 23.1987731 42.7663014)",,,,,,
24936096,Здравец,residential,False,True,79.607,,"LINESTRING (23.1999064 42.7667626, 23.200748 42.7671243)",,,,,,
24936122,Струма,residential,False,False,167.537,,"LINESTRING (23.1999064 42.7667626, 23.1989243 42.7680856)",,,,,,
24936122,Струма,residential,False,True,154.875,,"LINESTRING (23.1999064 42.7667626, 23.2008335 42.7655474)",,,,,,
24936101,Явор,residential,False,False,101.611,,"LINESTRING (23.1989243 42.7680856, 23.1978814 42.7675867)",,,,,,
24936122,Струма,residential,False,True,167.537,,"LINESTRING (23.1989243 42.7680856, 23.1999064 42.7667626)",,,,,,
24936125,Бор,residential,False,False,48.285,,"LINESTRING (23.2013026 42.7658119, 23.2008335 42.7655474)",,,,,,
"[24936132, 206661876]",Иглика,residential,False,"[False, True]",116.583,,"LINESTRING (23.2013026 42.7658119, 23.2011226 42.7660256, 23.20078 42.7664671, 23.2011258 42.7666054)",,,,,,
24936125,Бор,residential,False,True,136.312,,"LINESTRING (23.1976674 42.763682, 23.1981783 42.7639554, 23.1985091 42.7641323, 23.1990025 42.7644179)",,,,,,
32399518,бул. Европа,secondary,False,False,116.93199999999999,50,"LINESTRING (23.1976674 42.763682, 23.1976266 42.7637487, 23.1973721 42.764165, 23.1973238 42.7642441, 23.1971873 42.7644674, 23.1970809 42.7646414)",,,,,,
32399518,бул. Европа,secondary,False,True,97.07900000000001,50,"LINESTRING (23.1976674 42.763682, 23.1978306 42.7634225, 23.1978759 42.7633707, 23.1979327 42.7633197, 23.1980164 42.7632621, 23.198114 42.7632037, 23.1984177 42.7630292)",,,,,,
31001131,Янтра,residential,False,False,69.372,,"LINESTRING (23.2002951 42.7676522, 23.200748 42.7671243)",,,,,,
24936096,Здравец,residential,False,False,38.898,,"LINESTRING (23.1978987 42.7659487, 23.1974797 42.7657821)",,,,,,
24936096,Здравец,residential,False,True,81.443,,"LINESTRING (23.1978987 42.7659487, 23.1987731 42.7663014)",,,,,,
24936141,Момина сълза,residential,False,False,158.866,,"LINESTRING (23.1978987 42.7659487, 23.1968877 42.7671695)",,,,,,
24936101,Явор,residential,False,False,38.307,,"LINESTRING (23.1968877 42.7671695, 23.1964914 42.766985)",,,,,,
24936101,Явор,residential,False,True,93.444,,"LINESTRING (23.1968877 42.7671695, 23.1978814 42.7675867)",,,,,,
24936141,Момина сълза,residential,False,True,158.866,,"LINESTRING (23.1968877 42.7671695, 23.1978987 42.7659487)",,,,,,
24936096,Здравец,residential,False,False,83.947,,"LINESTRING (23.1974797 42.7657821, 23.1965506 42.7654585)",,,,,,
24936096,Здравец,residential,False,True,38.898,,"LINESTRING (23.1974797 42.7657821, 23.1978987 42.7659487)",,,,,,
24936158,Снежанка,residential,False,False,156.213,,"LINESTRING (23.1974797 42.7657821, 23.1972293 42.7661006, 23.1964914 42.766985)",,,,,,
24936101,Явор,residential,False,False,23.731,,"LINESTRING (23.1964914 42.766985, 23.1962377 42.7668808)",,,,,,
24936101,Явор,residential,False,True,38.307,,"LINESTRING (23.1964914 42.766985, 23.1968877 42.7671695)",,,,,,
24936158,Снежанка,residential,False,False,84.301,,"LINESTRING (23.1964914 42.766985, 23.1960568 42.7675574, 23.1960119 42.7676548)",,,,,,
24936158,Снежанка,residential,False,True,156.213,,"LINESTRING (23.1964914 42.766985, 23.1972293 42.7661006, 23.1974797 42.7657821)",,,,,,
24936102,Искър,residential,False,False,56.467,,"LINESTRING (23.1960119 42.7676548, 23.1954091 42.7674057)",,,,,,
24936102,Искър,residential,False,True,32.003,,"LINESTRING (23.1960119 42.7676548, 23.1963474 42.7678037)",,,,,,
24936158,Снежанка,residential,False,True,84.301,,"LINESTRING (23.1960119 42.7676548, 23.1960568 42.7675574, 23.1964914 42.766985)",,,,,,
24936167,Любен Каравелов,residential,False,False,101.706,,"LINESTRING (23.1986967 42.7628503, 23.1995791 42.763496)",,,,,,
625172673,бул. Европа,secondary,False,False,30.241,50,"LINESTRING (23.1986967 42.7628503, 23.1984177 42.7630292)",,yes,2,,,
206624686,бул. Европа,secondary,False,True,126.456,50,"LINESTRING (23.1986967 42.7628503, 23.1992016 42.7625457, 23.1998251 42.7621695, 23.1998935 42.7621283)",,,2,,,
24936102,Искър,residential,False,False,32.003,,"LINESTRING (23.1963474 42.7678037, 23.1960119 42.7676548)",,,,,,
24936102,Искър,residential,False,True,89.075,,"LINESTRING (23.1963474 42.7678037, 23.1972777 42.7682224)",,,,,,
24936164,Рила,residential,False,False,44.861,,"LINESTRING (23.1963474 42.7678037, 23.196094 42.7681617)",,,,,,
24936238,Неофит Рилски,residential,False,False,105.931,,"LINESTRING (23.2027868 42.764882, 23.2026443 42.7639351)",,,,,,
24936238,Неофит Рилски,residential,False,True,61.828,,"LINESTRING (23.2027868 42.764882, 23.2028283 42.7654372)",,,,,,
24936167,Любен Каравелов,residential,False,False,100.729,,"LINESTRING (23.2004815 42.7641047, 23.2013659 42.7647364)",,,,,,
24936222,Люлин,residential,False,True,137.354,,"LINESTRING (23.2004815 42.7641047, 23.2017613 42.7633028)",,,,,,
24936167,Любен Каравелов,residential,False,True,100.04100000000001,,"LINESTRING (23.2004815 42.7641047, 23.1995967 42.7635088, 23.1995791 42.763496)",,,,,,
24936167,Любен Каравелов,residential,False,True,100.729,,"LINESTRING (23.2013659 42.7647364, 23.2004815 42.7641047)",,,,,,
24936226,Генерал Гурко,residential,False,False,137.223,,"LINESTRING (23.2013659 42.7647364, 23.2026443 42.7639351)",,,,,,
24936167,Любен Каравелов,residential,False,False,144.005,,"LINESTRING (23.2013659 42.7647364, 23.2017203 42.7649879, 23.2018874 42.7650919, 23.2021478 42.7651944, 23.2028283 42.7654372)",,,,,,
24936238,Неофит Рилски,residential,False,False,61.828,,"LINESTRING (23.2028283 42.7654372, 23.2027868 42.764882)",,,,,,
24936167,Любен Каравелов,residential,False,True,144.005,,"LINESTRING (23.2028283 42.7654372, 23.2021478 42.7651944, 23.2018874 42.7650919, 23.2017203 42.7649879, 23.2013659 42.7647364)",,,,,,
24936222,Люлин,residential,False,False,63.707,,"LINESTRING (23.2023834 42.7629569, 23.2017613 42.7633028)",,,,,,
24936222,Люлин,residential,False,True,38.147,,"LINESTRING (23.2023834 42.7629569, 23.2027181 42.7627175)",,,,,,
"[247306929, 24936238]",Неофит Рилски,residential,False,True,115.25299999999999,,"LINESTRING (23.2023834 42.7629569, 23.2026043 42.7631558, 23.2026443 42.7639351)",,,,,,
24936219,Георги Сава Раковски,residential,False,False,139.117,,"LINESTRING (23.2008739 42.7626826, 23.1995791 42.763496)",,,,,,
24936219,Георги Сава Раковски,residential,False,True,118.553,,"LINESTRING (23.2008739 42.7626826, 23.2020248 42.7620324)",,,,,,
24936250,Александър Стамболийски,residential,False,False,100.02,,"LINESTRING (23.2008739 42.7626826, 23.2017613 42.7633028)",,,,,,
24936250,Александър Стамболийски,residential,False,True,98.703,,"LINESTRING (23.2008739 42.7626826, 23.2000076 42.7620634)",,,,,,
24936222,Люлин,residential,False,False,137.354,,"LINESTRING (23.2017613 42.7633028, 23.2004815 42.7641047)",,,,,,
24936222,Люлин,residential,False,True,63.707,,"LINESTRING (23.2017613 42.7633028, 23.2023834 42.7629569)",,,,,,
24936250,Александър Стамболийски,residential,False,False,100.694,,"LINESTRING (23.2017613 42.7633028, 23.2026443 42.7639351)",,,,,,
24936250,Александър Стамболийски,residential,False,True,100.02,,"LINESTRING (23.2017613 42.7633028, 23.2008739 42.7626826)",,,,,,
24936226,Генерал Гурко,residential,False,True,137.223,,"LINESTRING (23.2026443 42.7639351, 23.2013659 42.7647364)",,,,,,
24936238,Неофит Рилски,residential,False,True,105.931,,"LINESTRING (23.2026443 42.7639351, 23.2027868 42.764882)",,,,,,
24936250,Александър Стамболийски,residential,False,True,100.694,,"LINESTRING (23.2026443 42.7639351, 23.2017613 42.7633028)",,,,,,
"[247306929, 24936238]",Неофит Рилски,residential,False,False,115.25299999999999,,"LINESTRING (23.2026443 42.7639351, 23.2026043 42.7631558, 23.2023834 42.7629569)",,,,,,
24936219,Георги Сава Раковски,residential,False,False,90.738,,"LINESTRING (23.2028825 42.7615134, 23.2023573 42.7618312, 23.2020248 42.7620324)",,,,,,
24936258,Христо Ботев,residential,False,False,101.47699999999999,,"LINESTRING (23.2028825 42.7615134, 23.2021585 42.7608681, 23.2020922 42.760809)",,,,,,
24936258,Христо Ботев,residential,False,True,101.47699999999999,,"LINESTRING (23.2020922 42.760809, 23.2021585 42.7608681, 23.2028825 42.7615134)",,,,,,
30999787,Захари Стоянов,residential,False,False,111.294,,"LINESTRING (23.2020922 42.760809, 23.2020325 42.7607538, 23.2012446 42.7600251)",,,,,,
206624686,бул. Европа,secondary,False,False,84.90299999999999,50,"LINESTRING (23.2020922 42.760809, 23.2020316 42.7608454, 23.2012875 42.7612927)",,,2,,,
24936261,Н.Й.Вапцаров,residential,False,False,101.923,,"LINESTRING (23.2012875 42.7612927, 23.2020248 42.7620324)",,,,,,
206624686,бул. Европа,secondary,False,False,135.137,50,"LINESTRING (23.2012875 42.7612927, 23.2000076 42.7620634)",,,2,,,
206624686,бул. Европа,secondary,False,True,84.90299999999999,50,"LINESTRING (23.2012875 42.7612927, 23.2020316 42.7608454, 23.2020922 42.760809)",,,2,,,
24936219,Георги Сава Раковски,residential,False,False,118.553,,"LINESTRING (23.2020248 42.7620324, 23.2008739 42.7626826)",,,,,,
24936261,Н.Й.Вапцаров,residential,False,False,59.263,,"LINESTRING (23.2020248 42.7620324, 23.2024535 42.7624625)",,,,,,
24936261,Н.Й.Вапцаров,residential,False,True,101.923,,"LINESTRING (23.2020248 42.7620324, 23.2012875 42.7612927)",,,,,,
24936219,Георги Сава Раковски,residential,False,True,90.738,,"LINESTRING (23.2020248 42.7620324, 23.2023573 42.7618312, 23.2028825 42.7615134)",,,,,,
24936222,Люлин,residential,False,False,38.147,,"LINESTRING (23.2027181 42.7627175, 23.2023834 42.7629569)",,,,,,
24936261,Н.Й.Вапцаров,residential,False,True,35.645,,"LINESTRING (23.2027181 42.7627175, 23.2024535 42.7624625)",,,,,,
32399518,бул. Европа,secondary,False,False,100.644,50,"LINESTRING (23.1970809 42.7646414, 23.1965506 42.7654585)",,,,,,
726533888,,residential,False,False,71.594,50,"LINESTRING (23.1970809 42.7646414, 23.1962994 42.7649336)",,,2,,,
31001154,Мура,residential,False,False,137.18900000000002,,"LINESTRING (23.1970809 42.7646414, 23.1969023 42.7646268, 23.1964705 42.7643209, 23.196401 42.7642717, 23.1958223 42.7638617)",,,,,,
32399518,бул. Европа,secondary,False,True,116.93199999999999,50,"LINESTRING (23.1970809 42.7646414, 23.1971873 42.7644674, 23.1973238 42.7642441, 23.1973721 42.764165, 23.1976266 42.7637487, 23.1976674 42.763682)",,,,,,
206652510,6-ти септември,residential,False,True,76.475,,"LINESTRING (23.1934099 42.7620476, 23.1940639 42.7615552)",,,,,,
31001154,Мура,residential,False,True,282.241,,"LINESTRING (23.1934099 42.7620476, 23.1948418 42.7631272, 23.1954137 42.7635465, 23.1958147 42.7638405, 23.1958223 42.7638617)",,,,,,
206652510,6-ти септември,residential,False,False,126.868,,"LINESTRING (23.1934099 42.7620476, 23.19289 42.7624349, 23.1923145 42.7628569)",,,,,,
23087614,Гурмазовско шосе,tertiary,False,False,149.401,50,"LINESTRING (23.1965122 42.7616369, 23.1959344 42.7612147, 23.1952151 42.7606891)",,,2,638,8,
23087614,Гурмазовско шосе,tertiary,False,True,219.47,50,"LINESTRING (23.1965122 42.7616369, 23.1965504 42.7616648, 23.197077 42.7620496, 23.1976945 42.7625007, 23.1980267 42.7627435, 23.1981458 42.7628306, 23.1984177 42.7630292)",,,2,638,8,
31001169,8-ми март,unclassified,False,False,284.87300000000005,,"LINESTRING (23.1965122 42.7616369, 23.1957285 42.7621936, 23.1952849 42.7625083, 23.1940639 42.7615552)",,,,,,
206652510,6-ти септември,residential,False,False,76.475,,"LINESTRING (23.1940639 42.7615552, 23.1934099 42.7620476)",,,,,,
206652510,6-ти септември,residential,False,True,40.377,,"LINESTRING (23.1940639 42.7615552, 23.1944093 42.7612953)",,,,,,
31001169,8-ми март,unclassified,False,True,284.87300000000005,,"LINESTRING (23.1940639 42.7615552, 23.1952849 42.7625083, 23.1957285 42.7621936, 23.1965122 42.7616369)",,,,,,
206643672,,residential,False,False,93.304,,"LINESTRING (23.2012446 42.7600251, 23.2003619 42.7605581)",,,,,,
30999787,Захари Стоянов,residential,False,True,111.294,,"LINESTRING (23.2012446 42.7600251, 23.2020325 42.7607538, 23.2020922 42.760809)",,,,,,
24936261,Н.Й.Вапцаров,residential,False,False,35.645,,"LINESTRING (23.2024535 42.7624625, 23.2027181 42.7627175)",,,,,,
24936261,Н.Й.Вапцаров,residential,False,True,59.263,,"LINESTRING (23.2024535 42.7624625, 23.2020248 42.7620324)",,,,,,
206624686,бул. Европа,secondary,False,True,11.783,50,"LINESTRING (23.1998935 42.7621283, 23.2000076 42.7620634)",,,2,,,
206624686,бул. Европа,secondary,False,False,126.45599999999999,50,"LINESTRING (23.1998935 42.7621283, 23.1998251 42.7621695, 23.1992016 42.7625457, 23.1986967 42.7628503)",,,2,,,
206643672,,residential,False,True,252.15099999999998,,"LINESTRING (23.1998935 42.7621283, 23.1998184 42.762066, 23.1990357 42.761416, 23.1991108 42.7612742, 23.2000147 42.7607583, 23.2003619 42.7605581)",,,,,,
206643672,,residential,False,True,93.304,,"LINESTRING (23.2003619 42.7605581, 23.2012446 42.7600251)",,,,,,
206646740,Асен Йорданов,residential,False,True,113.244,,"LINESTRING (23.2003619 42.7605581, 23.1995117 42.7597534)",,,,,,
206643672,,residential,False,False,252.15099999999998,,"LINESTRING (23.2003619 42.7605581, 23.2000147 42.7607583, 23.1991108 42.7612742, 23.1990357 42.761416, 23.1998184 42.762066, 23.1998935 42.7621283)",,,,,,
206652510,6-ти септември,residential,False,True,126.868,,"LINESTRING (23.1923145 42.7628569, 23.19289 42.7624349, 23.1934099 42.7620476)",,,,,,
206652511,9-ти май,unclassified,False,False,464.35099999999994,,"LINESTRING (23.1923145 42.7628569, 23.1918963 42.7626187, 23.1917608 42.762508, 23.1916791 42.7623542, 23.1916341 42.7622012, 23.1915557 42.7616897, 23.1915507 42.7610971, 23.1915875 42.7609942, 23.1917009 42.7608662, 23.1917881 42.7607577, 23.1922022 42.7604118, 23.1935321 42.7594593)",,,,,,
206652511,9-ти май,unclassified,False,True,284.846,,"LINESTRING (23.1923145 42.7628569, 23.1941071 42.7640188, 23.1946608 42.7643777, 23.1948902 42.7645808)",,,,,,
206652510,6-ти септември,residential,False,False,94.187,,"LINESTRING (23.1952151 42.7606891, 23.1944093 42.7612953)",,,,,,
23087614,Гурмазовско шосе,tertiary,False,False,193.852,50,"LINESTRING (23.1952151 42.7606891, 23.1945354 42.7601924, 23.1935321 42.7594593)",,,2,638,8,
23087614,Гурмазовско шосе,tertiary,False,True,149.401,50,"LINESTRING (23.1952151 42.7606891, 23.1959344 42.7612147, 23.1965122 42.7616369)",,,2,638,8,
247323793,,residential,False,False,106.955,50,"LINESTRING (23.1962994 42.7649336, 23.1953063 42.7643062)",,,2,,,
726533888,,residential,False,True,71.594,50,"LINESTRING (23.1962994 42.7649336, 23.1970809 42.7646414)",,,2,,,
206653902,,residential,False,True,61.459999999999994,,"LINESTRING (23.1962994 42.7649336, 23.1961569 42.7650321, 23.1961063 42.7650767, 23.1958439 42.7653701)",,,,,,
206653901,9-ти май,residential,False,False,58.521,,"LINESTRING (23.1958439 42.7653701, 23.1965506 42.7654585)",,,,,,
206653901,9-ти май,residential,False,True,117.321,,"LINESTRING (23.1958439 42.7653701, 23.1948902 42.7645808)",,,,,,
206653902,,residential,False,False,61.46,,"LINESTRING (23.1958439 42.7653701, 23.1961063 42.7650767, 23.1961569 42.7650321, 23.1962994 42.7649336)",,,,,,
"[206653976, 206653974]","['Пирин', 'Акация']",residential,False,False,322.332,,"LINESTRING (23.1958439 42.7653701, 23.1945433 42.7661497, 23.1938352 42.7665968, 23.1938339 42.7666735, 23.1946442 42.7673539)",,,,,,
247323793,,residential,False,True,64.941,50,"LINESTRING (23.1958223 42.7638617, 23.1953063 42.7643062)",,,2,,,
31001154,Мура,residential,False,False,282.241,,"LINESTRING (23.1958223 42.7638617, 23.1958147 42.7638405, 23.1954137 42.7635465, 23.1948418 42.7631272, 23.1934099 42.7620476)",,,,,,
31001154,Мура,residential,False,True,137.189,,"LINESTRING (23.1958223 42.7638617, 23.196401 42.7642717, 23.1964705 42.7643209, 23.1969023 42.7646268, 23.1970809 42.7646414)",,,,,,
206653901,9-ти май,residential,False,False,117.321,,"LINESTRING (23.1948902 42.7645808, 23.1958439 42.7653701)",,,,,,
206652511,9-ти май,unclassified,False,False,284.846,,"LINESTRING (23.1948902 42.7645808, 23.1946608 42.7643777, 23.1941071 42.7640188, 23.1923145 42.7628569)",,,,,,
206653729,,residential,False,True,49.099999999999994,,"LINESTRING (23.1948902 42.7645808, 23.1951945 42.7642995, 23.1953063 42.7643062)",,,,,,
247323793,,residential,False,False,64.941,50,"LINESTRING (23.1953063 42.7643062, 23.1958223 42.7638617)",,,2,,,
247323793,,residential,False,True,106.955,50,"LINESTRING (23.1953063 42.7643062, 23.1962994 42.7649336)",,,2,,,
206653729,,residential,False,False,49.099999999999994,,"LINESTRING (23.1953063 42.7643062, 23.1951945 42.7642995, 23.1948902 42.7645808)",,,,,,
32399518,бул. Европа,secondary,False,True,30.561,50,"LINESTRING (23.1946442 42.7673539, 23.1949322 42.7671783)",,,,,,
32399518,бул. Европа,secondary,False,False,98.012,50,"LINESTRING (23.1946442 42.7673539, 23.1941866 42.7676351, 23.1937234 42.7679196)",,,,,,
"[206653976, 206653974]","['Пирин', 'Акация']",residential,False,True,322.332,,"LINESTRING (23.1946442 42.7673539, 23.1938339 42.7666735, 23.1938352 42.7665968, 23.1945433 42.7661497, 23.1958439 42.7653701)",,,,,,
24936101,Явор,residential,False,False,49.534,,"LINESTRING (23.1962377 42.7668808, 23.1957168 42.7666523)",,,,,,
24936101,Явор,residential,False,True,23.731,,"LINESTRING (23.1962377 42.7668808, 23.1964914 42.766985)",,,,,,
206655847,Кипарис,residential,False,False,89.84800000000001,,"LINESTRING (23.1962377 42.7668808, 23.1955007 42.7673078, 23.1954091 42.7674057)",,,,,,
24936102,Искър,residential,False,False,7.677,,"LINESTRING (23.1954091 42.7674057, 23.1953244 42.7673757)",,,,,,
24936102,Искър,residential,False,True,56.467,,"LINESTRING (23.1954091 42.7674057, 23.1960119 42.7676548)",,,,,,
206655847,Кипарис,residential,False,True,89.84800000000001,,"LINESTRING (23.1954091 42.7674057, 23.1955007 42.7673078, 23.1962377 42.7668808)",,,,,,
206656548,Роза,residential,False,False,49.673,,"LINESTRING (23.1955744 42.7679292, 23.196094 42.7681617)",,,,,,
"[206656273, 206656548]",Роза,residential,False,True,89.221,,"LINESTRING (23.1955744 42.7679292, 23.1950799 42.7677069, 23.1953244 42.7673757)",,,,,,
24936164,Рила,residential,False,True,44.861,,"LINESTRING (23.196094 42.7681617, 23.1963474 42.7678037)",,,,,,
206656548,Роза,residential,False,True,49.673,,"LINESTRING (23.196094 42.7681617, 23.1955744 42.7679292)",,,,,,
24936110,Беласица,residential,False,True,49.885,,"LINESTRING (23.2007155 42.7645958, 23.2002868 42.7642761)",yes,,,,,
24936110,Беласица,residential,False,False,49.885,,"LINESTRING (23.2002868 42.7642761, 23.2007155 42.7645958)",yes,,,,,
24936110,Беласица,residential,False,True,69.937,,"LINESTRING (23.2002868 42.7642761, 23.1996683 42.7638409)",yes,,,,,
206657627,,residential,False,False,81.204,,"LINESTRING (23.2002868 42.7642761, 23.1996845 42.7648573)",yes,,,,,
24936110,Беласица,residential,False,False,69.937,,"LINESTRING (23.1996683 42.7638409, 23.2002868 42.7642761)",yes,,,,,
24936110,Беласица,residential,False,True,136.29899999999998,,"LINESTRING (23.1996683 42.7638409, 23.1993818 42.7636404, 23.1984177 42.7630292)",yes,,,,,
206657626,,residential,False,False,84.089,,"LINESTRING (23.1996683 42.7638409, 23.1994121 42.764059, 23.1990025 42.7644179)",,,,,,
24936125,Бор,residential,False,True,74.073,,"LINESTRING (23.1990025 42.7644179, 23.1996845 42.7648573)",,,,,,
24936125,Бор,residential,False,False,136.31199999999998,,"LINESTRING (23.1990025 42.7644179, 23.1985091 42.7641323, 23.1981783 42.7639554, 23.1976674 42.763682)",,,,,,
206657626,,residential,False,True,84.089,,"LINESTRING (23.1990025 42.7644179, 23.1994121 42.764059, 23.1996683 42.7638409)",,,,,,
31001131,Янтра,residential,False,True,65.424,,"LINESTRING (23.2011258 42.7666054, 23.200748 42.7671243)",,,,,,
"[24936132, 206661876]",Иглика,residential,False,"[False, True]",116.58300000000001,,"LINESTRING (23.2011258 42.7666054, 23.20078 42.7664671, 23.2011226 42.7660256, 23.2013026 42.7658119)",,,,,,
23087614,Гурмазовско шосе,tertiary,False,True,193.852,50,"LINESTRING (23.1935321 42.7594593, 23.1945354 42.7601924, 23.1952151 42.7606891)",,,2,638,8,
206652511,9-ти май,unclassified,False,True,464.35099999999994,,"LINESTRING (23.1935321 42.7594593, 23.1922022 42.7604118, 23.1917881 42.7607577, 23.1917009 42.7608662, 23.1915875 42.7609942, 23.1915507 42.7610971, 23.1915557 42.7616897, 23.1916341 42.7622012, 23.1916791 42.7623542, 23.1917608 42.762508, 23.1918963 42.7626187, 23.1923145 42.7628569)",,,,,,
206646661,Добри Чинтулов,residential,False,False,45.777,,"LINESTRING (23.1990826 42.7600184, 23.1995117 42.7597534)",,,,,,
206646661,Добри Чинтулов,residential,False,True,45.777,,"LINESTRING (23.1995117 42.7597534, 23.1990826 42.7600184)",,,,,,
206646740,Асен Йорданов,residential,False,False,113.244,,"LINESTRING (23.1995117 42.7597534, 23.2003619 42.7605581)",,,,,,
24936101,Явор,residential,False,True,49.534,,"LINESTRING (23.1957168 42.7666523, 23.1962377 42.7668808)",,,,,,
32399518,бул. Европа,secondary,False,False,86.735,50,"LINESTRING (23.1957168 42.7666523, 23.1949322 42.7671783)",,,,,,
32399518,бул. Европа,secondary,False,True,150.00900000000001,50,"LINESTRING (23.1957168 42.7666523, 23.1957961 42.7665912, 23.1958666 42.7665331, 23.195921 42.7664711, 23.1965506 42.7654585)",,,,,,
24936102,Искър,residential,False,False,38.817,,"LINESTRING (23.1953244 42.7673757, 23.1949322 42.7671783)",,,,,,
24936102,Искър,residential,False,True,7.677,,"LINESTRING (23.1953244 42.7673757, 23.1954091 42.7674057)",,,,,,
"[206656273, 206656548]",Роза,residential,False,False,89.221,,"LINESTRING (23.1953244 42.7673757, 23.1950799 42.7677069, 23.1955744 42.7679292)",,,,,,
24936250,Александър Стамболийски,residential,False,False,98.703,,"LINESTRING (23.2000076 42.7620634, 23.2008739 42.7626826)",,,,,,
206624686,бул. Европа,secondary,False,False,11.783,50,"LINESTRING (23.2000076 42.7620634, 23.1998935 42.7621283)",,,2,,,
206624686,бул. Европа,secondary,False,True,135.137,50,"LINESTRING (23.2000076 42.7620634, 23.2012875 42.7612927)",,,2,,,
625172673,бул. Европа,secondary,False,True,30.241,50,"LINESTRING (23.1984177 42.7630292, 23.1986967 42.7628503)",,yes,2,,,
23087614,Гурмазовско шосе,tertiary,False,False,219.46999999999997,50,"LINESTRING (23.1984177 42.7630292, 23.1981458 42.7628306, 23.1980267 42.7627435, 23.1976945 42.7625007, 23.197077 42.7620496, 23.1965504 42.7616648, 23.1965122 42.7616369)",,,2,638,8,
24936110,Беласица,residential,False,False,136.29899999999998,,"LINESTRING (23.1984177 42.7630292, 23.1993818 42.7636404, 23.1996683 42.7638409)",yes,,,,,
32399518,бул. Европа,secondary,False,False,97.07900000000001,50,"LINESTRING (23.1984177 42.7630292, 23.198114 42.7632037, 23.1980164 42.7632621, 23.1979327 42.7633197, 23.1978759 42.7633707, 23.1978306 42.7634225, 23.1976674 42.763682)",,,,,,
971880790,,residential,False,False,41.67,,"LINESTRING (23.1937234 42.7679196, 23.1940636 42.768199)",,,,,,
