osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,ref,access
78316373,,Добри Карталов,residential,False,True,103.816,"LINESTRING (25.3298579 42.7139045, 25.329556 42.7129976)",,,,
78324463,,Христо Патрев,residential,False,False,25.938,"LINESTRING (25.3298579 42.7139045, 25.3295441 42.7139399)",,,,
78324463,,Христо Патрев,residential,False,True,67.171,"LINESTRING (25.3298579 42.7139045, 25.3306597 42.7137709)",,,,
29393643,,Стефан Орешков,tertiary,False,True,23.187,"LINESTRING (25.3343177 42.7109702, 25.3344619 42.7107906)",,,,
246031838,,Никола Странджата,residential,False,True,117.538,"LINESTRING (25.3343177 42.7109702, 25.3329069 42.7107635)",,,,
29393643,,Стефан Орешков,tertiary,False,False,75.179,"LINESTRING (25.3343177 42.7109702, 25.3341681 42.7111821, 25.3338892 42.7115685)",,,,
78316373,,Добри Карталов,residential,False,False,45.138,"LINESTRING (25.3290747 42.7093234, 25.3290824 42.7097293)",,,,
78324485,,Полк Депрерадович,residential,False,False,52.512,"LINESTRING (25.3281384 42.7129218, 25.3281982 42.713392)",,,,
55561357,,Стефан Орешков,tertiary,False,False,198.97699999999998,"LINESTRING (25.3281384 42.7129218, 25.3278393 42.7130323, 25.3277215 42.7130876, 25.3276205 42.7131726, 25.3275318 42.7132881, 25.3272563 42.7138294, 25.3270739 42.714244, 25.3270164 42.7143198, 25.3269285 42.7143893)",,,,
55561357,,Стефан Орешков,tertiary,False,True,118.161,"LINESTRING (25.3281384 42.7129218, 25.3288992 42.7126165, 25.32921 42.7125367, 25.3294569 42.7125072)",,,,
78324477,,Малуша,residential,False,False,57.554,"LINESTRING (25.3307905 42.7129571, 25.3307303 42.7124414)",,,,
78324477,,Малуша,residential,False,True,85.479,"LINESTRING (25.3307905 42.7129571, 25.3309088 42.7137209)",,,,
78324483,,Дончо Карталов,residential,False,True,100.961,"LINESTRING (25.3307905 42.7129571, 25.329556 42.7129976)",,,,
78324458,,Генерал Столетов,residential,False,False,67.631,"LINESTRING (25.3306267 42.7120527, 25.3304469 42.711459)",,,,
78324458,,Генерал Столетов,residential,False,True,44.043,"LINESTRING (25.3306267 42.7120527, 25.3307303 42.7124414)",,,,
78325945,,Тинка Мишева,residential,False,False,112.314,"LINESTRING (25.3306267 42.7120527, 25.3319799 42.7118749)",,,,
246031832,,Генерал Радецки,residential,False,False,12.301,"LINESTRING (25.3325579 42.710009, 25.3327082 42.7100154)",yes,,,
246031850,,Шейново,residential,False,False,85.739,"LINESTRING (25.3325579 42.710009, 25.3326204 42.7092393)",,,,
246031850,,Шейново,residential,False,True,80.754,"LINESTRING (25.3325579 42.710009, 25.3324591 42.7107316)",,,,
78324464,,Генерал Радецки,residential,False,True,215.897,"LINESTRING (25.3325579 42.710009, 25.3314769 42.7100389, 25.3311898 42.7100715, 25.3308343 42.710156, 25.3305022 42.7102717, 25.3300304 42.7104474)",,,,
246031837,,Никола Странджата,residential,False,False,13.806,"LINESTRING (25.3324591 42.7107316, 25.3326275 42.7107418)",yes,,,
246031850,,Шейново,residential,False,False,80.754,"LINESTRING (25.3324591 42.7107316, 25.3325579 42.710009)",,,,
246031850,,Шейново,residential,False,True,125.526,"LINESTRING (25.3324591 42.7107316, 25.332296 42.7118541)",,,,
78324472,,Никола Странджата,residential,False,True,134.88600000000002,"LINESTRING (25.3324591 42.7107316, 25.3316563 42.7107467, 25.3314789 42.7107603, 25.3313116 42.7107976, 25.3311528 42.7108658, 25.3309233 42.7110197)",,,,
78324466,,Божур,residential,False,False,81.712,"LINESTRING (25.3291785 42.7132464, 25.3281982 42.713392)",,,,
78324472,,Никола Странджата,residential,False,False,75.453,"LINESTRING (25.3283804 42.7120385, 25.3291944 42.711718)",,,,
29393647,1,Мильо Мишев,tertiary,True,False,96.809,"LINESTRING (25.3309233 42.7110197, 25.3300304 42.7104474)",,50,,
78324472,,Никола Странджата,residential,False,False,134.886,"LINESTRING (25.3309233 42.7110197, 25.3311528 42.7108658, 25.3313116 42.7107976, 25.3314789 42.7107603, 25.3316563 42.7107467, 25.3324591 42.7107316)",,,,
78324472,,Никола Странджата,residential,False,True,62.462,"LINESTRING (25.3309233 42.7110197, 25.330566 42.7113526, 25.3304469 42.711459)",,,,
78316373,,Добри Карталов,residential,False,False,103.816,"LINESTRING (25.329556 42.7129976, 25.3298579 42.7139045)",,,,
78316373,,Добри Карталов,residential,False,True,55.128,"LINESTRING (25.329556 42.7129976, 25.3294569 42.7125072)",,,,
78324483,,Дончо Карталов,residential,False,False,100.961,"LINESTRING (25.329556 42.7129976, 25.3307905 42.7129571)",,,,
78316373,,Добри Карталов,residential,False,False,116.711,"LINESTRING (25.3291421 42.7106691, 25.3291944 42.711718)",,,,
78316373,,Добри Карталов,residential,False,True,104.615,"LINESTRING (25.3291421 42.7106691, 25.3290824 42.7097293)",,,,
78324458,,Генерал Столетов,residential,False,True,139.90200000000002,"LINESTRING (25.3291421 42.7106691, 25.3302936 42.71129, 25.3304064 42.7113714, 25.3304469 42.711459)",,,,
78325947,,Гаврил Пинтев,residential,False,False,67.604,"LINESTRING (25.3329069 42.7107635, 25.3333042 42.7102302)",,,,
78325947,,Гаврил Пинтев,residential,False,True,72.852,"LINESTRING (25.3329069 42.7107635, 25.3327995 42.7114139)",,,,
246031838,,Никола Странджата,residential,False,False,117.538,"LINESTRING (25.3329069 42.7107635, 25.3343177 42.7109702)",,,,
246031838,,Никола Странджата,residential,False,True,22.955,"LINESTRING (25.3329069 42.7107635, 25.3326275 42.7107418)",,,,
55561357,,Стефан Орешков,tertiary,False,True,46.284,"LINESTRING (25.3307303 42.7124414, 25.3312963 42.7124241)",,,,
78324458,,Генерал Столетов,residential,False,False,44.043,"LINESTRING (25.3307303 42.7124414, 25.3306267 42.7120527)",,,,
78324477,,Малуша,residential,False,True,57.554,"LINESTRING (25.3307303 42.7124414, 25.3307905 42.7129571)",,,,
55561357,,Стефан Орешков,tertiary,False,False,104.297,"LINESTRING (25.3307303 42.7124414, 25.3302285 42.7124662, 25.3294569 42.7125072)",,,,
78324463,,Христо Патрев,residential,False,False,21.097,"LINESTRING (25.3309088 42.7137209, 25.3306597 42.7137709)",,,,
78324463,,Христо Патрев,residential,False,True,36.961,"LINESTRING (25.3309088 42.7137209, 25.3313495 42.7136458)",,,,
78324477,,Малуша,residential,False,False,85.479,"LINESTRING (25.3309088 42.7137209, 25.3307905 42.7129571)",,,,
29393647,1,Мильо Мишев,tertiary,True,False,28.893,"LINESTRING (25.3321398 42.7121058, 25.3320848 42.7120046, 25.3319799 42.7118749)",,50,,
78324463,,Христо Патрев,residential,False,False,61.682,"LINESTRING (25.3321398 42.7121058, 25.3322949 42.7121373, 25.3324664 42.7121771, 25.3325938 42.7122283, 25.3328204 42.7123348)",,,,
78324466,,Божур,residential,False,True,81.712,"LINESTRING (25.3281982 42.713392, 25.3291785 42.7132464)",,,,
78324485,,Полк Депрерадович,residential,False,False,74.785,"LINESTRING (25.3281982 42.713392, 25.328301 42.7140603)",,,,
78324485,,Полк Депрерадович,residential,False,True,52.512,"LINESTRING (25.3281982 42.713392, 25.3281384 42.7129218)",,,,
78325947,,Гаврил Пинтев,residential,False,False,95.661,"LINESTRING (25.3334186 42.7100701, 25.3339972 42.7093222)",,,,
78325947,,Гаврил Пинтев,residential,False,True,20.107,"LINESTRING (25.3334186 42.7100701, 25.3333042 42.7102302)",,,,
246031833,,Генерал Радецки,residential,False,True,58.362,"LINESTRING (25.3334186 42.7100701, 25.3327082 42.7100154)",,,,
78324458,,Генерал Столетов,residential,False,True,67.631,"LINESTRING (25.3304469 42.711459, 25.3306267 42.7120527)",,,,
78324458,,Генерал Столетов,residential,False,False,139.902,"LINESTRING (25.3304469 42.711459, 25.3304064 42.7113714, 25.3302936 42.71129, 25.3291421 42.7106691)",,,,
78324472,,Никола Странджата,residential,False,False,62.462,"LINESTRING (25.3304469 42.711459, 25.330566 42.7113526, 25.3309233 42.7110197)",,,,
78324472,,Никола Странджата,residential,False,True,106.43299999999999,"LINESTRING (25.3304469 42.711459, 25.3301383 42.7115437, 25.3291944 42.711718)",,,,
78325514,,Иван Георгиев,residential,False,False,90.677,"LINESTRING (25.3338892 42.7115685, 25.3327995 42.7114139)",,,,
78325514,,Иван Георгиев,residential,False,True,86.926,"LINESTRING (25.3338892 42.7115685, 25.3349531 42.711564)",,,,
29393643,,Стефан Орешков,tertiary,False,False,76.617,"LINESTRING (25.3338892 42.7115685, 25.3336678 42.7118594, 25.3335593 42.7119595, 25.3333277 42.7121109)",,,,
29393643,,Стефан Орешков,tertiary,False,True,75.179,"LINESTRING (25.3338892 42.7115685, 25.3341681 42.7111821, 25.3343177 42.7109702)",,,,
55561357,,Стефан Орешков,tertiary,False,False,46.284,"LINESTRING (25.3312963 42.7124241, 25.3307303 42.7124414)",,,,
55561357,,Стефан Орешков,tertiary,False,True,76.705,"LINESTRING (25.3312963 42.7124241, 25.3322351 42.7124179)",,,,
78325515,,ур.Христо Манолов,residential,False,False,136.277,"LINESTRING (25.3312963 42.7124241, 25.3313811 42.7131995, 25.3313864 42.7133675, 25.3313495 42.7136458)",,,,
78325514,,Иван Георгиев,residential,False,False,86.926,"LINESTRING (25.3349531 42.711564, 25.3338892 42.7115685)",,,,
78325934,,Боян Чокмаков,residential,False,False,57.172999999999995,"LINESTRING (25.3349531 42.711564, 25.3349751 42.7119992, 25.334984 42.7120776)",,,,
78325934,,Боян Чокмаков,residential,False,True,143.693,"LINESTRING (25.3349531 42.711564, 25.3349963 42.7110965, 25.3351389 42.7102795)",,,,
551682285,1,Мильо Мишев,tertiary,False,False,10.567,"LINESTRING (25.3291775 42.7097937, 25.3290824 42.7097293)",,50,,
246031831,2,Генерал Гурко,residential,False,True,288.418,"LINESTRING (25.3291775 42.7097937, 25.3293237 42.7097397, 25.3326204 42.7092393)",,,,
246031849,2,Христо Патрев,residential,False,True,35.032,"LINESTRING (25.3360985 42.7119559, 25.335676 42.7120096)",,,,
78325946,,Бедек,residential,False,False,103.649,"LINESTRING (25.3360985 42.7119559, 25.336134 42.7122725, 25.3361171 42.7123209, 25.3360765 42.7123433, 25.335444 42.7125922)",,,,
246031849,2,Христо Патрев,residential,False,False,51.771,"LINESTRING (25.3360985 42.7119559, 25.3363039 42.71193, 25.3364678 42.7119576, 25.3367051 42.7120303)",,,,
78324463,,Христо Патрев,residential,False,False,36.961,"LINESTRING (25.3313495 42.7136458, 25.3309088 42.7137209)",,,,
78324463,,Христо Патрев,residential,False,True,32.594,"LINESTRING (25.3313495 42.7136458, 25.3317373 42.713577)",,,,
78325515,,ур.Христо Манолов,residential,False,True,136.277,"LINESTRING (25.3313495 42.7136458, 25.3313864 42.7133675, 25.3313811 42.7131995, 25.3312963 42.7124241)",,,,
29393643,,Стефан Орешков,tertiary,False,False,56.094,"LINESTRING (25.3356328 42.7099291, 25.3351389 42.7102795)",,,,
29393643,,Стефан Орешков,tertiary,False,True,17.581,"LINESTRING (25.3356328 42.7099291, 25.3357859 42.709818)",,,,
78325516,2,бул.Димовец,residential,False,True,63.267,"LINESTRING (25.3356328 42.7099291, 25.3357927 42.7100851, 25.336018 42.7104201)",,,,
246031831,2,Генерал Гурко,residential,False,False,155.658,"LINESTRING (25.3356328 42.7099291, 25.3349428 42.7093556, 25.3345066 42.7090218, 25.3344083 42.7089833, 25.3342876 42.7089695)",,,,
246031849,2,Христо Патрев,residential,False,False,35.032,"LINESTRING (25.335676 42.7120096, 25.3360985 42.7119559)",,,,
246031849,2,Христо Патрев,residential,False,True,57.042,"LINESTRING (25.335676 42.7120096, 25.334984 42.7120776)",,,,
228056308,,Вожели,residential,False,True,163.919,"LINESTRING (25.335676 42.7120096, 25.3356156 42.7116539, 25.3356049 42.7110271, 25.3355888 42.7105384)",,,,
246031843,2,Средна гора,residential,False,True,7.991,"LINESTRING (25.337632 42.7125398, 25.3375362 42.7125543)",yes,,,
246031844,2,Средна гора,residential,False,False,47.658,"LINESTRING (25.337632 42.7125398, 25.3382024 42.7124501)",,,,
228068783,,Павел Чомаков,residential,False,False,29.027,"LINESTRING (25.337632 42.7125398, 25.3376609 42.7126144, 25.3377324 42.7127902)",,,,
"[78325934, 78325943]",,"['Здравец', 'Боян Чокмаков']",residential,False,"[False, True]",161.24,"LINESTRING (25.3365527 42.7129802, 25.3376969 42.7137524, 25.3377358 42.7137896, 25.3377459 42.7138306, 25.3377307 42.7138592, 25.3376665 42.7138716, 25.3374753 42.7138734)",,,,
78325943,,Здравец,residential,False,True,105.263,"LINESTRING (25.3365527 42.7129802, 25.3364106 42.7129743, 25.3362134 42.7129674, 25.3360176 42.7129418, 25.3358942 42.7128935, 25.3357454 42.7128097, 25.335444 42.7125922)",,,,
246031835,,Люлин,residential,False,False,79.85399999999998,"LINESTRING (25.3365527 42.7129802, 25.3366694 42.7128974, 25.3367472 42.7128619, 25.3368773 42.7128265, 25.3369725 42.7127969, 25.3370074 42.7127487, 25.3371358 42.7124648)",,,,
78325939,,Никола Кавалов,residential,False,True,25.638,"LINESTRING (25.3306879 42.7147152, 25.330722 42.714486)",,,,
228056584,,Пенка Рачева,residential,False,False,91.052,"LINESTRING (25.3306879 42.7147152, 25.3295982 42.7145435)",,,,
"[78325937, 78325939, 246031851]",,"['Никола Кавалов', 'Орлово гнездо', 'Шипченска епопея']",residential,False,"[False, True]",208.959,"LINESTRING (25.3306879 42.7147152, 25.3305574 42.7152817, 25.3296017 42.7151297, 25.3295982 42.7145435)",,,,
78325933,,Стефан Антонов,residential,False,False,77.031,"LINESTRING (25.3323451 42.7134502, 25.3323253 42.7141428)",,,,
78324463,,Христо Патрев,residential,False,False,19.354,"LINESTRING (25.3323451 42.7134502, 25.3322981 42.7134681, 25.3321226 42.7135086)",,,,
78324463,,Христо Патрев,residential,False,True,60.341,"LINESTRING (25.3323451 42.7134502, 25.3325273 42.7133769, 25.3327158 42.7132797, 25.3329259 42.7131218)",,,,
29393643,,Стефан Орешков,tertiary,False,False,23.187,"LINESTRING (25.3344619 42.7107906, 25.3343177 42.7109702)",,,,
29393643,,Стефан Орешков,tertiary,False,True,79.354,"LINESTRING (25.3344619 42.7107906, 25.3347344 42.7105674, 25.3351389 42.7102795)",,,,
78325936,,8-ми Март,residential,False,False,63.565,"LINESTRING (25.3344619 42.7107906, 25.3343359 42.710562, 25.3341992 42.7102529)",,,,
78325933,,Стефан Антонов,residential,False,True,97.606,"LINESTRING (25.3319041 42.7149631, 25.3322967 42.7142365, 25.3323253 42.7141428)",,,,
78325945,,Тинка Мишева,residential,False,True,112.314,"LINESTRING (25.3319799 42.7118749, 25.3306267 42.7120527)",,,,
29393647,1,Мильо Мишев,tertiary,True,False,130.19299999999998,"LINESTRING (25.3319799 42.7118749, 25.3317104 42.7115462, 25.3315938 42.7114221, 25.3314366 42.711319, 25.3309233 42.7110197)",,50,,
78324463,,Христо Патрев,residential,False,False,32.594,"LINESTRING (25.3317373 42.713577, 25.3313495 42.7136458)",,,,
78325940,,Станьо Безлов,residential,False,False,108.073,"LINESTRING (25.3317373 42.713577, 25.3316901 42.7145483)",,,,
78324463,,Христо Патрев,residential,False,True,32.399,"LINESTRING (25.3317373 42.713577, 25.332065 42.7135219, 25.3321226 42.7135086)",,,,
78325946,,Бедек,residential,False,False,25.93,"LINESTRING (25.335444 42.7125922, 25.3351267 42.7125972)",,,,
78325943,,Здравец,residential,False,False,105.26299999999999,"LINESTRING (25.335444 42.7125922, 25.3357454 42.7128097, 25.3358942 42.7128935, 25.3360176 42.7129418, 25.3362134 42.7129674, 25.3364106 42.7129743, 25.3365527 42.7129802)",,,,
78325946,,Бедек,residential,False,True,103.649,"LINESTRING (25.335444 42.7125922, 25.3360765 42.7123433, 25.3361171 42.7123209, 25.336134 42.7122725, 25.3360985 42.7119559)",,,,
"[78325934, 78325943]",,"['Здравец', 'Боян Чокмаков']",residential,False,"[False, True]",161.24,"LINESTRING (25.3374753 42.7138734, 25.3376665 42.7138716, 25.3377307 42.7138592, 25.3377459 42.7138306, 25.3377358 42.7137896, 25.3376969 42.7137524, 25.3365527 42.7129802)",,,,
78325934,,Боян Чокмаков,residential,False,True,202.94199999999998,"LINESTRING (25.3374753 42.7138734, 25.33631 42.7139803, 25.3361759 42.7139872, 25.3360619 42.7139744, 25.3354047 42.7138917, 25.335339 42.7138759, 25.3352854 42.7138516, 25.3352621 42.7136606)",,,,
246031839,,Отец Паисий,residential,False,True,189.878,"LINESTRING (25.3374753 42.7138734, 25.3373689 42.7138246, 25.3371187 42.7137033, 25.3369101 42.7136254, 25.3366248 42.7135691, 25.3364545 42.7135676, 25.3360699 42.7136016, 25.3352621 42.7136606)",,,,
78325935,,9-ти Януари,residential,False,False,79.396,"LINESTRING (25.330722 42.714486, 25.3316901 42.7145483)",,,,
78325939,,Никола Кавалов,residential,False,False,25.638,"LINESTRING (25.330722 42.714486, 25.3306879 42.7147152)",,,,
78325939,,Никола Кавалов,residential,False,True,79.678,"LINESTRING (25.330722 42.714486, 25.3306597 42.7137709)",,,,
78325936,,8-ми Март,residential,False,True,104.797,"LINESTRING (25.3339972 42.7093222, 25.3341992 42.7102529)",,,,
78325947,,Гаврил Пинтев,residential,False,False,45.838,"LINESTRING (25.3339972 42.7093222, 25.3342876 42.7089695)",,,,
78325947,,Гаврил Пинтев,residential,False,True,95.661,"LINESTRING (25.3339972 42.7093222, 25.3334186 42.7100701)",,,,
78325938,2,бул.Димовец,residential,False,False,85.206,"LINESTRING (25.3364688 42.7111363, 25.3361384 42.7104095)",,,,
78325938,2,бул.Димовец,residential,False,True,49.402,"LINESTRING (25.3364688 42.7111363, 25.3366687 42.7115556)",,,,
78325937,,Орлово гнездо,residential,False,True,67.263,"LINESTRING (25.3295982 42.7145435, 25.3295441 42.7139399)",,,,
228056584,,Пенка Рачева,residential,False,True,91.052,"LINESTRING (25.3295982 42.7145435, 25.3306879 42.7147152)",,,,
"[78325937, 246031851, 78325939]",,"['Никола Кавалов', 'Шипченска епопея', 'Орлово гнездо']",residential,False,"[False, True]",208.95900000000003,"LINESTRING (25.3295982 42.7145435, 25.3296017 42.7151297, 25.3305574 42.7152817, 25.3306879 42.7147152)",,,,
78325516,2,бул.Димовец,residential,False,False,51.596000000000004,"LINESTRING (25.3367051 42.7120303, 25.3366514 42.7118667, 25.3365475 42.711581)",,,,
78325944,2,Средна гора,residential,False,False,64.01499999999999,"LINESTRING (25.3367051 42.7120303, 25.336736 42.7121434, 25.3367727 42.7122402, 25.336825 42.7123178, 25.3369655 42.7124022, 25.3371358 42.7124648)",,,,
"[246031849, 228068791]",2,Христо Патрев,residential,False,False,15.412,"LINESTRING (25.3367051 42.7120303, 25.33675 42.7120259, 25.3368866 42.711994)",yes,,,
246031849,2,Христо Патрев,residential,False,True,51.771,"LINESTRING (25.3367051 42.7120303, 25.3364678 42.7119576, 25.3363039 42.71193, 25.3360985 42.7119559)",,,,
78325940,,Станьо Безлов,residential,False,True,157.176,"LINESTRING (25.3311891 42.7159038, 25.3314071 42.7153471, 25.3316135 42.7149816, 25.3316603 42.7148502, 25.3316901 42.7145483)",,,,
78325947,,Гаврил Пинтев,residential,False,True,45.838,"LINESTRING (25.3342876 42.7089695, 25.3339972 42.7093222)",,,,
246031831,2,Генерал Гурко,residential,False,False,124.844,"LINESTRING (25.3342876 42.7089695, 25.332795 42.7092096)",,,,
246031831,2,Генерал Гурко,residential,False,True,155.658,"LINESTRING (25.3342876 42.7089695, 25.3344083 42.7089833, 25.3345066 42.7090218, 25.3349428 42.7093556, 25.3356328 42.7099291)",,,,
78325926,,Партизанска,residential,False,True,107.973,"LINESTRING (25.3374138 42.7102881, 25.337114 42.7093424)",,,,
228069351,2,Петрана Чирпанлиева,residential,False,False,77.522,"LINESTRING (25.3374138 42.7102881, 25.3383558 42.7102048)",,,,
228069351,2,Петрана Чирпанлиева,residential,False,True,105.078,"LINESTRING (25.3374138 42.7102881, 25.3361384 42.7104095)",,,,
78324463,,Христо Патрев,residential,False,False,67.171,"LINESTRING (25.3306597 42.7137709, 25.3298579 42.7139045)",,,,
78324463,,Христо Патрев,residential,False,True,21.097,"LINESTRING (25.3306597 42.7137709, 25.3309088 42.7137209)",,,,
