osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge
"[1035254930, 42437701]",True,Тракия,residential,False,138.81,"LINESTRING (27.8539833 42.1709367, 27.8535867 42.1715157, 27.8532466 42.1720591)",,
315368816,True,Крайморска,residential,False,38.509,"LINESTRING (27.8526607 42.1704953, 27.8530843 42.1706415)",,
669021139,False,Крайморска,residential,True,112.262,"LINESTRING (27.8526607 42.1704953, 27.852317 42.1703968, 27.8521496 42.1703029, 27.8521038 42.1702456, 27.8519878 42.1700215, 27.8518453 42.1697684)",,
254751943,True,Екзарх Йосиф,residential,False,85.398,"LINESTRING (27.8518453 42.1697684, 27.8517763 42.169842, 27.8516945 42.1698671, 27.851613 42.1698567, 27.8509818 42.1695647)",,
669021139,False,Крайморска,residential,False,112.262,"LINESTRING (27.8518453 42.1697684, 27.8519878 42.1700215, 27.8521038 42.1702456, 27.8521496 42.1703029, 27.852317 42.1703968, 27.8526607 42.1704953)",,
"[980464570, 704273634]",False,Михаил Герджиков,residential,True,128.61199999999997,"LINESTRING (27.8518453 42.1697684, 27.8515248 42.1691636, 27.8514451 42.1690675, 27.851336 42.1690077, 27.851003 42.1688489)",,
70679225,False,Преображенска,tertiary,True,155.151,"LINESTRING (27.8471198 42.1671015, 27.8462386 42.1683345)",,
315200144,False,Михаил Герджиков,tertiary,True,74.259,"LINESTRING (27.8471198 42.1671015, 27.8478916 42.1674461)",2,
704273633,False,Михаил Герджиков,tertiary,False,74.318,"LINESTRING (27.8471198 42.1671015, 27.8466585 42.1668947, 27.8465323 42.1668381, 27.8463493 42.1667543)",2,
315200154,True,Христо Ботев,residential,False,39.029,"LINESTRING (27.8532466 42.1720591, 27.8528147 42.1719151)",,
70679225,False,Преображенска,tertiary,False,89.271,"LINESTRING (27.844316 42.172201, 27.8443011 42.1721331, 27.8442642 42.171965, 27.8441969 42.1716974, 27.8441123 42.1714127)",,
70679225,False,Преображенска,tertiary,True,147.096,"LINESTRING (27.844316 42.172201, 27.8442934 42.1724369, 27.8442547 42.1726563, 27.8442338 42.1727159, 27.8441861 42.1728524, 27.8440936 42.1730334, 27.8439829 42.1732311, 27.8438756 42.1733388, 27.8437499 42.1734161)",,
315189401,False,,residential,False,141.353,"LINESTRING (27.844316 42.172201, 27.8447514 42.1726976, 27.8448569 42.1727987, 27.8448851 42.1728189, 27.8452993 42.1731036, 27.845413 42.1731636)",,
44955746,False,Хан Аспарух,tertiary,True,78.333,"LINESTRING (27.8453508 42.1695759, 27.8444016 42.1695392)",,
70679225,False,Преображенска,tertiary,False,156.23,"LINESTRING (27.8453508 42.1695759, 27.8462386 42.1683345)",,
70679225,False,Преображенска,tertiary,True,162.871,"LINESTRING (27.8453508 42.1695759, 27.8443773 42.1708506)",,
44955746,False,Хан Аспарух,tertiary,False,132.178,"LINESTRING (27.8453508 42.1695759, 27.8460227 42.1696137, 27.846653 42.1696577, 27.8469482 42.1696813)",,
254751930,False,Стефан Караджа,residential,True,82.296,"LINESTRING (27.8446601 42.1659922, 27.844203 42.1666502)",,
704273633,False,Михаил Герджиков,tertiary,True,89.727,"LINESTRING (27.8446601 42.1659922, 27.8455901 42.1664117)",2,
44955746,False,Хан Аспарух,tertiary,True,76.8,"LINESTRING (27.8483933 42.1698823, 27.8474792 42.169748)",,
