osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction
"[156831347, 1201056709]",True,2,8,primary,50,False,39.778999999999996,"LINESTRING (25.9066474 41.9319642, 25.9065604 41.9320146, 25.9062123 41.9321092)",,
1201055064,True,2,8,primary,50,False,186.753,"LINESTRING (25.9022149 41.9323745, 25.9024243 41.9323023, 25.9026453 41.9322359, 25.9028542 41.932198, 25.903046 41.932174, 25.9032667 41.9321581, 25.9036901 41.9321517, 25.9042516 41.9321431, 25.9044237 41.9321418)",,
1201055065,True,2,8,primary,50,False,23.799,"LINESTRING (25.9019673 41.9324835, 25.9022149 41.9323745)",,
1201055066,True,,,primary_link,,False,11.949,"LINESTRING (25.9019673 41.9324835, 25.9019827 41.932537, 25.9019855 41.9325897)",,
1201055074,True,2,8,primary,50,False,16.301,"LINESTRING (25.9018084 41.9325702, 25.9019673 41.9324835)",,
1201055075,True,,,primary_link,,False,17.799,"LINESTRING (25.9018084 41.9325702, 25.9017426 41.9325506, 25.9016395 41.9324755)",,
157661794,True,,,primary_link,,False,14.81,"LINESTRING (25.9019855 41.9325897, 25.9018084 41.9325702)",,
1206050086,True,2,8,primary,50,False,19.006,"LINESTRING (25.9016359 41.9326831, 25.9018084 41.9325702)",,
157661787,True,,,primary_link,,False,25.375,"LINESTRING (25.9016359 41.9326831, 25.9016395 41.9325819, 25.9016296 41.9325301, 25.9015978 41.9324593)",,
157661818,False,,,residential,,True,139.516,"LINESTRING (25.9068973 41.9258556, 25.9054541 41.9265047)",Христо Ботев,
157661845,False,,,residential,,True,77.383,"LINESTRING (25.9068973 41.9258556, 25.9073831 41.9264503)",Сакар планина,
157661735,False,,,residential,,False,134.441,"LINESTRING (25.9002202 41.9258471, 25.8986414 41.9261335)",Христо Смирненски,
1098835761,False,,,tertiary,,False,72.587,"LINESTRING (25.9002202 41.9258471, 25.9004096 41.9264845)",Никола Петков,
157661748,False,,,residential,,True,62.178,"LINESTRING (25.9049595 41.9258867, 25.9043249 41.9261863)",Алеко Константинов,
157661843,False,,,residential,,False,79.978,"LINESTRING (25.9049595 41.9258867, 25.9054541 41.9265047)",Пенчо и Петко Славейкови,
157661729,False,,,residential,,False,17.281,"LINESTRING (25.903072 41.9259624, 25.9028889 41.9260372)",Неофит Рилски,
157661730,False,,,residential,,False,5.351,"LINESTRING (25.903072 41.9259624, 25.9030575 41.9259155)",Балкан,
157661730,False,,,residential,,True,72.543,"LINESTRING (25.903072 41.9259624, 25.9034758 41.9265415)",Балкан,
157661735,False,,,residential,,True,17.569,"LINESTRING (25.8984436 41.926191, 25.8986414 41.9261335)",Христо Смирненски,
157661750,False,,,residential,,False,15.196,"LINESTRING (25.8984436 41.926191, 25.8984895 41.9261464, 25.8985575 41.9260838)",Янко Сакъзов,
157661750,False,,,residential,,True,112.854,"LINESTRING (25.8984436 41.926191, 25.897885 41.9265861, 25.8978108 41.9266591, 25.8975828 41.9269652)",Янко Сакъзов,
157661735,False,,,residential,,False,17.569,"LINESTRING (25.8986414 41.9261335, 25.8984436 41.926191)",Христо Смирненски,
157661735,False,,,residential,,True,134.441,"LINESTRING (25.8986414 41.9261335, 25.9002202 41.9258471)",Христо Смирненски,
309767472,False,,,residential,,False,43.489,"LINESTRING (25.8986414 41.9261335, 25.8989947 41.9264231)",Тодор Каблешков,
309767472,False,,,residential,,True,8.872,"LINESTRING (25.8986414 41.9261335, 25.8985575 41.9260838)",Тодор Каблешков,
309767472,False,,,residential,,False,72.991,"LINESTRING (25.8989947 41.9264231, 25.8995913 41.9269067)",Тодор Каблешков,
