osmid,lanes,ref,highway,oneway,reversed,length,geometry,bridge,name,junction
218022018,2,865,tertiary,False,True,53.938,"LINESTRING (25.1358494 41.5825396, 25.1357596 41.5825432, 25.135206 41.5824876)",,,
218022017,,,residential,False,False,103.446,"LINESTRING (25.137169 41.5821385, 25.1373154 41.5821158, 25.1374476 41.5821065, 25.137579 41.5821158, 25.1376878 41.582143, 25.1377733 41.5821942, 25.1378273 41.5822487, 25.1378694 41.5823589, 25.1378584 41.5824574, 25.137812 41.5825479, 25.1377627 41.5826126)",,Шипка,
218022018,2,865,tertiary,False,True,118.74,"LINESTRING (25.137169 41.5821385, 25.1370064 41.5822142, 25.1364055 41.5823827, 25.1358494 41.5825396)",,,
"[946515664, 71576757, 284286406]",,,residential,False,True,99.522,"LINESTRING (25.1338955 41.5830974, 25.134071 41.583009, 25.1344491 41.5828194, 25.1345018 41.5827938, 25.1347709 41.582663, 25.134891 41.5826009)",yes,,
1140665029,,,residential,True,False,19.431,"LINESTRING (25.1338955 41.5830974, 25.1338517 41.5831683, 25.1337992 41.5832566)",,,
71576757,,,residential,False,False,29.071,"LINESTRING (25.135206 41.5824876, 25.134891 41.5826009)",,,
284286422,2,865,tertiary,False,True,15.811,"LINESTRING (25.135206 41.5824876, 25.1350235 41.5824478)",,,
218022018,2,865,tertiary,False,False,53.938,"LINESTRING (25.135206 41.5824876, 25.1357596 41.5825432, 25.1358494 41.5825396)",,,
218022046,,,unclassified,False,True,140.7,"LINESTRING (25.1332736 41.5844877, 25.1329242 41.5844791, 25.1316982 41.5840707)",,,
218022047,,,residential,False,False,273.854,"LINESTRING (25.1332736 41.5844877, 25.1331522 41.5849939, 25.1331112 41.5850733, 25.1330039 41.5851195, 25.1329234 41.5851215, 25.1328384 41.5851063, 25.1318508 41.5846668, 25.1317344 41.5846549, 25.131636 41.5846822, 25.1315739 41.5847145, 25.1312563 41.5852246)",,Георгица Карастоянова,
284286411,,,residential,False,False,86.05,"LINESTRING (25.1332736 41.5844877, 25.1333781 41.5845648, 25.1334702 41.5846458, 25.1338204 41.5851382)",,,
284286411,,,residential,False,True,35.19200000000001,"LINESTRING (25.1332736 41.5844877, 25.1332037 41.5844153, 25.1331836 41.5843712, 25.1331849 41.5843261, 25.133193 41.5842851, 25.133238 41.5841973)",,,
218022028,,,residential,False,True,112.302,"LINESTRING (25.1338204 41.5851382, 25.1351703 41.5851616)",,Раковски,
284286411,,,residential,False,True,86.05,"LINESTRING (25.1338204 41.5851382, 25.1334702 41.5846458, 25.1333781 41.5845648, 25.1332736 41.5844877)",,,
284286422,2,865,tertiary,False,False,15.811,"LINESTRING (25.1350235 41.5824478, 25.135206 41.5824876)",,,
218022022,,,residential,False,False,75.46000000000001,"LINESTRING (25.1350235 41.5824478, 25.1350761 41.5823374, 25.1351879 41.5821776, 25.1353193 41.5820688, 25.1356174 41.5819964)",,Бор,
284286422,2,865,tertiary,False,True,28.805999999999997,"LINESTRING (25.1350235 41.5824478, 25.1349085 41.582395, 25.1347496 41.5822907)",,,
218022017,,,residential,False,False,98.869,"LINESTRING (25.1377627 41.5826126, 25.1372582 41.5834177)",,Шипка,
218022017,,,residential,False,True,103.446,"LINESTRING (25.1377627 41.5826126, 25.137812 41.5825479, 25.1378584 41.5824574, 25.1378694 41.5823589, 25.1378273 41.5822487, 25.1377733 41.5821942, 25.1376878 41.582143, 25.137579 41.5821158, 25.1374476 41.5821065, 25.1373154 41.5821158, 25.137169 41.5821385)",,Шипка,
218540468,,,unclassified,False,True,146.893,"LINESTRING (25.1377627 41.5826126, 25.1371022 41.5828925, 25.1362156 41.5832496)",,,
218022017,,,residential,False,False,41.791,"LINESTRING (25.1372582 41.5834177, 25.1370525 41.5837606)",,Шипка,
218022017,,,residential,False,True,98.869,"LINESTRING (25.1372582 41.5834177, 25.1377627 41.5826126)",,Шипка,
218022032,,,residential,False,True,36.303,"LINESTRING (25.1372582 41.5834177, 25.1373371 41.5837388)",,,
218022017,,,residential,False,True,41.791,"LINESTRING (25.1370525 41.5837606, 25.1372582 41.5834177)",,Шипка,
218022019,,,residential,False,False,23.795,"LINESTRING (25.1370525 41.5837606, 25.1373371 41.5837388)",,Първи Май,
218022019,,,residential,False,True,45.281,"LINESTRING (25.1370525 41.5837606, 25.1365629 41.5839387)",,Първи Май,
218022019,,,residential,False,False,52.58,"LINESTRING (25.1355 41.5843373, 25.1360636 41.5841231)",,Първи Май,
218540468,,,unclassified,False,True,45.554,"LINESTRING (25.1355 41.5843373, 25.1356883 41.584722)",,,
218540468,,,unclassified,False,False,156.316,"LINESTRING (25.1355 41.5843373, 25.1354012 41.5840991, 25.1353734 41.5839604, 25.1353738 41.5838336, 25.135413 41.583716, 25.1354775 41.5836379, 25.135589 41.5835596, 25.1362156 41.5832496)",,,
218022021,,,residential,False,False,81.888,"LINESTRING (25.1362156 41.5832496, 25.1365629 41.5839387)",,София,
218022021,,,residential,False,True,18.677,"LINESTRING (25.1362156 41.5832496, 25.1361448 41.5830902)",,София,
218540468,,,unclassified,False,False,146.893,"LINESTRING (25.1362156 41.5832496, 25.1371022 41.5828925, 25.1377627 41.5826126)",,,
218540468,,,unclassified,False,True,156.316,"LINESTRING (25.1362156 41.5832496, 25.135589 41.5835596, 25.1354775 41.5836379, 25.135413 41.583716, 25.1353738 41.5838336, 25.1353734 41.5839604, 25.1354012 41.5840991, 25.1355 41.5843373)",,,
218022019,,,residential,False,False,46.314,"LINESTRING (25.1360636 41.5841231, 25.1365629 41.5839387)",,Първи Май,
218022019,,,residential,False,True,52.58,"LINESTRING (25.1360636 41.5841231, 25.1355 41.5843373)",,Първи Май,
218022019,,,residential,False,False,45.281,"LINESTRING (25.1365629 41.5839387, 25.1370525 41.5837606)",,Първи Май,
218022019,,,residential,False,True,46.314,"LINESTRING (25.1365629 41.5839387, 25.1360636 41.5841231)",,Първи Май,
218022021,,,residential,False,True,81.888,"LINESTRING (25.1365629 41.5839387, 25.1362156 41.5832496)",,София,
218022019,,,residential,False,True,23.795,"LINESTRING (25.1373371 41.5837388, 25.1370525 41.5837606)",,Първи Май,
218022032,,,residential,False,False,36.303,"LINESTRING (25.1373371 41.5837388, 25.1372582 41.5834177)",,,
218022019,,,residential,False,False,138.88899999999998,"LINESTRING (25.1373371 41.5837388, 25.1374083 41.5837311, 25.1374641 41.5837172, 25.1375126 41.5836916, 25.1381289 41.5831405, 25.1382141 41.5831034, 25.1383189 41.5830942, 25.1386339 41.5831005)",,Първи Май,
218022019,,,residential,False,False,92.439,"LINESTRING (25.1386339 41.5831005, 25.1387516 41.5830966, 25.1388499 41.5830583, 25.1389459 41.5829765, 25.1390474 41.5828705, 25.1392194 41.5826715, 25.1393296 41.5825069)",,Първи Май,
218022019,,,residential,False,True,138.889,"LINESTRING (25.1386339 41.5831005, 25.1383189 41.5830942, 25.1382141 41.5831034, 25.1381289 41.5831405, 25.1375126 41.5836916, 25.1374641 41.5837172, 25.1374083 41.5837311, 25.1373371 41.5837388)",,Първи Май,
218022033,,,residential,False,False,262.104,"LINESTRING (25.1386339 41.5831005, 25.1383854 41.5822675, 25.1383625 41.582085, 25.1385048 41.5812959, 25.13854 41.5812339, 25.1389736 41.5809123)",,Самара,
218022033,,,residential,False,True,171.224,"LINESTRING (25.1386339 41.5831005, 25.1386021 41.5835182, 25.1386426 41.5838594, 25.1388767 41.5846184)",,Самара,
218022019,,,residential,False,True,92.439,"LINESTRING (25.1393296 41.5825069, 25.1392194 41.5826715, 25.1390474 41.5828705, 25.1389459 41.5829765, 25.1388499 41.5830583, 25.1387516 41.5830966, 25.1386339 41.5831005)",,Първи Май,
218022034,,,residential,False,False,230.812,"LINESTRING (25.1393296 41.5825069, 25.1392078 41.5818893, 25.1393041 41.5812071, 25.139379 41.5810676, 25.1398376 41.580557)",,Оборище,
171655912,,,residential,False,False,356.72200000000004,"LINESTRING (25.1348825 41.5803645, 25.1349093 41.5803287, 25.135633 41.5797899, 25.1360052 41.579538, 25.1372203 41.5788358, 25.1373367 41.5787465, 25.1374215 41.5786512, 25.1377235 41.5780524)",,Орлови скали,
218022021,,,residential,False,False,92.20100000000001,"LINESTRING (25.1348825 41.5803645, 25.1348873 41.5804247, 25.1351995 41.5810903, 25.1352284 41.58115)",,София,
218023802,,,unclassified,False,True,241.55799999999996,"LINESTRING (25.1348825 41.5803645, 25.1348412 41.5802563, 25.1348412 41.580168, 25.1348868 41.5801058, 25.1352569 41.5798771, 25.1352891 41.5798048, 25.1352489 41.5797266, 25.1351336 41.5796524, 25.1347581 41.5796363, 25.1346293 41.5796162, 25.1342697 41.5794659, 25.1339644 41.579314, 25.1338566 41.5792973, 25.1337432 41.5792971, 25.133573 41.5793514)",,,
218022021,,,residential,False,False,63.409,"LINESTRING (25.1356174 41.5819964, 25.1358494 41.5825396)",,София,
218022021,,,residential,False,True,99.522,"LINESTRING (25.1356174 41.5819964, 25.1352284 41.58115)",,София,
218022022,,,residential,False,False,36.696,"LINESTRING (25.1356174 41.5819964, 25.13604 41.5819016)",,Бор,
218022022,,,residential,False,True,75.46,"LINESTRING (25.1356174 41.5819964, 25.1353193 41.5820688, 25.1351879 41.5821776, 25.1350761 41.5823374, 25.1350235 41.5824478)",,Бор,
218022021,,,residential,False,False,33.549,"LINESTRING (25.1359742 41.5828168, 25.1361448 41.5830902)",,София,
218022031,,,unclassified,False,False,229.661,"LINESTRING (25.1359742 41.5828168, 25.1371065 41.5824815, 25.137155 41.5824768, 25.1371893 41.5824831, 25.1372178 41.5824999, 25.1372362 41.5825239, 25.1372394 41.5825493, 25.137236 41.5825795, 25.137221 41.5826105, 25.1372051 41.5826353, 25.137188 41.5826575, 25.1371659 41.5826767, 25.1371397 41.5826938, 25.1366612 41.5828957, 25.1361448 41.5830902)",,,
218022021,,,residential,False,True,32.524,"LINESTRING (25.1359742 41.5828168, 25.1358494 41.5825396)",,София,
218022022,,,residential,False,True,36.696,"LINESTRING (25.13604 41.5819016, 25.1356174 41.5819964)",,Бор,
71576757,,,residential,False,True,29.071,"LINESTRING (25.134891 41.5826009, 25.135206 41.5824876)",,,
218022023,,,residential,False,True,36.443,"LINESTRING (25.134891 41.5826009, 25.1347496 41.5822907)",,,
"[946515664, 71576757, 284286406]",,,residential,False,False,99.522,"LINESTRING (25.134891 41.5826009, 25.1347709 41.582663, 25.1345018 41.5827938, 25.1344491 41.5828194, 25.134071 41.583009, 25.1338955 41.5830974)",yes,,
284286411,,,residential,False,True,24.671,"LINESTRING (25.133238 41.5841973, 25.1333607 41.5839953)",,,
218022026,,,residential,False,False,178.14199999999997,"LINESTRING (25.133238 41.5841973, 25.1345381 41.584626, 25.1348102 41.5847391, 25.1349879 41.584845, 25.1351001 41.5849527)",,Иван Вазов,
218022044,,,residential,False,False,133.22,"LINESTRING (25.133238 41.5841973, 25.1321856 41.5838622, 25.1319746 41.5838298, 25.1317347 41.5838566)",,Иван Вазов,
284286411,,,residential,False,False,35.192,"LINESTRING (25.133238 41.5841973, 25.133193 41.5842851, 25.1331849 41.5843261, 25.1331836 41.5843712, 25.1332037 41.5844153, 25.1332736 41.5844877)",,,
218022026,,,residential,False,False,24.026,"LINESTRING (25.1351001 41.5849527, 25.1351464 41.5850556, 25.1351703 41.5851616)",,Иван Вазов,
218022026,,,residential,False,True,178.142,"LINESTRING (25.1351001 41.5849527, 25.1349879 41.584845, 25.1348102 41.5847391, 25.1345381 41.584626, 25.133238 41.5841973)",,Иван Вазов,
"[284286408, 218022029, 284286399]",,,residential,False,True,55.271,"LINESTRING (25.1351001 41.5849527, 25.1351681 41.5849298, 25.1355918 41.584755, 25.1356883 41.584722)",yes,,
218022028,,,residential,False,False,112.302,"LINESTRING (25.1351703 41.5851616, 25.1338204 41.5851382)",,Раковски,
218022026,,,residential,False,True,24.026,"LINESTRING (25.1351703 41.5851616, 25.1351464 41.5850556, 25.1351001 41.5849527)",,Иван Вазов,
218540468,,,unclassified,False,False,45.554,"LINESTRING (25.1356883 41.584722, 25.1355 41.5843373)",,,
"[284286408, 218022029, 284286399]",,,residential,False,False,55.271,"LINESTRING (25.1356883 41.584722, 25.1355918 41.584755, 25.1351681 41.5849298, 25.1351001 41.5849527)",yes,,
218022033,,,residential,False,False,171.224,"LINESTRING (25.1388767 41.5846184, 25.1386426 41.5838594, 25.1386021 41.5835182, 25.1386339 41.5831005)",,Самара,
218022033,,,residential,False,True,262.10400000000004,"LINESTRING (25.1389736 41.5809123, 25.13854 41.5812339, 25.1385048 41.5812959, 25.1383625 41.582085, 25.1383854 41.5822675, 25.1386339 41.5831005)",,Самара,
218022034,,,residential,False,True,230.812,"LINESTRING (25.1398376 41.580557, 25.139379 41.5810676, 25.1393041 41.5812071, 25.1392078 41.5818893, 25.1393296 41.5825069)",,Оборище,
218022043,,,residential,False,False,42.325,"LINESTRING (25.1333607 41.5839953, 25.1328981 41.5838367)",,Бреза,
284286411,,,residential,False,False,24.671,"LINESTRING (25.1333607 41.5839953, 25.133238 41.5841973)",,,
284286411,,,residential,False,True,61.435,"LINESTRING (25.1333607 41.5839953, 25.1334505 41.5838439, 25.1336576 41.5834894)",,,
218022045,,,residential,False,False,24.0,"LINESTRING (25.1317347 41.5838566, 25.1316982 41.5840707)",,Странджа,
"[218022044, 218023805]",,,"['residential', 'unclassified']",False,False,273.48600000000005,"LINESTRING (25.1317347 41.5838566, 25.1313463 41.5839309, 25.1310459 41.5839599, 25.130878 41.5839537, 25.1307027 41.5839261, 25.1305246 41.5838757, 25.1303574 41.5837983, 25.1302457 41.583734, 25.1301435 41.5836543, 25.130095 41.583577, 25.1300563 41.5835015, 25.1300094 41.5834203, 25.1299532 41.583374, 25.129886 41.5833502, 25.1297722 41.5833433, 25.1295968 41.5833533, 25.1293664 41.5833592, 25.1291973 41.583331, 25.1288471 41.5832437)",,Иван Вазов,
218022044,,,residential,False,True,133.22,"LINESTRING (25.1317347 41.5838566, 25.1319746 41.5838298, 25.1321856 41.5838622, 25.133238 41.5841973)",,Иван Вазов,
218022045,,,residential,False,True,24.0,"LINESTRING (25.1316982 41.5840707, 25.1317347 41.5838566)",,Странджа,
218022045,,,residential,False,False,225.88299999999998,"LINESTRING (25.1316982 41.5840707, 25.1316401 41.5840993, 25.1315584 41.5841279, 25.1313059 41.5841732, 25.130895 41.5842563, 25.1306885 41.5842833, 25.1306063 41.5842873, 25.1305161 41.5842754, 25.1302459 41.5841909, 25.1301116 41.5841623, 25.1299463 41.5841677, 25.1297772 41.5842769, 25.1294339 41.5845538, 25.1293051 41.584626)",,Странджа,
218022046,,,unclassified,False,False,140.7,"LINESTRING (25.1316982 41.5840707, 25.1329242 41.5844791, 25.1332736 41.5844877)",,,
218022047,,,residential,False,True,273.85400000000004,"LINESTRING (25.1312563 41.5852246, 25.1315739 41.5847145, 25.131636 41.5846822, 25.1317344 41.5846549, 25.1318508 41.5846668, 25.1328384 41.5851063, 25.1329234 41.5851215, 25.1330039 41.5851195, 25.1331112 41.5850733, 25.1331522 41.5849939, 25.1332736 41.5844877)",,Георгица Карастоянова,
218022048,,,residential,False,False,235.61899999999997,"LINESTRING (25.1312563 41.5852246, 25.1302433 41.5848285, 25.13021 41.5848155, 25.1300669 41.5847765, 25.1299344 41.5847668, 25.1297718 41.5848036, 25.1287605 41.5852826)",,Изгрев,
218022048,,,residential,False,True,235.619,"LINESTRING (25.1287605 41.5852826, 25.1297718 41.5848036, 25.1299344 41.5847668, 25.1300669 41.5847765, 25.13021 41.5848155, 25.1302433 41.5848285, 25.1312563 41.5852246)",,Изгрев,
1140665032,,,residential,True,False,21.018,"LINESTRING (25.1336893 41.583204, 25.1337833 41.5831408, 25.1338955 41.5830974)",,,
1140665033,,,residential,True,False,11.928999999999998,"LINESTRING (25.1336893 41.583204, 25.1337082 41.5832017, 25.1337532 41.5832119, 25.1337879 41.5832356, 25.1337992 41.5832566)",,,roundabout
218022054,,,residential,True,False,23.713,"LINESTRING (25.1333881 41.5831326, 25.1334858 41.5831655, 25.1335458 41.583181, 25.1336525 41.583212)",,,
218022055,,,residential,False,False,141.611,"LINESTRING (25.1333881 41.5831326, 25.1333237 41.5830881, 25.1332834 41.5830426, 25.1332715 41.5830239, 25.1332505 41.5829907, 25.1332245 41.5829311, 25.1329858 41.5819134)",,Родопи,
1140665027,,,residential,True,False,23.354,"LINESTRING (25.1335987 41.5832708, 25.133553 41.5832448, 25.1334827 41.5832039, 25.1333881 41.5831326)",,Родопи,
1140665033,,,residential,True,False,8.329,"LINESTRING (25.1335987 41.5832708, 25.1335999 41.5832579, 25.1336231 41.5832273, 25.1336525 41.583212)",,,roundabout
218022055,,,residential,False,False,71.07300000000001,"LINESTRING (25.1325405 41.5811276, 25.1322744 41.5807927, 25.1321497 41.5805612)",,Родопи,
218022055,,,residential,False,True,96.02299999999998,"LINESTRING (25.1325405 41.5811276, 25.1327895 41.5814214, 25.1328325 41.5814859, 25.1328623 41.581539, 25.1328878 41.5815968, 25.1329202 41.58168, 25.1329858 41.5819134)",,Родопи,
218022056,,,unclassified,False,True,158.027,"LINESTRING (25.1325405 41.5811276, 25.1323056 41.5812129, 25.1322064 41.5812307, 25.1320936 41.5812419, 25.1319959 41.5812402, 25.1318871 41.5812148, 25.1317083 41.5811336, 25.1315145 41.5810205, 25.1314294 41.580952, 25.1313508 41.5808621, 25.1312605 41.5805036)",,,
218022055,,,residential,False,False,73.528,"LINESTRING (25.1320772 41.5795014, 25.1320993 41.5794085, 25.1321322 41.5793407, 25.1321785 41.5792655, 25.1325301 41.5789484)",,Родопи,
218022055,,,residential,False,True,118.006,"LINESTRING (25.1320772 41.5795014, 25.1321187 41.5802121, 25.1321497 41.5805612)",,Родопи,
218022056,,,unclassified,False,False,51.516999999999996,"LINESTRING (25.1320772 41.5795014, 25.1319818 41.5796205, 25.1319398 41.5797473, 25.1319249 41.5799408)",,,
218022056,,,unclassified,False,False,158.027,"LINESTRING (25.1312605 41.5805036, 25.1313508 41.5808621, 25.1314294 41.580952, 25.1315145 41.5810205, 25.1317083 41.5811336, 25.1318871 41.5812148, 25.1319959 41.5812402, 25.1320936 41.5812419, 25.1322064 41.5812307, 25.1323056 41.5812129, 25.1325405 41.5811276)",,,
218022056,,,unclassified,False,True,104.171,"LINESTRING (25.1312605 41.5805036, 25.1312496 41.5803741, 25.1312382 41.5801854, 25.1312748 41.5801106, 25.13134 41.5800412, 25.1314233 41.5800058, 25.1315614 41.5799791, 25.1317835 41.5799457, 25.1319249 41.5799408)",,,
218022057,,,residential,False,False,69.82400000000001,"LINESTRING (25.1312605 41.5805036, 25.1312303 41.5805292, 25.1311867 41.5805507, 25.1311473 41.5805571, 25.1311102 41.5805537, 25.1310675 41.5805396, 25.1310228 41.5805125, 25.1309058 41.5804328, 25.1308227 41.5803899, 25.1307189 41.58036, 25.130531 41.5803431)",,Филип Запрянов,
218022057,,,residential,False,False,134.275,"LINESTRING (25.130531 41.5803431, 25.128917 41.5803185)",,Филип Запрянов,
218022057,,,residential,False,True,69.82400000000001,"LINESTRING (25.130531 41.5803431, 25.1307189 41.58036, 25.1308227 41.5803899, 25.1309058 41.5804328, 25.1310228 41.5805125, 25.1310675 41.5805396, 25.1311102 41.5805537, 25.1311473 41.5805571, 25.1311867 41.5805507, 25.1312303 41.5805292, 25.1312605 41.5805036)",,Филип Запрянов,
492540176,,,residential,False,True,120.007,"LINESTRING (25.130531 41.5803431, 25.1300186 41.5807298, 25.1295157 41.5811099)",,,
218022057,,,residential,False,True,134.275,"LINESTRING (25.128917 41.5803185, 25.130531 41.5803431)",,Филип Запрянов,
218022058,,,residential,False,True,21.630000000000003,"LINESTRING (25.128917 41.5803185, 25.128823 41.5803185, 25.1287689 41.5803342, 25.1287318 41.5803615, 25.1287187 41.5804022)",,Мусала,
218022177,,,residential,False,True,33.605999999999995,"LINESTRING (25.128917 41.5803185, 25.1289214 41.5801131, 25.1289441 41.5800178)",,Здравец,
218022058,,,residential,False,False,176.11800000000002,"LINESTRING (25.1280639 41.5814965, 25.1281776 41.5815041, 25.1283267 41.5815355, 25.1287903 41.5816369, 25.1290325 41.5816874, 25.1291627 41.5817025, 25.1292652 41.5816915, 25.1293215 41.5816785, 25.1293912 41.5816335, 25.12945 41.5815684, 25.1295009 41.5814541, 25.1295212 41.5812705, 25.1295251 41.5811782, 25.1295157 41.5811099)",,Мусала,
218022059,,,unclassified,False,False,45.355,"LINESTRING (25.1280639 41.5814965, 25.128023 41.58144, 25.1279788 41.5812789, 25.1279717 41.5810998)",,Мак,
218022058,,,residential,False,False,21.63,"LINESTRING (25.1287187 41.5804022, 25.1287318 41.5803615, 25.1287689 41.5803342, 25.128823 41.5803185, 25.128917 41.5803185)",,Мусала,
218022058,,,residential,False,True,106.296,"LINESTRING (25.1287187 41.5804022, 25.1287233 41.5804753, 25.1287445 41.5805294, 25.1287999 41.5805955, 25.1294338 41.5810064, 25.1294835 41.5810568, 25.1295157 41.5811099)",,Мусала,
218022059,,,unclassified,False,True,45.355,"LINESTRING (25.1279717 41.5810998, 25.1279788 41.5812789, 25.128023 41.58144, 25.1280639 41.5814965)",,Мак,
218022177,,,residential,False,False,69.096,"LINESTRING (25.1317747 41.5778043, 25.1317218 41.5780461, 25.1316721 41.5781345, 25.1315859 41.5782074, 25.1315026 41.5782475, 25.1313612 41.578274)",,Здравец,
655412317,2,865,tertiary,False,False,110.357,"LINESTRING (25.1317747 41.5778043, 25.1318465 41.5778774, 25.1322922 41.5783311, 25.1324098 41.5784467, 25.1325594 41.5786045)",,,
218022177,,,residential,False,False,195.28500000000005,"LINESTRING (25.1313612 41.578274, 25.1312515 41.5782607, 25.1311519 41.5782088, 25.130428 41.5775546, 25.1303202 41.5775027, 25.1302884 41.5774913, 25.1302198 41.5774668, 25.1300946 41.577455, 25.129986 41.5774803, 25.1298588 41.5775593, 25.1297895 41.5776561, 25.1297591 41.5777952)",,Здравец,
218022177,,,residential,False,True,69.096,"LINESTRING (25.1313612 41.578274, 25.1315026 41.5782475, 25.1315859 41.5782074, 25.1316721 41.5781345, 25.1317218 41.5780461, 25.1317747 41.5778043)",,Здравец,
"[218022184, 218022183]",,,"['unclassified', 'residential']",False,"[False, True]",333.41200000000003,"LINESTRING (25.1313612 41.578274, 25.1313014 41.578763, 25.1312577 41.5792732, 25.1312363 41.5793775, 25.1312041 41.5794658, 25.1311237 41.5795219, 25.1310003 41.5795741, 25.1305819 41.5796744, 25.1302716 41.5797337, 25.129737 41.5797968, 25.1294834 41.579833, 25.1291322 41.5799383, 25.1289441 41.5800178)",,Иглика,
218022177,,,residential,False,False,204.18699999999995,"LINESTRING (25.1297591 41.5777952, 25.1306337 41.5788623, 25.1306704 41.5789662, 25.1306679 41.5790351, 25.1306301 41.5791126, 25.1305708 41.5791576, 25.1305088 41.5791852, 25.1304248 41.5791987, 25.130329 41.5791937, 25.1302376 41.5791697)",,Здравец,
218022177,,,residential,False,True,195.285,"LINESTRING (25.1297591 41.5777952, 25.1297895 41.5776561, 25.1298588 41.5775593, 25.129986 41.5774803, 25.1300946 41.577455, 25.1302198 41.5774668, 25.1302884 41.5774913, 25.1303202 41.5775027, 25.130428 41.5775546, 25.1311519 41.5782088, 25.1312515 41.5782607, 25.1313612 41.578274)",,Здравец,
218022177,,,residential,False,False,158.858,"LINESTRING (25.1302376 41.5791697, 25.1300276 41.5791277, 25.1298757 41.579133, 25.1297611 41.5791617, 25.1296887 41.5791989, 25.1290185 41.5798659, 25.1289441 41.5800178)",,Здравец,
218022177,,,residential,False,True,204.187,"LINESTRING (25.1302376 41.5791697, 25.130329 41.5791937, 25.1304248 41.5791987, 25.1305088 41.5791852, 25.1305708 41.5791576, 25.1306301 41.5791126, 25.1306679 41.5790351, 25.1306704 41.5789662, 25.1306337 41.5788623, 25.1297591 41.5777952)",,Здравец,
218022178,,,residential,False,False,71.382,"LINESTRING (25.1302376 41.5791697, 25.1302032 41.5791048, 25.130153 41.5790474, 25.1300561 41.5789943, 25.1298979 41.5789481, 25.1296929 41.578924, 25.1295186 41.5789405)",,Смирненски,
218022177,,,residential,False,False,33.605999999999995,"LINESTRING (25.1289441 41.5800178, 25.1289214 41.5801131, 25.128917 41.5803185)",,Здравец,
218022177,,,residential,False,True,158.858,"LINESTRING (25.1289441 41.5800178, 25.1290185 41.5798659, 25.1296887 41.5791989, 25.1297611 41.5791617, 25.1298757 41.579133, 25.1300276 41.5791277, 25.1302376 41.5791697)",,Здравец,
"[218022184, 218022183]",,,"['residential', 'unclassified']",False,"[False, True]",333.41200000000003,"LINESTRING (25.1289441 41.5800178, 25.1291322 41.5799383, 25.1294834 41.579833, 25.129737 41.5797968, 25.1302716 41.5797337, 25.1305819 41.5796744, 25.1310003 41.5795741, 25.1311237 41.5795219, 25.1312041 41.5794658, 25.1312363 41.5793775, 25.1312577 41.5792732, 25.1313014 41.578763, 25.1313612 41.578274)",,Иглика,
218022178,,,residential,False,True,71.382,"LINESTRING (25.1295186 41.5789405, 25.1296929 41.578924, 25.1298979 41.5789481, 25.1300561 41.5789943, 25.130153 41.5790474, 25.1302032 41.5791048, 25.1302376 41.5791697)",,Смирненски,
218022179,,,residential,False,False,69.44900000000001,"LINESTRING (25.1295186 41.5789405, 25.1292542 41.5790284, 25.129027 41.5790631, 25.1287141 41.57908)",,Мургавец,
