osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,lanes,width
718936558,,Тракия,residential,False,True,25.238,,"LINESTRING (24.2219843 41.945291, 24.2219788 41.9453613, 24.2219694 41.9455177)",,
220540242,,Братя Чолакови,residential,False,False,150.34799999999998,,"LINESTRING (24.2137115 41.9405517, 24.2139202 41.9406134, 24.2142033 41.9407607, 24.2146674 41.9410109, 24.2151898 41.9413283)",,
220540242,,Братя Чолакови,residential,False,True,79.353,,"LINESTRING (24.2137115 41.9405517, 24.2133645 41.9405343, 24.212992 41.94052, 24.2127599 41.9404788)",,
313300482,,Тодор Чолаков,residential,False,True,81.67699999999999,,"LINESTRING (24.2137115 41.9405517, 24.213603 41.9403838, 24.2133241 41.940178, 24.2130758 41.9400007)",,
313304759,,Панайот Волов,residential,False,True,18.467,,"LINESTRING (24.221115 41.9418793, 24.2211644 41.9419533, 24.2211458 41.9420356)",,
313300469,,Стефан Караджа,residential,False,False,22.955,,"LINESTRING (24.2191722 41.9421839, 24.2192656 41.9419895)",,
313300469,,Стефан Караджа,residential,False,True,41.405,,"LINESTRING (24.2191722 41.9421839, 24.2189941 41.9425319)",,
302981255,,Христо Ботев,residential,False,False,44.47,,"LINESTRING (24.2191722 41.9421839, 24.2193361 41.9422279, 24.2196149 41.9424013)",,
302981255,,Христо Ботев,residential,False,True,104.813,,"LINESTRING (24.2191722 41.9421839, 24.2190016 41.9421701, 24.2186805 41.942199, 24.2183933 41.9422128, 24.2181077 41.9422291, 24.21791 41.9422216)",,
313300443,,Илия Янев,residential,False,True,86.16900000000001,,"LINESTRING (24.2146625 41.9386388, 24.21448 41.9390015, 24.214382 41.9392077, 24.2143404 41.9393738)",,
780123715,,Орфей,residential,False,True,64.634,,"LINESTRING (24.2146625 41.9386388, 24.2149334 41.9387515, 24.2153559 41.9389064)",,5
313300479,,Тодор Каблешков,residential,False,True,80.722,,"LINESTRING (24.2153559 41.9389064, 24.2148155 41.9395109)",,
780123715,,Орфей,residential,False,False,64.634,,"LINESTRING (24.2153559 41.9389064, 24.2149334 41.9387515, 24.2146625 41.9386388)",,5
780123715,,Орфей,residential,False,True,73.58000000000001,,"LINESTRING (24.2153559 41.9389064, 24.215789 41.9390498, 24.2161484 41.9392049)",,5
313300417,,Антон Иванов,residential,False,True,44.971000000000004,,"LINESTRING (24.2135631 41.9391804, 24.2135 41.9393987, 24.2134224 41.9395704)",,
313300425,,Вела Пеева,residential,False,True,59.154,,"LINESTRING (24.2161484 41.9392049, 24.2159864 41.9394773, 24.215881 41.9396979)",,
780123715,,Орфей,residential,False,False,73.58000000000001,,"LINESTRING (24.2161484 41.9392049, 24.215789 41.9390498, 24.2153559 41.9389064)",,5
780123715,,Орфей,residential,False,True,174.296,,"LINESTRING (24.2161484 41.9392049, 24.2162973 41.9391925, 24.2164649 41.9391495, 24.2165655 41.9391416, 24.2167139 41.9391697, 24.2169459 41.9392247, 24.2173331 41.9394091, 24.2180304 41.9397337)",,5
313300443,,Илия Янев,residential,False,True,56.527,,"LINESTRING (24.2143404 41.9393738, 24.2142608 41.9398787)",,
313300443,,Илия Янев,residential,False,False,86.169,,"LINESTRING (24.2143404 41.9393738, 24.214382 41.9392077, 24.21448 41.9390015, 24.2146625 41.9386388)",,
313300448,,Никола Велков,residential,False,False,42.176,,"LINESTRING (24.2143404 41.9393738, 24.2145184 41.9394321, 24.2148155 41.9395109)",,4
313300479,,Тодор Каблешков,residential,False,False,80.722,,"LINESTRING (24.2148155 41.9395109, 24.2153559 41.9389064)",,
313300448,,Никола Велков,residential,False,False,82.107,,"LINESTRING (24.2148155 41.9395109, 24.215074 41.9396823, 24.2152358 41.9397631, 24.2153635 41.9397947, 24.2154913 41.9398042, 24.2156786 41.9397884)",,4
313300448,,Никола Велков,residential,False,True,42.176,,"LINESTRING (24.2148155 41.9395109, 24.2145184 41.9394321, 24.2143404 41.9393738)",,4
313300417,,Антон Иванов,residential,False,True,31.097,,"LINESTRING (24.2134224 41.9395704, 24.2132605 41.9398228)",,
313300417,,Антон Иванов,residential,False,False,44.971000000000004,,"LINESTRING (24.2134224 41.9395704, 24.2135 41.9393987, 24.2135631 41.9391804)",,
313300445,,Лейди Странгфорд,residential,False,True,60.529,,"LINESTRING (24.2166846 41.9395114, 24.2167416 41.9400541)",,
313300425,,Вела Пеева,residential,False,True,19.533,,"LINESTRING (24.215881 41.9396979, 24.2156786 41.9397884)",,
313300438,,Захари Стоянов,residential,False,False,52.388,,"LINESTRING (24.215881 41.9396979, 24.216377 41.9399909)",,
313300425,,Вела Пеева,residential,False,False,59.154,,"LINESTRING (24.215881 41.9396979, 24.2159864 41.9394773, 24.2161484 41.9392049)",,
313300482,,Тодор Чолаков,residential,False,False,53.86,,"LINESTRING (24.2125064 41.9397657, 24.2130758 41.9400007)",,
313300454,,Петър Горанов,residential,False,True,30.663,,"LINESTRING (24.2180304 41.9397337, 24.2178893 41.9399887)",,
780123715,,Орфей,residential,False,False,174.296,,"LINESTRING (24.2180304 41.9397337, 24.2173331 41.9394091, 24.2169459 41.9392247, 24.2167139 41.9391697, 24.2165655 41.9391416, 24.2164649 41.9391495, 24.2162973 41.9391925, 24.2161484 41.9392049)",,5
780123715,,Орфей,residential,False,True,80.155,,"LINESTRING (24.2180304 41.9397337, 24.2184267 41.9399208, 24.2188677 41.9400956)",,5
313300417,,Антон Иванов,residential,False,False,31.097,,"LINESTRING (24.2132605 41.9398228, 24.2134224 41.9395704)",,
302981255,,Христо Ботев,residential,False,False,98.435,,"LINESTRING (24.2132605 41.9398228, 24.2135573 41.9400408, 24.2137416 41.940178, 24.2139089 41.9402483, 24.2142031 41.9403421)",,
"[313300416, 718973148, 313300415]",,Антон Иванов,residential,False,"[False, True]",25.021,yes,"LINESTRING (24.2132605 41.9398228, 24.2132394 41.9398441, 24.2131388 41.9399327, 24.2130758 41.9400007)",,
313300425,,Вела Пеева,residential,False,False,19.533,,"LINESTRING (24.2156786 41.9397884, 24.215881 41.9396979)",,
313300425,,Вела Пеева,residential,False,True,47.086,,"LINESTRING (24.2156786 41.9397884, 24.2154872 41.9400753, 24.2154655 41.9401772)",,
313300448,,Никола Велков,residential,False,True,82.107,,"LINESTRING (24.2156786 41.9397884, 24.2154913 41.9398042, 24.2153635 41.9397947, 24.2152358 41.9397631, 24.215074 41.9396823, 24.2148155 41.9395109)",,4
313300443,,Илия Янев,residential,False,False,56.527,,"LINESTRING (24.2142608 41.9398787, 24.2143404 41.9393738)",,
313300443,,Илия Янев,residential,False,True,51.748,,"LINESTRING (24.2142608 41.9398787, 24.2142031 41.9403421)",,
313300431,,Георги Жечев,residential,False,False,106.913,,"LINESTRING (24.2142608 41.9398787, 24.2149522 41.9400867, 24.215286 41.9401971, 24.2154655 41.9401772)",,
313300482,,Тодор Чолаков,residential,False,True,53.86,,"LINESTRING (24.2130758 41.9400007, 24.2125064 41.9397657)",,
"[313300416, 718973148, 313300415]",,Антон Иванов,residential,False,"[False, True]",25.021,yes,"LINESTRING (24.2130758 41.9400007, 24.2131388 41.9399327, 24.2132394 41.9398441, 24.2132605 41.9398228)",,
313300416,,Антон Иванов,residential,False,True,59.428,,"LINESTRING (24.2130758 41.9400007, 24.2129665 41.9401227, 24.2127599 41.9404788)",,
313300482,,Тодор Чолаков,residential,False,False,81.677,,"LINESTRING (24.2130758 41.9400007, 24.2133241 41.940178, 24.213603 41.9403838, 24.2137115 41.9405517)",,
313300446,,Любен Каравелов,residential,False,False,95.207,,"LINESTRING (24.2178893 41.9399887, 24.2167416 41.9400541)",,
313300454,,Петър Горанов,residential,False,False,30.663,,"LINESTRING (24.2178893 41.9399887, 24.2180304 41.9397337)",,
313300454,,Петър Горанов,residential,False,True,110.846,,"LINESTRING (24.2178893 41.9399887, 24.2177713 41.9401685, 24.21766 41.940359, 24.217584 41.9405184, 24.2174855 41.9409319)",,
313300431,,Георги Жечев,residential,False,True,78.186,,"LINESTRING (24.216377 41.9399909, 24.2154655 41.9401772)",,
313300438,,Захари Стоянов,residential,False,False,34.618,,"LINESTRING (24.216377 41.9399909, 24.2167226 41.9401665)",,
313300438,,Захари Стоянов,residential,False,True,52.388,,"LINESTRING (24.216377 41.9399909, 24.215881 41.9396979)",,
313300445,,Лейди Странгфорд,residential,False,False,60.529,,"LINESTRING (24.2167416 41.9400541, 24.2166846 41.9395114)",,
313300445,,Лейди Странгфорд,residential,False,True,12.597,,"LINESTRING (24.2167416 41.9400541, 24.2167226 41.9401665)",,
313300446,,Любен Каравелов,residential,False,True,95.207,,"LINESTRING (24.2167416 41.9400541, 24.2178893 41.9399887)",,
313300439,,Здравец,residential,False,True,102.38,,"LINESTRING (24.2188677 41.9400956, 24.2183269 41.9409238)",,
780123715,,Орфей,residential,False,False,80.155,,"LINESTRING (24.2188677 41.9400956, 24.2184267 41.9399208, 24.2180304 41.9397337)",,5
780123715,,Орфей,residential,False,True,112.178,,"LINESTRING (24.2188677 41.9400956, 24.2193761 41.9403272, 24.2199974 41.9406529)",,5
313300438,,Захари Стоянов,residential,False,True,34.618,,"LINESTRING (24.2167226 41.9401665, 24.216377 41.9399909)",,
313300445,,Лейди Странгфорд,residential,False,False,12.597,,"LINESTRING (24.2167226 41.9401665, 24.2167416 41.9400541)",,
313300445,,Лейди Странгфорд,residential,False,True,73.907,,"LINESTRING (24.2167226 41.9401665, 24.216531 41.9408157)",,
313300431,,Георги Жечев,residential,False,False,78.186,,"LINESTRING (24.2154655 41.9401772, 24.216377 41.9399909)",,
313300425,,Вела Пеева,residential,False,False,47.086,,"LINESTRING (24.2154655 41.9401772, 24.2154872 41.9400753, 24.2156786 41.9397884)",,
313300425,,Вела Пеева,residential,False,True,44.366,,"LINESTRING (24.2154655 41.9401772, 24.2154698 41.9404115, 24.2154549 41.9405758)",,
313300431,,Георги Жечев,residential,False,True,106.913,,"LINESTRING (24.2154655 41.9401772, 24.215286 41.9401971, 24.2149522 41.9400867, 24.2142608 41.9398787)",,
313300443,,Илия Янев,residential,False,False,51.748,,"LINESTRING (24.2142031 41.9403421, 24.2142608 41.9398787)",,
302981255,,Христо Ботев,residential,False,False,30.436,,"LINESTRING (24.2142031 41.9403421, 24.2143955 41.9404218, 24.2145104 41.9404909)",,
302981255,,Христо Ботев,residential,False,True,98.435,,"LINESTRING (24.2142031 41.9403421, 24.2139089 41.9402483, 24.2137416 41.940178, 24.2135573 41.9400408, 24.2132605 41.9398228)",,
220540242,,Братя Чолакови,residential,False,True,20.498,,"LINESTRING (24.2127599 41.9404788, 24.2125154 41.9404487)",,
220540242,,Братя Чолакови,residential,False,False,79.35300000000001,,"LINESTRING (24.2127599 41.9404788, 24.212992 41.94052, 24.2133645 41.9405343, 24.2137115 41.9405517)",,
313300416,,Антон Иванов,residential,False,False,59.428,,"LINESTRING (24.2127599 41.9404788, 24.2129665 41.9401227, 24.2130758 41.9400007)",,
313300468,,Стефан Вранчев,residential,False,False,78.689,,"LINESTRING (24.2145104 41.9404909, 24.2154549 41.9405758)",,
302981255,,Христо Ботев,residential,False,False,109.844,,"LINESTRING (24.2145104 41.9404909, 24.2145594 41.940589, 24.2146844 41.9406606, 24.2150494 41.9408655, 24.2154945 41.9411331)",,
302981255,,Христо Ботев,residential,False,True,30.436,,"LINESTRING (24.2145104 41.9404909, 24.2143955 41.9404218, 24.2142031 41.9403421)",,
313300468,,Стефан Вранчев,residential,False,True,78.689,,"LINESTRING (24.2154549 41.9405758, 24.2145104 41.9404909)",,
313300425,,Вела Пеева,residential,False,False,44.366,,"LINESTRING (24.2154549 41.9405758, 24.2154698 41.9404115, 24.2154655 41.9401772)",,
313300468,,Стефан Вранчев,residential,False,False,84.28299999999999,,"LINESTRING (24.2154549 41.9405758, 24.216098 41.9406245, 24.2161619 41.9406451, 24.2161917 41.9406894, 24.2161938 41.9408652)",,
313300445,,Лейди Странгфорд,residential,False,False,73.907,,"LINESTRING (24.216531 41.9408157, 24.2167226 41.9401665)",,
313300460,,Райна Княгиня,residential,False,True,79.998,,"LINESTRING (24.216531 41.9408157, 24.2174855 41.9409319)",,
313300476,,Таско Ганев,residential,False,False,28.428,,"LINESTRING (24.216531 41.9408157, 24.2161938 41.9408652)",,
313300445,,Лейди Странгфорд,residential,False,True,78.05799999999999,,"LINESTRING (24.216531 41.9408157, 24.2164557 41.9412263, 24.2163362 41.9414998)",,
313300476,,Таско Ганев,residential,False,True,28.428,,"LINESTRING (24.2161938 41.9408652, 24.216531 41.9408157)",,
313300468,,Стефан Вранчев,residential,False,True,84.283,,"LINESTRING (24.2161938 41.9408652, 24.2161917 41.9406894, 24.2161619 41.9406451, 24.216098 41.9406245, 24.2154549 41.9405758)",,
313300476,,Таско Ганев,residential,False,False,65.27600000000001,,"LINESTRING (24.2161938 41.9408652, 24.2157069 41.9410266, 24.2154945 41.9411331)",,
313300439,,Здравец,residential,False,False,102.38,,"LINESTRING (24.2183269 41.9409238, 24.2188677 41.9400956)",,
313300489,,Шипка,residential,False,True,35.354,,"LINESTRING (24.2183269 41.9409238, 24.2179157 41.9410106)",,
313300489,,Шипка,residential,False,False,118.227,,"LINESTRING (24.2183269 41.9409238, 24.2184483 41.9408795, 24.2185675 41.9408747, 24.2190976 41.9409602, 24.2197118 41.9410722)",,
313300454,,Петър Горанов,residential,False,True,15.346,,"LINESTRING (24.2174855 41.9409319, 24.2174642 41.941069)",,
313300460,,Райна Княгиня,residential,False,False,79.998,,"LINESTRING (24.2174855 41.9409319, 24.216531 41.9408157)",,
313300454,,Петър Горанов,residential,False,False,110.84600000000002,,"LINESTRING (24.2174855 41.9409319, 24.217584 41.9405184, 24.21766 41.940359, 24.2177713 41.9401685, 24.2178893 41.9399887)",,
313300489,,Шипка,residential,False,False,35.354,,"LINESTRING (24.2179157 41.9410106, 24.2183269 41.9409238)",,
313300489,,Шипка,residential,False,True,23.294,,"LINESTRING (24.2179157 41.9410106, 24.2176405 41.9410551)",,
313300413,,Ангел Калоянов,residential,False,False,145.868,,"LINESTRING (24.2179157 41.9410106, 24.2189549 41.9415366, 24.2193939 41.9417247)",,
313300428,,Възраждане,residential,False,True,87.114,,"LINESTRING (24.2176405 41.9410551, 24.2180683 41.941771)",,
313300489,,Шипка,residential,False,False,23.294,,"LINESTRING (24.2176405 41.9410551, 24.2179157 41.9410106)",,
313300489,,Шипка,residential,False,True,14.664,,"LINESTRING (24.2176405 41.9410551, 24.2174642 41.941069)",,
313300469,,Стефан Караджа,residential,False,False,52.267,,"LINESTRING (24.2197118 41.9410722, 24.2199974 41.9406529)",,
"[313300489, 780123715]",,"['Шипка', 'Орфей']",residential,False,False,188.728,,"LINESTRING (24.2197118 41.9410722, 24.2201045 41.9411392, 24.220426 41.9412326, 24.2206453 41.9412801, 24.2207177 41.9412817, 24.2207913 41.9412185, 24.2207791 41.9411635, 24.2205898 41.9410047, 24.2203809 41.9408572, 24.2201485 41.940724, 24.2199974 41.9406529)",,5
313300469,,Стефан Караджа,residential,False,True,77.172,,"LINESTRING (24.2197118 41.9410722, 24.2193939 41.9417247)",,
313300489,,Шипка,residential,False,True,118.22699999999999,,"LINESTRING (24.2197118 41.9410722, 24.2190976 41.9409602, 24.2185675 41.9408747, 24.2184483 41.9408795, 24.2183269 41.9409238)",,
313300454,,Петър Горанов,residential,False,False,15.346,,"LINESTRING (24.2174642 41.941069, 24.2174855 41.9409319)",,
313300489,,Шипка,residential,False,False,14.664,,"LINESTRING (24.2174642 41.941069, 24.2176405 41.9410551)",,
313300454,,Петър Горанов,residential,False,True,97.922,,"LINESTRING (24.2174642 41.941069, 24.2172884 41.9417969, 24.2171987 41.9419212)",,
313300465,,Ст.Керелов,residential,False,True,50.715,,"LINESTRING (24.2133871 41.9411098, 24.2130282 41.9414796)",,
945999610,37,Антонивановци,secondary,False,True,41.791,,"LINESTRING (24.2133871 41.9411098, 24.2138294 41.9412915)",,
945999610,37,Антонивановци,secondary,False,False,104.934,,"LINESTRING (24.2133871 41.9411098, 24.213194 41.94103, 24.212966 41.9409063, 24.2128077 41.9407846, 24.2125154 41.9404487)",,
313300421,,Бачо Киро,residential,False,True,68.419,,"LINESTRING (24.2125172 41.9412326, 24.2124896 41.9414448, 24.2124683 41.9417441, 24.2124134 41.941838)",,
313300467,,Стефан Божкав,residential,False,True,50.496,,"LINESTRING (24.2125172 41.9412326, 24.2128792 41.9413925, 24.2130282 41.9414796)",,
945999610,37,Антонивановци,secondary,False,False,41.791,,"LINESTRING (24.2138294 41.9412915, 24.2133871 41.9411098)",,
313300483,,Тр.Керелов,residential,False,True,88.14500000000001,,"LINESTRING (24.2138294 41.9412915, 24.2137842 41.9414495, 24.2136711 41.9419578, 24.2135817 41.9420528)",,
945999610,37,Антонивановци,secondary,False,True,87.184,,"LINESTRING (24.2138294 41.9412915, 24.214093 41.9414222, 24.2143296 41.9415429, 24.2145053 41.9416183, 24.2146911 41.94174)",,
313300465,,Ст.Керелов,residential,False,False,50.715,,"LINESTRING (24.2130282 41.9414796, 24.2133871 41.9411098)",,
313300465,,Ст.Керелов,residential,False,True,38.957,,"LINESTRING (24.2130282 41.9414796, 24.213015 41.94154, 24.2130686 41.9418264)",,
313300467,,Стефан Божкав,residential,False,False,50.496,,"LINESTRING (24.2130282 41.9414796, 24.2128792 41.9413925, 24.2125172 41.9412326)",,
302981255,,Христо Ботев,residential,False,False,85.35,,"LINESTRING (24.2163362 41.9414998, 24.2164344 41.9415478, 24.2171987 41.9419212)",,
302981255,,Христо Ботев,residential,False,True,80.709,,"LINESTRING (24.2163362 41.9414998, 24.2161712 41.941432, 24.2157624 41.9412425, 24.2154945 41.9411331)",,
313300445,,Лейди Странгфорд,residential,False,False,78.05799999999999,,"LINESTRING (24.2163362 41.9414998, 24.2164557 41.9412263, 24.216531 41.9408157)",,
