osmid,oneway,ref,name,highway,reversed,length,geometry,width,lanes,maxspeed
553545242,False,,Капитан Дядо Никола,residential,True,53.24099999999999,"LINESTRING (25.7124882 43.1045613, 25.7124702 43.1044631, 25.7125602 43.1042051, 25.7126243 43.1041017)",,,
192498148,False,,Трети Март,tertiary,False,181.507,"LINESTRING (25.7089854 43.1110619, 25.7108277 43.1101369)",8,,
192498148,False,,Трети Март,tertiary,True,21.622,"LINESTRING (25.7089854 43.1110619, 25.7087568 43.1111617)",8,,
192497895,False,,,residential,False,75.273,"LINESTRING (25.7089854 43.1110619, 25.709258 43.111489, 25.7093892 43.1116711)",,,
192500676,False,,Павел Калянджи,residential,True,77.003,"LINESTRING (25.7123131 43.1101747, 25.7114738 43.109852)",,,
192500676,False,,Павел Калянджи,residential,False,66.02199999999999,"LINESTRING (25.7123131 43.1101747, 25.7127109 43.1103272, 25.7130332 43.1104507)",,,
443649144,False,,Бузлуджа,residential,False,111.396,"LINESTRING (25.7123131 43.1101747, 25.7127186 43.1101316, 25.7129628 43.1100809, 25.7130567 43.1100614, 25.7133074 43.1099657, 25.7135714 43.1098235)",,,
443649144,False,,Бузлуджа,residential,True,121.28399999999999,"LINESTRING (25.7123131 43.1101747, 25.7121178 43.1102858, 25.7118643 43.1104819, 25.7118609 43.1105633, 25.711915 43.1106644, 25.7118745 43.1107286, 25.7114707 43.1109679)",,,
192498147,False,,Иван Вазов,residential,False,186.727,"LINESTRING (25.7093892 43.1116711, 25.7113352 43.1107757)",,,
192498147,False,,Иван Вазов,residential,True,33.645,"LINESTRING (25.7093892 43.1116711, 25.7090353 43.1118286)",,,
192497895,False,,,residential,True,75.273,"LINESTRING (25.7093892 43.1116711, 25.709258 43.111489, 25.7089854 43.1110619)",,,
553588305,False,,Стойчо Куркев,residential,False,6.043,"LINESTRING (25.7130332 43.1104507, 25.7129863 43.1104929)",,,
192500676,False,,Павел Калянджи,residential,True,66.02199999999999,"LINESTRING (25.7130332 43.1104507, 25.7127109 43.1103272, 25.7123131 43.1101747)",,,
553588304,False,,,residential,True,82.296,"LINESTRING (25.7130332 43.1104507, 25.7131244 43.1103444, 25.7135714 43.1098235)",,,
192497926,False,,Любен Каравелов,residential,False,82.114,"LINESTRING (25.7108277 43.1101369, 25.7113352 43.1107757)",,,
192498148,False,,Трети Март,tertiary,False,61.274,"LINESTRING (25.7108277 43.1101369, 25.7114738 43.109852)",8,,
192498148,False,,Трети Март,tertiary,True,181.507,"LINESTRING (25.7108277 43.1101369, 25.7089854 43.1110619)",8,,
48951832,False,,Цани Гинчев,residential,True,56.735,"LINESTRING (25.713181 43.106057, 25.7132475 43.1061892, 25.7133868 43.1064659, 25.713463 43.1065156)",,,
354070627,False,,Ивайло,residential,False,127.148,"LINESTRING (25.713181 43.106057, 25.7144858 43.1059558, 25.7147369 43.1059276)",,,
354070627,False,,Ивайло,residential,True,211.513,"LINESTRING (25.713181 43.106057, 25.7130002 43.1060361, 25.7128661 43.1059969, 25.7112252 43.105307, 25.7111275 43.1052599, 25.7108964 43.1051619)",,,
156614343,True,53,Оборище,secondary,False,10.578,"LINESTRING (25.7197264 43.108152, 25.719653 43.1082306)",,,
443649144,False,,Бузлуджа,residential,False,122.924,"LINESTRING (25.7145271 43.1089226, 25.7146087 43.1087242, 25.7147742 43.1083185, 25.7148983 43.1080294, 25.714871 43.1078585)",,,
443649144,False,,Бузлуджа,residential,True,53.601,"LINESTRING (25.7145271 43.1089226, 25.7142244 43.1091298, 25.7140745 43.1092716)",,,
1034229967,False,,Максим Райкович,residential,True,26.576,"LINESTRING (25.7145271 43.1089226, 25.7147404 43.1090195, 25.7147786 43.1090676)",,,
192497900,False,,Петър Караминчев,residential,False,23.636,"LINESTRING (25.7169324 43.1050061, 25.7167871 43.1048219)",,,
192497902,False,,,residential,True,68.009,"LINESTRING (25.7169324 43.1050061, 25.7176244 43.1046614)",,,
192497900,False,,Петър Караминчев,residential,True,158.63,"LINESTRING (25.7169324 43.1050061, 25.717104 43.1054525, 25.717222 43.105668, 25.7174205 43.1058677, 25.7179182 43.1061876)",,,
553545245,False,,,residential,False,72.098,"LINESTRING (25.7192722 43.1047636, 25.7200466 43.105081)",,,
192497907,False,,Тодор Хрулев,residential,False,163.762,"LINESTRING (25.7192722 43.1047636, 25.718701 43.1054563, 25.7184062 43.1058468, 25.7182076 43.10601)",,,
192497907,False,,Тодор Хрулев,residential,True,68.04400000000001,"LINESTRING (25.7192722 43.1047636, 25.7193015 43.1046655, 25.7193173 43.1045567, 25.7193099 43.1043691, 25.7192856 43.1041554)",,,
192497926,False,,Любен Каравелов,residential,True,92.997,"LINESTRING (25.7128181 43.1119638, 25.7118541 43.1115119)",,,
192497903,False,,,residential,False,95.811,"LINESTRING (25.7128181 43.1119638, 25.712985 43.1115144, 25.7129797 43.1113318, 25.7129238 43.111212, 25.7128393 43.1111509)",,,
"[553588312, 192497926]",False,,"['Любен Каравелов', 'Шипка']",residential,False,350.07,"LINESTRING (25.7128181 43.1119638, 25.7129895 43.1120829, 25.7130861 43.1121299, 25.7132524 43.1121456, 25.7135297 43.112126, 25.7144894 43.1118719, 25.7145474 43.1117911, 25.7136689 43.1110159, 25.7129863 43.1104929)",,,
354070624,False,,Кирил и Методий,residential,False,26.483,"LINESTRING (25.7108964 43.1051619, 25.7106335 43.1053029)",,,
354070627,False,,Ивайло,residential,False,211.513,"LINESTRING (25.7108964 43.1051619, 25.7111275 43.1052599, 25.7112252 43.105307, 25.7128661 43.1059969, 25.7130002 43.1060361, 25.713181 43.106057)",,,
354070627,False,,Ивайло,residential,True,115.071,"LINESTRING (25.7108964 43.1051619, 25.7107779 43.1048316, 25.7107652 43.1046771, 25.7107525 43.104504, 25.7105493 43.1041702)",,,
553545242,False,,Капитан Дядо Никола,residential,True,59.583,"LINESTRING (25.7108964 43.1051619, 25.711012 43.1050915, 25.7112304 43.1049649, 25.7115028 43.1048655)",,,
354061942,False,,,residential,True,93.144,"LINESTRING (25.714871 43.1078585, 25.7152357 43.1078389, 25.7153034 43.1078574, 25.7153966 43.1079409, 25.7159038 43.1081174)",,,
443649144,False,,Бузлуджа,residential,False,78.263,"LINESTRING (25.714871 43.1078585, 25.7147269 43.1075935, 25.7146441 43.1074123, 25.714368 43.1073064)",,,
443649144,False,,Бузлуджа,residential,True,122.924,"LINESTRING (25.714871 43.1078585, 25.7148983 43.1080294, 25.7147742 43.1083185, 25.7146087 43.1087242, 25.7145271 43.1089226)",,,
192497918,True,53,Оборище,secondary,False,61.385000000000005,"LINESTRING (25.7180767 43.1098148, 25.7182886 43.10963, 25.7185231 43.1093703)",,,
441682095,False,,,residential,True,107.69000000000001,"LINESTRING (25.7180767 43.1098148, 25.7178336 43.1099338, 25.7176555 43.1099932, 25.7174619 43.1100232, 25.7172651 43.1100413, 25.7170847 43.1100354, 25.7168304 43.1099917)",,,
192497926,False,,Любен Каравелов,residential,False,92.997,"LINESTRING (25.7118541 43.1115119, 25.7128181 43.1119638)",,,
192497926,False,,Любен Каравелов,residential,True,68.027,"LINESTRING (25.7118541 43.1115119, 25.7114707 43.1109679)",,,
553588305,False,,Стойчо Куркев,residential,False,49.338,"LINESTRING (25.7118541 43.1115119, 25.7114581 43.1118485)",,,
553588305,False,,Стойчо Куркев,residential,True,145.896,"LINESTRING (25.7118541 43.1115119, 25.7129863 43.1104929)",,,
192500674,True,,бул. Христо Ботев,residential,False,64.553,"LINESTRING (25.7191507 43.1076561, 25.7196643 43.1080993)",,,
354060874,False,,Христо Ботев,residential,False,83.005,"LINESTRING (25.7191507 43.1076561, 25.7199926 43.1072325)",,,
354070624,False,,Кирил и Методий,residential,False,37.754000000000005,"LINESTRING (25.7092593 43.1059093, 25.7089579 43.10596, 25.7088137 43.106003)",,,
354070624,False,,Кирил и Методий,residential,True,130.924,"LINESTRING (25.7092593 43.1059093, 25.7098473 43.1056927, 25.7103861 43.105461, 25.7106335 43.1053029)",,,
553569773,False,,Георги С. Раковски,residential,False,90.64500000000001,"LINESTRING (25.7092593 43.1059093, 25.7094559 43.1060455, 25.7098478 43.1062096, 25.7101947 43.1063456)",,,
192497907,False,,Тодор Хрулев,residential,False,11.842,"LINESTRING (25.7176242 43.1063931, 25.7175216 43.1064688)",,,
192497907,False,,Тодор Хрулев,residential,True,33.043,"LINESTRING (25.7176242 43.1063931, 25.7179182 43.1061876)",,,
192500674,True,,бул. Христо Ботев,residential,False,151.203,"LINESTRING (25.7176242 43.1063931, 25.7188421 43.1074219)",,,
192497907,False,,Тодор Хрулев,residential,False,30.692,"LINESTRING (25.7182076 43.10601, 25.7179182 43.1061876)",,,
553545246,False,,Тодор Хрулев,residential,False,46.816,"LINESTRING (25.7182076 43.10601, 25.718749 43.106155)",,,
192497907,False,,Тодор Хрулев,residential,True,163.762,"LINESTRING (25.7182076 43.10601, 25.7184062 43.1058468, 25.718701 43.1054563, 25.7192722 43.1047636)",,,
441682095,False,,,residential,False,107.69,"LINESTRING (25.7168304 43.1099917, 25.7170847 43.1100354, 25.7172651 43.1100413, 25.7174619 43.1100232, 25.7176555 43.1099932, 25.7178336 43.1099338, 25.7180767 43.1098148)",,,
1034229967,False,,Максим Райкович,residential,False,196.80800000000002,"LINESTRING (25.7168304 43.1099917, 25.7158496 43.1095975, 25.7151129 43.1092884, 25.7148166 43.1091154, 25.7147786 43.1090676)",,,
1034229967,False,,Максим Райкович,residential,True,77.078,"LINESTRING (25.7168304 43.1099917, 25.7171523 43.110117, 25.7176567 43.1103329)",,,
192498147,False,,Иван Вазов,residential,False,33.645,"LINESTRING (25.7090353 43.1118286, 25.7093892 43.1116711)",,,
553588309,False,,,residential,False,27.955,"LINESTRING (25.7090353 43.1118286, 25.7088314 43.1119218, 25.7087616 43.1119779)",,,
354070624,False,,Кирил и Методий,residential,True,26.483,"LINESTRING (25.7106335 43.1053029, 25.7108964 43.1051619)",,,
354070624,False,,Кирил и Методий,residential,False,130.92399999999998,"LINESTRING (25.7106335 43.1053029, 25.7103861 43.105461, 25.7098473 43.1056927, 25.7092593 43.1059093)",,,
553569766,False,,Добранка Камбурова,residential,False,278.341,"LINESTRING (25.7106335 43.1053029, 25.7105539 43.1051573, 25.7104829 43.1051012, 25.7097618 43.1049027, 25.7095313 43.1048552, 25.7093598 43.1048509, 25.7091648 43.1048897, 25.709017 43.1050149, 25.7088988 43.1051487, 25.7087451 43.105304, 25.7086269 43.1054853, 25.7086328 43.1056665, 25.7086919 43.1057831, 25.7088137 43.106003)",,,
192497930,False,,Панайот Хитов,residential,True,69.278,"LINESTRING (25.7201297 43.1042468, 25.7192856 43.1041554)",,,
553545244,False,,Д-р Петър Берон,residential,True,94.555,"LINESTRING (25.7201297 43.1042468, 25.720008 43.1047433, 25.7199901 43.1048185, 25.7200402 43.1049094, 25.7200466 43.105081)",,,
192497907,False,,Тодор Хрулев,residential,False,33.043,"LINESTRING (25.7179182 43.1061876, 25.7176242 43.1063931)",,,
192497907,False,,Тодор Хрулев,residential,True,30.692,"LINESTRING (25.7179182 43.1061876, 25.7182076 43.10601)",,,
192497900,False,,Петър Караминчев,residential,False,158.63,"LINESTRING (25.7179182 43.1061876, 25.7174205 43.1058677, 25.717222 43.105668, 25.717104 43.1054525, 25.7169324 43.1050061)",,,
192957437,False,,Манастирска,residential,True,99.139,"LINESTRING (25.7152851 43.1045622, 25.7160962 43.1052287)",,,
192502709,False,,Никола Козлев,residential,True,120.89699999999999,"LINESTRING (25.7152851 43.1045622, 25.7156351 43.1042528, 25.7157425 43.104118, 25.7158259 43.1040134, 25.7161583 43.1036842)",,2,40
192497918,True,53,Оборище,secondary,False,9.739,"LINESTRING (25.7196028 43.1081745, 25.7196643 43.1080993)",,,
192500663,True,,бул. Христо Ботев,residential,False,104.593,"LINESTRING (25.7196028 43.1081745, 25.7187434 43.1074737)",,,
192502709,False,,Никола Козлев,residential,True,36.25,"LINESTRING (25.7161583 43.1036842, 25.7163981 43.1034092)",,2,40
192497900,False,,Петър Караминчев,residential,True,140.261,"LINESTRING (25.7161583 43.1036842, 25.7162671 43.1037827, 25.716369 43.1041428, 25.7166836 43.1044359, 25.7167339 43.1045439, 25.7167871 43.1048219)",,,
192502709,False,,Никола Козлев,residential,False,120.89699999999999,"LINESTRING (25.7161583 43.1036842, 25.7158259 43.1040134, 25.7157425 43.104118, 25.7156351 43.1042528, 25.7152851 43.1045622)",,2,40
192497907,False,,Тодор Хрулев,residential,False,105.527,"LINESTRING (25.7175216 43.1064688, 25.7167153 43.1072132)",,,
192497907,False,,Тодор Хрулев,residential,True,11.842,"LINESTRING (25.7175216 43.1064688, 25.7176242 43.1063931)",,,
192500663,True,,бул. Христо Ботев,residential,False,180.16500000000002,"LINESTRING (25.7175216 43.1064688, 25.7163215 43.105464, 25.7160962 43.1052287)",,,
192500676,False,,Павел Калянджи,residential,True,41.876,"LINESTRING (25.7094383 43.1085113, 25.7089769 43.1083429)",,,
192500665,False,,Добри Ганчев,residential,False,108.33699999999999,"LINESTRING (25.7094383 43.1085113, 25.7093203 43.1086444, 25.7090842 43.1087972, 25.7087543 43.1089745, 25.7084203 43.1091246)",,,
192500676,False,,Павел Калянджи,residential,False,92.386,"LINESTRING (25.7094383 43.1085113, 25.7095992 43.1085779, 25.7103092 43.1090421)",,,
192498148,False,,Трети Март,tertiary,False,21.622,"LINESTRING (25.7087568 43.1111617, 25.7089854 43.1110619)",8,,
192500663,True,,бул. Христо Ботев,residential,False,149.412,"LINESTRING (25.7187434 43.1074737, 25.7175216 43.1064688)",,,
192500666,False,,Д-р Иван Касабов,residential,True,9.868,"LINESTRING (25.7187434 43.1074737, 25.7188421 43.1074219)",,,
192500666,False,,Д-р Иван Касабов,residential,False,170.61100000000002,"LINESTRING (25.7187434 43.1074737, 25.7186169 43.1075014, 25.7180903 43.1075217, 25.7179486 43.1075051, 25.7168601 43.1072667, 25.7167153 43.1072132)",,,
192500676,False,,Павел Калянджи,residential,False,90.072,"LINESTRING (25.7103092 43.1090421, 25.7111126 43.1096008)",,,
192500676,False,,Павел Калянджи,residential,True,92.386,"LINESTRING (25.7103092 43.1090421, 25.7095992 43.1085779, 25.7094383 43.1085113)",,,
289888681,False,,Велчова завера,residential,False,124.62599999999999,"LINESTRING (25.7103092 43.1090421, 25.7103841 43.1089628, 25.7105208 43.1087918, 25.7105752 43.1086553, 25.7105882 43.1084511, 25.7105561 43.1082526, 25.7105239 43.1081377, 25.7105673 43.1079781)",,,
192497907,False,,Тодор Хрулев,residential,True,105.527,"LINESTRING (25.7167153 43.1072132, 25.7175216 43.1064688)",,,
192497907,False,,Тодор Хрулев,residential,False,90.611,"LINESTRING (25.7167153 43.1072132, 25.7162474 43.1077038, 25.7160955 43.1078904)",,,
192500666,False,,Д-р Иван Касабов,residential,False,122.947,"LINESTRING (25.7167153 43.1072132, 25.7160752 43.1068954, 25.715463 43.1065914)",,,
192500666,False,,Д-р Иван Касабов,residential,True,170.611,"LINESTRING (25.7167153 43.1072132, 25.7168601 43.1072667, 25.7179486 43.1075051, 25.7180903 43.1075217, 25.7186169 43.1075014, 25.7187434 43.1074737)",,,
192497894,False,,Петър Оджаков,residential,False,57.323,"LINESTRING (25.7096971 43.1077585, 25.7103683 43.1075984)",,,
192497894,False,,Петър Оджаков,residential,True,89.50200000000001,"LINESTRING (25.7096971 43.1077585, 25.709246 43.1079953, 25.7089769 43.1083429)",,,
192500664,False,,,residential,False,146.077,"LINESTRING (25.7096971 43.1077585, 25.7092505 43.1074147, 25.7092111 43.1073696, 25.7089156 43.1073742, 25.708755 43.1075196, 25.7085895 43.1076132, 25.7082734 43.1076227)",,,
156614343,True,53,Оборище,secondary,False,96.865,"LINESTRING (25.7183545 43.1096373, 25.7181337 43.1098233, 25.7177467 43.110293, 25.7176567 43.1103329)",,,
192500663,True,,бул. Христо Ботев,residential,False,7.451,"LINESTRING (25.719653 43.1082306, 25.7196028 43.1081745)",,,
156614343,True,53,Оборище,secondary,False,188.621,"LINESTRING (25.719653 43.1082306, 25.7192955 43.1086179, 25.7185387 43.1094378, 25.7183545 43.1096373)",,,
192497894,False,,Петър Оджаков,residential,False,30.774,"LINESTRING (25.7103683 43.1075984, 25.7106369 43.1077937)",,,
192497894,False,,Петър Оджаков,residential,True,57.323,"LINESTRING (25.7103683 43.1075984, 25.7096971 43.1077585)",,,
354070626,False,,,residential,False,60.593999999999994,"LINESTRING (25.7103683 43.1075984, 25.7102424 43.1074543, 25.7101646 43.107275, 25.7102514 43.1071002)",,,
192497894,False,,Петър Оджаков,residential,False,80.549,"LINESTRING (25.7106369 43.1077937, 25.7114359 43.1073642)",,,
192497894,False,,Петър Оджаков,residential,True,30.774,"LINESTRING (25.7106369 43.1077937, 25.7103683 43.1075984)",,,
553569777,False,,,residential,True,21.269,"LINESTRING (25.7106369 43.1077937, 25.7105673 43.1079781)",,,
192500676,False,,Павел Калянджи,residential,False,41.876,"LINESTRING (25.7089769 43.1083429, 25.7094383 43.1085113)",,,
192497894,False,,Петър Оджаков,residential,False,89.50200000000001,"LINESTRING (25.7089769 43.1083429, 25.709246 43.1079953, 25.7096971 43.1077585)",,,
553569777,False,,,residential,False,21.269,"LINESTRING (25.7105673 43.1079781, 25.7106369 43.1077937)",,,
289888681,False,,Велчова завера,residential,False,121.13499999999999,"LINESTRING (25.7105673 43.1079781, 25.7116778 43.1083091, 25.7118169 43.1083066, 25.7119461 43.108246)",,,
289888681,False,,Велчова завера,residential,True,124.62599999999999,"LINESTRING (25.7105673 43.1079781, 25.7105239 43.1081377, 25.7105561 43.1082526, 25.7105882 43.1084511, 25.7105752 43.1086553, 25.7105208 43.1087918, 25.7103841 43.1089628, 25.7103092 43.1090421)",,,
192497907,False,,Тодор Хрулев,residential,False,140.843,"LINESTRING (25.7159038 43.1081174, 25.7158042 43.1082291, 25.7153224 43.1087074, 25.7151682 43.1088481, 25.7149562 43.1089607, 25.7147786 43.1090676)",,,
192497907,False,,Тодор Хрулев,residential,True,29.659,"LINESTRING (25.7159038 43.1081174, 25.715984 43.1080274, 25.7160955 43.1078904)",,,
354061942,False,,,residential,False,93.144,"LINESTRING (25.7159038 43.1081174, 25.7153966 43.1079409, 25.7153034 43.1078574, 25.7152357 43.1078389, 25.714871 43.1078585)",,,
354070627,False,,Ивайло,residential,False,115.071,"LINESTRING (25.7105493 43.1041702, 25.7107525 43.104504, 25.7107652 43.1046771, 25.7107779 43.1048316, 25.7108964 43.1051619)",,,
354070626,False,,,residential,True,60.593999999999994,"LINESTRING (25.7102514 43.1071002, 25.7101646 43.107275, 25.7102424 43.1074543, 25.7103683 43.1075984)",,,
192497897,False,,Хаджи Димитър,residential,False,342.53299999999996,"LINESTRING (25.7135714 43.1098235, 25.7138961 43.1100896, 25.714336 43.1104264, 25.7148885 43.1110099, 25.715264 43.1113819, 25.7153621 43.1114469, 25.7155537 43.1115738, 25.7159078 43.1121651, 25.7160387 43.1122889)",,,
443649144,False,,Бузлуджа,residential,False,73.717,"LINESTRING (25.7135714 43.1098235, 25.713852 43.1095139, 25.7140745 43.1092716)",,,
443649144,False,,Бузлуджа,residential,True,111.39600000000002,"LINESTRING (25.7135714 43.1098235, 25.7133074 43.1099657, 25.7130567 43.1100614, 25.7129628 43.1100809, 25.7127186 43.1101316, 25.7123131 43.1101747)",,,
553588304,False,,,residential,False,82.296,"LINESTRING (25.7135714 43.1098235, 25.7131244 43.1103444, 25.7130332 43.1104507)",,,
673500224,False,,пл. Възраждане,residential,False,46.358000000000004,"LINESTRING (25.7156171 43.1054554, 25.7159333 43.1053103, 25.7160962 43.1052287)",,,
48951832,False,,Цани Гинчев,residential,False,26.176,"LINESTRING (25.714368 43.1073064, 25.7141391 43.1071406)",,,
192498148,False,,Трети Март,tertiary,False,115.809,"LINESTRING (25.714368 43.1073064, 25.7151271 43.1064246)",8,,
192498148,False,,Трети Март,tertiary,True,214.84900000000002,"LINESTRING (25.714368 43.1073064, 25.7141488 43.107561, 25.7135495 43.1082378, 25.7132277 43.108505, 25.7130446 43.1086467, 25.712785 43.1088459)",8,,
443649144,False,,Бузлуджа,residential,True,78.263,"LINESTRING (25.714368 43.1073064, 25.7146441 43.1074123, 25.7147269 43.1075935, 25.714871 43.1078585)",,,
192498148,False,,Трети Март,tertiary,True,10.1,"LINESTRING (25.7151933 43.1063477, 25.7151271 43.1064246)",8,,
553545240,False,,пл. Възраждане,tertiary,True,144.414,"LINESTRING (25.7151933 43.1063477, 25.7152341 43.1062971, 25.7155697 43.1058812, 25.7158003 43.1055954, 25.7159482 43.1054121, 25.7160962 43.1052287)",,,
673500227,False,,пл. Възраждане,residential,False,59.624,"LINESTRING (25.7151933 43.1063477, 25.7150107 43.1061796, 25.7147369 43.1059276)",,,
192497907,False,,Тодор Хрулев,residential,True,140.843,"LINESTRING (25.7147786 43.1090676, 25.7149562 43.1089607, 25.7151682 43.1088481, 25.7153224 43.1087074, 25.7158042 43.1082291, 25.7159038 43.1081174)",,,
1034229967,False,,Максим Райкович,residential,False,26.576,"LINESTRING (25.7147786 43.1090676, 25.7147404 43.1090195, 25.7145271 43.1089226)",,,
1034229967,False,,Максим Райкович,residential,True,196.808,"LINESTRING (25.7147786 43.1090676, 25.7148166 43.1091154, 25.7151129 43.1092884, 25.7158496 43.1095975, 25.7168304 43.1099917)",,,
553545245,False,,,residential,True,72.098,"LINESTRING (25.7200466 43.105081, 25.7192722 43.1047636)",,,
553545244,False,,Д-р Петър Берон,residential,False,94.555,"LINESTRING (25.7200466 43.105081, 25.7200402 43.1049094, 25.7199901 43.1048185, 25.720008 43.1047433, 25.7201297 43.1042468)",,,
354060874,False,,Христо Ботев,residential,True,83.005,"LINESTRING (25.7199926 43.1072325, 25.7191507 43.1076561)",,,
553545246,False,,Тодор Хрулев,residential,True,158.001,"LINESTRING (25.7199926 43.1072325, 25.7191793 43.1064692, 25.7190252 43.1063942, 25.718826 43.1062676, 25.718749 43.106155)",,,
553545246,False,,Тодор Хрулев,residential,True,46.816,"LINESTRING (25.718749 43.106155, 25.7182076 43.10601)",,,
553545246,False,,Тодор Хрулев,residential,False,158.00099999999998,"LINESTRING (25.718749 43.106155, 25.718826 43.1062676, 25.7190252 43.1063942, 25.7191793 43.1064692, 25.7199926 43.1072325)",,,
553545247,False,,,residential,False,47.563,"LINESTRING (25.718749 43.106155, 25.7190252 43.1059815, 25.7192372 43.1060284)",,,
553545247,False,,,residential,True,47.563,"LINESTRING (25.7192372 43.1060284, 25.7190252 43.1059815, 25.718749 43.106155)",,,
192498148,False,,Трети Март,tertiary,False,10.1,"LINESTRING (25.7151271 43.1064246, 25.7151933 43.1063477)",8,,
192498148,False,,Трети Март,tertiary,True,115.809,"LINESTRING (25.7151271 43.1064246, 25.714368 43.1073064)",8,,
