osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
519138361,residential,False,True,49.379,,,,"LINESTRING (26.0088605 42.4924047, 26.0087933 42.4919634)",
1015871376,residential,False,False,17.832,2,Петко Енев,50,"LINESTRING (26.0088605 42.4924047, 26.0090667 42.4924557)",
1015871376,residential,False,True,26.577,2,Петко Енев,50,"LINESTRING (26.0088605 42.4924047, 26.0085541 42.4923267)",
1198571284,residential,False,True,67.103,2,Преславска,50,"LINESTRING (26.0139273 42.4977301, 26.013839 42.4976376, 26.0136462 42.4971683)",
204035425,residential,False,False,83.706,2,,50,"LINESTRING (26.0109713 42.4974553, 26.0119835 42.4973567)",
707391755,residential,False,False,93.075,2,Васил Левски,,"LINESTRING (26.0109713 42.4974553, 26.0113174 42.4966581)",
707391755,residential,False,True,59.257000000000005,2,Васил Левски,,"LINESTRING (26.0109713 42.4974553, 26.0107712 42.4979159, 26.0107508 42.4979628)",
205503565,residential,False,False,79.663,2,Христо Ботев,50,"LINESTRING (26.0115514 42.4891072, 26.0124799 42.4893181)",
205504055,residential,False,True,135.279,,Петър Бакалов,,"LINESTRING (26.0115514 42.4891072, 26.0110481 42.4902658)",
204035426,residential,False,True,131.574,,Капитан Петко войвода,,"LINESTRING (26.0056552 42.4891465, 26.0044183 42.4899003)",
205505073,residential,False,True,80.926,2,Атанас Димитров,50,"LINESTRING (26.0056552 42.4891465, 26.0062867 42.4897058)",
204035427,residential,False,False,76.842,,,,"LINESTRING (26.004124 42.4892442, 26.0044183 42.4899003)",
205503565,residential,False,False,77.7,2,Христо Ботев,50,"LINESTRING (26.0124799 42.4893181, 26.0133822 42.4895316)",
205503565,residential,False,True,79.663,2,Христо Ботев,50,"LINESTRING (26.0124799 42.4893181, 26.0115514 42.4891072)",
519138368,residential,False,True,136.166,,14-ти Януари,,"LINESTRING (26.0124799 42.4893181, 26.0119733 42.4904843)",
47068322,residential,False,False,35.538,,,,"LINESTRING (26.0084408 42.4893384, 26.0084715 42.4896572)",
204035441,residential,False,True,22.518,,,,"LINESTRING (26.0084408 42.4893384, 26.0082258 42.4894644)",
204035437,residential,False,False,29.419,,,,"LINESTRING (26.0082258 42.4894644, 26.0084715 42.4896572)",
204035441,residential,False,False,22.518,,,,"LINESTRING (26.0082258 42.4894644, 26.0084408 42.4893384)",
204035441,residential,False,True,154.896,,,,"LINESTRING (26.0082258 42.4894644, 26.0067838 42.4903643)",
