osmid,name,highway,oneway,reversed,length,geometry,junction,ref,bridge
168808512,Отец Паисий,residential,False,True,52.461,"LINESTRING (25.3073952 43.2358193, 25.307998 43.2356469)",,,
183939900,Атанас Хаджиславчев,residential,False,False,22.798,"LINESTRING (25.3073952 43.2358193, 25.3074085 43.2356145)",,,
183939900,Атанас Хаджиславчев,residential,False,True,63.185,"LINESTRING (25.3073952 43.2358193, 25.3073555 43.2363868)",,,
168808561,Преславска,residential,False,True,104.041,"LINESTRING (25.3069307 43.2341685, 25.3081893 43.2343546)",,,
183939900,Атанас Хаджиславчев,residential,False,False,49.838,"LINESTRING (25.3069307 43.2341685, 25.3067614 43.2337376)",,,
"[168808561, 428042546]","['Димитър Благоев', 'Преславска']",residential,False,False,139.259,"LINESTRING (25.3069307 43.2341685, 25.3062704 43.2340649, 25.3060674 43.2341268, 25.305674 43.2342467, 25.3053077 43.2343583)",,,
183939900,Атанас Хаджиславчев,residential,False,True,160.98200000000003,"LINESTRING (25.3069307 43.2341685, 25.3070939 43.2345717, 25.3074051 43.2353408, 25.3074116 43.2355663)",,,
369357004,Илия Златев,residential,False,False,215.233,"LINESTRING (25.3021541 43.2388044, 25.3048041 43.2386641)",,,
486082010,Хаджи Димитър,residential,False,False,40.599,"LINESTRING (25.3021541 43.2388044, 25.3021251 43.2391689)",,,
486082010,Хаджи Димитър,residential,False,True,80.209,"LINESTRING (25.3021541 43.2388044, 25.3022386 43.2380857)",,,
369357004,Илия Златев,residential,False,True,82.336,"LINESTRING (25.3021541 43.2388044, 25.3016472 43.2388309, 25.3011403 43.2388574)",,,
92221322,Венелин,residential,False,False,11.877,"LINESTRING (25.3009746 43.2375155, 25.3011168 43.2374895)",,,
92221322,Венелин,residential,False,True,78.121,"LINESTRING (25.3020522 43.2373186, 25.3011168 43.2374895)",,,
486082010,Хаджи Димитър,residential,False,False,42.756,"LINESTRING (25.3020522 43.2373186, 25.3022883 43.2376625)",,,
486082010,Хаджи Димитър,residential,False,True,130.15,"LINESTRING (25.3020522 43.2373186, 25.3013765 43.2364155, 25.3013483 43.2363454, 25.3013718 43.2362787)",,,
486082010,Хаджи Димитър,residential,False,False,47.23,"LINESTRING (25.3022883 43.2376625, 25.3022386 43.2380857)",,,
486082010,Хаджи Димитър,residential,False,True,42.756,"LINESTRING (25.3022883 43.2376625, 25.3020522 43.2373186)",,,
92221324,,residential,False,False,55.727999999999994,"LINESTRING (25.3022883 43.2376625, 25.3024599 43.2375062, 25.3028208 43.2373596)",,,
92221325,Васил Левски,residential,False,False,12.882,"LINESTRING (25.3037005 43.2371247, 25.3035757 43.2370529)",,,
92221325,Васил Левски,residential,False,True,142.664,"LINESTRING (25.3037005 43.2371247, 25.3048352 43.2381059)",,,
92221323,Цар Иван Асен III,residential,True,False,211.73700000000002,"LINESTRING (25.3037005 43.2371247, 25.303898 43.237129, 25.3040765 43.2371371, 25.3048297 43.2371619, 25.3053138 43.2371779, 25.3063117 43.2372084)",,,
92221324,,residential,False,True,70.02,"LINESTRING (25.3035757 43.2370529, 25.3028208 43.2373596)",,,
92221325,Васил Левски,residential,False,False,113.985,"LINESTRING (25.3035757 43.2370529, 25.3026632 43.2362726)",,,
92221325,Васил Левски,residential,False,True,12.882,"LINESTRING (25.3035757 43.2370529, 25.3037005 43.2371247)",,,
92221325,Васил Левски,residential,False,False,28.779,"LINESTRING (25.3053995 43.238631, 25.3051967 43.2384185)",,,
369357004,Илия Златев,residential,False,True,22.455,"LINESTRING (25.3053995 43.238631, 25.3051232 43.2386473)",,,
"[369357004, 749633422]","['Александър Стамболийски', 'Илия Златев']",residential,False,"[False, True]",192.274,"LINESTRING (25.3053995 43.238631, 25.3057798 43.2386242, 25.3059072 43.2386349, 25.3064627 43.2387146, 25.3066261 43.238738, 25.30648 43.239371, 25.3064561 43.2395531)",,,
92221325,Васил Левски,residential,False,True,61.797,"LINESTRING (25.3012029 43.2350279, 25.301318 43.2351215, 25.301704 43.2354469)",,,
983705261,Хаджи Димитър,tertiary,False,False,49.074,"LINESTRING (25.3012029 43.2350279, 25.3010699 43.2352177, 25.3010174 43.2354427)",,,
"[44037436, 983705262]","['Трети март', 'Васил Левски']",tertiary,False,False,230.66400000000002,"LINESTRING (25.3012029 43.2350279, 25.3007105 43.2346181, 25.3006492 43.2345289, 25.3006658 43.2344202, 25.3010192 43.2342056, 25.301442 43.2339489, 25.301734 43.2338474, 25.3021871 43.2337348)",,,
183939900,Атанас Хаджиславчев,residential,False,True,5.365,"LINESTRING (25.3074116 43.2355663, 25.3074085 43.2356145)",,,
168808535,Отец Паисий,residential,False,True,145.05399999999997,"LINESTRING (25.3074116 43.2355663, 25.3067119 43.2354839, 25.3066915 43.2354823, 25.3064916 43.2354662, 25.3063506 43.2354548, 25.3056328 43.2354736)",,,
183939900,Атанас Хаджиславчев,residential,False,False,160.982,"LINESTRING (25.3074116 43.2355663, 25.3074051 43.2353408, 25.3070939 43.2345717, 25.3069307 43.2341685)",,,
168807440,Хаджи Димитър,residential,False,True,22.233,"LINESTRING (25.3010492 43.2356413, 25.3010174 43.2354427)",,,
428042546,Димитър Благоев,residential,False,True,57.281,"LINESTRING (25.3010492 43.2356413, 25.301704 43.2354469)",,,
168807440,Хаджи Димитър,residential,False,False,76.03,"LINESTRING (25.3010492 43.2356413, 25.3012148 43.2359292, 25.3013647 43.2361899, 25.3013718 43.2362787)",,,
92221325,Васил Левски,residential,False,False,120.282,"LINESTRING (25.3026632 43.2362726, 25.301704 43.2354469)",,,
92221325,Васил Левски,residential,False,True,113.985,"LINESTRING (25.3026632 43.2362726, 25.3035757 43.2370529)",,,
