osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
175724264,2,34,secondary,50,False,True,64.386,"LINESTRING (24.8938937 43.7052458, 24.8939545 43.7052497, 24.8946916 43.7052965)",,
75550692,,,residential,,False,True,42.393,"LINESTRING (24.8962066 43.7053246, 24.8966858 43.7054838)",,
"[846506625, 846506626, 175724263]",2,,residential,,False,False,79.459,"LINESTRING (24.8962066 43.7053246, 24.8956484 43.7053308, 24.8954494 43.705333, 24.8953338 43.7053343, 24.8952182 43.7053355)",Раковска,yes
75550692,,,residential,,False,False,67.253,"LINESTRING (24.897446 43.7057364, 24.8966858 43.7054838)",,
75550692,,,residential,,False,True,63.709,"LINESTRING (24.897446 43.7057364, 24.8981946 43.7059246)",,
255548224,,,residential,,False,False,62.39,"LINESTRING (24.897446 43.7057364, 24.8971981 43.7062681)",Драгоман,
1197574299,,,residential,,False,False,22.996,"LINESTRING (24.8951781 43.7037321, 24.8950425 43.7039142)",,
103423913,2,52,secondary,50,False,True,179.161,"LINESTRING (24.8951781 43.7037321, 24.8951823 43.7038976, 24.8952454 43.7041083, 24.8952879 43.704412, 24.8952281 43.7052038, 24.8952182 43.7053355)",Васил Левски,
103423913,2,52,secondary,50,False,False,179.161,"LINESTRING (24.8952182 43.7053355, 24.8952281 43.7052038, 24.8952879 43.704412, 24.8952454 43.7041083, 24.8951823 43.7038976, 24.8951781 43.7037321)",Васил Левски,
175724264,2,34,secondary,50,False,False,42.551,"LINESTRING (24.8952182 43.7053355, 24.895073 43.7053247, 24.8946916 43.7052965)",,
"[846506625, 846506626, 175724263]",2,,residential,,False,True,79.459,"LINESTRING (24.8952182 43.7053355, 24.8953338 43.7053343, 24.8954494 43.705333, 24.8956484 43.7053308, 24.8962066 43.7053246)",Раковска,yes
335036155,,,residential,,False,True,25.15,"LINESTRING (24.902552 43.7033592, 24.9025602 43.7035853)",,
335036155,,,residential,,False,False,284.377,"LINESTRING (24.902552 43.7033592, 24.9013419 43.7032223, 24.9003541 43.7031687, 24.899638 43.7031152, 24.8990782 43.7029545)",,
75550692,,,residential,,False,True,12.054,"LINESTRING (24.8998512 43.7063267, 24.8999928 43.7063624)",,
75550692,,,residential,,False,False,140.47199999999998,"LINESTRING (24.8998512 43.7063267, 24.8988483 43.7060889, 24.8981946 43.7059246)",,
