osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,access
855697549,False,2,José Asunción Flores,tertiary,40,True,72.856,"LINESTRING (-57.4436263 -25.3590447, -57.4443339 -25.3589017)",,
768310466,True,2,Avenida Doctor Pedro López Godoy,tertiary,40,False,71.325,"LINESTRING (-57.4436263 -25.3590447, -57.4434183 -25.3588051, -57.4432012 -25.3585312)",,
164788127,True,2,Independencia Nacional,tertiary,,False,49.987,"LINESTRING (-57.4432012 -25.3585312, -57.4435074 -25.3581769)",,
268569145,True,2,Coronel Felipe Toledo,primary,40,False,105.831,"LINESTRING (-57.4435074 -25.3581769, -57.4442637 -25.3588393)",D012,
686710308,True,,Ytororó,tertiary,,False,142.876,"LINESTRING (-57.4435074 -25.3581769, -57.4444767 -25.3572368)",,
357939401,True,2,Ruta Nacional Mariscal Estigarribia,trunk,40,False,144.977,"LINESTRING (-57.4407008 -25.3558502, -57.4416821 -25.3548944)",PY02,
582840336,True,,,primary,,False,8.724,"LINESTRING (-57.4407008 -25.3558502, -57.4407677 -25.3559002)",,
1190282942,False,2,Santo Domingo,residential,40,False,11.39,"LINESTRING (-57.4454163 -25.3518956, -57.4453228 -25.3518377)",,
347683912,False,2,Santo Domingo,residential,40,True,93.449,"LINESTRING (-57.4454163 -25.3518956, -57.4455629 -25.3520406, -57.4460483 -25.3525121)",,
1190282941,True,2,Avenida Mariscal Estigarribia,trunk,50,False,235.11200000000002,"LINESTRING (-57.4454163 -25.3518956, -57.4450227 -25.3520734, -57.4446616 -25.3522554, -57.4443883 -25.3524273, -57.444049 -25.3526766, -57.4435824 -25.3531165, -57.4435543 -25.3531443)",PY02,
259225112,True,2,Boquerón,tertiary,,False,111.277,"LINESTRING (-57.4469136 -25.3533798, -57.4461832 -25.354132)",,
268569209,False,2,Santo Domingo,residential,40,True,28.502,"LINESTRING (-57.4469136 -25.3533798, -57.4471234 -25.3535523)",,
347683912,False,2,Santo Domingo,residential,40,False,129.883,"LINESTRING (-57.4469136 -25.3533798, -57.4460483 -25.3525121)",,
164788123,True,2,Martin Ledesma,tertiary,,False,6.852,"LINESTRING (-57.4435033 -25.3531034, -57.4435543 -25.3531443)",,
1190282943,True,2,Avenida Mariscal Estigarribia,trunk,50,False,116.43800000000002,"LINESTRING (-57.4435033 -25.3531034, -57.4435266 -25.3530797, -57.4440042 -25.3526194, -57.4443314 -25.3523737)",PY02,
347665876,True,2,Sargento López Godoy,secondary,40,False,123.534,"LINESTRING (-57.4387603 -25.3558357, -57.4378498 -25.3550892)",D012,
347670249,False,2,General Caballero,residential,40,False,149.55,"LINESTRING (-57.4387603 -25.3558357, -57.4377658 -25.3568363)",,
164788118,True,2,Mariscal López,residential,40,False,140.298,"LINESTRING (-57.4427664 -25.3557962, -57.441738 -25.3549428)",,
531676506,True,2,Primer Intendente Mun. Luis Alberto Rachit,residential,40,False,146.524,"LINESTRING (-57.4427664 -25.3557962, -57.443729 -25.3548064)",,
347674228,True,2,Curupayty,tertiary,50,False,78.653,"LINESTRING (-57.4397334 -25.353231, -57.440273 -25.3527186)",,
"[385704089, 855697553]",True,2,"['Mariscal López', 'Teniente Segundo Juan Carlos Jara']",residential,40,False,236.519,"LINESTRING (-57.4397334 -25.353231, -57.4393973 -25.3529657, -57.439178 -25.3528028, -57.4390936 -25.3527401, -57.4390841 -25.3526925, -57.4391019 -25.3526564, -57.4391441 -25.3526022, -57.4400559 -25.3517102)",,
259225112,True,2,Boquerón,tertiary,,False,125.456,"LINESTRING (-57.4455073 -25.3547514, -57.4446182 -25.3555435)",,
268569165,False,2,Martin Ledesma,tertiary,40,True,71.847,"LINESTRING (-57.4455073 -25.3547514, -57.4455785 -25.3548272, -57.4456959 -25.354906, -57.4458091 -25.3549436, -57.4461358 -25.3550224)",,
583820916,True,2,Cerro Cora,tertiary,40,False,123.171,"LINESTRING (-57.4418143 -25.3583706, -57.4409712 -25.3591747)",,
686710302,True,2,Comandante Barrero,primary,40,False,120.448,"LINESTRING (-57.4418143 -25.3583706, -57.4417719 -25.3583359, -57.4414275 -25.3580537, -57.4409702 -25.3576825, -57.4409267 -25.3576427)",D012,
347674228,True,2,Curupayty,tertiary,50,False,65.545,"LINESTRING (-57.440273 -25.3527186, -57.4407078 -25.3522792)",,
164788136,False,2,De las Residentas,residential,40,True,122.007,"LINESTRING (-57.440273 -25.3527186, -57.4407503 -25.3531076, -57.4411747 -25.3534534)",,
259225112,True,2,Boquerón,tertiary,,False,116.843,"LINESTRING (-57.4446182 -25.3555435, -57.443816 -25.3563042)",,
268569188,False,,1ro. de Marzo,residential,,True,99.738,"LINESTRING (-57.4446182 -25.3555435, -57.4448108 -25.3557107, -57.4449664 -25.3558562, -57.445299 -25.3561955)",,
862147138,True,2,Sargento López Godoy,secondary,40,False,144.954,"LINESTRING (-57.4398264 -25.3567139, -57.4387603 -25.3558357)",D012,
1190282940,True,2,Ruta Nacional Mariscal Estigarribia,trunk,40,False,130.166,"LINESTRING (-57.4398264 -25.3567139, -57.4407008 -25.3558502)",PY02,
531676506,True,2,Primer Intendente Mun. Luis Alberto Rachit,residential,40,False,140.724,"LINESTRING (-57.4418293 -25.3567367, -57.4427664 -25.3557962)",,
164788124,True,1,Coronel Felipe Toledo,primary,40,False,119.14500000000001,"LINESTRING (-57.4418293 -25.3567367, -57.4426238 -25.3574156, -57.4426711 -25.3574872)",D012,
531676506,True,2,Primer Intendente Mun. Luis Alberto Rachit,residential,40,False,125.632,"LINESTRING (-57.443729 -25.3548064, -57.4445704 -25.3539707)",,
686710311,True,2,1ro. de Marzo,residential,40,False,121.248,"LINESTRING (-57.443729 -25.3548064, -57.4446182 -25.3555435)",,
268569097,True,2,2 de Febrero,residential,,False,145.902,"LINESTRING (-57.4424403 -25.3522096, -57.4435033 -25.3531034)",,
347674231,True,2,Teniente Primero Riquelme,tertiary,40,False,124.93400000000001,"LINESTRING (-57.4424403 -25.3522096, -57.4422772 -25.3523632, -57.4417143 -25.3528933, -57.4416011 -25.3530365)",,
990655842,True,2,Avenida Mariscal Estigarribia,trunk,50,False,127.281,"LINESTRING (-57.4453228 -25.3518377, -57.4464378 -25.3512946)",PY02,
1190282942,False,2,Santo Domingo,residential,40,True,11.39,"LINESTRING (-57.4453228 -25.3518377, -57.4454163 -25.3518956)",,
347680539,False,,Emiliano R. Fernandez,residential,,False,92.304,"LINESTRING (-57.4453228 -25.3518377, -57.4452104 -25.3517113, -57.444822 -25.351143)",,
164788120,True,2,Coronel Toledo,primary,40,False,113.767,"LINESTRING (-57.4426711 -25.3574872, -57.4435074 -25.3581769)",D012,
583820916,True,2,Cerro Cora,tertiary,40,False,130.618,"LINESTRING (-57.4426711 -25.3574872, -57.4418143 -25.3583706)",,
706083268,True,2,Mariscal López,residential,,False,122.316,"LINESTRING (-57.4406193 -25.3539854, -57.4397334 -25.353231)",,
347674231,True,2,Teniente Primero Riquelme,tertiary,40,False,146.97400000000002,"LINESTRING (-57.4406193 -25.3539854, -57.4405133 -25.3540934, -57.4401006 -25.3545036, -57.4397737 -25.3548286, -57.4396424 -25.354969)",,
744926124,True,2,Martin Ledesma,tertiary,40,False,128.059,"LINESTRING (-57.4445704 -25.3539707, -57.4455073 -25.3547514)",,
164788136,False,2,De las Residentas,residential,40,False,122.007,"LINESTRING (-57.4411747 -25.3534534, -57.4407503 -25.3531076, -57.440273 -25.3527186)",,
347674231,True,2,Teniente Primero Riquelme,tertiary,40,False,81.37100000000001,"LINESTRING (-57.4411747 -25.3534534, -57.4407938 -25.3538018, -57.4406193 -25.3539854)",,
744926124,True,2,Martin Ledesma,tertiary,40,False,137.374,"LINESTRING (-57.4435543 -25.3531443, -57.443926 -25.3534422, -57.4441781 -25.3536558, -57.4445704 -25.3539707)",,
744926125,True,2,Avenida Mariscal Estigarribia,trunk,40,False,123.376,"LINESTRING (-57.4435543 -25.3531443, -57.443531 -25.3531673, -57.4427215 -25.3539596)",PY02,
347674230,False,,La Candelaria,residential,,True,145.104,"LINESTRING (-57.4426701 -25.3539138, -57.4416011 -25.3530365)",,
1192225465,False,,,residential,,True,7.253,"LINESTRING (-57.4426701 -25.3539138, -57.4427215 -25.3539596)",,
582843738,True,2,Avenida Mariscal Estigarribia,trunk,40,False,123.00399999999999,"LINESTRING (-57.4426701 -25.3539138, -57.4434759 -25.3531305, -57.4435033 -25.3531034)",PY02,
357942151,True,2,Sargento López Godoy,primary,40,False,8.387,"LINESTRING (-57.4398879 -25.3567649, -57.4398264 -25.3567139)",D012,
1190282939,True,2,Ruta Nacional Mariscal Estigarribia,trunk,40,False,88.53,"LINESTRING (-57.4398879 -25.3567649, -57.439467 -25.3571748, -57.4392807 -25.3573416)",PY02,
706083267,True,2,Avenida Mariscal Estigarribia,trunk,40,False,147.464,"LINESTRING (-57.4416821 -25.3548944, -57.4426701 -25.3539138)",PY02,
706083268,True,2,Mariscal López,residential,,False,147.043,"LINESTRING (-57.4416821 -25.3548944, -57.4406193 -25.3539854)",,
357939402,True,2,Ruta Nacional Mariscal Estigarribia,trunk,40,False,144.359,"LINESTRING (-57.441738 -25.3549428, -57.4407677 -25.3559002)",PY02,
357939403,True,2,Mariscal López,residential,,False,7.779,"LINESTRING (-57.441738 -25.3549428, -57.4416821 -25.3548944)",,
347661383,True,2,Sargento Agustin Ferreira,primary,40,False,144.63299999999998,"LINESTRING (-57.4396424 -25.354969, -57.4397477 -25.3550665, -57.4401775 -25.3554199, -57.4407008 -25.3558502)",D012,
347674231,True,2,Teniente Primero Riquelme,tertiary,40,False,130.946,"LINESTRING (-57.4396424 -25.354969, -57.4394877 -25.3551128, -57.4387603 -25.3558357)",,
164788118,True,2,Mariscal López,residential,40,False,116.013,"LINESTRING (-57.4436097 -25.3565088, -57.4427664 -25.3557962)",,
259225112,True,2,Boquerón,tertiary,,False,143.982,"LINESTRING (-57.4436097 -25.3565088, -57.4426711 -25.3574872)",,
583820914,True,,Tuyuti,tertiary,,False,71.528,"LINESTRING (-57.4392434 -25.3536976, -57.4397334 -25.353231)",,
268569165,False,2,Martin Ledesma,tertiary,40,False,88.706,"LINESTRING (-57.4469834 -25.3552454, -57.4461358 -25.3550224)",,
268569165,False,2,Martin Ledesma,tertiary,40,True,6.279,"LINESTRING (-57.4469834 -25.3552454, -57.4470397 -25.3552699)",,
268569207,False,,Santero Rodríguez,residential,,True,100.776,"LINESTRING (-57.4460483 -25.3525121, -57.4469307 -25.3520814)",,
347683912,False,2,Santo Domingo,residential,40,True,129.883,"LINESTRING (-57.4460483 -25.3525121, -57.4469136 -25.3533798)",,
"[268569142, 268569207]",False,1,"['Santero Rodríguez', 'Pasaje Estadio Enrique Soler']",residential,40,False,240.702,"LINESTRING (-57.4460483 -25.3525121, -57.4453242 -25.3531613, -57.4461832 -25.354132)",,
347683912,False,2,Santo Domingo,residential,40,False,93.449,"LINESTRING (-57.4460483 -25.3525121, -57.4455629 -25.3520406, -57.4454163 -25.3518956)",,
259225112,True,2,Boquerón,tertiary,,False,30.778,"LINESTRING (-57.443816 -25.3563042, -57.4436097 -25.3565088)",,
268569203,False,2,Ycua Corá,residential,40,False,120.693,"LINESTRING (-57.443816 -25.3563042, -57.4448952 -25.3567807)",,
268569201,False,,,residential,,False,103.266,"LINESTRING (-57.4466884 -25.3559628, -57.4457877 -25.3555156)",,
268569201,False,,,residential,,True,65.588,"LINESTRING (-57.4466884 -25.3559628, -57.4472629 -25.3562428)",,
268569205,False,2,Sgto Dure,residential,40,False,84.749,"LINESTRING (-57.4466884 -25.3559628, -57.4470397 -25.3552699)",,
268569205,False,2,Sgto Dure,residential,40,True,87.648,"LINESTRING (-57.4466884 -25.3559628, -57.4462742 -25.3566565)",,
268569203,False,2,Ycua Corá,residential,40,False,8.27,"LINESTRING (-57.4459165 -25.3572642, -57.4459861 -25.3573039)",,
268569203,False,2,Ycua Corá,residential,40,True,115.853,"LINESTRING (-57.4459165 -25.3572642, -57.4448952 -25.3567807)",,
268569205,False,2,Sgto Dure,residential,40,False,76.538,"LINESTRING (-57.4459165 -25.3572642, -57.4462742 -25.3566565)",,
268569130,True,2,Presbítero Moreno,residential,40,False,8.635,"LINESTRING (-57.446482 -25.3513612, -57.4464378 -25.3512946)",,
981851748,True,2,Avenida Mariscal Estigarribia,trunk,50,False,122.471,"LINESTRING (-57.446482 -25.3513612, -57.4458152 -25.3516947, -57.4454163 -25.3518956)",PY02,
268569203,False,2,Ycua Corá,residential,40,True,76.108,"LINESTRING (-57.4475633 -25.3580394, -57.4468767 -25.3577504)",,
259225112,True,2,Boquerón,tertiary,,False,96.729,"LINESTRING (-57.4461832 -25.354132, -57.4455073 -25.3547514)",,
"[268569142, 268569207]",False,1,"['Santero Rodríguez', 'Pasaje Estadio Enrique Soler']",residential,40,True,240.702,"LINESTRING (-57.4461832 -25.354132, -57.4453242 -25.3531613, -57.4460483 -25.3525121)",,
268569203,False,2,Ycua Corá,residential,40,False,76.108,"LINESTRING (-57.4468767 -25.3577504, -57.4475633 -25.3580394)",,
268569203,False,2,Ycua Corá,residential,40,True,33.759,"LINESTRING (-57.4468767 -25.3577504, -57.4465811 -25.3576061)",,
268569098,False,,,residential,,False,124.007,"LINESTRING (-57.4468767 -25.3577504, -57.4465703 -25.3580521, -57.4464475 -25.3581769, -57.4460076 -25.3585405)",,
268569130,True,2,Presbítero Moreno,residential,40,False,91.903,"LINESTRING (-57.4469307 -25.3520814, -57.446482 -25.3513612)",,
268569207,False,,Santero Rodríguez,residential,,False,100.776,"LINESTRING (-57.4469307 -25.3520814, -57.4460483 -25.3525121)",,
268569194,False,,Martires de Acosta Ñu,residential,,False,14.95,"LINESTRING (-57.4472629 -25.3562428, -57.4473273 -25.3561216)",,
