osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,bridge,maxspeed
280202581,residential,False,False,106.911,2,Independencia Nacional,"LINESTRING (-57.1364441 -25.3850516, -57.1367518 -25.3846565, -57.1368134 -25.3845773, -57.1370564 -25.3842652)",,,
115750712,residential,False,False,68.571,,Iturbe,"LINESTRING (-57.1366193 -25.3824087, -57.1362184 -25.3829078)",,,
164574130,primary,True,False,77.28200000000001,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1366193 -25.3824087, -57.1368667 -25.3824357, -57.1370019 -25.3824628, -57.1371261 -25.3824952, -57.1373563 -25.3825885)",PY02,,50
115753682,residential,False,False,74.615,2,Doctor Venancio Pino,"LINESTRING (-57.1403539 -25.386156, -57.1399195 -25.3867003)",,,
1112148217,residential,True,False,112.063,2,Concepción,"LINESTRING (-57.1403539 -25.386156, -57.1409057 -25.386491, -57.1412798 -25.3867181)",,,
280202581,residential,False,False,97.954,2,Independencia Nacional,"LINESTRING (-57.1380131 -25.3829619, -57.1385613 -25.3822334)",,,
280202581,residential,False,True,86.73,2,Independencia Nacional,"LINESTRING (-57.1380131 -25.3829619, -57.1375262 -25.383606)",,,
164574130,primary,True,False,141.977,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1380131 -25.3829619, -57.1391512 -25.3836121, -57.1392076 -25.3836443)",PY02,,50
115668679,residential,True,False,80.139,2,Doctor Venancio Pino,"LINESTRING (-57.1413402 -25.3848464, -57.1409001 -25.3854475)",,,
1112148218,primary,True,False,119.202,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1413402 -25.3848464, -57.1423346 -25.3854313)",PY02,,50
164571717,residential,True,False,118.162,2,Teniente Fariña,"LINESTRING (-57.1433055 -25.3859682, -57.1426865 -25.3868718)",,,
280277304,primary,True,False,148.866,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1433055 -25.3859682, -57.1445612 -25.3866791)",PY02,,50
"[701182216, 116987401, 589081705]",tertiary,False,False,82.37700000000001,2,Juan E. O'Leary,"LINESTRING (-57.1377446 -25.3898095, -57.1381493 -25.389718, -57.1383681 -25.3896481, -57.1385264 -25.3895902)",,yes,
589081705,tertiary,False,False,114.848,2,Juan E. O'Leary,"LINESTRING (-57.1385264 -25.3895902, -57.1393323 -25.3888576)",,,
"[701182216, 589081705, 116987401]",tertiary,False,True,82.377,2,Juan E. O'Leary,"LINESTRING (-57.1385264 -25.3895902, -57.1383681 -25.3896481, -57.1381493 -25.389718, -57.1377446 -25.3898095)",,yes,
1112612938,tertiary,True,False,32.472,2,Juan E. O'Leary,"LINESTRING (-57.1416378 -25.3862177, -57.1418 -25.3859651)",,,
116987818,primary,True,False,63.134,,,"LINESTRING (-57.1386033 -25.3901207, -57.1385139 -25.3900247, -57.1384921 -25.3899651, -57.1384831 -25.3898781, -57.1384843 -25.3897598, -57.1385045 -25.3896685, -57.1385264 -25.3895902)",,,
"[191672984, 191672985, 695023570]",primary,True,False,92.96900000000001,2,"['Ruta Nacional Mariscal Estigarribia', 'Yegros']","LINESTRING (-57.1386033 -25.3901207, -57.1384235 -25.3900573, -57.1379932 -25.3898913, -57.1377446 -25.3898095)",PY02,yes,80
115677753,residential,False,False,110.186,2,Boquerón,"LINESTRING (-57.1399195 -25.3867003, -57.1390515 -25.3860945)",,,
115677753,residential,False,True,108.004,2,Boquerón,"LINESTRING (-57.1399195 -25.3867003, -57.1407963 -25.3872624)",,,
115753682,residential,False,True,74.615,2,Doctor Venancio Pino,"LINESTRING (-57.1399195 -25.3867003, -57.1403539 -25.386156)",,,
552501388,residential,False,False,77.447,,,"LINESTRING (-57.1399195 -25.3867003, -57.1394641 -25.3872623)",,,
280253429,residential,False,False,145.245,2,Doctor Venancio Pino,"LINESTRING (-57.1394641 -25.3872623, -57.1386564 -25.3883457)",,,
344875599,residential,False,False,111.743,,,"LINESTRING (-57.1394641 -25.3872623, -57.1385966 -25.3866333)",,,
552501388,residential,False,True,77.447,,,"LINESTRING (-57.1394641 -25.3872623, -57.1399195 -25.3867003)",,,
1112392835,residential,False,True,101.487,,,"LINESTRING (-57.1394641 -25.3872623, -57.1402445 -25.3878419)",,,
115662257,residential,True,False,99.161,,Doctor Eligio Ayala,"LINESTRING (-57.1409001 -25.3854475, -57.1408602 -25.3854257, -57.1400788 -25.3849529)",,,
280277304,primary,True,False,114.356,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1423346 -25.3854313, -57.1433055 -25.3859682)",PY02,,50
"[191672978, 191672979, 222524887]",primary,True,False,249.192,2,"['Juan E. Oleary', ""Juan E. O'Leary""]","LINESTRING (-57.1423346 -25.3854313, -57.1429365 -25.3844511, -57.1430177 -25.3843277, -57.1432587 -25.3839445, -57.1435518 -25.3834787)",D009,yes,
"[164571714, 1112391437, 191672982]",residential,False,False,152.649,,Juan León Mallorquín,"LINESTRING (-57.1445612 -25.3866791, -57.1451525 -25.3857643, -57.1452364 -25.3856409, -57.1453219 -25.385491)",,yes,20
164570153,residential,False,False,154.982,2,Juan León Mallorquín,"LINESTRING (-57.1426346 -25.3895611, -57.1434231 -25.3883631)",,,
164570153,residential,False,True,0.43,2,Juan León Mallorquín,"LINESTRING (-57.1426346 -25.3895611, -57.1426319 -25.3895641)",,,
344877232,residential,False,False,156.435,,,"LINESTRING (-57.1414139 -25.3886875, -57.1426319 -25.3895641)",,,
344877232,residential,False,True,101.215,,,"LINESTRING (-57.1414139 -25.3886875, -57.1406189 -25.3881283)",,,
164571717,residential,True,False,149.286,2,Teniente Fariña,"LINESTRING (-57.1414139 -25.3886875, -57.1413335 -25.3888159, -57.140656 -25.3898423)",,,
344877237,residential,False,False,50.541,,,"LINESTRING (-57.1397228 -25.3891442, -57.1393323 -25.3888576)",,,
344877237,residential,False,True,121.712,,,"LINESTRING (-57.1397228 -25.3891442, -57.140656 -25.3898423)",,,
353173106,residential,False,True,144.444,,14 de Mayo,"LINESTRING (-57.1397228 -25.3891442, -57.1406189 -25.3881283)",,,
344875599,residential,False,True,111.743,,,"LINESTRING (-57.1385966 -25.3866333, -57.1394641 -25.3872623)",,,
344875600,residential,False,False,130.159,,,"LINESTRING (-57.1385966 -25.3866333, -57.1376375 -25.3858463)",,,
344877231,residential,True,False,75.351,2,Padre Ayala Solís,"LINESTRING (-57.1385966 -25.3866333, -57.1390515 -25.3860945)",,,
115666558,residential,False,True,141.89100000000002,2,Padre Ayala Solís,"LINESTRING (-57.1385966 -25.3866333, -57.1381689 -25.3871256, -57.1377414 -25.3876487)",,,
344875598,residential,False,True,78.027,2,Padre Ayala Solís,"LINESTRING (-57.1405361 -25.3843857, -57.1400788 -25.3849529)",,,
1112148218,primary,True,False,95.653,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1405361 -25.3843857, -57.1413402 -25.3848464)",PY02,,50
"[115668677, 164574070, 164574071, 164574072, 280252347]",residential,False,"[False, True]",102.3,2,Padre Ayala Solís,"LINESTRING (-57.1405361 -25.3843857, -57.1408078 -25.3840481, -57.1408598 -25.3839803, -57.1408935 -25.3839237, -57.1409443 -25.3838654, -57.1411445 -25.3836495)",,yes,
164571717,residential,True,False,82.429,2,Teniente Fariña,"LINESTRING (-57.1426865 -25.3868718, -57.142253 -25.3875012)",,,
344879064,residential,True,False,73.07600000000001,,8 de diciembre,"LINESTRING (-57.1426865 -25.3868718, -57.1426528 -25.3868515, -57.1420821 -25.3865061)",,,
344877237,residential,False,False,121.712,,,"LINESTRING (-57.140656 -25.3898423, -57.1397228 -25.3891442)",,,
115670725,residential,False,True,114.861,2,Asunción Flores,"LINESTRING (-57.1382907 -25.3849985, -57.1376375 -25.3858463)",,,
1112813142,residential,False,False,95.383,2,Asunción Flores,"LINESTRING (-57.1382907 -25.3849985, -57.1387857 -25.3842665)",,,
1112813143,residential,True,False,142.539,2,Concepción,"LINESTRING (-57.1382907 -25.3849985, -57.139486 -25.3856892)",,,
115750712,residential,False,True,80.798,,Iturbe,"LINESTRING (-57.1357192 -25.3834772, -57.1361161 -25.3830373, -57.1362184 -25.3829078)",,,
280202555,residential,False,True,160.38500000000002,,Concepción,"LINESTRING (-57.1357192 -25.3834772, -57.1368282 -25.3841307, -57.1369849 -25.384223, -57.1370564 -25.3842652)",,,
115666556,residential,True,False,151.663,2,Concepción,"LINESTRING (-57.142253 -25.3875012, -57.1434231 -25.3883631)",,,
164571717,residential,True,False,156.543,2,Teniente Fariña,"LINESTRING (-57.142253 -25.3875012, -57.1414139 -25.3886875)",,,
115666556,residential,True,False,114.429,2,Concepción,"LINESTRING (-57.1445177 -25.3891797, -57.1454018 -25.3898286)",,,
164571715,residential,False,True,124.725,,Capitan Caballero,"LINESTRING (-57.1445177 -25.3891797, -57.1451869 -25.3882349)",,,
115670727,residential,False,True,106.435,,Intendente Ortiz,"LINESTRING (-57.142636 -25.3829974, -57.1435518 -25.3834787)",,,
855195555,primary,True,False,152.309,2,Doctor Venancio Pino,"LINESTRING (-57.142636 -25.3829974, -57.141825 -25.3841547)",D009,,
1112391436,residential,False,False,68.46300000000001,,Intendente Ortiz,"LINESTRING (-57.142636 -25.3829974, -57.1425753 -25.3829468, -57.1424088 -25.3828207, -57.1421684 -25.3825529)",,,
115670727,residential,False,False,106.435,,Intendente Ortiz,"LINESTRING (-57.1435518 -25.3834787, -57.142636 -25.3829974)",,,
115670727,residential,False,True,125.194,,Intendente Ortiz,"LINESTRING (-57.1435518 -25.3834787, -57.1445902 -25.3841012)",,,
"[344875593, 280277342]",primary,True,False,175.194,2,Juan E. Oleary,"LINESTRING (-57.1435518 -25.3834787, -57.143825 -25.3830432, -57.1439052 -25.3829074, -57.1439865 -25.382798, -57.1440576 -25.3827254, -57.1441462 -25.3826651, -57.1443553 -25.3825684, -57.1447324 -25.3824003)",D009,,
164570153,residential,False,True,103.847,2,Juan León Mallorquín,"LINESTRING (-57.1439643 -25.3875674, -57.1434231 -25.3883631)",,,
344879064,residential,True,False,149.866,,8 de diciembre,"LINESTRING (-57.1439643 -25.3875674, -57.1426865 -25.3868718)",,,
344879065,residential,True,False,115.551,2,Juan León Mallorquín,"LINESTRING (-57.1439643 -25.3875674, -57.1445612 -25.3866791)",,,
115677752,residential,True,False,71.372,,14 de Mayo,"LINESTRING (-57.1420821 -25.3865061, -57.1416317 -25.3870025)",,,
353173104,residential,True,False,38.184,,Doctor Eligio Ayala,"LINESTRING (-57.1420821 -25.3865061, -57.141774 -25.386305)",,,
164570719,residential,True,False,143.504,,8 de diciembre,"LINESTRING (-57.1451869 -25.3882349, -57.1439643 -25.3875674)",,,
164571715,residential,False,False,124.725,,Capitan Caballero,"LINESTRING (-57.1451869 -25.3882349, -57.1445177 -25.3891797)",,,
115666556,residential,True,False,142.604,2,Concepción,"LINESTRING (-57.1434231 -25.3883631, -57.1445177 -25.3891797)",,,
164570153,residential,False,False,103.847,2,Juan León Mallorquín,"LINESTRING (-57.1434231 -25.3883631, -57.1439643 -25.3875674)",,,
164570153,residential,False,True,154.982,2,Juan León Mallorquín,"LINESTRING (-57.1434231 -25.3883631, -57.1426346 -25.3895611)",,,
344875597,residential,True,False,146.3,,Doctor Eligio Ayala,"LINESTRING (-57.1387857 -25.3842665, -57.1375262 -25.383606)",,,
1112813142,residential,False,False,81.136,2,Asunción Flores,"LINESTRING (-57.1387857 -25.3842665, -57.1392076 -25.3836443)",,,
1112813142,residential,False,True,95.383,2,Asunción Flores,"LINESTRING (-57.1387857 -25.3842665, -57.1382907 -25.3849985)",,,
115750712,residential,False,True,68.571,,Iturbe,"LINESTRING (-57.1362184 -25.3829078, -57.1366193 -25.3824087)",,,
115750712,residential,False,False,80.798,,Iturbe,"LINESTRING (-57.1362184 -25.3829078, -57.1361161 -25.3830373, -57.1357192 -25.3834772)",,,
344877238,residential,False,True,117.053,,,"LINESTRING (-57.1368167 -25.3870082, -57.1377414 -25.3876487)",,,
115670725,residential,False,False,153.273,2,Asunción Flores,"LINESTRING (-57.1368167 -25.3870082, -57.1376004 -25.3858945, -57.1376375 -25.3858463)",,,
"[552502533, 115670725, 552502534]",residential,False,"[False, True]",110.89099999999999,2,Asunción Flores,"LINESTRING (-57.1368167 -25.3870082, -57.1364667 -25.3875492, -57.1363789 -25.3877029, -57.1362765 -25.3878776)",,yes,
115668674,primary,False,True,140.226,2,Del Maestro,"LINESTRING (-57.1437434 -25.3815104, -57.1447324 -25.3824003)",D009,,
981066620,primary,True,False,199.29,2,Doctor Venancio Pino,"LINESTRING (-57.1437434 -25.3815104, -57.142636 -25.3829974)",D009,,
164573573,tertiary,True,False,79.005,2,Juan E. O'Leary,"LINESTRING (-57.1419273 -25.3860391, -57.1423346 -25.3854313)",,,
415868323,tertiary,True,False,15.207,,Doctor Eligio Ayala,"LINESTRING (-57.1419273 -25.3860391, -57.1418 -25.3859651)",,,
115670726,residential,False,True,22.489,,Pozo de la Virgen,"LINESTRING (-57.1393484 -25.3812458, -57.1395057 -25.3813897)",,,
"[164574075, 164574076, 280202581]",residential,False,True,136.20600000000002,2,Independencia Nacional,"LINESTRING (-57.1393484 -25.3812458, -57.1392341 -25.3813241, -57.1391885 -25.3813641, -57.1391456 -25.381415, -57.1388564 -25.3818289, -57.1387805 -25.3819353, -57.1385613 -25.3822334)",,yes,
1112173441,residential,False,True,35.621,,Pozo de la Virgen,"LINESTRING (-57.1401364 -25.3820092, -57.1403353 -25.3822744)",,,
115670726,residential,False,False,93.635,,Pozo de la Virgen,"LINESTRING (-57.1401364 -25.3820092, -57.1401075 -25.3819782, -57.139947 -25.3818061, -57.1396427 -25.3815189, -57.1395057 -25.3813897)",,,
1112813142,residential,False,True,92.085,2,Asunción Flores,"LINESTRING (-57.1396798 -25.3829345, -57.1392076 -25.3836443)",,,
164574133,residential,False,False,136.83499999999998,,,"LINESTRING (-57.1396798 -25.3829345, -57.13944 -25.3827653, -57.1392862 -25.3826707, -57.139107 -25.3825563, -57.1385613 -25.3822334)",,,
"[767722533, 767722534, 1112081930, 1112081931, 1112081933, 554307422]",residential,False,False,98.828,,,"LINESTRING (-57.1396798 -25.3829345, -57.1396832 -25.3829301, -57.1397182 -25.3828886, -57.1397398 -25.3828623, -57.1399052 -25.3826745, -57.140051 -25.3825225, -57.1400904 -25.3824843, -57.1401362 -25.3824398, -57.1403353 -25.3822744)",,yes,
1112173441,residential,False,False,35.621,,Pozo de la Virgen,"LINESTRING (-57.1403353 -25.3822744, -57.1401364 -25.3820092)",,,
"[767722533, 767722534, 1112081930, 1112081931, 1112081933, 554307422]",residential,False,True,98.82799999999999,,,"LINESTRING (-57.1403353 -25.3822744, -57.1401362 -25.3824398, -57.1400904 -25.3824843, -57.140051 -25.3825225, -57.1399052 -25.3826745, -57.1397398 -25.3828623, -57.1397182 -25.3828886, -57.1396832 -25.3829301, -57.1396798 -25.3829345)",,yes,
1112391435,residential,False,True,68.866,,Pozo de la Virgen,"LINESTRING (-57.1403353 -25.3822744, -57.1403725 -25.3823278, -57.1404076 -25.3823782, -57.1406787 -25.3828103)",,,
164574129,residential,False,True,92.297,,,"LINESTRING (-57.1368035 -25.3822704, -57.1373589 -25.3816092)",,,
164577160,residential,False,False,65.843,2,General Bruguez,"LINESTRING (-57.1368035 -25.3822704, -57.1373563 -25.3825885)",,,
164577160,residential,False,True,90.142,2,General Bruguez,"LINESTRING (-57.1368035 -25.3822704, -57.1360448 -25.3818376)",,,
164577160,residential,False,False,90.142,2,General Bruguez,"LINESTRING (-57.1360448 -25.3818376, -57.1368035 -25.3822704)",,,
191672974,residential,False,True,63.419,,Carlos Morphi,"LINESTRING (-57.1360448 -25.3818376, -57.1364266 -25.3813834)",,,
164574129,residential,False,False,92.297,,,"LINESTRING (-57.1373589 -25.3816092, -57.1368035 -25.3822704)",,,
164574129,residential,False,True,35.094,,,"LINESTRING (-57.1373589 -25.3816092, -57.1375851 -25.3813687)",,,
164574133,residential,False,True,139.316,,,"LINESTRING (-57.1373589 -25.3816092, -57.1385613 -25.3822334)",,,
164574130,primary,True,False,77.959,2,Mariscal José Félix Estigarribia,"LINESTRING (-57.1373563 -25.3825885, -57.1380131 -25.3829619)",PY02,,50
164577160,residential,False,True,65.843,2,General Bruguez,"LINESTRING (-57.1373563 -25.3825885, -57.1368035 -25.3822704)",,,
115677753,residential,False,False,108.004,2,Boquerón,"LINESTRING (-57.1407963 -25.3872624, -57.1399195 -25.3867003)",,,
115677753,residential,False,True,48.328,2,Boquerón,"LINESTRING (-57.1407963 -25.3872624, -57.1411739 -25.3875317)",,,
362492832,tertiary,True,False,77.603,2,Juan E. O'Leary,"LINESTRING (-57.1407963 -25.3872624, -57.1412798 -25.3867181)",,,
115670726,residential,False,False,22.489,,Pozo de la Virgen,"LINESTRING (-57.1395057 -25.3813897, -57.1393484 -25.3812458)",,,
115670726,residential,False,True,93.635,,Pozo de la Virgen,"LINESTRING (-57.1395057 -25.3813897, -57.1396427 -25.3815189, -57.139947 -25.3818061, -57.1401075 -25.3819782, -57.1401364 -25.3820092)",,,
280198746,residential,False,False,134.43,2,,"LINESTRING (-57.1417595 -25.3820975, -57.1406787 -25.3828103)",,,
1112391436,residential,False,True,65.205,,Intendente Ortiz,"LINESTRING (-57.1417595 -25.3820975, -57.1421684 -25.3825529)",,,
280198746,residential,False,True,134.43,2,,"LINESTRING (-57.1406787 -25.3828103, -57.1417595 -25.3820975)",,,
1112173440,residential,False,True,104.418,,Pozo de la Virgen,"LINESTRING (-57.1406787 -25.3828103, -57.140791 -25.3829925, -57.1411445 -25.3836495)",,,
1112391435,residential,False,False,68.866,,Pozo de la Virgen,"LINESTRING (-57.1406787 -25.3828103, -57.1404076 -25.3823782, -57.1403725 -25.3823278, -57.1403353 -25.3822744)",,,
280202581,residential,False,False,86.73,2,Independencia Nacional,"LINESTRING (-57.1375262 -25.383606, -57.1380131 -25.3829619)",,,
280202581,residential,False,True,87.18,2,Independencia Nacional,"LINESTRING (-57.1375262 -25.383606, -57.1370564 -25.3842652)",,,
344875597,residential,True,False,152.618,,Doctor Eligio Ayala,"LINESTRING (-57.1375262 -25.383606, -57.1372022 -25.3834414, -57.1362184 -25.3829078)",,,
280253429,residential,False,True,145.245,2,Doctor Venancio Pino,"LINESTRING (-57.1386564 -25.3883457, -57.1394641 -25.3872623)",,,
344877238,residential,False,False,120.231,,,"LINESTRING (-57.1386564 -25.3883457, -57.1377414 -25.3876487)",,,
344877238,residential,False,True,88.601,,,"LINESTRING (-57.1386564 -25.3883457, -57.1393323 -25.3888576)",,,
"[164571714, 1112391437, 191672982]",residential,False,True,152.649,,Juan León Mallorquín,"LINESTRING (-57.1453219 -25.385491, -57.1452364 -25.3856409, -57.1451525 -25.3857643, -57.1445612 -25.3866791)",,yes,20
164574129,residential,False,False,35.094,,,"LINESTRING (-57.1375851 -25.3813687, -57.1373589 -25.3816092)",,,
191672974,residential,False,False,63.419,,Carlos Morphi,"LINESTRING (-57.1364266 -25.3813834, -57.1360448 -25.3818376)",,,
344875741,residential,False,False,49.282,,,"LINESTRING (-57.1402445 -25.3878419, -57.1406189 -25.3881283)",,,
362492832,tertiary,True,False,84.999,2,Juan E. O'Leary,"LINESTRING (-57.1402445 -25.3878419, -57.1407963 -25.3872624)",,,
589081705,tertiary,False,True,145.44,2,Juan E. O'Leary,"LINESTRING (-57.1402445 -25.3878419, -57.1393323 -25.3888576)",,,
1112392835,residential,False,False,101.487,,,"LINESTRING (-57.1402445 -25.3878419, -57.1394641 -25.3872623)",,,
115670725,residential,False,False,114.861,2,Asunción Flores,"LINESTRING (-57.1376375 -25.3858463, -57.1382907 -25.3849985)",,,
344875600,residential,False,False,148.935,,,"LINESTRING (-57.1376375 -25.3858463, -57.1364441 -25.3850516)",,,
344875600,residential,False,True,130.159,,,"LINESTRING (-57.1376375 -25.3858463, -57.1385966 -25.3866333)",,,
115670725,residential,False,True,153.273,2,Asunción Flores,"LINESTRING (-57.1376375 -25.3858463, -57.1376004 -25.3858945, -57.1368167 -25.3870082)",,,
344875741,residential,False,True,49.282,,,"LINESTRING (-57.1406189 -25.3881283, -57.1402445 -25.3878419)",,,
344877232,residential,False,False,101.215,,,"LINESTRING (-57.1406189 -25.3881283, -57.1414139 -25.3886875)",,,
353173106,residential,False,False,144.444,,14 de Mayo,"LINESTRING (-57.1406189 -25.3881283, -57.1397228 -25.3891442)",,,
353173106,residential,False,True,86.656,,14 de Mayo,"LINESTRING (-57.1406189 -25.3881283, -57.1411739 -25.3875317)",,,
164570153,residential,False,False,0.43,2,Juan León Mallorquín,"LINESTRING (-57.1426319 -25.3895641, -57.1426346 -25.3895611)",,,
164570153,residential,False,True,80.519,2,Juan León Mallorquín,"LINESTRING (-57.1426319 -25.3895641, -57.1422147 -25.3901824)",,,
344877232,residential,False,True,156.435,,,"LINESTRING (-57.1426319 -25.3895641, -57.1414139 -25.3886875)",,,
344877237,residential,False,True,50.541,,,"LINESTRING (-57.1393323 -25.3888576, -57.1397228 -25.3891442)",,,
344877238,residential,False,False,88.601,,,"LINESTRING (-57.1393323 -25.3888576, -57.1386564 -25.3883457)",,,
589081705,tertiary,False,False,145.44,2,Juan E. O'Leary,"LINESTRING (-57.1393323 -25.3888576, -57.1402445 -25.3878419)",,,
589081705,tertiary,False,True,114.848,2,Juan E. O'Leary,"LINESTRING (-57.1393323 -25.3888576, -57.1385264 -25.3895902)",,,
415868324,tertiary,True,False,16.776,,Doctor Eligio Ayala,"LINESTRING (-57.141774 -25.386305, -57.1416378 -25.3862177)",,,
1112612937,tertiary,True,False,33.337,2,Juan E. O'Leary,"LINESTRING (-57.141774 -25.386305, -57.1419273 -25.3860391)",,,
"[115670725, 552502533, 552502534]",residential,False,"[False, True]",110.89099999999999,2,Asunción Flores,"LINESTRING (-57.1362765 -25.3878776, -57.1363789 -25.3877029, -57.1364667 -25.3875492, -57.1368167 -25.3870082)",,yes,
1112612939,residential,True,False,47.432,2,Concepción,"LINESTRING (-57.1412798 -25.3867181, -57.1416317 -25.3870025)",,,
1112612938,tertiary,True,False,66.253,2,Juan E. O'Leary,"LINESTRING (-57.1412798 -25.3867181, -57.1415677 -25.3863157, -57.1416378 -25.3862177)",,,
115662257,residential,True,False,107.169,,Doctor Eligio Ayala,"LINESTRING (-57.1418 -25.3859651, -57.1409001 -25.3854475)",,,
344875597,residential,True,False,150.667,,Doctor Eligio Ayala,"LINESTRING (-57.1400788 -25.3849529, -57.1387857 -25.3842665)",,,
344875598,residential,False,False,78.027,2,Padre Ayala Solís,"LINESTRING (-57.1400788 -25.3849529, -57.1405361 -25.3843857)",,,
1112390829,residential,True,False,101.469,2,Concepción,"LINESTRING (-57.139486 -25.3856892, -57.1403539 -25.386156)",,,
"[1112148216, 1112390828]",residential,True,False,101.24,2,Padre Ayala Solís,"LINESTRING (-57.139486 -25.3856892, -57.139786 -25.3853166, -57.1400788 -25.3849529)",,,
1112812557,residential,False,True,88.483,,Pozo de la Virgen,"LINESTRING (-57.1411445 -25.3836495, -57.141825 -25.3841547)",,,
"[115668677, 164574070, 164574071, 164574072, 280252347]",residential,False,"[False, True]",102.3,2,Padre Ayala Solís,"LINESTRING (-57.1411445 -25.3836495, -57.1409443 -25.3838654, -57.1408935 -25.3839237, -57.1408598 -25.3839803, -57.1408078 -25.3840481, -57.1405361 -25.3843857)",,yes,
1112173440,residential,False,False,104.418,,Pozo de la Virgen,"LINESTRING (-57.1411445 -25.3836495, -57.140791 -25.3829925, -57.1406787 -25.3828103)",,,
1112391436,residential,False,False,65.205,,Intendente Ortiz,"LINESTRING (-57.1421684 -25.3825529, -57.1417595 -25.3820975)",,,
980583642,residential,False,True,55.974,,,"LINESTRING (-57.1421684 -25.3825529, -57.1419191 -25.3827243, -57.1418399 -25.3827886, -57.141754 -25.3828855)",,,
1112391436,residential,False,True,68.46300000000001,,Intendente Ortiz,"LINESTRING (-57.1421684 -25.3825529, -57.1424088 -25.3828207, -57.1425753 -25.3829468, -57.142636 -25.3829974)",,,
980583642,residential,False,False,55.974000000000004,,,"LINESTRING (-57.141754 -25.3828855, -57.1418399 -25.3827886, -57.1419191 -25.3827243, -57.1421684 -25.3825529)",,,
