osmid,oneway,lanes,highway,reversed,length,name,maxspeed,geometry,ref,bridge
166947735,False,2,secondary,False,153.598,,,"LINESTRING (-57.5720943 -25.5052802, -57.572567 -25.506594)",,
166954252,False,2,residential,False,154.948,,,"LINESTRING (-57.5720943 -25.5052802, -57.5735728 -25.5048788)",,
166954254,False,2,residential,True,101.096,Colón,,"LINESTRING (-57.5720943 -25.5052802, -57.5718036 -25.5044097)",,
680907984,False,2,tertiary,False,144.712,14 de Mayo,,"LINESTRING (-57.5730176 -25.5079109, -57.5716346 -25.5082793)",,
680907987,False,2,tertiary,True,153.256,,,"LINESTRING (-57.5730176 -25.5079109, -57.572567 -25.506594)",,
166954780,False,2,residential,True,100.873,,,"LINESTRING (-57.5732972 -25.5040064, -57.5735728 -25.5048788)",,
555967476,False,2,residential,False,102.131,,,"LINESTRING (-57.5732972 -25.5040064, -57.5729833 -25.5031327)",,
555497942,True,2,residential,False,156.461,Mariscal Estigarribia,40,"LINESTRING (-57.5732972 -25.5040064, -57.5722226 -25.5042963, -57.5718036 -25.5044097)",,
1073481691,False,2,residential,False,102.028,Humaitá,,"LINESTRING (-57.5645677 -25.506365, -57.5648608 -25.5072436)",,
166954262,False,2,residential,False,106.877,Ytororo,,"LINESTRING (-57.5720606 -25.5019707, -57.5710402 -25.5022457)",,
555967476,False,2,residential,True,161.628,,,"LINESTRING (-57.5720606 -25.5019707, -57.5723289 -25.5022031, -57.5725863 -25.5024258, -57.5727902 -25.5027066, -57.5729833 -25.5031327)",,
987616370,False,,residential,False,149.28200000000004,,,"LINESTRING (-57.5720606 -25.5019707, -57.5719079 -25.5018525, -57.5716344 -25.5016927, -57.5713715 -25.5015451, -57.571004 -25.5013877, -57.5708807 -25.501349, -57.57077 -25.5013262)",,
166954261,False,2,residential,False,155.262,Heroes Villetanos del Chaco,,"LINESTRING (-57.567596 -25.5031335, -57.5680674 -25.5044634)",,
166954261,False,2,residential,True,146.605,Heroes Villetanos del Chaco,,"LINESTRING (-57.567596 -25.5031335, -57.5671452 -25.5018794)",,
166954262,False,2,residential,False,98.95,Ytororo,,"LINESTRING (-57.567596 -25.5031335, -57.5666515 -25.5033888)",,
166954262,False,2,residential,True,103.873,Ytororo,,"LINESTRING (-57.567596 -25.5031335, -57.568599 -25.502903)",,
166954263,False,2,tertiary,False,150.582,Avenida Lomas Valentinas,40,"LINESTRING (-57.5663458 -25.5068472, -57.5667661 -25.5081472)",D012,
166954263,False,2,tertiary,True,102.73,Avenida Lomas Valentinas,40,"LINESTRING (-57.5663458 -25.5068472, -57.5660286 -25.5059688)",D012,
680907974,True,2,secondary,False,142.041,Mariscal López,40,"LINESTRING (-57.5663458 -25.5068472, -57.5676968 -25.5064664)",D071,
166954259,False,2,residential,False,150.793,Prof Schoenfeld,,"LINESTRING (-57.5696164 -25.5026292, -57.5700698 -25.5039221)",,
166954259,False,2,residential,True,154.355,Prof Schoenfeld,,"LINESTRING (-57.5696164 -25.5026292, -57.5691726 -25.5013001)",,
166954262,False,2,residential,False,95.981,Ytororo,,"LINESTRING (-57.5696164 -25.5026292, -57.5687014 -25.5028803)",,
166954262,False,2,residential,True,149.121,Ytororo,,"LINESTRING (-57.5696164 -25.5026292, -57.5710402 -25.5022457)",,
555502046,False,2,residential,False,148.391,Cerro Corá,,"LINESTRING (-57.5662174 -25.5021122, -57.5648005 -25.5024936)",,
1073481683,False,2,residential,False,156.465,Alberdi,,"LINESTRING (-57.5662174 -25.5021122, -57.5657557 -25.5007682)",,
"[1073481672, 555502046, 1073481671]",False,2,residential,True,96.70600000000002,Cerro Corá,,"LINESTRING (-57.5662174 -25.5021122, -57.5669587 -25.5019383, -57.5670475 -25.501908, -57.5671452 -25.5018794)",,yes
"[1073481683, 1073481684, 166954885]",False,2,residential,True,148.487,Alberdi,,"LINESTRING (-57.5662174 -25.5021122, -57.5663152 -25.5023999, -57.5663315 -25.5024476, -57.5666515 -25.5033888)",,yes
166954263,False,2,tertiary,True,150.582,Avenida Lomas Valentinas,40,"LINESTRING (-57.5667661 -25.5081472, -57.5663458 -25.5068472)",D012,
166954267,True,2,secondary,False,154.122,Carlos Antonio López,40,"LINESTRING (-57.5667661 -25.5081472, -57.5652942 -25.5085427)",,
166954260,False,2,residential,False,150.86,Humaitá,,"LINESTRING (-57.5652942 -25.5085427, -57.5648608 -25.5072436)",,
166954254,False,2,residential,False,150.665,Colón,,"LINESTRING (-57.5710402 -25.5022457, -57.5714953 -25.5035369)",,
166954254,False,2,residential,True,105.779,Colón,,"LINESTRING (-57.5710402 -25.5022457, -57.57077 -25.5013262)",,
166954262,False,2,residential,False,149.121,Ytororo,,"LINESTRING (-57.5710402 -25.5022457, -57.5696164 -25.5026292)",,
166954262,False,2,residential,True,106.877,Ytororo,,"LINESTRING (-57.5710402 -25.5022457, -57.5720606 -25.5019707)",,
555497943,True,1,residential,False,32.225,,,"LINESTRING (-57.5706473 -25.5085536, -57.5707031 -25.508839)",,
680907984,False,2,tertiary,False,9.614,14 de Mayo,,"LINESTRING (-57.5706473 -25.5085536, -57.5705552 -25.5085774)",,
680907984,False,2,tertiary,True,103.67,14 de Mayo,,"LINESTRING (-57.5706473 -25.5085536, -57.5716346 -25.5082793)",,
166954260,False,2,residential,True,150.86,Humaitá,,"LINESTRING (-57.5648608 -25.5072436, -57.5652942 -25.5085427)",,
680907974,True,2,secondary,False,155.412,Mariscal López,40,"LINESTRING (-57.5648608 -25.5072436, -57.5663458 -25.5068472)",D071,
1073481691,False,2,residential,True,102.028,Humaitá,,"LINESTRING (-57.5648608 -25.5072436, -57.5645677 -25.506365)",,
555967476,False,2,residential,True,102.131,,,"LINESTRING (-57.5729833 -25.5031327, -57.5732972 -25.5040064)",,
166954265,False,2,residential,False,155.953,Dr. Gaspar Rodriguez de Francia,30,"LINESTRING (-57.5729833 -25.5031327, -57.5719014 -25.5034266, -57.5714953 -25.5035369)",,
555967476,False,2,residential,False,161.628,,,"LINESTRING (-57.5729833 -25.5031327, -57.5727902 -25.5027066, -57.5725863 -25.5024258, -57.5723289 -25.5022031, -57.5720606 -25.5019707)",,
166954778,False,2,residential,True,95.377,Campo vía,,"LINESTRING (-57.5657557 -25.5007682, -57.5666632 -25.5005136)",,
1073481683,False,2,residential,True,156.465,Alberdi,,"LINESTRING (-57.5657557 -25.5007682, -57.5662174 -25.5021122)",,
259179676,True,1,residential,False,32.657,Juan Bazán de Pedraza,,"LINESTRING (-57.5707031 -25.508839, -57.5705552 -25.5085774)",,
166954261,False,2,residential,False,146.605,Heroes Villetanos del Chaco,,"LINESTRING (-57.5671452 -25.5018794, -57.567596 -25.5031335)",,
1073481671,False,2,residential,True,104.497,Cerro Corá,,"LINESTRING (-57.5671452 -25.5018794, -57.5681353 -25.5015886)",,
"[1073481675, 1073481676, 166954261]",False,2,residential,True,159.388,Heroes Villetanos del Chaco,,"LINESTRING (-57.5671452 -25.5018794, -57.5670704 -25.5016676, -57.5670444 -25.5015939, -57.5666632 -25.5005136)",,yes
"[1073481672, 555502046, 1073481671]",False,2,residential,False,96.706,Cerro Corá,,"LINESTRING (-57.5671452 -25.5018794, -57.5670475 -25.501908, -57.5669587 -25.5019383, -57.5662174 -25.5021122)",,yes
166954254,False,2,residential,False,105.779,Colón,,"LINESTRING (-57.57077 -25.5013262, -57.5710402 -25.5022457)",,
"[987616369, 166954258]",False,2,residential,False,170.367,CC,,"LINESTRING (-57.57077 -25.5013262, -57.5705212 -25.5012328, -57.5702745 -25.5011141, -57.5701833 -25.501073, -57.570135 -25.5010645, -57.5700779 -25.5010745, -57.5691726 -25.5013001)",,
987616370,False,,residential,True,149.282,,,"LINESTRING (-57.57077 -25.5013262, -57.5708807 -25.501349, -57.571004 -25.5013877, -57.5713715 -25.5015451, -57.5716344 -25.5016927, -57.5719079 -25.5018525, -57.5720606 -25.5019707)",,
166954263,False,2,tertiary,True,156.46,Avenida Lomas Valentinas,40,"LINESTRING (-57.5657228 -25.505112, -57.5652472 -25.503772)",D012,
1073481699,False,2,residential,True,146.257,Dr. Gaspar Rodriguez de Francia,20,"LINESTRING (-57.5657228 -25.505112, -57.5671221 -25.5047445)",,
166954263,False,2,tertiary,False,100.097,Avenida Lomas Valentinas,40,"LINESTRING (-57.5657228 -25.505112, -57.5659904 -25.5058522, -57.5660286 -25.5059688)",D012,
166954265,False,2,residential,True,99.886,Dr. Gaspar Rodriguez de Francia,30,"LINESTRING (-57.5671221 -25.5047445, -57.5680674 -25.5044634)",,
166954885,False,2,residential,False,157.973,Alberdi,,"LINESTRING (-57.5671221 -25.5047445, -57.5666515 -25.5033888)",,
1073481699,False,2,residential,False,146.257,Dr. Gaspar Rodriguez de Francia,20,"LINESTRING (-57.5671221 -25.5047445, -57.5657228 -25.505112)",,
166954885,False,2,residential,True,98.801,Alberdi,,"LINESTRING (-57.5671221 -25.5047445, -57.5673102 -25.5052936, -57.5673735 -25.5054778, -57.5674132 -25.5055933)",,
166954267,True,2,secondary,False,11.25,Carlos Antonio López,40,"LINESTRING (-57.5702031 -25.5072251, -57.5700957 -25.5072541)",,
555497943,True,1,residential,False,154.302,,,"LINESTRING (-57.5702031 -25.5072251, -57.5706473 -25.5085536)",,
166954267,True,2,secondary,False,100.794,Carlos Antonio López,40,"LINESTRING (-57.5711666 -25.5069692, -57.5702031 -25.5072251)",,
166954890,False,2,residential,False,153.061,Prof Schoenfeld,,"LINESTRING (-57.5711666 -25.5069692, -57.5716346 -25.5082793)",,
166954890,False,2,residential,True,151.189,Prof Schoenfeld,,"LINESTRING (-57.5711666 -25.5069692, -57.5707044 -25.5056751)",,
166954258,False,2,residential,False,98.143,CC,,"LINESTRING (-57.5691726 -25.5013001, -57.5682381 -25.5015601)",,
166954259,False,2,residential,False,154.355,Prof Schoenfeld,,"LINESTRING (-57.5691726 -25.5013001, -57.5696164 -25.5026292)",,
"[987616369, 166954258]",False,2,residential,True,170.367,CC,,"LINESTRING (-57.5691726 -25.5013001, -57.5700779 -25.5010745, -57.570135 -25.5010645, -57.5701833 -25.501073, -57.5702745 -25.5011141, -57.5705212 -25.5012328, -57.57077 -25.5013262)",,
"[1073481665, 1073481666, 166954259, 166954778]",False,2,residential,"[False, True]",258.327,"['Prof Schoenfeld', 'Campo vía']",,"LINESTRING (-57.5691726 -25.5013001, -57.5686886 -25.5002589, -57.5686383 -25.5001296, -57.568577 -25.4999662, -57.5676471 -25.5002453)",,yes
166954259,False,2,residential,True,104.492,Prof Schoenfeld,,"LINESTRING (-57.5707044 -25.5056751, -57.5703722 -25.5047845)",,
166954890,False,2,residential,False,151.189,Prof Schoenfeld,,"LINESTRING (-57.5707044 -25.5056751, -57.5711666 -25.5069692)",,
680907974,True,2,secondary,False,146.237,Mariscal López,40,"LINESTRING (-57.5707044 -25.5056751, -57.5720943 -25.5052802)",D071,
555502046,False,2,residential,True,148.391,Cerro Corá,,"LINESTRING (-57.5648005 -25.5024936, -57.5662174 -25.5021122)",,
"[1073481680, 1073481681, 166954263]",False,2,"['secondary', 'tertiary']",False,149.054,Avenida Lomas Valentinas,40,"LINESTRING (-57.5648005 -25.5024936, -57.5648186 -25.5025454, -57.5648323 -25.5025847, -57.5652472 -25.503772)",D012,yes
166954781,False,2,residential,True,151.494,Alberdi,,"LINESTRING (-57.5676968 -25.5064664, -57.568152 -25.5077654)",,
166954885,False,2,residential,False,101.17,Alberdi,,"LINESTRING (-57.5676968 -25.5064664, -57.5674132 -25.5055933)",,
680907974,True,2,secondary,False,103.172,Mariscal López,40,"LINESTRING (-57.5676968 -25.5064664, -57.5686892 -25.5062242)",D071,
166954778,False,2,residential,False,95.377,Campo vía,,"LINESTRING (-57.5666632 -25.5005136, -57.5657557 -25.5007682)",,
166954778,False,2,residential,True,103.155,Campo vía,,"LINESTRING (-57.5666632 -25.5005136, -57.5676471 -25.5002453)",,
