osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,False,141.617,"LINESTRING (-56.4446897 -24.6674279, -56.4450589 -24.6686565)",
162657259,False,2,,Antequera,residential,True,177.611,"LINESTRING (-56.4446897 -24.6674279, -56.4429951 -24.667852)",
162675657,False,2,,Antequera,residential,False,91.667,"LINESTRING (-56.4446897 -24.6674279, -56.4455639 -24.6672077)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,True,129.793,"LINESTRING (-56.4446897 -24.6674279, -56.4443888 -24.6663682, -56.444367 -24.6662981)",
162576225,False,2,D033,Mariscal Lopez,secondary,True,6.52,"LINESTRING (-56.437228 -24.6635903, -56.4371635 -24.6635917)",
162576225,False,2,D033,Mariscal Lopez,secondary,False,157.715,"LINESTRING (-56.437228 -24.6635903, -56.4379617 -24.6635194, -56.4387792 -24.6634338)",
162656591,False,,,,residential,False,119.22900000000001,"LINESTRING (-56.437228 -24.6635903, -56.4372317 -24.6636617, -56.4374674 -24.66457, -56.437469 -24.6646027, -56.4374522 -24.664634)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,True,111.294,"LINESTRING (-56.4453304 -24.6696265, -56.4450589 -24.6686565)",
162655162,False,,,Yegros,residential,True,97.3,"LINESTRING (-56.4453304 -24.6696265, -56.4462588 -24.6693943)",
162655163,False,,,Yegros,residential,False,186.469,"LINESTRING (-56.4453304 -24.6696265, -56.4446452 -24.6697662, -56.4440305 -24.6699048, -56.4435355 -24.6700157)",
976800677,False,2,,,residential,False,5.026,"LINESTRING (-56.4434563 -24.662706, -56.443465 -24.6627505)",
162656575,True,1,,,residential,False,164.099,"LINESTRING (-56.4434563 -24.662706, -56.4434195 -24.6626586, -56.4434007 -24.6626208, -56.4433893 -24.6625806, -56.443052 -24.6612815)",
162655142,True,,,Independencia Nacional,residential,False,58.973,"LINESTRING (-56.444367 -24.6662981, -56.4438294 -24.6665045)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,False,129.793,"LINESTRING (-56.444367 -24.6662981, -56.4443888 -24.6663682, -56.4446897 -24.6674279)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,True,78.403,"LINESTRING (-56.444367 -24.6662981, -56.4443483 -24.6662318, -56.4441739 -24.6656152)",
162676192,False,2,,Independencia Nacional,tertiary,True,90.80399999999999,"LINESTRING (-56.444367 -24.6662981, -56.4444406 -24.6662667, -56.4451805 -24.6659512)",
162569951,True,1,,,tertiary,False,25.374,"LINESTRING (-56.4400013 -24.6674511, -56.4398464 -24.6672715)",
162569948,False,2,,SEBASTIAN DE YEGROS,tertiary,False,64.82,"LINESTRING (-56.4400013 -24.6674511, -56.4401159 -24.6676311, -56.4402548 -24.6678109, -56.440363 -24.6679311)",
162655168,True,1,,GRAL. CABALLERO,tertiary,False,24.0,"LINESTRING (-56.4418799 -24.6692845, -56.4420654 -24.6694193)",
162569948,False,2,,SEBASTIAN DE YEGROS,tertiary,True,143.87099999999998,"LINESTRING (-56.4418799 -24.6692845, -56.4413948 -24.6688297, -56.4408689 -24.6683738)",
162570882,True,1,,,tertiary,False,4.448,"LINESTRING (-56.4390681 -24.6655968, -56.4390554 -24.6656351)",roundabout
162570882,True,1,,,tertiary,False,19.815,"LINESTRING (-56.4389656 -24.6654628, -56.4390021 -24.6654759, -56.4390329 -24.665498, -56.4390552 -24.6655273, -56.4390673 -24.6655612, -56.4390681 -24.6655968)",roundabout
162570885,True,1,,Teniente A. Mello,tertiary,False,131.21800000000002,"LINESTRING (-56.4389656 -24.6654628, -56.4390728 -24.6654599, -56.4391654 -24.6654422, -56.4397927 -24.6652999, -56.4402267 -24.6651914)",
162570887,True,1,,,tertiary,False,24.808,"LINESTRING (-56.4399178 -24.6672413, -56.4400013 -24.6674511)",
162655129,False,,,14 de Mayo,residential,False,177.962,"LINESTRING (-56.4399178 -24.6672413, -56.44154 -24.6666182)",
162655129,False,,,14 de Mayo,residential,True,7.958,"LINESTRING (-56.4399178 -24.6672413, -56.4398464 -24.6672715)",
162655118,False,,,Teniente A. Mello,residential,False,4.177,"LINESTRING (-56.4389832 -24.665695, -56.4389612 -24.6657268)",
162570882,True,1,,,tertiary,False,10.059999999999999,"LINESTRING (-56.4389832 -24.665695, -56.4389343 -24.6657031, -56.4388854 -24.6656943)",roundabout
162570885,True,1,,Teniente A. Mello,tertiary,False,127.901,"LINESTRING (-56.4409518 -24.6650145, -56.4421764 -24.6647237)",
162680182,False,,,General Bernardino Caballero,residential,False,7.546,"LINESTRING (-56.4409518 -24.6650145, -56.4409729 -24.6650796)",
162680182,False,,,General Bernardino Caballero,residential,True,101.771,"LINESTRING (-56.4409518 -24.6650145, -56.4406568 -24.6641394)",
162570882,True,1,,,tertiary,False,10.047,"LINESTRING (-56.4388854 -24.6656943, -56.4388435 -24.66567, -56.4388142 -24.6656335)",roundabout
162580863,False,,,Libertad,residential,False,78.099,"LINESTRING (-56.4451805 -24.6659512, -56.4449845 -24.6652718)",
162657285,False,2,,Libertad,residential,True,144.989,"LINESTRING (-56.4451805 -24.6659512, -56.4455639 -24.6672077)",
162676192,False,2,,Independencia Nacional,tertiary,True,58.297,"LINESTRING (-56.4451805 -24.6659512, -56.4457335 -24.6658018)",
162676192,False,2,,Independencia Nacional,tertiary,False,90.80399999999999,"LINESTRING (-56.4451805 -24.6659512, -56.4444406 -24.6662667, -56.444367 -24.6662981)",
162570882,True,1,,,tertiary,False,5.027,"LINESTRING (-56.4389159 -24.6654609, -56.4389656 -24.6654628)",roundabout
162655158,False,,,,residential,True,101.315,"LINESTRING (-56.4429475 -24.6645707, -56.4426876 -24.6636907)",
"[162570883, 967686643]",True,"['1', '2']",,Teniente A. Mello,tertiary,False,73.523,"LINESTRING (-56.4429475 -24.6645707, -56.4424738 -24.6646897, -56.4422518 -24.6647628)",
162570883,True,2,,Teniente A. Mello,tertiary,False,96.578,"LINESTRING (-56.4438705 -24.6643453, -56.4429475 -24.6645707)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,False,144.49599999999998,"LINESTRING (-56.4438705 -24.6643453, -56.4438849 -24.6644055, -56.4439056 -24.664492, -56.4441739 -24.6656152)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,True,182.00900000000001,"LINESTRING (-56.4438705 -24.6643453, -56.443851 -24.6642689, -56.4434816 -24.6628225, -56.443465 -24.6627505)",
162570882,True,1,,,tertiary,False,25.145999999999997,"LINESTRING (-56.4388142 -24.6656335, -56.4388016 -24.6655897, -56.4388075 -24.6655448, -56.438831 -24.6655049, -56.4388688 -24.6654756, -56.4389159 -24.6654609)",roundabout
162570884,True,1,,,tertiary,False,183.565,"LINESTRING (-56.4388142 -24.6656335, -56.4387375 -24.6655406, -56.4386506 -24.6654782, -56.4373111 -24.6647201)",
162655131,True,1,,Avenida Tapiracuai,residential,False,6.19,"LINESTRING (-56.442241 -24.664708, -56.4422518 -24.6647628)",
162676192,False,2,,Independencia Nacional,tertiary,False,58.297,"LINESTRING (-56.4457335 -24.6658018, -56.4451805 -24.6659512)",
162676192,False,2,,Independencia Nacional,tertiary,True,88.726,"LINESTRING (-56.4457335 -24.6658018, -56.4465764 -24.6655783)",
968011695,False,,,Colon,residential,False,144.947,"LINESTRING (-56.4457335 -24.6658018, -56.446198 -24.6670351)",
1098533739,False,,,Colon,residential,True,76.965,"LINESTRING (-56.4457335 -24.6658018, -56.4455288 -24.6651351)",
162680182,False,,,General Bernardino Caballero,residential,True,7.546,"LINESTRING (-56.4409729 -24.6650796, -56.4409518 -24.6650145)",
967686643,True,1,,Teniente A. Mello,tertiary,False,37.823,"LINESTRING (-56.4409729 -24.6650796, -56.4406133 -24.665174)",
162570882,True,1,,,tertiary,False,10.053999999999998,"LINESTRING (-56.4390554 -24.6656351, -56.4390256 -24.6656712, -56.4389832 -24.665695)",roundabout
162570887,True,1,,,tertiary,False,62.365,"LINESTRING (-56.4390554 -24.6656351, -56.4390576 -24.6656831, -56.4390719 -24.6657296, -56.4393273 -24.666132)",
162580886,True,,,14 de Mayo,residential,False,90.374,"LINESTRING (-56.4441739 -24.6656152, -56.4449845 -24.6652718)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,False,78.403,"LINESTRING (-56.4441739 -24.6656152, -56.4443483 -24.6662318, -56.444367 -24.6662981)",
162576224,False,2,D033,Cnel Zoilo Gonzalez,secondary,True,144.49599999999998,"LINESTRING (-56.4441739 -24.6656152, -56.4439056 -24.664492, -56.4438849 -24.6644055, -56.4438705 -24.6643453)",
162580862,True,,,4ta Proyectada,residential,False,69.396,"LINESTRING (-56.4448808 -24.6624171, -56.4455393 -24.66224)",
162657224,True,,,Colon,residential,False,171.546,"LINESTRING (-56.4448808 -24.6624171, -56.4452396 -24.663925)",
162656606,False,,,Calle 14,residential,False,100.538,"LINESTRING (-56.4372289 -24.6626895, -56.4371635 -24.6635917)",
162678158,False,,,Teniente Quintana,residential,True,196.66000000000003,"LINESTRING (-56.4372289 -24.6626895, -56.4373776 -24.6626763, -56.4391138 -24.6622561)",
162580862,True,,,4ta Proyectada,residential,False,59.133,"LINESTRING (-56.4443155 -24.6625545, -56.4448808 -24.6624171)",
162678158,False,,,Teniente Quintana,residential,False,139.463,"LINESTRING (-56.4413901 -24.6616946, -56.4400613 -24.6620334)",
162678158,False,,,Teniente Quintana,residential,True,5.905,"LINESTRING (-56.4413901 -24.6616946, -56.4414472 -24.6616833)",
162580860,False,,,Teniente A. Mello,residential,False,79.814,"LINESTRING (-56.4452396 -24.663925, -56.4459889 -24.663698)",
162580872,True,,,Teniente A. Mello,residential,False,57.311,"LINESTRING (-56.4452396 -24.663925, -56.4447 -24.6640837)",
1098533739,False,,,Colon,residential,False,137.694,"LINESTRING (-56.4452396 -24.663925, -56.4455288 -24.6651351)",
162580863,False,,,Libertad,residential,True,78.099,"LINESTRING (-56.4449845 -24.6652718, -56.4451805 -24.6659512)",
162580865,False,,,14 de Mayo,residential,True,57.063,"LINESTRING (-56.4449845 -24.6652718, -56.4455288 -24.6651351)",
968153260,True,,,Libertad,residential,False,135.203,"LINESTRING (-56.4449845 -24.6652718, -56.4447 -24.6640837)",
162580896,False,,,General Bernardino Caballero,residential,False,135.67,"LINESTRING (-56.4400613 -24.6620334, -56.4403483 -24.6632253)",
162678158,False,,,Teniente Quintana,residential,False,98.897,"LINESTRING (-56.4400613 -24.6620334, -56.4391138 -24.6622561)",
162678158,False,,,Teniente Quintana,residential,True,139.463,"LINESTRING (-56.4400613 -24.6620334, -56.4413901 -24.6616946)",
162576225,False,2,D033,Mariscal Lopez,secondary,True,94.317,"LINESTRING (-56.4403483 -24.6632253, -56.4394251 -24.6633501)",
162580896,False,,,General Bernardino Caballero,residential,True,135.67,"LINESTRING (-56.4403483 -24.6632253, -56.4400613 -24.6620334)",
162680182,False,,,General Bernardino Caballero,residential,False,106.317,"LINESTRING (-56.4403483 -24.6632253, -56.4406568 -24.6641394)",
162576225,False,2,D033,Mariscal Lopez,secondary,False,142.565,"LINESTRING (-56.4403483 -24.6632253, -56.4416996 -24.6630417, -56.4417436 -24.6630357)",
162569948,False,2,,SEBASTIAN DE YEGROS,tertiary,False,70.968,"LINESTRING (-56.440363 -24.6679311, -56.4408689 -24.6683738)",
162675727,False,,,Independencia Nacional,residential,False,158.557,"LINESTRING (-56.440363 -24.6679311, -56.441786 -24.6673302)",
162569948,False,2,,SEBASTIAN DE YEGROS,tertiary,True,64.82,"LINESTRING (-56.440363 -24.6679311, -56.4402548 -24.6678109, -56.4401159 -24.6676311, -56.4400013 -24.6674511)",
162675727,False,,,Independencia Nacional,residential,True,93.249,"LINESTRING (-56.440363 -24.6679311, -56.4401041 -24.66806, -56.4395257 -24.6682814)",
162569951,True,1,,,tertiary,False,8.469,"LINESTRING (-56.4389612 -24.6657268, -56.4388854 -24.6656943)",
162655118,False,,,Teniente A. Mello,residential,True,4.177,"LINESTRING (-56.4389612 -24.6657268, -56.4389832 -24.665695)",
162655118,False,,,Teniente A. Mello,residential,False,82.636,"LINESTRING (-56.4389612 -24.6657268, -56.4389281 -24.665757, -56.4382352 -24.666064)",
