osmid,oneway,lanes,highway,reversed,length,geometry,junction,name,maxspeed
89795745,True,2,primary,False,113.34700000000001,"LINESTRING (30.3743727 40.7876341, 30.3744277 40.7878666, 30.3744632 40.787917, 30.3744675 40.7879232, 30.3745106 40.7879844, 30.3746042 40.7880486, 30.3750341 40.7881951, 30.3752789 40.7882622)",,,
808072196,True,,primary,False,61.634,"LINESTRING (30.3743727 40.7876341, 30.374358 40.7877722, 30.3743069 40.7879053, 30.3742214 40.7880278, 30.3741051 40.7881348)",roundabout,,
191113023,True,,primary_link,False,124.709,"LINESTRING (30.3749188 40.7882623, 30.3747904 40.7882466, 30.3746113 40.7882745, 30.3745739 40.7882898, 30.3741746 40.7884529, 30.3738599 40.7885822, 30.3738405 40.7885953, 30.3737631 40.7886472, 30.373657 40.7887617)",,,
274978937,True,2,primary,False,72.26499999999999,"LINESTRING (30.3749188 40.7882623, 30.3744831 40.7881233, 30.3744005 40.788106, 30.3743578 40.7881027, 30.374343 40.7881015, 30.3742385 40.7881132, 30.3741051 40.7881348)",,,
215603156,False,,residential,False,41.034,"LINESTRING (30.3709759 40.7882457, 30.3709274 40.7886129)",,,
551823477,False,2,tertiary,False,4.222,"LINESTRING (30.3709759 40.7882457, 30.3709258 40.7882441)",,,
551823477,False,2,tertiary,True,43.048,"LINESTRING (30.3709759 40.7882457, 30.3714857 40.7882158)",,,
274978937,True,2,primary,False,31.501,"LINESTRING (30.3752498 40.7883944, 30.3749188 40.7882623)",,,
215608518,False,,residential,True,87.719,"LINESTRING (30.3752498 40.7883944, 30.3752294 40.7884405, 30.3751935 40.7885775, 30.3749517 40.7891495)",,,
213302468,False,,residential,False,34.214,"LINESTRING (30.3668519 40.7910243, 30.3672485 40.7910915)",,,
213302468,False,,residential,True,47.318999999999996,"LINESTRING (30.3668519 40.7910243, 30.366348 40.7909182, 30.3663112 40.7909083)",,,
828403996,False,2,tertiary,True,87.381,"LINESTRING (30.3749141 40.7839552, 30.3752652 40.7832157)",,Fuzuli Caddesi,
828403996,False,2,tertiary,False,118.01,"LINESTRING (30.3749141 40.7839552, 30.3746217 40.7845629, 30.3744175 40.7849475)",,Fuzuli Caddesi,
976181173,False,,residential,True,47.605000000000004,"LINESTRING (30.3749141 40.7839552, 30.3746309 40.7838664, 30.374391 40.7837927)",,Melen Sokak,
828403996,False,2,tertiary,False,118.943,"LINESTRING (30.3744175 40.7849475, 30.3739184 40.7859482)",,Fuzuli Caddesi,
215603107,False,,residential,True,55.791000000000004,"LINESTRING (30.3744175 40.7849475, 30.3742521 40.7848954, 30.3741166 40.7848447, 30.3739877 40.7847162, 30.3739535 40.7846297)",,,
828403996,False,2,tertiary,True,118.01,"LINESTRING (30.3744175 40.7849475, 30.3746217 40.7845629, 30.3749141 40.7839552)",,Fuzuli Caddesi,
215603218,False,,residential,True,43.683,"LINESTRING (30.3739184 40.7859482, 30.3734404 40.7857954)",,,
828403996,False,2,tertiary,False,44.572,"LINESTRING (30.3739184 40.7859482, 30.3737064 40.7863155)",,Fuzuli Caddesi,
828403996,False,2,tertiary,True,118.943,"LINESTRING (30.3739184 40.7859482, 30.3744175 40.7849475)",,Fuzuli Caddesi,
828403996,False,2,tertiary,False,47.82,"LINESTRING (30.3737064 40.7863155, 30.3734893 40.7867129)",,Fuzuli Caddesi,
828403996,False,2,tertiary,True,44.572,"LINESTRING (30.3737064 40.7863155, 30.3739184 40.7859482)",,Fuzuli Caddesi,
808090677,False,,residential,True,44.141000000000005,"LINESTRING (30.3737064 40.7863155, 30.3734464 40.7862548, 30.3732166 40.7861761)",,,
1265896645,False,,residential,True,89.935,"LINESTRING (30.3655702 40.7845219, 30.3646239 40.7841467)",,,
543631827,True,,primary,False,14.677,"LINESTRING (30.3655702 40.7845219, 30.36562 40.7844819, 30.3657095 40.7844453)",roundabout,,
1266077209,True,,tertiary,False,58.475,"LINESTRING (30.3650369 40.7865938, 30.3650267 40.7863278, 30.3650241 40.7861602, 30.3650449 40.7860694)",,,
215603171,False,,residential,True,165.094,"LINESTRING (30.3655587 40.7858357, 30.3661771 40.7867543, 30.3664174 40.7871699)",,,
215603271,False,,residential,False,225.451,"LINESTRING (30.3655587 40.7858357, 30.3657898 40.7857325, 30.3659435 40.7856602, 30.3660063 40.7856443, 30.3660878 40.7856461, 30.3662089 40.7856708, 30.3662997 40.7857219, 30.3663463 40.7857695, 30.3670541 40.7869929)",,,
215603271,False,,residential,True,39.602000000000004,"LINESTRING (30.3655587 40.7858357, 30.3652589 40.7859776, 30.3651588 40.7860232)",,,
