osmid,oneway,highway,reversed,length,geometry,bridge,name
1147697835,True,primary,False,10.154,"LINESTRING (37.3948552 37.0722775, 37.3948495 37.0721863)",,
199345367,True,tertiary,False,33.516000000000005,"LINESTRING (37.3948552 37.0722775, 37.3946903 37.0722621, 37.3944859 37.072218)",,
1147697808,True,primary,False,14.65,"LINESTRING (37.3950961 37.0736691, 37.3950743 37.0735385)",,
1147697811,False,trunk_link,True,10.831,"LINESTRING (37.3950961 37.0736691, 37.3951682 37.0735905)",,
1147697815,True,trunk_link,False,46.834,"LINESTRING (37.3950961 37.0736691, 37.3949718 37.0737591, 37.3947908 37.0738361, 37.3946426 37.0738721)",,
88493480,True,trunk_link,False,60.075,"LINESTRING (37.3945697 37.0735334, 37.3947451 37.0734493, 37.39483 37.0733806, 37.3949301 37.0732864, 37.3949979 37.073139)",,
1147697812,True,trunk_link,False,57.394,"LINESTRING (37.3945697 37.0735334, 37.3947439 37.0735676, 37.3948082 37.0736393, 37.3948069 37.0737088, 37.3947667 37.073788, 37.3946426 37.0738721)",,
1147697813,True,trunk_link,False,45.303000000000004,"LINESTRING (37.3945697 37.0735334, 37.3948659 37.0735087, 37.3949866 37.0735173, 37.3950743 37.0735385)",,
47026579,True,trunk_link,False,37.07,"LINESTRING (37.3950183 37.0723061, 37.3952858 37.0725622)",,
199345367,True,tertiary,False,14.816,"LINESTRING (37.3950183 37.0723061, 37.3948552 37.0722775)",,
"[88493474, 88493473, 215024218]",True,primary,False,135.477,"LINESTRING (37.3950183 37.0723061, 37.3950989 37.0726436, 37.3951697 37.0729609, 37.3952356 37.0735109)",yes,
"[88493517, 28218725]",True,primary,False,63.736999999999995,"LINESTRING (37.3949979 37.073139, 37.3949664 37.0729786, 37.394897 37.0725715)",yes,
1147697816,True,trunk_link,False,301.034,"LINESTRING (37.3912548 37.0740982, 37.3921133 37.0738965, 37.3929954 37.0737658, 37.3945697 37.0735334)",,
1147697823,False,tertiary,False,73.7,"LINESTRING (37.3898876 37.0717295, 37.3899831 37.0710711)",,
199345360,True,tertiary,False,416.52200000000005,"LINESTRING (37.3898876 37.0717295, 37.3907546 37.071951, 37.3913264 37.0720205, 37.3921911 37.0720066, 37.3934672 37.0719454, 37.3945116 37.0721023)",,
199345369,False,residential,True,35.038,"LINESTRING (37.3898876 37.0717295, 37.389916 37.0718366, 37.3899092 37.0719403, 37.3898265 37.0720178)",,
1147697835,True,primary,False,123.78899999999999,"LINESTRING (37.3947844 37.0718292, 37.3946008 37.0711785, 37.3944441 37.0707501)",,
199345369,False,residential,False,35.038000000000004,"LINESTRING (37.3898265 37.0720178, 37.3899092 37.0719403, 37.389916 37.0718366, 37.3898876 37.0717295)",,
199345367,True,tertiary,False,82.01599999999999,"LINESTRING (37.3907163 37.0720372, 37.390223 37.0719139, 37.3900524 37.0718142, 37.3898876 37.0717295)",,
1044305187,True,residential,False,79.364,"LINESTRING (37.3907163 37.0720372, 37.3902786 37.0719945, 37.3901128 37.0719945, 37.3898265 37.0720178)",,
199345360,True,tertiary,False,31.4,"LINESTRING (37.3945116 37.0721023, 37.3948495 37.0721863)",,
199345336,True,primary_link,False,40.581,"LINESTRING (37.3945116 37.0721023, 37.3946497 37.0720329, 37.3947345 37.0719529, 37.3947844 37.0718292)",,
199345360,True,tertiary,False,20.256999999999998,"LINESTRING (37.3948495 37.0721863, 37.3949598 37.0722472, 37.3950183 37.0723061)",,
1147697835,True,primary,False,40.126,"LINESTRING (37.3948495 37.0721863, 37.3948186 37.0720242, 37.3947844 37.0718292)",,
88493518,True,trunk_link,False,31.758,"LINESTRING (37.3960031 37.073687, 37.3956464 37.073711)",,
199345335,True,trunk_link,False,78.093,"LINESTRING (37.3960031 37.073687, 37.3956927 37.073765, 37.3954765 37.0738106, 37.3953795 37.0739003, 37.3953034 37.0740328)",,
1147697815,True,trunk_link,False,248.23800000000003,"LINESTRING (37.3946426 37.0738721, 37.3933754 37.0740424, 37.3926154 37.0741147, 37.391871 37.0741701)",,
23217506,True,primary,False,50.572,"LINESTRING (37.3951438 37.0741223, 37.3951277 37.0739758, 37.3951063 37.0737593, 37.3950961 37.0736691)",,Bahattin Nakıpoğlu Caddesi
199345337,True,trunk_link,False,55.43,"LINESTRING (37.3951438 37.0741223, 37.3950083 37.0739961, 37.3948632 37.0738929, 37.3946426 37.0738721)",,
210706014,False,tertiary,True,55.485,"LINESTRING (37.398258 37.0723165, 37.3976528 37.0724423)",,
210706305,False,residential,False,5.249,"LINESTRING (37.398258 37.0723165, 37.3983143 37.072302)",,
210706014,False,tertiary,False,71.161,"LINESTRING (37.398258 37.0723165, 37.3983327 37.0723253, 37.3984547 37.0723519, 37.3986033 37.0724194, 37.3987335 37.072504, 37.3988634 37.0726848)",,
210706014,False,tertiary,False,55.485,"LINESTRING (37.3976528 37.0724423, 37.398258 37.0723165)",,
210706014,False,tertiary,True,110.056,"LINESTRING (37.3976528 37.0724423, 37.3974222 37.0725167, 37.3970045 37.0725208, 37.3966769 37.0725172, 37.3964306 37.0725227)",,
210706566,False,residential,False,38.611999999999995,"LINESTRING (37.3976528 37.0724423, 37.3976385 37.0724086, 37.3976256 37.0723753, 37.3976156 37.0723629, 37.3975855 37.0723271, 37.3975677 37.0722846, 37.3975266 37.0722057, 37.3975037 37.072172, 37.3975007 37.0721217)",,
"[88493536, 47026579, 88493527]",True,trunk_link,False,120.167,"LINESTRING (37.3952858 37.0725622, 37.3953331 37.0726035, 37.3956422 37.0728573, 37.396031 37.0731879, 37.3962376 37.0733298)",yes,
210706014,False,tertiary,False,101.68299999999999,"LINESTRING (37.3952858 37.0725622, 37.3956845 37.0725393, 37.3964306 37.0725227)",,
210706014,False,tertiary,False,3.835,"LINESTRING (37.3988634 37.0726848, 37.3988775 37.0727174)",,
210706305,False,residential,True,25.794,"LINESTRING (37.3988634 37.0726848, 37.398786 37.0724612)",,
210706014,False,tertiary,True,71.161,"LINESTRING (37.3988634 37.0726848, 37.3987335 37.072504, 37.3986033 37.0724194, 37.3984547 37.0723519, 37.3983327 37.0723253, 37.398258 37.0723165)",,
210706014,False,tertiary,False,34.096,"LINESTRING (37.3995145 37.0730581, 37.3998918 37.0731164)",,
210706284,False,residential,False,39.465,"LINESTRING (37.3995145 37.0730581, 37.3996 37.0727098)",,
210706014,False,tertiary,True,76.287,"LINESTRING (37.3995145 37.0730581, 37.3991177 37.072998, 37.399032 37.0729715, 37.3989712 37.0729341, 37.3988775 37.0727174)",,
210706014,False,tertiary,False,39.976,"LINESTRING (37.3998918 37.0731164, 37.4003284 37.0732053)",,
210706014,False,tertiary,True,34.096,"LINESTRING (37.3998918 37.0731164, 37.3995145 37.0730581)",,
210706552,False,residential,False,57.728,"LINESTRING (37.3998918 37.0731164, 37.400061 37.0726151)",,
210706014,False,tertiary,True,39.976,"LINESTRING (37.4003284 37.0732053, 37.3998918 37.0731164)",,
210706559,False,residential,False,67.716,"LINESTRING (37.4003284 37.0732053, 37.4004674 37.0726065)",,
210706280,False,residential,False,28.031,"LINESTRING (37.3995918 37.0713682, 37.3995639 37.0711171)",,
210706280,False,residential,True,30.405,"LINESTRING (37.3995918 37.0713682, 37.3996133 37.0716411)",,
210706299,False,residential,False,41.325,"LINESTRING (37.3995918 37.0713682, 37.4000335 37.071323, 37.4000512 37.0713148)",,
210706299,False,residential,True,104.63,"LINESTRING (37.3995918 37.0713682, 37.3991534 37.0715375, 37.3985342 37.0717845)",,
210706280,False,residential,False,30.405,"LINESTRING (37.3996133 37.0716411, 37.3995918 37.0713682)",,
210706280,False,residential,True,29.286,"LINESTRING (37.3996133 37.0716411, 37.3996457 37.0719032)",,
210706591,False,residential,True,70.008,"LINESTRING (37.3996133 37.0716411, 37.4003993 37.0715855)",,
210706591,False,residential,False,76.696,"LINESTRING (37.3996133 37.0716411, 37.3994223 37.0716624, 37.3993646 37.0716832, 37.3993328 37.0717017, 37.3991138 37.0717953, 37.3989691 37.0718789, 37.398834 37.0719134)",,
210706280,False,residential,False,29.286,"LINESTRING (37.3996457 37.0719032, 37.3996133 37.0716411)",,
210706280,False,residential,True,26.509,"LINESTRING (37.3996457 37.0719032, 37.3996731 37.0721406)",,
