osmid,highway,oneway,reversed,length,geometry,bridge,ref
63699992,unclassified,False,True,156.80200000000002,"LINESTRING (40.9004663 41.04585, 40.901026 41.046048, 40.901477 41.046026, 40.90167 41.04593, 40.9019045 41.0457943, 40.9020093 41.0456043)",,
94808263,tertiary,False,False,337.41400000000004,"LINESTRING (40.9004663 41.04585, 40.8996854 41.0460814, 40.8994922 41.0461975, 40.8990526 41.0467266, 40.898945 41.047046, 40.8988727 41.0479253, 40.8990189 41.0482894)",,
"[1154440289, 1154440290, 1154440282]",unclassified,False,False,42.476,"LINESTRING (40.898961 41.0509957, 40.8989373 41.0509522, 40.8987227 41.0507054, 40.8986757 41.0506872)",yes,
1154440308,secondary,False,True,338.394,"LINESTRING (40.898961 41.0509957, 40.8992778 41.050844, 40.8994549 41.0506225, 40.8996473 41.0502893, 40.8997654 41.0497936, 40.8997606 41.0495824, 40.8991435 41.0487457, 40.8990446 41.0483813, 40.8990189 41.0482894)",,53-04
307397693,secondary,False,False,252.032,"LINESTRING (40.9003178 41.0500508, 40.9002703 41.0499105, 40.9002113 41.0497042, 40.9002221 41.0493805, 40.900146 41.049234, 40.899782 41.048923, 40.8997366 41.0485623, 40.8997116 41.048529, 40.8996722 41.0485097, 40.899331 41.048483, 40.8992001 41.048361, 40.8990768 41.0482862, 40.8990189 41.0482894)",,53-04
1154440293,residential,False,False,573.475,"LINESTRING (40.9003178 41.0500508, 40.9003937 41.0498983, 40.900383 41.049692, 40.9004688 41.0495464, 40.9006458 41.0494291, 40.9006995 41.0493117, 40.9007049 41.049158, 40.9006566 41.0489234, 40.9006941 41.0488546, 40.9010214 41.0487413, 40.9011501 41.0486402, 40.9012252 41.0485431, 40.9011984 41.0484338, 40.9009623 41.0482963, 40.9009302 41.048183, 40.9009248 41.048001, 40.9008443 41.0478715, 40.9008175 41.047742, 40.9007853 41.0474427, 40.9005815 41.0471676, 40.9005761 41.0470705, 40.9007049 41.0469855, 40.9009409 41.0469774, 40.9011769 41.0470138, 40.9012252 41.0470462, 40.9012306 41.0470947, 40.901193 41.047204, 40.9012252 41.0473334, 40.901311 41.0474224, 40.9015149 41.0475034, 40.9016114 41.0475721, 40.9016812 41.0476611, 40.9016919 41.047734, 40.9017509 41.0477704, 40.9018153 41.0476045, 40.9019011 41.0475357)",,
94808263,tertiary,False,True,337.414,"LINESTRING (40.8990189 41.0482894, 40.8988727 41.0479253, 40.898945 41.047046, 40.8990526 41.0467266, 40.8994922 41.0461975, 40.8996854 41.0460814, 40.9004663 41.04585)",,
307397693,secondary,False,True,252.03199999999998,"LINESTRING (40.8990189 41.0482894, 40.8990768 41.0482862, 40.8992001 41.048361, 40.899331 41.048483, 40.8996722 41.0485097, 40.8997116 41.048529, 40.8997366 41.0485623, 40.899782 41.048923, 40.900146 41.049234, 40.9002221 41.0493805, 40.9002113 41.0497042, 40.9002703 41.0499105, 40.9003178 41.0500508)",,53-04
1154440308,secondary,False,False,338.39400000000006,"LINESTRING (40.8990189 41.0482894, 40.8990446 41.0483813, 40.8991435 41.0487457, 40.8997606 41.0495824, 40.8997654 41.0497936, 40.8996473 41.0502893, 40.8994549 41.0506225, 40.8992778 41.050844, 40.898961 41.0509957)",,53-04
63699992,unclassified,False,False,156.802,"LINESTRING (40.9020093 41.0456043, 40.9019045 41.0457943, 40.90167 41.04593, 40.901477 41.046026, 40.901026 41.046048, 40.9004663 41.04585)",,
1154440282,unclassified,False,True,186.18200000000002,"LINESTRING (40.8966697 41.0509338, 40.896754 41.0508308, 40.8969444 41.0507115, 40.8971885 41.0506144, 40.897615 41.0505294, 40.8981541 41.0505476, 40.898535 41.0506326, 40.8986757 41.0506872)",,
1154440288,residential,False,True,87.194,"LINESTRING (40.899176 41.0500217, 40.8991653 41.0501289, 40.8990714 41.050311, 40.8989587 41.0504425, 40.8986757 41.0506872)",,
1154440282,unclassified,False,False,186.18200000000002,"LINESTRING (40.8986757 41.0506872, 40.898535 41.0506326, 40.8981541 41.0505476, 40.897615 41.0505294, 40.8971885 41.0506144, 40.8969444 41.0507115, 40.896754 41.0508308, 40.8966697 41.0509338)",,
"[1154440289, 1154440282, 1154440290]",unclassified,False,True,42.476,"LINESTRING (40.8986757 41.0506872, 40.8987227 41.0507054, 40.8989373 41.0509522, 40.898961 41.0509957)",yes,
1154440288,residential,False,False,87.19399999999999,"LINESTRING (40.8986757 41.0506872, 40.8989587 41.0504425, 40.8990714 41.050311, 40.8991653 41.0501289, 40.899176 41.0500217)",,
1154440293,residential,False,True,573.4749999999999,"LINESTRING (40.9019011 41.0475357, 40.9018153 41.0476045, 40.9017509 41.0477704, 40.9016919 41.047734, 40.9016812 41.0476611, 40.9016114 41.0475721, 40.9015149 41.0475034, 40.901311 41.0474224, 40.9012252 41.0473334, 40.901193 41.047204, 40.9012306 41.0470947, 40.9012252 41.0470462, 40.9011769 41.0470138, 40.9009409 41.0469774, 40.9007049 41.0469855, 40.9005761 41.0470705, 40.9005815 41.0471676, 40.9007853 41.0474427, 40.9008175 41.047742, 40.9008443 41.0478715, 40.9009248 41.048001, 40.9009302 41.048183, 40.9009623 41.0482963, 40.9011984 41.0484338, 40.9012252 41.0485431, 40.9011501 41.0486402, 40.9010214 41.0487413, 40.9006941 41.0488546, 40.9006566 41.0489234, 40.9007049 41.049158, 40.9006995 41.0493117, 40.9006458 41.0494291, 40.9004688 41.0495464, 40.900383 41.049692, 40.9003937 41.0498983, 40.9003178 41.0500508)",,
