osmid,name,highway,oneway,reversed,length,lanes,geometry,junction
701238192,Bahçeli Caddesi,residential,False,False,52.412,,"LINESTRING (35.5537189 38.6892333, 35.5531151 38.6892258)",
854528944,Atatürk Bulvarı,primary,True,False,7.942,2,"LINESTRING (35.5537189 38.6892333, 35.5537782 38.6891789)",
786484807,Sağlık Caddesi,residential,False,False,20.224,,"LINESTRING (35.5537189 38.6892333, 35.5538103 38.6892573, 35.5538614 38.6892708, 35.5539397 38.6892914)",
854880791,Atatürk Bulvarı,primary,True,False,15.193,2,"LINESTRING (35.5560916 38.6871882, 35.5560138 38.6873106)",
786483637,Atatürk Bulvarı,secondary,False,False,94.62199999999999,2,"LINESTRING (35.5560916 38.6871882, 35.5564902 38.6868874, 35.5568178 38.6867126, 35.556906 38.6866705, 35.5569376 38.6866578)",
133749511,Rüzgarlı Caddesi,tertiary,False,False,33.293,,"LINESTRING (35.5490185 38.6901984, 35.5490216 38.6904978)",
213149403,Park Caddesi,residential,False,True,78.111,,"LINESTRING (35.5490185 38.6901984, 35.5499178 38.6902257)",
213149467,,residential,False,True,55.481,,"LINESTRING (35.5490185 38.6901984, 35.5490276 38.6896995)",
133749511,Rüzgarlı Caddesi,tertiary,False,False,60.466,,"LINESTRING (35.5489767 38.6916646, 35.5491706 38.6921869)",
133749511,Rüzgarlı Caddesi,tertiary,False,True,118.69,,"LINESTRING (35.5489767 38.6916646, 35.5490227 38.6905978)",
213149408,,residential,False,False,68.219,,"LINESTRING (35.5489767 38.6916646, 35.5481908 38.6916538)",
133749511,Rüzgarlı Caddesi,tertiary,False,True,30.007,,"LINESTRING (35.5492668 38.6924461, 35.5491706 38.6921869)",
894521220,Rüzgarlı Caddesi,primary,True,False,14.653,,"LINESTRING (35.5492668 38.6924461, 35.5493385 38.6925654)",
87344615,Atatürk Bulvarı,primary,True,False,22.404,2,"LINESTRING (35.5495079 38.692847, 35.5497309 38.6927455)",
786481839,,primary,True,False,22.272000000000002,,"LINESTRING (35.5495079 38.692847, 35.5495426 38.6929107, 35.5495649 38.6929515, 35.5496084 38.6930313)",
87344615,Atatürk Bulvarı,primary,True,False,13.993,2,"LINESTRING (35.5493521 38.6928794, 35.5495079 38.692847)",
894521221,Rüzgarlı Caddesi,primary,True,False,32.744,,"LINESTRING (35.5493521 38.6928794, 35.5492986 38.6925879)",
534599037,Atatürk Bulvarı,primary,True,False,17.426,2,"LINESTRING (35.5496084 38.6930313, 35.5494235 38.6930924)",
894521223,Hoca Ahmet Yesevi Caddesi,primary,True,False,37.084,,"LINESTRING (35.5496084 38.6930313, 35.54985 38.6932191, 35.549914 38.6932643)",
534599037,Atatürk Bulvarı,primary,True,False,23.336,2,"LINESTRING (35.5494235 38.6930924, 35.5491697 38.6931617)",
187838922,,primary,True,False,24.482,,"LINESTRING (35.5494235 38.6930924, 35.5493929 38.6930012, 35.5493785 38.6929581, 35.5493521 38.6928794)",
786485577,,residential,False,False,85.173,,"LINESTRING (35.5507098 38.6924137, 35.5514639 38.6929039)",
534599037,Atatürk Bulvarı,primary,True,False,74.76899999999999,2,"LINESTRING (35.5507098 38.6924137, 35.5504873 38.6925709, 35.5501657 38.6927529, 35.5500244 38.6928181)",
786485579,Mehmet Esenceli Sokağı,residential,False,True,115.981,,"LINESTRING (35.5506121 38.6937076, 35.5514639 38.6929039)",
894521223,Hoca Ahmet Yesevi Caddesi,primary,True,False,72.355,,"LINESTRING (35.5506121 38.6937076, 35.5512786 38.6940985)",
787112872,Pazar Caddesi,residential,False,True,67.248,,"LINESTRING (35.5469378 38.6946256, 35.5473994 38.6945954, 35.5477105 38.6945809)",
786485947,,residential,False,False,22.648,,"LINESTRING (35.5554631 38.6878044, 35.5557235 38.6878175)",
"[860998072, 854880791]",Atatürk Bulvarı,primary,True,False,211.71200000000002,2,"LINESTRING (35.5554631 38.6878044, 35.5552121 38.6880494, 35.5539397 38.6892914)",
213149409,6153. Sokağı,residential,False,False,27.44,,"LINESTRING (35.5490973 38.6863688, 35.5490595 38.6866138)",
701238194,,residential,False,True,110.85,,"LINESTRING (35.5490973 38.6863688, 35.5478822 38.6866757)",
213149445,Hacı Cemil Caddesi,residential,False,True,8.487,,"LINESTRING (35.5502889 38.6864143, 35.5502814 38.6864904)",
