osmid,ref,highway,oneway,reversed,length,geometry,bridge,junction,lanes,name,maxspeed
448111969,,residential,False,False,39.76,"LINESTRING (40.2670988 40.9462771, 40.2674678 40.9460531)",,,,,
307311743,,tertiary,False,False,91.811,"LINESTRING (40.2697892 40.9475367, 40.270068 40.9476834, 40.2706186 40.9480718)",,,,,
307311743,,tertiary,False,True,31.503,"LINESTRING (40.2697892 40.9475367, 40.2696633 40.947565, 40.269475 40.9476819)",,,,,
448111904,,residential,False,False,163.222,"LINESTRING (40.2697892 40.9475367, 40.2694215 40.9472993, 40.2690132 40.9470734, 40.2687772 40.9469192, 40.2685398 40.9467502, 40.2683205 40.9465791)",,,,,
448111904,,residential,False,True,29.078,"LINESTRING (40.2697892 40.9475367, 40.2698923 40.9475201, 40.2700974 40.9474248)",,,,,
307311774,,tertiary,True,False,70.417,"LINESTRING (40.2687707 40.947755, 40.2681855 40.9473015)",,,,,
448111896,,residential,False,False,37.047,"LINESTRING (40.2687707 40.947755, 40.2684916 40.948013)",,,,,
307311779,,residential,False,False,55.94,"LINESTRING (40.2713567 40.9435801, 40.2712617 40.9436023, 40.2710413 40.943771, 40.2709159 40.9439368)",,,,,
307311737,61-29,secondary,False,False,39.262,"LINESTRING (40.2713329 40.9437897, 40.2711592 40.9438179, 40.2709159 40.9439368)",,,,,
307311737,61-29,secondary,False,True,33.471000000000004,"LINESTRING (40.2713329 40.9437897, 40.2716555 40.9437897, 40.2717308 40.9437969)",,,,,
448111904,,residential,False,False,93.45299999999999,"LINESTRING (40.2713329 40.9437897, 40.271114 40.9441185, 40.2708887 40.9444001, 40.2708565 40.9444812, 40.2708577 40.9445399)",,,,,
248475431,,secondary,False,False,6.221,"LINESTRING (40.2688934 40.9482205, 40.2689547 40.9482519)",,,2,İsmet Paşa Cd.,
248475431,,secondary,False,True,40.88,"LINESTRING (40.2688934 40.9482205, 40.2687565 40.9481504, 40.2684916 40.948013)",,,2,İsmet Paşa Cd.,
307311774,,tertiary,True,False,36.238,"LINESTRING (40.2688934 40.9482205, 40.2690829 40.9480108, 40.2690817 40.9479388)",,,,,
248475431,,secondary,False,False,93.631,"LINESTRING (40.2689547 40.9482519, 40.2698773 40.9487246)",,,2,İsmet Paşa Cd.,
248475431,,secondary,False,True,6.221,"LINESTRING (40.2689547 40.9482519, 40.2688934 40.9482205)",,,2,İsmet Paşa Cd.,
307311743,,tertiary,False,False,176.519,"LINESTRING (40.2720136 40.9490558, 40.2736701 40.9500329)",,,,,
307311743,,tertiary,False,True,32.089,"LINESTRING (40.2720136 40.9490558, 40.2717344 40.9488588)",,,,,
307311769,,tertiary,False,False,55.975,"LINESTRING (40.2720136 40.9490558, 40.2722548 40.9488493, 40.2723576 40.9487752, 40.2724264 40.94874, 40.2725028 40.9487348)",,,,,
448111956,,residential,False,False,30.605,"LINESTRING (40.2669178 40.9440232, 40.2671794 40.9442148)",,,,,
152592646,,tertiary,True,False,158.22,"LINESTRING (40.2669178 40.9440232, 40.2659439 40.9447776, 40.2656084 40.9450461)",,,,Sanayi Cd.,
307311772,,tertiary,True,False,12.728,"LINESTRING (40.2654061 40.9450382, 40.2655137 40.9449576)",,,,Sanayi Cd.,
"[307311768, 307311776, 307311750]",,tertiary,True,False,115.287,"LINESTRING (40.2654061 40.9450382, 40.2653224 40.9449803, 40.2647296 40.9445238, 40.264445 40.9442982)",yes,,,,
152592646,,tertiary,True,False,11.703,"LINESTRING (40.2656084 40.9450461, 40.2654987 40.945111)",,,,Sanayi Cd.,
152592622,,tertiary,True,False,40.512,"LINESTRING (40.2656084 40.9450461, 40.2657016 40.9451333, 40.2659228 40.9453223)",,,,,
307311737,61-29,secondary,False,False,33.287,"LINESTRING (40.2678713 40.9450737, 40.2675262 40.9452209)",,,,,
307311737,61-29,secondary,False,True,22.048,"LINESTRING (40.2678713 40.9450737, 40.2681283 40.9450333)",,,,,
448111915,,residential,False,False,97.16499999999999,"LINESTRING (40.2678713 40.9450737, 40.2678162 40.945012, 40.2670679 40.9444467)",,,,,
307311768,,tertiary,True,False,11.226,"LINESTRING (40.2654987 40.945111, 40.2654061 40.9450382)",,,,,
307311743,,tertiary,False,False,34.505,"LINESTRING (40.269207 40.9479171, 40.269475 40.9476819)",,,,,
307311743,,tertiary,False,True,10.797,"LINESTRING (40.269207 40.9479171, 40.2690817 40.9479388)",,,,,
307311770,,tertiary,True,False,43.214999999999996,"LINESTRING (40.269207 40.9479171, 40.269176 40.9480014, 40.2689547 40.9482519)",,,,,
307311743,,tertiary,False,False,10.797,"LINESTRING (40.2690817 40.9479388, 40.269207 40.9479171)",,,,,
307311774,,tertiary,True,False,33.165,"LINESTRING (40.2690817 40.9479388, 40.2687707 40.947755)",,,,,
472221890,,residential,False,False,4.423,"LINESTRING (40.2725028 40.9487348, 40.2725406 40.9487071)",,,,,
307311769,,tertiary,False,False,242.385,"LINESTRING (40.2725028 40.9487348, 40.2726634 40.9487012, 40.272839 40.9486752, 40.2729584 40.9486516, 40.2730266 40.9486054, 40.2733643 40.9482482, 40.2735573 40.9482117, 40.274195 40.9481156, 40.2745757 40.947989, 40.2747324 40.9478525, 40.2748596 40.9477847, 40.2749386 40.9477627)",,,,,
307311769,,tertiary,False,True,55.974999999999994,"LINESTRING (40.2725028 40.9487348, 40.2724264 40.94874, 40.2723576 40.9487752, 40.2722548 40.9488493, 40.2720136 40.9490558)",,,,,
532260531,,unclassified,False,False,166.102,"LINESTRING (40.2725028 40.9487348, 40.2730968 40.9491124, 40.2740356 40.9496786)",,,,,
448111893,,residential,False,False,25.218,"LINESTRING (40.2661083 40.9431703, 40.2663386 40.9433158)",,,,,
448111965,,residential,False,False,140.183,"LINESTRING (40.2661083 40.9431703, 40.2655531 40.9436424, 40.2651481 40.9439909, 40.2653147 40.9440984)",,,,,
448111926,,residential,False,True,72.182,"LINESTRING (40.2644488 40.9432005, 40.2644293 40.9432494, 40.2639649 40.9437338)",,,,,
448111943,,residential,False,False,55.3,"LINESTRING (40.2644488 40.9432005, 40.264791 40.943374, 40.2649882 40.9434854)",,,,,
152592646,,tertiary,True,False,124.083,"LINESTRING (40.2679476 40.9432231, 40.2669178 40.9440232)",,,,Sanayi Cd.,
448111903,,residential,False,False,29.215,"LINESTRING (40.2679476 40.9432231, 40.2682266 40.94338)",,,,,
448111893,,residential,False,True,25.218,"LINESTRING (40.2663386 40.9433158, 40.2661083 40.9431703)",,,,,
307311762,,residential,False,False,122.435,"LINESTRING (40.2663386 40.9433158, 40.2662081 40.9434183, 40.2657643 40.9437837, 40.2653147 40.9440984)",,,,,
448111957,,residential,False,True,256.294,"LINESTRING (40.27011 40.9433164, 40.2706862 40.9437153, 40.2703563 40.9441084, 40.2701739 40.9442299, 40.2701417 40.9442097, 40.2689038 40.9446506)",,,,,
448111970,,residential,False,False,70.576,"LINESTRING (40.27011 40.9433164, 40.2696374 40.9436384, 40.2694336 40.9436404)",,,,,
448111903,,residential,False,False,31.225,"LINESTRING (40.2682266 40.94338, 40.2685227 40.9435498)",,,,,
448111903,,residential,False,True,29.215,"LINESTRING (40.2682266 40.94338, 40.2679476 40.9432231)",,,,,
448111922,,residential,False,True,127.878,"LINESTRING (40.2682266 40.94338, 40.2671794 40.9442148)",,,,,
448111906,,residential,False,True,25.072,"LINESTRING (40.2687557 40.9433606, 40.2689897 40.9435006)",,,,,
448111931,,residential,False,False,28.733,"LINESTRING (40.2687557 40.9433606, 40.2685227 40.9435498)",,,,,
448111942,,residential,False,True,47.659,"LINESTRING (40.2649882 40.9434854, 40.2646381 40.9438227)",,,,,
448111943,,residential,False,False,19.757,"LINESTRING (40.2649882 40.9434854, 40.265165 40.9436026)",,,,,
448111943,,residential,False,True,55.3,"LINESTRING (40.2649882 40.9434854, 40.264791 40.943374, 40.2644488 40.9432005)",,,,,
448111892,,residential,False,True,162.642,"LINESTRING (40.2689897 40.9435006, 40.2676572 40.9445619)",,,,,
448111906,,residential,False,False,25.072,"LINESTRING (40.2689897 40.9435006, 40.2687557 40.9433606)",,,,,
448111906,,residential,False,True,23.016,"LINESTRING (40.2689897 40.9435006, 40.2692 40.9436333)",,,,,
448111903,,residential,False,True,31.225,"LINESTRING (40.2685227 40.9435498, 40.2682266 40.94338)",,,,,
448111931,,residential,False,False,132.093,"LINESTRING (40.2685227 40.9435498, 40.2674273 40.9444022)",,,,,
448111931,,residential,False,True,28.733,"LINESTRING (40.2685227 40.9435498, 40.2687557 40.9433606)",,,,,
152592615,,residential,False,False,43.435,"LINESTRING (40.265165 40.9436026, 40.264823 40.9438956)",,,,,
448111943,,residential,False,True,19.757,"LINESTRING (40.265165 40.9436026, 40.2649882 40.9434854)",,,,,
448111970,,residential,False,False,112.784,"LINESTRING (40.2694336 40.9436404, 40.2685102 40.9443768)",,,,,
448111948,,residential,False,True,27.346,"LINESTRING (40.2694336 40.9436404, 40.2693129 40.9435512, 40.2692 40.9436333)",,,,,
448111970,,residential,False,True,70.576,"LINESTRING (40.2694336 40.9436404, 40.2696374 40.9436384, 40.27011 40.9433164)",,,,,
448111906,,residential,False,False,23.016,"LINESTRING (40.2692 40.9436333, 40.2689897 40.9435006)",,,,,
448111948,,residential,False,True,163.73,"LINESTRING (40.2692 40.9436333, 40.2678618 40.944704)",,,,,
448111948,,residential,False,False,27.346,"LINESTRING (40.2692 40.9436333, 40.2693129 40.9435512, 40.2694336 40.9436404)",,,,,
307311776,,tertiary,True,False,109.37799999999999,"LINESTRING (40.2637097 40.9437153, 40.2633697 40.9434457, 40.2634421 40.9434113, 40.2635038 40.9433849, 40.2636448 40.943484, 40.2636729 40.943506, 40.2639337 40.9437103, 40.2639649 40.9437338)",,,,,
448111916,,residential,False,True,124.894,"LINESTRING (40.2637097 40.9437153, 40.2634087 40.9439443, 40.264154 40.9445134)",,,,,
307311776,,tertiary,True,False,108.118,"LINESTRING (40.2639649 40.9437338, 40.2648757 40.9444209)",,,,,
448111926,,residential,False,False,72.182,"LINESTRING (40.2639649 40.9437338, 40.2644293 40.9432494, 40.2644488 40.9432005)",,,,,
307311737,61-29,secondary,False,True,24.003,"LINESTRING (40.2717308 40.9437969, 40.2720143 40.9438241)",,,,,
307311737,61-29,secondary,False,False,33.471000000000004,"LINESTRING (40.2717308 40.9437969, 40.2716555 40.9437897, 40.2713329 40.9437897)",,,,,
448111949,,residential,False,False,102.393,"LINESTRING (40.2717308 40.9437969, 40.2715405 40.9441469, 40.2712696 40.9446493)",,,,,
307311737,61-29,secondary,False,False,24.003,"LINESTRING (40.2720143 40.9438241, 40.2717308 40.9437969)",,,,,
448111930,,residential,False,True,107.017,"LINESTRING (40.2720143 40.9438241, 40.2715297 40.9447142)",,,,,
307311737,61-29,secondary,False,True,85.839,"LINESTRING (40.2720143 40.9438241, 40.2720463 40.9438272, 40.2722882 40.9437991, 40.2729272 40.9436679, 40.27301 40.9436676)",,,,,
448111942,,residential,False,False,47.659,"LINESTRING (40.2646381 40.9438227, 40.2649882 40.9434854)",,,,,
307311762,,residential,False,False,51.451,"LINESTRING (40.2653147 40.9440984, 40.2650282 40.9443165, 40.2648757 40.9444209)",,,,,
307311762,,residential,False,True,122.435,"LINESTRING (40.2653147 40.9440984, 40.2657643 40.9437837, 40.2662081 40.9434183, 40.2663386 40.9433158)",,,,,
448111965,,residential,False,True,140.183,"LINESTRING (40.2653147 40.9440984, 40.2651481 40.9439909, 40.2655531 40.9436424, 40.2661083 40.9431703)",,,,,
448111922,,residential,False,False,127.878,"LINESTRING (40.2671794 40.9442148, 40.2682266 40.94338)",,,,,
448111956,,residential,False,False,12.095,"LINESTRING (40.2671794 40.9442148, 40.2672828 40.9442905)",,,,,
448111956,,residential,False,True,30.605,"LINESTRING (40.2671794 40.9442148, 40.2669178 40.9440232)",,,,,
448111947,,residential,False,False,25.049,"LINESTRING (40.2672828 40.9442905, 40.2670679 40.9444467)",,,,,
448111956,,residential,False,False,17.366,"LINESTRING (40.2672828 40.9442905, 40.2674273 40.9444022)",,,,,
448111956,,residential,False,True,12.095,"LINESTRING (40.2672828 40.9442905, 40.2671794 40.9442148)",,,,,
307311776,,tertiary,True,False,89.528,"LINESTRING (40.264445 40.9442982, 40.2637097 40.9437153)",,,,,
448111937,,residential,False,False,34.205,"LINESTRING (40.264445 40.9442982, 40.264154 40.9445134)",,,,,
448111970,,residential,False,False,62.68,"LINESTRING (40.2685102 40.9443768, 40.2680013 40.9447891)",,,,,
448111970,,residential,False,True,112.784,"LINESTRING (40.2685102 40.9443768, 40.2694336 40.9436404)",,,,,
448111941,,residential,False,False,45.044,"LINESTRING (40.2685102 40.9443768, 40.2688489 40.9445987, 40.2689038 40.9446506)",,,,,
448111931,,residential,False,True,132.093,"LINESTRING (40.2674273 40.9444022, 40.2685227 40.9435498)",,,,,
448111956,,residential,False,False,26.233,"LINESTRING (40.2674273 40.9444022, 40.2676572 40.9445619)",,,,,
448111956,,residential,False,True,17.366,"LINESTRING (40.2674273 40.9444022, 40.2672828 40.9442905)",,,,,
448111947,,residential,False,False,34.172,"LINESTRING (40.2670679 40.9444467, 40.2667841 40.9446669)",,,,,
448111947,,residential,False,True,25.049,"LINESTRING (40.2670679 40.9444467, 40.2672828 40.9442905)",,,,,
448111915,,residential,False,True,97.16499999999999,"LINESTRING (40.2670679 40.9444467, 40.2678162 40.945012, 40.2678713 40.9450737)",,,,,
448111937,,residential,False,True,34.205,"LINESTRING (40.264154 40.9445134, 40.264445 40.9442982)",,,,,
448111916,,residential,False,False,124.894,"LINESTRING (40.264154 40.9445134, 40.2634087 40.9439443, 40.2637097 40.9437153)",,,,,
448111933,,residential,False,False,36.672,"LINESTRING (40.2708577 40.9445399, 40.2712696 40.9446493)",,,,,
448111904,,residential,False,False,68.793,"LINESTRING (40.2708577 40.9445399, 40.2708619 40.9447425, 40.2708843 40.9451582)",,,,,
448111904,,residential,False,True,93.453,"LINESTRING (40.2708577 40.9445399, 40.2708565 40.9444812, 40.2708887 40.9444001, 40.271114 40.9441185, 40.2713329 40.9437897)",,,,,
448111892,,residential,False,False,162.642,"LINESTRING (40.2676572 40.9445619, 40.2689897 40.9435006)",,,,,
448111956,,residential,False,False,23.345,"LINESTRING (40.2676572 40.9445619, 40.2678618 40.944704)",,,,,
448111956,,residential,False,True,26.233,"LINESTRING (40.2676572 40.9445619, 40.2674273 40.9444022)",,,,,
448111933,,residential,False,False,23.007,"LINESTRING (40.2712696 40.9446493, 40.2715297 40.9447142)",,,,,
448111933,,residential,False,True,36.672,"LINESTRING (40.2712696 40.9446493, 40.2708577 40.9445399)",,,,,
448111949,,residential,False,False,60.022999999999996,"LINESTRING (40.2712696 40.9446493, 40.2711891 40.944933, 40.271169 40.9451822)",,,,,
448111949,,residential,False,True,102.393,"LINESTRING (40.2712696 40.9446493, 40.2715405 40.9441469, 40.2717308 40.9437969)",,,,,
448111941,,residential,False,False,31.176,"LINESTRING (40.2689038 40.9446506, 40.2691354 40.9448697)",,,,,
448111941,,residential,False,True,45.044,"LINESTRING (40.2689038 40.9446506, 40.2688489 40.9445987, 40.2685102 40.9443768)",,,,,
448111957,,residential,False,False,256.294,"LINESTRING (40.2689038 40.9446506, 40.2701417 40.9442097, 40.2701739 40.9442299, 40.2703563 40.9441084, 40.2706862 40.9437153, 40.27011 40.9433164)",,,,,
448111910,,residential,False,False,31.701,"LINESTRING (40.2667841 40.9446669, 40.2670554 40.9448651)",,,,,
448111947,,residential,False,False,43.574,"LINESTRING (40.2667841 40.9446669, 40.2664174 40.9449441)",,,,,
448111947,,residential,False,True,34.172,"LINESTRING (40.2667841 40.9446669, 40.2670679 40.9444467)",,,,,
448111948,,residential,False,False,163.73,"LINESTRING (40.2678618 40.944704, 40.2692 40.9436333)",,,,,
448111948,,residential,False,True,15.061,"LINESTRING (40.2678618 40.944704, 40.2680013 40.9447891)",,,,,
448111956,,residential,False,True,23.345,"LINESTRING (40.2678618 40.944704, 40.2676572 40.9445619)",,,,,
448111930,,residential,False,False,107.017,"LINESTRING (40.2715297 40.9447142, 40.2720143 40.9438241)",,,,,
448111933,,residential,False,False,14.693,"LINESTRING (40.2715297 40.9447142, 40.2716934 40.9447608)",,,,,
448111933,,residential,False,True,23.007,"LINESTRING (40.2715297 40.9447142, 40.2712696 40.9446493)",,,,,
448111930,,residential,False,True,56.265,"LINESTRING (40.2715297 40.9447142, 40.271452 40.9449715, 40.2713885 40.9452088)",,,,,
448111933,,residential,False,True,14.693,"LINESTRING (40.2716934 40.9447608, 40.2715297 40.9447142)",,,,,
448111948,,residential,False,False,15.061,"LINESTRING (40.2680013 40.9447891, 40.2678618 40.944704)",,,,,
448111970,,residential,False,False,31.604,"LINESTRING (40.2680013 40.9447891, 40.2682279 40.945016)",,,,,
448111970,,residential,False,True,62.68,"LINESTRING (40.2680013 40.9447891, 40.2685102 40.9443768)",,,,,
307311737,61-29,secondary,False,False,8.513,"LINESTRING (40.2691354 40.9448697, 40.2690367 40.9448871)",,,,,
448111941,,residential,False,True,31.176,"LINESTRING (40.2691354 40.9448697, 40.2689038 40.9446506)",,,,,
307311737,61-29,secondary,False,True,191.214,"LINESTRING (40.2691354 40.9448697, 40.2692547 40.9448487, 40.2698812 40.9447175, 40.2702286 40.9445863, 40.2706319 40.9443146, 40.2709159 40.9439368)",,,,,
448111910,,residential,False,False,55.936,"LINESTRING (40.2670554 40.9448651, 40.2675262 40.9452209)",,,,,
448111910,,residential,False,True,31.701,"LINESTRING (40.2670554 40.9448651, 40.2667841 40.9446669)",,,,,
448111925,,residential,False,False,44.585,"LINESTRING (40.2670554 40.9448651, 40.2666753 40.945145)",,,,,
307311737,61-29,secondary,False,True,8.513,"LINESTRING (40.2690367 40.9448871, 40.2691354 40.9448697)",,,,,
448111964,,residential,False,False,31.871,"LINESTRING (40.2690367 40.9448871, 40.2691984 40.9451464)",,,,,
307311737,61-29,secondary,False,False,45.482,"LINESTRING (40.2690367 40.9448871, 40.2688018 40.9449284, 40.2685073 40.9449729)",,,,,
448111907,,residential,False,False,31.116,"LINESTRING (40.2664174 40.9449441, 40.2666753 40.945145)",,,,,
448111947,,residential,False,False,59.112,"LINESTRING (40.2664174 40.9449441, 40.2659228 40.9453223)",,,,,
448111947,,residential,False,True,43.574,"LINESTRING (40.2664174 40.9449441, 40.2667841 40.9446669)",,,,,
307311737,61-29,secondary,False,False,23.951999999999998,"LINESTRING (40.2685073 40.9449729, 40.2683055 40.9450034, 40.2682279 40.945016)",,,,,
307311737,61-29,secondary,False,True,45.482,"LINESTRING (40.2685073 40.9449729, 40.2688018 40.9449284, 40.2690367 40.9448871)",,,,,
448111881,,residential,False,True,111.30199999999999,"LINESTRING (40.2685073 40.9449729, 40.2683406 40.9451761, 40.2681971 40.9453928, 40.2680884 40.9456431, 40.2680148 40.9457869, 40.2680357 40.9458877)",,,,,
448111886,,residential,False,True,49.482,"LINESTRING (40.2697508 40.9449917, 40.2691984 40.9451464)",,,,,
307311737,61-29,secondary,False,False,8.584,"LINESTRING (40.2682279 40.945016, 40.2681283 40.9450333)",,,,,
448111970,,residential,False,True,31.604,"LINESTRING (40.2682279 40.945016, 40.2680013 40.9447891)",,,,,
307311737,61-29,secondary,False,True,23.951999999999998,"LINESTRING (40.2682279 40.945016, 40.2683055 40.9450034, 40.2685073 40.9449729)",,,,,
307311737,61-29,secondary,False,False,22.048,"LINESTRING (40.2681283 40.9450333, 40.2678713 40.9450737)",,,,,
307311737,61-29,secondary,False,True,8.584,"LINESTRING (40.2681283 40.9450333, 40.2682279 40.945016)",,,,,
448111969,,residential,False,True,54.424,"LINESTRING (40.2681283 40.9450333, 40.2678873 40.945405, 40.2678337 40.9454688)",,,,,
448111907,,residential,False,False,49.103,"LINESTRING (40.2666753 40.945145, 40.2670779 40.9454652)",,,,,
448111907,,residential,False,True,31.116,"LINESTRING (40.2666753 40.945145, 40.2664174 40.9449441)",,,,,
448111925,,residential,False,False,60.469,"LINESTRING (40.2666753 40.945145, 40.2661595 40.9455244)",,,,,
448111925,,residential,False,True,44.585,"LINESTRING (40.2666753 40.945145, 40.2670554 40.9448651)",,,,,
448111886,,residential,False,False,49.482,"LINESTRING (40.2691984 40.9451464, 40.2697508 40.9449917)",,,,,
448111964,,residential,False,False,16.35,"LINESTRING (40.2691984 40.9451464, 40.2692814 40.9452794)",,,,,
448111964,,residential,False,True,31.871,"LINESTRING (40.2691984 40.9451464, 40.2690367 40.9448871)",,,,,
448111911,,residential,False,True,63.340999999999994,"LINESTRING (40.2701222 40.9451922, 40.2697333 40.9452966, 40.269401 40.9453558)",,,,,
448111974,,residential,False,False,24.06,"LINESTRING (40.2708843 40.9451582, 40.271169 40.9451822)",,,,,
448111904,,residential,False,False,80.521,"LINESTRING (40.2708843 40.9451582, 40.2708914 40.9452895, 40.2708619 40.9454172, 40.2708109 40.9455124, 40.2704971 40.9457839)",,,,,
448111904,,residential,False,True,68.793,"LINESTRING (40.2708843 40.9451582, 40.2708619 40.9447425, 40.2708577 40.9445399)",,,,,
448111974,,residential,False,False,18.672,"LINESTRING (40.271169 40.9451822, 40.2713885 40.9452088)",,,,,
448111974,,residential,False,True,24.06,"LINESTRING (40.271169 40.9451822, 40.2708843 40.9451582)",,,,,
448111949,,residential,False,True,60.022999999999996,"LINESTRING (40.271169 40.9451822, 40.2711891 40.944933, 40.2712696 40.9446493)",,,,,
448111974,,residential,False,True,18.672,"LINESTRING (40.2713885 40.9452088, 40.271169 40.9451822)",,,,,
448111930,,residential,False,False,56.265,"LINESTRING (40.2713885 40.9452088, 40.271452 40.9449715, 40.2715297 40.9447142)",,,,,
448111974,,residential,False,False,123.71400000000001,"LINESTRING (40.2713885 40.9452088, 40.2714198 40.9452126, 40.2714281 40.9452452, 40.2714654 40.9453929, 40.2714466 40.9457008, 40.2713822 40.9460716, 40.271342 40.9462924)",,,,,
307311737,61-29,secondary,False,True,33.287,"LINESTRING (40.2675262 40.9452209, 40.2678713 40.9450737)",,,,,
448111910,,residential,False,True,55.936,"LINESTRING (40.2675262 40.9452209, 40.2670554 40.9448651)",,,,,
307311737,61-29,secondary,False,False,20.618000000000002,"LINESTRING (40.2675262 40.9452209, 40.267344 40.9452986, 40.267316 40.945316)",,,,,
448111964,,residential,False,True,16.35,"LINESTRING (40.2692814 40.9452794, 40.2691984 40.9451464)",,,,,
448111963,,residential,False,True,111.965,"LINESTRING (40.2692814 40.9452794, 40.2687584 40.9453503, 40.2686001 40.9453746, 40.2685277 40.9454293, 40.2685062 40.9455671, 40.2684988 40.9458345)",,,,,
448111964,,residential,False,False,13.684999999999999,"LINESTRING (40.2692814 40.9452794, 40.2693605 40.9453078, 40.269401 40.9453558)",,,,,
307311737,61-29,secondary,False,False,25.984,"LINESTRING (40.267316 40.945316, 40.2670779 40.9454652)",,,,,
307311737,61-29,secondary,False,True,20.618000000000002,"LINESTRING (40.267316 40.945316, 40.267344 40.9452986, 40.2675262 40.9452209)",,,,,
448111905,,residential,False,False,46.684,"LINESTRING (40.267316 40.945316, 40.2676086 40.9454008, 40.2678337 40.9454688)",,,,,
448111947,,residential,False,True,59.112,"LINESTRING (40.2659228 40.9453223, 40.2664174 40.9449441)",,,,,
152592622,,tertiary,True,False,30.003999999999998,"LINESTRING (40.2659228 40.9453223, 40.265969 40.9453618, 40.2660459 40.9454275, 40.2661595 40.9455244)",,,,,
448111964,,residential,False,False,44.442,"LINESTRING (40.269401 40.9453558, 40.269554 40.9457384)",,,,,
448111911,,residential,False,False,63.340999999999994,"LINESTRING (40.269401 40.9453558, 40.2697333 40.9452966, 40.2701222 40.9451922)",,,,,
448111964,,residential,False,True,13.684999999999999,"LINESTRING (40.269401 40.9453558, 40.2693605 40.9453078, 40.2692814 40.9452794)",,,,,
448111905,,residential,False,True,46.684,"LINESTRING (40.2678337 40.9454688, 40.2676086 40.9454008, 40.267316 40.945316)",,,,,
448111969,,residential,False,False,54.424,"LINESTRING (40.2678337 40.9454688, 40.2678873 40.945405, 40.2681283 40.9450333)",,,,,
448111969,,residential,False,True,61.839999999999996,"LINESTRING (40.2678337 40.9454688, 40.2676732 40.94586, 40.267658 40.9458941, 40.2675775 40.9459865)",,,,,
307311737,61-29,secondary,False,False,23.153,"LINESTRING (40.2670779 40.9454652, 40.2668658 40.9455982)",,,,,
307311737,61-29,secondary,False,True,25.984,"LINESTRING (40.2670779 40.9454652, 40.267316 40.945316)",,,,,
448111907,,residential,False,True,49.103,"LINESTRING (40.2670779 40.9454652, 40.2666753 40.945145)",,,,,
152592622,,tertiary,True,False,48.294,"LINESTRING (40.2661595 40.9455244, 40.2665439 40.9458474)",,,,,
448111925,,residential,False,True,60.469,"LINESTRING (40.2661595 40.9455244, 40.2666753 40.945145)",,,,,
307311737,61-29,secondary,False,False,38.714,"LINESTRING (40.2668658 40.9455982, 40.2665439 40.9458474)",,,,,
