osmid,highway,oneway,reversed,length,bridge,geometry,name,ref,junction
908544980,residential,False,True,58.521,,"LINESTRING (34.039195 41.0156418, 34.0387183 41.0152576)",,,
37995880,secondary,True,False,77.832,,"LINESTRING (34.0394053 41.0157705, 34.038885 41.01635)",Çanakkale Şehitleri Caddesi,,
583772808,secondary,False,False,22.718,,"LINESTRING (34.0394053 41.0157705, 34.039195 41.0156418)",,,
183894694,primary,True,False,41.5,,"LINESTRING (34.0433347 41.0124561, 34.0438066 41.0123443)",Kastamonu Caddesi,D775,
183894704,primary,True,False,13.453999999999999,,"LINESTRING (34.0433347 41.0124561, 34.0433357 41.0124863, 34.043324 41.0125152, 34.0433008 41.0125399, 34.0432684 41.0125578)",,D775,roundabout
183894704,primary,True,False,12.017,,"LINESTRING (34.0432684 41.0125578, 34.0432345 41.0125665, 34.0431987 41.0125676, 34.043164 41.0125611, 34.0431331 41.0125474)",,D775,roundabout
219586291,residential,False,False,8.863,,"LINESTRING (34.0373296 41.0151906, 34.0374345 41.0152)",,,
583771356,secondary,True,False,74.68,,"LINESTRING (34.0373296 41.0151906, 34.0373913 41.0145206)",Atatürk Caddesi,,
219586291,residential,False,True,168.79399999999998,,"LINESTRING (34.0373296 41.0151906, 34.0371797 41.0153618, 34.0371514 41.0157395, 34.0371661 41.0160286, 34.0371423 41.0162003, 34.0367931 41.0165926)",,,
219586291,residential,False,True,8.863,,"LINESTRING (34.0374345 41.0152, 34.0373296 41.0151906)",,,
841499203,secondary,True,False,181.98900000000003,,"LINESTRING (34.0374345 41.0152, 34.0374103 41.0156772, 34.0374148 41.0157464, 34.0374315 41.0158203, 34.0374528 41.015873, 34.0374974 41.0159232, 34.0375583 41.0159748, 34.0376232 41.0160138, 34.0377055 41.0160512, 34.0378204 41.0160994, 34.0379955 41.0161614, 34.0385381 41.0163482)",Atatürk Caddesi,,
37995881,secondary,True,False,61.74,,"LINESTRING (34.0385381 41.0163482, 34.0389608 41.0158937)",100. Yıl Caddesi,,
841499203,secondary,True,False,10.9,,"LINESTRING (34.0385381 41.0163482, 34.0386529 41.0163941)",Atatürk Caddesi,,
583771353,tertiary,False,False,7.711,,"LINESTRING (34.0386966 41.0165598, 34.0386386 41.0166136)",Rıhtımboyu Caddesi,,
583771350,secondary,True,False,7.3759999999999994,,"LINESTRING (34.0386966 41.0165598, 34.0386645 41.0165825, 34.038625 41.016597)",,,
37995881,secondary,True,False,12.061,,"LINESTRING (34.0384535 41.0164359, 34.0385381 41.0163482)",100. Yıl Caddesi,,
188346035,tertiary,False,True,9.431,,"LINESTRING (34.0384535 41.0164359, 34.0383916 41.0165067)",,,
583771350,secondary,True,False,19.202,,"LINESTRING (34.0384535 41.0164359, 34.0384766 41.016413, 34.0385067 41.0163953, 34.0385418 41.0163841, 34.0385796 41.01638, 34.0386175 41.0163835, 34.0386529 41.0163941)",,,
188346037,tertiary,False,False,40.127,,"LINESTRING (34.0365844 41.016844, 34.0368919 41.0171204)",,,
219586291,residential,False,False,32.985,,"LINESTRING (34.0365844 41.016844, 34.0367931 41.0165926)",,,
188346037,tertiary,False,True,52.902,,"LINESTRING (34.0365844 41.016844, 34.0362643 41.0166618, 34.0360447 41.0166113)",,,
188346035,tertiary,False,False,131.908,,"LINESTRING (34.0373698 41.0174039, 34.0378534 41.017038, 34.0380443 41.0168615, 34.0382412 41.0166804, 34.0383916 41.0165067)",,,
188346035,tertiary,False,True,79.48599999999999,,"LINESTRING (34.0373698 41.0174039, 34.0369178 41.0177672, 34.0367443 41.0179397)",,,
188346037,tertiary,False,True,51.39,,"LINESTRING (34.0373698 41.0174039, 34.0369955 41.0172135, 34.0368919 41.0171204)",,,
583771353,tertiary,False,False,23.725,,"LINESTRING (34.0376112 41.0174881, 34.0374163 41.0176427)",Rıhtımboyu Caddesi,,
583771353,tertiary,False,True,58.067,,"LINESTRING (34.0376112 41.0174881, 34.0380858 41.017108)",Rıhtımboyu Caddesi,,
908545028,residential,False,True,57.516000000000005,,"LINESTRING (34.0376112 41.0174881, 34.0378836 41.0174654, 34.0382553 41.0173322)",,,
188346035,tertiary,False,False,107.533,,"LINESTRING (34.0351238 41.0208022, 34.0354644 41.0198699)",,,
"[219644800, 219644809, 219644813]",residential,False,False,23.274,yes,"LINESTRING (34.0351238 41.0208022, 34.0351722 41.0208238, 34.0352828 41.0208709, 34.0353623 41.020909)",,,
583771353,tertiary,False,True,107.089,,"LINESTRING (34.0353623 41.020909, 34.0357213 41.0199848)",Rıhtımboyu Caddesi,,
"[219644800, 219644809, 219644813]",residential,False,True,23.273999999999997,yes,"LINESTRING (34.0353623 41.020909, 34.0352828 41.0208709, 34.0351722 41.0208238, 34.0351238 41.0208022)",,,
219586253,residential,False,False,191.05200000000002,,"LINESTRING (34.0365349 41.0140267, 34.036178 41.0141772, 34.0361149 41.0148449, 34.0361766 41.0153665, 34.0360847 41.0155717)",,,
219586282,residential,False,True,185.216,,"LINESTRING (34.0365349 41.0140267, 34.0364342 41.0149006, 34.0363371 41.0154398, 34.0362567 41.0155287, 34.0360847 41.0155717)",,,
219586253,residential,False,True,68.75399999999999,,"LINESTRING (34.0365349 41.0140267, 34.0368183 41.0141118, 34.0367693 41.0144982)",,,
219586274,residential,False,False,23.087,,"LINESTRING (34.0367693 41.0144982, 34.0370436 41.0145147)",,,
219586253,residential,False,False,68.75399999999999,,"LINESTRING (34.0367693 41.0144982, 34.0368183 41.0141118, 34.0365349 41.0140267)",,,
219586253,residential,False,True,255.262,,"LINESTRING (34.0367693 41.0144982, 34.0366249 41.0154556, 34.0365648 41.0155508, 34.0365082 41.0158015, 34.0364784 41.0159912, 34.036457 41.0161269, 34.0363834 41.0162833, 34.0363762 41.0163848, 34.0367931 41.0165926)",,,
219586274,residential,False,False,29.18,,"LINESTRING (34.0370436 41.0145147, 34.0373913 41.0145206)",,,
219586274,residential,False,True,23.087,,"LINESTRING (34.0370436 41.0145147, 34.0367693 41.0144982)",,,
219586255,residential,False,False,110.531,,"LINESTRING (34.0370436 41.0145147, 34.0370041 41.0150261, 34.0369137 41.015503)",,,
219586274,residential,False,False,9.662,,"LINESTRING (34.0373913 41.0145206, 34.0375055 41.0145318)",,,
219586274,residential,False,True,29.18,,"LINESTRING (34.0373913 41.0145206, 34.0370436 41.0145147)",,,
583771356,secondary,True,False,202.765,,"LINESTRING (34.0373913 41.0145206, 34.0374952 41.0138685, 34.0375091 41.0137853, 34.0375324 41.0137009, 34.0375658 41.0136158, 34.0376877 41.0133305, 34.0377731 41.0131173, 34.0378036 41.0130207, 34.0378117 41.0129486, 34.0378036 41.0128627, 34.0377751 41.0127369)",Atatürk Caddesi,,
219586274,residential,False,True,9.662,,"LINESTRING (34.0375055 41.0145318, 34.0373913 41.0145206)",,,
841499203,secondary,True,False,74.539,,"LINESTRING (34.0375055 41.0145318, 34.0374345 41.0152)",Atatürk Caddesi,,
219586255,residential,False,True,110.531,,"LINESTRING (34.0369137 41.015503, 34.0370041 41.0150261, 34.0370436 41.0145147)",,,
219586253,residential,False,False,117.269,,"LINESTRING (34.0360847 41.0155717, 34.0357021 41.0156861, 34.0353582 41.0158392, 34.0351762 41.0157857, 34.0349868 41.0156642, 34.0348467 41.0156428)",,,
219586253,residential,False,True,191.052,,"LINESTRING (34.0360847 41.0155717, 34.0361766 41.0153665, 34.0361149 41.0148449, 34.036178 41.0141772, 34.0365349 41.0140267)",,,
219586282,residential,False,False,185.216,,"LINESTRING (34.0360847 41.0155717, 34.0362567 41.0155287, 34.0363371 41.0154398, 34.0364342 41.0149006, 34.0365349 41.0140267)",,,
219586291,residential,False,True,32.985,,"LINESTRING (34.0367931 41.0165926, 34.0365844 41.016844)",,,
219586253,residential,False,False,255.262,,"LINESTRING (34.0367931 41.0165926, 34.0363762 41.0163848, 34.0363834 41.0162833, 34.036457 41.0161269, 34.0364784 41.0159912, 34.0365082 41.0158015, 34.0365648 41.0155508, 34.0366249 41.0154556, 34.0367693 41.0144982)",,,
219586291,residential,False,False,168.794,,"LINESTRING (34.0367931 41.0165926, 34.0371423 41.0162003, 34.0371661 41.0160286, 34.0371514 41.0157395, 34.0371797 41.0153618, 34.0373296 41.0151906)",,,
908545043,residential,False,True,17.007,,"LINESTRING (34.0400373 41.019122, 34.0399513 41.0189835)",,,
908545041,residential,False,True,33.066,,"LINESTRING (34.0400373 41.019122, 34.0396984 41.0192275, 34.0396736 41.0192365)",,,
908545043,residential,False,False,35.735,,"LINESTRING (34.0400373 41.019122, 34.0401721 41.0192343, 34.0402336 41.0193977)",,,
219644801,residential,False,False,34.832,,"LINESTRING (34.036396 41.0192319, 34.0368071 41.0192757)",,,
219644801,residential,False,True,58.242000000000004,,"LINESTRING (34.036396 41.0192319, 34.0362139 41.0193387, 34.0360996 41.0195167, 34.0362759 41.0195902)",,,
908544962,residential,False,True,107.271,,"LINESTRING (34.036396 41.0192319, 34.036704 41.0188964, 34.0371914 41.0184786)",,,
219644801,residential,False,True,34.832,,"LINESTRING (34.0368071 41.0192757, 34.036396 41.0192319)",,,
219644801,residential,False,False,35.913000000000004,,"LINESTRING (34.0368071 41.0192757, 34.0371691 41.019345, 34.0372225 41.0193536)",,,
908545040,residential,False,False,93.88499999999999,,"LINESTRING (34.0368071 41.0192757, 34.0372056 41.0190036, 34.0374148 41.0189348, 34.0377662 41.0189065)",,,
219644801,residential,False,False,23.479,,"LINESTRING (34.0376596 41.0194245, 34.037898 41.0195351)",,,
219644801,residential,False,True,37.509,,"LINESTRING (34.0376596 41.0194245, 34.0372225 41.0193536)",,,
908544960,residential,False,False,60.581,,"LINESTRING (34.0376596 41.0194245, 34.0377232 41.0192889, 34.0376911 41.0191574, 34.0376857 41.0190704, 34.0376857 41.0190117, 34.0377662 41.0189065)",,,
908544960,residential,False,True,23.228,,"LINESTRING (34.0376596 41.0194245, 34.0375382 41.0195439, 34.0374631 41.0195581)",,,
219644806,residential,False,True,54.608999999999995,,"LINESTRING (34.0390532 41.0194744, 34.0390584 41.0197578, 34.0390417 41.0199651)",,,
908545041,residential,False,False,58.408,,"LINESTRING (34.0390532 41.0194744, 34.0392923 41.0193746, 34.0396736 41.0192365)",,,
908545042,residential,False,False,61.501999999999995,,"LINESTRING (34.0390532 41.0194744, 34.0389919 41.0194245, 34.0389919 41.0193557, 34.0392387 41.0189834)",,,
219644801,residential,False,False,54.455,,"LINESTRING (34.037898 41.0195351, 34.0384296 41.0198161)",,,
219644801,residential,False,True,23.479,,"LINESTRING (34.037898 41.0195351, 34.0376596 41.0194245)",,,
908544957,residential,False,False,81.955,,"LINESTRING (34.037898 41.0195351, 34.0381363 41.0191493, 34.0383214 41.0189996, 34.03843 41.0189313)",,,
908544957,residential,False,True,34.039,,"LINESTRING (34.037898 41.0195351, 34.0378681 41.0195642, 34.0376141 41.0197534)",,,
908544959,residential,False,False,5.701,,"LINESTRING (34.0375733 41.0197124, 34.0376141 41.0197534)",,,
908544959,residential,False,True,19.49,,"LINESTRING (34.0375733 41.0197124, 34.0374631 41.0195581)",,,
219644802,residential,False,True,69.464,,"LINESTRING (34.0375733 41.0197124, 34.0373062 41.0199019, 34.0370656 41.0201989)",,,
219644801,residential,False,True,54.455,,"LINESTRING (34.0384296 41.0198161, 34.037898 41.0195351)",,,
908544958,residential,False,False,57.375,,"LINESTRING (34.0384296 41.0198161, 34.0384448 41.019979, 34.0383312 41.0203211)",,,
908544958,residential,False,True,67.814,,"LINESTRING (34.0384296 41.0198161, 34.0384126 41.0195763, 34.0384555 41.019208)",,,
219644801,residential,False,True,34.363,,"LINESTRING (34.0369041 41.0199149, 34.0370656 41.0201989)",,,
908544918,residential,False,True,34.599,,"LINESTRING (34.0369041 41.0199149, 34.0366021 41.0201268)",,,
219644801,residential,False,False,24.176,,"LINESTRING (34.0369041 41.0199149, 34.0368039 41.0197378, 34.0367765 41.019724)",,,
219644806,residential,False,False,54.608999999999995,,"LINESTRING (34.0390417 41.0199651, 34.0390584 41.0197578, 34.0390532 41.0194744)",,,
219644806,residential,False,True,70.952,,"LINESTRING (34.0390417 41.0199651, 34.0388709 41.0202135, 34.0387602 41.0204376, 34.0386576 41.0205281)",,,
908544932,residential,False,False,27.572,,"LINESTRING (34.0390417 41.0199651, 34.0392011 41.0199669, 34.0393245 41.0199912, 34.039351 41.0200155)",,,
219644881,residential,False,True,40.512,,"LINESTRING (34.0357213 41.0199848, 34.0360703 41.0202366)",,,
583771353,tertiary,False,False,107.089,,"LINESTRING (34.0357213 41.0199848, 34.0353623 41.020909)",Rıhtımboyu Caddesi,,
583771353,tertiary,False,True,21.781,,"LINESTRING (34.0357213 41.0199848, 34.0357919 41.0197963)",Rıhtımboyu Caddesi,,
219644801,residential,False,False,34.363,,"LINESTRING (34.0370656 41.0201989, 34.0369041 41.0199149)",,,
219644801,residential,False,True,48.778,,"LINESTRING (34.0370656 41.0201989, 34.0373467 41.0205829)",,,
219644802,residential,False,False,69.464,,"LINESTRING (34.0370656 41.0201989, 34.0373062 41.0199019, 34.0375733 41.0197124)",,,
219644802,residential,False,True,79.789,,"LINESTRING (34.0370656 41.0201989, 34.0367776 41.020449, 34.0365109 41.0207787)",,,
219644881,residential,False,False,40.512,,"LINESTRING (34.0360703 41.0202366, 34.0357213 41.0199848)",,,
219644881,residential,False,True,26.282,,"LINESTRING (34.0360703 41.0202366, 34.0362874 41.020407)",,,
908544920,residential,False,False,34.357,,"LINESTRING (34.0360703 41.0202366, 34.0362748 41.0199689)",,,
219644806,residential,False,True,33.049,,"LINESTRING (34.0386576 41.0205281, 34.0382774 41.0206059)",,,
908544959,residential,False,False,22.14,,"LINESTRING (34.0386576 41.0205281, 34.0388369 41.0206742)",,,
219644806,residential,False,False,70.952,,"LINESTRING (34.0386576 41.0205281, 34.0387602 41.0204376, 34.0388709 41.0202135, 34.0390417 41.0199651)",,,
908544959,residential,False,True,36.6,,"LINESTRING (34.0386576 41.0205281, 34.038434 41.0203473, 34.0383312 41.0203211)",,,
219644801,residential,False,False,48.778,,"LINESTRING (34.0373467 41.0205829, 34.0370656 41.0201989)",,,
219644806,residential,False,False,82.43,,"LINESTRING (34.0373467 41.0205829, 34.0374787 41.0205086, 34.0376787 41.0204937, 34.0382774 41.0206059)",,,
219644806,residential,False,False,33.049,,"LINESTRING (34.0382774 41.0206059, 34.0386576 41.0205281)",,,
219644806,residential,False,True,82.43,,"LINESTRING (34.0382774 41.0206059, 34.0376787 41.0204937, 34.0374787 41.0205086, 34.0373467 41.0205829)",,,
219644815,residential,False,False,23.825,,"LINESTRING (34.0362768 41.0206574, 34.0365109 41.0207787)",,,
219644881,residential,False,False,30.869,,"LINESTRING (34.0362768 41.0206574, 34.0363514 41.0204572, 34.0362874 41.020407)",,,
219644815,residential,False,True,23.825,,"LINESTRING (34.0365109 41.0207787, 34.0362768 41.0206574)",,,
219644802,residential,False,False,79.789,,"LINESTRING (34.0365109 41.0207787, 34.0367776 41.020449, 34.0370656 41.0201989)",,,
908545018,residential,False,True,24.321,,"LINESTRING (34.0408737 41.0208308, 34.0408537 41.0206126)",,,
908545018,residential,False,False,29.215,,"LINESTRING (34.0408737 41.0208308, 34.0410009 41.020916, 34.0411699 41.0209585)",,,
183894716,secondary,False,True,53.275,,"LINESTRING (34.0419015 41.0120362, 34.0424767 41.0122391)",,,
698357362,primary,True,False,45.014,,"LINESTRING (34.0437004 41.0121599, 34.0433347 41.0124561)",Çanakkale Şehitleri Caddesi,D775,
225708725,primary_link,True,False,22.391000000000002,,"LINESTRING (34.0437004 41.0121599, 34.0437226 41.0122101, 34.0437546 41.0122645, 34.043792 41.0123218, 34.0438066 41.0123443)",,,
183894704,primary,True,False,20.563,,"LINESTRING (34.0431431 41.012394, 34.0431832 41.0123812, 34.0432234 41.0123792, 34.0432624 41.0123869, 34.0432961 41.0124036, 34.0433211 41.0124275, 34.0433347 41.0124561)",,D775,roundabout
908545038,residential,False,False,2.17,,"LINESTRING (34.038625 41.016597, 34.0386386 41.0166136)",,,
583771350,secondary,True,False,14.768,,"LINESTRING (34.038625 41.016597, 34.0385815 41.016602, 34.0385379 41.0165971, 34.0384983 41.0165827, 34.0384661 41.0165601)",,,
583771356,secondary,True,False,8.621,,"LINESTRING (34.0384661 41.0165601, 34.0383916 41.0165067)",Atatürk Caddesi,,
583771350,secondary,True,False,14.651999999999997,,"LINESTRING (34.0384661 41.0165601, 34.0384443 41.0165316, 34.0384345 41.0164995, 34.0384377 41.0164666, 34.0384535 41.0164359)",,,
583771350,secondary,True,False,21.281,,"LINESTRING (34.0386529 41.0163941, 34.0386865 41.0164135, 34.0387113 41.0164393, 34.0387255 41.0164693, 34.0387277 41.0165012, 34.0387178 41.0165322, 34.0386966 41.0165598)",,,
908544977,residential,False,False,68.46600000000001,,"LINESTRING (34.0377751 41.0127369, 34.0374389 41.0125052, 34.0372147 41.012292)",,,
908544890,residential,False,False,50.902,,"LINESTRING (34.0378036 41.0124179, 34.0384099 41.012402)",,,
841499203,secondary,True,False,105.25500000000001,,"LINESTRING (34.0378036 41.0124179, 34.0378991 41.0128888, 34.0379093 41.0129562, 34.0379073 41.0130084, 34.0378951 41.0130667, 34.0378707 41.0131326, 34.0377783 41.0133441)",Atatürk Caddesi,,
583771353,tertiary,False,False,58.067,,"LINESTRING (34.0380858 41.017108, 34.0376112 41.0174881)",Rıhtımboyu Caddesi,,
908545031,residential,False,False,28.701,,"LINESTRING (34.0380858 41.017108, 34.0382553 41.0173322)",,,
583771353,tertiary,False,True,71.93900000000001,,"LINESTRING (34.0380858 41.017108, 34.0382854 41.0169387, 34.0384574 41.0167814, 34.0386386 41.0166136)",Rıhtımboyu Caddesi,,
583771353,tertiary,False,True,16.364,,"LINESTRING (34.0369012 41.0181143, 34.0370141 41.0179943)",Rıhtımboyu Caddesi,,
908544963,residential,False,False,12.482,,"LINESTRING (34.0369012 41.0181143, 34.0369783 41.0182103)",,,
583771353,tertiary,False,False,211.26000000000002,,"LINESTRING (34.0369012 41.0181143, 34.0367692 41.0182598, 34.0364467 41.0185834, 34.036342 41.0186942, 34.0362459 41.0188055, 34.0361777 41.0189133, 34.0360993 41.0190613, 34.0359834 41.0193186, 34.0359013 41.0195042, 34.0357919 41.0197963)",Rıhtımboyu Caddesi,,
583771353,tertiary,False,False,16.364,,"LINESTRING (34.0370141 41.0179943, 34.0369012 41.0181143)",Rıhtımboyu Caddesi,,
908545036,residential,False,False,28.59,,"LINESTRING (34.0370141 41.0179943, 34.0373159 41.0178749)",,,
583771353,tertiary,False,True,51.693,,"LINESTRING (34.0370141 41.0179943, 34.037135 41.0178784, 34.0372252 41.0177944, 34.0374163 41.0176427)",Rıhtımboyu Caddesi,,
908544963,residential,False,False,34.78,,"LINESTRING (34.0369783 41.0182103, 34.0371914 41.0184786)",,,
908544963,residential,False,True,12.482,,"LINESTRING (34.0369783 41.0182103, 34.0369012 41.0181143)",,,
584258005,residential,False,False,42.618,,"LINESTRING (34.0369783 41.0182103, 34.0370487 41.0181749, 34.0374121 41.018011)",Abdurrezak Camii Sokak,,
908545035,residential,False,True,17.151,,"LINESTRING (34.0374121 41.018011, 34.0373159 41.0178749)",,,
584258005,residential,False,True,42.618,,"LINESTRING (34.0374121 41.018011, 34.0370487 41.0181749, 34.0369783 41.0182103)",Abdurrezak Camii Sokak,,
908545035,residential,False,False,24.357,,"LINESTRING (34.0374121 41.018011, 34.0374792 41.0181071, 34.0375435 41.0182063)",,,
188346035,tertiary,False,False,9.431,,"LINESTRING (34.0383916 41.0165067, 34.0384535 41.0164359)",,,
188346035,tertiary,False,True,131.90800000000002,,"LINESTRING (34.0383916 41.0165067, 34.0382412 41.0166804, 34.0380443 41.0168615, 34.0378534 41.017038, 34.0373698 41.0174039)",,,
583771356,secondary,True,False,190.303,,"LINESTRING (34.0383916 41.0165067, 34.0382785 41.016436, 34.0381417 41.0163546, 34.0380049 41.0162854, 34.037539 41.0160597, 34.0374684 41.0160148, 34.0374046 41.0159632, 34.0373605 41.0159098, 34.0373327 41.0158426, 34.0373161 41.0157843, 34.0373114 41.0157017, 34.0373296 41.0151906)",Atatürk Caddesi,,
908544993,residential,False,True,157.147,,"LINESTRING (34.0444556 41.0134827, 34.0441766 41.0134281, 34.0437636 41.0134281, 34.0432459 41.0134847, 34.0429294 41.0135232, 34.0426585 41.0136628)",,,
720465175,tertiary,False,False,90.249,,"LINESTRING (34.0422152 41.0146269, 34.0430755 41.0141397)",Menderes Caddesi,,
720465175,tertiary,False,True,58.511,,"LINESTRING (34.0422152 41.0146269, 34.0416346 41.0149184)",Menderes Caddesi,,
908544998,residential,False,False,43.153,,"LINESTRING (34.0422152 41.0146269, 34.0424515 41.0149716)",,,
908544998,residential,False,True,61.527,,"LINESTRING (34.0422152 41.0146269, 34.0417527 41.0141975)",,,
37995880,secondary,True,False,7.054,,"LINESTRING (34.0394521 41.0157178, 34.0394053 41.0157705)",Çanakkale Şehitleri Caddesi,,
720465175,tertiary,False,False,167.828,,"LINESTRING (34.0394521 41.0157178, 34.039726 41.0158437, 34.0397513 41.0158484, 34.0397942 41.0158433, 34.0398358 41.0158291, 34.0399135 41.0157927, 34.0406236 41.0154229, 34.0411334 41.0151699)",Menderes Caddesi,,
908544985,residential,False,False,20.132,,"LINESTRING (34.041025 41.0175045, 34.0407856 41.0174922)",,,
908544985,residential,False,True,78.959,,"LINESTRING (34.041025 41.0175045, 34.0416849 41.0175384, 34.0419645 41.0175442)",,,
908545668,residential,False,True,113.596,,"LINESTRING (34.041025 41.0175045, 34.0410116 41.0175546, 34.0409419 41.0176174, 34.0406039 41.01767, 34.0403894 41.0177064, 34.0402579 41.0178218, 34.0400149 41.0180719)",,,
908544956,residential,False,False,28.488,,"LINESTRING (34.0400149 41.0180719, 34.0401238 41.0181557, 34.0401898 41.0182853)",,,
908544956,residential,False,True,51.335,,"LINESTRING (34.0400149 41.0180719, 34.0398502 41.0179452, 34.0395284 41.0177975)",,,
908545668,residential,False,False,113.596,,"LINESTRING (34.0400149 41.0180719, 34.0402579 41.0178218, 34.0403894 41.0177064, 34.0406039 41.01767, 34.0409419 41.0176174, 34.0410116 41.0175546, 34.041025 41.0175045)",,,
908545670,residential,False,True,29.996,,"LINESTRING (34.0416156 41.0199543, 34.0414032 41.0201713)",,,
908545672,residential,False,False,41.534,,"LINESTRING (34.0416156 41.0199543, 34.0419665 41.0202178)",,,
908545672,residential,False,True,25.81,,"LINESTRING (34.0416156 41.0199543, 34.0413975 41.0197906)",,,
908545018,residential,False,False,24.321,,"LINESTRING (34.0408537 41.0206126, 34.0408737 41.0208308)",,,
908545018,residential,False,True,55.565,,"LINESTRING (34.0408537 41.0206126, 34.0408319 41.0203757, 34.0407783 41.0201166)",,,
908545670,residential,False,False,70.969,,"LINESTRING (34.0408537 41.0206126, 34.0411592 41.0204809, 34.0412933 41.0203979, 34.0413818 41.0202381, 34.0414032 41.0201713)",,,
908545670,residential,False,False,29.996,,"LINESTRING (34.0414032 41.0201713, 34.0416156 41.0199543)",,,
908545671,residential,False,True,37.619,,"LINESTRING (34.0414032 41.0201713, 34.0410247 41.0199899)",,,
908545670,residential,False,True,70.969,,"LINESTRING (34.0414032 41.0201713, 34.0413818 41.0202381, 34.0412933 41.0203979, 34.0411592 41.0204809, 34.0408537 41.0206126)",,,
908544955,residential,False,True,25.016,,"LINESTRING (34.0410247 41.0199899, 34.0407783 41.0201166)",,,
908545671,residential,False,False,37.619,,"LINESTRING (34.0410247 41.0199899, 34.0414032 41.0201713)",,,
908544955,residential,False,False,38.353,,"LINESTRING (34.0410247 41.0199899, 34.0413174 41.0198394, 34.0413975 41.0197906)",,,
908544955,residential,False,False,59.048,,"LINESTRING (34.0413975 41.0197906, 34.041945 41.0194569)",,,
908545672,residential,False,False,25.81,,"LINESTRING (34.0413975 41.0197906, 34.0416156 41.0199543)",,,
908544955,residential,False,True,38.353,,"LINESTRING (34.0413975 41.0197906, 34.0413174 41.0198394, 34.0410247 41.0199899)",,,
908544985,residential,False,True,20.132,,"LINESTRING (34.0407856 41.0174922, 34.041025 41.0175045)",,,
908545673,residential,False,True,51.15,,"LINESTRING (34.0407856 41.0174922, 34.0405288 41.017075)",,,
908544985,residential,False,False,120.68100000000001,,"LINESTRING (34.0407856 41.0174922, 34.0405422 41.0174797, 34.0402284 41.0174312, 34.0399253 41.017332, 34.0397027 41.0173178, 34.0393957 41.0173869)",,,
37995881,secondary,True,False,211.60500000000002,,"LINESTRING (34.0395909 41.0152185, 34.0398375 41.0149548, 34.0403654 41.0143645, 34.0409985 41.0136396)",100. Yıl Caddesi,,
908545674,residential,False,True,86.29,,"LINESTRING (34.0395909 41.0152185, 34.0391582 41.0148711, 34.0389302 41.0146262)",,,
908545675,residential,False,True,56.872,,"LINESTRING (34.0405047 41.0133734, 34.0406978 41.013165, 34.0409783 41.0130189)",,,
908545678,residential,False,True,43.561,,"LINESTRING (34.0409783 41.0130189, 34.041241 41.0133568)",,,
908545675,residential,False,False,56.872,,"LINESTRING (34.0409783 41.0130189, 34.0406978 41.013165, 34.0405047 41.0133734)",,,
908545678,residential,False,False,108.745,,"LINESTRING (34.0409783 41.0130189, 34.0407032 41.0126651, 34.0404189 41.012325, 34.04032 41.0121771)",,,
37995881,secondary,True,False,83.846,,"LINESTRING (34.0417901 41.0127833, 34.0418646 41.0127086, 34.0420423 41.0125446, 34.0422357 41.0123922, 34.0424767 41.0122391)",100. Yıl Caddesi,,
908545678,residential,False,True,108.745,,"LINESTRING (34.04032 41.0121771, 34.0404189 41.012325, 34.0407032 41.0126651, 34.0409783 41.0130189)",,,
908545678,residential,False,False,43.561,,"LINESTRING (34.041241 41.0133568, 34.0409783 41.0130189)",,,
37995881,secondary,True,False,78.674,,"LINESTRING (34.041241 41.0133568, 34.0417117 41.0128619, 34.0417901 41.0127833)",100. Yıl Caddesi,,
