osmid,highway,oneway,reversed,length,geometry,name,lanes,access
305952484,residential,False,False,24.937,"LINESTRING (35.9053785 41.5758213, 35.9055101 41.5756198)",,,
305952484,residential,False,True,14.338,"LINESTRING (35.9053785 41.5758213, 35.9053175 41.5759419)",,,
305952516,residential,False,True,37.006,"LINESTRING (35.903305 41.5758541, 35.9030364 41.5755888)",,,
1036017976,residential,False,True,24.42,"LINESTRING (35.903305 41.5758541, 35.9034679 41.5760368)",,,
305952516,residential,False,False,172.331,"LINESTRING (35.903305 41.5758541, 35.9034366 41.57584, 35.9040881 41.575362, 35.9045266 41.5750902, 35.90494 41.5749449)",,,
305952486,residential,False,True,51.453,"LINESTRING (35.9020703 41.5759343, 35.9025471 41.5757885, 35.9026379 41.5757514)",,,
305952504,tertiary,False,False,170.279,"LINESTRING (35.9020703 41.5759343, 35.9018452 41.5749249, 35.9017207 41.5744255)",,2,
305952517,residential,False,True,33.037,"LINESTRING (35.9034679 41.5760368, 35.9031057 41.5761587)",,,
1036017976,residential,False,False,24.42,"LINESTRING (35.9034679 41.5760368, 35.903305 41.5758541)",,,
1036017976,residential,False,True,28.573,"LINESTRING (35.9034679 41.5760368, 35.9036809 41.5762384)",,,
305952517,residential,False,False,166.503,"LINESTRING (35.9034679 41.5760368, 35.9042885 41.5755917, 35.9050878 41.5751572)",,,
305952518,residential,False,True,161.828,"LINESTRING (35.9036809 41.5762384, 35.905256 41.5753842)",,,
1036017976,residential,False,False,28.573,"LINESTRING (35.9036809 41.5762384, 35.9034679 41.5760368)",,,
659849430,secondary,False,True,179.768,"LINESTRING (35.9107293 41.5673016, 35.9090106 41.5682815)",Gençlik Caddesi,,
321380301,residential,False,False,207.23700000000002,"LINESTRING (35.9107293 41.5673016, 35.9109297 41.5675127, 35.9107535 41.5677842, 35.9103164 41.5681996, 35.9096665 41.5688022)",,,
659851705,tertiary,True,False,2.808,"LINESTRING (35.9028176 41.5673318, 35.9028213 41.5673569)",Cumhuriyet Meydanı,,
321380290,residential,False,True,8.96,"LINESTRING (35.9003678 41.5673418, 35.9003365 41.5674189)",,,
321380346,residential,False,False,27.697,"LINESTRING (35.9003678 41.5673418, 35.9006928 41.5673958)",,,
321380346,residential,False,True,5.299,"LINESTRING (35.9015433 41.5674129, 35.9014796 41.567413)",,,
"[659915754, 684750206]",residential,False,False,101.037,"LINESTRING (35.9015433 41.5674129, 35.9019147 41.5673996, 35.901986 41.5674068, 35.9019961 41.5674598, 35.9019988 41.5675154, 35.9019961 41.5675823, 35.901974 41.5677524, 35.901974 41.5677862, 35.9019837 41.5678193, 35.9020041 41.5678524, 35.9020386 41.5678874, 35.902066 41.5679073, 35.9020979 41.5679172, 35.9021334 41.5679247)",Baltaoğlu Sokak,,
321380266,residential,False,True,69.713,"LINESTRING (35.9006928 41.5673958, 35.9003974 41.5679825)",,,
321380346,residential,False,False,13.474,"LINESTRING (35.9006928 41.5673958, 35.9008509 41.5674221)",,,
321380346,residential,False,True,27.697,"LINESTRING (35.9006928 41.5673958, 35.9003678 41.5673418)",,,
321380346,residential,False,False,5.299,"LINESTRING (35.9014796 41.567413, 35.9015433 41.5674129)",,,
321380225,residential,False,True,124.17099999999999,"LINESTRING (35.9014796 41.567413, 35.901437 41.567583, 35.9013063 41.5677155, 35.9009226 41.5679584, 35.9006907 41.568012, 35.9003974 41.5679825)",,,
321380346,residential,False,True,52.371,"LINESTRING (35.9014796 41.567413, 35.9013105 41.5674253, 35.9008509 41.5674221)",,,
321380290,residential,False,False,8.96,"LINESTRING (35.9003365 41.5674189, 35.9003678 41.5673418)",,,
321380290,residential,False,True,61.964,"LINESTRING (35.9003365 41.5674189, 35.9000883 41.5679443)",,,
321380346,residential,False,True,13.474,"LINESTRING (35.9008509 41.5674221, 35.9006928 41.5673958)",,,
321380346,residential,False,False,52.371,"LINESTRING (35.9008509 41.5674221, 35.9013105 41.5674253, 35.9014796 41.567413)",,,
321380302,residential,False,True,69.201,"LINESTRING (35.9084195 41.567542, 35.9079894 41.5675893, 35.9076942 41.567788)",,,
321380328,residential,False,True,61.78,"LINESTRING (35.9084195 41.567542, 35.9085375 41.5677723, 35.9087568 41.5680341)",,,
586998066,residential,False,False,37.18,"LINESTRING (35.9045015 41.5675576, 35.9044045 41.567884)",,,
1036019232,residential,False,False,88.912,"LINESTRING (35.9063407 41.5676398, 35.9054978 41.5681314)",,,
321380322,residential,False,True,70.667,"LINESTRING (35.9063407 41.5676398, 35.9065811 41.5679016, 35.9068339 41.5681571)",,,
321380285,tertiary,True,False,8.777,"LINESTRING (35.903425 41.5677956, 35.9035062 41.567846)",Cumhuriyet Meydanı,,
321380302,residential,False,True,12.573,"LINESTRING (35.9076942 41.567788, 35.9075551 41.5678322)",,,
321380308,residential,False,True,30.725,"LINESTRING (35.9076942 41.567788, 35.9077226 41.5680635)",,,
321380302,residential,False,False,69.201,"LINESTRING (35.9076942 41.567788, 35.9079894 41.5675893, 35.9084195 41.567542)",,,
188863677,tertiary,False,False,4.177,"LINESTRING (35.9048867 41.5678019, 35.9048572 41.5678323)",,,
188863677,tertiary,False,True,62.870999999999995,"LINESTRING (35.9048867 41.5678019, 35.9050679 41.5676155, 35.9053664 41.5673659)",,,
321380330,residential,False,False,63.427,"LINESTRING (35.9048867 41.5678019, 35.9054637 41.5680814, 35.9054978 41.5681314)",,,
321380302,residential,False,False,12.573,"LINESTRING (35.9075551 41.5678322, 35.9076942 41.567788)",,,
321380302,residential,False,True,70.036,"LINESTRING (35.9075551 41.5678322, 35.9068339 41.5681571)",,,
586998066,residential,False,True,37.18,"LINESTRING (35.9044045 41.567884, 35.9045015 41.5675576)",,,
659851708,tertiary,False,False,38.296,"LINESTRING (35.9044045 41.567884, 35.904502 41.5678873, 35.9048572 41.5678323)",,,
659851708,tertiary,False,True,68.85100000000001,"LINESTRING (35.9044045 41.567884, 35.9036867 41.5678529, 35.9036205 41.5678602, 35.9035817 41.5678716)",,,
188863704,tertiary,False,False,22.129,"LINESTRING (35.9023463 41.567917, 35.9024324 41.5681053)",Belediye Caddesi,,
188863704,tertiary,False,True,11.635,"LINESTRING (35.9023463 41.567917, 35.9023369 41.5678126)",Belediye Caddesi,,
659915754,residential,False,True,17.732,"LINESTRING (35.9023463 41.567917, 35.9021334 41.5679247)",Baltaoğlu Sokak,,
321380290,residential,False,False,61.964,"LINESTRING (35.9000883 41.5679443, 35.9003365 41.5674189)",,,
321380225,residential,False,False,26.073999999999998,"LINESTRING (35.9000883 41.5679443, 35.9002522 41.5679679, 35.9003974 41.5679825)",,,
321380290,residential,False,True,53.435,"LINESTRING (35.9000883 41.5679443, 35.8999739 41.568154, 35.8998901 41.5684002)",,,
321380266,residential,False,False,69.713,"LINESTRING (35.9003974 41.5679825, 35.9006928 41.5673958)",,,
321380266,residential,False,True,36.748,"LINESTRING (35.9003974 41.5679825, 35.900357 41.5683116)",,,
321380225,residential,False,False,124.17099999999999,"LINESTRING (35.9003974 41.5679825, 35.9006907 41.568012, 35.9009226 41.5679584, 35.9013063 41.5677155, 35.901437 41.567583, 35.9014796 41.567413)",,,
321380225,residential,False,True,26.073999999999998,"LINESTRING (35.9003974 41.5679825, 35.9002522 41.5679679, 35.9000883 41.5679443)",,,
321380328,residential,False,True,18.08,"LINESTRING (35.9087568 41.5680341, 35.9087494 41.5681966)",,,
321380328,residential,False,False,61.78,"LINESTRING (35.9087568 41.5680341, 35.9085375 41.5677723, 35.9084195 41.567542)",,,
321380308,residential,False,False,30.725,"LINESTRING (35.9077226 41.5680635, 35.9076942 41.567788)",,,
321380308,residential,False,True,90.39500000000001,"LINESTRING (35.9077226 41.5680635, 35.9078183 41.5681471, 35.9082809 41.5682115, 35.9087494 41.5681966)",,,
321380338,residential,False,True,67.518,"LINESTRING (35.9077226 41.5680635, 35.9072855 41.5681877, 35.9069774 41.5683022)",,,
321380302,residential,False,False,70.036,"LINESTRING (35.9068339 41.5681571, 35.9075551 41.5678322)",,,
321380322,residential,False,True,20.071,"LINESTRING (35.9068339 41.5681571, 35.9069774 41.5683022)",,,
321380322,residential,False,False,70.667,"LINESTRING (35.9068339 41.5681571, 35.9065811 41.5679016, 35.9063407 41.5676398)",,,
321380328,residential,False,False,18.08,"LINESTRING (35.9087494 41.5681966, 35.9087568 41.5680341)",,,
321380328,residential,False,True,20.827,"LINESTRING (35.9087494 41.5681966, 35.9089239 41.5683309)",,,
321380308,residential,False,False,90.39500000000001,"LINESTRING (35.9087494 41.5681966, 35.9082809 41.5682115, 35.9078183 41.5681471, 35.9077226 41.5680635)",,,
321380236,residential,False,True,29.329,"LINESTRING (35.900357 41.5683116, 35.900013 41.5683693)",,,
321380266,residential,False,False,36.748,"LINESTRING (35.900357 41.5683116, 35.9003974 41.5679825)",,,
321380236,residential,False,False,68.27000000000001,"LINESTRING (35.900357 41.5683116, 35.9005524 41.5683403, 35.9007046 41.5684155, 35.9008194 41.5684908, 35.9010025 41.5686556)",,,
230182799,secondary,False,True,69.602,"LINESTRING (35.9089239 41.5683309, 35.9082752 41.5687262)",Hükümet Caddesi,,
321380328,residential,False,False,20.827,"LINESTRING (35.9089239 41.5683309, 35.9087494 41.5681966)",,,
659849430,secondary,False,False,9.066,"LINESTRING (35.9089239 41.5683309, 35.9090106 41.5682815)",Gençlik Caddesi,,
321380322,residential,False,False,20.071,"LINESTRING (35.9069774 41.5683022, 35.9068339 41.5681571)",,,
321380338,residential,False,False,67.518,"LINESTRING (35.9069774 41.5683022, 35.9072855 41.5681877, 35.9077226 41.5680635)",,,
321380338,residential,False,True,125.12,"LINESTRING (35.9069774 41.5683022, 35.906826 41.568498, 35.9065804 41.5686173, 35.9061401 41.5686889, 35.9057041 41.5687944)",,,
321380236,residential,False,False,29.329,"LINESTRING (35.900013 41.5683693, 35.900357 41.5683116)",,,
321380236,residential,False,True,10.786,"LINESTRING (35.900013 41.5683693, 35.8998901 41.5684002)",,,
321380281,residential,False,True,154.695,"LINESTRING (35.900013 41.5683693, 35.8999907 41.5689426, 35.9000666 41.5692139, 35.9006132 41.5695673)",,,
321380236,residential,False,False,10.786,"LINESTRING (35.8998901 41.5684002, 35.900013 41.5683693)",,,
321380290,residential,False,False,53.435,"LINESTRING (35.8998901 41.5684002, 35.8999739 41.568154, 35.9000883 41.5679443)",,,
659937470,residential,False,False,53.169,"LINESTRING (35.9010025 41.5686556, 35.9015244 41.5683796)",Asım Efendi Sokak,,
321380232,residential,False,True,72.44899999999998,"LINESTRING (35.9010025 41.5686556, 35.9009552 41.5689659, 35.9009223 41.5691039, 35.9008846 41.5691893, 35.9008297 41.5692904)",Nakipoğlu Sokak,,
321380236,residential,False,True,68.27,"LINESTRING (35.9010025 41.5686556, 35.9008194 41.5684908, 35.9007046 41.5684155, 35.9005524 41.5683403, 35.900357 41.5683116)",,,
321380330,residential,False,False,6.789,"LINESTRING (35.9057041 41.5687944, 35.9056864 41.568854)",,,
321380330,residential,False,True,76.222,"LINESTRING (35.9057041 41.5687944, 35.9055776 41.5682486, 35.9054978 41.5681314)",,,
321380338,residential,False,False,125.12,"LINESTRING (35.9057041 41.5687944, 35.9061401 41.5686889, 35.9065804 41.5686173, 35.906826 41.568498, 35.9069774 41.5683022)",,,
169835271,residential,False,False,34.986,"LINESTRING (35.9032343 41.568819, 35.9028234 41.568886)",Rahmibey Sokak,,
321380250,residential,False,True,38.181,"LINESTRING (35.9032343 41.568819, 35.9033657 41.569148)",Çakıroğlu Sokak,,
169835271,residential,False,True,63.516,"LINESTRING (35.9032343 41.568819, 35.9036275 41.5687446, 35.9039745 41.568679)",Rahmibey Sokak,,
188863673,tertiary,False,True,10.536,"LINESTRING (35.9096665 41.5688022, 35.9097633 41.5688633)",,,
188863673,tertiary,False,False,79.734,"LINESTRING (35.9096665 41.5688022, 35.9094824 41.568686, 35.9090106 41.5682815)",,,
321380301,residential,False,True,207.237,"LINESTRING (35.9096665 41.5688022, 35.9103164 41.5681996, 35.9107535 41.5677842, 35.9109297 41.5675127, 35.9107293 41.5673016)",,,
188863673,tertiary,False,True,37.24,"LINESTRING (35.9112054 41.5690683, 35.9116421 41.5689947)",,,
321380228,residential,False,True,42.146,"LINESTRING (35.9112054 41.5690683, 35.9111923 41.5694472)",,,
188863673,tertiary,False,False,83.595,"LINESTRING (35.9112054 41.5690683, 35.9110102 41.5690686, 35.9105183 41.5689947, 35.9102136 41.5689614)",,,
321380250,residential,False,False,38.181,"LINESTRING (35.9033657 41.569148, 35.9032343 41.568819)",Çakıroğlu Sokak,,
321380250,residential,False,True,47.106,"LINESTRING (35.9033657 41.569148, 35.9035817 41.5695396)",Çakıroğlu Sokak,,
660041625,residential,False,True,40.552,"LINESTRING (35.9033657 41.569148, 35.9028907 41.5692299)",Şehit Kamil Kitapçı Sokak,,
660041625,residential,False,False,80.947,"LINESTRING (35.9033657 41.569148, 35.9041729 41.5690088, 35.9043101 41.5689745)",Şehit Kamil Kitapçı Sokak,,
321380330,residential,False,False,34.505,"LINESTRING (35.9056029 41.5691351, 35.9054162 41.5694122)",,,
321380330,residential,False,True,32.02,"LINESTRING (35.9056029 41.5691351, 35.9056864 41.568854)",,,
1036019374,residential,False,False,168.487,"LINESTRING (35.9056029 41.5691351, 35.9062614 41.569143, 35.9065188 41.5690828, 35.9068084 41.5689423, 35.9072802 41.5693803)",,,
321380284,residential,False,False,38.408,"LINESTRING (35.9043279 41.5693184, 35.9043068 41.5692334, 35.9043048 41.5691706, 35.9043101 41.5689745)",Ferah Sokak,,
321380284,residential,False,True,26.667,"LINESTRING (35.9043279 41.5693184, 35.9043911 41.5694261, 35.9044369 41.5694912, 35.9044794 41.569528)",Ferah Sokak,,
321380292,residential,False,True,74.973,"LINESTRING (35.9043279 41.5693184, 35.9041754 41.5693197, 35.9040657 41.5693128, 35.9039281 41.569297, 35.9038508 41.5693069, 35.9037923 41.5693246, 35.9037433 41.5693588, 35.903686 41.5694169, 35.9035817 41.5695396)",Uzun Hamam Sokak,,
230182799,secondary,False,True,11.292,"LINESTRING (35.9054162 41.5694122, 35.9052919 41.5693714)",Hükümet Caddesi,,
321380330,residential,False,True,34.505,"LINESTRING (35.9054162 41.5694122, 35.9056029 41.5691351)",,,
230182799,secondary,False,False,81.862,"LINESTRING (35.9054162 41.5694122, 35.9056595 41.5694841, 35.905876 41.5695401, 35.9063518 41.5696377)",Hükümet Caddesi,,
321380228,residential,False,False,42.146,"LINESTRING (35.9111923 41.5694472, 35.9112054 41.5690683)",,,
321380228,residential,False,True,71.193,"LINESTRING (35.9111923 41.5694472, 35.9109305 41.5696598, 35.9105379 41.5698523)",,,
321448172,residential,False,False,80.30199999999999,"LINESTRING (35.9111923 41.5694472, 35.9113961 41.5697494, 35.911749 41.5700278)",,,
1036019234,residential,False,True,22.342,"LINESTRING (35.9049047 41.5696821, 35.9051675 41.5696407)",,,
321380275,tertiary,False,False,23.255,"LINESTRING (35.9049047 41.5696821, 35.9048631 41.5696215, 35.9048133 41.5695749, 35.9047289 41.5695236)",Gazipaşa Caddesi,,
321380275,tertiary,False,True,133.203,"LINESTRING (35.9049047 41.5696821, 35.9050048 41.5698555, 35.9052166 41.5701887, 35.905531 41.570784)",Gazipaşa Caddesi,,
659913524,residential,False,False,9.098,"LINESTRING (35.9014424 41.5695482, 35.9013679 41.5696081)",Çizmeli Sokak,,
321380280,residential,False,False,90.032,"LINESTRING (35.9014424 41.5695482, 35.9015721 41.569622, 35.9016656 41.5696619, 35.9018343 41.5697121, 35.901927 41.5697297, 35.9020386 41.5697309, 35.9021996 41.5697234, 35.9024578 41.5696923)",Saffetoğlu Sokak,,
659913524,residential,False,True,103.374,"LINESTRING (35.9014424 41.5695482, 35.9017896 41.5692675, 35.9023239 41.5688938)",Çizmeli Sokak,,
321380250,residential,False,False,47.106,"LINESTRING (35.9035817 41.5695396, 35.9033657 41.569148)",Çakıroğlu Sokak,,
321380292,residential,False,False,74.973,"LINESTRING (35.9035817 41.5695396, 35.903686 41.5694169, 35.9037433 41.5693588, 35.9037923 41.5693246, 35.9038508 41.5693069, 35.9039281 41.569297, 35.9040657 41.5693128, 35.9041754 41.5693197, 35.9043279 41.5693184)",Uzun Hamam Sokak,,
321380292,residential,False,True,15.91,"LINESTRING (35.9035817 41.5695396, 35.9035091 41.5696301, 35.9034814 41.5696614)",Uzun Hamam Sokak,,
321380232,residential,False,True,17.104,"LINESTRING (35.9006132 41.5695673, 35.9004866 41.5696885)",Nakipoğlu Sokak,,
321380232,residential,False,False,35.797000000000004,"LINESTRING (35.9006132 41.5695673, 35.9006794 41.5694936, 35.9007537 41.5694139, 35.9008297 41.5692904)",Nakipoğlu Sokak,,
321380281,residential,False,False,154.695,"LINESTRING (35.9006132 41.5695673, 35.9000666 41.5692139, 35.8999907 41.5689426, 35.900013 41.5683693)",,,
321380292,residential,False,False,15.91,"LINESTRING (35.9034814 41.5696614, 35.9035091 41.5696301, 35.9035817 41.5695396)",Uzun Hamam Sokak,,
321380292,residential,False,True,35.323,"LINESTRING (35.9034814 41.5696614, 35.9034422 41.5696932, 35.9033844 41.5697351, 35.9032796 41.5697919, 35.9031839 41.5698325, 35.9031408 41.5698463)",Uzun Hamam Sokak,,
660041624,residential,False,False,70.355,"LINESTRING (35.9034814 41.5696614, 35.9039469 41.56976, 35.9040226 41.5697771, 35.9042818 41.5698618)",Arapoğlu Sokak,,
659913525,tertiary,False,False,30.616,"LINESTRING (35.9024578 41.5696923, 35.9025528 41.5699583)",Camikebir Caddesi,,
321380280,residential,False,True,90.032,"LINESTRING (35.9024578 41.5696923, 35.9021996 41.5697234, 35.9020386 41.5697309, 35.901927 41.5697297, 35.9018343 41.5697121, 35.9016656 41.5696619, 35.9015721 41.569622, 35.9014424 41.5695482)",Saffetoğlu Sokak,,
659913525,tertiary,False,True,82.624,"LINESTRING (35.9024578 41.5696923, 35.90241 41.5694899, 35.9023314 41.5689556)",Camikebir Caddesi,,
321380232,residential,False,False,17.104,"LINESTRING (35.9004866 41.5696885, 35.9006132 41.5695673)",Nakipoğlu Sokak,,
321380232,residential,False,True,16.766,"LINESTRING (35.9004866 41.5696885, 35.9003598 41.5698057)",Nakipoğlu Sokak,,
321380261,residential,False,True,48.484,"LINESTRING (35.9004866 41.5696885, 35.9009814 41.5699189)",Çizmeli Geçidi,,
321380232,residential,False,False,16.766,"LINESTRING (35.9003598 41.5698057, 35.9004866 41.5696885)",Nakipoğlu Sokak,,
321380232,residential,False,True,38.424,"LINESTRING (35.9003598 41.5698057, 35.9000992 41.570091)",Nakipoğlu Sokak,,
321380336,residential,False,False,40.594,"LINESTRING (35.9042818 41.5698618, 35.9044794 41.569528)",Derviş Efendi Sokak,,
321380336,residential,False,True,72.484,"LINESTRING (35.9042818 41.5698618, 35.9039259 41.5704568)",Derviş Efendi Sokak,,
660041624,residential,False,True,70.355,"LINESTRING (35.9042818 41.5698618, 35.9040226 41.5697771, 35.9039469 41.56976, 35.9034814 41.5696614)",Arapoğlu Sokak,,
321380228,residential,False,True,31.498,"LINESTRING (35.9105379 41.5698523, 35.9101953 41.5699729)",,,
1036019378,residential,False,False,39.187,"LINESTRING (35.9105379 41.5698523, 35.9103799 41.5695203)",,,
321380228,residential,False,False,71.193,"LINESTRING (35.9105379 41.5698523, 35.9109305 41.5696598, 35.9111923 41.5694472)",,,
321380261,residential,False,False,48.484,"LINESTRING (35.9009814 41.5699189, 35.9004866 41.5696885)",Çizmeli Geçidi,,
659913524,residential,False,False,10.675,"LINESTRING (35.9009814 41.5699189, 35.9008926 41.5699882)",Çizmeli Sokak,,
659913524,residential,False,True,47.204,"LINESTRING (35.9009814 41.5699189, 35.9013679 41.5696081)",Çizmeli Sokak,,
659913525,tertiary,False,False,38.688,"LINESTRING (35.9025528 41.5699583, 35.9026817 41.5702926)",Camikebir Caddesi,,
659913525,tertiary,False,True,30.616,"LINESTRING (35.9025528 41.5699583, 35.9024578 41.5696923)",Camikebir Caddesi,,
321380292,residential,False,False,39.688,"LINESTRING (35.9025528 41.5699583, 35.9028662 41.569904, 35.9030177 41.5698782)",Uzun Hamam Sokak,,
321380228,residential,False,False,31.498,"LINESTRING (35.9101953 41.5699729, 35.9105379 41.5698523)",,,
321380228,residential,False,True,17.864,"LINESTRING (35.9101953 41.5699729, 35.910001 41.5700413)",,,
321380296,residential,False,True,179.42000000000002,"LINESTRING (35.9101953 41.5699729, 35.9106553 41.5708582, 35.9109215 41.5710202, 35.9114368 41.5711507)",,,
1036019380,residential,False,True,25.165,"LINESTRING (35.9101953 41.5699729, 35.9100634 41.5698535, 35.9099845 41.5698133)",,,
321380228,residential,False,False,17.864,"LINESTRING (35.910001 41.5700413, 35.9101953 41.5699729)",,,
321380228,residential,False,True,65.171,"LINESTRING (35.910001 41.5700413, 35.9092881 41.5702843)",,,
321444321,residential,False,False,25.39,"LINESTRING (35.910001 41.5700413, 35.9099845 41.5698133)",,,
305952534,tertiary,False,False,42.572,"LINESTRING (35.9066907 41.570089, 35.9067316 41.5699257, 35.9067596 41.56971)",Türkocağı Caddesi,,
305952534,tertiary,False,True,59.144,"LINESTRING (35.9066907 41.570089, 35.9066579 41.5701562, 35.9065118 41.570374, 35.9063823 41.5705678)",Türkocağı Caddesi,,
321380299,residential,False,False,115.144,"LINESTRING (35.9066907 41.570089, 35.9070908 41.5700447, 35.9075375 41.5701763, 35.9080149 41.5702864)",,,
321380232,residential,False,False,38.424,"LINESTRING (35.9000992 41.570091, 35.9003598 41.5698057)",Nakipoğlu Sokak,,
660003515,secondary,True,False,17.398,"LINESTRING (35.9000992 41.570091, 35.9001358 41.5700994, 35.900213 41.5701252, 35.9002892 41.5701555)",Ali Kale Caddesi,,
321380317,residential,False,True,39.505,"LINESTRING (35.9016408 41.5701549, 35.9015324 41.5705008)",Hazan Sokak,,
321380331,residential,False,False,64.96000000000001,"LINESTRING (35.9016408 41.5701549, 35.901218 41.5700672, 35.9008926 41.5699882)",Cemiloğlu Sokak,,
321380331,residential,False,True,62.95099999999999,"LINESTRING (35.9016408 41.5701549, 35.9019443 41.570208, 35.9023818 41.570269)",Cemiloğlu Sokak,,
321380331,residential,False,True,25.086,"LINESTRING (35.9023818 41.570269, 35.9026817 41.5702926)",Cemiloğlu Sokak,,
321380326,residential,False,True,179.71699999999998,"LINESTRING (35.9023818 41.570269, 35.9022239 41.5705231, 35.9021731 41.5706766, 35.9021246 41.5708713, 35.9020962 41.5709466, 35.9019637 41.5711502, 35.9018818 41.5712637, 35.9017906 41.5713563, 35.9017871 41.5713816, 35.9018079 41.5714153, 35.9021108 41.571706)",İshakoğlu Sokak,,
321380331,residential,False,False,62.95099999999999,"LINESTRING (35.9023818 41.570269, 35.9019443 41.570208, 35.9016408 41.5701549)",Cemiloğlu Sokak,,
321380228,residential,False,False,65.171,"LINESTRING (35.9092881 41.5702843, 35.910001 41.5700413)",,,
321380228,residential,False,True,38.447,"LINESTRING (35.9092881 41.5702843, 35.9088775 41.570443)",,,
321444382,residential,False,False,99.951,"LINESTRING (35.9092881 41.5702843, 35.908882 41.5695856, 35.9088086 41.5694601)",,,
188863685,tertiary,False,True,7.237,"LINESTRING (35.9003113 41.5703387, 35.9002941 41.5702749)",Park Caddesi,,
321380252,residential,False,True,103.17,"LINESTRING (35.9003113 41.5703387, 35.9015324 41.5705008)",Tatlı İmam Sokak,,
188863685,tertiary,False,False,140.81,"LINESTRING (35.9003113 41.5703387, 35.9003522 41.5704933, 35.9003962 41.5706134, 35.9008208 41.5714869, 35.9008636 41.5715313)",Park Caddesi,,
321380228,residential,False,False,38.447,"LINESTRING (35.9088775 41.570443, 35.9092881 41.5702843)",,,
321380228,residential,False,True,76.846,"LINESTRING (35.9088775 41.570443, 35.9087692 41.570578, 35.9086713 41.5711066)",,,
321380299,residential,False,True,73.916,"LINESTRING (35.9088775 41.570443, 35.9083135 41.5703552, 35.9080149 41.5702864)",,,
321380252,residential,False,False,103.17,"LINESTRING (35.9015324 41.5705008, 35.9003113 41.5703387)",Tatlı İmam Sokak,,
321380317,residential,False,False,39.505,"LINESTRING (35.9015324 41.5705008, 35.9016408 41.5701549)",Hazan Sokak,,
321380317,residential,False,True,127.69099999999999,"LINESTRING (35.9015324 41.5705008, 35.9013695 41.5709402, 35.9013402 41.571076, 35.9013238 41.5711929, 35.9013162 41.5713084, 35.9013332 41.5714552, 35.9013714 41.5716271)",Hazan Sokak,,
660047141,residential,False,True,19.733,"LINESTRING (35.905531 41.570784, 35.9053656 41.5709112)",Bakkal Sokak,,
321380275,tertiary,False,False,133.20300000000003,"LINESTRING (35.905531 41.570784, 35.9052166 41.5701887, 35.9050048 41.5698555, 35.9049047 41.5696821)",Gazipaşa Caddesi,,
321380275,tertiary,False,True,74.834,"LINESTRING (35.905531 41.570784, 35.9057105 41.5707478, 35.905838 41.5707168, 35.9063823 41.5705678)",Gazipaşa Caddesi,,
321380228,residential,False,False,76.846,"LINESTRING (35.9086713 41.5711066, 35.9087692 41.570578, 35.9088775 41.570443)",,,
321380228,residential,False,True,134.833,"LINESTRING (35.9086713 41.5711066, 35.9085346 41.5718439, 35.9085282 41.5723121)",,,
321380341,residential,False,False,151.905,"LINESTRING (35.9086713 41.5711066, 35.9081962 41.5710708, 35.9077901 41.5711012, 35.9073434 41.5712261, 35.9069626 41.5714238)",,,
305952534,tertiary,False,False,46.13,"LINESTRING (35.9069626 41.5714238, 35.9066422 41.5710852)",Türkocağı Caddesi,,
660049537,residential,False,True,11.915,"LINESTRING (35.9069626 41.5714238, 35.9068528 41.5714926)",Şehit Astsubay Üstçavuş Tolga Pehlivan Sokak,,
305952534,tertiary,False,True,100.048,"LINESTRING (35.9069626 41.5714238, 35.9072474 41.5717126, 35.9074537 41.5719088, 35.9075979 41.5720354, 35.9076988 41.5721349)",Türkocağı Caddesi,,
321380341,residential,False,True,151.90499999999997,"LINESTRING (35.9069626 41.5714238, 35.9073434 41.5712261, 35.9077901 41.5711012, 35.9081962 41.5710708, 35.9086713 41.5711066)",,,
188863685,tertiary,False,False,62.132,"LINESTRING (35.9013714 41.5716271, 35.9021108 41.571706)",Park Caddesi,,
188863685,tertiary,False,True,44.291000000000004,"LINESTRING (35.9013714 41.5716271, 35.9010599 41.5715976, 35.9009817 41.5715847, 35.9009196 41.571561, 35.9008636 41.5715313)",Park Caddesi,,
321380317,residential,False,False,127.691,"LINESTRING (35.9013714 41.5716271, 35.9013332 41.5714552, 35.9013162 41.5713084, 35.9013238 41.5711929, 35.9013402 41.571076, 35.9013695 41.5709402, 35.9015324 41.5705008)",Hazan Sokak,,
188863685,tertiary,False,False,32.849,"LINESTRING (35.9021108 41.571706, 35.9025003 41.5717546)",Park Caddesi,,
188863685,tertiary,False,True,62.132,"LINESTRING (35.9021108 41.571706, 35.9013714 41.5716271)",Park Caddesi,,
321380326,residential,False,False,179.717,"LINESTRING (35.9021108 41.571706, 35.9018079 41.5714153, 35.9017871 41.5713816, 35.9017906 41.5713563, 35.9018818 41.5712637, 35.9019637 41.5711502, 35.9020962 41.5709466, 35.9021246 41.5708713, 35.9021731 41.5706766, 35.9022239 41.5705231, 35.9023818 41.570269)",İshakoğlu Sokak,,
188863685,tertiary,False,False,76.785,"LINESTRING (35.9031339 41.5717745, 35.9031999 41.5717571, 35.9032852 41.571724, 35.903771 41.5714776, 35.9038564 41.5714228, 35.903895 41.5713909)",Park Caddesi,,
188863685,tertiary,False,True,52.777,"LINESTRING (35.9031339 41.5717745, 35.9030518 41.5717766, 35.9025003 41.5717546)",Park Caddesi,,
660003518,residential,False,False,73.553,"LINESTRING (35.9031339 41.5717745, 35.903631 41.5717897, 35.9037581 41.5718004, 35.9038585 41.5718171, 35.9040082 41.5718497)",Park Caddesi,,
