osmid,oneway,lanes,highway,maxspeed,access,reversed,length,geometry,bridge,name
183778015,False,,tertiary,,,False,198.18400000000003,"LINESTRING (41.9961772 40.5436862, 41.9960916 40.544109, 41.995815 40.5449431, 41.995841 40.5452978, 41.9959015 40.5454291)",,
183778015,False,,tertiary,,,True,101.411,"LINESTRING (41.9961772 40.5436862, 41.9962472 40.5431396, 41.9963163 40.5430279, 41.9965428 40.5428615)",,
183777913,False,,tertiary,,,False,71.325,"LINESTRING (41.992572 40.5436789, 41.9929345 40.5439893, 41.9930057 40.5440395, 41.9930989 40.5441747)",,
183778008,False,,residential,,,True,195.353,"LINESTRING (41.992572 40.5436789, 41.9926455 40.5435096, 41.9927027 40.5432829, 41.9928819 40.5428818, 41.9931095 40.5426021, 41.9935142 40.5423483, 41.9937491 40.542266)",,
183777910,False,,tertiary,,,True,405.824,"LINESTRING (42.0007846 40.5441419, 42.000621 40.5439147, 42.0004827 40.5437439, 42.0001283 40.54356, 41.999238 40.5433104, 41.998607 40.5431921, 41.9981834 40.5429885, 41.9978982 40.5429425, 41.997198 40.5429819, 41.9968695 40.542936, 41.9965428 40.5428615)",,
183778012,False,,tertiary,,,True,396.286,"LINESTRING (42.0007846 40.5441419, 42.0004913 40.5441315, 42.0001024 40.5441643, 41.9995837 40.544184, 41.9991515 40.544138, 41.998218 40.543895, 41.9974227 40.5437702, 41.9961772 40.5436862)",,
183777913,False,,tertiary,,,False,249.78400000000002,"LINESTRING (41.9930989 40.5441747, 41.993386 40.5445913, 41.9942591 40.5452678, 41.9945875 40.5453992, 41.9952877 40.545524)",,
183777913,False,,tertiary,,,True,71.325,"LINESTRING (41.9930989 40.5441747, 41.9930057 40.5440395, 41.9929345 40.5439893, 41.992572 40.5436789)",,
"[183777954, 183777950, 183777967]",False,,tertiary,,,False,99.478,"LINESTRING (41.9930989 40.5441747, 41.9930366 40.5442426, 41.9929885 40.5442951, 41.992689 40.5445552, 41.9923568 40.5448684)",yes,
183777948,False,,residential,,,True,88.116,"LINESTRING (41.9916181 40.544516, 41.9910026 40.5451557)",,
183777877,True,2,primary,90,yes,False,86.916,"LINESTRING (41.9923568 40.5448684, 41.9931544 40.545362)",,
183777967,False,,tertiary,,,False,10.339,"LINESTRING (41.9923568 40.5448684, 41.9922904 40.5449465)",,
"[183777954, 183777950, 183777967]",False,,tertiary,,,True,99.47800000000001,"LINESTRING (41.9923568 40.5448684, 41.992689 40.5445552, 41.9929885 40.5442951, 41.9930366 40.5442426, 41.9930989 40.5441747)",yes,
183777967,False,,tertiary,,,True,10.339,"LINESTRING (41.9922904 40.5449465, 41.9923568 40.5448684)",,
183777883,True,2,primary,90,yes,False,74.30999999999999,"LINESTRING (41.9922904 40.5449465, 41.991699 40.544561, 41.9916181 40.544516)",,
183777948,False,,residential,,,False,88.116,"LINESTRING (41.9910026 40.5451557, 41.9916181 40.544516)",,
183777962,False,,tertiary,,,False,29.997999999999998,"LINESTRING (41.9910026 40.5451557, 41.9911479 40.5451993, 41.9913453 40.5452172)",,
183777962,False,,tertiary,,,True,12.134,"LINESTRING (41.9931544 40.545362, 41.9930149 40.5453879)",,
183777877,True,2,primary,90,yes,False,185.12,"LINESTRING (41.9931544 40.545362, 41.9936309 40.5455198, 41.9945289 40.5457101, 41.995262 40.5457798)",,
183777962,False,,tertiary,,,False,12.134,"LINESTRING (41.9930149 40.5453879, 41.9931544 40.545362)",,
183777962,False,,tertiary,,,True,14.409,"LINESTRING (41.9930149 40.5453879, 41.9928506 40.5454226)",,
183777883,True,2,primary,90,yes,False,78.47,"LINESTRING (41.9930149 40.5453879, 41.992377 40.545003, 41.9922904 40.5449465)",,
183777962,False,,tertiary,,,False,14.409,"LINESTRING (41.9928506 40.5454226, 41.9930149 40.5453879)",,
183777962,False,,tertiary,,,True,129.548,"LINESTRING (41.9928506 40.5454226, 41.9922369 40.5452978, 41.9913453 40.5452172)",,
183777997,False,,residential,,,True,116.39500000000001,"LINESTRING (41.9928506 40.5454226, 41.9930234 40.5457903, 41.9932309 40.5464274)",,
183777913,False,,tertiary,,,True,53.647000000000006,"LINESTRING (41.9959015 40.5454291, 41.9954865 40.5455305, 41.9952877 40.545524)",,
"[183777952, 183777930]",False,,tertiary,,,False,45.283,"LINESTRING (41.9959015 40.5454291, 41.9959792 40.5456064, 41.9961089 40.5458035)",yes,
183778015,False,,tertiary,,,True,198.184,"LINESTRING (41.9959015 40.5454291, 41.995841 40.5452978, 41.995815 40.5449431, 41.9960916 40.544109, 41.9961772 40.5436862)",,
183777913,False,,tertiary,,,False,53.647000000000006,"LINESTRING (41.9952877 40.545524, 41.9954865 40.5455305, 41.9959015 40.5454291)",,
183777913,False,,tertiary,,,True,249.784,"LINESTRING (41.9952877 40.545524, 41.9945875 40.5453992, 41.9942591 40.5452678, 41.993386 40.5445913, 41.9930989 40.5441747)",,
"[183777944, 183777965]",False,,tertiary,,,False,28.526,"LINESTRING (41.9952877 40.545524, 41.9952695 40.5457053, 41.995262 40.5457798)",yes,
183777991,False,,residential,,,True,317.90099999999995,"LINESTRING (41.9952877 40.545524, 41.9952272 40.5451102, 41.9952185 40.5448671, 41.9953655 40.5436585, 41.9954001 40.5426732)",,
183778004,False,,residential,,,False,355.184,"LINESTRING (41.9978634 40.5456393, 41.9994536 40.5461778, 41.9995833 40.5462763, 41.9993672 40.5475504, 41.9993931 40.5477146, 41.9995855 40.5479557)",,
183777877,True,2,primary,90,yes,False,50.747,"LINESTRING (41.995262 40.5457798, 41.9958546 40.545854)",,
183777965,False,,tertiary,,,False,12.212,"LINESTRING (41.995262 40.5457798, 41.9952414 40.5458885)",,
"[183777944, 183777965]",False,,tertiary,,,True,28.526,"LINESTRING (41.995262 40.5457798, 41.9952695 40.5457053, 41.9952877 40.545524)",yes,
183777964,True,,tertiary,,,False,13.041,"LINESTRING (41.9961089 40.5458035, 41.9961357 40.545919)",,
"[183777952, 183777930]",False,,tertiary,,,True,45.283,"LINESTRING (41.9961089 40.5458035, 41.9959792 40.5456064, 41.9959015 40.5454291)",yes,
183777877,True,2,primary,90,yes,False,24.827,"LINESTRING (41.9958546 40.545854, 41.9961357 40.545919)",,
183777971,True,,tertiary,,,False,22.209,"LINESTRING (41.9958546 40.545854, 41.9961089 40.5458035)",,
183777965,False,,tertiary,,,True,12.212,"LINESTRING (41.9952414 40.5458885, 41.995262 40.5457798)",,
183777883,True,2,primary,90,yes,False,198.188,"LINESTRING (41.9952414 40.5458885, 41.994533 40.545813, 41.993724 40.545655, 41.993454 40.545572, 41.993108 40.545444, 41.9930149 40.5453879)",,
183777964,True,,tertiary,,,False,18.464,"LINESTRING (41.9961357 40.545919, 41.9960661 40.5460764)",,
183777877,True,2,primary,90,yes,False,379.10499999999996,"LINESTRING (41.9961357 40.545919, 41.9964472 40.5460676, 41.9972292 40.5462672, 41.9976568 40.5464204, 41.9982006 40.5466897, 41.9985671 40.5469775, 41.9992147 40.5476552, 41.999503 40.5480048)",,
183777883,True,2,primary,90,yes,False,14.558,"LINESTRING (41.9958136 40.5460093, 41.995651 40.545966)",,
183777971,True,,tertiary,,,False,17.613,"LINESTRING (41.9958136 40.5460093, 41.9958546 40.545854)",,
183777883,True,2,primary,90,yes,False,22.602,"LINESTRING (41.9960661 40.5460764, 41.9958136 40.5460093)",,
183777960,False,,tertiary,,,False,158.47799999999998,"LINESTRING (41.9932309 40.5464274, 41.9918301 40.546437, 41.9914584 40.5463844, 41.9913672 40.5463601)",,
183777960,False,,tertiary,,,True,147.72799999999998,"LINESTRING (41.9932309 40.5464274, 41.9935416 40.5464304, 41.9938441 40.5464633, 41.9940775 40.5466143, 41.9942677 40.5467523, 41.9944924 40.5470544, 41.9945555 40.547119)",,
183777997,False,,residential,,,False,116.39500000000001,"LINESTRING (41.9932309 40.5464274, 41.9930234 40.5457903, 41.9928506 40.5454226)",,
183777997,False,,residential,,,True,77.30600000000001,"LINESTRING (41.9932309 40.5464274, 41.9933259 40.5469396, 41.9933462 40.5471169)",,
183777960,False,,tertiary,,,False,19.25,"LINESTRING (41.9946913 40.547258, 41.9945555 40.547119)",,
183777960,False,,tertiary,,,True,65.61,"LINESTRING (41.9946913 40.547258, 41.9952272 40.547685)",,
183777977,False,,tertiary,,,False,105.969,"LINESTRING (41.9946913 40.547258, 41.9942944 40.547896, 41.9942339 40.548139)",,
183777977,False,,tertiary,,,True,165.124,"LINESTRING (41.9946913 40.547258, 41.9948995 40.5469698, 41.9953403 40.5463261, 41.995651 40.545966)",,
183777960,False,,tertiary,,,False,65.61,"LINESTRING (41.9952272 40.547685, 41.9946913 40.547258)",,
183777960,False,,tertiary,,,True,119.394,"LINESTRING (41.9952272 40.547685, 41.995815 40.5481973, 41.996219 40.5484444)",,
305817020,False,,residential,,,True,113.707,"LINESTRING (41.9952272 40.547685, 41.9951056 40.5478704, 41.9948982 40.548169, 41.9947745 40.5482962, 41.9946544 40.5483238, 41.994578 40.5483736, 41.9944713 40.5484972)",,Noter Sokak
183777997,False,,residential,,,False,81.995,"LINESTRING (41.9933432 40.5478525, 41.9933778 40.5473928, 41.9933462 40.5471169)",,
313216839,False,,residential,,,False,168.492,"LINESTRING (41.9933432 40.5478525, 41.9929412 40.5477602, 41.992121 40.5476899, 41.9914859 40.5475915, 41.9913999 40.5475518)",,
313216839,False,,residential,,,True,82.641,"LINESTRING (41.9933432 40.5478525, 41.9938539 40.547957, 41.9942339 40.548139)",,
1118140868,False,,tertiary,,,False,8.854,"LINESTRING (41.9995855 40.5479557, 41.999503 40.5480048)",,
183778004,False,,residential,,,True,355.18399999999997,"LINESTRING (41.9995855 40.5479557, 41.9993931 40.5477146, 41.9993672 40.5475504, 41.9995833 40.5462763, 41.9994536 40.5461778, 41.9978634 40.5456393)",,
183778000,False,,tertiary,,,False,8.125,"LINESTRING (41.999503 40.5480048, 41.999444 40.5480625)",,
1118140868,False,,tertiary,,,True,8.854,"LINESTRING (41.999503 40.5480048, 41.9995855 40.5479557)",,
183777877,True,2,primary,90,yes,False,151.216,"LINESTRING (41.999503 40.5480048, 41.9997584 40.5483144, 41.9999111 40.5486161, 42.000187 40.5492538)",,
183778000,False,,tertiary,,,True,8.125,"LINESTRING (41.999444 40.5480625, 41.999503 40.5480048)",,
183777883,True,2,primary,90,yes,False,375.379,"LINESTRING (41.999444 40.5480625, 41.999298 40.547847, 41.998184 40.546766, 41.9975285 40.5464668, 41.996946 40.54628, 41.996166 40.546103, 41.9960661 40.5460764)",,
183778000,False,,tertiary,,,False,273.552,"LINESTRING (41.999444 40.5480625, 41.9992116 40.5481809, 41.9974226 40.5485618, 41.9970337 40.5485486, 41.996325 40.5485092)",,
183777977,False,,tertiary,,,False,21.905,"LINESTRING (41.9942339 40.548139, 41.9942339 40.548336)",,
183777977,False,,tertiary,,,True,105.969,"LINESTRING (41.9942339 40.548139, 41.9942944 40.547896, 41.9946913 40.547258)",,
313216839,False,,residential,,,False,82.641,"LINESTRING (41.9942339 40.548139, 41.9938539 40.547957, 41.9933432 40.5478525)",,
183777977,False,,tertiary,,,True,21.905,"LINESTRING (41.9942339 40.548336, 41.9942339 40.548139)",,
305817019,False,,residential,,,False,26.939,"LINESTRING (41.9942339 40.548336, 41.9943797 40.5484433, 41.9944713 40.5484972)",,
183777960,False,,tertiary,,,False,11.495,"LINESTRING (41.996325 40.5485092, 41.996219 40.5484444)",,
183778000,False,,tertiary,,,True,273.552,"LINESTRING (41.996325 40.5485092, 41.9970337 40.5485486, 41.9974226 40.5485618, 41.9992116 40.5481809, 41.999444 40.5480625)",,
313216847,False,,residential,,,True,53.586,"LINESTRING (42.0003449 40.5496188, 42.000951 40.5494769)",,
305817019,False,,residential,,,False,167.762,"LINESTRING (41.9944713 40.5484972, 41.9946508 40.5486028, 41.9949452 40.5487556, 41.9950316 40.5487797, 41.9951925 40.5487284, 41.995509 40.5485431, 41.9958774 40.5484366, 41.996219 40.5484444)",,
305817019,False,,residential,,,True,26.939,"LINESTRING (41.9944713 40.5484972, 41.9943797 40.5484433, 41.9942339 40.548336)",,
305817020,False,,residential,,,False,113.707,"LINESTRING (41.9944713 40.5484972, 41.994578 40.5483736, 41.9946544 40.5483238, 41.9947745 40.5482962, 41.9948982 40.548169, 41.9951056 40.5478704, 41.9952272 40.547685)",,Noter Sokak
183777960,False,,tertiary,,,True,31.222,"LINESTRING (41.9910184 40.5462674, 41.9913672 40.5463601)",,
313216874,False,,residential,,,True,101.733,"LINESTRING (41.9910184 40.5462674, 41.9909864 40.5463872, 41.9909987 40.5465184, 41.9912449 40.5471525)",,
313216884,False,,residential,,,True,177.591,"LINESTRING (41.9933462 40.5471169, 41.9912449 40.5471525)",,
183777997,False,,residential,,,False,77.30600000000001,"LINESTRING (41.9933462 40.5471169, 41.9933259 40.5469396, 41.9932309 40.5464274)",,
183777997,False,,residential,,,True,81.995,"LINESTRING (41.9933462 40.5471169, 41.9933778 40.5473928, 41.9933432 40.5478525)",,
313216884,False,,residential,,,False,109.33700000000002,"LINESTRING (41.9933462 40.5471169, 41.9937552 40.5471088, 41.9940821 40.5471932, 41.9943472 40.5472447, 41.9945555 40.547119)",,
183777960,False,,tertiary,,,True,19.25,"LINESTRING (41.9945555 40.547119, 41.9946913 40.547258)",,
183777960,False,,tertiary,,,False,147.72799999999998,"LINESTRING (41.9945555 40.547119, 41.9944924 40.5470544, 41.9942677 40.5467523, 41.9940775 40.5466143, 41.9938441 40.5464633, 41.9935416 40.5464304, 41.9932309 40.5464274)",,
313216884,False,,residential,,,True,109.33699999999999,"LINESTRING (41.9945555 40.547119, 41.9943472 40.5472447, 41.9940821 40.5471932, 41.9937552 40.5471088, 41.9933462 40.5471169)",,
313216874,False,,residential,,,True,46.291,"LINESTRING (41.9912449 40.5471525, 41.9913999 40.5475518)",,
313216884,False,,residential,,,False,177.591,"LINESTRING (41.9912449 40.5471525, 41.9933462 40.5471169)",,
313216874,False,,residential,,,False,101.733,"LINESTRING (41.9912449 40.5471525, 41.9909987 40.5465184, 41.9909864 40.5463872, 41.9910184 40.5462674)",,
313216874,False,,residential,,,False,46.291,"LINESTRING (41.9913999 40.5475518, 41.9912449 40.5471525)",,
313216839,False,,residential,,,True,168.49200000000002,"LINESTRING (41.9913999 40.5475518, 41.9914859 40.5475915, 41.992121 40.5476899, 41.9929412 40.5477602, 41.9933432 40.5478525)",,
313216813,False,,residential,,,False,104.263,"LINESTRING (42.001359 40.5489603, 42.000187 40.5492538)",,
183777877,True,2,primary,90,yes,False,42.723,"LINESTRING (42.000187 40.5492538, 42.0003449 40.5496188)",,
313216813,False,,residential,,,True,104.263,"LINESTRING (42.000187 40.5492538, 42.001359 40.5489603)",,
313216816,False,,residential,,,False,80.928,"LINESTRING (42.0015563 40.5493351, 42.0018832 40.5500192)",,
313216918,False,,residential,,,False,123.38199999999999,"LINESTRING (42.0015563 40.5493351, 42.0018092 40.5492836, 42.0018955 40.5493492, 42.0021299 40.5499115, 42.0020867 40.5499677, 42.0018832 40.5500192)",,
313216918,False,,residential,,,True,53.518,"LINESTRING (42.0015563 40.5493351, 42.000951 40.5494769)",,
313216847,False,,residential,,,False,53.586,"LINESTRING (42.000951 40.5494769, 42.0003449 40.5496188)",,
313216918,False,,residential,,,False,53.518,"LINESTRING (42.000951 40.5494769, 42.0015563 40.5493351)",,
"[313216918, 313216847]",False,,residential,,,True,133.602,"LINESTRING (42.000951 40.5494769, 42.0012665 40.5501504, 42.0018832 40.5500192)",,
183777883,True,2,primary,90,yes,False,190.614,"LINESTRING (42.0002473 40.5496596, 41.999929 40.5488815, 41.9997217 40.5484722, 41.999444 40.5480625)",,
313216816,False,,residential,,,True,80.928,"LINESTRING (42.0018832 40.5500192, 42.0015563 40.5493351)",,
313216918,False,,residential,,,True,123.38199999999999,"LINESTRING (42.0018832 40.5500192, 42.0020867 40.5499677, 42.0021299 40.5499115, 42.0018955 40.5493492, 42.0018092 40.5492836, 42.0015563 40.5493351)",,
"[313216918, 313216847]",False,,residential,,,False,133.602,"LINESTRING (42.0018832 40.5500192, 42.0012665 40.5501504, 42.000951 40.5494769)",,
183777962,False,,tertiary,,,False,129.548,"LINESTRING (41.9913453 40.5452172, 41.9922369 40.5452978, 41.9928506 40.5454226)",,
183777962,False,,tertiary,,,True,29.997999999999998,"LINESTRING (41.9913453 40.5452172, 41.9911479 40.5451993, 41.9910026 40.5451557)",,
344428919,False,,residential,,,False,127.224,"LINESTRING (41.9913453 40.5452172, 41.9913557 40.5454561, 41.9913911 40.5459725, 41.9913672 40.5463601)",,
183777960,False,,tertiary,,,False,31.222,"LINESTRING (41.9913672 40.5463601, 41.9910184 40.5462674)",,
183777960,False,,tertiary,,,True,158.478,"LINESTRING (41.9913672 40.5463601, 41.9914584 40.5463844, 41.9918301 40.546437, 41.9932309 40.5464274)",,
344428919,False,,residential,,,True,127.22400000000002,"LINESTRING (41.9913672 40.5463601, 41.9913911 40.5459725, 41.9913557 40.5454561, 41.9913453 40.5452172)",,
183777960,False,,tertiary,,,True,11.495,"LINESTRING (41.996219 40.5484444, 41.996325 40.5485092)",,
183777960,False,,tertiary,,,False,119.394,"LINESTRING (41.996219 40.5484444, 41.995815 40.5481973, 41.9952272 40.547685)",,
305817019,False,,residential,,,True,167.762,"LINESTRING (41.996219 40.5484444, 41.9958774 40.5484366, 41.995509 40.5485431, 41.9951925 40.5487284, 41.9950316 40.5487797, 41.9949452 40.5487556, 41.9946508 40.5486028, 41.9944713 40.5484972)",,
