osmid,highway,oneway,reversed,length,name,ref,junction,geometry
187378439,tertiary,False,False,70.761,,,,"LINESTRING (27.7291432 38.0874528, 27.7288162 38.0880348)"
187378439,tertiary,False,True,17.731,,,,"LINESTRING (27.7291432 38.0874528, 27.7292258 38.0873072)"
187378465,tertiary,True,False,139.167,Ortaokul Caddesi,,,"LINESTRING (27.7291432 38.0874528, 27.7281798 38.0864571)"
187378377,tertiary,True,False,16.742,İbni Melek Caddesi,,,"LINESTRING (27.7281798 38.0864571, 27.7283588 38.086404)"
187378465,tertiary,True,False,125.917,Ortaokul Caddesi,,,"LINESTRING (27.7314792 38.0892115, 27.7303117 38.0885497)"
187378463,tertiary,True,False,27.069000000000003,,35-36,roundabout,"LINESTRING (27.7314792 38.0892115, 27.7315643 38.0891708, 27.7316593 38.0891359, 27.731761 38.0891157)"
187378443,tertiary,False,False,41.307,,,,"LINESTRING (27.7312869 38.0895537, 27.7308157 38.0895322)"
187378463,tertiary,True,False,42.699999999999996,,35-36,roundabout,"LINESTRING (27.7312869 38.0895537, 27.7312946 38.0894782, 27.7313187 38.089405, 27.7313583 38.089336, 27.7314123 38.0892733, 27.7314792 38.0892115)"
697159795,residential,False,False,92.398,,,,"LINESTRING (27.7303117 38.0885497, 27.7306479 38.087762)"
697159956,residential,False,True,101.986,,,,"LINESTRING (27.7303117 38.0885497, 27.7299532 38.0894224)"
187378465,tertiary,True,False,70.471,Ortaokul Caddesi,,,"LINESTRING (27.7303117 38.0885497, 27.7300805 38.0883683, 27.729921 38.0882446, 27.7297497 38.0880961)"
463929289,tertiary,False,False,117.343,İstasyon Caddesi,,,"LINESTRING (27.731543 38.0899219, 27.7308371 38.0908191)"
187378463,tertiary,True,False,48.568,,35-36,roundabout,"LINESTRING (27.731543 38.0899219, 27.7314562 38.0898675, 27.7313848 38.0898006, 27.7313315 38.089724, 27.7312984 38.0896406, 27.7312869 38.0895537)"
187374450,tertiary,False,False,61.798,Eski Tire - İncirliova yolu,,,"LINESTRING (27.7358218 38.0871323, 27.735462 38.0876105)"
187374450,tertiary,False,True,32.186,Eski Tire - İncirliova yolu,,,"LINESTRING (27.7358218 38.0871323, 27.7360078 38.0868826)"
700494230,residential,False,False,84.232,,,,"LINESTRING (27.7358218 38.0871323, 27.7366612 38.0875029)"
187374450,tertiary,False,True,61.798,Eski Tire - İncirliova yolu,,,"LINESTRING (27.735462 38.0876105, 27.7358218 38.0871323)"
463127855,tertiary,False,False,86.566,,,,"LINESTRING (27.735462 38.0876105, 27.7363267 38.0879885)"
463127855,tertiary,False,True,53.483,,,,"LINESTRING (27.735462 38.0876105, 27.7349183 38.0873909)"
187374450,tertiary,False,False,130.613,Eski Tire - İncirliova yolu,,,"LINESTRING (27.735462 38.0876105, 27.7352639 38.087925, 27.7350456 38.0885007, 27.7349777 38.088717)"
187378401,tertiary,False,False,113.798,,,,"LINESTRING (27.728682 38.0846343, 27.7299818 38.0846606)"
187378401,tertiary,False,True,23.305,,,,"LINESTRING (27.728682 38.0846343, 27.7284182 38.0846058)"
700488232,residential,False,False,79.616,,,,"LINESTRING (27.728682 38.0846343, 27.7289361 38.0839468)"
187378401,tertiary,False,True,113.798,,,,"LINESTRING (27.7299818 38.0846606, 27.728682 38.0846343)"
700488234,residential,False,False,18.016,,,,"LINESTRING (27.7299818 38.0846606, 27.7300764 38.0845167)"
187378401,tertiary,False,False,46.165,,,,"LINESTRING (27.7299818 38.0846606, 27.7300373 38.0847465, 27.7303477 38.0849513)"
328588078,tertiary,True,False,116.241,29 Ekim Caddesi,,,"LINESTRING (27.7312245 38.0859508, 27.7314085 38.0869861)"
187378377,tertiary,True,False,125.70800000000001,İbni Melek Caddesi,,,"LINESTRING (27.7312245 38.0859508, 27.7315058 38.0859799, 27.7318243 38.08603, 27.7321074 38.0860802, 27.7323977 38.0861582, 27.7326089 38.0862316)"
187378401,tertiary,False,True,47.671,,,,"LINESTRING (27.7312245 38.0859508, 27.7312563 38.0856532, 27.7312802 38.0855245)"
187378377,tertiary,True,False,154.083,İbni Melek Caddesi,,,"LINESTRING (27.7294934 38.0860668, 27.7296752 38.0860096, 27.7298676 38.085954, 27.730086 38.0859278, 27.7306429 38.0859379, 27.7312245 38.0859508)"
187378439,tertiary,False,False,108.88999999999999,,,,"LINESTRING (27.7294934 38.0860668, 27.7295365 38.0863689, 27.7294948 38.0867564, 27.7293696 38.0870253)"
231593637,tertiary,False,True,103.536,,,,"LINESTRING (27.7314085 38.0869861, 27.7323524 38.0875474)"
328588078,tertiary,True,False,71.684,29 Ekim Caddesi,,,"LINESTRING (27.7314085 38.0869861, 27.7315169 38.0876251)"
231593637,tertiary,False,False,60.407,,,,"LINESTRING (27.7336007 38.0882606, 27.7330353 38.087949)"
231593637,tertiary,False,True,65.008,,,,"LINESTRING (27.7336007 38.0882606, 27.73426 38.0885299)"
187378416,residential,False,True,66.731,,,,"LINESTRING (27.7336007 38.0882606, 27.733367 38.0886087, 27.7332089 38.0887734)"
231593637,tertiary,False,False,65.008,,,,"LINESTRING (27.73426 38.0885299, 27.7336007 38.0882606)"
231593637,tertiary,False,True,66.167,,,,"LINESTRING (27.73426 38.0885299, 27.7349777 38.088717)"
397458444,residential,False,True,66.113,,,,"LINESTRING (27.73426 38.0885299, 27.7344455 38.0882439, 27.7345642 38.0879869)"
700494198,residential,False,True,183.836,,,,"LINESTRING (27.73426 38.0885299, 27.7340116 38.0890192, 27.7338641 38.0893359, 27.7336281 38.0896251, 27.733345 38.0900107)"
187374450,tertiary,False,False,154.982,Eski Tire - İncirliova yolu,,,"LINESTRING (27.7349777 38.088717, 27.7345403 38.0900676)"
231593637,tertiary,False,False,66.167,,,,"LINESTRING (27.7349777 38.088717, 27.73426 38.0885299)"
231593637,tertiary,False,True,39.785,,,,"LINESTRING (27.7349777 38.088717, 27.7354308 38.088746)"
187374450,tertiary,False,True,130.613,Eski Tire - İncirliova yolu,,,"LINESTRING (27.7349777 38.088717, 27.7350456 38.0885007, 27.7352639 38.087925, 27.735462 38.0876105)"
187378383,secondary,True,False,7.609,Yeni Tire-İncirliova yolu,35-35,roundabout,"LINESTRING (27.7391531 38.0889636, 27.7392397 38.0889575)"
697302388,residential,False,True,139.897,,,,"LINESTRING (27.7391531 38.0889636, 27.7385561 38.088405, 27.7380816 38.0880315)"
187378383,secondary,True,False,13.889,Yeni Tire-İncirliova yolu,35-35,roundabout,"LINESTRING (27.739442 38.0890655, 27.739467 38.0891311, 27.739465 38.0891875)"
187378439,tertiary,False,True,92.265,,,,"LINESTRING (27.7282683 38.0890239, 27.728682 38.0882607)"
187378443,tertiary,False,False,6.369,,,,"LINESTRING (27.7282683 38.0890239, 27.7281988 38.0890069)"
187378443,tertiary,False,True,73.129,,,,"LINESTRING (27.7282683 38.0890239, 27.7290735 38.0891997)"
231593637,tertiary,False,False,17.969,,,,"LINESTRING (27.7371474 38.0890337, 27.7369634 38.088962)"
474037425,residential,False,False,64.259,,,,"LINESTRING (27.7371474 38.0890337, 27.737028 38.0896039)"
231593637,tertiary,False,True,160.918,,,,"LINESTRING (27.7371474 38.0890337, 27.7378818 38.0891538, 27.7385327 38.089121, 27.7389684 38.0891404)"
187378383,secondary,True,False,27.041,Yeni Tire-İncirliova yolu,35-35,roundabout,"LINESTRING (27.7389684 38.0891404, 27.7389893 38.089074, 27.7390232 38.0890303, 27.7390886 38.0889853, 27.7391531 38.0889636)"
231593637,tertiary,False,False,160.918,,,,"LINESTRING (27.7389684 38.0891404, 27.7385327 38.089121, 27.7378818 38.0891538, 27.7371474 38.0890337)"
463127855,tertiary,False,True,155.171,,,,"LINESTRING (27.7389684 38.0891404, 27.737936 38.0886919, 27.7374102 38.0884747)"
187378463,tertiary,True,False,33.224000000000004,,35-36,roundabout,"LINESTRING (27.731761 38.0891157, 27.7318556 38.0891104, 27.7319501 38.0891179, 27.7320415 38.0891377, 27.7321275 38.0891695)"
187378383,secondary,True,False,26.16,Yeni Tire-İncirliova yolu,35-35,roundabout,"LINESTRING (27.739465 38.0891875, 27.7394356 38.0892519, 27.7393968 38.0892921, 27.739326 38.0893318, 27.7392683 38.0893471)"
187378463,tertiary,True,False,29.878,,35-36,roundabout,"LINESTRING (27.7321275 38.0891695, 27.7321979 38.0892074, 27.7322603 38.0892533, 27.732313 38.0893061, 27.732355 38.0893646)"
231593643,tertiary,False,True,93.661,,,,"LINESTRING (27.7321275 38.0891695, 27.7325152 38.0886032, 27.7326407 38.0884304)"
187378383,secondary,True,False,20.309,Yeni Tire-İncirliova yolu,35-35,roundabout,"LINESTRING (27.7392683 38.0893471, 27.7391813 38.0893489, 27.7391253 38.0893369, 27.7390513 38.0893009)"
187378416,residential,False,False,100.106,,,,"LINESTRING (27.732355 38.0893646, 27.7327912 38.0891144, 27.7330833 38.0889042, 27.7332089 38.0887734)"
187378463,tertiary,True,False,29.224999999999998,,35-36,roundabout,"LINESTRING (27.732355 38.0893646, 27.7323886 38.0894372, 27.7324057 38.0895132, 27.7324056 38.0895905, 27.7323987 38.0896211)"
187378443,tertiary,False,False,80.872,,,,"LINESTRING (27.7299532 38.0894224, 27.7290735 38.0891997)"
187378443,tertiary,False,True,76.464,,,,"LINESTRING (27.7299532 38.0894224, 27.7308157 38.0895322)"
697159956,residential,False,False,101.986,,,,"LINESTRING (27.7299532 38.0894224, 27.7303117 38.0885497)"
