osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,name
833847899,residential,False,False,41.583,,,,"LINESTRING (33.2353598 39.9134473, 33.2353099 39.9130753)",,
173427827,trunk,True,False,249.111,2,D200,110,"LINESTRING (33.2353598 39.9134473, 33.2369343 39.9132757, 33.2380957 39.9132663, 33.2382629 39.9132853)",,
173427827,trunk,True,False,38.644,2,D200,110,"LINESTRING (33.2349271 39.9135504, 33.2353598 39.9134473)",,
180929011,tertiary,False,True,34.877,,,,"LINESTRING (33.2349271 39.9135504, 33.2348155 39.9133814, 33.2346942 39.9132991)",,
180929016,tertiary,False,True,38.087,,,,"LINESTRING (33.2322523 39.9137863, 33.232492 39.9140753)",,
180929016,tertiary,False,False,66.892,,,,"LINESTRING (33.2322523 39.9137863, 33.232278 39.9136813, 33.2327274 39.9133264)",,
414806846,residential,False,True,159.577,,,,"LINESTRING (33.2322523 39.9137863, 33.2319743 39.9137322, 33.2311674 39.913515, 33.2304996 39.9132906)",,
180929016,tertiary,False,False,38.087,,,,"LINESTRING (33.232492 39.9140753, 33.2322523 39.9137863)",,
222650884,residential,False,False,78.242,,,,"LINESTRING (33.232492 39.9140753, 33.2333256 39.9137815)",,
"[180929016, 180928965, 180928950]",tertiary,False,True,94.668,,,,"LINESTRING (33.232492 39.9140753, 33.2325015 39.9141779, 33.2328708 39.9146811, 33.2329916 39.9148249)",yes,
222650884,residential,False,True,259.293,,,,"LINESTRING (33.232492 39.9140753, 33.2316527 39.9143498, 33.2297107 39.9150168)",,
180928950,tertiary,False,False,115.454,,,,"LINESTRING (33.2342813 39.9165179, 33.2342042 39.9163275, 33.2336474 39.9156054)",,
180928950,tertiary,False,True,89.906,,,,"LINESTRING (33.2342813 39.9165179, 33.2343713 39.9171422, 33.2344183 39.917319)",,
567469626,residential,False,True,87.256,,,,"LINESTRING (33.2342813 39.9165179, 33.234842 39.9159234, 33.2348717 39.9158778)",,
180928938,tertiary,False,False,93.387,,,,"LINESTRING (33.2344183 39.917319, 33.2346332 39.9172834, 33.235497 39.9173912)",,
180928938,tertiary,False,True,150.409,,,,"LINESTRING (33.2344183 39.917319, 33.2342227 39.9173214, 33.2328191 39.9178575)",,
180928950,tertiary,False,False,89.906,,,,"LINESTRING (33.2344183 39.917319, 33.2343713 39.9171422, 33.2342813 39.9165179)",,
180928950,tertiary,False,True,274.389,,,,"LINESTRING (33.2344183 39.917319, 33.2344279 39.9174734, 33.2346237 39.9183696, 33.2347265 39.9185337, 33.235437 39.9193151, 33.2354884 39.919453, 33.2354627 39.9195777)",,
180928938,tertiary,False,False,105.352,,,,"LINESTRING (33.235497 39.9173912, 33.236692 39.9176313)",,
408547288,residential,False,False,136.184,,,,"LINESTRING (33.235497 39.9173912, 33.2358355 39.9161943)",,
180928938,tertiary,False,True,93.387,,,,"LINESTRING (33.235497 39.9173912, 33.2346332 39.9172834, 33.2344183 39.917319)",,
180928938,tertiary,False,True,255.982,,,,"LINESTRING (33.2400883 39.9185023, 33.237817 39.9178574, 33.2372563 39.9177447)",,
316919999,tertiary,False,True,77.27499999999999,,,,"LINESTRING (33.2400883 39.9185023, 33.2397542 39.9189557, 33.2396889 39.9191225)",,İnönü Cd.
180928938,tertiary,False,True,77.994,,,,"LINESTRING (33.2311308 39.9188817, 33.2304517 39.9193515)",,
180928938,tertiary,False,False,124.768,,,,"LINESTRING (33.2311308 39.9188817, 33.2318842 39.9182579, 33.2321856 39.918115)",,
385124763,residential,False,True,192.07299999999998,,,,"LINESTRING (33.2311308 39.9188817, 33.2308921 39.9185072, 33.2302882 39.9174817, 33.2302322 39.9173015)",,
648268254,residential,False,False,17.556,,,,"LINESTRING (33.2354627 39.9195777, 33.2355776 39.9197087)",,
180928950,tertiary,False,False,274.389,,,,"LINESTRING (33.2354627 39.9195777, 33.2354884 39.919453, 33.235437 39.9193151, 33.2347265 39.9185337, 33.2346237 39.9183696, 33.2344279 39.9174734, 33.2344183 39.917319)",,
180928950,tertiary,False,True,72.899,,,,"LINESTRING (33.2354627 39.9195777, 33.2352004 39.919964, 33.2350988 39.9201698)",,
180928950,tertiary,False,False,72.899,,,,"LINESTRING (33.2350988 39.9201698, 33.2352004 39.919964, 33.2354627 39.9195777)",,
180928950,tertiary,False,True,117.428,,,,"LINESTRING (33.2350988 39.9201698, 33.2350787 39.9202734, 33.2350541 39.9204005, 33.2350093 39.9205097, 33.234872 39.9206939, 33.23435 39.920987)",,
1138645746,residential,False,False,130.924,,,,"LINESTRING (33.2350988 39.9201698, 33.2349492 39.9201428, 33.2341359 39.9192863)",,
222650782,residential,False,True,119.739,,,,"LINESTRING (33.2341851 39.9129193, 33.2331709 39.9136639)",,
180929011,tertiary,False,False,60.61,,,,"LINESTRING (33.2341851 39.9129193, 33.2345008 39.9131679, 33.2346942 39.9132991)",,
222650769,residential,False,False,58.99,,,,"LINESTRING (33.2322213 39.9129648, 33.2327274 39.9133264)",,
222650884,residential,False,False,58.11,,,,"LINESTRING (33.2346942 39.9132991, 33.2353099 39.9130753)",,
222650884,residential,False,True,128.461,,,,"LINESTRING (33.2346942 39.9132991, 33.2333256 39.9137815)",,
180929011,tertiary,False,False,34.877,,,,"LINESTRING (33.2346942 39.9132991, 33.2348155 39.9133814, 33.2349271 39.9135504)",,
180929011,tertiary,False,True,60.61,,,,"LINESTRING (33.2346942 39.9132991, 33.2345008 39.9131679, 33.2341851 39.9129193)",,
222650769,residential,False,False,53.283,,,,"LINESTRING (33.2327274 39.9133264, 33.2331709 39.9136639)",,
222650769,residential,False,True,58.99,,,,"LINESTRING (33.2327274 39.9133264, 33.2322213 39.9129648)",,
180929016,tertiary,False,True,66.892,,,,"LINESTRING (33.2327274 39.9133264, 33.232278 39.9136813, 33.2322523 39.9137863)",,
222650769,residential,False,False,18.576,,,,"LINESTRING (33.2331709 39.9136639, 33.2333256 39.9137815)",,
222650769,residential,False,True,53.283,,,,"LINESTRING (33.2331709 39.9136639, 33.2327274 39.9133264)",,
222650782,residential,False,False,119.739,,,,"LINESTRING (33.2331709 39.9136639, 33.2341851 39.9129193)",,
222650769,residential,False,True,18.576,,,,"LINESTRING (33.2333256 39.9137815, 33.2331709 39.9136639)",,
222650884,residential,False,False,128.461,,,,"LINESTRING (33.2333256 39.9137815, 33.2346942 39.9132991)",,
222650884,residential,False,True,78.242,,,,"LINESTRING (33.2333256 39.9137815, 33.232492 39.9140753)",,
222650884,residential,False,False,259.293,,,,"LINESTRING (33.2297107 39.9150168, 33.2316527 39.9143498, 33.232492 39.9140753)",,
222650884,residential,False,True,111.10300000000001,,,,"LINESTRING (33.2297107 39.9150168, 33.228763 39.9153433, 33.2285379 39.9154488)",,
1210994317,residential,False,True,89.352,,,,"LINESTRING (33.2297107 39.9150168, 33.2296875 39.9149963, 33.2296588 39.9149804, 33.2296219 39.9149689, 33.2295824 39.9149649, 33.2293738 39.9149464, 33.2293516 39.914932, 33.2293376 39.9149125, 33.2293337 39.914895, 33.2293364 39.9148773, 33.2293457 39.914861, 33.2295884 39.9144743)",,
180928938,tertiary,False,False,69.95,,,,"LINESTRING (33.2298427 39.9197729, 33.2304517 39.9193515)",,
180928938,tertiary,False,True,73.941,,,,"LINESTRING (33.2298427 39.9197729, 33.2291989 39.9202183)",,
316919999,tertiary,False,False,101.785,,,,"LINESTRING (33.2298427 39.9197729, 33.2300595 39.920081, 33.2303327 39.920606)",,İnönü Cd.
316919999,tertiary,False,True,144.23,,,,"LINESTRING (33.2298427 39.9197729, 33.2293982 39.9193274, 33.228969 39.9187843, 33.2289086 39.9186945)",,İnönü Cd.
316919999,tertiary,False,False,42.412,,,,"LINESTRING (33.2303327 39.920606, 33.2304444 39.9208252, 33.2305423 39.9209505)",,İnönü Cd.
316919999,tertiary,False,True,101.785,,,,"LINESTRING (33.2303327 39.920606, 33.2300595 39.920081, 33.2298427 39.9197729)",,İnönü Cd.
316920002,residential,False,True,118.73700000000001,,,,"LINESTRING (33.2303327 39.920606, 33.2301351 39.9206423, 33.2298294 39.9206999, 33.2294699 39.920881, 33.2291384 39.9211078)",,
316920679,residential,False,False,88.256,,,,"LINESTRING (33.2368924 39.9141575, 33.2363286 39.9143066, 33.2359377 39.9144589)",,
367315223,residential,False,False,74.236,,,,"LINESTRING (33.2368924 39.9141575, 33.2371081 39.9144222, 33.2373792 39.9147105)",,
367315223,residential,False,True,79.147,,,,"LINESTRING (33.2368924 39.9141575, 33.2368924 39.9140346, 33.2369047 39.9137322, 33.2369077 39.9135848, 33.2369106 39.9134459)",,
180928950,tertiary,False,False,103.249,,,,"LINESTRING (33.2336474 39.9156054, 33.2329916 39.9148249)",,
180928950,tertiary,False,True,115.454,,,,"LINESTRING (33.2336474 39.9156054, 33.2342042 39.9163275, 33.2342813 39.9165179)",,
316920679,residential,False,True,87.38600000000001,,,,"LINESTRING (33.2336474 39.9156054, 33.2342936 39.9152027, 33.2344576 39.9151261)",,
180928938,tertiary,False,False,61.196,,,,"LINESTRING (33.2321856 39.918115, 33.232355 39.9180347, 33.2328191 39.9178575)",,
180928938,tertiary,False,True,124.768,,,,"LINESTRING (33.2321856 39.918115, 33.2318842 39.9182579, 33.2311308 39.9188817)",,
316920682,tertiary,False,True,129.711,,,,"LINESTRING (33.2321856 39.918115, 33.2317566 39.9178508, 33.2312617 39.9174868, 33.2309978 39.9174041)",,
