osmid,oneway,ref,highway,reversed,length,name,geometry,bridge
177448473,False,,residential,True,75.78,,"LINESTRING (36.3186962 40.7610262, 36.3195217 40.7612973)",
184999586,False,,residential,False,329.84000000000003,,"LINESTRING (36.3186962 40.7610262, 36.3181443 40.7620248, 36.3173349 40.763806)",
184999586,False,,residential,True,282.35699999999997,,"LINESTRING (36.3186962 40.7610262, 36.3194607 40.7596566, 36.3202049 40.758768)",
"[1162673858, 1162673859, 1162673860]",False,,residential,True,220.30200000000002,,"LINESTRING (36.3186962 40.7610262, 36.3181378 40.7608335, 36.3170283 40.7604415, 36.3168406 40.760405, 36.3162954 40.7602465)",yes
177448455,False,,residential,False,278.72,,"LINESTRING (36.3195217 40.7612973, 36.3208491 40.7590012)",
177448455,False,,residential,True,166.441,,"LINESTRING (36.3195217 40.7612973, 36.3187875 40.762687)",
177448473,False,,residential,False,75.78,,"LINESTRING (36.3195217 40.7612973, 36.3186962 40.7610262)",
177448473,False,,residential,True,118.087,,"LINESTRING (36.3195217 40.7612973, 36.3208081 40.7617197)",
177448420,True,05-02,secondary,False,30.601,Atatürk Bulvarı,"LINESTRING (36.3208081 40.7617197, 36.320955 40.761468)",
177448473,False,,residential,False,118.087,,"LINESTRING (36.3208081 40.7617197, 36.3195217 40.7612973)",
177448473,False,,residential,True,8.48,,"LINESTRING (36.3208081 40.7617197, 36.3209005 40.76175)",
177448416,True,05-02,secondary,False,184.172,Atatürk Bulvarı,"LINESTRING (36.3209005 40.76175, 36.32002 40.7632661)",
177448473,False,,residential,False,8.48,,"LINESTRING (36.3209005 40.76175, 36.3208081 40.7617197)",
184999575,False,,residential,True,85.904,,"LINESTRING (36.3209005 40.76175, 36.3217417 40.7621869)",
177448420,True,05-02,secondary,False,160.972,Atatürk Bulvarı,"LINESTRING (36.3200331 40.763043, 36.3208081 40.7617197)",
184999502,False,,residential,True,112.126,,"LINESTRING (36.3200331 40.763043, 36.3187875 40.762687)",
177448416,True,05-02,secondary,False,154.592,Atatürk Bulvarı,"LINESTRING (36.32002 40.7632661, 36.31929 40.7645417)",
177448488,False,,residential,True,81.58099999999999,,"LINESTRING (36.32002 40.7632661, 36.3201715 40.7633218, 36.3208393 40.7636558)",
177448488,False,,residential,True,74.169,,"LINESTRING (36.3208393 40.7636558, 36.3215545 40.764045)",
184999452,False,,residential,False,125.433,,"LINESTRING (36.3208393 40.7636558, 36.3202232 40.7646828)",
184999452,False,,residential,True,180.151,,"LINESTRING (36.3208393 40.7636558, 36.3217417 40.7621869)",
177448488,False,,residential,False,81.58099999999999,,"LINESTRING (36.3208393 40.7636558, 36.3201715 40.7633218, 36.32002 40.7632661)",
177448483,False,,tertiary,True,67.796,,"LINESTRING (36.3173349 40.763806, 36.3180435 40.7640953)",
184999586,False,,residential,True,329.84000000000003,,"LINESTRING (36.3173349 40.763806, 36.3181443 40.7620248, 36.3186962 40.7610262)",
184999575,False,,residential,False,67.11,,"LINESTRING (36.3245705 40.7638354, 36.3239424 40.763464)",
177448423,False,,residential,False,113.621,,"LINESTRING (36.3245705 40.7638354, 36.3242835 40.764002, 36.3235729 40.7643, 36.3234016 40.764328)",
177448423,False,,residential,True,180.602,,"LINESTRING (36.3245705 40.7638354, 36.3247209 40.7637162, 36.3249316 40.7634392, 36.3255625 40.7624046)",
177448488,False,,residential,False,74.169,,"LINESTRING (36.3215545 40.764045, 36.3208393 40.7636558)",
177448488,False,,residential,True,79.257,,"LINESTRING (36.3215545 40.764045, 36.322404 40.7643517)",
184999478,False,,residential,False,95.692,,"LINESTRING (36.3215545 40.764045, 36.3210845 40.7648285)",
184999478,False,,residential,True,177.463,,"LINESTRING (36.3215545 40.764045, 36.3224527 40.7626013)",
177448455,False,,residential,False,86.928,,"LINESTRING (36.3180435 40.7640953, 36.318427 40.7633695)",
177448483,False,,tertiary,False,67.796,,"LINESTRING (36.3180435 40.7640953, 36.3173349 40.763806)",
177448483,False,,tertiary,True,105.881,,"LINESTRING (36.3180435 40.7640953, 36.3191787 40.7645045)",
177448423,False,,residential,False,49.418,,"LINESTRING (36.3234016 40.764328, 36.3229109 40.7645717)",
184999566,False,,residential,True,106.322,,"LINESTRING (36.3234016 40.764328, 36.3239424 40.763464)",
177448423,False,,residential,True,113.62100000000001,,"LINESTRING (36.3234016 40.764328, 36.3235729 40.7643, 36.3242835 40.764002, 36.3245705 40.7638354)",
177448488,False,,residential,False,79.257,,"LINESTRING (36.322404 40.7643517, 36.3215545 40.764045)",
177448488,False,,residential,True,49.203,,"LINESTRING (36.322404 40.7643517, 36.3229109 40.7645717)",
184999455,False,,residential,False,160.936,,"LINESTRING (36.322404 40.7643517, 36.3231988 40.7630355)",
184999455,False,,residential,True,152.553,,"LINESTRING (36.322404 40.7643517, 36.3221615 40.7648211, 36.3220098 40.7649217, 36.3218011 40.7649458, 36.3210845 40.7648285)",
177448420,True,05-02,secondary,False,92.008,Atatürk Bulvarı,"LINESTRING (36.3191787 40.7645045, 36.319621 40.7637479)",
177448483,False,,tertiary,False,105.881,,"LINESTRING (36.3191787 40.7645045, 36.3180435 40.7640953)",
177448483,False,,tertiary,True,10.246,,"LINESTRING (36.3191787 40.7645045, 36.31929 40.7645417)",
177448483,False,,tertiary,False,10.246,,"LINESTRING (36.31929 40.7645417, 36.3191787 40.7645045)",
184999455,False,,residential,False,80.144,,"LINESTRING (36.31929 40.7645417, 36.3202232 40.7646828)",
177448423,False,,residential,True,49.418,,"LINESTRING (36.3229109 40.7645717, 36.3234016 40.764328)",
177448488,False,,residential,False,49.203,,"LINESTRING (36.3229109 40.7645717, 36.322404 40.7643517)",
184999576,False,,residential,False,14.645,,"LINESTRING (36.3229109 40.7645717, 36.3230474 40.7646533)",
551263975,False,,unclassified,False,53.845,Hastane Caddesi,"LINESTRING (36.3250074 40.7562488, 36.3256459 40.7562725)",
1056064856,False,,residential,False,220.88099999999997,,"LINESTRING (36.3250074 40.7562488, 36.3248468 40.7556637, 36.3248468 40.7555864, 36.3249058 40.7555417, 36.3249916 40.7555173, 36.3253617 40.7554645, 36.3254636 40.7554726, 36.3255065 40.7555295, 36.3256459 40.7562725)",
551263975,False,,unclassified,True,118.6,Hastane Caddesi,"LINESTRING (36.3250074 40.7562488, 36.3238351 40.7562816, 36.3236005 40.7562719)",
"[177448440, 177448442, 177448445]",False,05-02,secondary,False,146.50900000000001,Atatürk Bulvarı,"LINESTRING (36.3236005 40.7562719, 36.3235926 40.7563071, 36.3231065 40.757417, 36.3230623 40.7575244)",yes
177448485,True,05-02,trunk_link,False,94.981,,"LINESTRING (36.3236005 40.7562719, 36.3235203 40.7560445, 36.3233141 40.7559082, 36.3230751 40.7558611, 36.3227803 40.7558835)",
551263975,False,,unclassified,False,118.6,Hastane Caddesi,"LINESTRING (36.3236005 40.7562719, 36.3238351 40.7562816, 36.3250074 40.7562488)",
177448440,False,05-02,secondary,False,17.982,Atatürk Bulvarı,"LINESTRING (36.3230623 40.7575244, 36.3229988 40.7576788)",
184999445,False,,residential,True,62.795,,"LINESTRING (36.3230623 40.7575244, 36.3238054 40.75757)",
"[177448440, 177448442, 177448445]",False,05-02,secondary,True,146.509,Atatürk Bulvarı,"LINESTRING (36.3230623 40.7575244, 36.3231065 40.757417, 36.3235926 40.7563071, 36.3236005 40.7562719)",yes
184999445,False,,residential,False,62.795,,"LINESTRING (36.3238054 40.75757, 36.3230623 40.7575244)",
184999445,False,,residential,True,94.847,,"LINESTRING (36.3238054 40.75757, 36.3249273 40.7576434)",
184999533,False,,residential,True,43.749,,"LINESTRING (36.3238054 40.75757, 36.3236474 40.7579448)",
184999445,False,,residential,False,250.682,,"LINESTRING (36.3278943 40.7578209, 36.3249273 40.7576434)",
1056064854,False,,residential,False,75.27,,"LINESTRING (36.3278943 40.7578209, 36.3277799 40.7579813, 36.3276029 40.7583775, 36.3276301 40.758451)",
1056064854,False,,residential,True,76.41499999999999,,"LINESTRING (36.3278943 40.7578209, 36.3278926 40.7579915, 36.3277209 40.758406, 36.3276301 40.758451)",
184999478,False,,residential,False,26.106,,"LINESTRING (36.3233526 40.7578723, 36.3236474 40.7579448)",
184999478,False,,residential,True,31.066,,"LINESTRING (36.3233526 40.7578723, 36.3230018 40.757786)",
184999504,False,,residential,False,73.261,,"LINESTRING (36.3233526 40.7578723, 36.3231068 40.7585043)",
184999478,False,,residential,False,105.077,,"LINESTRING (36.3236474 40.7579448, 36.3248308 40.7582439)",
184999478,False,,residential,True,26.106,,"LINESTRING (36.3236474 40.7579448, 36.3233526 40.7578723)",
184999533,False,,residential,False,43.749,,"LINESTRING (36.3236474 40.7579448, 36.3238054 40.75757)",
184999533,False,,residential,True,66.189,,"LINESTRING (36.3236474 40.7579448, 36.3234115 40.7585126)",
184999455,False,,residential,True,224.443,,"LINESTRING (36.3260273 40.7581628, 36.3249564 40.7600111)",
177448456,False,,residential,False,85.96799999999999,,"LINESTRING (36.3260273 40.7581628, 36.3263718 40.7581563, 36.3270017 40.7583423)",
177448456,False,,residential,True,89.774,,"LINESTRING (36.3260273 40.7581628, 36.3259212 40.7581648, 36.3249736 40.75828)",
184999478,False,,residential,True,12.68,,"LINESTRING (36.3249736 40.75828, 36.3248308 40.7582439)",
177448456,False,,residential,False,89.774,,"LINESTRING (36.3249736 40.75828, 36.3259212 40.7581648, 36.3260273 40.7581628)",
177448456,False,,residential,True,96.036,,"LINESTRING (36.3249736 40.75828, 36.3240531 40.7584695, 36.3238675 40.7584819)",
184999478,False,,residential,False,124.221,,"LINESTRING (36.3249736 40.75828, 36.3248028 40.7586566, 36.3244115 40.7593116)",
177448456,False,,residential,False,48.034,,"LINESTRING (36.3270017 40.7583423, 36.3275331 40.7584991)",
184999566,False,,residential,False,240.826,,"LINESTRING (36.3270017 40.7583423, 36.3258224 40.7603153)",
177448456,False,,residential,True,85.96799999999999,,"LINESTRING (36.3270017 40.7583423, 36.3263718 40.7581563, 36.3260273 40.7581628)",
177448456,False,,residential,True,38.559,,"LINESTRING (36.3238675 40.7584819, 36.3234115 40.7585126)",
177448456,False,,residential,False,96.036,,"LINESTRING (36.3238675 40.7584819, 36.3240531 40.7584695, 36.3249736 40.75828)",
184999452,False,,residential,False,63.985,,"LINESTRING (36.3238675 40.7584819, 36.3238136 40.7586135, 36.3235852 40.7590155)",
177448456,False,,residential,False,25.68,,"LINESTRING (36.3231068 40.7585043, 36.3234115 40.7585126)",
177448456,False,,residential,True,29.582,,"LINESTRING (36.3231068 40.7585043, 36.3227558 40.7584948)",
184999504,False,,residential,True,73.261,,"LINESTRING (36.3231068 40.7585043, 36.3233526 40.7578723)",
177448456,False,,residential,False,38.559,,"LINESTRING (36.3234115 40.7585126, 36.3238675 40.7584819)",
177448456,False,,residential,True,25.68,,"LINESTRING (36.3234115 40.7585126, 36.3231068 40.7585043)",
184999533,False,,residential,False,66.189,,"LINESTRING (36.3234115 40.7585126, 36.3236474 40.7579448)",
177448416,True,05-02,secondary,False,52.623,Atatürk Bulvarı,"LINESTRING (36.3226563 40.7586825, 36.3224236 40.7591217)",
184999542,False,,residential,False,86.558,,"LINESTRING (36.3226563 40.7586825, 36.3235852 40.7590155)",
184999549,False,,residential,False,60.136,,"LINESTRING (36.3202049 40.758768, 36.3208491 40.7590012)",
184999586,False,,residential,False,282.35699999999997,,"LINESTRING (36.3202049 40.758768, 36.3194607 40.7596566, 36.3186962 40.7610262)",
184999586,False,,residential,True,110.113,,"LINESTRING (36.3202049 40.758768, 36.3203459 40.7585996, 36.3206087 40.7583586, 36.3207508 40.7583181, 36.3212292 40.7583436)",
177448455,False,,residential,False,79.823,,"LINESTRING (36.3208491 40.7590012, 36.3212292 40.7583436)",
177448455,False,,residential,True,278.72,,"LINESTRING (36.3208491 40.7590012, 36.3195217 40.7612973)",
184999549,False,,residential,False,106.161,,"LINESTRING (36.3208491 40.7590012, 36.3220043 40.7593831)",
184999549,False,,residential,True,60.136,,"LINESTRING (36.3208491 40.7590012, 36.3202049 40.758768)",
184999452,False,,residential,False,51.859,,"LINESTRING (36.3235852 40.7590155, 36.3233256 40.7594384)",
184999542,False,,residential,False,76.991,,"LINESTRING (36.3235852 40.7590155, 36.3244115 40.7593116)",
184999542,False,,residential,True,86.558,,"LINESTRING (36.3235852 40.7590155, 36.3226563 40.7586825)",
184999452,False,,residential,True,63.985,,"LINESTRING (36.3235852 40.7590155, 36.3238136 40.7586135, 36.3238675 40.7584819)",
184999478,False,,residential,False,51.274,,"LINESTRING (36.3244115 40.7593116, 36.3241605 40.7597317)",
184999542,False,,residential,True,76.991,,"LINESTRING (36.3244115 40.7593116, 36.3235852 40.7590155)",
184999478,False,,residential,True,124.221,,"LINESTRING (36.3244115 40.7593116, 36.3248028 40.7586566, 36.3249736 40.75828)",
184999549,False,,residential,False,11.521,,"LINESTRING (36.3220043 40.7593831, 36.322133 40.7594182)",
184999549,False,,residential,True,106.161,,"LINESTRING (36.3220043 40.7593831, 36.3208491 40.7590012)",
184999532,False,,residential,True,248.54399999999998,,"LINESTRING (36.3220043 40.7593831, 36.3211013 40.7610273, 36.320955 40.761468)",
177448509,False,,residential,False,28.355,,"LINESTRING (36.3236103 40.7595384, 36.3239157 40.7596457)",
177448509,False,,residential,True,26.432,,"LINESTRING (36.3236103 40.7595384, 36.3233256 40.7594384)",
184999577,False,,residential,True,73.959,,"LINESTRING (36.3236103 40.7595384, 36.3232344 40.7601395)",
177448509,False,,residential,False,22.728,,"LINESTRING (36.3239157 40.7596457, 36.3241605 40.7597317)",
177448509,False,,residential,True,28.355,,"LINESTRING (36.3239157 40.7596457, 36.3236103 40.7595384)",
184999577,False,,residential,False,80.82,,"LINESTRING (36.3239157 40.7596457, 36.3234984 40.7603002)",
184999452,False,,residential,False,76.122,,"LINESTRING (36.3229798 40.759989, 36.3226197 40.7606169)",
184999452,False,,residential,True,67.799,,"LINESTRING (36.3229798 40.759989, 36.3233256 40.7594384)",
184999564,False,,residential,True,27.201,,"LINESTRING (36.3229798 40.759989, 36.3232344 40.7601395)",
184999564,False,,residential,False,27.201,,"LINESTRING (36.3232344 40.7601395, 36.3229798 40.759989)",
184999564,False,,residential,True,28.526,,"LINESTRING (36.3232344 40.7601395, 36.3234984 40.7603002)",
184999577,False,,residential,True,119.892,,"LINESTRING (36.3232344 40.7601395, 36.3230045 40.7605242, 36.3232721 40.7606691, 36.3234984 40.7603002)",
184999577,False,,residential,False,73.959,,"LINESTRING (36.3232344 40.7601395, 36.3236103 40.7595384)",
184999564,False,,residential,False,28.526,,"LINESTRING (36.3234984 40.7603002, 36.3232344 40.7601395)",
184999577,False,,residential,False,119.892,,"LINESTRING (36.3234984 40.7603002, 36.3232721 40.7606691, 36.3230045 40.7605242, 36.3232344 40.7601395)",
184999564,False,,residential,True,25.341,,"LINESTRING (36.3234984 40.7603002, 36.3237355 40.7604405)",
184999577,False,,residential,True,80.82,,"LINESTRING (36.3234984 40.7603002, 36.3239157 40.7596457)",
184999478,False,,residential,False,75.353,,"LINESTRING (36.3237355 40.7604405, 36.3233655 40.7610575)",
184999478,False,,residential,True,86.563,,"LINESTRING (36.3237355 40.7604405, 36.3241605 40.7597317)",
184999564,False,,residential,False,25.341,,"LINESTRING (36.3237355 40.7604405, 36.3234984 40.7603002)",
184999452,False,,residential,False,189.592,,"LINESTRING (36.3226197 40.7606169, 36.3217417 40.7621869)",
184999452,False,,residential,True,76.122,,"LINESTRING (36.3226197 40.7606169, 36.3229798 40.759989)",
184999584,False,,tertiary,False,79.661,Hükümet Caddesi,"LINESTRING (36.3226197 40.7606169, 36.3233655 40.7610575)",
184999584,False,,tertiary,True,83.149,Hükümet Caddesi,"LINESTRING (36.3226197 40.7606169, 36.3223206 40.760425, 36.3218192 40.760182)",
184999478,False,,residential,False,188.092,,"LINESTRING (36.3233655 40.7610575, 36.3224527 40.7626013)",
184999478,False,,residential,True,75.353,,"LINESTRING (36.3233655 40.7610575, 36.3237355 40.7604405)",
184999584,False,,tertiary,False,81.077,Hükümet Caddesi,"LINESTRING (36.3233655 40.7610575, 36.3241194 40.7615109)",
184999584,False,,tertiary,True,79.661,Hükümet Caddesi,"LINESTRING (36.3233655 40.7610575, 36.3226197 40.7606169)",
177448420,True,05-02,secondary,False,160.157,Atatürk Bulvarı,"LINESTRING (36.320955 40.761468, 36.321721 40.7601497)",
184999532,False,,residential,False,248.54399999999998,,"LINESTRING (36.320955 40.761468, 36.3211013 40.7610273, 36.3220043 40.7593831)",
184999455,False,,residential,False,181.058,,"LINESTRING (36.3241194 40.7615109, 36.3249564 40.7600111)",
184999455,False,,residential,True,186.417,,"LINESTRING (36.3241194 40.7615109, 36.3231988 40.7630355)",
184999584,False,,tertiary,False,78.038,Hükümet Caddesi,"LINESTRING (36.3241194 40.7615109, 36.3248347 40.761957)",
184999584,False,,tertiary,True,81.077,Hükümet Caddesi,"LINESTRING (36.3241194 40.7615109, 36.3233655 40.7610575)",
184999566,False,,residential,False,183.651,,"LINESTRING (36.3248347 40.761957, 36.3239424 40.763464)",
184999566,False,,residential,True,200.61,,"LINESTRING (36.3248347 40.761957, 36.3258224 40.7603153)",
184999584,False,,tertiary,False,78.959,Hükümet Caddesi,"LINESTRING (36.3248347 40.761957, 36.3255625 40.7624046)",
184999584,False,,tertiary,True,78.038,Hükümet Caddesi,"LINESTRING (36.3248347 40.761957, 36.3241194 40.7615109)",
184999452,False,,residential,False,180.151,,"LINESTRING (36.3217417 40.7621869, 36.3208393 40.7636558)",
184999452,False,,residential,True,189.592,,"LINESTRING (36.3217417 40.7621869, 36.3226197 40.7606169)",
184999575,False,,residential,False,85.904,,"LINESTRING (36.3217417 40.7621869, 36.3209005 40.76175)",
184999575,False,,residential,True,75.559,,"LINESTRING (36.3217417 40.7621869, 36.3224527 40.7626013)",
177448423,False,,residential,True,60.251,,"LINESTRING (36.3255625 40.7624046, 36.3258625 40.7619127)",
184999584,False,,tertiary,True,78.959,Hükümet Caddesi,"LINESTRING (36.3255625 40.7624046, 36.3248347 40.761957)",
1056064599,False,,tertiary,True,50.078,,"LINESTRING (36.3255625 40.7624046, 36.3261172 40.7625668)",
177448423,False,,residential,False,180.602,,"LINESTRING (36.3255625 40.7624046, 36.3249316 40.7634392, 36.3247209 40.7637162, 36.3245705 40.7638354)",
184999478,False,,residential,False,177.463,,"LINESTRING (36.3224527 40.7626013, 36.3215545 40.764045)",
184999478,False,,residential,True,188.092,,"LINESTRING (36.3224527 40.7626013, 36.3233655 40.7610575)",
184999575,False,,residential,False,75.559,,"LINESTRING (36.3224527 40.7626013, 36.3217417 40.7621869)",
184999575,False,,residential,True,79.244,,"LINESTRING (36.3224527 40.7626013, 36.3231988 40.7630355)",
177448455,False,,residential,False,166.441,,"LINESTRING (36.3187875 40.762687, 36.3195217 40.7612973)",
177448455,False,,residential,True,81.739,,"LINESTRING (36.3187875 40.762687, 36.318427 40.7633695)",
184999502,False,,residential,False,112.126,,"LINESTRING (36.3187875 40.762687, 36.3200331 40.763043)",
184999455,False,,residential,False,186.417,,"LINESTRING (36.3231988 40.7630355, 36.3241194 40.7615109)",
184999455,False,,residential,True,160.936,,"LINESTRING (36.3231988 40.7630355, 36.322404 40.7643517)",
184999575,False,,residential,False,79.244,,"LINESTRING (36.3231988 40.7630355, 36.3224527 40.7626013)",
184999575,False,,residential,True,78.691,,"LINESTRING (36.3231988 40.7630355, 36.3239424 40.763464)",
184999451,False,,residential,True,89.666,,"LINESTRING (36.3273448 40.763134, 36.3267316 40.7637932)",
1056064597,False,,residential,True,121.424,,"LINESTRING (36.3273448 40.763134, 36.3264014 40.7626603, 36.3261172 40.7625668)",
177448455,False,,residential,False,81.739,,"LINESTRING (36.318427 40.7633695, 36.3187875 40.762687)",
177448455,False,,residential,True,86.928,,"LINESTRING (36.318427 40.7633695, 36.3180435 40.7640953)",
184999494,False,,residential,False,109.007,,"LINESTRING (36.318427 40.7633695, 36.319621 40.7637479)",
184999566,False,,residential,False,106.322,,"LINESTRING (36.3239424 40.763464, 36.3234016 40.764328)",
184999566,False,,residential,True,183.651,,"LINESTRING (36.3239424 40.763464, 36.3248347 40.761957)",
184999575,False,,residential,False,78.691,,"LINESTRING (36.3239424 40.763464, 36.3231988 40.7630355)",
184999575,False,,residential,True,67.11,,"LINESTRING (36.3239424 40.763464, 36.3245705 40.7638354)",
177448420,True,05-02,secondary,False,85.722,Atatürk Bulvarı,"LINESTRING (36.319621 40.7637479, 36.3200331 40.763043)",
184999494,False,,residential,True,109.007,,"LINESTRING (36.319621 40.7637479, 36.318427 40.7633695)",
184999451,False,,residential,False,89.666,,"LINESTRING (36.3267316 40.7637932, 36.3273448 40.763134)",
184999451,False,,residential,True,72.996,,"LINESTRING (36.3267316 40.7637932, 36.3261043 40.7642462)",
184999583,False,,residential,False,78.092,,"LINESTRING (36.3267316 40.7637932, 36.3273436 40.7643208)",
184999451,False,,residential,False,72.996,,"LINESTRING (36.3261043 40.7642462, 36.3267316 40.7637932)",
184999560,False,,residential,False,61.302,,"LINESTRING (36.3261043 40.7642462, 36.3265555 40.7646788)",
184999491,False,,residential,False,77.395,,"LINESTRING (36.3273436 40.7643208, 36.3265555 40.7646788)",
184999583,False,,residential,False,55.134,,"LINESTRING (36.3273436 40.7643208, 36.3277608 40.7647029)",
184999583,False,,residential,True,78.092,,"LINESTRING (36.3273436 40.7643208, 36.3267316 40.7637932)",
184999576,False,,residential,True,14.645,,"LINESTRING (36.3230474 40.7646533, 36.3229109 40.7645717)",
184999491,False,,residential,True,77.395,,"LINESTRING (36.3265555 40.7646788, 36.3273436 40.7643208)",
184999560,False,,residential,True,61.302,,"LINESTRING (36.3265555 40.7646788, 36.3261043 40.7642462)",
184999452,False,,residential,True,125.433,,"LINESTRING (36.3202232 40.7646828, 36.3208393 40.7636558)",
184999455,False,,residential,False,74.325,,"LINESTRING (36.3202232 40.7646828, 36.3210845 40.7648285)",
184999455,False,,residential,True,80.144,,"LINESTRING (36.3202232 40.7646828, 36.31929 40.7645417)",
