osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,bridge
174819373,True,3,Esenyurt Kavşağı,trunk_link,30,False,39.07,"LINESTRING (28.6845818 41.0319932, 28.6841178 41.0319624)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,26.368,"LINESTRING (28.6844243 41.0336124, 28.6841178 41.0335597)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,25.733,"LINESTRING (28.6844243 41.0336124, 28.6847268 41.033651)",,
96319297,False,,324. Sokak,residential,,False,156.34,"LINESTRING (28.6844243 41.0336124, 28.6844236 41.0322064)",,
96319297,False,,324. Sokak,residential,,True,156.34,"LINESTRING (28.6844236 41.0322064, 28.6844243 41.0336124)",,
96319302,True,,Sıdıka Cebecioğlu Sokağı,tertiary,,False,41.576,"LINESTRING (28.6844236 41.0322064, 28.6849112 41.0322736)",,
96319298,False,,325. Sokak,residential,,False,27.747,"LINESTRING (28.6840025 41.0324281, 28.683997 41.0321786)",,
96319298,False,,325. Sokak,residential,,True,39.699,"LINESTRING (28.6840025 41.0324281, 28.6840225 41.0327848)",,
1153873590,False,,327. Sokak,residential,,False,57.316,"LINESTRING (28.6840025 41.0324281, 28.6833192 41.0324325)",,
96319298,False,,325. Sokak,residential,,True,27.747,"LINESTRING (28.683997 41.0321786, 28.6840025 41.0324281)",,
96319302,True,,Sıdıka Cebecioğlu Sokağı,tertiary,,False,35.917,"LINESTRING (28.683997 41.0321786, 28.6840635 41.032184, 28.6844236 41.0322064)",,
96319299,False,,328. Sokak,residential,,False,78.956,"LINESTRING (28.6835363 41.0335139, 28.6834145 41.0328098)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,38.81,"LINESTRING (28.6835363 41.0335139, 28.6833038 41.0335241, 28.6830792 41.0335608)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,44.621,"LINESTRING (28.6835363 41.0335139, 28.6836364 41.0335079, 28.6840649 41.0335466)",,
96319299,False,,328. Sokak,residential,,False,24.73,"LINESTRING (28.6833192 41.0324325, 28.6832552 41.0322154)",,
1153873590,False,,327. Sokak,residential,,True,57.316,"LINESTRING (28.6833192 41.0324325, 28.6840025 41.0324281)",,
96319299,False,,328. Sokak,residential,,True,42.711,"LINESTRING (28.6833192 41.0324325, 28.6833607 41.0326079, 28.6834145 41.0328098)",,
96319299,False,,328. Sokak,residential,,True,24.73,"LINESTRING (28.6832552 41.0322154, 28.6833192 41.0324325)",,
96319302,True,,Sıdıka Cebecioğlu Sokağı,tertiary,,False,62.56699999999999,"LINESTRING (28.6832552 41.0322154, 28.683577 41.0321765, 28.683997 41.0321786)",,
96319304,False,,321. Sokak,residential,,True,128.633,"LINESTRING (28.6857886 41.0325203, 28.6856796 41.0336742)",,
96319302,True,,Sıdıka Cebecioğlu Sokağı,tertiary,,False,13.356,"LINESTRING (28.6853297 41.0323545, 28.6854811 41.0323917)",,
96319305,False,,322. Sokak,residential,,True,148.583,"LINESTRING (28.6853297 41.0323545, 28.6852144 41.0336879)",,
96319302,True,,Sıdıka Cebecioğlu Sokağı,tertiary,,False,36.238,"LINESTRING (28.6849112 41.0322736, 28.6853297 41.0323545)",,
96319306,False,,541. Sokak,residential,,True,154.102,"LINESTRING (28.6849112 41.0322736, 28.6847776 41.0336558)",,
1152714657,False,,Balık Yolu Caddesi,secondary,,False,24.68,"LINESTRING (28.6816146 41.0339449, 28.6813381 41.0340208)",,
1152714657,False,,Balık Yolu Caddesi,secondary,,True,86.826,"LINESTRING (28.6816146 41.0339449, 28.6819627 41.0338559, 28.6825889 41.0336813)",,
1153873592,False,,,residential,,False,43.521,"LINESTRING (28.6816146 41.0339449, 28.6814824 41.0341137, 28.6814772 41.034309)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,4.028,"LINESTRING (28.6856796 41.0336742, 28.6856319 41.0336784)",,
96319304,False,,321. Sokak,residential,,False,128.633,"LINESTRING (28.6856796 41.0336742, 28.6857886 41.0325203)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,36.811,"LINESTRING (28.6852144 41.0336879, 28.6847776 41.0336558)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,35.035,"LINESTRING (28.6852144 41.0336879, 28.6856319 41.0336784)",,
96319305,False,,322. Sokak,residential,,False,148.583,"LINESTRING (28.6852144 41.0336879, 28.6853297 41.0323545)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,4.294,"LINESTRING (28.6847776 41.0336558, 28.6847268 41.033651)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,36.811,"LINESTRING (28.6847776 41.0336558, 28.6852144 41.0336879)",,
96319306,False,,541. Sokak,residential,,False,154.102,"LINESTRING (28.6847776 41.0336558, 28.6849112 41.0322736)",,
370209127,True,,Doğan Araslı Bulvarı,primary,,False,51.403999999999996,"LINESTRING (28.6817315 41.0319068, 28.6815618 41.0321535, 28.6814442 41.0323151)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,4.67,"LINESTRING (28.6840649 41.0335466, 28.6841178 41.0335597)",,
96319298,False,,325. Sokak,residential,,False,84.783,"LINESTRING (28.6840649 41.0335466, 28.6840225 41.0327848)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,44.621,"LINESTRING (28.6840649 41.0335466, 28.6836364 41.0335079, 28.6835363 41.0335139)",,
1152714658,True,,Doğan Araslı Bulvarı,primary,,False,53.627,"LINESTRING (28.6799262 41.0345522, 28.6801856 41.0341114)",yes,
228854634,True,,19 Mayıs Bulvarı,primary_link,,False,134.228,"LINESTRING (28.6799262 41.0345522, 28.6799156 41.0344324, 28.6797797 41.0343596, 28.6789247 41.0341219, 28.6786 41.0339991)",yes,
215398616,False,,1114. Sokak,residential,,True,99.041,"LINESTRING (28.6788426 41.0368017, 28.6776681 41.0368939)",,
370209122,True,,Doğan Araslı Bulvarı,primary,,False,44.073,"LINESTRING (28.6788426 41.0368017, 28.6790236 41.0364296)",,
228938655,False,,614. Sokak,residential,,False,67.07,"LINESTRING (28.6859883 41.0355728, 28.6860077 41.0349698)",,
228938655,False,,614. Sokak,residential,,True,2.763,"LINESTRING (28.6859883 41.0355728, 28.6859863 41.0355976)",,
96652844,False,,635. Sokak,residential,,False,39.185,"LINESTRING (28.6859883 41.0355728, 28.6856002 41.035554, 28.6855351 41.0355868)",,
96652851,False,,641. Sokak,residential,,False,35.955,"LINESTRING (28.686007 41.0348597, 28.6855787 41.0348462)",,
228938655,False,,614. Sokak,residential,,True,12.243,"LINESTRING (28.686007 41.0348597, 28.6860077 41.0349698)",,
228938655,False,,614. Sokak,residential,,False,81.713,"LINESTRING (28.686007 41.0348597, 28.6860579 41.0342996, 28.6860673 41.0341263)",,
236635037,False,,643. Sokak,residential,,False,38.61,"LINESTRING (28.6860673 41.0341263, 28.6856071 41.0341185)",,
228938655,False,,614. Sokak,residential,,True,81.713,"LINESTRING (28.6860673 41.0341263, 28.6860579 41.0342996, 28.686007 41.0348597)",,
96652840,False,,617. Sokak,residential,,True,42.161,"LINESTRING (28.6852085 41.0367687, 28.6855238 41.037064)",,
128972596,False,,639. Sokak,residential,,True,19.313,"LINESTRING (28.6852085 41.0367687, 28.6854137 41.0366899)",,
236635853,False,,651. Sokak,residential,,True,39.982,"LINESTRING (28.6852085 41.0367687, 28.6847893 41.0369399)",,
96652840,False,,617. Sokak,residential,,False,79.132,"LINESTRING (28.6852085 41.0367687, 28.6846809 41.0363022, 28.684633 41.0362106)",,
128972596,False,,639. Sokak,residential,,False,19.313,"LINESTRING (28.6854137 41.0366899, 28.6852085 41.0367687)",,
1153873602,False,,616. Sokak,residential,,False,35.729,"LINESTRING (28.6854137 41.0366899, 28.6853021 41.0363798)",,
128972596,False,,639. Sokak,residential,,True,24.593,"LINESTRING (28.6854137 41.0366899, 28.6855812 41.0366407, 28.6856887 41.0366133)",,
96652844,False,,635. Sokak,residential,,True,44.713,"LINESTRING (28.6850437 41.0357427, 28.6855351 41.0355868)",,
96652844,False,,635. Sokak,residential,,False,55.387,"LINESTRING (28.6850437 41.0357427, 28.6845394 41.0358497, 28.6844052 41.0358685)",,
1153873602,False,,616. Sokak,residential,,False,89.012,"LINESTRING (28.6850437 41.0357427, 28.6849985 41.0355882, 28.6849099 41.0349494)",,
1153873602,False,,616. Sokak,residential,,True,36.51,"LINESTRING (28.6850437 41.0357427, 28.6850929 41.0358548, 28.6851747 41.0360558)",,
96652851,False,,641. Sokak,residential,,True,59.027,"LINESTRING (28.6849099 41.0349494, 28.6851363 41.0348981, 28.6852902 41.0348305, 28.6855787 41.0348462)",,
1153873602,False,,616. Sokak,residential,,False,53.179,"LINESTRING (28.6849099 41.0349494, 28.684877 41.0347559, 28.6848144 41.0344767)",,
1153873602,False,,616. Sokak,residential,,True,89.012,"LINESTRING (28.6849099 41.0349494, 28.6849985 41.0355882, 28.6850437 41.0357427)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,25.733,"LINESTRING (28.6847268 41.033651, 28.6844243 41.0336124)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,4.294,"LINESTRING (28.6847268 41.033651, 28.6847776 41.0336558)",,
1153873602,False,,616. Sokak,residential,,True,57.637,"LINESTRING (28.6847268 41.033651, 28.6847877 41.0341673)",,
96652840,False,,617. Sokak,residential,,False,42.569,"LINESTRING (28.684633 41.0362106, 28.6844052 41.0358685)",,
96652850,False,,637. Sokak,residential,,True,43.478,"LINESTRING (28.684633 41.0362106, 28.6842511 41.036475)",,
96652840,False,,617. Sokak,residential,,True,79.132,"LINESTRING (28.684633 41.0362106, 28.6846809 41.0363022, 28.6852085 41.0367687)",,
96652850,False,,637. Sokak,residential,,False,48.727999999999994,"LINESTRING (28.684633 41.0362106, 28.6849085 41.036114, 28.6851747 41.0360558)",,
96652840,False,,617. Sokak,residential,,True,42.569,"LINESTRING (28.6844052 41.0358685, 28.684633 41.0362106)",,
96652844,False,,635. Sokak,residential,,False,58.444,"LINESTRING (28.6844052 41.0358685, 28.6838778 41.036212)",,
96652840,False,,617. Sokak,residential,,False,20.286,"LINESTRING (28.6844052 41.0358685, 28.6844031 41.0358242, 28.6843615 41.0356897)",,
96652844,False,,635. Sokak,residential,,True,55.387,"LINESTRING (28.6844052 41.0358685, 28.6845394 41.0358497, 28.6850437 41.0357427)",,
96003747,False,,Balık Yolu Caddesi,secondary,,False,4.67,"LINESTRING (28.6841178 41.0335597, 28.6840649 41.0335466)",,
96003747,False,,Balık Yolu Caddesi,secondary,,True,26.368,"LINESTRING (28.6841178 41.0335597, 28.6844243 41.0336124)",,
96652840,False,,617. Sokak,residential,,True,109.221,"LINESTRING (28.6841178 41.0335597, 28.6841932 41.0342521, 28.6842359 41.0345378)",,
96652844,False,,635. Sokak,residential,,False,44.713,"LINESTRING (28.6855351 41.0355868, 28.6850437 41.0357427)",,
96652844,False,,635. Sokak,residential,,True,39.185,"LINESTRING (28.6855351 41.0355868, 28.6856002 41.035554, 28.6859883 41.0355728)",,
236635850,False,,615. Sokak,residential,,False,82.46799999999999,"LINESTRING (28.6855351 41.0355868, 28.6855339 41.0354052, 28.6855554 41.0351867, 28.6855787 41.0348462)",,
