osmid,oneway,highway,reversed,length,ref,bridge,geometry,name,lanes
135783687,True,secondary,False,10.937,,,"LINESTRING (40.1120162 40.9141724, 40.1121395 40.9141409)",,
230725049,True,secondary,False,135.337,61-28,,"LINESTRING (40.1120162 40.9141724, 40.1116316 40.9129905)",,
230725049,True,secondary,False,11.501,61-28,,"LINESTRING (40.1120554 40.9142715, 40.1120162 40.9141724)",,
"[135783699, 230724995, 230725005]",True,secondary,False,284.339,,yes,"LINESTRING (40.1120554 40.9142715, 40.1119394 40.9143113, 40.1109761 40.9145895, 40.1103719 40.9147481, 40.1102575 40.9147796, 40.1093666 40.915025, 40.1088689 40.9151267)",,
135783690,True,secondary,False,167.335,,,"LINESTRING (40.1088689 40.9151267, 40.1101234 40.9147376, 40.1102195 40.9147069, 40.1107087 40.9145508)",,
135783705,False,secondary,True,107.096,,,"LINESTRING (40.1088689 40.9151267, 40.1085738 40.9152173, 40.108539 40.915228, 40.107689 40.9154909)",Eski D005,
"[135783664, 135783638, 135783632]",True,trunk,False,746.642,D010,yes,"LINESTRING (40.1105091 40.91537, 40.1107346 40.9153237, 40.1110954 40.9152492, 40.1122872 40.914988, 40.1128593 40.9148709, 40.1138425 40.9146457, 40.1139571 40.9146142, 40.1151357 40.91429, 40.1180149 40.9133215, 40.1181749 40.9132677, 40.1188261 40.9130465)",Karadeniz Sahil Yolu,3
135783689,False,trunk_link,True,21.221,,,"LINESTRING (40.107689 40.9154909, 40.1078473 40.9156396)",,
135783705,False,secondary,True,12.027,,,"LINESTRING (40.107689 40.9154909, 40.1075565 40.9155318)",Eski D005,
135783705,False,secondary,False,107.096,,,"LINESTRING (40.107689 40.9154909, 40.108539 40.915228, 40.1085738 40.9152173, 40.1088689 40.9151267)",Eski D005,
135783709,True,trunk_link,False,205.024,,,"LINESTRING (40.1105733 40.9154993, 40.1100458 40.9156945, 40.1095807 40.9158542, 40.1091626 40.9159891, 40.1086338 40.9161215, 40.1084938 40.9161364, 40.1083076 40.9161595)",,
135783689,False,trunk_link,False,21.221,,,"LINESTRING (40.1078473 40.9156396, 40.107689 40.9154909)",,
"[135783689, 1094964442, 135783678]",False,trunk_link,True,69.55799999999999,,yes,"LINESTRING (40.1078473 40.9156396, 40.1079271 40.9157264, 40.108274 40.9161212, 40.1083076 40.9161595)",,
135783697,True,trunk_link,False,225.99,,,"LINESTRING (40.1078473 40.9156396, 40.1080363 40.9155985, 40.1084498 40.9155458, 40.1099205 40.9153975, 40.1105091 40.91537)",,
"[135783689, 1094964442, 135783678]",False,trunk_link,False,69.55799999999999,,yes,"LINESTRING (40.1083076 40.9161595, 40.108274 40.9161212, 40.1079271 40.9157264, 40.1078473 40.9156396)",,
230725001,False,tertiary,False,322.85400000000004,,,"LINESTRING (40.108675 40.9110211, 40.1089843 40.9111413, 40.1094084 40.911188, 40.1096735 40.9113616, 40.1101065 40.9117155, 40.1104422 40.9120561, 40.110725 40.9124634, 40.1108929 40.9127973, 40.1109194 40.9131245)",,
230725018,False,residential,False,198.186,,,"LINESTRING (40.108675 40.9110211, 40.1087397 40.911253, 40.1087459 40.9118244, 40.1087959 40.9121691, 40.1089271 40.912424, 40.1090083 40.9126082, 40.1091281 40.9127395)",,
230724986,False,residential,False,48.669,,,"LINESTRING (40.1102392 40.9123863, 40.110008 40.9127876)",,
230724997,False,tertiary,False,79.901,,,"LINESTRING (40.1091281 40.9127395, 40.1091958 40.9126837, 40.1095269 40.9126507, 40.1097831 40.9127026, 40.110008 40.9127876)",,
230724997,False,tertiary,True,348.62399999999997,,,"LINESTRING (40.1091281 40.9127395, 40.1090583 40.912797, 40.1089709 40.9129434, 40.1087022 40.9133495, 40.1083585 40.9138264, 40.1082586 40.9141285, 40.1082523 40.914426, 40.1082211 40.9145629, 40.1080899 40.9146904, 40.1078886 40.9148005, 40.1077384 40.914934, 40.1076412 40.9150542, 40.1075384 40.9154543, 40.1075565 40.9155318)",,
230725018,False,residential,True,198.186,,,"LINESTRING (40.1091281 40.9127395, 40.1090083 40.9126082, 40.1089271 40.912424, 40.1087959 40.9121691, 40.1087459 40.9118244, 40.1087397 40.911253, 40.108675 40.9110211)",,
230724986,False,residential,True,48.669,,,"LINESTRING (40.110008 40.9127876, 40.1102392 40.9123863)",,
230724997,False,tertiary,False,85.58500000000001,,,"LINESTRING (40.110008 40.9127876, 40.1101205 40.9128301, 40.1106328 40.913052, 40.1109194 40.9131245)",,
230724997,False,tertiary,True,79.90100000000001,,,"LINESTRING (40.110008 40.9127876, 40.1097831 40.9127026, 40.1095269 40.9126507, 40.1091958 40.9126837, 40.1091281 40.9127395)",,
230725009,False,tertiary,False,55.917,,,"LINESTRING (40.1134642 40.9128641, 40.1136326 40.9133506)",,
230724999,False,tertiary,False,126.226,,,"LINESTRING (40.1134642 40.9128641, 40.1147277 40.9125302, 40.1148793 40.9124837)",,
230724999,False,tertiary,True,121.996,,,"LINESTRING (40.1134642 40.9128641, 40.1128191 40.9129642, 40.1123155 40.9129575, 40.1120769 40.9129442, 40.1120266 40.9129455)",,
230724999,False,tertiary,False,21.154,,,"LINESTRING (40.111775 40.9129519, 40.1120266 40.9129455)",,
230724999,False,tertiary,True,12.792,,,"LINESTRING (40.111775 40.9129519, 40.1116316 40.9129905)",,
230725050,True,secondary,False,135.712,61-28,,"LINESTRING (40.111775 40.9129519, 40.1121395 40.9141409)",,
230724999,False,tertiary,False,12.792,,,"LINESTRING (40.1116316 40.9129905, 40.111775 40.9129519)",,
"[230724997, 230724982, 230724999]",False,tertiary,True,61.88,,yes,"LINESTRING (40.1116316 40.9129905, 40.1115379 40.9130243, 40.1110342 40.9131044, 40.1109194 40.9131245)",,
135783687,True,secondary,False,274.597,,,"LINESTRING (40.115829 40.9130076, 40.1164172 40.9128256, 40.1187648 40.9121346, 40.1188734 40.9121115)",,
230725012,False,residential,True,232.667,,,"LINESTRING (40.115829 40.9130076, 40.1155125 40.912594, 40.1153501 40.9126318, 40.1144191 40.9130709, 40.1136326 40.9133506)",,
"[230724997, 230724982, 230724999]",False,tertiary,False,61.88,,yes,"LINESTRING (40.1109194 40.9131245, 40.1110342 40.9131044, 40.1115379 40.9130243, 40.1116316 40.9129905)",,
230724997,False,tertiary,True,85.585,,,"LINESTRING (40.1109194 40.9131245, 40.1106328 40.913052, 40.1101205 40.9128301, 40.110008 40.9127876)",,
230725001,False,tertiary,False,168.49099999999999,,,"LINESTRING (40.1109194 40.9131245, 40.1109073 40.9143152, 40.1108929 40.9143865, 40.1106919 40.9144755, 40.1107087 40.9145508)",,
230725001,False,tertiary,True,322.854,,,"LINESTRING (40.1109194 40.9131245, 40.1108929 40.9127973, 40.110725 40.9124634, 40.1104422 40.9120561, 40.1101065 40.9117155, 40.1096735 40.9113616, 40.1094084 40.911188, 40.1089843 40.9111413, 40.108675 40.9110211)",,
230725009,False,tertiary,False,36.251,,,"LINESTRING (40.1136326 40.9133506, 40.1137418 40.913666)",,
230725009,False,tertiary,True,55.917,,,"LINESTRING (40.1136326 40.9133506, 40.1134642 40.9128641)",,
230725012,False,residential,False,232.667,,,"LINESTRING (40.1136326 40.9133506, 40.1144191 40.9130709, 40.1153501 40.9126318, 40.1155125 40.912594, 40.115829 40.9130076)",,
230725009,False,tertiary,False,9.493,,,"LINESTRING (40.1137418 40.913666, 40.1137833 40.9137454)",,
230725009,False,tertiary,True,36.251,,,"LINESTRING (40.1137418 40.913666, 40.1136326 40.9133506)",,
135783687,True,secondary,False,190.06,,,"LINESTRING (40.1137418 40.913666, 40.1147203 40.9133505, 40.115829 40.9130076)",,
230725009,False,tertiary,True,9.493,,,"LINESTRING (40.1137833 40.9137454, 40.1137418 40.913666)",,
135783699,True,secondary,False,145.109,,,"LINESTRING (40.1137833 40.9137454, 40.1136171 40.913799, 40.1129038 40.9140289, 40.1121836 40.9142363)",,
230725050,True,secondary,False,11.237,61-28,,"LINESTRING (40.1121395 40.9141409, 40.1121836 40.9142363)",,
135783687,True,secondary,False,144.70299999999997,,,"LINESTRING (40.1121395 40.9141409, 40.1128652 40.9139485, 40.113571 40.913721, 40.1137418 40.913666)",,
135783699,True,secondary,False,11.462,,,"LINESTRING (40.1121836 40.9142363, 40.1120554 40.9142715)",,
"[135783690, 135783686, 135783687]",True,secondary,False,117.68,,yes,"LINESTRING (40.1107087 40.9145508, 40.1109263 40.9144783, 40.1119074 40.9142017, 40.1120162 40.9141724)",,
230725001,False,tertiary,True,168.49099999999999,,,"LINESTRING (40.1107087 40.9145508, 40.1106919 40.9144755, 40.1108929 40.9143865, 40.1109073 40.9143152, 40.1109194 40.9131245)",,
135783705,False,secondary,False,12.027,,,"LINESTRING (40.1075565 40.9155318, 40.107689 40.9154909)",Eski D005,
230724997,False,tertiary,False,348.624,,,"LINESTRING (40.1075565 40.9155318, 40.1075384 40.9154543, 40.1076412 40.9150542, 40.1077384 40.914934, 40.1078886 40.9148005, 40.1080899 40.9146904, 40.1082211 40.9145629, 40.1082523 40.914426, 40.1082586 40.9141285, 40.1083585 40.9138264, 40.1087022 40.9133495, 40.1089709 40.9129434, 40.1090583 40.912797, 40.1091281 40.9127395)",,
448327819,False,unclassified,True,32.871,,,"LINESTRING (40.1150244 40.9117561, 40.1149054 40.9114745)",,
248463358,False,residential,False,297.24800000000005,,,"LINESTRING (40.1150244 40.9117561, 40.1155207 40.9116756, 40.115916 40.9116431, 40.1162598 40.9115587, 40.1173771 40.9111917, 40.1178627 40.9110391, 40.1180561 40.9109611, 40.1183025 40.9108225)",,
448327819,False,unclassified,False,94.204,,,"LINESTRING (40.1150244 40.9117561, 40.1151603 40.9120197, 40.1150422 40.9121292, 40.1148384 40.9122751, 40.1148793 40.9124837)",,
401334204,False,residential,False,27.231,,,"LINESTRING (40.1183025 40.9108225, 40.1184729 40.9110308)",,
248463358,False,residential,True,297.24800000000005,,,"LINESTRING (40.1183025 40.9108225, 40.1180561 40.9109611, 40.1178627 40.9110391, 40.1173771 40.9111917, 40.1162598 40.9115587, 40.115916 40.9116431, 40.1155207 40.9116756, 40.1150244 40.9117561)",,
