osmid,highway,oneway,reversed,length,geometry,junction,name,bridge
91306128,unclassified,False,True,39.353,"LINESTRING (35.8114998 37.0247499, 35.8117822 37.0244771)",,,
114888049,residential,False,False,2.86,"LINESTRING (35.8114998 37.0247499, 35.8114956 37.0247754)",,,
91306135,primary,True,False,103.554,"LINESTRING (35.8176999 37.0290024, 35.8165339 37.0289742)",,,
113271916,secondary,True,False,11.225,"LINESTRING (35.8176999 37.0290024, 35.8177104 37.0289018)",,,
269020933,residential,False,False,11.108,"LINESTRING (35.8142754 37.0272591, 35.8143866 37.0272133)",,,
113271918,residential,False,False,74.553,"LINESTRING (35.8142754 37.0272591, 35.8142285 37.0269749, 35.8141503 37.0265962)",,,
269020933,residential,False,True,144.54399999999998,"LINESTRING (35.8142754 37.0272591, 35.8142053 37.0273453, 35.8140189 37.0275245, 35.8136649 37.0278115, 35.8135828 37.0279125, 35.8135129 37.028084, 35.8134663 37.0282604, 35.8134116 37.0283279)",,,
993698338,secondary,True,False,2.955,"LINESTRING (35.8131217 37.0321655, 35.8130938 37.032151)",roundabout,,
113271882,tertiary,False,True,60.54899999999999,"LINESTRING (35.8131217 37.0321655, 35.8130991 37.032301, 35.8130274 37.0327048)",,Atatürk Caddesi,
268321232,residential,False,False,10.712,"LINESTRING (35.8156129 37.0289388, 35.8156192 37.0288426)",,,
268321232,residential,False,True,38.939,"LINESTRING (35.8156129 37.0289388, 35.8156031 37.0292889)",,,
91306135,primary,True,False,166.03,"LINESTRING (35.8156129 37.0289388, 35.8143291 37.0289011, 35.813744 37.0288807)",,,
113271910,residential,False,False,58.25,"LINESTRING (35.8144552 37.0252848, 35.8150984 37.0253884)",,,
113271910,residential,False,True,64.247,"LINESTRING (35.8144552 37.0252848, 35.8137347 37.0252305)",,,
268718001,residential,False,False,40.743,"LINESTRING (35.8144552 37.0252848, 35.8143759 37.0256457)",,,
113271908,residential,False,False,42.409,"LINESTRING (35.8156031 37.0292889, 35.8159778 37.0295255)",,,
268321232,residential,False,False,38.939,"LINESTRING (35.8156031 37.0292889, 35.8156129 37.0289388)",,,
113271908,residential,False,True,102.082,"LINESTRING (35.8156031 37.0292889, 35.8152233 37.0293244, 35.8144749 37.0294605)",,,
113271910,residential,False,False,64.247,"LINESTRING (35.8137347 37.0252305, 35.8144552 37.0252848)",,,
113271918,residential,False,True,66.209,"LINESTRING (35.8137347 37.0252305, 35.8139251 37.0258062)",,,
113271910,residential,False,True,106.43599999999999,"LINESTRING (35.8137347 37.0252305, 35.8136074 37.0251986, 35.8126204 37.0248781)",,,
113271919,residential,False,True,54.229,"LINESTRING (35.8120756 37.0276368, 35.8126307 37.0274332)",,,
128605967,secondary,False,False,101.459,"LINESTRING (35.8120756 37.0276368, 35.811804 37.0267505)",,Atatürk Caddesi,
128605967,secondary,False,True,82.573,"LINESTRING (35.8120756 37.0276368, 35.8123058 37.0283563)",,Atatürk Caddesi,
113271919,residential,False,False,97.172,"LINESTRING (35.8120756 37.0276368, 35.8118689 37.0277114, 35.8114612 37.0278613, 35.8112681 37.0279405, 35.8111024 37.0280325)",,,
91306135,primary,True,False,89.853,"LINESTRING (35.8124605 37.0288678, 35.8114487 37.0288452)",,,
113271871,secondary,False,True,102.396,"LINESTRING (35.8124605 37.0288678, 35.8126635 37.0297743)",,Atatürk Caddesi,
128605967,secondary,False,False,10.987,"LINESTRING (35.8124605 37.0288678, 35.8124345 37.0287712)",,Atatürk Caddesi,
113271877,residential,False,True,150.675,"LINESTRING (35.8139251 37.0258062, 35.8124042 37.0264077)",,,
113271918,residential,False,False,66.209,"LINESTRING (35.8139251 37.0258062, 35.8137347 37.0252305)",,,
269020945,residential,False,False,43.819,"LINESTRING (35.8139251 37.0258062, 35.8143759 37.0256457)",,,
113271918,residential,False,True,90.09,"LINESTRING (35.8139251 37.0258062, 35.81406 37.0262813, 35.8141503 37.0265962)",,,
113271871,secondary,False,False,91.573,"LINESTRING (35.8129703 37.0309269, 35.8127381 37.0301245)",,Atatürk Caddesi,
