osmid,highway,oneway,reversed,length,bridge,name,geometry
"[318508113, 318508114, 318508101]",residential,False,False,444.314,yes,Denizli Sokak,"LINESTRING (29.7852019 41.0911295, 29.7853636 41.0911178, 29.785718 41.0911272, 29.7861656 41.0911553, 29.7864765 41.0912959, 29.7867501 41.0913053, 29.7872101 41.0911787, 29.7875708 41.0911085, 29.7878117 41.0911022, 29.7880667 41.0912348, 29.7884975 41.0913739, 29.788946 41.0915793, 29.7892713 41.092083, 29.789623 41.092401)"
"[318508113, 318508114, 318508101]",residential,False,True,444.3140000000001,yes,Denizli Sokak,"LINESTRING (29.789623 41.092401, 29.7892713 41.092083, 29.788946 41.0915793, 29.7884975 41.0913739, 29.7880667 41.0912348, 29.7878117 41.0911022, 29.7875708 41.0911085, 29.7872101 41.0911787, 29.7867501 41.0913053, 29.7864765 41.0912959, 29.7861656 41.0911553, 29.785718 41.0911272, 29.7853636 41.0911178, 29.7852019 41.0911295)"
