osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed,bridge,junction,lanes
28502517,tertiary,False,False,42.947,"LINESTRING (35.6660124 40.9684252, 35.6665088 40.968332)",,,,,,
28502517,tertiary,False,True,34.398,"LINESTRING (35.6660124 40.9684252, 35.6656134 40.9684954)",,,,,,
232243806,residential,False,True,66.702,"LINESTRING (35.6660124 40.9684252, 35.6662106 40.9690061)",,,,,,
232243899,residential,False,False,178.687,"LINESTRING (35.6660124 40.9684252, 35.6658876 40.9679497, 35.6659128 40.967702, 35.6660516 40.9672687, 35.6660727 40.966841)",,,,,,
28502517,tertiary,False,True,42.947,"LINESTRING (35.6665088 40.968332, 35.6660124 40.9684252)",,,,,,
169616369,tertiary,True,False,44.317,"LINESTRING (35.6665088 40.968332, 35.6669983 40.9681829)",,,,,,
232243858,residential,False,True,66.218,"LINESTRING (35.6665088 40.968332, 35.666683 40.9689128)",,,,,,
232243872,residential,False,True,136.966,"LINESTRING (35.6665088 40.968332, 35.6664363 40.9678259, 35.6665605 40.9671093)",,,,,,
169616376,secondary,False,True,18.144,"LINESTRING (35.6657902 40.9616781, 35.6658467 40.9618356)",Havza Yanyol,İnönü Bulvarı,50,,,
37985745,tertiary,False,False,38.288,"LINESTRING (35.6628186 40.9700517, 35.6630549 40.9703462)",,,,,,
37985745,tertiary,False,True,20.803,"LINESTRING (35.6628186 40.9700517, 35.6626679 40.9699032)",,,,,,
169616334,residential,False,False,66.86500000000001,"LINESTRING (35.6628186 40.9700517, 35.6629009 40.9699902, 35.6631792 40.9698326, 35.6634379 40.9696746)",,,,,,
232243827,residential,False,False,55.381,"LINESTRING (35.6628186 40.9700517, 35.662507 40.9702648, 35.6622913 40.9703429)",,,,,,
28502517,tertiary,False,False,197.077,"LINESTRING (35.6633793 40.9690143, 35.6636903 40.9688888, 35.6643778 40.9687128, 35.6656134 40.9684954)",,,,,,
28502517,tertiary,False,True,232.772,"LINESTRING (35.6633793 40.9690143, 35.6630695 40.9691217, 35.662363 40.969488, 35.6615084 40.9697171, 35.6609851 40.9700302)",,,,,,
37985745,tertiary,False,False,116.908,"LINESTRING (35.6633793 40.9690143, 35.663053 40.9693093, 35.662698 40.9697793, 35.6626679 40.9699032)",,,,,,
232243875,residential,False,False,96.50800000000001,"LINESTRING (35.6633793 40.9690143, 35.6638756 40.9687355, 35.6642414 40.968445)",,,,,,
169616325,tertiary,False,True,69.538,"LINESTRING (35.664333 40.9615845, 35.6647069 40.9621425)",,,,,,
416897194,residential,False,True,128.051,"LINESTRING (35.664333 40.9615845, 35.6638962 40.9618857, 35.6631866 40.9623437)",,,,,,
169616374,tertiary,True,False,30.62,"LINESTRING (35.6663587 40.9615911, 35.6660535 40.9617418)",,,,,,
169616374,tertiary,True,False,20.256,"LINESTRING (35.6660535 40.9617418, 35.6658467 40.9618356)",,,,,,
169616376,secondary,False,False,18.144,"LINESTRING (35.6658467 40.9618356, 35.6657902 40.9616781)",Havza Yanyol,İnönü Bulvarı,50,,,
169616374,tertiary,True,False,123.736,"LINESTRING (35.6658467 40.9618356, 35.6656284 40.9622016, 35.6655549 40.9623883, 35.6653067 40.9628697)",,,,,,
"[169616376, 169616274, 169616348]",secondary,False,True,708.183,"LINESTRING (35.6658467 40.9618356, 35.6660457 40.9620638, 35.6661245 40.9621852, 35.6662544 40.9623855, 35.6663547 40.9625818, 35.6665606 40.9629848, 35.666681 40.9632205, 35.6669151 40.9636788, 35.6681671 40.9662916, 35.6686616 40.9672005, 35.6689841 40.9677379)",Havza Yanyol,İnönü Bulvarı,50,yes,,
169616325,tertiary,False,False,69.538,"LINESTRING (35.6647069 40.9621425, 35.664333 40.9615845)",,,,,,
169616325,tertiary,False,True,95.912,"LINESTRING (35.6647069 40.9621425, 35.6650981 40.9627006, 35.6653067 40.9628697)",,,,,,
416897195,residential,False,True,124.12100000000001,"LINESTRING (35.6647069 40.9621425, 35.6639741 40.9624363, 35.6634152 40.9626847)",,,,,,
232243801,tertiary,False,True,25.106,"LINESTRING (35.6653067 40.9628697, 35.665226 40.9630871)",,,,,,
37993725,tertiary,True,False,138.798,"LINESTRING (35.6653067 40.9628697, 35.66541 40.9625137, 35.6655047 40.962277, 35.6657902 40.9616781)",,,,,,
"[221902198, 221902210, 169616230]",tertiary,False,False,338.865,"LINESTRING (35.6653067 40.9628697, 35.6654356 40.9630503, 35.6655727 40.9633767, 35.6656455 40.9635289, 35.6661238 40.9645809, 35.666623 40.9657473)",,,,yes,,
169616325,tertiary,False,False,95.912,"LINESTRING (35.6653067 40.9628697, 35.6650981 40.9627006, 35.6647069 40.9621425)",,,,,,
169616359,tertiary,False,True,7.69,"LINESTRING (35.6708044 40.9654584, 35.6707487 40.9655133)",,,,,,
232249423,residential,False,True,58.03,"LINESTRING (35.6708044 40.9654584, 35.6706434 40.9653395, 35.670321 40.9650855)",,,,,,
169616359,tertiary,False,True,5.216,"LINESTRING (35.6701296 40.9662058, 35.6701162 40.9662516)",,,,,,
177222289,tertiary,False,True,79.749,"LINESTRING (35.6701296 40.9662058, 35.6693325 40.9658158)",,,,,,
169616359,tertiary,False,False,93.12700000000001,"LINESTRING (35.6701296 40.9662058, 35.6703635 40.9658932, 35.6707487 40.9655133)",,,,,,
"[169616359, 169616279]",tertiary,False,"[False, True]",69.038,"LINESTRING (35.6700036 40.9668648, 35.6700306 40.9665455, 35.6701162 40.9662516)",,,,yes,,
169616335,tertiary,False,False,79.181,"LINESTRING (35.6700036 40.9668648, 35.6700396 40.9669735, 35.6701746 40.9671773, 35.6703545 40.9675238)",,,,,,
935563613,tertiary,False,True,82.41300000000001,"LINESTRING (35.6700036 40.9668648, 35.6697375 40.9670255, 35.6694102 40.9671226, 35.6691631 40.967236)",,,,,,
169616338,tertiary,False,False,79.756,"LINESTRING (35.6703545 40.9675238, 35.6694524 40.9677485)",,,,,,
935563614,tertiary,False,True,63.851,"LINESTRING (35.6703545 40.9675238, 35.6706011 40.968067)",,,,,,
169616335,tertiary,False,True,79.18100000000001,"LINESTRING (35.6703545 40.9675238, 35.6701746 40.9671773, 35.6700396 40.9669735, 35.6700036 40.9668648)",,,,,,
"[169616376, 169616274, 169616348]",secondary,False,False,708.1829999999998,"LINESTRING (35.6689841 40.9677379, 35.6686616 40.9672005, 35.6681671 40.9662916, 35.6669151 40.9636788, 35.666681 40.9632205, 35.6665606 40.9629848, 35.6663547 40.9625818, 35.6662544 40.9623855, 35.6661245 40.9621852, 35.6660457 40.9620638, 35.6658467 40.9618356)",Havza Yanyol,İnönü Bulvarı,50,yes,,
169616371,secondary_link,True,False,52.053000000000004,"LINESTRING (35.6689841 40.9677379, 35.6690207 40.9676863, 35.6690767 40.9676459, 35.6691466 40.9676206, 35.6692234 40.9676131, 35.6692996 40.9676241, 35.6693673 40.9676524, 35.6694201 40.9676953, 35.6694524 40.9677485)",,,,,roundabout,
169616249,secondary,False,True,61.948,"LINESTRING (35.6694524 40.9677485, 35.6691631 40.967236)",Havza Yanyol,İnönü Bulvarı,50,,,2
169616338,tertiary,False,True,79.756,"LINESTRING (35.6694524 40.9677485, 35.6703545 40.9675238)",,,,,,
169616249,secondary,False,False,67.804,"LINESTRING (35.6694524 40.9677485, 35.6696135 40.9680794, 35.6697535 40.9683139)",Havza Yanyol,İnönü Bulvarı,50,,,2
169616371,secondary_link,True,False,47.757999999999996,"LINESTRING (35.6694524 40.9677485, 35.669461 40.9678095, 35.6694427 40.9678693, 35.6693996 40.9679213, 35.6693364 40.9679598, 35.6692599 40.9679806, 35.6691787 40.9679814, 35.6691015 40.9679621)",,,,,roundabout,
221902201,secondary,False,True,50.635,"LINESTRING (35.6691015 40.9679621, 35.669345 40.9683787)",Havza Yanyol,İnönü Bulvarı,50,,,
169616366,secondary,True,False,87.896,"LINESTRING (35.6691015 40.9679621, 35.6688609 40.9679111, 35.6681411 40.9680529, 35.6680903 40.9680645)",,,,,,
169616371,secondary_link,True,False,29.092,"LINESTRING (35.6691015 40.9679621, 35.6690454 40.9679314, 35.6690029 40.9678901, 35.6689775 40.9678414, 35.668971 40.9677893, 35.6689841 40.9677379)",,,,,roundabout,
169616269,residential,False,True,64.034,"LINESTRING (35.6680903 40.9680645, 35.6683343 40.9686101)",,,,,,
169616366,secondary,True,False,38.765,"LINESTRING (35.6680903 40.9680645, 35.6676406 40.9681435)",,,,,,
221902198,tertiary,False,False,8.54,"LINESTRING (35.6676259 40.9680675, 35.6676406 40.9681435)",,,,,,
221902198,tertiary,False,True,98.082,"LINESTRING (35.6676259 40.9680675, 35.667274 40.9672264)",,,,,,
232701112,secondary,True,False,120.67099999999999,"LINESTRING (35.6676259 40.9680675, 35.6681124 40.9679754, 35.6688069 40.9678296, 35.6689841 40.9677379)",,,,,,
169616366,secondary,True,False,57.951,"LINESTRING (35.6676406 40.9681435, 35.6669676 40.9682592)",,,,,,
221902198,tertiary,False,False,65.749,"LINESTRING (35.6676406 40.9681435, 35.6677975 40.9687228)",,,,,,
221902198,tertiary,False,True,8.54,"LINESTRING (35.6676406 40.9681435, 35.6676259 40.9680675)",,,,,,
232701112,secondary,True,False,54.234,"LINESTRING (35.6669983 40.9681829, 35.6676259 40.9680675)",,,,,,
232701116,secondary,False,True,8.867,"LINESTRING (35.6669983 40.9681829, 35.6669676 40.9682592)",,,,,,
232701097,tertiary,True,False,39.362,"LINESTRING (35.6669676 40.9682592, 35.6665088 40.968332)",,,,,,
232701116,secondary,False,False,8.867,"LINESTRING (35.6669676 40.9682592, 35.6669983 40.9681829)",,,,,,
232701116,secondary,False,True,64.258,"LINESTRING (35.6669676 40.9682592, 35.6671534 40.9688198)",,,,,,
169616269,residential,False,False,64.034,"LINESTRING (35.6683343 40.9686101, 35.6680903 40.9680645)",,,,,,
169616334,residential,False,True,46.779,"LINESTRING (35.6683343 40.9686101, 35.6677975 40.9687228)",,,,,,
935563615,residential,False,True,94.848,"LINESTRING (35.6683343 40.9686101, 35.6684339 40.968565, 35.668484 40.9685447, 35.6687075 40.9686055, 35.6691903 40.968488, 35.669345 40.9683787)",,,,,,
169616334,residential,False,False,46.779,"LINESTRING (35.6677975 40.9687228, 35.6683343 40.9686101)",,,,,,
169616334,residential,False,True,55.144,"LINESTRING (35.6677975 40.9687228, 35.6671534 40.9688198)",,,,,,
221902198,tertiary,False,False,66.243,"LINESTRING (35.6677975 40.9687228, 35.6679799 40.9693024)",,,,,,
221902198,tertiary,False,True,65.749,"LINESTRING (35.6677975 40.9687228, 35.6676406 40.9681435)",,,,,,
169616334,residential,False,False,55.144,"LINESTRING (35.6671534 40.9688198, 35.6677975 40.9687228)",,,,,,
169616334,residential,False,True,40.826,"LINESTRING (35.6671534 40.9688198, 35.666683 40.9689128)",,,,,,
232701116,secondary,False,False,64.258,"LINESTRING (35.6671534 40.9688198, 35.6669676 40.9682592)",,,,,,
232701116,secondary,False,True,60.604,"LINESTRING (35.6671534 40.9688198, 35.6672472 40.9691026, 35.6673428 40.9693456)",,,,,,
232243807,residential,False,True,41.462,"LINESTRING (35.6673428 40.9693456, 35.6668739 40.9694626)",,,,,,
186188568,secondary,False,False,97.397,"LINESTRING (35.6673428 40.9693456, 35.6674669 40.9697603, 35.6674322 40.9699048, 35.6672408 40.9699968, 35.6670736 40.9700373)",,,,,,
232701116,secondary,False,False,60.604,"LINESTRING (35.6673428 40.9693456, 35.6672472 40.9691026, 35.6671534 40.9688198)",,,,,,
466636599,tertiary,False,False,53.708,"LINESTRING (35.6673428 40.9693456, 35.667569 40.9693324, 35.6679799 40.9693024)",,Şht. Er Raşit Çakır Sk.,,,,
221902198,tertiary,False,True,66.243,"LINESTRING (35.6679799 40.9693024, 35.6677975 40.9687228)",,,,,,
466636599,tertiary,False,False,156.04,"LINESTRING (35.6679799 40.9693024, 35.6684039 40.9692865, 35.6687083 40.9692733, 35.6690127 40.9693259, 35.6692214 40.9694572, 35.6695258 40.9697987)",,Şht. Er Raşit Çakır Sk.,,,,
466636599,tertiary,False,True,53.708,"LINESTRING (35.6679799 40.9693024, 35.667569 40.9693324, 35.6673428 40.9693456)",,Şht. Er Raşit Çakır Sk.,,,,
466636599,tertiary,False,True,156.04000000000002,"LINESTRING (35.6695258 40.9697987, 35.6692214 40.9694572, 35.6690127 40.9693259, 35.6687083 40.9692733, 35.6684039 40.9692865, 35.6679799 40.9693024)",,Şht. Er Raşit Çakır Sk.,,,,
177222289,tertiary,False,False,299.68199999999996,"LINESTRING (35.6692338 40.9632226, 35.6690723 40.9634689, 35.6689615 40.9636609, 35.6689354 40.9639858, 35.6689811 40.9644879, 35.6691701 40.9656545, 35.6692744 40.9657874, 35.6693325 40.9658158)",,,,,,
"[232243864, 177222295]",residential,False,True,172.904,"LINESTRING (35.6692338 40.9632226, 35.6687983 40.9631682, 35.6686006 40.9631541, 35.6684115 40.9632033, 35.667271 40.9635287)",,,,yes,,
169616359,tertiary,False,False,7.69,"LINESTRING (35.6707487 40.9655133, 35.6708044 40.9654584)",,,,,,
169616359,tertiary,False,True,93.12700000000001,"LINESTRING (35.6707487 40.9655133, 35.6703635 40.9658932, 35.6701296 40.9662058)",,,,,,
28502517,tertiary,False,False,232.77200000000002,"LINESTRING (35.6609851 40.9700302, 35.6615084 40.9697171, 35.662363 40.969488, 35.6630695 40.9691217, 35.6633793 40.9690143)",,,,,,
28502517,tertiary,False,True,104.155,"LINESTRING (35.6609851 40.9700302, 35.6607476 40.9701723, 35.6598964 40.970469)",,,,,,
186188568,secondary,False,False,30.412,"LINESTRING (35.6665868 40.970158, 35.6662539 40.9702658)",,,,,,
186188568,secondary,False,True,43.018,"LINESTRING (35.6665868 40.970158, 35.6670736 40.9700373)",,,,,,
232243806,residential,False,False,69.585,"LINESTRING (35.6665868 40.970158, 35.6663884 40.9695504)",,,,,,
232243829,residential,False,True,42.499,"LINESTRING (35.6634152 40.9626847, 35.6631866 40.9623437)",,,,,,
232243829,residential,False,False,152.907,"LINESTRING (35.6634152 40.9626847, 35.663945 40.9637015, 35.6639828 40.9639825)",,,,,,
416897195,residential,False,False,124.12100000000001,"LINESTRING (35.6634152 40.9626847, 35.6639741 40.9624363, 35.6647069 40.9621425)",,,,,,
232243888,residential,False,True,50.799,"LINESTRING (35.6646239 40.9630425, 35.665226 40.9630871)",,,,,,
232243844,residential,False,False,204.25600000000003,"LINESTRING (35.6646239 40.9630425, 35.664582 40.9633777, 35.6645946 40.9648779)",,,,,,
232243888,residential,False,False,132.073,"LINESTRING (35.6646239 40.9630425, 35.6645189 40.9630348, 35.6643171 40.9630919, 35.6640901 40.9633824, 35.664027 40.9635491, 35.6639828 40.9639825)",,,,,,
232243801,tertiary,False,False,25.106,"LINESTRING (35.665226 40.9630871, 35.6653067 40.9628697)",,,,,,
232243888,residential,False,False,50.799,"LINESTRING (35.665226 40.9630871, 35.6646239 40.9630425)",,,,,,
232243801,tertiary,False,True,199.179,"LINESTRING (35.665226 40.9630871, 35.6650298 40.9636158, 35.6649667 40.9639301, 35.6649352 40.9648541)",,,,,,
169616249,secondary,False,False,441.94100000000003,"LINESTRING (35.667271 40.9635287, 35.6679497 40.9649852, 35.668567 40.96618, 35.6691631 40.967236)",Havza Yanyol,İnönü Bulvarı,50,,,2
"[232243864, 177222295]",residential,False,False,172.904,"LINESTRING (35.667271 40.9635287, 35.6684115 40.9632033, 35.6686006 40.9631541, 35.6687983 40.9631682, 35.6692338 40.9632226)",,,,yes,,
232243829,residential,False,False,110.38900000000001,"LINESTRING (35.6639828 40.9639825, 35.664027 40.9644255, 35.6640838 40.9646302, 35.6640585 40.9647922, 35.6639828 40.9649589)",,,,,,
232243829,residential,False,True,152.907,"LINESTRING (35.6639828 40.9639825, 35.663945 40.9637015, 35.6634152 40.9626847)",,,,,,
232243888,residential,False,True,132.073,"LINESTRING (35.6639828 40.9639825, 35.664027 40.9635491, 35.6640901 40.9633824, 35.6643171 40.9630919, 35.6645189 40.9630348, 35.6646239 40.9630425)",,,,,,
232243859,residential,False,True,80.78399999999999,"LINESTRING (35.6636423 40.9643778, 35.6637243 40.9645636, 35.6636927 40.9649398, 35.6637495 40.9650874)",,,,,,
232243801,tertiary,False,True,46.741,"LINESTRING (35.6649352 40.9648541, 35.6649845 40.9652728)",,,,,,
232243852,residential,False,True,28.721,"LINESTRING (35.6649352 40.9648541, 35.6645946 40.9648779)",,,,,,
232243801,tertiary,False,False,199.179,"LINESTRING (35.6649352 40.9648541, 35.6649667 40.9639301, 35.6650298 40.9636158, 35.665226 40.9630871)",,,,,,
232243852,residential,False,False,28.721,"LINESTRING (35.6645946 40.9648779, 35.6649352 40.9648541)",,,,,,
232243852,residential,False,True,22.924,"LINESTRING (35.6645946 40.9648779, 35.6643234 40.9649017)",,,,,,
232243844,residential,False,True,204.25600000000003,"LINESTRING (35.6645946 40.9648779, 35.664582 40.9633777, 35.6646239 40.9630425)",,,,,,
232243852,residential,False,False,22.924,"LINESTRING (35.6643234 40.9649017, 35.6645946 40.9648779)",,,,,,
232243852,residential,False,True,29.297,"LINESTRING (35.6643234 40.9649017, 35.6639828 40.9649589)",,,,,,
232243881,residential,False,False,53.429,"LINESTRING (35.6643234 40.9649017, 35.6644748 40.9653684)",,,,,,
232243829,residential,False,False,8.49,"LINESTRING (35.6639828 40.9649589, 35.6639891 40.9650351)",,,,,,
232243852,residential,False,False,29.297,"LINESTRING (35.6639828 40.9649589, 35.6643234 40.9649017)",,,,,,
232243829,residential,False,True,110.38900000000001,"LINESTRING (35.6639828 40.9649589, 35.6640585 40.9647922, 35.6640838 40.9646302, 35.664027 40.9644255, 35.6639828 40.9639825)",,,,,,
232243829,residential,False,True,8.49,"LINESTRING (35.6639891 40.9650351, 35.6639828 40.9649589)",,,,,,
232243895,residential,False,True,20.942,"LINESTRING (35.6639891 40.9650351, 35.6637495 40.9650874)",,,,,,
232243829,residential,False,False,195.76899999999998,"LINESTRING (35.6639891 40.9650351, 35.6641279 40.9652065, 35.6641847 40.9654208, 35.6641279 40.9658494, 35.6641847 40.9660209, 35.6642856 40.9661876, 35.6643613 40.9665019, 35.6644243 40.9666543, 35.6644839 40.9667095)",,,,,,
232243895,residential,False,False,20.942,"LINESTRING (35.6637495 40.9650874, 35.6639891 40.9650351)",,,,,,
232243859,residential,False,False,80.78399999999999,"LINESTRING (35.6637495 40.9650874, 35.6636927 40.9649398, 35.6637243 40.9645636, 35.6636423 40.9643778)",,,,,,
232243895,residential,False,True,102.681,"LINESTRING (35.6637495 40.9650874, 35.6634972 40.9651684, 35.6633143 40.9652065, 35.6629233 40.9651922, 35.6628097 40.9652256, 35.6626457 40.9653637)",,,,,,
232243801,tertiary,False,False,46.741,"LINESTRING (35.6649845 40.9652728, 35.6649352 40.9648541)",,,,,,
232243819,residential,False,True,44.097,"LINESTRING (35.6649845 40.9652728, 35.6644748 40.9653684)",,,,,,
232243801,tertiary,False,True,44.893,"LINESTRING (35.6649845 40.9652728, 35.6650109 40.965497, 35.665061 40.9656716)",,,,,,
232243895,residential,False,False,102.68100000000001,"LINESTRING (35.6626457 40.9653637, 35.6628097 40.9652256, 35.6629233 40.9651922, 35.6633143 40.9652065, 35.6634972 40.9651684, 35.6637495 40.9650874)",,,,,,
232243819,residential,False,False,44.097,"LINESTRING (35.6644748 40.9653684, 35.6649845 40.9652728)",,,,,,
232243881,residential,False,False,42.644,"LINESTRING (35.6644748 40.9653684, 35.6646009 40.9657399)",,,,,,
232243881,residential,False,True,53.429,"LINESTRING (35.6644748 40.9653684, 35.6643234 40.9649017)",,,,,,
232243801,tertiary,False,True,45.158,"LINESTRING (35.665061 40.9656716, 35.6651749 40.9660685)",,,,,,
232243812,residential,False,True,39.371,"LINESTRING (35.665061 40.9656716, 35.6646009 40.9657399)",,,,,,
232243801,tertiary,False,False,44.893,"LINESTRING (35.665061 40.9656716, 35.6650109 40.965497, 35.6649845 40.9652728)",,,,,,
221902198,tertiary,False,False,173.314,"LINESTRING (35.666623 40.9657473, 35.667274 40.9672264)",,,,,,
232243834,residential,False,False,52.824,"LINESTRING (35.666623 40.9657473, 35.66602 40.9658828)",,,,,,
"[221902210, 169616230, 221902198]",tertiary,False,True,338.865,"LINESTRING (35.666623 40.9657473, 35.6661238 40.9645809, 35.6656455 40.9635289, 35.6655727 40.9633767, 35.6654356 40.9630503, 35.6653067 40.9628697)",,,,yes,,
232243812,residential,False,False,39.371,"LINESTRING (35.6646009 40.9657399, 35.665061 40.9656716)",,,,,,
232243881,residential,False,True,42.644,"LINESTRING (35.6646009 40.9657399, 35.6644748 40.9653684)",,,,,,
232243881,residential,False,False,106.167,"LINESTRING (35.6646009 40.9657399, 35.6648028 40.9664209, 35.6648917 40.9666689)",,,,,,
232243834,residential,False,False,73.901,"LINESTRING (35.66602 40.9658828, 35.6651749 40.9660685)",,,,,,
232243834,residential,False,True,52.824,"LINESTRING (35.66602 40.9658828, 35.666623 40.9657473)",,,,,,
232243899,residential,False,True,107.25,"LINESTRING (35.66602 40.9658828, 35.6660705 40.9660399, 35.666102 40.9662495, 35.6660727 40.966841)",,,,,,
232243801,tertiary,False,False,45.158,"LINESTRING (35.6651749 40.9660685, 35.665061 40.9656716)",,,,,,
232243801,tertiary,False,True,62.831,"LINESTRING (35.6651749 40.9660685, 35.6652952 40.9666262)",,,,,,
232243834,residential,False,True,73.901,"LINESTRING (35.6651749 40.9660685, 35.66602 40.9658828)",,,,,,
232243876,residential,False,False,67.276,"LINESTRING (35.6660727 40.966841, 35.6664557 40.9668364, 35.6665665 40.9669004, 35.6665796 40.9670185, 35.6665605 40.9671093)",,,,,,
232243899,residential,False,False,107.25,"LINESTRING (35.6660727 40.966841, 35.666102 40.9662495, 35.6660705 40.9660399, 35.66602 40.9658828)",,,,,,
232243899,residential,False,True,178.687,"LINESTRING (35.6660727 40.966841, 35.6660516 40.9672687, 35.6659128 40.967702, 35.6658876 40.9679497, 35.6660124 40.9684252)",,,,,,
232243872,residential,False,True,61.305,"LINESTRING (35.6665605 40.9671093, 35.667274 40.9672264)",,,,,,
232243872,residential,False,False,136.966,"LINESTRING (35.6665605 40.9671093, 35.6664363 40.9678259, 35.6665088 40.968332)",,,,,,
232243876,residential,False,True,67.27600000000001,"LINESTRING (35.6665605 40.9671093, 35.6665796 40.9670185, 35.6665665 40.9669004, 35.6664557 40.9668364, 35.6660727 40.966841)",,,,,,
221902198,tertiary,False,False,98.082,"LINESTRING (35.667274 40.9672264, 35.6676259 40.9680675)",,,,,,
221902198,tertiary,False,True,173.314,"LINESTRING (35.667274 40.9672264, 35.666623 40.9657473)",,,,,,
232243872,residential,False,False,61.305,"LINESTRING (35.667274 40.9672264, 35.6665605 40.9671093)",,,,,,
232243801,tertiary,False,False,48.826,"LINESTRING (35.6655218 40.9678973, 35.6654454 40.967462)",,,,,,
232243801,tertiary,False,True,66.949,"LINESTRING (35.6655218 40.9678973, 35.6656134 40.9684954)",,,,,,
232243875,residential,False,True,123.59899999999999,"LINESTRING (35.6655218 40.9678973, 35.6645631 40.9682926, 35.6642414 40.968445)",,,,,,
232243829,residential,False,True,64.8,"LINESTRING (35.6642414 40.968445, 35.6641721 40.9683497, 35.6642225 40.9682545, 35.6644306 40.9681021, 35.6645427 40.9679751)",,,,,,
232243875,residential,False,False,123.59899999999999,"LINESTRING (35.6642414 40.968445, 35.6645631 40.9682926, 35.6655218 40.9678973)",,,,,,
232243875,residential,False,True,96.50800000000001,"LINESTRING (35.6642414 40.968445, 35.6638756 40.9687355, 35.6633793 40.9690143)",,,,,,
28502517,tertiary,False,False,34.398,"LINESTRING (35.6656134 40.9684954, 35.6660124 40.9684252)",,,,,,
232243801,tertiary,False,False,66.949,"LINESTRING (35.6656134 40.9684954, 35.6655218 40.9678973)",,,,,,
