osmid,oneway,name,highway,reversed,length,geometry,junction,ref,lanes,maxspeed
94852265,True,Orhan Doğan Caddesi,tertiary,False,39.132,"LINESTRING (42.1854628 37.3323204, 42.1855152 37.3322913, 42.1855726 37.3322503, 42.1857352 37.3320484)",,,,
749771507,True,,trunk,False,20.974,"LINESTRING (42.1854628 37.3323204, 42.1855203 37.3323152, 42.185577 37.3323247, 42.1856271 37.3323477, 42.1856687 37.3323859)",roundabout,,,
749771507,True,,trunk,False,5.622,"LINESTRING (42.1855772 37.3325966, 42.1855148 37.3326063)",roundabout,,,
94879009,True,Cizre-Midyat yolu,trunk,False,51.235,"LINESTRING (42.1833826 37.3351879, 42.183072 37.3355769)",,D380,,
226257831,False,Ziraat Caddesi,tertiary,True,7.624,"LINESTRING (42.1833826 37.3351879, 42.1833083 37.3351531)",,,,
94879025,True,,trunk_link,False,86.384,"LINESTRING (42.1866326 37.3327945, 42.1862975 37.332844, 42.1861949 37.3328623, 42.1857089 37.3330325)",,,,
94879050,True,Mardin-Şırnak yolu,trunk,False,96.307,"LINESTRING (42.1866326 37.3327945, 42.1860863 37.3326982, 42.1857383 37.3326019, 42.1855772 37.3325966)",,D400,,
1034376945,False,Manolya Sokak,residential,False,88.042,"LINESTRING (42.1866326 37.3327945, 42.1866937 37.3329768, 42.1868995 37.3335573)",,,,
221161111,False,İzzet Kezer Caddesi,tertiary,True,74.309,"LINESTRING (42.1865629 37.331104, 42.1872356 37.3315046)",,,,
94852356,True,Orhan Doğan Caddesi,tertiary,False,163.772,"LINESTRING (42.1865629 37.331104, 42.1862924 37.3314576, 42.1858019 37.3320864, 42.185715 37.3322467, 42.1856874 37.3323068, 42.1856687 37.3323859)",,,,
94879009,True,Cizre-Midyat yolu,trunk,False,56.383,"LINESTRING (42.1840792 37.3343055, 42.1837492 37.3347394)",,D380,,
228482569,False,,residential,False,39.227000000000004,"LINESTRING (42.1840792 37.3343055, 42.1842163 37.3343804, 42.1844317 37.3345193)",,,,
94852272,True,Mem U Zin Bulvarı,primary,False,101.21799999999999,"LINESTRING (42.1853286 37.3324562, 42.1850891 37.3322442, 42.184883 37.3320697, 42.1845743 37.3317719)",,D400,2,
749771507,True,,trunk,False,20.473,"LINESTRING (42.1853286 37.3324562, 42.1853395 37.332411, 42.1853677 37.3323707, 42.1854102 37.3323395, 42.1854628 37.3323204)",roundabout,,,
69978271,False,Mardin-Şırnak yolu,primary,True,126.981,"LINESTRING (42.1882835 37.3327889, 42.1897166 37.3327138)",,D400,,
94879050,True,Mardin-Şırnak yolu,trunk,False,73.065,"LINESTRING (42.1882835 37.3327889, 42.1875024 37.3328355, 42.1874593 37.3328352)",,D400,,
1034376949,False,,residential,False,78.122,"LINESTRING (42.1882835 37.3327889, 42.1883279 37.3333233, 42.1883541 37.333489)",,,,
282057023,False,Dr. Mesut Tüzün Caddesi,tertiary,False,13.758,"LINESTRING (42.1887697 37.3281495, 42.1888105 37.3282689)",,,,
94852265,True,Orhan Doğan Caddesi,tertiary,False,24.387,"LINESTRING (42.1857352 37.3320484, 42.1858791 37.3318613)",,,,
94852265,True,Orhan Doğan Caddesi,tertiary,False,63.204,"LINESTRING (42.1878852 37.3293207, 42.1882532 37.3288334)",,,,
221161164,False,Hastane Caddesi,tertiary,False,8.73,"LINESTRING (42.1878852 37.3293207, 42.187979 37.3293452)",,,,
94879009,True,Cizre-Midyat yolu,trunk,False,28.127,"LINESTRING (42.1845329 37.3337262, 42.184377 37.3339467)",,D380,,
220559476,False,Zeynel Abidin Sokak,residential,True,80.301,"LINESTRING (42.18278 37.3318221, 42.1827227 37.3317406, 42.1824252 37.331158)",,,,
220559505,False,Nergizi Caddesi,tertiary,False,83.93299999999999,"LINESTRING (42.18278 37.3318221, 42.1831961 37.331352, 42.1833159 37.3311993)",,,,
220559505,False,Nergizi Caddesi,tertiary,True,52.777,"LINESTRING (42.18278 37.3318221, 42.1825256 37.3320814, 42.1823856 37.3321755)",,,,
221161172,False,Yakışan Caddesi,tertiary,True,25.318,"LINESTRING (42.1838783 37.3304918, 42.1839662 37.3302751)",,,,
94852272,True,Mem U Zin Bulvarı,primary,False,112.299,"LINESTRING (42.1838783 37.3304918, 42.1838512 37.3303233, 42.1838242 37.3299727, 42.183822 37.3297783, 42.1838468 37.3295408, 42.1838549 37.3294851)",,D400,2,
220559505,False,Nergizi Caddesi,tertiary,True,93.07000000000001,"LINESTRING (42.1838783 37.3304918, 42.1837165 37.3306909, 42.1834804 37.3309895, 42.1833159 37.3311993)",,,,
220560588,False,Reyhan Sokak,residential,True,35.026,"LINESTRING (42.1838549 37.3294851, 42.1835018 37.3296279)",,,,
94852272,True,Mem U Zin Bulvarı,primary,False,121.174,"LINESTRING (42.1838549 37.3294851, 42.1839157 37.3292325, 42.1840311 37.3288175, 42.1841298 37.3284176)",,D400,2,
220560588,False,Reyhan Sokak,residential,False,35.026,"LINESTRING (42.1835018 37.3296279, 42.1838549 37.3294851)",,,,
220560588,False,Reyhan Sokak,residential,True,49.123000000000005,"LINESTRING (42.1835018 37.3296279, 42.1832452 37.329762, 42.1830307 37.3298618)",,,,
220575388,False,Ömer Hayyam Caddesi,tertiary,True,105.792,"LINESTRING (42.1835018 37.3296279, 42.1833136 37.3293141, 42.1830314 37.3287536)",,,,
220560589,False,835. Sokak,residential,True,42.857,"LINESTRING (42.1833159 37.3311993, 42.183032 37.3308869)",,,,
220559505,False,Nergizi Caddesi,tertiary,False,93.07,"LINESTRING (42.1833159 37.3311993, 42.1834804 37.3309895, 42.1837165 37.3306909, 42.1838783 37.3304918)",,,,
220559505,False,Nergizi Caddesi,tertiary,True,83.93299999999999,"LINESTRING (42.1833159 37.3311993, 42.1831961 37.331352, 42.18278 37.3318221)",,,,
220560591,False,Devran Sokak,residential,False,56.212,"LINESTRING (42.1808152 37.3288275, 42.1810143 37.3293076)",,,,
221161187,False,Sitti Hayat Sokak,residential,False,22.369,"LINESTRING (42.1808152 37.3288275, 42.1810642 37.3287919)",,,,
220560629,False,Dilim Sokak,residential,True,20.638,"LINESTRING (42.1806221 37.3295574, 42.1804939 37.3294023)",,,,
220560629,False,Dilim Sokak,residential,False,96.137,"LINESTRING (42.1806221 37.3295574, 42.1807392 37.3296501, 42.18138 37.3301773)",,,,
220560778,False,Sanat Sokak,residential,False,72.16900000000001,"LINESTRING (42.1806221 37.3295574, 42.1805007 37.3296398, 42.1803105 37.3297856, 42.1800129 37.329989)",,,,
220560629,False,Dilim Sokak,residential,False,20.638,"LINESTRING (42.1804939 37.3294023, 42.1806221 37.3295574)",,,,
220560762,False,Endüstri Sokak,residential,True,47.202,"LINESTRING (42.1804939 37.3294023, 42.1810143 37.3293076)",,,,
220560762,False,Endüstri Sokak,residential,False,54.18000000000001,"LINESTRING (42.1804939 37.3294023, 42.1802699 37.3294498, 42.1799034 37.3295324)",,,,
220560591,False,Devran Sokak,residential,False,49.355999999999995,"LINESTRING (42.18138 37.3301773, 42.18156 37.3304477, 42.1816135 37.3305789)",,,,
220560591,False,Devran Sokak,residential,True,102.02799999999999,"LINESTRING (42.18138 37.3301773, 42.1813606 37.3301056, 42.1812775 37.3299183, 42.1811648 37.3296601, 42.1810994 37.3294999, 42.1810143 37.3293076)",,,,
220560629,False,Dilim Sokak,residential,True,96.137,"LINESTRING (42.18138 37.3301773, 42.1807392 37.3296501, 42.1806221 37.3295574)",,,,
220560643,False,846. Sokak,residential,False,26.201,"LINESTRING (42.1800129 37.329989, 42.1801202 37.3301102, 42.1801885 37.3301787)",,,,
220560707,False,Susam Sokak,residential,False,76.587,"LINESTRING (42.1800129 37.329989, 42.1800114 37.3303141, 42.180026 37.3306176, 42.1800208 37.3306774)",,,,
220560707,False,Susam Sokak,residential,True,51.738,"LINESTRING (42.1800129 37.329989, 42.1800068 37.3299543, 42.1799775 37.3297866, 42.1799034 37.3295324)",,,,
220560778,False,Sanat Sokak,residential,True,72.16900000000001,"LINESTRING (42.1800129 37.329989, 42.1803105 37.3297856, 42.1805007 37.3296398, 42.1806221 37.3295574)",,,,
220560643,False,846. Sokak,residential,False,99.74300000000001,"LINESTRING (42.1807714 37.3306141, 42.1812113 37.3309724, 42.1813991 37.3311771, 42.1814849 37.3312838, 42.1814957 37.3312976)",,,,
220560643,False,846. Sokak,residential,True,70.731,"LINESTRING (42.1807714 37.3306141, 42.1803959 37.330324, 42.1801885 37.3301787)",,,,
220560797,False,847. Sokak,residential,False,28.682000000000002,"LINESTRING (42.1807714 37.3306141, 42.1805658 37.3307369, 42.1805001 37.3307483)",,,,
220560707,False,Susam Sokak,residential,True,25.827,"LINESTRING (42.1799874 37.3310922, 42.1800013 37.3308602)",,,,
220560707,False,Susam Sokak,residential,False,50.914,"LINESTRING (42.1799874 37.3310922, 42.1799127 37.3313183, 42.1798631 37.3314628, 42.1798409 37.331535)",,,,
220560800,False,845. Sokak,residential,True,60.661,"LINESTRING (42.1799874 37.3310922, 42.1802687 37.3310575, 42.1804757 37.3310243, 42.180608 37.3309939, 42.1806561 37.3309771)",,,,
220560707,False,Susam Sokak,residential,False,25.827,"LINESTRING (42.1800013 37.3308602, 42.1799874 37.3310922)",,,,
220560707,False,Susam Sokak,residential,True,20.399,"LINESTRING (42.1800013 37.3308602, 42.1800208 37.3306774)",,,,
220560797,False,847. Sokak,residential,True,46.783,"LINESTRING (42.1800013 37.3308602, 42.1802028 37.3308572, 42.1803052 37.3308247, 42.1804591 37.3307628, 42.1805001 37.3307483)",,,,
221608024,False,Zübeyde Sokak,residential,True,12.376,"LINESTRING (42.1798409 37.331535, 42.1798828 37.3316412)",,,,
220560707,False,Susam Sokak,residential,True,50.914,"LINESTRING (42.1798409 37.331535, 42.1798631 37.3314628, 42.1799127 37.3313183, 42.1799874 37.3310922)",,,,
220560715,False,Aşkın Sokak,residential,False,30.954,"LINESTRING (42.1809815 37.3314303, 42.1812112 37.3313848, 42.1813182 37.331355)",,,,
220560715,False,Aşkın Sokak,residential,True,48.979,"LINESTRING (42.1809815 37.3314303, 42.1806591 37.3314909, 42.1804405 37.3315246)",,,,
220560913,False,Menekşe Sokak,residential,False,161.053,"LINESTRING (42.1809815 37.3314303, 42.1810268 37.3315272, 42.1812003 37.3319381, 42.1813776 37.3322968, 42.1815385 37.3325762, 42.1816887 37.3327596)",,,,
220560913,False,Menekşe Sokak,residential,True,58.096999999999994,"LINESTRING (42.1809815 37.3314303, 42.18086 37.3312358, 42.1806561 37.3309771)",,,,
220560715,False,Aşkın Sokak,residential,True,25.023,"LINESTRING (42.1817444 37.3311902, 42.1814957 37.3312976)",,,,
"[220560715, 220560591]",False,"['Devran Sokak', 'Aşkın Sokak']",residential,"[False, True]",78.224,"LINESTRING (42.1817444 37.3311902, 42.1818749 37.3311046, 42.1818756 37.3310593, 42.1817531 37.3308316, 42.1816135 37.3305789)",,,,
220560716,False,Yavuz Sokak,residential,False,123.44999999999999,"LINESTRING (42.1817444 37.3311902, 42.1820017 37.3316313, 42.1821686 37.331865, 42.1821769 37.3318767, 42.1823856 37.3321755)",,,,
220559505,False,Nergizi Caddesi,tertiary,False,52.777,"LINESTRING (42.1823856 37.3321755, 42.1825256 37.3320814, 42.18278 37.3318221)",,,,
220559505,False,Nergizi Caddesi,tertiary,True,52.815,"LINESTRING (42.1823856 37.3321755, 42.1821056 37.3324354, 42.1820267 37.3325524)",,,,
220560716,False,Yavuz Sokak,residential,True,123.45000000000002,"LINESTRING (42.1823856 37.3321755, 42.1821769 37.3318767, 42.1821686 37.331865, 42.1820017 37.3316313, 42.1817444 37.3311902)",,,,
221161187,False,Sitti Hayat Sokak,residential,True,22.369,"LINESTRING (42.1810642 37.3287919, 42.1808152 37.3288275)",,,,
220560737,False,Gazel Sokak,residential,False,191.551,"LINESTRING (42.1810642 37.3287919, 42.1811666 37.3289707, 42.1813347 37.3292065, 42.1815063 37.3293929, 42.1816653 37.3295521, 42.1819181 37.3298227, 42.1821248 37.3300295, 42.1822842 37.3302088)",,,,
221161187,False,Sitti Hayat Sokak,residential,False,52.181,"LINESTRING (42.1810642 37.3287919, 42.1813521 37.3287282, 42.1814884 37.3287163, 42.1816426 37.328716)",,,,
220560588,False,Reyhan Sokak,residential,False,8.888,"LINESTRING (42.1822842 37.3302088, 42.1823713 37.3301689)",,,,
220560588,False,Reyhan Sokak,residential,True,30.168,"LINESTRING (42.1822842 37.3302088, 42.1820223 37.3303827)",,,,
220560737,False,Gazel Sokak,residential,True,191.551,"LINESTRING (42.1822842 37.3302088, 42.1821248 37.3300295, 42.1819181 37.3298227, 42.1816653 37.3295521, 42.1815063 37.3293929, 42.1813347 37.3292065, 42.1811666 37.3289707, 42.1810642 37.3287919)",,,,
220560588,False,Reyhan Sokak,residential,True,16.487,"LINESTRING (42.1825264 37.3300866, 42.1823713 37.3301689)",,,,
220560588,False,Reyhan Sokak,residential,False,51.117999999999995,"LINESTRING (42.1825264 37.3300866, 42.1829135 37.3299146, 42.1830307 37.3298618)",,,,
221161191,False,Vatan Sokak,residential,True,171.733,"LINESTRING (42.1825264 37.3300866, 42.1823836 37.3299004, 42.1821654 37.3296221, 42.1819215 37.32925, 42.1817564 37.328967, 42.1816426 37.328716)",,,,
221161187,False,Sitti Hayat Sokak,residential,False,67.036,"LINESTRING (42.1816426 37.328716, 42.1819046 37.3287452, 42.1822909 37.328822, 42.1823803 37.3288485)",,,,
221161187,False,Sitti Hayat Sokak,residential,True,52.181,"LINESTRING (42.1816426 37.328716, 42.1814884 37.3287163, 42.1813521 37.3287282, 42.1810642 37.3287919)",,,,
221161191,False,Vatan Sokak,residential,False,171.733,"LINESTRING (42.1816426 37.328716, 42.1817564 37.328967, 42.1819215 37.32925, 42.1821654 37.3296221, 42.1823836 37.3299004, 42.1825264 37.3300866)",,,,
220560588,False,Reyhan Sokak,residential,False,49.123000000000005,"LINESTRING (42.1830307 37.3298618, 42.1832452 37.329762, 42.1835018 37.3296279)",,,,
220560588,False,Reyhan Sokak,residential,True,51.117999999999995,"LINESTRING (42.1830307 37.3298618, 42.1829135 37.3299146, 42.1825264 37.3300866)",,,,
220575551,False,Cemal Gürsel Caddesi,tertiary,True,126.618,"LINESTRING (42.1830307 37.3298618, 42.1827734 37.3294877, 42.1825261 37.3291228, 42.1823803 37.3288485)",,,,
230078048,False,Cemal Güresl 1 Sokak,residential,True,37.599000000000004,"LINESTRING (42.1830307 37.3298618, 42.1830708 37.3299211, 42.183186 37.330072, 42.1832436 37.3301544)",,,,
220575551,False,Cemal Gürsel Caddesi,tertiary,False,126.618,"LINESTRING (42.1823803 37.3288485, 42.1825261 37.3291228, 42.1827734 37.3294877, 42.1830307 37.3298618)",,,,
221161187,False,Sitti Hayat Sokak,residential,False,59.036,"LINESTRING (42.1823803 37.3288485, 42.1825706 37.3288526, 42.1830314 37.3287536)",,,,
221161187,False,Sitti Hayat Sokak,residential,True,67.036,"LINESTRING (42.1823803 37.3288485, 42.1822909 37.328822, 42.1819046 37.3287452, 42.1816426 37.328716)",,,,
220575388,False,Ömer Hayyam Caddesi,tertiary,False,105.792,"LINESTRING (42.1830314 37.3287536, 42.1833136 37.3293141, 42.1835018 37.3296279)",,,,
221161187,False,Sitti Hayat Sokak,residential,False,59.708999999999996,"LINESTRING (42.1830314 37.3287536, 42.1831599 37.3287239, 42.1834755 37.3286135, 42.1836553 37.3285501)",,,,
221161187,False,Sitti Hayat Sokak,residential,True,59.036,"LINESTRING (42.1830314 37.3287536, 42.1825706 37.3288526, 42.1823803 37.3288485)",,,,
220560591,False,Devran Sokak,residential,True,56.212,"LINESTRING (42.1810143 37.3293076, 42.1808152 37.3288275)",,,,
220560762,False,Endüstri Sokak,residential,False,47.202,"LINESTRING (42.1810143 37.3293076, 42.1804939 37.3294023)",,,,
