osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,bridge
175488825,residential,False,False,46.817,,"LINESTRING (27.1322311 38.3965179, 27.1318774 38.396201)",,,
1086081203,primary,True,False,106.419,,"LINESTRING (27.1322311 38.3965179, 27.1330856 38.3958342)",,,
297313840,primary,True,False,51.476,Halide Edip Adıvar Caddesi,"LINESTRING (27.1304859 38.3978071, 27.130919 38.3974923)",,,
198356666,residential,True,False,15.870999999999999,,"LINESTRING (27.1305343 38.3979446, 27.1305066 38.3978759, 27.1304859 38.3978071)",,,
827849398,primary,True,False,150.644,Halide Edip Adıvar Caddesi,"LINESTRING (27.1305343 38.3979446, 27.129531 38.3986799, 27.1292694 38.398868)",,,
198356666,residential,True,False,101.032,,"LINESTRING (27.1314106 38.3985395, 27.1305343 38.3979446)",,,
827849398,primary,True,False,284.087,Halide Edip Adıvar Caddesi,"LINESTRING (27.1328899 38.3961811, 27.132555 38.3964169, 27.1312416 38.3974602, 27.1310992 38.3975537, 27.1306643 38.3978633, 27.1305343 38.3979446)",,,
327683424,secondary,False,False,52.897,510. Sokak,"LINESTRING (27.1224895 38.4015731, 27.1228443 38.4019591)",,,
23616035,secondary,True,False,39.283,Ali Rıza Avni Bulvarı,"LINESTRING (27.1236508 38.3991498, 27.1232522 38.3993148)",2,,
1014560702,secondary,True,False,9.615,Saim Çıkrıkçı Caddesi,"LINESTRING (27.1236508 38.3991498, 27.1235812 38.3990827)",,,
23616035,secondary,True,False,95.031,Ali Rıza Avni Bulvarı,"LINESTRING (27.1231706 38.3993461, 27.1222679 38.3998256)",2,,
1014560701,secondary,True,False,10.056,,"LINESTRING (27.1231706 38.3993461, 27.1231524 38.3992568)",,,
237932750,secondary,False,False,51.34,,"LINESTRING (27.123411 38.399818, 27.1234388 38.4002792)",,,
1014560698,secondary,True,False,56.512,,"LINESTRING (27.123411 38.399818, 27.123222 38.399459, 27.1231706 38.3993461)",,,
210944243,residential,False,False,35.141,,"LINESTRING (27.1234388 38.4002792, 27.1238131 38.4001616)",,,
237932750,secondary,False,False,34.766,,"LINESTRING (27.1234388 38.4002792, 27.1234647 38.4005912)",,,
237932750,secondary,False,True,51.34,,"LINESTRING (27.1234388 38.4002792, 27.123411 38.399818)",,,
226930987,secondary,True,False,27.978,,"LINESTRING (27.1235033 38.4017738, 27.1234014 38.4020124)",,,
237932750,secondary,False,True,9.74,,"LINESTRING (27.1235033 38.4017738, 27.1235139 38.4016866)",,,
208796545,secondary,True,False,83.44,,"LINESTRING (27.1241861 38.4026302, 27.1236665 38.4019999)",,,
297313841,primary,True,False,107.738,,"LINESTRING (27.1241861 38.4026302, 27.1244861 38.4023315, 27.1249996 38.4019017)",,,
327683424,secondary,False,True,54.89,510. Sokak,"LINESTRING (27.1232263 38.4023516, 27.1228443 38.4019591)",,,
572914469,secondary,True,False,37.952,510. Sokak,"LINESTRING (27.1232263 38.4023516, 27.123315 38.4023755, 27.1233935 38.4024359, 27.1235267 38.4025845)",,,
705842340,primary,True,False,79.794,Yeşillik Caddesi,"LINESTRING (27.1306879 38.4004326, 27.130962 38.3997479)",,,
210944200,residential,False,True,77.892,,"LINESTRING (27.1306879 38.4004326, 27.1302191 38.4003371, 27.1298139 38.4002909)",,,
