osmid,highway,oneway,reversed,length,geometry,name,tunnel
272691714,residential,False,True,227.466,"LINESTRING (36.6309432 37.0254416, 36.6300842 37.0256189, 36.6295523 37.0257565, 36.6292894 37.0258635, 36.6291249 37.0259835, 36.6289622 37.0261477, 36.6287364 37.0263461)",,
803223775,secondary,True,False,123.072,"LINESTRING (36.6309432 37.0254416, 36.6306689 37.0248735, 36.6305212 37.0243897)",Gaziantep-Antakya yolu,
231337377,residential,False,False,14.581,"LINESTRING (36.6327655 37.0285139, 36.6329261 37.0284864)",,
570347597,secondary,True,False,65.763,"LINESTRING (36.6327655 37.0285139, 36.6324869 37.0279659)",Gaziantep-Antakya yolu,
231337377,residential,False,True,137.449,"LINESTRING (36.6327655 37.0285139, 36.6323981 37.0285451, 36.6312272 37.0286545)",,
803223773,secondary,True,False,54.198,"LINESTRING (36.6310277 37.0254293, 36.6313046 37.0258637)",Gaziantep-Antakya yolu,
803223774,residential,False,False,124.676,"LINESTRING (36.6310277 37.0254293, 36.631285 37.0253796, 36.6321809 37.0252297, 36.6323951 37.0251765)",,
231337377,residential,False,False,40.28,"LINESTRING (36.6329261 37.0284864, 36.6333795 37.0284722)",,
231337377,residential,False,True,14.581,"LINESTRING (36.6329261 37.0284864, 36.6327655 37.0285139)",,
88478588,tertiary,False,False,84.278,"LINESTRING (36.6320164 37.0269802, 36.6329071 37.0267179)",,
803223773,secondary,True,False,117.217,"LINESTRING (36.6320164 37.0269802, 36.6325853 37.0279315)",Gaziantep-Antakya yolu,
570345381,tertiary,False,False,76.573,"LINESTRING (36.6383404 37.0292899, 36.6374821 37.0292212)",,
803220030,residential,False,False,179.543,"LINESTRING (36.6383404 37.0292899, 36.638694 37.0277001)",,
88478588,tertiary,False,True,39.269,"LINESTRING (36.6337623 37.02646, 36.6333476 37.0265829)",,
88478588,tertiary,False,False,98.026,"LINESTRING (36.6337623 37.02646, 36.6344378 37.0262082, 36.6347587 37.0260802)",,
272691721,tertiary,False,False,59.46,"LINESTRING (36.6337623 37.02646, 36.6340866 37.0268, 36.6341584 37.0268908)",Vatan Caddesi,
272691721,tertiary,False,True,70.214,"LINESTRING (36.6337623 37.02646, 36.6334882 37.0259995, 36.6334359 37.0258853)",Vatan Caddesi,
94948940,tertiary,False,True,181.357,"LINESTRING (36.6374821 37.0292212, 36.6378474 37.0276165)",,
570345381,tertiary,False,True,76.573,"LINESTRING (36.6374821 37.0292212, 36.6383404 37.0292899)",,
88478588,tertiary,False,True,64.224,"LINESTRING (36.6368516 37.0258978, 36.6361292 37.0259289)",,
88478588,tertiary,False,False,11.446000000000002,"LINESTRING (36.6368516 37.0258978, 36.6369327 37.0259052, 36.6369791 37.0259126)",,
272691744,residential,False,True,102.707,"LINESTRING (36.6368516 37.0258978, 36.6368628 37.0258035, 36.636675 37.025479, 36.6364052 37.0250596)",,
231337365,tertiary,False,False,69.302,"LINESTRING (36.6370275 37.0264199, 36.6368886 37.0270332)",,
803237679,tertiary,True,False,54.94000000000001,"LINESTRING (36.6370275 37.0264199, 36.6370017 37.026302, 36.6370047 37.0260701, 36.6370178 37.0259991, 36.637062 37.0259455, 36.6370701 37.0259445)",,
231337365,tertiary,False,False,111.635,"LINESTRING (36.6367066 37.0277498, 36.6365172 37.0287423)",,
231337365,tertiary,False,True,81.304,"LINESTRING (36.6367066 37.0277498, 36.6368886 37.0270332)",,
231337382,residential,False,True,62.278000000000006,"LINESTRING (36.6367066 37.0277498, 36.6362447 37.0277272, 36.6361221 37.027749, 36.6360177 37.0277839)",,
231337377,residential,False,True,11.212,"LINESTRING (36.6355573 37.0283514, 36.635431 37.0283525)",,
272691721,tertiary,False,True,27.611,"LINESTRING (36.6355573 37.0283514, 36.635359 37.0281601)",Vatan Caddesi,
231337377,residential,False,False,96.366,"LINESTRING (36.6355573 37.0283514, 36.6357663 37.0283941, 36.6359665 37.0284669, 36.6365172 37.0287423)",,
231337365,tertiary,False,True,111.635,"LINESTRING (36.6365172 37.0287423, 36.6367066 37.0277498)",,
231337377,residential,False,True,96.366,"LINESTRING (36.6365172 37.0287423, 36.6359665 37.0284669, 36.6357663 37.0283941, 36.6355573 37.0283514)",,
272689491,residential,False,True,57.628,"LINESTRING (36.6383411 37.0219432, 36.6378001 37.0222296)",,
272689496,residential,False,False,80.039,"LINESTRING (36.6383411 37.0219432, 36.6381891 37.0226527)",,
272689491,residential,False,False,22.948,"LINESTRING (36.6383411 37.0219432, 36.6384646 37.0218865, 36.6385806 37.0218847)",,
272689494,tertiary,False,True,44.085,"LINESTRING (36.638209 37.0246227, 36.6381034 37.0250101)",Barazi Cad.,
272689494,tertiary,False,False,288.314,"LINESTRING (36.638209 37.0246227, 36.638294 37.0240953, 36.6386051 37.0223478, 36.6386574 37.0220547)",Barazi Cad.,
272689491,residential,False,False,57.628,"LINESTRING (36.6378001 37.0222296, 36.6383411 37.0219432)",,
272689491,residential,False,True,226.55900000000003,"LINESTRING (36.6378001 37.0222296, 36.6374273 37.0225379, 36.6362649 37.0236715, 36.6361628 37.0237494, 36.6361358 37.0237719)",,
804467253,residential,False,False,50.211999999999996,"LINESTRING (36.6378001 37.0222296, 36.6378149 37.021942, 36.6377985 37.0217788)",,
272689491,residential,False,False,226.55900000000003,"LINESTRING (36.6361358 37.0237719, 36.6361628 37.0237494, 36.6362649 37.0236715, 36.6374273 37.0225379, 36.6378001 37.0222296)",,
272689491,residential,False,True,56.566,"LINESTRING (36.6361358 37.0237719, 36.6357289 37.0239514, 36.6355876 37.0240301)",,
272691744,residential,False,False,76.103,"LINESTRING (36.6361358 37.0237719, 36.6362498 37.0240177, 36.6362662 37.0244398)",,
272691744,residential,False,True,51.05199999999999,"LINESTRING (36.6361358 37.0237719, 36.6360392 37.0236108, 36.6359387 37.023447, 36.6358718 37.0233647)",,
272689496,residential,False,False,47.293,"LINESTRING (36.6379721 37.0234914, 36.6379272 37.0239152)",,
272689496,residential,False,True,95.228,"LINESTRING (36.6379721 37.0234914, 36.6381891 37.0226527)",,
804467243,residential,False,False,76.258,"LINESTRING (36.6379721 37.0234914, 36.6371203 37.0235799)",,
272689494,tertiary,False,False,35.258,"LINESTRING (36.6385806 37.0218847, 36.6386697 37.0215757)",Barazi Cad.,
272689494,tertiary,False,True,20.095,"LINESTRING (36.6385806 37.0218847, 36.6386574 37.0220547)",Barazi Cad.,
272689491,residential,False,True,22.948,"LINESTRING (36.6385806 37.0218847, 36.6384646 37.0218865, 36.6383411 37.0219432)",,
272689494,tertiary,False,True,35.258,"LINESTRING (36.6386697 37.0215757, 36.6385806 37.0218847)",Barazi Cad.,
272691744,residential,False,False,99.658,"LINESTRING (36.6346861 37.0215036, 36.6346861 37.021632, 36.6346781 37.0217837, 36.6347209 37.0218579, 36.63478 37.0219256, 36.634898 37.0220318, 36.6351863 37.0222392)",,
272691744,residential,False,True,58.304,"LINESTRING (36.6346861 37.0215036, 36.6346861 37.0213794, 36.6347236 37.0211138, 36.634729 37.020981)",,
272691756,residential,False,False,100.36,"LINESTRING (36.6346861 37.0215036, 36.6354212 37.0212439, 36.635724 37.0211462)",,
272691721,tertiary,False,False,27.611,"LINESTRING (36.635359 37.0281601, 36.6355573 37.0283514)",Vatan Caddesi,
272691721,tertiary,False,True,55.461,"LINESTRING (36.635359 37.0281601, 36.6349641 37.0277736)",Vatan Caddesi,
231337382,residential,False,False,71.969,"LINESTRING (36.635359 37.0281601, 36.6359368 37.0278188, 36.6360177 37.0277839)",,
272691744,residential,False,False,56.43,"LINESTRING (36.6362957 37.0245597, 36.6364052 37.0250596)",,
272691744,residential,False,True,13.587,"LINESTRING (36.6362957 37.0245597, 36.6362662 37.0244398)",,
804467242,residential,False,False,32.807,"LINESTRING (36.6362957 37.0245597, 36.6359303 37.0246038)",,
804467242,residential,False,True,143.137,"LINESTRING (36.6362957 37.0245597, 36.6378859 37.0243471)",,
272691721,tertiary,False,True,61.703,"LINESTRING (36.6328204 37.0235959, 36.6324113 37.0231473)",Vatan Caddesi,
272691736,tertiary,False,False,18.971,"LINESTRING (36.6328204 37.0235959, 36.6329573 37.0234649)",,
272691721,tertiary,False,False,53.399,"LINESTRING (36.6328204 37.0235959, 36.6329077 37.0239609, 36.632949 37.0240644)",Vatan Caddesi,
272691744,residential,False,True,56.43,"LINESTRING (36.6364052 37.0250596, 36.6362957 37.0245597)",,
272691744,residential,False,False,102.70700000000001,"LINESTRING (36.6364052 37.0250596, 36.636675 37.025479, 36.6368628 37.0258035, 36.6368516 37.0258978)",,
1139119042,residential,False,False,123.54599999999999,"LINESTRING (36.6364052 37.0250596, 36.637094 37.0249698, 36.6377766 37.0248709)",,
272691735,residential,False,False,30.276,"LINESTRING (36.634729 37.020981, 36.6350265 37.0208479)",,
272691735,residential,False,True,79.004,"LINESTRING (36.634729 37.020981, 36.6339435 37.0213149)",,
272691744,residential,False,False,58.304,"LINESTRING (36.634729 37.020981, 36.6347236 37.0211138, 36.6346861 37.0213794, 36.6346861 37.0215036)",,
272691756,residential,False,True,107.56900000000002,"LINESTRING (36.6368554 37.0208036, 36.6361774 37.0209853, 36.6359062 37.0210742, 36.635724 37.0211462)",,
804467248,residential,False,False,254.06800000000004,"LINESTRING (36.6368554 37.0208036, 36.6368671 37.0208818, 36.636953 37.0210959, 36.6369744 37.0211538, 36.6369771 37.021188, 36.6369583 37.0212287, 36.6367544 37.021428, 36.6360839 37.0220832, 36.6359232 37.0222452, 36.6358693 37.0222995, 36.6357358 37.0224049, 36.6356239 37.0224933, 36.6354726 37.0226378)",,
