osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed,access
31738898,501/1. Sokak,residential,False,False,73.743,"LINESTRING (29.111947 36.6221162, 29.1119464 36.6221737, 29.1119418 36.6224538, 29.1119336 36.6227793)",,,,
1054761594,Atatürk Caddesi,primary,True,False,72.957,"LINESTRING (29.111947 36.6221162, 29.1117944 36.6221158, 29.1111295 36.6221143)",2,,,
"[1110488009, 183140418, 183140423]","['Ali Gaffar Okkan Caddesi', 'Cahit Gündüz Caddesi', 'Cahid Gündüz Caddesi']",tertiary,False,False,36.22,"LINESTRING (29.115812 36.625159, 29.1158456 36.6252279, 29.1158644 36.6252645, 29.1159353 36.6254267, 29.1159519 36.6254647)",2,yes,,
1110488009,Ali Gaffar Okkan Caddesi,tertiary,False,True,67.66399999999999,"LINESTRING (29.115812 36.625159, 29.1155995 36.6247226, 29.115567 36.624646, 29.1155487 36.6245888)",,,,
1150627775,510. Sokak,residential,True,False,123.79899999999999,"LINESTRING (29.115812 36.625159, 29.1158727 36.625143, 29.1171299 36.6248114)",,,,
182256503,505. Sokak,residential,False,True,75.156,"LINESTRING (29.1166813 36.6234218, 29.1167782 36.6240932)",,,,
185835971,508. Sokak,residential,False,False,41.804,"LINESTRING (29.1166813 36.6234218, 29.1171495 36.62341)",,,,
185835971,508. Sokak,residential,False,True,71.387,"LINESTRING (29.1166813 36.6234218, 29.1158816 36.6234369)",,,,
182256503,505. Sokak,residential,False,False,153.098,"LINESTRING (29.1166813 36.6234218, 29.1165705 36.6221698, 29.116562 36.6220848, 29.1165584 36.6220485)",,,,
31738907,506. Sokak,residential,False,False,34.034,"LINESTRING (29.117854 36.6234143, 29.1179344 36.6237135)",,,,
31738907,506. Sokak,residential,False,True,56.304,"LINESTRING (29.117854 36.6234143, 29.1177483 36.6229151)",,,,
190062911,515. Sokak,residential,False,False,128.84,"LINESTRING (29.117854 36.6234143, 29.1192948 36.6233407)",,,,
185835971,508. Sokak,residential,False,False,71.387,"LINESTRING (29.1158816 36.6234369, 29.1166813 36.6234218)",,,,
31738903,519. Sokak,residential,False,False,136.281,"LINESTRING (29.1193461 36.6264765, 29.1178228 36.6265635)",,,,
182256501,Pürşah Bey Caddesi,tertiary,False,True,12.815,"LINESTRING (29.1193461 36.6264765, 29.1193635 36.6263621)",,,,
31738903,519. Sokak,residential,False,True,136.281,"LINESTRING (29.1178228 36.6265635, 29.1193461 36.6264765)",,,,
31738904,517. Sokak,residential,False,False,51.921,"LINESTRING (29.1178228 36.6265635, 29.1176152 36.6261273)",,,,
182256503,505. Sokak,residential,False,False,46.282,"LINESTRING (29.1171299 36.6248114, 29.1171129 36.6247741, 29.1169521 36.6244204)",,,,
185835974,510. Sokak,residential,False,False,204.305,"LINESTRING (29.1171299 36.6248114, 29.1180214 36.6245623, 29.1181803 36.6245303, 29.1183102 36.6245224, 29.1188509 36.624539, 29.1192942 36.6245527, 29.1193607 36.6245547)",2,,,
182256503,505. Sokak,residential,False,False,75.156,"LINESTRING (29.1167782 36.6240932, 29.1166813 36.6234218)",,,,
182256503,505. Sokak,residential,False,True,39.575,"LINESTRING (29.1167782 36.6240932, 29.1168044 36.6241534, 29.1169521 36.6244204)",,,,
"[31738907, 186151958]","['504. Sokak', '506. Sokak']",residential,False,True,126.682,"LINESTRING (29.1167782 36.6240932, 29.1179752 36.6238608, 29.1179344 36.6237135)",,,,
182256508,Pürşah Bey Caddesi,tertiary,False,True,94.358,"LINESTRING (29.1199087 36.6245716, 29.1201993 36.6237557)",2,,,
185835974,510. Sokak,residential,False,True,48.94,"LINESTRING (29.1199087 36.6245716, 29.1193607 36.6245547)",2,,,
