osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed
725142936,True,1189,Av. Guerra Popular,secondary,False,12.178,"LINESTRING (32.5664209 -25.9700389, 32.5663571 -25.9701322)",,
727707714,True,1028,Av. 25 de Setembro,secondary,False,15.854,"LINESTRING (32.566288 -25.9699611, 32.5664209 -25.9700389)",,
"[725275416, 727707715]",True,1189,Av. Guerra Popular,secondary,False,127.16799999999999,"LINESTRING (32.566288 -25.9699611, 32.5664908 -25.9696813, 32.5667915 -25.9692863, 32.5670004 -25.9690137)",,
554497557,True,1028,Av. 25 de Setembro,secondary,False,189.753,"LINESTRING (32.5646986 -25.9690282, 32.566288 -25.9699611)",2,60
554497559,True,,Avenida Albert Lithuli,tertiary,False,9.425,"LINESTRING (32.5646986 -25.9690282, 32.5646471 -25.9690992)",,
730180989,True,1028,Av. 25 de Setembro,secondary,False,13.872,"LINESTRING (32.5645819 -25.9689607, 32.5646986 -25.9690282)",2,60
"[725820401, 554497710]",True,1197,Av. Albert Lithuli,tertiary,False,127.432,"LINESTRING (32.5645819 -25.9689607, 32.5647948 -25.9686579, 32.5652468 -25.967983)",,
725267944,True,1092,Av. 24 de Julho,primary,False,11.618,"LINESTRING (32.5688605 -25.9628721, 32.5689618 -25.9629233)",2,
"[554497706, 554497707]",True,1197,Av. Albert Lithuli,tertiary,False,115.473,"LINESTRING (32.5688605 -25.9628721, 32.568987 -25.9626832, 32.5694628 -25.961986)",2,
725269460,True,,Avenida 24 de Julho,primary,False,13.035,"LINESTRING (32.5706441 -25.9639152, 32.5707537 -25.9639787)",2,
"[725275417, 725127425]",True,1189,Av. Guerra Popular,secondary,False,122.322,"LINESTRING (32.5706441 -25.9639152, 32.5709942 -25.9634274, 32.5712995 -25.9629863)",2,
1088346735,False,1183,Av. Filipe Samuel Magaia,unclassified,False,15.021,"LINESTRING (32.5719793 -25.9647187, 32.5718935 -25.9648296)",,
4360407,False,1094,Av. Ahmed Sékou Touré,residential,True,13.828,"LINESTRING (32.5694628 -25.961986, 32.5695794 -25.9620529)",,
4360407,False,1094,Av. Ahmed Sékou Touré,residential,False,13.828,"LINESTRING (32.5695794 -25.9620529, 32.5694628 -25.961986)",,
554497561,True,1197,Av. Albert Lithuli,tertiary,False,114.802,"LINESTRING (32.5695794 -25.9620529, 32.5689618 -25.9629233)",,
4360407,False,1094,Av. Ahmed Sékou Touré,residential,True,200.892,"LINESTRING (32.5695794 -25.9620529, 32.5697186 -25.9621181, 32.5702516 -25.9624108, 32.5703294 -25.9624535, 32.5709882 -25.9628153, 32.5712995 -25.9629863)",,
4360407,False,1094,Av. Ahmed Sékou Touré,residential,True,12.532,"LINESTRING (32.5712995 -25.9629863, 32.5714054 -25.9630466)",,
