osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry
79250096,Avenida Julius Nyerere,tertiary,60,False,False,169.98,,"LINESTRING (36.8938065 -17.8779291, 36.8949062 -17.8768149)"
79250096,Avenida Julius Nyerere,tertiary,60,False,True,122.479,,"LINESTRING (36.8938065 -17.8779291, 36.8930206 -17.8787377)"
335738657,,residential,,False,True,65.795,,"LINESTRING (36.8938065 -17.8779291, 36.894302 -17.8782865)"
407498726,Rua 25 de Junho,tertiary,,False,True,96.352,104,"LINESTRING (36.8938065 -17.8779291, 36.8930849 -17.8774007)"
335777795,,residential,,False,True,42.142,,"LINESTRING (36.8919584 -17.8765226, 36.8917268 -17.8768309)"
407498726,Rua 25 de Junho,tertiary,,False,False,125.215,104,"LINESTRING (36.8919584 -17.8765226, 36.8928878 -17.8772195)"
335777795,,residential,,False,False,404.486,,"LINESTRING (36.8919584 -17.8765226, 36.8925397 -17.8758052, 36.892858 -17.8753804, 36.893313 -17.8747204, 36.8933243 -17.8746776, 36.8933205 -17.8746384, 36.8932032 -17.8743348, 36.8932016 -17.8742989, 36.8932137 -17.8742622, 36.8935174 -17.873913, 36.8938051 -17.8735116)"
407498726,Rua 25 de Junho,tertiary,,False,True,180.726,104,"LINESTRING (36.8919584 -17.8765226, 36.8914206 -17.8761231, 36.8906106 -17.8755245)"
61884792,,primary,,False,False,121.658,N10,"LINESTRING (36.8906106 -17.8755245, 36.8899213 -17.8764001)"
407498726,Rua 25 de Junho,tertiary,,False,False,180.726,104,"LINESTRING (36.8906106 -17.8755245, 36.8914206 -17.8761231, 36.8919584 -17.8765226)"
407498726,Rua 25 de Junho,tertiary,,False,True,224.255,104,"LINESTRING (36.8906106 -17.8755245, 36.8900393 -17.8750982, 36.888957 -17.8742634)"
61884792,,primary,,False,True,121.658,N10,"LINESTRING (36.8899213 -17.8764001, 36.8906106 -17.8755245)"
79499358,,unclassified,,False,False,124.449,,"LINESTRING (36.8899213 -17.8764001, 36.8889998 -17.8757048)"
622396851,,tertiary,,False,True,94.957,,"LINESTRING (36.8899213 -17.8764001, 36.8906294 -17.8769246)"
61884792,,primary,,False,False,185.43900000000002,N10,"LINESTRING (36.8899213 -17.8764001, 36.8893514 -17.8771305, 36.8888766 -17.877739)"
335777792,,unclassified,,False,True,89.394,,"LINESTRING (36.8904202 -17.8814288, 36.8911028 -17.8819024)"
79250096,Avenida Julius Nyerere,tertiary,60,False,False,230.036,,"LINESTRING (36.8904202 -17.8814288, 36.8910022 -17.8808379, 36.8918887 -17.8799036)"
335777792,,unclassified,,False,False,95.322,,"LINESTRING (36.8904202 -17.8814288, 36.8902029 -17.8812872, 36.8900178 -17.8811608, 36.8896812 -17.8809387)"
79250090,Avenida 7 de Julho,unclassified,,False,True,102.315,,"LINESTRING (36.8868542 -17.8802022, 36.8875743 -17.8808162)"
634540976,Avenida 7 de Julho,primary,,False,False,11.948,N10,"LINESTRING (36.8868542 -17.8802022, 36.8867643 -17.8801372)"
61884792,,primary,,False,True,108.178,N10,"LINESTRING (36.8868542 -17.8802022, 36.8869514 -17.8800797, 36.8870124 -17.8800133, 36.8870601 -17.8799534, 36.8873531 -17.8796216, 36.8875135 -17.8794596)"
634540983,,tertiary,,False,True,172.244,,"LINESTRING (36.8868542 -17.8802022, 36.8866256 -17.8805194, 36.8858692 -17.8814346)"
634540983,,tertiary,,False,False,11.38,,"LINESTRING (36.8858101 -17.8815201, 36.8858692 -17.8814346)"
79499358,,unclassified,,False,True,146.729,,"LINESTRING (36.8859395 -17.8733968, 36.8870231 -17.87422)"
79250090,Avenida 7 de Julho,unclassified,,False,False,102.315,,"LINESTRING (36.8875743 -17.8808162, 36.8868542 -17.8802022)"
79250090,Avenida 7 de Julho,unclassified,,False,True,74.314,,"LINESTRING (36.8875743 -17.8808162, 36.8881014 -17.8812578)"
602589384,,residential,,False,False,122.874,,"LINESTRING (36.8875743 -17.8808162, 36.8881143 -17.8801148, 36.8882576 -17.8799228)"
232358312,Mao Tse Tung,residential,,False,True,67.288,,"LINESTRING (36.889563 -17.8782366, 36.8900715 -17.8785999)"
602589386,,residential,,False,False,184.443,,"LINESTRING (36.889563 -17.8782366, 36.8906294 -17.8769246)"
169106297,,residential,,False,True,189.828,,"LINESTRING (36.889563 -17.8782366, 36.8893097 -17.878582, 36.8890087 -17.8789579, 36.8885715 -17.8794812, 36.8884933 -17.8796054)"
232358312,Mao Tse Tung,residential,,False,False,91.31200000000001,,"LINESTRING (36.889563 -17.8782366, 36.8893805 -17.8781054, 36.8888766 -17.877739)"
79250096,Avenida Julius Nyerere,tertiary,60,False,False,122.479,,"LINESTRING (36.8930206 -17.8787377, 36.8938065 -17.8779291)"
622396851,,tertiary,,False,False,84.554,,"LINESTRING (36.8930206 -17.8787377, 36.892397 -17.8782623)"
79250096,Avenida Julius Nyerere,tertiary,60,False,True,176.511,,"LINESTRING (36.8930206 -17.8787377, 36.8928015 -17.8789585, 36.8923138 -17.879462, 36.8918887 -17.8799036)"
335746194,Avenida 7 de Septembro,tertiary,,False,True,87.222,,"LINESTRING (36.8930206 -17.8787377, 36.8931249 -17.8788114, 36.8936773 -17.8792117)"
602589386,,residential,,False,True,184.443,,"LINESTRING (36.8906294 -17.8769246, 36.889563 -17.8782366)"
