osmid,oneway,ref,highway,reversed,length,geometry
104398087,True,110,primary,False,116.006,"LINESTRING (36.597033 32.5406149, 36.5968101 32.5416411)"
104398093,False,,primary,False,17.015,"LINESTRING (36.597033 32.5406149, 36.596856 32.540581)"
104398539,False,,unclassified,True,22.841,"LINESTRING (36.597033 32.5406149, 36.597275 32.5406389)"
104398087,True,110,primary,False,161.243,"LINESTRING (36.595944 32.5450706, 36.5955965 32.5464908)"
159081321,False,,secondary,True,25.748,"LINESTRING (36.595944 32.5450706, 36.5962146 32.5451104)"
104398549,False,,residential,True,168.844,"LINESTRING (36.599405 32.5456233, 36.5993724 32.5441051)"
159081321,False,,secondary,False,117.813,"LINESTRING (36.599405 32.5456233, 36.5981735 32.5454114)"
159081321,False,,secondary,True,86.369,"LINESTRING (36.599405 32.5456233, 36.6003099 32.5457698)"
104398549,False,,residential,False,206.39499999999998,"LINESTRING (36.599405 32.5456233, 36.5993509 32.5468002, 36.5993393 32.5474785)"
104398093,False,,primary,True,17.015,"LINESTRING (36.596856 32.540581, 36.597033 32.5406149)"
104398098,True,110,primary,False,105.772,"LINESTRING (36.596856 32.540581, 36.5965661 32.5396617)"
104400756,False,,tertiary,False,37.847,"LINESTRING (36.596856 32.540581, 36.5964532 32.5406044)"
104398095,False,,primary,True,16.297,"LINESTRING (36.5964805 32.5425708, 36.5965459 32.5427066)"
104400755,False,,residential,False,41.029,"LINESTRING (36.5964805 32.5425708, 36.5960513 32.5424984)"
104398098,True,110,primary,False,225.452,"LINESTRING (36.5964805 32.5425708, 36.5968989 32.5407981, 36.596856 32.540581)"
104398098,True,110,primary,False,104.936,"LINESTRING (36.5962445 32.5434933, 36.5964805 32.5425708)"
104400753,False,,residential,True,154.252,"LINESTRING (36.5962445 32.5434933, 36.5946351 32.5437827)"
104398549,False,,residential,False,92.341,"LINESTRING (36.602264 32.5461119, 36.6025183 32.5453096)"
159081321,False,,secondary,False,115.631,"LINESTRING (36.602264 32.5461119, 36.6018468 32.5459824, 36.6010726 32.545854)"
104398098,True,110,primary,False,177.545,"LINESTRING (36.5958274 32.5450508, 36.5962445 32.5434933)"
159243162,False,,residential,False,226.447,"LINESTRING (36.5958274 32.5450508, 36.5956128 32.5450101, 36.5934521 32.5446801)"
104398087,True,110,primary,False,268.852,"LINESTRING (36.5965459 32.5427066, 36.595944 32.5450706)"
104398095,False,,primary,False,16.297,"LINESTRING (36.5965459 32.5427066, 36.5964805 32.5425708)"
159841356,False,,residential,True,63.506,"LINESTRING (36.5965459 32.5427066, 36.5971962 32.5428668)"
104398541,False,,residential,True,34.327,"LINESTRING (36.5988437 32.5436166, 36.5989881 32.5439003)"
104398549,False,,residential,True,50.64,"LINESTRING (36.5993344 32.5479339, 36.5993393 32.5474785)"
104400771,False,,residential,False,102.757,"LINESTRING (36.5993344 32.5479339, 36.5982615 32.547744)"
104400771,False,,residential,True,108.801,"LINESTRING (36.5993344 32.5479339, 36.6004697 32.5481378)"
104398549,False,,residential,False,50.64,"LINESTRING (36.5993393 32.5474785, 36.5993344 32.5479339)"
104400769,False,,residential,False,127.568,"LINESTRING (36.5993393 32.5474785, 36.5982888 32.5467491)"
104398549,False,,residential,True,206.39499999999998,"LINESTRING (36.5993393 32.5474785, 36.5993509 32.5468002, 36.599405 32.5456233)"
104398541,False,,residential,False,207.411,"LINESTRING (36.6026978 32.5445212, 36.6004882 32.5444217)"
104398549,False,,residential,True,89.266,"LINESTRING (36.6026978 32.5445212, 36.6025183 32.5453096)"
104398550,False,,residential,True,169.34,"LINESTRING (36.6009866 32.5409247, 36.6013771 32.5424116)"
104398551,False,,residential,False,142.2,"LINESTRING (36.6009866 32.5409247, 36.5995168 32.5412412)"
104398551,False,,residential,True,46.742999999999995,"LINESTRING (36.6009866 32.5409247, 36.601147 32.540789, 36.6010568 32.5405732)"
104398087,True,110,primary,False,48.213,"LINESTRING (36.5968101 32.5416411, 36.5967175 32.5420676)"
104398544,False,,road,True,89.112,"LINESTRING (36.5968101 32.5416411, 36.5976704 32.5413001)"
104398544,False,,road,False,89.112,"LINESTRING (36.5976704 32.5413001, 36.5968101 32.5416411)"
