osmid,highway,oneway,reversed,length,junction,geometry,name
304631233,residential,False,False,35.449,,"LINESTRING (38.5439561 35.8288399, 38.5435632 35.8288274)",
311484226,tertiary,True,False,51.403,,"LINESTRING (38.5439561 35.8288399, 38.5441463 35.8292757)",
350992080,tertiary,False,True,15.351,,"LINESTRING (38.5439561 35.8288399, 38.5439713 35.8287024)",
311484227,secondary,True,False,5.452,roundabout,"LINESTRING (38.5441463 35.8292757, 38.5441734 35.8292867, 38.544196 35.8293029)",
151523059,residential,False,False,48.999,,"LINESTRING (38.5456911 35.8341325, 38.546218 35.8340243)",
350993148,tertiary,True,False,33.194,,"LINESTRING (38.5456911 35.8341325, 38.5457941 35.8344191)",
101751007,tertiary,False,False,7.826,,"LINESTRING (38.5460767 35.8353217, 38.5459935 35.8353418)",
101751007,tertiary,False,True,46.199,,"LINESTRING (38.5460767 35.8353217, 38.5465679 35.8352032)",
350993148,tertiary,True,False,49.965,,"LINESTRING (38.5460767 35.8353217, 38.5461824 35.8357628)",
101751007,tertiary,False,False,66.152,,"LINESTRING (38.5449388 35.8355756, 38.5442487 35.8357779)",
101751007,tertiary,False,True,98.567,,"LINESTRING (38.5449388 35.8355756, 38.5459935 35.8353418)",
101750988,residential,False,True,69.087,,"LINESTRING (38.5449388 35.8355756, 38.5449176 35.8358453, 38.5448663 35.8361939)",
101751011,residential,False,False,43.417,,"LINESTRING (38.5431459 35.8311863, 38.5426818 35.8312906)",
168164464,residential,False,False,65.055,,"LINESTRING (38.5431459 35.8311863, 38.5433281 35.8317524)",
168164464,residential,False,True,63.044,,"LINESTRING (38.5431459 35.8311863, 38.5429801 35.8306355)",
101751001,residential,False,True,53.938,,"LINESTRING (38.5412826 35.8310027, 38.5418607 35.8308777)",
350996547,secondary,True,False,64.549,,"LINESTRING (38.5412826 35.8310027, 38.5414694 35.8315631)",
101750983,residential,False,True,155.585,,"LINESTRING (38.5422363 35.8339495, 38.5438951 35.8335632)",
350996547,secondary,True,False,99.704,,"LINESTRING (38.5422363 35.8339495, 38.5425378 35.8348122)",
101750983,residential,False,False,155.585,,"LINESTRING (38.5438951 35.8335632, 38.5422363 35.8339495)",
168164464,residential,False,False,29.718,,"LINESTRING (38.5438951 35.8335632, 38.5439838 35.8338206)",
168164464,residential,False,True,107.341,,"LINESTRING (38.5438951 35.8335632, 38.5436097 35.832626)",
101750987,residential,False,False,23.48,,"LINESTRING (38.5455792 35.836833, 38.54532 35.8368538)",
101750995,residential,False,False,68.432,,"LINESTRING (38.5455792 35.836833, 38.5456843 35.8362235)",
101750995,residential,False,True,68.432,,"LINESTRING (38.5456843 35.8362235, 38.5455792 35.836833)",
101751013,residential,False,True,57.496,,"LINESTRING (38.5456843 35.8362235, 38.5462787 35.836411)",
"[304602755, 101751013]",residential,False,"[False, True]",25.406,,"LINESTRING (38.5456843 35.8362235, 38.5455451 35.8361774, 38.5454227 35.8361385)",
101751011,residential,False,True,52.546,,"LINESTRING (38.5414694 35.8315631, 38.5420311 35.8314369)",
350996547,secondary,True,False,61.495,,"LINESTRING (38.5414694 35.8315631, 38.5416562 35.832095)",
168164464,residential,False,False,26.762,,"LINESTRING (38.5439838 35.8338206, 38.5440605 35.8340531)",
168164464,residential,False,True,29.718,,"LINESTRING (38.5439838 35.8338206, 38.5438951 35.8335632)",
101751002,residential,False,False,131.58100000000002,,"LINESTRING (38.5439838 35.8338206, 38.5447449 35.8336191, 38.5449393 35.8336017, 38.5453861 35.8335021)",
350999345,residential,False,False,121.597,,"LINESTRING (38.5439838 35.8338206, 38.5429728 35.8340516, 38.5430605 35.8342829)",
101751006,residential,False,True,110.717,,"LINESTRING (38.5416562 35.832095, 38.5428469 35.831851)",
350996547,secondary,True,False,101.911,,"LINESTRING (38.5416562 35.832095, 38.5419261 35.832985)",
101742035,tertiary,False,True,24.908,,"LINESTRING (38.5422904 35.8295085, 38.5422894 35.8292845)",
350996546,secondary,True,False,154.969,,"LINESTRING (38.5422904 35.8295085, 38.5439966 35.829339)",
101751006,residential,False,False,44.744,,"LINESTRING (38.5433281 35.8317524, 38.5428469 35.831851)",
101751006,residential,False,True,42.211,,"LINESTRING (38.5433281 35.8317524, 38.5437772 35.831645)",
168164464,residential,False,False,100.402,,"LINESTRING (38.5433281 35.8317524, 38.5436097 35.832626)",
168164464,residential,False,True,65.055,,"LINESTRING (38.5433281 35.8317524, 38.5431459 35.8311863)",
101750992,residential,False,False,33.637,,"LINESTRING (38.5435787 35.8346225, 38.543215 35.8346901)",
101750992,residential,False,True,58.361,,"LINESTRING (38.5435787 35.8346225, 38.5442107 35.8345087)",
101751010,residential,False,True,42.68,,"LINESTRING (38.5435787 35.8346225, 38.5437001 35.8349935)",
101751007,tertiary,False,True,75.563,,"LINESTRING (38.5429518 35.8361069, 38.5437496 35.8358984)",
101750993,residential,False,False,156.937,,"LINESTRING (38.5436097 35.832626, 38.5419261 35.832985)",
101750993,residential,False,True,129.628,,"LINESTRING (38.5436097 35.832626, 38.5449972 35.83232)",
168164464,residential,False,False,107.341,,"LINESTRING (38.5436097 35.832626, 38.5438951 35.8335632)",
168164464,residential,False,True,100.402,,"LINESTRING (38.5436097 35.832626, 38.5433281 35.8317524)",
101750987,residential,False,False,67.357,,"LINESTRING (38.54532 35.8368538, 38.544845 35.8363862)",
101750987,residential,False,True,23.48,,"LINESTRING (38.54532 35.8368538, 38.5455792 35.836833)",
101751007,tertiary,False,False,24.696,,"LINESTRING (38.5440133 35.8358382, 38.5437496 35.8358984)",
101751007,tertiary,False,True,22.254,,"LINESTRING (38.5440133 35.8358382, 38.5442487 35.8357779)",
101751010,residential,False,False,98.078,,"LINESTRING (38.5440133 35.8358382, 38.5437001 35.8349935)",
101750993,residential,False,True,156.937,,"LINESTRING (38.5419261 35.832985, 38.5436097 35.832626)",
350996547,secondary,True,False,41.976,,"LINESTRING (38.5419261 35.832985, 38.5420382 35.8333514)",
101750992,residential,False,True,62.539,,"LINESTRING (38.5425378 35.8348122, 38.543215 35.8346901)",
350996547,secondary,True,False,148.723,,"LINESTRING (38.5425378 35.8348122, 38.5429518 35.8361069)",
101751007,tertiary,False,False,75.563,,"LINESTRING (38.5437496 35.8358984, 38.5429518 35.8361069)",
101751007,tertiary,False,True,24.696,,"LINESTRING (38.5437496 35.8358984, 38.5440133 35.8358382)",
101750992,residential,False,False,58.361,,"LINESTRING (38.5442107 35.8345087, 38.5435787 35.8346225)",
101750992,residential,False,True,24.669,,"LINESTRING (38.5442107 35.8345087, 38.5444759 35.834454)",
168164464,residential,False,True,27.83,,"LINESTRING (38.5442107 35.8345087, 38.544131 35.8342669)",
101750987,residential,False,True,86.398,,"LINESTRING (38.5442487 35.8357779, 38.544845 35.8363862)",
101751007,tertiary,False,False,22.254,,"LINESTRING (38.5442487 35.8357779, 38.5440133 35.8358382)",
101751007,tertiary,False,True,66.152,,"LINESTRING (38.5442487 35.8357779, 38.5449388 35.8355756)",
101750987,residential,False,False,86.398,,"LINESTRING (38.544845 35.8363862, 38.5442487 35.8357779)",
101750987,residential,False,True,67.357,,"LINESTRING (38.544845 35.8363862, 38.54532 35.8368538)",
101750988,residential,False,False,21.469,,"LINESTRING (38.544845 35.8363862, 38.5448663 35.8361939)",
101742049,secondary,True,False,84.681,,"LINESTRING (38.538073 35.8297797, 38.5390109 35.829738)",
168164379,tertiary,False,True,9.2,,"LINESTRING (38.538073 35.8297797, 38.5380759 35.8298624)",
101742049,secondary,True,False,96.928,,"LINESTRING (38.5369989 35.8298184, 38.538073 35.8297797)",
151523063,residential,False,False,56.425,,"LINESTRING (38.5369989 35.8298184, 38.5369471 35.8293127)",
151523061,residential,False,False,46.679,,"LINESTRING (38.5454437 35.8307263, 38.5453149 35.8311329)",
151523061,residential,False,True,103.656,,"LINESTRING (38.5454437 35.8307263, 38.5465615 35.8305079)",
323916312,residential,False,True,79.689,,"LINESTRING (38.5454437 35.8307263, 38.5455841 35.8302039, 38.5456273 35.8300253)",
151523061,residential,False,False,89.842,,"LINESTRING (38.5453149 35.8311329, 38.5451433 35.8319288)",
151523061,residential,False,True,46.679,,"LINESTRING (38.5453149 35.8311329, 38.5454437 35.8307263)",
151523071,residential,False,False,59.573,,"LINESTRING (38.5453149 35.8311329, 38.5459694 35.831059)",
151523071,residential,False,True,52.077,,"LINESTRING (38.5453149 35.8311329, 38.5447381 35.8311585)",
151523071,residential,False,False,52.077,,"LINESTRING (38.5447381 35.8311585, 38.5453149 35.8311329)",
350993148,tertiary,True,False,89.811,,"LINESTRING (38.5447381 35.8311585, 38.5450199 35.8319332)",
151523061,residential,False,False,11.135,,"LINESTRING (38.5451433 35.8319288, 38.5450199 35.8319332)",
151523061,residential,False,True,89.842,,"LINESTRING (38.5451433 35.8319288, 38.5453149 35.8311329)",
323916320,residential,False,False,108.673,,"LINESTRING (38.5451433 35.8319288, 38.5457035 35.8318838, 38.5463459 35.8318943)",
151523061,residential,False,True,11.135,,"LINESTRING (38.5450199 35.8319332, 38.5451433 35.8319288)",
350993148,tertiary,True,False,103.08099999999999,,"LINESTRING (38.5450199 35.8319332, 38.5451575 35.8323623, 38.5452988 35.8328322)",
151523056,tertiary,False,False,11.192,,"LINESTRING (38.5420382 35.8333514, 38.541918 35.8333766)",
350996547,secondary,True,False,68.862,,"LINESTRING (38.5420382 35.8333514, 38.5422363 35.8339495)",
151523056,tertiary,False,False,127.502,,"LINESTRING (38.5394625 35.8339283, 38.5380928 35.8342142)",
151523056,tertiary,False,True,229.702,,"LINESTRING (38.5394625 35.8339283, 38.541918 35.8333766)",
168164379,tertiary,False,False,57.584,,"LINESTRING (38.5394625 35.8339283, 38.5392864 35.8334305)",
168164379,tertiary,False,True,335.57199999999995,,"LINESTRING (38.5394625 35.8339283, 38.5398694 35.8351121, 38.5402298 35.8363013, 38.5403959 35.8368494)",
151523056,tertiary,False,True,115.091,,"LINESTRING (38.5363394 35.8345801, 38.5375758 35.8343221)",
151523067,residential,False,False,54.015,,"LINESTRING (38.5363394 35.8345801, 38.5362145 35.834105)",
350996548,secondary,True,False,70.522,,"LINESTRING (38.5406887 35.8295935, 38.5406603 35.8294067, 38.5405269 35.828974)",
350996654,secondary,True,False,14.009,roundabout,"LINESTRING (38.5406887 35.8295935, 38.5407202 35.8295743, 38.5407772 35.8295584, 38.5408329 35.8295578)",دوار الكنيسة
168164464,residential,False,False,35.378,,"LINESTRING (38.54265 35.8295388, 38.542743 35.8298479)",
350993151,secondary,True,False,78.139,,"LINESTRING (38.54265 35.8295388, 38.5417928 35.8296428)",
350996546,secondary,True,False,28.161,,"LINESTRING (38.5412653 35.8296278, 38.5415745 35.8295918)",
304631240,residential,False,True,78.634,,"LINESTRING (38.5412653 35.8296278, 38.5413005 35.8294802, 38.5411887 35.8291074, 38.5410905 35.8289536)",
350996654,secondary,True,False,9.746,roundabout,"LINESTRING (38.5406296 35.8296646, 38.5406374 35.8296437, 38.540672 35.8296037, 38.5406887 35.8295935)",دوار الكنيسة
350996545,secondary,True,False,230.946,,"LINESTRING (38.5406335 35.8297671, 38.5404264 35.8297559, 38.5380759 35.8298624)",
350996654,secondary,True,False,11.729,roundabout,"LINESTRING (38.5406335 35.8297671, 38.540621 35.8297393, 38.5406198 35.8296905, 38.5406296 35.8296646)",دوار الكنيسة
101742049,secondary,True,False,34.309,,"LINESTRING (38.5366184 35.8298241, 38.5369989 35.8298184)",
350996547,secondary,True,False,134.07999999999998,,"LINESTRING (38.5409286 35.829834, 38.5409507 35.8300223, 38.5412826 35.8310027)",
350996654,secondary,True,False,17.517,roundabout,"LINESTRING (38.5409286 35.829834, 38.5408757 35.8298586, 38.5408101 35.8298679, 38.5407444 35.8298585)",دوار الكنيسة
168164379,tertiary,False,False,9.2,,"LINESTRING (38.5380759 35.8298624, 38.538073 35.8297797)",
