osmid,highway,junction,oneway,reversed,length,geometry,maxspeed
29228570,secondary,roundabout,True,False,10.809000000000001,"LINESTRING (36.4895461 33.5125288, 36.4895592 33.5125762, 36.4895544 33.5126246)",
29228570,secondary,roundabout,True,False,2.12,"LINESTRING (36.4894123 33.5127406, 36.4893902 33.5127455)",
368778364,secondary,,True,False,32.831,"LINESTRING (36.4893902 33.5127455, 36.4891397 33.5129542)",
29228570,secondary,roundabout,True,False,27.441,"LINESTRING (36.4893902 33.5127455, 36.4893323 33.5127435, 36.4892778 33.512727, 36.4892303 33.5126964, 36.4891966 33.512655, 36.4891801 33.5126069)",
30316038,secondary,,False,True,52.942,"LINESTRING (36.4867133 33.5080363, 36.4867089 33.5075602)",
29228796,secondary,,True,False,93.434,"LINESTRING (36.4867133 33.5080363, 36.4868176 33.5083577, 36.4868466 33.5085601, 36.4867843 33.5088591)",
30351333,residential,,False,False,135.648,"LINESTRING (36.4867133 33.5080363, 36.4879166 33.5079109, 36.4881646 33.5078821)",
30351333,residential,,False,True,128.81799999999998,"LINESTRING (36.4867133 33.5080363, 36.4859835 33.5080854, 36.4853269 33.5081092)",
368778131,secondary,,False,False,92.631,"LINESTRING (36.4868777 33.5096885, 36.4867843 33.5088591)",
30351311,residential,,False,False,146.332,"LINESTRING (36.4868777 33.5096885, 36.4875604 33.5095683, 36.488041 33.5095251, 36.4884359 33.5094896)",
368778130,secondary,,True,False,119.544,"LINESTRING (36.4868777 33.5096885, 36.4869454 33.5097839, 36.4871042 33.5102064, 36.4872279 33.5105198, 36.4873302 33.5106913)",
368777876,secondary,roundabout,True,False,11.59,"LINESTRING (36.487439 33.5108911, 36.4874142 33.5109094, 36.4873719 33.5109244, 36.4873261 33.5109273)",
29228570,secondary,roundabout,True,False,2.241,"LINESTRING (36.4893534 33.5124294, 36.4893775 33.512431)",
29228570,secondary,roundabout,True,False,5.563,"LINESTRING (36.4891801 33.5126069, 36.4891823 33.5125569)",
368777876,secondary,roundabout,True,False,17.644,"LINESTRING (36.4871984 33.5107899, 36.487214 33.5107524, 36.4872436 33.5107214, 36.4872838 33.5107002, 36.4873302 33.5106913)",
368778129,secondary,,True,False,69.495,"LINESTRING (36.4871984 33.5107899, 36.4871532 33.5105996, 36.4869828 33.5101927)",
368777876,secondary,roundabout,True,False,13.084,"LINESTRING (36.487243 33.510897, 36.4872144 33.510867, 36.4871986 33.5108296, 36.4871984 33.5107899)",
30351016,residential,,False,False,14.428,"LINESTRING (36.4855124 33.5105381, 36.4856634 33.5105067)",
30351182,residential,,False,False,65.584,"LINESTRING (36.4855124 33.5105381, 36.4855419 33.5111274)",
30351016,residential,,False,True,58.636,"LINESTRING (36.4869828 33.5101927, 36.4863814 33.5103559)",
368778129,secondary,,True,False,57.267,"LINESTRING (36.4869828 33.5101927, 36.4868754 33.5098267, 36.4868777 33.5096885)",
30351112,residential,,False,False,94.097,"LINESTRING (36.4827212 33.5094022, 36.4837121 33.5092192)",
30351112,residential,,False,True,119.924,"LINESTRING (36.4867843 33.5088591, 36.4854994 33.5089831)",
30351401,residential,,False,True,112.311,"LINESTRING (36.4867843 33.5088591, 36.487981 33.5087024)",
368778131,secondary,,False,True,92.631,"LINESTRING (36.4867843 33.5088591, 36.4868777 33.5096885)",
29228805,secondary,,True,False,95.20599999999999,"LINESTRING (36.4867843 33.5088591, 36.4866433 33.5085742, 36.4866202 33.5083577, 36.4867133 33.5080363)",
30351132,residential,,False,False,142.213,"LINESTRING (36.4839813 33.5132968, 36.4843074 33.513354, 36.4854893 33.5135306)",
30351132,residential,,False,True,199.233,"LINESTRING (36.487596 33.5138844, 36.4854893 33.5135306)",
29229182,secondary,,True,False,138.819,"LINESTRING (36.487596 33.5138844, 36.4876052 33.5137307, 36.4874566 33.5126432)",
30351180,residential,,False,False,297.736,"LINESTRING (36.4821016 33.5125811, 36.4829761 33.5124411, 36.4838439 33.512302, 36.4845907 33.512438, 36.4851484 33.5127519)",
30351132,residential,,False,False,199.233,"LINESTRING (36.4854893 33.5135306, 36.487596 33.5138844)",
30351132,residential,,False,True,142.213,"LINESTRING (36.4854893 33.5135306, 36.4843074 33.513354, 36.4839813 33.5132968)",
30351180,residential,,False,True,105.55,"LINESTRING (36.4854893 33.5135306, 36.485585 33.5130751, 36.4851484 33.5127519)",
30351182,residential,,False,False,70.947,"LINESTRING (36.4855419 33.5111274, 36.4855733 33.5117649)",
30351182,residential,,False,True,65.584,"LINESTRING (36.4855419 33.5111274, 36.4855124 33.5105381)",
30351187,residential,,False,False,91.408,"LINESTRING (36.4855419 33.5111274, 36.4865236 33.5112035)",
30351182,residential,,False,False,62.755,"LINESTRING (36.4855733 33.5117649, 36.4854776 33.5123236)",
30351182,residential,,False,True,70.947,"LINESTRING (36.4855733 33.5117649, 36.4855419 33.5111274)",
368780482,residential,,False,True,110.03099999999999,"LINESTRING (36.4855733 33.5117649, 36.4864571 33.5118378, 36.4867558 33.511837)",
368780483,residential,,False,False,161.408,"LINESTRING (36.4855733 33.5117649, 36.4845099 33.5116808, 36.4846355 33.5111297)",
30351182,residential,,False,False,56.565,"LINESTRING (36.4854776 33.5123236, 36.4851484 33.5127519)",
30351182,residential,,False,True,62.755,"LINESTRING (36.4854776 33.5123236, 36.4855733 33.5117649)",
368780349,residential,,False,False,130.491,"LINESTRING (36.4854776 33.5123236, 36.4868638 33.512527)",
30351182,residential,,False,True,56.565,"LINESTRING (36.4851484 33.5127519, 36.4854776 33.5123236)",
30351180,residential,,False,False,105.55,"LINESTRING (36.4851484 33.5127519, 36.485585 33.5130751, 36.4854893 33.5135306)",
30351180,residential,,False,True,297.736,"LINESTRING (36.4851484 33.5127519, 36.4845907 33.512438, 36.4838439 33.512302, 36.4829761 33.5124411, 36.4821016 33.5125811)",
30351187,residential,,False,False,61.296,"LINESTRING (36.4866308 33.5112057, 36.4872598 33.5110359)",
30351187,residential,,False,True,9.942,"LINESTRING (36.4866308 33.5112057, 36.4865236 33.5112035)",
30351438,residential,,False,False,71.287,"LINESTRING (36.4866308 33.5112057, 36.4866791 33.5113466, 36.4867558 33.511837)",
29229182,secondary,,True,False,15.523,"LINESTRING (36.4872598 33.5110359, 36.487243 33.510897)",
30351187,residential,,False,True,61.296,"LINESTRING (36.4872598 33.5110359, 36.4866308 33.5112057)",
30351016,residential,,False,False,58.636,"LINESTRING (36.4863814 33.5103559, 36.4869828 33.5101927)",
30351016,residential,,False,True,9.526,"LINESTRING (36.4863814 33.5103559, 36.4862822 33.5103782)",
30351201,residential,,True,False,97.281,"LINESTRING (36.4863814 33.5103559, 36.4866308 33.5112057)",
30351187,residential,,False,False,9.942,"LINESTRING (36.4865236 33.5112035, 36.4866308 33.5112057)",
30351187,residential,,False,True,91.408,"LINESTRING (36.4865236 33.5112035, 36.4855419 33.5111274)",
