osmid,lanes,highway,oneway,reversed,length,geometry,junction,ref
251979575,2,secondary,False,True,81.77199999999999,"LINESTRING (75.7663369 31.2228489, 75.7667479 31.2229379, 75.7668284 31.2229356, 75.766933 31.2229058, 75.7671186 31.2227688)",,
1087318197,,secondary,True,False,65.93,"LINESTRING (75.7663369 31.2228489, 75.7666047 31.223049, 75.7667049 31.2233248)",,
657391369,2,secondary,True,False,19.250999999999998,"LINESTRING (75.7695564 31.217404, 75.7695171 31.2174509, 75.7694861 31.2175022, 75.769464 31.2175567)",roundabout,
657391369,2,secondary,True,False,45.54900000000001,"LINESTRING (75.7699655 31.2175266, 75.7699213 31.2174697, 75.7698615 31.2174244, 75.7697902 31.2173937, 75.7697121 31.2173797, 75.7696324 31.2173832, 75.7695564 31.217404)",roundabout,
657391369,2,secondary,True,False,41.16,"LINESTRING (75.7694484 31.217671, 75.7694884 31.2177223, 75.7695406 31.2177649, 75.7696024 31.2177967, 75.7696709 31.2178162, 75.7697427 31.2178223, 75.7698143 31.2178149)",roundabout,
798272352,,secondary,True,False,346.867,"LINESTRING (75.7694484 31.217671, 75.7693273 31.2179153, 75.7692176 31.2181231, 75.7691621 31.2182245, 75.7690451 31.2184472, 75.7683873 31.2197787, 75.7680543 31.2205525)",,
657391369,2,secondary,True,False,15.729,"LINESTRING (75.7698143 31.2178149, 75.7698532 31.2177814, 75.769887 31.2177442, 75.7699152 31.2177037)",roundabout,
122424395,2,trunk,True,False,51.226,"LINESTRING (75.7673035 31.2223361, 75.7671186 31.2227688)",,NH44
122424395,2,trunk,True,False,95.902,"LINESTRING (75.7671186 31.2227688, 75.7667326 31.2235656)",,NH44
251979575,2,secondary,False,False,81.77199999999999,"LINESTRING (75.7671186 31.2227688, 75.766933 31.2229058, 75.7668284 31.2229356, 75.7667479 31.2229379, 75.7663369 31.2228489)",,
122424393,2,trunk,True,False,264.717,"LINESTRING (75.7664441 31.2245566, 75.7670953 31.2232085, 75.7674884 31.2223499)",,NH44
124098888,,secondary,False,False,105.70100000000001,"LINESTRING (75.7699152 31.2177037, 75.7699976 31.2178327, 75.770425 31.2183723, 75.7705138 31.2185038)",,
657391369,2,secondary,True,False,20.436,"LINESTRING (75.7699152 31.2177037, 75.7699429 31.2176472, 75.7699598 31.2175876, 75.7699655 31.2175266)",roundabout,
124098888,,secondary,False,False,229.662,"LINESTRING (75.7705138 31.2185038, 75.7705552 31.2186944, 75.7705059 31.2194599, 75.7705512 31.2197685, 75.7707251 31.2205483)",,
124098888,,secondary,False,True,105.70100000000001,"LINESTRING (75.7705138 31.2185038, 75.770425 31.2183723, 75.7699976 31.2178327, 75.7699152 31.2177037)",,
540131724,,unclassified,False,True,46.671,"LINESTRING (75.7705138 31.2185038, 75.7706976 31.2183388, 75.7708781 31.2182249)",,
124098740,,secondary,False,True,125.573,"LINESTRING (75.7707251 31.2205483, 75.7713199 31.2204704, 75.7720265 31.2203576)",,
124098888,,secondary,False,True,229.662,"LINESTRING (75.7707251 31.2205483, 75.7705512 31.2197685, 75.7705059 31.2194599, 75.7705552 31.2186944, 75.7705138 31.2185038)",,
1087318212,,tertiary,False,False,159.961,"LINESTRING (75.7707251 31.2205483, 75.7707169 31.2208696, 75.7706479 31.2210703, 75.7704034 31.2213721, 75.7699651 31.221762)",,
124098830,,unclassified,False,False,190.272,"LINESTRING (75.7684024 31.2206958, 75.7692046 31.2211963, 75.7699651 31.221762)",,
798272328,,secondary,True,False,349.198,"LINESTRING (75.7684024 31.2206958, 75.7685415 31.2204709, 75.768891 31.2198434, 75.7692588 31.2191231, 75.7695477 31.2185429, 75.7698046 31.2180157, 75.7698209 31.2179558, 75.7698256 31.2178819, 75.7698143 31.2178149)",,
124098830,,unclassified,False,True,190.272,"LINESTRING (75.7699651 31.221762, 75.7692046 31.2211963, 75.7684024 31.2206958)",,
"[309520090, 309520149]",,unclassified,False,True,339.908,"LINESTRING (75.7699651 31.221762, 75.7702232 31.2222466, 75.7708167 31.2219497, 75.7718574 31.2214818, 75.7722543 31.2212891, 75.7726299 31.2212524, 75.7728678 31.2211761)",,
1087318212,,tertiary,False,False,297.95799999999997,"LINESTRING (75.7699651 31.221762, 75.76882 31.222593, 75.768193 31.2229218, 75.7678301 31.2230314, 75.7673189 31.2230263)",,
1087318212,,tertiary,False,True,159.961,"LINESTRING (75.7699651 31.221762, 75.7704034 31.2213721, 75.7706479 31.2210703, 75.7707169 31.2208696, 75.7707251 31.2205483)",,
124098745,,secondary,True,False,278.928,"LINESTRING (75.7673189 31.2230263, 75.7679899 31.2216216, 75.7683197 31.2209125, 75.7684024 31.2206958)",,
1087318212,,tertiary,False,True,297.958,"LINESTRING (75.7673189 31.2230263, 75.7678301 31.2230314, 75.768193 31.2229218, 75.76882 31.222593, 75.7699651 31.221762)",,
124098745,,secondary,True,False,177.936,"LINESTRING (75.7666453 31.2245177, 75.7672553 31.2231199, 75.7673189 31.2230263)",,
1087318213,,trunk_link,True,False,26.905,"LINESTRING (75.7667049 31.2233248, 75.7667326 31.2235656)",,
124098740,,secondary,False,False,206.035,"LINESTRING (75.774904 31.219922, 75.7727695 31.2202402)",,
309520090,,unclassified,False,False,24.649,"LINESTRING (75.774904 31.219922, 75.7747572 31.2201047)",,
309520090,,unclassified,False,False,18.104,"LINESTRING (75.7747572 31.2201047, 75.7746494 31.2202389)",,
309520090,,unclassified,False,True,24.649,"LINESTRING (75.7747572 31.2201047, 75.774904 31.219922)",,
309520090,,unclassified,False,False,84.554,"LINESTRING (75.7737564 31.2213258, 75.7729732 31.2211423, 75.772901 31.2211655)",,
309520090,,unclassified,False,True,89.261,"LINESTRING (75.7737564 31.2213258, 75.7740782 31.2209497, 75.7743012 31.2206722)",,
1153689581,,residential,False,False,233.454,"LINESTRING (75.7737564 31.2213258, 75.7737082 31.2215001, 75.7738423 31.2216972, 75.7738692 31.2219082, 75.773955 31.2220091, 75.7742393 31.2221237, 75.7741535 31.2223117, 75.7739282 31.2223071, 75.773145 31.2221329)",,
538742221,,unclassified,False,False,113.192,"LINESTRING (75.7713537 31.2241809, 75.7713376 31.223991, 75.7713376 31.2238046, 75.7713497 31.2236907, 75.7714789 31.2235353, 75.7716121 31.2234352, 75.7717817 31.2233212)",,
538742221,,unclassified,False,False,104.016,"LINESTRING (75.7717817 31.2233212, 75.771923 31.2232004, 75.772141 31.223121, 75.7723025 31.2230347, 75.7724882 31.2229725, 75.7727547 31.2229553)",,
538742221,,unclassified,False,True,113.19200000000001,"LINESTRING (75.7717817 31.2233212, 75.7716121 31.2234352, 75.7714789 31.2235353, 75.7713497 31.2236907, 75.7713376 31.2238046, 75.7713376 31.223991, 75.7713537 31.2241809)",,
1153689579,,residential,False,False,155.336,"LINESTRING (75.7717817 31.2233212, 75.7719452 31.2236448, 75.7724013 31.2236585, 75.772412 31.224021, 75.7725516 31.224287)",,
538742221,,unclassified,False,False,224.961,"LINESTRING (75.7727547 31.2229553, 75.7727103 31.2227861, 75.7726901 31.2225858, 75.7726699 31.2224339, 75.7726376 31.22232, 75.7727345 31.2221957, 75.7728354 31.2221059, 75.773009 31.2220576, 75.7731221 31.2219333, 75.7730817 31.2217779, 75.7730252 31.2215535, 75.7729565 31.2213498, 75.772901 31.2211655)",,
538742221,,unclassified,False,True,104.01599999999999,"LINESTRING (75.7727547 31.2229553, 75.7724882 31.2229725, 75.7723025 31.2230347, 75.772141 31.223121, 75.771923 31.2232004, 75.7717817 31.2233212)",,
1153689580,,residential,False,False,79.557,"LINESTRING (75.7727547 31.2229553, 75.7728982 31.2229858, 75.7734239 31.2233664)",,
309520090,,unclassified,False,False,3.37,"LINESTRING (75.772901 31.2211655, 75.7728678 31.2211761)",,
309520090,,unclassified,False,True,84.554,"LINESTRING (75.772901 31.2211655, 75.7729732 31.2211423, 75.7737564 31.2213258)",,
538742221,,unclassified,False,True,224.961,"LINESTRING (75.772901 31.2211655, 75.7729565 31.2213498, 75.7730252 31.2215535, 75.7730817 31.2217779, 75.7731221 31.2219333, 75.773009 31.2220576, 75.7728354 31.2221059, 75.7727345 31.2221957, 75.7726376 31.22232, 75.7726699 31.2224339, 75.7726901 31.2225858, 75.7727103 31.2227861, 75.7727547 31.2229553)",,
124098740,,secondary,False,True,51.269,"LINESTRING (75.7720265 31.2203576, 75.7725565 31.220273)",,
124098740,,secondary,False,False,125.573,"LINESTRING (75.7720265 31.2203576, 75.7713199 31.2204704, 75.7707251 31.2205483)",,
538743608,,unclassified,False,False,156.771,"LINESTRING (75.7720265 31.2203576, 75.771921 31.2200498, 75.7717767 31.2197547, 75.7716575 31.2194435, 75.7715697 31.2191162, 75.7715803 31.2190106)",,
538743608,,unclassified,False,False,133.244,"LINESTRING (75.7715803 31.2190106, 75.7716073 31.2187406, 75.7716826 31.2183543, 75.7717265 31.218086, 75.771708 31.2178217)",,
538743608,,unclassified,False,True,156.771,"LINESTRING (75.7715803 31.2190106, 75.7715697 31.2191162, 75.7716575 31.2194435, 75.7717767 31.2197547, 75.771921 31.2200498, 75.7720265 31.2203576)",,
538743609,,unclassified,False,False,119.81099999999999,"LINESTRING (75.7715803 31.2190106, 75.7713752 31.2190035, 75.7712873 31.2187299, 75.7711619 31.2185206, 75.7709799 31.2183167, 75.7708781 31.2182249)",,
538743609,,unclassified,False,True,71.715,"LINESTRING (75.7704466 31.2173617, 75.7704278 31.2176568, 75.7705658 31.2179036, 75.7706199 31.2179637)",,
"[538743608, 540131722]",,unclassified,False,"[False, True]",48.0,"LINESTRING (75.7720904 31.2176782, 75.7718635 31.2177114, 75.7717014 31.2177265, 75.771708 31.2178217)",,
540131722,,unclassified,False,True,140.218,"LINESTRING (75.7720904 31.2176782, 75.7723835 31.2176744, 75.7726815 31.2176744, 75.7729469 31.2176605, 75.7732773 31.2176512, 75.7735641 31.2176443)",,
124098740,,secondary,False,True,206.035,"LINESTRING (75.7727695 31.2202402, 75.774904 31.219922)",,
124098740,,secondary,False,False,20.581,"LINESTRING (75.7727695 31.2202402, 75.7726533 31.2202575, 75.7725565 31.220273)",,
538743611,,unclassified,False,False,302.16400000000004,"LINESTRING (75.7727695 31.2202402, 75.7727436 31.2200904, 75.7727395 31.2199074, 75.7728283 31.2197279, 75.7729454 31.2194862, 75.7730544 31.2192617, 75.7731513 31.2190615, 75.7732402 31.2188267, 75.7733209 31.218585, 75.7733492 31.2183537, 75.7734784 31.2180498, 75.7735228 31.217784, 75.7735641 31.2176443)",,
538743611,,unclassified,False,True,82.829,"LINESTRING (75.7737073 31.2169108, 75.7737004 31.2169967, 75.77366 31.2172729, 75.7736035 31.2175112, 75.7735641 31.2176443)",,
309520090,,unclassified,False,True,3.37,"LINESTRING (75.7728678 31.2211761, 75.772901 31.2211655)",,
"[309520090, 309520149]",,unclassified,False,False,339.908,"LINESTRING (75.7728678 31.2211761, 75.7726299 31.2212524, 75.7722543 31.2212891, 75.7718574 31.2214818, 75.7708167 31.2219497, 75.7702232 31.2222466, 75.7699651 31.221762)",,
538752019,,unclassified,False,False,104.822,"LINESTRING (75.7728678 31.2211761, 75.7728137 31.2210385, 75.7727133 31.2207515, 75.7726192 31.2205235, 75.7725565 31.220273)",,
124098740,,secondary,False,False,51.269,"LINESTRING (75.7725565 31.220273, 75.7720265 31.2203576)",,
124098740,,secondary,False,True,20.581,"LINESTRING (75.7725565 31.220273, 75.7726533 31.2202575, 75.7727695 31.2202402)",,
538752019,,unclassified,False,True,104.822,"LINESTRING (75.7725565 31.220273, 75.7726192 31.2205235, 75.7727133 31.2207515, 75.7728137 31.2210385, 75.7728678 31.2211761)",,
538743611,,unclassified,False,False,82.829,"LINESTRING (75.7735641 31.2176443, 75.7736035 31.2175112, 75.77366 31.2172729, 75.7737004 31.2169967, 75.7737073 31.2169108)",,
538743611,,unclassified,False,True,302.16400000000004,"LINESTRING (75.7735641 31.2176443, 75.7735228 31.217784, 75.7734784 31.2180498, 75.7733492 31.2183537, 75.7733209 31.218585, 75.7732402 31.2188267, 75.7731513 31.2190615, 75.7730544 31.2192617, 75.7729454 31.2194862, 75.7728283 31.2197279, 75.7727395 31.2199074, 75.7727436 31.2200904, 75.7727695 31.2202402)",,
540131722,,unclassified,False,False,140.218,"LINESTRING (75.7735641 31.2176443, 75.7732773 31.2176512, 75.7729469 31.2176605, 75.7726815 31.2176744, 75.7723835 31.2176744, 75.7720904 31.2176782)",,
"[538743608, 540131722]",,unclassified,False,"[False, True]",48.0,"LINESTRING (75.771708 31.2178217, 75.7717014 31.2177265, 75.7718635 31.2177114, 75.7720904 31.2176782)",,
538743608,,unclassified,False,True,133.244,"LINESTRING (75.771708 31.2178217, 75.7717265 31.218086, 75.7716826 31.2183543, 75.7716073 31.2187406, 75.7715803 31.2190106)",,
