osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
252642854,Talwandi Bazar Street,residential,20,False,False,16.536,,"LINESTRING (75.5997009 30.6493432, 75.5997285 30.6491964)",
59298788,Old Tehsil Road,tertiary,50,False,False,83.14699999999999,2,"LINESTRING (75.5997009 30.6493432, 75.599547 30.6492929, 75.5992974 30.6492366, 75.5988593 30.6491624)",
271054539,Ludhiana Road,tertiary,50,False,True,26.343,2,"LINESTRING (75.5997009 30.6493432, 75.5997292 30.6493995, 75.5997363 30.6494863, 75.5997331 30.6495748)",
286057839,Jagraon Road,tertiary,50,False,True,12.069,2,"LINESTRING (75.5943371 30.6476702, 75.5944588 30.6476988)",
253287993,,residential,,False,True,309.344,,"LINESTRING (75.5943371 30.6476702, 75.5943764 30.6471901, 75.594339 30.6470735, 75.5941148 30.6469731, 75.5940168 30.6465271, 75.5938813 30.6463182, 75.5947219 30.6461977, 75.5953429 30.6461545)",
252640591,,tertiary,40,False,False,116.668,2,"LINESTRING (75.5954652 30.6478414, 75.5954794 30.6471345, 75.5954761 30.6467923)",
253285362,,residential,,False,True,93.852,,"LINESTRING (75.5954652 30.6478414, 75.595432 30.6480045, 75.5954844 30.6484975, 75.5954776 30.6486808)",
286057839,Jagraon Road,tertiary,50,False,False,97.955,2,"LINESTRING (75.5954652 30.6478414, 75.5948769 30.647797, 75.5944588 30.6476988)",
286057839,Jagraon Road,tertiary,50,False,True,175.64300000000003,2,"LINESTRING (75.5954652 30.6478414, 75.5959728 30.6479425, 75.5965394 30.6481236, 75.5968375 30.6482711, 75.5971343 30.6484564)",
59298788,Old Tehsil Road,tertiary,50,False,True,43.331,2,"LINESTRING (75.5971343 30.6484564, 75.5970814 30.6486558, 75.5970977 30.6487327, 75.5971644 30.648823)",
252642795,Thana Road,residential,20,False,False,35.91,,"LINESTRING (75.5971343 30.6484564, 75.5972386 30.648227, 75.5972617 30.648153)",
286057839,Jagraon Road,tertiary,50,False,False,175.64300000000003,2,"LINESTRING (75.5971343 30.6484564, 75.5968375 30.6482711, 75.5965394 30.6481236, 75.5959728 30.6479425, 75.5954652 30.6478414)",
112290812,Nagar Council Office Road,tertiary,40,False,True,50.303,,"LINESTRING (75.6010586 30.6499654, 75.6005372 30.6499067)",
112290812,Nagar Council Office Road,tertiary,40,False,False,189.85,,"LINESTRING (75.6010586 30.6499654, 75.6018197 30.6499485, 75.6024627 30.6499372, 75.6030312 30.6500366)",
253287041,,residential,,False,True,50.842,,"LINESTRING (75.6010586 30.6499654, 75.6011262 30.6497147, 75.6011883 30.6495221)",
59298788,Old Tehsil Road,tertiary,50,False,True,72.33,2,"LINESTRING (75.5971644 30.648823, 75.5979008 30.6489705)",
59298788,Old Tehsil Road,tertiary,50,False,False,43.331,2,"LINESTRING (75.5971644 30.648823, 75.5970977 30.6487327, 75.5970814 30.6486558, 75.5971343 30.6484564)",
131766295,Eid Gaah Road,tertiary,,False,False,76.65899999999999,,"LINESTRING (75.5971644 30.648823, 75.597082 30.648968, 75.597053 30.649036, 75.5970262 30.6490775, 75.5970203 30.6491157, 75.5970096 30.6491802, 75.5970015 30.6492402, 75.5969908 30.6493187, 75.596972 30.649404, 75.5969604 30.6494815)",
281519136,Talwandi Gate Road,tertiary,,False,True,6.566,,"LINESTRING (75.5997664 30.6499136, 75.5996978 30.6499117)",
271054538,Ludhiana Road,tertiary,50,True,False,37.864,2,"LINESTRING (75.5997664 30.6499136, 75.5997616 30.6497549, 75.5997331 30.6495748)",
112290812,Nagar Council Office Road,tertiary,40,False,False,84.057,,"LINESTRING (75.6030312 30.6500366, 75.6032246 30.6492992)",
112290812,Nagar Council Office Road,tertiary,40,False,True,189.85,,"LINESTRING (75.6030312 30.6500366, 75.6024627 30.6499372, 75.6018197 30.6499485, 75.6010586 30.6499654)",
252622008,,residential,30,False,False,202.541,,"LINESTRING (75.6030312 30.6500366, 75.6029237 30.6503847, 75.6029453 30.6504139, 75.6034321 30.6504987, 75.6033951 30.6506577, 75.6033704 30.6510951, 75.6034721 30.651331, 75.6035875 30.6514404)",
131783797,,tertiary,50,False,False,30.376,,"LINESTRING (75.6040395 30.6481224, 75.6041739 30.6483699)",
112290812,Nagar Council Office Road,tertiary,40,False,True,113.46000000000001,,"LINESTRING (75.6040395 30.6481224, 75.6036236 30.6485828, 75.6033518 30.6489523)",
252639101,Raikot - Johlan Road,tertiary,40,False,False,45.089,1,"LINESTRING (75.6040395 30.6481224, 75.6039432 30.6477735, 75.6039339 30.6477273)",
112290812,Nagar Council Office Road,tertiary,40,False,False,50.303,,"LINESTRING (75.6005372 30.6499067, 75.6010586 30.6499654)",
112290812,Nagar Council Office Road,tertiary,40,False,True,26.497,,"LINESTRING (75.6005372 30.6499067, 75.6002729 30.6498354)",
253287081,,residential,,False,False,55.978,,"LINESTRING (75.6005372 30.6499067, 75.6006714 30.6494167)",
131766295,Eid Gaah Road,tertiary,,False,True,23.197,,"LINESTRING (75.5953257 30.654028, 75.5953767 30.6538771, 75.5954083 30.6538334)",
131766295,Eid Gaah Road,tertiary,,False,False,30.412,,"LINESTRING (75.5965649 30.6513389, 75.5964571 30.6515962)",
131766295,Eid Gaah Road,tertiary,,False,True,45.239000000000004,,"LINESTRING (75.5965649 30.6513389, 75.5966132 30.6512189, 75.5966641 30.6510827, 75.5966904 30.6509478)",
253286787,,residential,,False,False,114.006,,"LINESTRING (75.5965649 30.6513389, 75.5974165 30.6513719, 75.5974033 30.6516636)",
131766295,Eid Gaah Road,tertiary,,False,True,41.059,,"LINESTRING (75.5966904 30.6509478, 75.5967762 30.650586)",
253286790,,residential,,False,False,74.26,,"LINESTRING (75.5966904 30.6509478, 75.5974596 30.6510379)",
131766295,Eid Gaah Road,tertiary,,False,False,45.239000000000004,,"LINESTRING (75.5966904 30.6509478, 75.5966641 30.6510827, 75.5966132 30.6512189, 75.5965649 30.6513389)",
131766295,Eid Gaah Road,tertiary,,False,False,46.344,,"LINESTRING (75.5969113 30.6498053, 75.5968564 30.6502194)",
267205114,,residential,,False,True,62.521,,"LINESTRING (75.5969113 30.6498053, 75.5975583 30.6498848)",
267205116,,residential,,False,False,40.417,,"LINESTRING (75.5969113 30.6498053, 75.5964892 30.6497894)",
131766295,Eid Gaah Road,tertiary,,False,True,34.112,,"LINESTRING (75.5969113 30.6498053, 75.5969318 30.6496717, 75.5969533 30.6495286, 75.5969574 30.6495011)",
131766295,Eid Gaah Road,tertiary,,False,False,25.399,,"LINESTRING (75.5964571 30.6515962, 75.5963668 30.651811)",
131766295,Eid Gaah Road,tertiary,,False,True,30.412,,"LINESTRING (75.5964571 30.6515962, 75.5965649 30.6513389)",
281519137,,residential,,False,True,90.947,,"LINESTRING (75.5964571 30.6515962, 75.5965754 30.6516078, 75.5970591 30.6516211, 75.5974033 30.6516636)",
201485973,Raikot - Malerkotla Road,secondary,50,False,False,83.0,2,"LINESTRING (75.6033646 30.6517221, 75.6028593 30.6523289)",MDR51
201485973,Raikot - Malerkotla Road,secondary,50,False,True,16.717,2,"LINESTRING (75.6033646 30.6517221, 75.6034629 30.6515978)",MDR51
256413761,,residential,,False,False,70.301,,"LINESTRING (75.6033646 30.6517221, 75.6028991 30.651484, 75.6027958 30.6516246)",
252621906,,residential,30,False,True,8.975,,"LINESTRING (75.5997969 30.6513017, 75.5997031 30.6513001)",
271054538,Ludhiana Road,tertiary,50,True,False,139.709,2,"LINESTRING (75.5997969 30.6513017, 75.5997932 30.6510028, 75.5997879 30.6506682, 75.5997702 30.6500455)",
253286786,Hospital Street,residential,,False,False,10.246,,"LINESTRING (75.5998155 30.6523555, 75.5997084 30.6523565)",
271054538,Ludhiana Road,tertiary,50,True,False,117.191,2,"LINESTRING (75.5998155 30.6523555, 75.5997969 30.6513017)",
252621119,,residential,40,False,True,37.708,,"LINESTRING (75.5954083 30.6538334, 75.5950141 30.6538325)",
131766295,Eid Gaah Road,tertiary,,False,False,23.197,,"LINESTRING (75.5954083 30.6538334, 75.5953767 30.6538771, 75.5953257 30.654028)",
131766295,Eid Gaah Road,tertiary,,False,True,43.575,,"LINESTRING (75.5954083 30.6538334, 75.5954727 30.6537444, 75.595551 30.6536094, 75.5956138 30.6534844)",
252621615,,residential,40,False,False,61.453,,"LINESTRING (75.596008 30.6526986, 75.5966504 30.6527027)",
252621615,,residential,40,False,True,123.497,,"LINESTRING (75.596008 30.6526986, 75.594717 30.6527051)",
131766295,Eid Gaah Road,tertiary,,False,False,60.987,,"LINESTRING (75.596008 30.6526986, 75.5959426 30.6528641, 75.5957865 30.6531629, 75.5957658 30.6532054)",
131766295,Eid Gaah Road,tertiary,,False,True,53.317,,"LINESTRING (75.596008 30.6526986, 75.5960338 30.6526334, 75.5961432 30.6523761, 75.5961939 30.6522466)",
