osmid,highway,oneway,reversed,length,ref,geometry,name
987878154,residential,False,False,37.033,,"LINESTRING (88.8661632 22.6624661, 88.8660556 22.6621482)",
327101719,primary,False,False,85.967,SH2,"LINESTRING (88.8661632 22.6624661, 88.8664193 22.6624538, 88.8667412 22.6624439, 88.8670004 22.6624377)",
327101719,primary,False,True,240.56300000000002,SH2,"LINESTRING (88.8661632 22.6624661, 88.8660036 22.6624958, 88.8657595 22.6625416, 88.8656013 22.6625763, 88.8654189 22.6626109, 88.8652298 22.6626171, 88.8650648 22.6625986, 88.8649413 22.6625677, 88.8647711 22.6625095, 88.8646612 22.6624785, 88.8645673 22.6624686, 88.8644761 22.6624723, 88.8642669 22.6625045, 88.8640416 22.6625528, 88.8638726 22.6625936)",
327101719,primary,False,False,240.56300000000002,SH2,"LINESTRING (88.8638726 22.6625936, 88.8640416 22.6625528, 88.8642669 22.6625045, 88.8644761 22.6624723, 88.8645673 22.6624686, 88.8646612 22.6624785, 88.8647711 22.6625095, 88.8649413 22.6625677, 88.8650648 22.6625986, 88.8652298 22.6626171, 88.8654189 22.6626109, 88.8656013 22.6625763, 88.8657595 22.6625416, 88.8660036 22.6624958, 88.8661632 22.6624661)",
327101719,primary,False,True,59.45399999999999,SH2,"LINESTRING (88.8638726 22.6625936, 88.8636875 22.6626815, 88.86354 22.6627495, 88.8633549 22.6628337)",
987879190,residential,False,False,89.123,,"LINESTRING (88.8638726 22.6625936, 88.8640577 22.6630317, 88.8641066 22.6631202, 88.8641489 22.6632, 88.8642083 22.6633322)",
987879191,residential,False,False,179.248,,"LINESTRING (88.8638726 22.6625936, 88.8637707 22.6622347, 88.8637553 22.6621131, 88.8637519 22.6619922, 88.8637818 22.6617057, 88.8637814 22.6616011, 88.863761 22.6615019, 88.8636398 22.661204, 88.8636225 22.6611605, 88.8636178 22.6611061, 88.8636238 22.6610677, 88.863645 22.6610257)",
327101719,primary,False,False,45.067,SH2,"LINESTRING (88.8694838 22.662955, 88.8696822 22.6630243, 88.8699022 22.6630762)",
327101719,primary,False,True,98.159,SH2,"LINESTRING (88.8694838 22.662955, 88.8691539 22.6628312, 88.8687877 22.6627136, 88.8686509 22.6626765, 88.8685812 22.6626691)",
1039015692,residential,False,True,263.336,,"LINESTRING (88.8694838 22.662955, 88.8694449 22.6630292, 88.86941 22.6630812, 88.8693081 22.6631839, 88.8692598 22.6632124, 88.8691941 22.663221, 88.867857 22.6631381, 88.867794 22.6631332, 88.8674252 22.6630936, 88.8673326 22.6630936, 88.867064 22.6631068)",
327101719,primary,False,True,45.067,SH2,"LINESTRING (88.8699022 22.6630762, 88.8696822 22.6630243, 88.8694838 22.662955)",
382182704,residential,False,False,140.55499999999998,,"LINESTRING (88.8699022 22.6630762, 88.8698816 22.6628194, 88.8698107 22.6622333, 88.8697613 22.661819)",
382182704,residential,False,True,71.054,,"LINESTRING (88.8704614 22.656793, 88.8705593 22.6569886, 88.8705821 22.6570468, 88.87068 22.657397)",
382182704,residential,False,True,23.89,,"LINESTRING (88.87068 22.657397, 88.8707203 22.6576086)",
382182704,residential,False,False,71.054,,"LINESTRING (88.87068 22.657397, 88.8705821 22.6570468, 88.8705593 22.6569886, 88.8704614 22.656793)",
"[987874459, 987874460]",residential,False,False,177.59,,"LINESTRING (88.87068 22.657397, 88.8698808 22.6574815, 88.8697221 22.6573667, 88.8696105 22.6573627, 88.8693315 22.6574736, 88.8690303 22.6575378)",
382182704,residential,False,False,49.622,,"LINESTRING (88.8708115 22.6580443, 88.8708155 22.6579948, 88.8708101 22.6579403, 88.8707511 22.6577274, 88.8707203 22.6576086)",
382182704,residential,False,True,111.904,,"LINESTRING (88.8708115 22.6580443, 88.8707417 22.6581495, 88.8706894 22.6582175, 88.8705178 22.6584044, 88.8704775 22.658444, 88.8702603 22.6586334, 88.8700765 22.6587806)",
382182704,residential,False,False,7.046,,"LINESTRING (88.8700229 22.6588202, 88.8700765 22.6587806)",
382182704,residential,False,True,135.006,,"LINESTRING (88.8700229 22.6588202, 88.8699204 22.6592105, 88.8699003 22.6593626, 88.8698915 22.6595391, 88.8698579 22.65981, 88.8698019 22.6600135)",
987874462,residential,False,True,75.506,,"LINESTRING (88.8700229 22.6588202, 88.8697466 22.658772, 88.8696735 22.658768, 88.8692934 22.6587972)",
382182704,residential,False,False,63.536,,"LINESTRING (88.8695822 22.6605444, 88.869621 22.6603768, 88.8696862 22.6602315, 88.8698019 22.6600135)",
382182704,residential,False,True,133.772,,"LINESTRING (88.8695822 22.6605444, 88.8695882 22.6607316, 88.8696547 22.6611234, 88.8697209 22.6614866, 88.869755 22.6617355)",
1026916125,residential,False,False,22.084,,"LINESTRING (88.8677464 22.6567369, 88.8679616 22.6567345)",
1026916125,residential,False,True,68.192,,"LINESTRING (88.8677464 22.6567369, 88.8676113 22.6567436, 88.8670821 22.6567366)",
382182704,residential,False,True,9.307,,"LINESTRING (88.869755 22.6617355, 88.8697613 22.661819)",
382182704,residential,False,False,133.772,,"LINESTRING (88.869755 22.6617355, 88.8697209 22.6614866, 88.8696547 22.6611234, 88.8695882 22.6607316, 88.8695822 22.6605444)",
987874452,residential,False,True,133.697,,"LINESTRING (88.8638488 22.6600605, 88.8627389 22.6606903)",Martin Burn Road
987874452,residential,False,False,38.525,,"LINESTRING (88.8638488 22.6600605, 88.8639463 22.6600256, 88.8640402 22.6600034, 88.8642124 22.6599808)",Martin Burn Road
987879192,residential,False,True,64.025,,"LINESTRING (88.8638488 22.6600605, 88.8639309 22.6605842, 88.8639289 22.6606308)",
987874452,residential,False,False,141.172,,"LINESTRING (88.8642124 22.6599808, 88.8655628 22.6602236)",Martin Burn Road
987874452,residential,False,True,38.525,,"LINESTRING (88.8642124 22.6599808, 88.8640402 22.6600034, 88.8639463 22.6600256, 88.8638488 22.6600605)",Martin Burn Road
