osmid,ref,highway,oneway,reversed,length,geometry,lanes,junction,name
967760646,NH43,trunk,False,True,81.514,"LINESTRING (81.3519728 23.3112215, 81.3523159 23.3105596)",,,
967760646,NH43,trunk,False,False,175.83499999999998,"LINESTRING (81.3519728 23.3112215, 81.3515635 23.3116986, 81.3511896 23.312192, 81.3509055 23.3124583)",,,
1218235445,,residential,False,False,375.307,"LINESTRING (81.3519728 23.3112215, 81.3512598 23.3108714, 81.3507525 23.31061, 81.3500921 23.3102691, 81.3503157 23.3097432, 81.3504766 23.3093885, 81.3509219 23.3095855)",,,
967745399,,primary_link,False,False,10.504999999999999,"LINESTRING (81.35305 23.3104526, 81.3530308 23.310465, 81.3530195 23.3104742, 81.3529765 23.3105181)",,,
967760642,SH57,primary,True,False,50.28,"LINESTRING (81.35305 23.3104526, 81.3529617 23.3103801, 81.3528994 23.3103203, 81.352816 23.3102352, 81.3527818 23.3101947, 81.3527163 23.3101213)",2,,
906674089,,tertiary,False,False,43.123,"LINESTRING (81.3585958 23.3109515, 81.3582189 23.3111264)",,,
863145855,,tertiary,False,True,198.808,"LINESTRING (81.3585958 23.3109515, 81.358526 23.31088, 81.3584268 23.3106854, 81.3583678 23.3105229, 81.3583678 23.3103554, 81.3585287 23.3092268)",,,
906674088,,unclassified,False,False,251.775,"LINESTRING (81.3585958 23.3109515, 81.3586924 23.3109713, 81.3587916 23.3110007, 81.3588961 23.3110525, 81.3589954 23.3111091, 81.3592077 23.3112298, 81.3592798 23.3112817, 81.3593441 23.3113456, 81.3599045 23.3120523, 81.3600002 23.3121996, 81.360035 23.3122757, 81.3600854 23.3124262, 81.3601354 23.3125951)",,,
906674089,,tertiary,False,True,326.383,"LINESTRING (81.3545455 23.3119516, 81.3549319 23.3118776, 81.3553423 23.3117939, 81.3554978 23.3118111, 81.3559779 23.3118136, 81.3562784 23.3117816, 81.3566753 23.3117028, 81.3571018 23.3115697, 81.3576463 23.3113726)",,,
967760642,SH57,primary,True,False,126.668,"LINESTRING (81.3545455 23.3119516, 81.3544012 23.3118248, 81.3537142 23.3111069)",2,,
967506451,,residential,False,True,11.172,"LINESTRING (81.3569912 23.3159192, 81.3568823 23.3159095)",,,
967506451,,residential,False,False,186.299,"LINESTRING (81.3569912 23.3159192, 81.3572051 23.3159407, 81.3574465 23.3159345, 81.3576771 23.3159185, 81.3579266 23.3158964, 81.3581546 23.3158693, 81.3582506 23.3158526, 81.3584945 23.3158468, 81.3587994 23.315777)",,,
967760642,SH57,primary,True,False,175.047,"LINESTRING (81.3569912 23.3159192, 81.3571564 23.3150515, 81.3571534 23.3148665, 81.3571367 23.314767, 81.3571026 23.3146645, 81.3570436 23.3145513, 81.3569435 23.3144024)",2,,
967506451,,residential,False,False,18.4,"LINESTRING (81.3587994 23.315777, 81.3589789 23.3157625)",,,
967506451,,residential,False,True,186.29899999999998,"LINESTRING (81.3587994 23.315777, 81.3584945 23.3158468, 81.3582506 23.3158526, 81.3581546 23.3158693, 81.3579266 23.3158964, 81.3576771 23.3159185, 81.3574465 23.3159345, 81.3572051 23.3159407, 81.3569912 23.3159192)",,,
967506452,,residential,False,False,207.195,"LINESTRING (81.3587994 23.315777, 81.3588202 23.31597, 81.3588352 23.3160992, 81.3588475 23.3162243, 81.3588438 23.3162476, 81.3588203 23.3162645, 81.3587944 23.3162747, 81.3585979 23.3163754, 81.3583838 23.3164778, 81.3574814 23.3168506)",,,
967506452,,residential,False,True,207.19500000000002,"LINESTRING (81.3574814 23.3168506, 81.3583838 23.3164778, 81.3585979 23.3163754, 81.3587944 23.3162747, 81.3588203 23.3162645, 81.3588438 23.3162476, 81.3588475 23.3162243, 81.3588352 23.3160992, 81.3588202 23.31597, 81.3587994 23.315777)",,,
967506451,,residential,False,True,18.4,"LINESTRING (81.3589789 23.3157625, 81.3587994 23.315777)",,,
967506451,,residential,False,False,43.768,"LINESTRING (81.3589789 23.3157625, 81.3590443 23.3157446, 81.359284 23.3156978, 81.3593961 23.315673)",,,
967506453,,residential,False,False,151.817,"LINESTRING (81.3589789 23.3157625, 81.359044 23.3159629, 81.3590939 23.3161879, 81.3591185 23.3163082, 81.3591401 23.3163985, 81.3591637 23.3164766, 81.3591845 23.3165405, 81.3592087 23.3165577, 81.3592462 23.3165627, 81.3593379 23.3165314, 81.3597603 23.3163949)",,,
967506455,,residential,False,True,9.904,"LINESTRING (81.3569435 23.3144024, 81.3568698 23.3144603)",,,
967506455,,residential,False,False,45.986,"LINESTRING (81.3569435 23.3144024, 81.3570177 23.3143639, 81.3570916 23.3143322, 81.3572293 23.3143178, 81.3573714 23.3142915)",,,
967760642,SH57,primary,True,False,366.414,"LINESTRING (81.3569435 23.3144024, 81.3567873 23.3142373, 81.3565504 23.3140055, 81.3560394 23.3134915, 81.3559303 23.3133903, 81.3555072 23.3129522, 81.3545455 23.3119516)",2,,
967506455,,residential,False,False,48.512,"LINESTRING (81.3573714 23.3142915, 81.357451 23.3142746, 81.3575893 23.3142503, 81.3577515 23.3142213, 81.357836 23.3142011)",,,
967506455,,residential,False,True,45.986000000000004,"LINESTRING (81.3573714 23.3142915, 81.3572293 23.3143178, 81.3570916 23.3143322, 81.3570177 23.3143639, 81.3569435 23.3144024)",,,
967506456,,residential,False,False,90.578,"LINESTRING (81.3573714 23.3142915, 81.3573292 23.3141941, 81.3573144 23.3141398, 81.3572977 23.3140743, 81.3572516 23.3139724, 81.3572152 23.3138862, 81.3571615 23.3137729, 81.3571025 23.3136534, 81.3570435 23.3135364)",,,
967506455,,residential,False,True,119.98599999999999,"LINESTRING (81.3589844 23.3139869, 81.3588777 23.3140068, 81.3588244 23.3140103, 81.3587734 23.3140095, 81.3587023 23.3140181, 81.3584099 23.3140809, 81.3582262 23.3141065, 81.3581135 23.3141277, 81.3579419 23.3141758, 81.357836 23.3142011)",,,
967506456,,residential,False,True,90.57800000000002,"LINESTRING (81.3570435 23.3135364, 81.3571025 23.3136534, 81.3571615 23.3137729, 81.3572152 23.3138862, 81.3572516 23.3139724, 81.3572977 23.3140743, 81.3573144 23.3141398, 81.3573292 23.3141941, 81.3573714 23.3142915)",,,
967506455,,residential,False,False,119.98599999999999,"LINESTRING (81.357836 23.3142011, 81.3579419 23.3141758, 81.3581135 23.3141277, 81.3582262 23.3141065, 81.3584099 23.3140809, 81.3587023 23.3140181, 81.3587734 23.3140095, 81.3588244 23.3140103, 81.3588777 23.3140068, 81.3589844 23.3139869)",,,
967506455,,residential,False,True,48.512,"LINESTRING (81.357836 23.3142011, 81.3577515 23.3142213, 81.3575893 23.3142503, 81.357451 23.3142746, 81.3573714 23.3142915)",,,
967509255,,residential,False,False,41.483000000000004,"LINESTRING (81.357836 23.3142011, 81.3577515 23.31403, 81.3576872 23.3138982, 81.3576726 23.3138597)",,,
967509254,,residential,False,False,73.49399999999999,"LINESTRING (81.3576726 23.3138597, 81.3578049 23.3138211, 81.3580427 23.3137688, 81.358305 23.3137034, 81.3583678 23.3136896)",,,
967509255,,residential,False,False,92.979,"LINESTRING (81.3576726 23.3138597, 81.3575607 23.3136193, 81.357569 23.3135727, 81.357609 23.3135348, 81.3577538 23.3134871, 81.3579703 23.3134301, 81.3581042 23.3133999)",,,
967509255,,residential,False,True,41.483000000000004,"LINESTRING (81.3576726 23.3138597, 81.3576872 23.3138982, 81.3577515 23.31403, 81.357836 23.3142011)",,,
967509254,,residential,False,True,56.444,"LINESTRING (81.3589055 23.313572, 81.358598 23.3136389, 81.3583678 23.3136896)",,,
967509255,,residential,False,False,212.41299999999995,"LINESTRING (81.3589537 23.3128762, 81.3589017 23.3127459, 81.3588667 23.3126627, 81.3588598 23.3126054, 81.358862 23.3124234, 81.3588247 23.312254, 81.3588154 23.3122127, 81.3587913 23.3121413, 81.3587752 23.3120858, 81.3587376 23.3119614, 81.3586921 23.3118638, 81.3586443 23.3117634, 81.358581 23.3116714, 81.3584564 23.3115059, 81.3584317 23.3114295, 81.3583793 23.3113559, 81.3583069 23.3112626, 81.3582189 23.3111264)",,,
967509255,,residential,False,True,114.096,"LINESTRING (81.3589537 23.3128762, 81.3589627 23.3129154, 81.3589962 23.3130069, 81.3590121 23.3130826, 81.3590076 23.3131477, 81.3589854 23.3132026, 81.3589385 23.3132263, 81.3588907 23.3132381, 81.3587539 23.3132546, 81.3586088 23.3132822, 81.3584287 23.3133228, 81.35826 23.3133662)",,,
967509256,,residential,False,False,132.892,"LINESTRING (81.3589537 23.3128762, 81.3587062 23.3129378, 81.358483 23.3130009, 81.358385 23.3130121, 81.3582666 23.3130362, 81.3581598 23.3130595, 81.3580547 23.3130878, 81.3580296 23.3130999, 81.3580162 23.313116, 81.3580196 23.3131378, 81.3581042 23.3133999)",,,
906674089,,tertiary,False,True,43.123,"LINESTRING (81.3582189 23.3111264, 81.3585958 23.3109515)",,,
906674089,,tertiary,False,False,64.624,"LINESTRING (81.3582189 23.3111264, 81.3578367 23.3113037, 81.3576463 23.3113726)",,,
967509255,,residential,False,True,212.413,"LINESTRING (81.3582189 23.3111264, 81.3583069 23.3112626, 81.3583793 23.3113559, 81.3584317 23.3114295, 81.3584564 23.3115059, 81.358581 23.3116714, 81.3586443 23.3117634, 81.3586921 23.3118638, 81.3587376 23.3119614, 81.3587752 23.3120858, 81.3587913 23.3121413, 81.3588154 23.3122127, 81.3588247 23.312254, 81.358862 23.3124234, 81.3588598 23.3126054, 81.3588667 23.3126627, 81.3589017 23.3127459, 81.3589537 23.3128762)",,,
967509255,,residential,False,False,16.366,"LINESTRING (81.3581042 23.3133999, 81.3581675 23.31339, 81.35826 23.3133662)",,,
967509255,,residential,False,True,92.979,"LINESTRING (81.3581042 23.3133999, 81.3579703 23.3134301, 81.3577538 23.3134871, 81.357609 23.3135348, 81.357569 23.3135727, 81.3575607 23.3136193, 81.3576726 23.3138597)",,,
967509256,,residential,False,True,132.892,"LINESTRING (81.3581042 23.3133999, 81.3580196 23.3131378, 81.3580162 23.313116, 81.3580296 23.3130999, 81.3580547 23.3130878, 81.3581598 23.3130595, 81.3582666 23.3130362, 81.358385 23.3130121, 81.358483 23.3130009, 81.3587062 23.3129378, 81.3589537 23.3128762)",,,
967509257,,residential,False,False,37.608,"LINESTRING (81.3583678 23.3136896, 81.35826 23.3133662)",,,
967509254,,residential,False,False,56.444,"LINESTRING (81.3583678 23.3136896, 81.358598 23.3136389, 81.3589055 23.313572)",,,
967509254,,residential,False,True,73.494,"LINESTRING (81.3583678 23.3136896, 81.358305 23.3137034, 81.3580427 23.3137688, 81.3578049 23.3138211, 81.3576726 23.3138597)",,,
967509257,,residential,False,True,37.608,"LINESTRING (81.35826 23.3133662, 81.3583678 23.3136896)",,,
967509255,,residential,False,False,114.09599999999998,"LINESTRING (81.35826 23.3133662, 81.3584287 23.3133228, 81.3586088 23.3132822, 81.3587539 23.3132546, 81.3588907 23.3132381, 81.3589385 23.3132263, 81.3589854 23.3132026, 81.3590076 23.3131477, 81.3590121 23.3130826, 81.3589962 23.3130069, 81.3589627 23.3129154, 81.3589537 23.3128762)",,,
967509255,,residential,False,True,16.366,"LINESTRING (81.35826 23.3133662, 81.3581675 23.31339, 81.3581042 23.3133999)",,,
967760642,SH57,primary,True,False,99.468,"LINESTRING (81.3537142 23.3111069, 81.35305 23.3104526)",2,,
967760643,,primary_link,False,False,9.462,"LINESTRING (81.3537142 23.3111069, 81.3536467 23.3111652)",,,
967506451,,residential,False,False,11.172,"LINESTRING (81.3568823 23.3159095, 81.3569912 23.3159192)",,,
967516417,,primary,True,False,17.577,"LINESTRING (81.3568823 23.3159095, 81.3568526 23.3160652)",,,
967760643,,primary_link,False,True,9.462,"LINESTRING (81.3536467 23.3111652, 81.3537142 23.3111069)",,,
967516417,,primary,True,False,274.622,"LINESTRING (81.3536467 23.3111652, 81.3538287 23.3113381, 81.3539735 23.3114909, 81.354175 23.3116908, 81.3543232 23.3118474, 81.3544819 23.3120427, 81.3546868 23.312269, 81.3548793 23.3124572, 81.3550812 23.3126736, 81.3552574 23.3128607, 81.355427 23.3130136)",,,
967506454,,residential,False,False,147.824,"LINESTRING (81.3564898 23.3140653, 81.3563902 23.3141567, 81.3562929 23.3142282, 81.3562345 23.3142655, 81.3561726 23.3142981, 81.3561381 23.3143094, 81.3561115 23.3143176, 81.3560434 23.3143403, 81.3560292 23.3143541, 81.3560275 23.3143728, 81.3560416 23.3143947, 81.3560752 23.3144248, 81.3561956 23.3145467, 81.3564017 23.3147896, 81.3564875 23.3148738, 81.356528 23.3149182, 81.3565701 23.3149505, 81.3565909 23.3149688)",,,
967516417,,primary,True,False,58.632000000000005,"LINESTRING (81.3564898 23.3140653, 81.3565816 23.3141577, 81.3567234 23.3143006, 81.3568404 23.3144237, 81.3568698 23.3144603)",,,
967516417,,primary,True,False,159.58399999999997,"LINESTRING (81.355427 23.3130136, 81.3554552 23.3130408, 81.3555649 23.3131462, 81.3559115 23.3134885, 81.3559638 23.313541, 81.3560948 23.313671, 81.3563004 23.313864, 81.3564507 23.3140276, 81.3564898 23.3140653)",,,
967518235,,residential,False,False,236.01399999999998,"LINESTRING (81.355427 23.3130136, 81.3553472 23.3130695, 81.3553349 23.3130939, 81.3553262 23.3131265, 81.3553261 23.3131745, 81.3553114 23.3133888, 81.3553114 23.3135169, 81.3553329 23.3136425, 81.3553946 23.3137657, 81.3555193 23.3140527, 81.3555827 23.3141836, 81.3556185 23.314267, 81.3556411 23.3144225, 81.3556373 23.3146894, 81.3556266 23.3147769, 81.3555971 23.3148729, 81.3555361 23.3150025, 81.3555401 23.3150238)",,,
967518235,,residential,False,False,15.465,"LINESTRING (81.3567021 23.316051, 81.3567236 23.3160552, 81.3568526 23.3160652)",,,
