osmid,highway,oneway,reversed,length,geometry,ref,name,bridge,junction
856591206,residential,False,True,75.92599999999999,"LINESTRING (75.5219024 16.8410823, 75.5219024 16.8411336, 75.5219078 16.8417651)",,,,
860544171,trunk,False,False,101.34100000000001,"LINESTRING (75.5219024 16.8410823, 75.5210221 16.8410483, 75.5209509 16.8410485)",NH166E;NH548B,Athani Road,,
860544171,trunk,False,True,102.202,"LINESTRING (75.5219024 16.8410823, 75.5224945 16.8410847, 75.5228627 16.8410865)",NH166E;NH548B,Athani Road,,
216233945,trunk,False,True,25.33,"LINESTRING (75.5201917 16.8412997, 75.5203092 16.8411016)",NH166E,,,
216233945,trunk,False,False,125.22399999999999,"LINESTRING (75.5201917 16.8412997, 75.5198919 16.8416346, 75.5196802 16.8418546, 75.519447 16.8421696)",NH166E,,,
856595936,residential,False,True,72.851,"LINESTRING (75.5201917 16.8412997, 75.520332 16.8414032, 75.5203387 16.84144, 75.5203374 16.8414927, 75.5202234 16.8418729)",,,,
856617734,residential,False,False,44.162,"LINESTRING (75.519447 16.8421696, 75.5190539 16.8420424)",,,,
216233945,trunk,False,False,94.23400000000001,"LINESTRING (75.519447 16.8421696, 75.5189935 16.8428288, 75.5189631 16.8428792)",NH166E,,,
216233945,trunk,False,True,125.224,"LINESTRING (75.519447 16.8421696, 75.5196802 16.8418546, 75.5198919 16.8416346, 75.5201917 16.8412997)",NH166E,,,
216656406,tertiary,False,True,235.55499999999998,"LINESTRING (75.524056 16.8410341, 75.5243129 16.8430857, 75.5243424 16.8431295)",,,,
860544171,trunk,False,False,127.25400000000002,"LINESTRING (75.524056 16.8410341, 75.5236445 16.8410742, 75.5232328 16.8410883, 75.5228627 16.8410865)",NH166E;NH548B,Athani Road,,
860544171,trunk,False,True,341.323,"LINESTRING (75.524056 16.8410341, 75.5246757 16.8409391, 75.52551 16.8408111, 75.5268881 16.8405837, 75.5272226 16.8405519)",NH166E;NH548B,Athani Road,,
216656406,tertiary,False,True,41.756,"LINESTRING (75.5243424 16.8431295, 75.5245649 16.8434388)",,,,
856615972,residential,False,True,14.703,"LINESTRING (75.5243424 16.8431295, 75.5242065 16.8431533)",,,,
216656406,tertiary,False,False,235.55499999999998,"LINESTRING (75.5243424 16.8431295, 75.5243129 16.8430857, 75.524056 16.8410341)",,,,
"[856615976, 856615970, 856615971]",residential,False,False,178.13299999999998,"LINESTRING (75.5243424 16.8431295, 75.5250299 16.8427303, 75.5253732 16.8425763, 75.5256642 16.8424666, 75.5257702 16.8424297, 75.5258321 16.8424108)",,,yes,
853688137,tertiary,False,True,120.698,"LINESTRING (75.5203944 16.8409513, 75.5207551 16.8399222)",,,,
334488302,trunk,True,False,14.311,"LINESTRING (75.5203944 16.8409513, 75.5203694 16.840942, 75.5203425 16.8409402, 75.5203164 16.8409461, 75.5202932 16.8409593, 75.5202752 16.8409784)",NH166E;NH548B,Athani Road,,roundabout
860544174,trunk,False,False,81.852,"LINESTRING (75.5202752 16.8409784, 75.5195584 16.8407116)",NH548B,Athani Road,,
334488302,trunk,True,False,15.91,"LINESTRING (75.5202752 16.8409784, 75.5202632 16.8410046, 75.5202608 16.8410331, 75.5202685 16.8410608, 75.5202852 16.8410845, 75.5203092 16.8411016)",NH166E;NH548B,Athani Road,,roundabout
860544171,trunk,False,True,54.662,"LINESTRING (75.5204385 16.8410147, 75.5209509 16.8410485)",NH166E;NH548B,Athani Road,,
334488302,trunk,True,False,8.742999999999999,"LINESTRING (75.5204385 16.8410147, 75.5204309 16.8409895, 75.5204158 16.8409677, 75.5203944 16.8409513)",NH166E;NH548B,Athani Road,,roundabout
216233945,trunk,False,False,25.33,"LINESTRING (75.5203092 16.8411016, 75.5201917 16.8412997)",NH166E,,,
334488302,trunk,True,False,20.552999999999997,"LINESTRING (75.5203092 16.8411016, 75.5203354 16.8411099, 75.520363 16.8411101, 75.5203893 16.8411022, 75.5204119 16.841087, 75.5204286 16.841066, 75.5204377 16.841041, 75.5204385 16.8410147)",NH166E;NH548B,Athani Road,,roundabout
856591205,residential,False,False,48.806999999999995,"LINESTRING (75.5228801 16.8415251, 75.5228787 16.8414519, 75.5228627 16.8410865)",,,,
856591205,residential,False,True,66.707,"LINESTRING (75.5228801 16.8415251, 75.5228948 16.8419243, 75.5228841 16.8421245)",,,,
856614701,residential,False,False,73.45400000000001,"LINESTRING (75.5228801 16.8415251, 75.5226112 16.8415196, 75.5225086 16.8414981, 75.5222028 16.8414211)",,,,
856591205,residential,False,False,22.29,"LINESTRING (75.5228734 16.8423247, 75.5228841 16.8421245)",,,,
856591205,residential,False,True,50.719,"LINESTRING (75.5228734 16.8423247, 75.5228962 16.8427803)",,,,
856614697,residential,False,True,37.891,"LINESTRING (75.5228734 16.8423247, 75.522518 16.842345)",,,,
