osmid,ref,highway,oneway,reversed,length,geometry,junction,name,bridge
681186895,,tertiary,False,True,40.892,"LINESTRING (71.6717574 22.1674794, 71.6718229 22.1674858, 71.6720453 22.1675454, 71.6721418 22.1675687)",,,
936371769,,residential,False,True,149.84000000000003,"LINESTRING (71.6717574 22.1674794, 71.671581 22.1673471, 71.6714714 22.1672964, 71.6713877 22.1672739, 71.6712845 22.1672667, 71.6711968 22.1672753, 71.6710388 22.1672935, 71.670851 22.1672993, 71.6705724 22.1672775, 71.6705165 22.1672642, 71.6703894 22.1672049)",,,
935917246,NH51,trunk,False,False,11.485,"LINESTRING (71.6682051 22.1685731, 71.6681059 22.1686203)",,,
"[681186892, 730230230, 730230231]",,unclassified,False,True,50.695,"LINESTRING (71.6682051 22.1685731, 71.6683425 22.1687969, 71.668403 22.1688984, 71.6684375 22.1689745)",,,yes
935917246,NH51,trunk,False,True,173.167,"LINESTRING (71.6682051 22.1685731, 71.6686732 22.1683545, 71.6696616 22.1679806, 71.6697433 22.1679463)",,,
932953744,SH21,primary,False,True,84.653,"LINESTRING (71.663778 22.1720939, 71.6643355 22.1715344)",,Pilyad -Botad Babarkot road SH -21,
932953745,SH21,primary,True,False,13.252,"LINESTRING (71.663778 22.1720939, 71.6637034 22.1721384, 71.6636883 22.1721474, 71.66367 22.1721587)",,Pilyad -Botad Babarkot road SH -21,
935429392,,residential,False,True,3.703,"LINESTRING (71.6641831 22.1682166, 71.6641825 22.1681833)",,,
935429392,,residential,False,False,46.573,"LINESTRING (71.6641831 22.1682166, 71.6641791 22.1682837, 71.6641563 22.1683917, 71.6640544 22.1686141)",,,
933753638,,residential,False,False,56.679,"LINESTRING (71.6645761 22.1729633, 71.6646612 22.1724597)",,,
935418393,,residential,False,True,34.507,"LINESTRING (71.6645761 22.1729633, 71.6649106 22.1729446)",,,
935418405,,residential,False,True,30.625,"LINESTRING (71.6645761 22.1729633, 71.6642891 22.1729213, 71.6642829 22.1729186)",,,
934988037,,residential,False,True,68.502,"LINESTRING (71.6708334 22.165636, 71.6711502 22.1650943)",,,
936360307,,residential,False,False,46.406,"LINESTRING (71.6708334 22.165636, 71.6712128 22.1658612)",,,
936360307,,residential,False,True,59.715,"LINESTRING (71.6708334 22.165636, 71.6703452 22.1653462)",,,
681186893,,tertiary,False,False,42.194,"LINESTRING (71.6715122 22.1643742, 71.6711244 22.1642517)",,,
681186893,,tertiary,False,True,57.022,"LINESTRING (71.6715122 22.1643742, 71.6720363 22.1645397)",,,
934988037,,residential,False,False,89.651,"LINESTRING (71.6715122 22.1643742, 71.6714868 22.1645466, 71.6714667 22.1646074, 71.6714211 22.1646919, 71.6711502 22.1650943)",,,
934988037,,residential,False,False,68.502,"LINESTRING (71.6711502 22.1650943, 71.6708334 22.165636)",,,
934988038,,residential,False,True,41.648,"LINESTRING (71.6711502 22.1650943, 71.6708016 22.1649044)",,,
934988037,,residential,False,True,89.651,"LINESTRING (71.6711502 22.1650943, 71.6714211 22.1646919, 71.6714667 22.1646074, 71.6714868 22.1645466, 71.6715122 22.1643742)",,,
936667157,,residential,False,True,45.418,"LINESTRING (71.6711502 22.1650943, 71.671173 22.1651083, 71.6715267 22.165307)",,,
934988038,,residential,False,False,41.648,"LINESTRING (71.6708016 22.1649044, 71.6711502 22.1650943)",,,
934988040,,residential,False,False,80.00800000000001,"LINESTRING (71.6708016 22.1649044, 71.6708189 22.1648744, 71.6709678 22.1646161, 71.6710147 22.1645304, 71.6711244 22.1642517)",,,
934988040,,residential,False,True,75.446,"LINESTRING (71.6708016 22.1649044, 71.6707894 22.1649254, 71.670725 22.1649775, 71.6702905 22.1652321, 71.6702436 22.1652533, 71.6701886 22.165252)",,,
936667126,,residential,False,False,46.248,"LINESTRING (71.6702322 22.1646003, 71.6706691 22.1646966)",,,
934988041,,residential,False,False,153.363,"LINESTRING (71.6702322 22.1646003, 71.6702258 22.1645829, 71.6702111 22.1645695, 71.6687842 22.1643371)",,,
934988041,,residential,False,True,30.34,"LINESTRING (71.6702322 22.1646003, 71.6702312 22.1646155, 71.6701355 22.1648574)",,,
934988040,,residential,False,False,20.248,"LINESTRING (71.6700015 22.165196, 71.6701886 22.165252)",,,
934988041,,residential,False,False,40.1,"LINESTRING (71.6700015 22.165196, 71.6701355 22.1648574)",,,
934988040,,residential,False,True,33.241,"LINESTRING (71.6700015 22.165196, 71.6698131 22.1651415, 71.669693 22.165108)",,,
681186893,,tertiary,False,True,42.194,"LINESTRING (71.6711244 22.1642517, 71.6715122 22.1643742)",,,
681186893,,tertiary,False,False,103.332,"LINESTRING (71.6711244 22.1642517, 71.6708523 22.1641658, 71.6701379 22.1641221)",,,
934988040,,residential,False,True,80.008,"LINESTRING (71.6711244 22.1642517, 71.6710147 22.1645304, 71.6709678 22.1646161, 71.6708189 22.1648744, 71.6708016 22.1649044)",,,
934988040,,residential,False,True,20.248,"LINESTRING (71.6701886 22.165252, 71.6700015 22.165196)",,,
934988040,,residential,False,False,75.446,"LINESTRING (71.6701886 22.165252, 71.6702436 22.1652533, 71.6702905 22.1652321, 71.670725 22.1649775, 71.6707894 22.1649254, 71.6708016 22.1649044)",,,
934989509,,residential,False,True,38.754,"LINESTRING (71.6701886 22.165252, 71.6701303 22.1654222, 71.6701108 22.1654743, 71.670076 22.165529, 71.6700414 22.1655691)",,,
934988040,,residential,False,False,51.649,"LINESTRING (71.6685458 22.1647875, 71.669026 22.1649216)",,,
934988042,,residential,False,True,33.903,"LINESTRING (71.6685458 22.1647875, 71.6682296 22.1648724)",,,
934988042,,residential,False,False,28.175,"LINESTRING (71.6685458 22.1647875, 71.6686115 22.1647565, 71.6686584 22.164703, 71.6686965 22.1645923)",,,
934988042,,residential,False,False,33.903,"LINESTRING (71.6682296 22.1648724, 71.6685458 22.1647875)",,,
934988044,,residential,False,False,42.516,"LINESTRING (71.6682296 22.1648724, 71.6683255 22.1645005)",,,
"[934988043, 934988044, 934988045]",,residential,False,True,46.504,"LINESTRING (71.6682296 22.1648724, 71.6682185 22.1649154, 71.6681609 22.1651676, 71.6681099 22.1652738)",,,yes
934988044,,residential,False,True,29.223,"LINESTRING (71.6683915 22.1642449, 71.6683255 22.1645005)",,,
934988046,,residential,False,False,0.243,"LINESTRING (71.6683915 22.1642449, 71.6683938 22.1642454)",,,
934988046,,residential,False,True,47.744,"LINESTRING (71.6683915 22.1642449, 71.6679511 22.1641107)",,,
934988045,,residential,False,True,10.997,"LINESTRING (71.6681099 22.1652738, 71.6680502 22.1653558)",,,
"[934988043, 934988044, 934988045]",,residential,False,False,46.504000000000005,"LINESTRING (71.6681099 22.1652738, 71.6681609 22.1651676, 71.6682185 22.1649154, 71.6682296 22.1648724)",,,yes
935917242,NH51,trunk,True,False,175.09199999999998,"LINESTRING (71.6681099 22.1652738, 71.667941 22.1651464, 71.6676874 22.1649567, 71.6673438 22.1647222, 71.6672281 22.1646491, 71.6671145 22.164602, 71.6669316 22.1645312, 71.6668017 22.1644816, 71.6666827 22.1644422)",,,
934988042,,residential,False,True,17.129,"LINESTRING (71.6687842 22.1643371, 71.6687338 22.1644839)",,,
934988046,,residential,False,True,41.476,"LINESTRING (71.6687842 22.1643371, 71.6683938 22.1642454)",,,
934988041,,residential,False,True,153.363,"LINESTRING (71.6687842 22.1643371, 71.6702111 22.1645695, 71.6702258 22.1645829, 71.6702322 22.1646003)",,,
936855976,,residential,False,True,77.215,"LINESTRING (71.6700414 22.1655691, 71.6693402 22.1653231)",,,
934989509,,residential,False,False,38.754000000000005,"LINESTRING (71.6700414 22.1655691, 71.670076 22.165529, 71.6701108 22.1654743, 71.6701303 22.1654222, 71.6701886 22.165252)",,,
934989509,,residential,False,True,79.59899999999999,"LINESTRING (71.6700414 22.1655691, 71.6698104 22.1658097, 71.6697816 22.1658283, 71.669743 22.1658432, 71.6696964 22.1658469, 71.669628 22.165832, 71.6694054 22.1657736)",,,
936360308,,residential,False,False,24.802999999999997,"LINESTRING (71.6700414 22.1655691, 71.6701499 22.1656257, 71.6702482 22.1656833)",,,
934989509,,residential,False,False,79.59899999999999,"LINESTRING (71.6694054 22.1657736, 71.669628 22.165832, 71.6696964 22.1658469, 71.669743 22.1658432, 71.6697816 22.1658283, 71.6698104 22.1658097, 71.6700414 22.1655691)",,,
934989510,,residential,False,True,10.372,"LINESTRING (71.669079 22.1660999, 71.6690459 22.166188)",,,
935917242,NH51,trunk,True,False,135.636,"LINESTRING (71.669079 22.1660999, 71.6681099 22.1652738)",,,
934989510,,residential,False,False,90.50800000000001,"LINESTRING (71.669079 22.1660999, 71.6692539 22.1656196, 71.6693402 22.1653231)",,,
934989510,,residential,False,False,33.392,"LINESTRING (71.6693402 22.1653231, 71.6694328 22.1650353)",,,
936855976,,residential,False,False,77.215,"LINESTRING (71.6693402 22.1653231, 71.6700414 22.1655691)",,,
934989510,,residential,False,True,90.50800000000001,"LINESTRING (71.6693402 22.1653231, 71.6692539 22.1656196, 71.669079 22.1660999)",,,
934988040,,residential,False,False,27.988,"LINESTRING (71.6694328 22.1650353, 71.669693 22.165108)",,,
934988040,,residential,False,True,7.281,"LINESTRING (71.6694328 22.1650353, 71.6693651 22.1650164)",,,
934989510,,residential,False,True,33.392,"LINESTRING (71.6694328 22.1650353, 71.6693402 22.1653231)",,,
934989511,,residential,False,True,69.462,"LINESTRING (71.6688958 22.1655377, 71.6690982 22.1649418)",,,
934988040,,residential,False,False,28.709,"LINESTRING (71.6690982 22.1649418, 71.6693651 22.1650164)",,,
934988040,,residential,False,True,7.767,"LINESTRING (71.6690982 22.1649418, 71.669026 22.1649216)",,,
934989511,,residential,False,False,69.462,"LINESTRING (71.6690982 22.1649418, 71.6688958 22.1655377)",,,
934988041,,residential,False,True,40.1,"LINESTRING (71.6701355 22.1648574, 71.6700015 22.165196)",,,
934989512,,residential,False,True,36.722,"LINESTRING (71.6701355 22.1648574, 71.6697928 22.1647661)",,,
934988041,,residential,False,False,30.34,"LINESTRING (71.6701355 22.1648574, 71.6702312 22.1646155, 71.6702322 22.1646003)",,,
934988042,,residential,False,False,17.129,"LINESTRING (71.6687338 22.1644839, 71.6687842 22.1643371)",,,
934988042,,residential,False,True,12.651,"LINESTRING (71.6687338 22.1644839, 71.6686965 22.1645923)",,,
934989512,,residential,False,False,40.012,"LINESTRING (71.6687338 22.1644839, 71.6691072 22.1645834)",,,
934988042,,residential,False,False,12.651,"LINESTRING (71.6686965 22.1645923, 71.6687338 22.1644839)",,,
934989513,,residential,False,True,39.545,"LINESTRING (71.6686965 22.1645923, 71.6683255 22.1645005)",,,
934988042,,residential,False,True,28.175,"LINESTRING (71.6686965 22.1645923, 71.6686584 22.164703, 71.6686115 22.1647565, 71.6685458 22.1647875)",,,
934988044,,residential,False,False,29.223,"LINESTRING (71.6683255 22.1645005, 71.6683915 22.1642449)",,,
934988044,,residential,False,True,42.516,"LINESTRING (71.6683255 22.1645005, 71.6682296 22.1648724)",,,
934989513,,residential,False,False,39.545,"LINESTRING (71.6683255 22.1645005, 71.6686965 22.1645923)",,,
934988046,,residential,False,False,47.744,"LINESTRING (71.6679511 22.1641107, 71.6683915 22.1642449)",,,
934989514,,residential,False,True,59.161,"LINESTRING (71.6679511 22.1641107, 71.6678081 22.164626)",,,
934989514,,residential,False,False,59.161,"LINESTRING (71.6678081 22.164626, 71.6679511 22.1641107)",,,
940257194,,tertiary,False,False,41.892,"LINESTRING (71.663818 22.1701293, 71.6641277 22.1703736)",,,
935418366,,residential,False,True,61.17,"LINESTRING (71.6695921 22.1727213, 71.669564 22.1721718)",,,
935418376,,residential,False,False,70.965,"LINESTRING (71.6695921 22.1727213, 71.6698118 22.1721164)",,,
935418376,,residential,False,True,21.529,"LINESTRING (71.6695921 22.1727213, 71.6695254 22.1729048)",,,
935418366,,residential,False,False,61.17,"LINESTRING (71.669564 22.1721718, 71.6695921 22.1727213)",,,
935418366,,residential,False,True,80.325,"LINESTRING (71.669564 22.1721718, 71.6695277 22.1714502)",,,
935418371,,residential,False,False,24.843,"LINESTRING (71.669564 22.1721718, 71.6693233 22.172187)",,,
935418371,,residential,False,True,27.565,"LINESTRING (71.669564 22.1721718, 71.6696951 22.1721635, 71.6697447 22.1721611, 71.6697796 22.1721524, 71.6698118 22.1721164)",,,
935418366,,residential,False,False,80.325,"LINESTRING (71.6695277 22.1714502, 71.669564 22.1721718)",,,
935418366,,residential,False,True,89.665,"LINESTRING (71.6695277 22.1714502, 71.6694872 22.1706447)",,,
935418370,,residential,False,False,25.207,"LINESTRING (71.6695277 22.1714502, 71.6692832 22.1714612)",,,
935418370,,residential,False,True,61.135,"LINESTRING (71.6695277 22.1714502, 71.6701207 22.1714236)",,,
935418366,,residential,False,False,89.665,"LINESTRING (71.6694872 22.1706447, 71.6695277 22.1714502)",,,
935418372,,residential,False,True,23.888,"LINESTRING (71.6694872 22.1706447, 71.6692553 22.170639)",,,
935418372,,residential,False,False,28.748,"LINESTRING (71.6694872 22.1706447, 71.6696102 22.170626, 71.6696934 22.1705941, 71.669747 22.1705609)",,,
935418367,,residential,False,True,80.811,"LINESTRING (71.6692832 22.1714612, 71.6693233 22.172187)",,,
935418370,,residential,False,True,25.207,"LINESTRING (71.6692832 22.1714612, 71.6695277 22.1714502)",,,
935911419,,residential,False,True,91.47,"LINESTRING (71.6692832 22.1714612, 71.6692553 22.170639)",,,
935418370,,residential,False,False,39.135,"LINESTRING (71.6692832 22.1714612, 71.6690596 22.1714713, 71.6689036 22.1714783)",,,
935418367,,residential,False,False,80.811,"LINESTRING (71.6693233 22.172187, 71.6692832 22.1714612)",,,
935418367,,residential,False,True,80.477,"LINESTRING (71.6693233 22.172187, 71.6693632 22.1729098)",,,
935418371,,residential,False,False,39.136,"LINESTRING (71.6693233 22.172187, 71.6689441 22.1722107)",,,
935418371,,residential,False,True,24.843,"LINESTRING (71.6693233 22.172187, 71.669564 22.1721718)",,,
935418367,,residential,False,False,80.477,"LINESTRING (71.6693632 22.1729098, 71.6693233 22.172187)",,,
935418368,,residential,False,False,16.711,"LINESTRING (71.6693632 22.1729098, 71.6695254 22.1729048)",,,
935418368,,residential,False,True,36.671,"LINESTRING (71.6693632 22.1729098, 71.6690072 22.1729187)",,,
935418368,,residential,False,True,16.711,"LINESTRING (71.6695254 22.1729048, 71.6693632 22.1729098)",,,
935418376,,residential,False,False,21.529,"LINESTRING (71.6695254 22.1729048, 71.6695921 22.1727213)",,,
681186892,,unclassified,False,False,19.102,"LINESTRING (71.668713 22.1729261, 71.6687043 22.1727545)",,,
935418368,,residential,False,False,30.306,"LINESTRING (71.668713 22.1729261, 71.6690072 22.1729187)",,,
935429377,,residential,False,True,45.416,"LINESTRING (71.668713 22.1729261, 71.6682733 22.1729581)",,,
935418368,,residential,False,False,36.671,"LINESTRING (71.6690072 22.1729187, 71.6693632 22.1729098)",,,
935418368,,residential,False,True,30.306,"LINESTRING (71.6690072 22.1729187, 71.668713 22.1729261)",,,
935418369,,residential,False,True,78.994,"LINESTRING (71.6690072 22.1729187, 71.6689441 22.1722107)",,,
935418369,,residential,False,False,81.546,"LINESTRING (71.6689036 22.1714783, 71.6689441 22.1722107)",,,
935418370,,residential,False,False,4.042,"LINESTRING (71.6689036 22.1714783, 71.6688644 22.1714801)",,,
935418370,,residential,False,True,39.135,"LINESTRING (71.6689036 22.1714783, 71.6690596 22.1714713, 71.6692832 22.1714612)",,,
935418370,,residential,False,False,61.135,"LINESTRING (71.6701207 22.1714236, 71.6695277 22.1714502)",,,
935418371,,residential,False,False,83.345,"LINESTRING (71.6701207 22.1714236, 71.6698118 22.1721164)",,,
935418371,,residential,False,True,125.117,"LINESTRING (71.6701207 22.1714236, 71.6704327 22.1707241, 71.6705789 22.1703815)",,,
935418369,,residential,False,False,78.994,"LINESTRING (71.6689441 22.1722107, 71.6690072 22.1729187)",,,
935418369,,residential,False,True,81.546,"LINESTRING (71.6689441 22.1722107, 71.6689036 22.1714783)",,,
935418371,,residential,False,True,39.136,"LINESTRING (71.6689441 22.1722107, 71.6693233 22.172187)",,,
935418371,,residential,False,True,83.345,"LINESTRING (71.6698118 22.1721164, 71.6701207 22.1714236)",,,
935418376,,residential,False,True,70.965,"LINESTRING (71.6698118 22.1721164, 71.6695921 22.1727213)",,,
935418371,,residential,False,False,27.564999999999998,"LINESTRING (71.6698118 22.1721164, 71.6697796 22.1721524, 71.6697447 22.1721611, 71.6696951 22.1721635, 71.669564 22.1721718)",,,
681186892,,unclassified,False,False,34.232,"LINESTRING (71.6685967 22.1706417, 71.6685767 22.1703344)",,,
935418372,,residential,False,False,23.362,"LINESTRING (71.6685967 22.1706417, 71.6688235 22.1706365)",,,
937040224,,residential,False,True,88.318,"LINESTRING (71.6685967 22.1706417, 71.66774 22.1706796)",,,
681186892,,unclassified,False,True,94.45400000000001,"LINESTRING (71.6685967 22.1706417, 71.6686052 22.170812, 71.6686398 22.1714902)",,,
935418377,,residential,False,False,10.408,"LINESTRING (71.66774 22.1706796, 71.6677447 22.1707731)",,,
935418377,,residential,False,True,33.907,"LINESTRING (71.66774 22.1706796, 71.6677247 22.170375)",,,
937040224,,residential,False,False,88.318,"LINESTRING (71.66774 22.1706796, 71.6685967 22.1706417)",,,
681186892,,unclassified,False,True,48.101,"LINESTRING (71.6686398 22.1714902, 71.6686618 22.1719223)",,,
935418370,,residential,False,True,23.155,"LINESTRING (71.6686398 22.1714902, 71.6688644 22.1714801)",,,
935418373,,residential,False,True,88.351,"LINESTRING (71.6686398 22.1714902, 71.6677831 22.1715339)",,,
681186892,,unclassified,False,False,94.45400000000001,"LINESTRING (71.6686398 22.1714902, 71.6686052 22.170812, 71.6685967 22.1706417)",,,
935418373,,residential,False,False,88.351,"LINESTRING (71.6677831 22.1715339, 71.6686398 22.1714902)",,,
935418377,,residential,False,False,11.643,"LINESTRING (71.6677831 22.1715339, 71.6677883 22.1716385)",,,
935418377,,residential,False,True,44.293,"LINESTRING (71.6677831 22.1715339, 71.667763 22.171136)",,,
681186892,,unclassified,False,False,48.101,"LINESTRING (71.6686618 22.1719223, 71.6686398 22.1714902)",,,
681186892,,unclassified,False,True,53.378,"LINESTRING (71.6686618 22.1719223, 71.6686863 22.1724018)",,,
935418374,,residential,False,True,46.014,"LINESTRING (71.6686618 22.1719223, 71.6682157 22.1719464)",,,
935418374,,residential,False,False,42.363,"LINESTRING (71.667805 22.1719686, 71.6682157 22.1719464)",,,
935418377,,residential,False,False,21.84,"LINESTRING (71.667805 22.1719686, 71.6678148 22.1721648)",,,
935418377,,residential,False,True,36.746,"LINESTRING (71.667805 22.1719686, 71.6677883 22.1716385)",,,
935418374,,residential,False,False,46.014,"LINESTRING (71.6682157 22.1719464, 71.6686618 22.1719223)",,,
935418374,,residential,False,True,42.363,"LINESTRING (71.6682157 22.1719464, 71.667805 22.1719686)",,,
935418375,,residential,False,True,53.916,"LINESTRING (71.6682157 22.1719464, 71.6682433 22.1724306)",,,
935418378,,residential,False,True,109.82999999999998,"LINESTRING (71.6671228 22.1698274, 71.667088 22.1704621, 71.6670692 22.1706918, 71.6670665 22.1707577, 71.6670665 22.1708136)",,,
935418378,,residential,False,True,38.452,"LINESTRING (71.6670665 22.1708136, 71.6670823 22.1711591)",,,
935422992,,residential,False,False,69.982,"LINESTRING (71.6670665 22.1708136, 71.6677447 22.1707731)",,,
935422992,,residential,False,True,58.238,"LINESTRING (71.6670665 22.1708136, 71.6665011 22.1708012)",,,
935418378,,residential,False,False,109.83,"LINESTRING (71.6670665 22.1708136, 71.6670665 22.1707577, 71.6670692 22.1706918, 71.667088 22.1704621, 71.6671228 22.1698274)",,,
935418378,,residential,False,False,38.452,"LINESTRING (71.6670823 22.1711591, 71.6670665 22.1708136)",,,
935418378,,residential,False,True,55.104,"LINESTRING (71.6670823 22.1711591, 71.6670961 22.1716545)",,,
935418379,,residential,False,False,70.141,"LINESTRING (71.6670823 22.1711591, 71.667763 22.171136)",,,
935418379,,residential,False,True,64.321,"LINESTRING (71.6670823 22.1711591, 71.6664578 22.1711712)",,,
935418378,,residential,False,False,55.104,"LINESTRING (71.6670961 22.1716545, 71.6670823 22.1711591)",,,
935418380,,residential,False,False,71.975,"LINESTRING (71.6670961 22.1716545, 71.6663976 22.1716309)",,,
935418380,,residential,False,True,19.747,"LINESTRING (71.6670961 22.1716545, 71.6672878 22.1716593)",,,
935418377,,residential,False,False,44.293,"LINESTRING (71.667763 22.171136, 71.6677831 22.1715339)",,,
935418377,,residential,False,True,40.397,"LINESTRING (71.667763 22.171136, 71.6677447 22.1707731)",,,
935418379,,residential,False,True,70.141,"LINESTRING (71.667763 22.171136, 71.6670823 22.1711591)",,,
935418379,,residential,False,False,5.49,"LINESTRING (71.6664045 22.1711723, 71.6664578 22.1711712)",,,
935434718,NH51,trunk,True,False,51.302,"LINESTRING (71.6664045 22.1711723, 71.6663316 22.1716287)",,,
935418377,,residential,False,False,36.746,"LINESTRING (71.6677883 22.1716385, 71.667805 22.1719686)",,,
935418377,,residential,False,True,11.643,"LINESTRING (71.6677883 22.1716385, 71.6677831 22.1715339)",,,
935418380,,residential,False,False,51.59,"LINESTRING (71.6677883 22.1716385, 71.6672878 22.1716593)",,,
935418380,,residential,False,False,19.747,"LINESTRING (71.6672878 22.1716593, 71.6670961 22.1716545)",,,
935418380,,residential,False,True,51.59,"LINESTRING (71.6672878 22.1716593, 71.6677883 22.1716385)",,,
935418382,,residential,False,True,50.942,"LINESTRING (71.6672878 22.1716593, 71.6672691 22.1721171)",,,
935418377,,residential,False,False,57.343,"LINESTRING (71.6678148 22.1721648, 71.6678336 22.1726802)",,,
935418377,,residential,False,True,21.84,"LINESTRING (71.6678148 22.1721648, 71.667805 22.1719686)",,,
935418381,,residential,False,True,56.442,"LINESTRING (71.6678148 22.1721648, 71.6672691 22.1721171)",,,
935418381,,residential,False,False,7.638,"LINESTRING (71.6662724 22.1720248, 71.6663462 22.1720317)",,,
935434718,NH51,trunk,True,False,69.655,"LINESTRING (71.6662724 22.1720248, 71.6661913 22.1726467)",,,
935418381,,residential,False,False,56.442,"LINESTRING (71.6672691 22.1721171, 71.6678148 22.1721648)",,,
935418381,,residential,False,True,95.507,"LINESTRING (71.6672691 22.1721171, 71.6663462 22.1720317)",,,
935418382,,residential,False,False,50.942,"LINESTRING (71.6672691 22.1721171, 71.6672878 22.1716593)",,,
935418382,,residential,False,True,64.673,"LINESTRING (71.6672691 22.1721171, 71.6672379 22.172698)",,,
935418382,,residential,False,False,64.673,"LINESTRING (71.6672379 22.172698, 71.6672691 22.1721171)",,,
935418383,,residential,False,False,61.714,"LINESTRING (71.6672379 22.172698, 71.6672596 22.1726864, 71.6673133 22.1726814, 71.6678336 22.1726802)",,,
935418383,,residential,False,True,6.579000000000001,"LINESTRING (71.6672379 22.172698, 71.6672248 22.172705, 71.6671993 22.1727435)",,,
935418377,,residential,False,False,33.561,"LINESTRING (71.6678336 22.1726802, 71.667846 22.1729818)",,,
935418377,,residential,False,True,57.343,"LINESTRING (71.6678336 22.1726802, 71.6678148 22.1721648)",,,
935418383,,residential,False,True,61.714,"LINESTRING (71.6678336 22.1726802, 71.6673133 22.1726814, 71.6672596 22.1726864, 71.6672379 22.172698)",,,
935418384,,residential,False,False,50.716,"LINESTRING (71.6671993 22.1727435, 71.6667094 22.1726965)",,,
935418383,,residential,False,False,6.579000000000001,"LINESTRING (71.6671993 22.1727435, 71.6672248 22.172705, 71.6672379 22.172698)",,,
933753637,,residential,False,True,55.268,"LINESTRING (71.6639854 22.1728768, 71.6640553 22.172384)",,,
935418405,,residential,False,False,30.985,"LINESTRING (71.6639854 22.1728768, 71.6642829 22.1729186)",,,
935418398,,residential,False,True,76.688,"LINESTRING (71.665948 22.172279, 71.6660513 22.171596)",,,
935418392,,residential,False,True,51.241,"LINESTRING (71.6661237 22.1730918, 71.6656306 22.1730298)",,,
935418392,,residential,False,False,51.241,"LINESTRING (71.6656306 22.1730298, 71.6661237 22.1730918)",,,
935418392,,residential,False,True,42.1,"LINESTRING (71.6656306 22.1730298, 71.6652252 22.1729807)",,,
935418396,,residential,False,False,49.75,"LINESTRING (71.6656306 22.1730298, 71.6656884 22.1725856)",,,
935418393,,residential,False,False,33.64,"LINESTRING (71.6652367 22.1729264, 71.6649106 22.1729446)",,,
935418401,,residential,False,False,43.697,"LINESTRING (71.6652367 22.1729264, 71.6653092 22.1725392)",,,
935418401,,residential,False,True,6.153,"LINESTRING (71.6652367 22.1729264, 71.6652252 22.1729807)",,,
